Freq_GHz	Norm_dB
0.1	0
0.109982	-1.9648455e-06
0.11996399	-4.11651e-06
0.12994599	-6.4549969e-06
0.13992799	-8.9803096e-06
0.14990998	-1.1692452e-05
0.15989198	-1.4591428e-05
0.16987397	-1.7677242e-05
0.17985597	-2.0949899e-05
0.18983797	-2.4409403e-05
0.19981996	-2.805576e-05
0.20980196	-3.1888975e-05
0.21978396	-3.5909054e-05
0.22976595	-4.0116004e-05
0.23974795	-4.4509829e-05
0.24972995	-4.9090538e-05
0.25971194	-5.3858136e-05
0.26969394	-5.8812631e-05
0.27967594	-6.395403e-05
0.28965793	-6.9282341e-05
0.29963993	-7.4797573e-05
0.30962192	-8.0499732e-05
0.31960392	-8.6388829e-05
0.32958592	-9.2464871e-05
0.33956791	-9.8727868e-05
0.34954991	-0.00010517783
0.35953191	-0.00011181476
0.3695139	-0.00011863868
0.3794959	-0.00012564959
0.3894779	-0.00013284751
0.39945989	-0.00014023244
0.40944189	-0.0001478044
0.41942388	-0.0001555634
0.42940588	-0.00016350945
0.43938788	-0.00017164255
0.44936987	-0.00017996273
0.45935187	-0.00018847
0.46933387	-0.00019716436
0.47931586	-0.00020604584
0.48929786	-0.00021511444
0.49927986	-0.00022437018
0.50926185	-0.00023381307
0.51924385	-0.00024344313
0.52922585	-0.00025326037
0.53920784	-0.00026326481
0.54918984	-0.00027345646
0.55917183	-0.00028383533
0.56915383	-0.00029440144
0.57913583	-0.00030515481
0.58911782	-0.00031609546
0.59909982	-0.00032722339
0.60908182	-0.00033853863
0.61906381	-0.0003500412
0.62904581	-0.0003617311
0.63902781	-0.00037360837
0.6490098	-0.00038567301
0.6589918	-0.00039792504
0.66897379	-0.00041036449
0.67895579	-0.00042299136
0.68893779	-0.00043580569
0.69891978	-0.00044880749
0.70890178	-0.00046199677
0.71888378	-0.00047537357
0.72886577	-0.00048893789
0.73884777	-0.00050268976
0.74882977	-0.0005166292
0.75881176	-0.00053075623
0.76879376	-0.00054507087
0.77877576	-0.00055957314
0.78875775	-0.00057426307
0.79873975	-0.00058914067
0.80872174	-0.00060420598
0.81870374	-0.000619459
0.82868574	-0.00063489977
0.83866773	-0.0006505283
0.84864973	-0.00066634463
0.85863173	-0.00068234877
0.86861372	-0.00069854075
0.87859572	-0.00071492059
0.88857772	-0.00073148832
0.89855971	-0.00074824396
0.90854171	-0.00076518754
0.9185237	-0.00078231907
0.9285057	-0.0007996386
0.9384877	-0.00081714614
0.94846969	-0.00083484172
0.95845169	-0.00085272537
0.96843369	-0.00087079711
0.97841568	-0.00088905697
0.98839768	-0.00090750498
0.99837968	-0.00092614116
1.0083617	-0.00094496554
1.0183437	-0.00096397816
1.0283257	-0.00098317904
1.0383077	-0.0010025682
1.0482897	-0.0010221457
1.0582717	-0.0010419115
1.0682537	-0.0010618657
1.0782356	-0.0010820083
1.0882176	-0.0011023394
1.0981996	-0.0011228589
1.1081816	-0.0011435669
1.1181636	-0.0011644634
1.1281456	-0.0011855485
1.1381276	-0.0012068222
1.1481096	-0.0012282845
1.1580916	-0.0012499355
1.1680736	-0.0012717751
1.1780556	-0.0012938035
1.1880376	-0.0013160206
1.1980196	-0.0013384265
1.2080016	-0.0013610213
1.2179836	-0.0013838049
1.2279656	-0.0014067773
1.2379476	-0.0014299387
1.2479296	-0.0014532891
1.2579116	-0.0014768284
1.2678936	-0.0015005568
1.2778756	-0.0015244742
1.2878576	-0.0015485807
1.2978396	-0.0015728764
1.3078216	-0.0015973612
1.3178036	-0.0016220352
1.3277856	-0.0016468985
1.3377676	-0.001671951
1.3477495	-0.0016971929
1.3577315	-0.0017226241
1.3677135	-0.0017482447
1.3776955	-0.0017740548
1.3876775	-0.0018000543
1.3976595	-0.0018262433
1.4076415	-0.0018526219
1.4176235	-0.0018791901
1.4276055	-0.0019059479
1.4375875	-0.0019328953
1.4475695	-0.0019600325
1.4575515	-0.0019873594
1.4675335	-0.0020148761
1.4775155	-0.0020425826
1.4874975	-0.002070479
1.4974795	-0.0020985653
1.5074615	-0.0021268416
1.5174435	-0.0021553078
1.5274255	-0.0021839641
1.5374075	-0.0022128105
1.5473895	-0.002241847
1.5573715	-0.0022710737
1.5673535	-0.0023004906
1.5773355	-0.0023300977
1.5873175	-0.0023598951
1.5972995	-0.0023898829
1.6072815	-0.0024200611
1.6172635	-0.0024504297
1.6272454	-0.0024809887
1.6372274	-0.0025117383
1.6472094	-0.0025426785
1.6571914	-0.0025738093
1.6671734	-0.0026051307
1.6771554	-0.0026366429
1.6871374	-0.0026683458
1.6971194	-0.0027002395
1.7071014	-0.0027323241
1.7170834	-0.0027645995
1.7270654	-0.0027970659
1.7370474	-0.0028297233
1.7470294	-0.0028625718
1.7570114	-0.0028956113
1.7669934	-0.002928842
1.7769754	-0.0029622639
1.7869574	-0.002995877
1.7969394	-0.0030296814
1.8069214	-0.0030636771
1.8169034	-0.0030978642
1.8268854	-0.0031322428
1.8368674	-0.0031668129
1.8468494	-0.0032015745
1.8568314	-0.0032365277
1.8668134	-0.0032716725
1.8767954	-0.0033070091
1.8867774	-0.0033425374
1.8967594	-0.0033782575
1.9067413	-0.0034141695
1.9167233	-0.0034502733
1.9267053	-0.0034865692
1.9366873	-0.0035230571
1.9466693	-0.003559737
1.9566513	-0.0035966091
1.9666333	-0.0036336733
1.9766153	-0.0036709298
1.9865973	-0.0037083786
1.9965793	-0.0037460197
2.0065613	-0.0037838533
2.0165433	-0.0038218793
2.0265253	-0.0038600978
2.0365073	-0.0038985089
2.0464893	-0.0039371126
2.0564713	-0.003975909
2.0664533	-0.0040148982
2.0764353	-0.0040540802
2.0864173	-0.004093455
2.0963993	-0.0041330227
2.1063813	-0.0041727835
2.1163633	-0.0042127372
2.1263453	-0.0042528841
2.1363273	-0.0042932241
2.1463093	-0.0043337573
2.1562913	-0.0043744838
2.1662733	-0.0044154037
2.1762553	-0.0044565169
2.1862372	-0.0044978237
2.1962192	-0.0045393239
2.2062012	-0.0045810177
2.2161832	-0.0046229051
2.2261652	-0.0046649863
2.2361472	-0.0047072612
2.2461292	-0.00474973
2.2561112	-0.0047923926
2.2660932	-0.0048352492
2.2760752	-0.0048782999
2.2860572	-0.0049215446
2.2960392	-0.0049649834
2.3060212	-0.0050086165
2.3160032	-0.0050524439
2.3259852	-0.0050964656
2.3359672	-0.0051406817
2.3459492	-0.0051850922
2.3559312	-0.0052296973
2.3659132	-0.005274497
2.3758952	-0.0053194914
2.3858772	-0.0053646805
2.3958592	-0.0054100645
