830000000	-21.25
1500000000	-21.22
2000000000	-21.23
2500000000	-21.49
2920000000	-21.46
3580000000	-21.42
3920000000	-21.48
4580000000	-21.49
5080000000	-21.65
5580000000	-21.61
6080000000	-21.63
6670000000	-21.64
7170000000	-21.67
7670000000	-21.59
8170000000	-21.59
8670000000	-21.69
9330000000	-21.85
9830000000	-21.7
10330000000	-21.83
10670000000	-21.72
11170000000	-21.67
11670000000	-21.62
12330000000	-21.88
12830000000	-22.01
13250000000	-22.04
13830000000	-21.92
14330000000	-22.06
14830000000	-21.74
15670000000	-21.81
16000000000	-21.75
16500000000	-22.53
17000000000	-22.17
17500000000	-22.2
18000000000	-21.97
18670000000	-21.92
19170000000	-21.91
19670000000	-22.18
20170000000	-22.46
20670000000	-22.91
21170000000	-22.29
21670000000	-22.38
22170000000	-22.16
22670000000	-22.25
23170000000	-22.27
23670000000	-22.86
24330000000	-23.04
24830000000	-23.09
25330000000	-23.04
25830000000	-22.61
26330000000	-23.09
26830000000	-23.72
27420000000	-23.6
27920000000	-24.07
28420000000	-24
29080000000	-23.56
29420000000	-23.39
29920000000	-23.22
30580000000	-24.98
31330000000	-25.65
