D,V,lab,camp,rms_mar,r10_mar,r15_mar,r20_mar,rend_mar,tau_mar,fx_mar,rms_pole_mar,f_g_mar,rms_g_mar,k_mar,rms_k_mar,rms_all12,r10_all12,r15_all12,r20_all12,rend_all12,tau_all12,fx_all12,rms_pole_all12,f_g_all12,rms_g_all12,k_all12,rms_k_all12
40,-5,80,40V2,0.368712903713919,-0.043264848347419504,0.06902033532683204,,-0.03695228930138139,0.6308411211859888,252.2900580619763,0.3686243708268734,355.373796093387,0.368623532988218,1.018965488082427,0.3686287885912245,0.4621230525533533,-0.35682842588842645,-0.26176909875260773,,-0.43807202526119093,3.706917786954029,42.934575903468534,0.3784216992465292,62.15326476041415,0.37832457115883883,1.51591567211442,0.37834322489867483
40,-5,WO,40V2,0.5746040596686572,0.26317640287888766,,,0.8629947743956805,9.90368166888661e-07,160702805.69689173,0.5746040596686682,inf,0.5746040596686572,8.343127648165541e-12,0.4771168958695199,0.4642193411964042,-0.05038717466211917,,,0.542100812606531,1.489629846627388e-07,1068419402.6605451,0.4642193411964042,inf,0.4642193411964042,0.33686942698619393,0.439440691876569
40,-7,38,40V1,1.1015860731732265,0.5500070008361893,-0.7160988185127994,-3.23290397538636,-3.0299451473206895,5.3814049417676575,29.574979919577828,0.7130901774649262,43.64832570248368,0.6795011323528755,1.9108354104789156,0.6871035414274697,1.230352341129671,0.22084267172168587,-1.0467092944314365,-3.44313808887604,-3.1738093940954,6.248824231607236,25.469582307479897,0.5948939672986252,38.6762944661002,0.5424788262642066,2.098614535852189,0.5531991710830333
40,-7,80,40V2,0.5319017194329655,-0.11767839754354253,-0.6236415230093209,-0.5595851927069184,-0.481238584863648,3.7468541332272567,42.47695197966282,0.29812978868844936,62.845252662503725,0.3014267763681696,1.5116965043345547,0.30034813776106517,0.7752057879553489,-0.4312419750845495,-0.9552131715944502,-0.7724790073680388,-0.6088746643622578,4.766646036963466,33.389293406246516,0.3768519180955007,50.87038718648956,0.3918814912366048,1.7252134684182994,0.3880797028730338
40,-7,100,40V1,1.271632952254707,0.42124897927922544,-0.9518078585674564,-3.1581973811255546,-3.9836840952424426,5.887072157975138,27.03465132091005,0.7761587940449864,40.381767102144295,0.7272254311867966,2.0269585445328393,0.7377872471587811,1.4005067567682645,0.09729255998479744,-1.2825972926468963,-3.357505542705584,-4.121324290727329,6.690757347808083,23.78728368381721,0.6535085490584936,36.54655929650285,0.5825629898723362,2.1966437814985924,0.5967910036345399
40,-7,140,40V1,0.38039064152804186,0.5462061825474541,-0.642883172770135,,-1.112649870385821,0.0001263487803440308,1259647.6409074767,0.3803906415606204,inf,0.38039064152804186,0.8880778093962749,0.3781423950054884,0.38230927244837276,0.21845634472348718,-0.9771450595627669,,-1.4675618849733483,3.3282996521716193,47.818694145538046,0.3211988286216199,67.96137413638644,0.3193123589394453,1.4412165683570197,0.3199774586911864
40,-7,WO,40V1,1.9332351944227721,-0.2529658795335469,-1.0263647019107647,-3.9891310375227507,-5.1001723579925375,7.6361511918751805,20.842298573296357,0.8007835871674812,33.35696325570684,0.6613285919996567,2.377034533300771,0.689957857948634,2.077505680238374,-0.5769222988279749,-1.3606265887033966,-4.231626228313602,-5.275038978781819,8.264273726789996,19.258188723344016,0.6656828253458865,31.66624232013442,0.5027169615626765,2.4901635009056533,0.5353434538015199
