BEGIN DS_DATA
% freq(real)  db_value(real)
1500000000	-3.97
2000000000	-4.20
2500000000	-4.52
3080000000	-4.55
3580000000	-4.76
4080000000	-6.09
4580000000	-4.95
5080000000	-4.98
5580000000	-4.40
5920000000	-4.61
6830000000	-4.52
7170000000	-4.52
7670000000	-4.33
8330000000	-4.43
8830000000	-4.54
9500000000	-4.69
10170000000	-4.72
10670000000	-4.45
11170000000	-4.52
11500000000	-4.32
12170000000	-4.42
12830000000	-4.55
13170000000	-4.68
13670000000	-4.97
14330000000	-4.77
14830000000	-4.60
15330000000	-4.36
15830000000	-4.53
16500000000	-4.85
17000000000	-4.96
17500000000	-5.42
18170000000	-5.01
18670000000	-4.84
19170000000	-4.98
19670000000	-4.77
20170000000	-5.26
20670000000	-5.47
21170000000	-5.70
21830000000	-5.91
22330000000	-5.07
23000000000	-5.22
23500000000	-5.28
24000000000	-5.82
24670000000	-6.17
25170000000	-6.36
25830000000	-5.76
26330000000	-6.05
27080000000	-6.32
27580000000	-6.31
28080000000	-7.23
END
