BEGIN DS_DATA
% freq(real)  db_value(real)
1170000000	-19.24
1670000000	-19.34
2170000000	-19.15
2830000000	-19.61
3250000000	-20.07
3750000000	-20.58
4250000000	-20.67
4750000000	-19.64
5080000000	-20.00
5750000000	-19.88
6500000000	-19.68
7000000000	-19.59
7500000000	-19.75
8000000000	-19.59
8500000000	-19.71
9330000000	-19.93
9830000000	-19.80
10330000000	-20.07
10830000000	-19.75
11330000000	-19.77
11830000000	-19.61
12330000000	-19.91
12830000000	-20.03
13500000000	-20.26
14000000000	-20.24
14500000000	-20.30
15170000000	-19.92
15670000000	-20.14
16170000000	-20.00
16500000000	-20.85
17170000000	-20.61
17830000000	-21.00
18330000000	-20.82
18830000000	-20.48
19330000000	-20.49
19830000000	-20.91
20330000000	-20.94
20830000000	-21.66
21500000000	-21.09
22170000000	-21.50
22500000000	-21.26
23170000000	-21.15
23670000000	-21.59
24170000000	-21.87
24830000000	-22.10
25500000000	-22.28
26000000000	-22.09
26670000000	-21.78
27250000000	-22.78
27750000000	-23.11
END
