Freq_GHz	Model_dBohm
13.093954	30.476329
13.103934	30.47391
13.113914	30.471489
13.123894	30.469066
13.133874	30.466641
13.143854	30.464215
13.153834	30.461786
13.163814	30.459356
13.173794	30.456924
13.183774	30.454489
13.193754	30.452054
13.203734	30.449616
13.213714	30.447176
13.223694	30.444735
13.233674	30.442291
13.243654	30.439846
13.253634	30.437399
13.263614	30.43495
13.273594	30.4325
13.283574	30.430047
13.293554	30.427593
13.303534	30.425137
13.313514	30.422679
13.323494	30.420219
13.333474	30.417757
13.343454	30.415293
13.353434	30.412828
13.363414	30.410361
13.373394	30.407892
13.383374	30.405421
13.393354	30.402948
13.403334	30.400473
13.413314	30.397997
13.423294	30.395518
13.433274	30.393038
13.443254	30.390556
13.453234	30.388072
13.463214	30.385587
13.473194	30.383099
13.483174	30.38061
13.493154	30.378119
13.503134	30.375626
13.513114	30.373131
13.523094	30.370634
13.533074	30.368136
13.543054	30.365635
13.553034	30.363133
13.563014	30.360629
13.572994	30.358123
13.582974	30.355615
13.592954	30.353106
13.602934	30.350595
13.612914	30.348081
13.622894	30.345566
13.632874	30.34305
13.642854	30.340531
13.652834	30.33801
13.662814	30.335488
13.672794	30.332964
13.682774	30.330438
13.692754	30.32791
13.702734	30.32538
13.712714	30.322849
13.722694	30.320315
13.732674	30.31778
13.742654	30.315243
13.752634	30.312705
13.762614	30.310164
13.772594	30.307621
13.782574	30.305077
13.792554	30.302531
13.802534	30.299983
13.812514	30.297433
13.822494	30.294882
13.832474	30.292328
13.842454	30.289773
13.852434	30.287216
13.862414	30.284657
13.872394	30.282097
13.882374	30.279534
13.892354	30.27697
13.902334	30.274404
13.912314	30.271836
13.922294	30.269266
13.932274	30.266694
13.942254	30.264121
13.952234	30.261546
13.962214	30.258968
13.972194	30.25639
13.982174	30.253809
13.992154	30.251226
14.002134	30.248642
14.012114	30.246056
14.022094	30.243468
14.032074	30.240878
14.042054	30.238287
14.052034	30.235693
14.062014	30.233098
14.071994	30.230501
14.081974	30.227902
14.091954	30.225301
14.101934	30.222699
14.111914	30.220095
14.121894	30.217489
14.131874	30.214881
14.141854	30.212271
14.151834	30.20966
14.161814	30.207046
14.171794	30.204431
14.181774	30.201814
14.191754	30.199195
14.201734	30.196575
14.211714	30.193952
14.221694	30.191328
14.231674	30.188702
14.241654	30.186075
14.251634	30.183445
14.261614	30.180814
14.271594	30.17818
14.281574	30.175545
14.291554	30.172909
14.301534	30.17027
14.311514	30.16763
14.321494	30.164987
14.331474	30.162343
14.341454	30.159698
14.351434	30.15705
14.361414	30.154401
14.371394	30.15175
14.381374	30.149097
14.391354	30.146442
14.401334	30.143785
14.411314	30.141127
14.421294	30.138467
14.431274	30.135805
14.441254	30.133141
14.451234	30.130475
14.461214	30.127808
14.471194	30.125139
14.481174	30.122468
14.491154	30.119795
14.501134	30.117121
14.511114	30.114444
14.521094	30.111766
14.531074	30.109086
14.541054	30.106405
14.551034	30.103721
14.561014	30.101036
14.570994	30.098349
14.580974	30.09566
14.590954	30.092969
14.600934	30.090277
14.610914	30.087583
14.620894	30.084887
14.630874	30.082189
14.640854	30.079489
14.650834	30.076788
14.660814	30.074085
14.670794	30.07138
14.680774	30.068673
14.690754	30.065965
14.700733	30.063254
14.710713	30.060542
14.720693	30.057829
14.730673	30.055113
14.740653	30.052396
14.750633	30.049676
14.760613	30.046955
14.770593	30.044233
14.780573	30.041508
14.790553	30.038782
14.800533	30.036054
14.810513	30.033324
14.820493	30.030592
14.830473	30.027859
14.840453	30.025124
14.850433	30.022387
14.860413	30.019648
14.870393	30.016908
14.880373	30.014166
14.890353	30.011422
14.900333	30.008676
14.910313	30.005928
14.920293	30.003179
14.930273	30.000428
14.940253	29.997675
14.950233	29.99492
14.960213	29.992164
14.970193	29.989406
14.980173	29.986646
14.990153	29.983884
15.000133	29.981121
15.010113	29.978355
15.020093	29.975588
15.030073	29.97282
15.040053	29.970049
15.050033	29.967277
15.060013	29.964503
15.069993	29.961727
15.079973	29.958949
15.089953	29.95617
15.099933	29.953389
15.109913	29.950606
15.119893	29.947821
15.129873	29.945035
15.139853	29.942247
15.149833	29.939457
15.159813	29.936665
15.169793	29.933872
15.179773	29.931077
15.189753	29.92828
15.199733	29.925481
15.209713	29.922681
15.219693	29.919879
15.229673	29.917075
15.239653	29.914269
15.249633	29.911462
15.259613	29.908653
15.269593	29.905842
15.279573	29.903029
15.289553	29.900215
15.299533	29.897398
15.309513	29.894581
15.319493	29.891761
15.329473	29.888939
15.339453	29.886116
15.349433	29.883291
15.359413	29.880465
15.369393	29.877636
15.379373	29.874806
15.389353	29.871974
15.399333	29.869141
15.409313	29.866305
15.419293	29.863468
15.429273	29.86063
15.439253	29.857789
15.449233	29.854947
15.459213	29.852103
15.469193	29.849257
15.479173	29.846409
15.489153	29.84356
15.499133	29.840709
15.509113	29.837856
15.519093	29.835002
15.529073	29.832146
15.539053	29.829288
15.549033	29.826428
15.559013	29.823567
15.568993	29.820704
15.578973	29.817839
15.588953	29.814972
15.598933	29.812104
15.608913	29.809234
15.618893	29.806362
15.628873	29.803488
15.638853	29.800613
15.648833	29.797736
15.658813	29.794858
15.668793	29.791977
15.678773	29.789095
15.688753	29.786211
15.698733	29.783326
15.708713	29.780438
15.718693	29.777549
15.728673	29.774659
15.738653	29.771766
15.748633	29.768872
15.758613	29.765976
15.768593	29.763078
15.778573	29.760179
15.788553	29.757278
15.798533	29.754375
15.808513	29.751471
15.818493	29.748564
15.828473	29.745657
15.838453	29.742747
15.848433	29.739836
15.858413	29.736922
15.868393	29.734008
15.878373	29.731091
15.888353	29.728173
15.898333	29.725253
15.908313	29.722332
15.918293	29.719408
15.928273	29.716483
15.938253	29.713556
15.948233	29.710628
15.958213	29.707698
15.968193	29.704766
15.978173	29.701832
15.988153	29.698897
15.998133	29.69596
16.008113	29.693021
16.018093	29.690081
16.028073	29.687139
16.038053	29.684195
16.048033	29.68125
16.058013	29.678303
16.067993	29.675354
16.077973	29.672403
16.087953	29.669451
16.097933	29.666497
16.107913	29.663541
16.117893	29.660584
16.127873	29.657625
16.137853	29.654664
16.147833	29.651702
16.157813	29.648738
16.167793	29.645772
16.177773	29.642804
16.187753	29.639835
16.197733	29.636864
16.207713	29.633891
16.217693	29.630917
16.227673	29.627941
16.237653	29.624964
16.247633	29.621984
16.257613	29.619003
16.267593	29.616021
16.277573	29.613036
16.287553	29.61005
16.297533	29.607062
16.307513	29.604073
16.317493	29.601082
16.327473	29.598089
16.337453	29.595095
16.347433	29.592098
16.357413	29.589101
16.367393	29.586101
16.377373	29.5831
16.387353	29.580097
16.397333	29.577092
16.407313	29.574086
16.417293	29.571078
16.427273	29.568069
16.437253	29.565058
16.447233	29.562045
16.457213	29.55903
16.467193	29.556014
16.477173	29.552996
16.487153	29.549976
16.497133	29.546955
16.507113	29.543932
16.517093	29.540908
16.527073	29.537881
16.537053	29.534853
16.547033	29.531824
16.557013	29.528793
16.566993	29.52576
16.576973	29.522725
16.586953	29.519689
16.596933	29.516651
16.606913	29.513611
16.616893	29.51057
16.626873	29.507527
16.636853	29.504483
16.646833	29.501437
16.656813	29.498389
16.666793	29.495339
16.676773	29.492288
16.686753	29.489235
16.696733	29.486181
16.706713	29.483125
16.716693	29.480067
16.726673	29.477008
16.736653	29.473946
16.746633	29.470884
16.756613	29.467819
16.766593	29.464753
16.776573	29.461686
16.786553	29.458616
16.796533	29.455545
16.806513	29.452473
16.816493	29.449399
16.826473	29.446323
16.836453	29.443245
16.846433	29.440166
16.856413	29.437085
16.866393	29.434003
16.876373	29.430919
16.886353	29.427833
16.896333	29.424745
16.906313	29.421656
16.916293	29.418566
16.926273	29.415474
16.936253	29.41238
16.946232	29.409284
16.956212	29.406187
16.966192	29.403088
16.976172	29.399988
16.986152	29.396886
16.996132	29.393782
17.006112	29.390676
17.016092	29.38757
17.026072	29.384461
17.036052	29.381351
17.046032	29.378239
17.056012	29.375125
17.065992	29.37201
17.075972	29.368894
17.085952	29.365775
17.095932	29.362655
17.105912	29.359534
17.115892	29.35641
17.125872	29.353286
17.135852	29.350159
17.145832	29.347031
17.155812	29.343901
17.165792	29.34077
17.175772	29.337637
17.185752	29.334503
17.195732	29.331366
17.205712	29.328229
17.215692	29.325089
17.225672	29.321948
17.235652	29.318806
17.245632	29.315661
17.255612	29.312516
17.265592	29.309368
17.275572	29.306219
17.285552	29.303068
17.295532	29.299916
17.305512	29.296762
17.315492	29.293607
17.325472	29.29045
17.335452	29.287291
17.345432	29.284131
17.355412	29.280969
17.365392	29.277805
17.375372	29.27464
17.385352	29.271474
17.395332	29.268305
17.405312	29.265135
17.415292	29.261964
17.425272	29.258791
17.435252	29.255616
17.445232	29.25244
17.455212	29.249262
17.465192	29.246083
17.475172	29.242902
17.485152	29.239719
17.495132	29.236535
17.505112	29.233349
17.515092	29.230162
17.525072	29.226973
17.535052	29.223782
17.545032	29.22059
17.555012	29.217396
17.564992	29.214201
17.574972	29.211004
17.584952	29.207805
17.594932	29.204605
17.604912	29.201404
17.614892	29.1982
17.624872	29.194995
17.634852	29.191789
17.644832	29.188581
17.654812	29.185372
17.664792	29.18216
17.674772	29.178948
17.684752	29.175733
17.694732	29.172518
17.704712	29.1693
17.714692	29.166081
17.724672	29.162861
17.734652	29.159638
17.744632	29.156415
17.754612	29.153189
17.764592	29.149963
17.774572	29.146734
17.784552	29.143504
17.794532	29.140273
17.804512	29.13704
17.814492	29.133805
17.824472	29.130569
17.834452	29.127331
17.844432	29.124091
17.854412	29.12085
17.864392	29.117608
17.874372	29.114364
17.884352	29.111118
17.894332	29.107871
17.904312	29.104623
17.914292	29.101372
17.924272	29.09812
17.934252	29.094867
17.944232	29.091612
17.954212	29.088356
17.964192	29.085098
17.974172	29.081838
17.984152	29.078577
17.994132	29.075314
18.004112	29.07205
18.014092	29.068784
18.024072	29.065517
18.034052	29.062248
18.044032	29.058978
18.054012	29.055706
18.063992	29.052432
18.073972	29.049157
18.083952	29.045881
18.093932	29.042603
18.103912	29.039323
18.113892	29.036042
18.123872	29.032759
18.133852	29.029475
18.143832	29.026189
18.153812	29.022902
18.163792	29.019613
18.173772	29.016322
18.183752	29.01303
18.193732	29.009737
18.203712	29.006442
18.213692	29.003146
18.223672	28.999847
18.233652	28.996548
18.243632	28.993247
18.253612	28.989944
18.263592	28.98664
18.273572	28.983334
18.283552	28.980027
18.293532	28.976719
18.303512	28.973408
18.313492	28.970097
18.323472	28.966783
18.333452	28.963468
18.343432	28.960152
18.353412	28.956834
18.363392	28.953515
18.373372	28.950194
18.383352	28.946872
18.393332	28.943548
18.403312	28.940223
18.413292	28.936896
18.423272	28.933567
18.433252	28.930237
18.443232	28.926906
18.453212	28.923573
18.463192	28.920239
18.473172	28.916903
18.483152	28.913565
18.493132	28.910226
18.503112	28.906886
18.513092	28.903544
18.523072	28.9002
18.533052	28.896855
18.543032	28.893509
18.553012	28.890161
18.562992	28.886811
18.572972	28.88346
18.582952	28.880108
18.592932	28.876754
18.602912	28.873399
18.612892	28.870042
18.622872	28.866683
18.632852	28.863323
18.642832	28.859962
18.652812	28.856599
18.662792	28.853235
18.672772	28.849869
18.682752	28.846502
18.692732	28.843133
18.702712	28.839762
18.712692	28.836391
18.722672	28.833017
18.732652	28.829642
18.742632	28.826266
18.752612	28.822889
18.762592	28.819509
18.772572	28.816129
18.782552	28.812746
18.792532	28.809363
18.802512	28.805978
18.812492	28.802591
18.822472	28.799203
18.832452	28.795813
18.842432	28.792422
18.852412	28.78903
18.862392	28.785636
18.872372	28.782241
18.882352	28.778844
18.892332	28.775445
18.902312	28.772046
18.912292	28.768644
18.922272	28.765242
18.932252	28.761837
18.942232	28.758432
18.952212	28.755025
18.962192	28.751616
18.972172	28.748206
18.982152	28.744794
18.992132	28.741381
19.002112	28.737967
19.012092	28.734551
19.022072	28.731134
19.032052	28.727715
19.042032	28.724295
19.052012	28.720873
19.061992	28.71745
19.071972	28.714025
19.081952	28.710599
19.091932	28.707172
19.101912	28.703743
19.111892	28.700312
19.121872	28.696881
19.131852	28.693447
19.141832	28.690013
19.151812	28.686576
19.161792	28.683139
19.171772	28.6797
19.181752	28.676259
19.191731	28.672817
19.201711	28.669374
19.211691	28.665929
19.221671	28.662483
19.231651	28.659035
19.241631	28.655586
19.251611	28.652136
19.261591	28.648684
19.271571	28.64523
19.281551	28.641775
19.291531	28.638319
19.301511	28.634861
19.311491	28.631402
19.321471	28.627942
19.331451	28.62448
19.341431	28.621016
19.351411	28.617552
19.361391	28.614085
19.371371	28.610618
19.381351	28.607149
19.391331	28.603678
19.401311	28.600206
19.411291	28.596733
19.421271	28.593258
19.431251	28.589782
19.441231	28.586304
19.451211	28.582825
19.461191	28.579345
19.471171	28.575863
19.481151	28.57238
19.491131	28.568895
19.501111	28.565409
19.511091	28.561922
19.521071	28.558433
19.531051	28.554943
19.541031	28.551451
19.551011	28.547958
19.560991	28.544463
19.570971	28.540968
19.580951	28.53747
19.590931	28.533972
19.600911	28.530472
19.610891	28.52697
19.620871	28.523467
19.630851	28.519963
19.640831	28.516457
19.650811	28.51295
19.660791	28.509442
19.670771	28.505932
19.680751	28.502421
19.690731	28.498908
19.700711	28.495394
19.710691	28.491879
19.720671	28.488362
19.730651	28.484844
19.740631	28.481324
19.750611	28.477803
19.760591	28.474281
19.770571	28.470757
19.780551	28.467232
19.790531	28.463705
19.800511	28.460178
19.810491	28.456648
19.820471	28.453118
19.830451	28.449586
19.840431	28.446052
19.850411	28.442518
19.860391	28.438981
19.870371	28.435444
19.880351	28.431905
19.890331	28.428365
19.900311	28.424823
19.910291	28.42128
19.920271	28.417736
19.930251	28.41419
19.940231	28.410643
19.950211	28.407095
19.960191	28.403545
19.970171	28.399994
19.980151	28.396441
19.990131	28.392887
20.000111	28.389332
20.010091	28.385776
20.020071	28.382218
20.030051	28.378658
20.040031	28.375098
20.050011	28.371536
20.059991	28.367972
20.069971	28.364407
20.079951	28.360841
20.089931	28.357274
20.099911	28.353705
20.109891	28.350135
20.119871	28.346564
20.129851	28.342991
20.139831	28.339417
20.149811	28.335841
20.159791	28.332264
20.169771	28.328686
20.179751	28.325106
20.189731	28.321526
20.199711	28.317943
20.209691	28.31436
20.219671	28.310775
20.229651	28.307189
20.239631	28.303601
20.249611	28.300012
20.259591	28.296422
20.269571	28.29283
20.279551	28.289237
20.289531	28.285643
20.299511	28.282048
20.309491	28.278451
20.319471	28.274852
20.329451	28.271253
20.339431	28.267652
20.349411	28.26405
20.359391	28.260446
20.369371	28.256841
20.379351	28.253235
20.389331	28.249628
20.399311	28.246019
20.409291	28.242409
20.419271	28.238797
20.429251	28.235185
20.439231	28.231571
20.449211	28.227955
20.459191	28.224338
20.469171	28.22072
20.479151	28.217101
20.489131	28.21348
20.499111	28.209858
20.509091	28.206235
20.519071	28.202611
20.529051	28.198985
20.539031	28.195358
20.549011	28.191729
20.558991	28.188099
20.568971	28.184468
20.578951	28.180836
20.588931	28.177202
20.598911	28.173567
20.608891	28.169931
20.618871	28.166293
20.628851	28.162654
20.638831	28.159014
20.648811	28.155373
20.658791	28.15173
20.668771	28.148086
20.678751	28.144441
20.688731	28.140794
20.698711	28.137146
20.708691	28.133497
20.718671	28.129846
20.728651	28.126194
20.738631	28.122541
20.748611	28.118887
20.758591	28.115231
20.768571	28.111574
20.778551	28.107916
20.788531	28.104257
20.798511	28.100596
20.808491	28.096934
20.818471	28.093271
20.828451	28.089606
20.838431	28.08594
20.848411	28.082273
20.858391	28.078605
20.868371	28.074935
20.878351	28.071264
20.888331	28.067592
20.898311	28.063918
20.908291	28.060243
20.918271	28.056567
20.928251	28.05289
20.938231	28.049212
20.948211	28.045532
20.958191	28.041851
20.968171	28.038168
20.978151	28.034485
20.988131	28.0308
20.998111	28.027114
21.008091	28.023426
21.018071	28.019738
21.028051	28.016048
21.038031	28.012357
21.048011	28.008664
21.057991	28.004971
21.067971	28.001276
21.077951	27.99758
21.087931	27.993882
21.097911	27.990183
21.107891	27.986484
21.117871	27.982782
21.127851	27.97908
21.137831	27.975376
21.147811	27.971672
21.157791	27.967965
21.167771	27.964258
21.177751	27.960549
21.187731	27.95684
21.197711	27.953129
21.207691	27.949416
21.217671	27.945703
21.227651	27.941988
21.237631	27.938272
21.247611	27.934555
21.257591	27.930836
21.267571	27.927116
21.277551	27.923396
21.287531	27.919673
21.297511	27.91595
21.307491	27.912225
21.317471	27.908499
21.327451	27.904772
21.337431	27.901044
21.347411	27.897315
21.357391	27.893584
21.367371	27.889852
21.377351	27.886119
21.387331	27.882384
21.397311	27.878649
21.407291	27.874912
21.417271	27.871174
21.427251	27.867435
21.43723	27.863694
21.44721	27.859952
21.45719	27.85621
21.46717	27.852465
21.47715	27.84872
21.48713	27.844974
21.49711	27.841226
21.50709	27.837477
21.51707	27.833727
21.52705	27.829976
21.53703	27.826223
21.54701	27.822469
21.55699	27.818714
21.56697	27.814958
21.57695	27.811201
21.58693	27.807442
21.59691	27.803683
21.60689	27.799922
21.61687	27.79616
21.62685	27.792396
21.63683	27.788632
21.64681	27.784866
21.65679	27.781099
21.66677	27.777331
21.67675	27.773562
21.68673	27.769791
21.69671	27.76602
21.70669	27.762247
21.71667	27.758473
21.72665	27.754698
21.73663	27.750921
21.74661	27.747144
21.75659	27.743365
21.76657	27.739585
21.77655	27.735804
21.78653	27.732022
21.79651	27.728238
21.80649	27.724454
21.81647	27.720668
21.82645	27.716881
21.83643	27.713093
21.84641	27.709304
21.85639	27.705513
21.86637	27.701722
21.87635	27.697929
21.88633	27.694135
21.89631	27.69034
21.90629	27.686543
21.91627	27.682746
21.92625	27.678947
21.93623	27.675148
21.94621	27.671347
21.95619	27.667545
21.96617	27.663741
21.97615	27.659937
21.98613	27.656131
21.99611	27.652325
22.00609	27.648517
22.01607	27.644708
22.02605	27.640898
22.03603	27.637086
22.04601	27.633274
22.05599	27.62946
22.06597	27.625645
22.07595	27.62183
22.08593	27.618012
22.09591	27.614194
22.10589	27.610375
22.11587	27.606554
22.12585	27.602733
22.13583	27.59891
22.14581	27.595086
22.15579	27.591261
22.16577	27.587435
22.17575	27.583608
22.18573	27.579779
22.19571	27.57595
22.20569	27.572119
22.21567	27.568287
22.22565	27.564454
22.23563	27.56062
22.24561	27.556785
22.25559	27.552948
22.26557	27.549111
22.27555	27.545272
22.28553	27.541433
22.29551	27.537592
22.30549	27.53375
22.31547	27.529907
22.32545	27.526062
22.33543	27.522217
22.34541	27.518371
22.35539	27.514523
22.36537	27.510674
22.37535	27.506825
22.38533	27.502974
22.39531	27.499122
22.40529	27.495269
22.41527	27.491414
22.42525	27.487559
22.43523	27.483703
22.44521	27.479845
22.45519	27.475986
22.46517	27.472127
22.47515	27.468266
22.48513	27.464404
22.49511	27.460541
22.50509	27.456676
22.51507	27.452811
22.52505	27.448945
22.53503	27.445077
22.54501	27.441209
22.55499	27.437339
22.56497	27.433468
22.57495	27.429596
22.58493	27.425723
22.59491	27.421849
22.60489	27.417974
22.61487	27.414098
22.62485	27.410221
22.63483	27.406342
22.64481	27.402463
22.65479	27.398582
22.66477	27.394701
22.67475	27.390818
22.68473	27.386934
22.69471	27.383049
22.70469	27.379163
22.71467	27.375276
22.72465	27.371388
22.73463	27.367499
22.74461	27.363609
22.75459	27.359717
22.76457	27.355825
22.77455	27.351931
22.78453	27.348037
22.79451	27.344141
22.80449	27.340244
22.81447	27.336347
22.82445	27.332448
22.83443	27.328548
22.84441	27.324647
22.85439	27.320745
22.86437	27.316842
22.87435	27.312938
22.88433	27.309032
22.89431	27.305126
22.90429	27.301219
22.91427	27.29731
22.92425	27.293401
22.93423	27.28949
22.94421	27.285579
22.95419	27.281666
22.96417	27.277752
22.97415	27.273838
22.98413	27.269922
22.99411	27.266005
23.00409	27.262087
23.01407	27.258168
23.02405	27.254248
23.03403	27.250327
23.04401	27.246405
23.05399	27.242482
23.06397	27.238558
23.07395	27.234633
23.08393	27.230707
23.09391	27.226779
23.10389	27.222851
23.11387	27.218922
23.12385	27.214991
23.13383	27.21106
23.14381	27.207128
23.15379	27.203194
23.16377	27.19926
23.17375	27.195324
23.18373	27.191388
23.19371	27.18745
23.20369	27.183511
23.21367	27.179572
23.22365	27.175631
23.23363	27.171689
23.24361	27.167747
23.25359	27.163803
23.26357	27.159858
23.27355	27.155912
23.28353	27.151966
23.29351	27.148018
23.30349	27.144069
23.31347	27.140119
23.32345	27.136168
23.33343	27.132217
23.34341	27.128264
23.35339	27.12431
23.36337	27.120355
23.37335	27.116399
23.38333	27.112442
23.39331	27.108484
23.40329	27.104525
23.41327	27.100565
23.42325	27.096604
23.43323	27.092642
23.44321	27.088679
23.45319	27.084716
23.46317	27.080751
23.47315	27.076785
23.48313	27.072818
23.49311	27.06885
23.50309	27.064881
23.51307	27.060911
23.52305	27.05694
23.53303	27.052968
23.54301	27.048995
23.55299	27.045021
23.56297	27.041046
23.57295	27.037071
23.58293	27.033094
23.59291	27.029116
23.60289	27.025137
23.61287	27.021157
23.62285	27.017176
23.63283	27.013195
23.64281	27.009212
23.65279	27.005228
23.66277	27.001243
23.672749	26.997258
23.682729	26.993271
23.692709	26.989283
23.702689	26.985295
23.712669	26.981305
23.722649	26.977315
23.732629	26.973323
23.742609	26.969331
23.752589	26.965337
23.762569	26.961343
23.772549	26.957347
23.782529	26.953351
23.792509	26.949354
23.802489	26.945355
23.812469	26.941356
23.822449	26.937356
23.832429	26.933354
23.842409	26.929352
23.852389	26.925349
23.862369	26.921345
23.872349	26.91734
23.882329	26.913334
23.892309	26.909327
23.902289	26.905319
23.912269	26.90131
23.922249	26.897301
23.932229	26.89329
23.942209	26.889278
23.952189	26.885266
23.962169	26.881252
23.972149	26.877237
23.982129	26.873222
23.992109	26.869206
24.002089	26.865188
24.012069	26.86117
24.022049	26.857151
24.032029	26.85313
24.042009	26.849109
24.051989	26.845087
24.061969	26.841064
24.071949	26.83704
24.081929	26.833015
24.091909	26.828989
24.101889	26.824963
24.111869	26.820935
24.121849	26.816906
24.131829	26.812877
24.141809	26.808846
24.151789	26.804815
24.161769	26.800783
24.171749	26.796749
24.181729	26.792715
24.191709	26.78868
24.201689	26.784644
24.211669	26.780607
24.221649	26.776569
24.231629	26.772531
24.241609	26.768491
24.251589	26.76445
24.261569	26.760409
24.271549	26.756366
24.281529	26.752323
24.291509	26.748279
24.301489	26.744233
24.311469	26.740187
24.321449	26.73614
24.331429	26.732092
24.341409	26.728043
24.351389	26.723994
24.361369	26.719943
24.371349	26.715892
24.381329	26.711839
24.391309	26.707786
24.401289	26.703731
24.411269	26.699676
24.421249	26.69562
24.431229	26.691563
24.441209	26.687505
24.451189	26.683447
24.461169	26.679387
24.471149	26.675326
24.481129	26.671265
24.491109	26.667203
24.501089	26.663139
24.511069	26.659075
24.521049	26.65501
24.531029	26.650944
24.541009	26.646878
24.550989	26.64281
24.560969	26.638741
24.570949	26.634672
24.580929	26.630602
24.590909	26.626531
24.600889	26.622458
24.610869	26.618385
24.620849	26.614312
24.630829	26.610237
24.640809	26.606161
24.650789	26.602085
24.660769	26.598007
24.670749	26.593929
24.680729	26.58985
24.690709	26.58577
24.700689	26.581689
24.710669	26.577608
24.720649	26.573525
24.730629	26.569442
24.740609	26.565357
24.750589	26.561272
24.760569	26.557186
24.770549	26.553099
24.780529	26.549011
24.790509	26.544923
24.800489	26.540833
24.810469	26.536743
24.820449	26.532652
24.830429	26.52856
24.840409	26.524467
24.850389	26.520373
24.860369	26.516278
24.870349	26.512183
24.880329	26.508086
24.890309	26.503989
24.900289	26.499891
24.910269	26.495792
24.920249	26.491692
24.930229	26.487592
24.940209	26.48349
24.950189	26.479388
24.960169	26.475285
24.970149	26.471181
24.980129	26.467076
24.990109	26.46297
25.000089	26.458864
25.010069	26.454757
25.020049	26.450648
25.030029	26.446539
25.040009	26.44243
25.049989	26.438319
25.059969	26.434207
25.069949	26.430095
25.079929	26.425982
25.089909	26.421868
25.099889	26.417753
25.109869	26.413637
25.119849	26.409521
25.129829	26.405403
25.139809	26.401285
25.149789	26.397166
25.159769	26.393046
25.169749	26.388926
25.179729	26.384804
25.189709	26.380682
25.199689	26.376559
25.209669	26.372435
25.219649	26.36831
25.229629	26.364185
25.239609	26.360058
25.249589	26.355931
25.259569	26.351803
25.269549	26.347674
25.279529	26.343544
25.289509	26.339414
25.299489	26.335283
25.309469	26.331151
25.319449	26.327018
25.329429	26.322884
25.339409	26.31875
25.349389	26.314614
25.359369	26.310478
25.369349	26.306341
25.379329	26.302204
25.389309	26.298065
25.399289	26.293926
25.409269	26.289786
25.419249	26.285645
25.429229	26.281503
25.439209	26.277361
25.449189	26.273217
25.459169	26.269073
25.469149	26.264928
25.479129	26.260783
25.489109	26.256636
25.499089	26.252489
25.509069	26.248341
25.519049	26.244192
25.529029	26.240042
25.539009	26.235892
25.548989	26.231741
25.558969	26.227589
25.568949	26.223436
25.578929	26.219282
25.588909	26.215128
25.598889	26.210973
25.608869	26.206817
25.618849	26.20266
25.628829	26.198503
25.638809	26.194345
25.648789	26.190186
25.658769	26.186026
25.668749	26.181865
25.678729	26.177704
25.688709	26.173542
25.698689	26.169379
25.708669	26.165216
25.718649	26.161051
25.728629	26.156886
25.738609	26.15272
25.748589	26.148553
25.758569	26.144386
25.768549	26.140218
25.778529	26.136049
25.788509	26.131879
25.798489	26.127708
25.808469	26.123537
25.818449	26.119365
25.828429	26.115192
25.838409	26.111019
25.848389	26.106844
25.858369	26.102669
25.868349	26.098494
25.878329	26.094317
25.888309	26.09014
25.898289	26.085962
25.908269	26.081783
25.918248	26.077603
25.928228	26.073423
25.938208	26.069242
25.948188	26.06506
25.958168	26.060877
25.968148	26.056694
25.978128	26.05251
25.988108	26.048325
25.998088	26.04414
26.008068	26.039954
26.018048	26.035766
26.028028	26.031579
26.038008	26.02739
26.047988	26.023201
26.057968	26.019011
26.067948	26.01482
26.077928	26.010629
26.087908	26.006437
26.097888	26.002244
26.107868	25.99805
26.117848	25.993856
26.127828	25.989661
26.137808	25.985465
26.147788	25.981269
26.157768	25.977071
26.167748	25.972873
26.177728	25.968675
26.187708	25.964475
26.197688	25.960275
26.207668	25.956074
26.217648	25.951873
26.227628	25.94767
26.237608	25.943467
26.247588	25.939264
26.257568	25.935059
26.267548	25.930854
26.277528	25.926648
26.287508	25.922441
26.297488	25.918234
26.307468	25.914026
26.317448	25.909817
26.327428	25.905608
26.337408	25.901398
26.347388	25.897187
26.357368	25.892975
26.367348	25.888763
26.377328	25.88455
26.387308	25.880336
26.397288	25.876122
26.407268	25.871907
26.417248	25.867691
26.427228	25.863475
26.437208	25.859258
26.447188	25.85504
26.457168	25.850821
26.467148	25.846602
26.477128	25.842382
26.487108	25.838161
26.497088	25.83394
26.507068	25.829718
26.517048	25.825495
26.527028	25.821272
26.537008	25.817048
26.546988	25.812823
26.556968	25.808597
26.566948	25.804371
26.576928	25.800144
26.586908	25.795917
26.596888	25.791688
26.606868	25.78746
26.616848	25.78323
26.626828	25.779
26.636808	25.774769
26.646788	25.770537
26.656768	25.766305
26.666748	25.762072
26.676728	25.757838
26.686708	25.753604
26.696688	25.749369
26.706668	25.745133
26.716648	25.740897
26.726628	25.73666
26.736608	25.732422
26.746588	25.728184
26.756568	25.723945
26.766548	25.719705
26.776528	25.715465
26.786508	25.711224
26.796488	25.706982
26.806468	25.702739
26.816448	25.698496
26.826428	25.694253
26.836408	25.690008
26.846388	25.685763
26.856368	25.681518
26.866348	25.677271
26.876328	25.673024
26.886308	25.668777
26.896288	25.664529
26.906268	25.66028
26.916248	25.65603
26.926228	25.65178
26.936208	25.647529
26.946188	25.643277
26.956168	25.639025
26.966148	25.634772
26.976128	25.630519
26.986108	25.626265
26.996088	25.62201
27.006068	25.617754
27.016048	25.613498
27.026028	25.609242
27.036008	25.604984
