Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
24.8038	-5.3681426	163.17085	-5.2314111	160.22004	-0.51592076	0.15605211	-0.51525083	0.18529815
25.00375	-5.3426208	162.42769	-5.1597543	159.6282	-0.51536541	0.16320945	-0.51756155	0.19218947
25.2037	-5.2874517	161.78665	-5.0889083	159.03578	-0.51677912	0.17004177	-0.51976894	0.19914831
25.40365	-5.2050819	160.73764	-5.0188721	158.44284	-0.51847297	0.18118436	-0.52187127	0.20617218
25.6036	-5.1552563	160.31184	-4.9496442	157.84949	-0.52008706	0.18609688	-0.52386691	0.21325848
25.80355	-5.0426669	159.24721	-4.8812233	157.25579	-0.52327869	0.1982817	-0.52575427	0.2204046
26.0035	-5.0370526	158.97997	-4.8136078	156.66183	-0.52268591	0.20085	-0.52753187	0.22760785
26.20345	-4.9361615	157.8468	-4.7467958	156.06769	-0.5246707	0.21361438	-0.52919832	0.23486551
26.4034	-4.9128833	157.22803	-4.6807854	155.47345	-0.52373493	0.21985646	-0.53075229	0.24217483
26.60335	-4.8121219	156.33176	-4.6155744	154.87919	-0.52630194	0.23068253	-0.53219255	0.24953301
26.8033	-4.7777839	155.63733	-4.5511606	154.28497	-0.52554099	0.23798322	-0.53351797	0.25693721
27.00325	-4.7204156	155.24355	-4.4875415	153.69089	-0.52736463	0.24319041	-0.5347275	0.26438456
27.2032	-4.6805096	153.9418	-4.4247146	153.09702	-0.52410616	0.256283	-0.53582017	0.27187218
27.40315	-4.6026621	153.50661	-4.3626769	152.50342	-0.52684523	0.26259946	-0.53679513	0.27939714
27.6031	-4.5437336	152.82901	-4.3014257	151.91018	-0.52726796	0.27064153	-0.5376516	0.28695652
27.80305	-4.5350375	152.03783	-4.2409577	151.31736	-0.52400496	0.27817474	-0.53838889	0.29454735
28.003	-4.4503794	151.48537	-4.1812696	150.72504	-0.52640415	0.2859882	-0.53900643	0.30216667
28.20295	-4.4134145	150.31952	-4.1223582	150.13328	-0.52269605	0.2979046	-0.53950371	0.30981151
28.4029	-4.3694992	150.0107	-4.0642197	149.54217	-0.52372401	0.30224181	-0.53988035	0.31747887
28.60285	-4.2873774	148.66211	-4.0068504	148.95176	-0.52137178	0.31747145	-0.54013602	0.32516578
28.8028	-4.2916255	148.10188	-3.9502463	148.36212	-0.51798932	0.32239637	-0.54027053	0.33286926
29.00275	-4.1470866	147.33022	-3.8944036	147.77332	-0.52221859	0.33486955	-0.54028376	0.34058632
29.2027	-4.2267547	146.40385	-3.8393178	147.18542	-0.51201843	0.34013464	-0.54017567	0.34831399
29.40265	-4.0634627	145.89047	-3.7849847	146.5985	-0.51860886	0.35125041	-0.53994634	0.35604932
29.6026	-4.147471	144.59444	-3.7313997	146.0126	-0.50561762	0.35939759	-0.53959591	0.36378937
29.80255	-4.0342093	144.16312	-3.6785582	145.4278	-0.50949839	0.3679606	-0.53912464	0.3715312
30.0025	-4.0018373	143.10106	-3.6264555	144.84416	-0.5044672	0.37875009	-0.53853286	0.37927193
30.20245	-3.9053156	142.87015	-3.5750865	144.26172	-0.50855673	0.38503509	-0.53782099	0.38700867
30.4024	-3.8949816	142.23494	-3.5244461	143.68056	-0.50485716	0.39111448	-0.53698954	0.39473857
30.60235	-3.9108284	140.74464	-3.4745293	143.10073	-0.49361301	0.40337576	-0.53603909	0.40245883
30.8023	-3.743485	140.72382	-3.4253307	142.52229	-0.50306576	0.41140542	-0.53497033	0.41016665
31.00225	-3.7352746	139.84299	-3.3768449	141.94528	-0.49715158	0.41948666	-0.533784	0.41785929
