Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
0.01	-23.108999	-1.4869643	-20.827829	-0.18458418	0.069888188	-0.0018141751	0.090908879	-0.00029287321
0.20995	-23.48107	-4.896554	-20.816917	-3.8729865	0.06673576	-0.0057172296	0.090815752	-0.0061481818
0.4099	-23.468191	-10.155453	-20.786309	-7.5485978	0.066028661	-0.01182744	0.090553341	-0.01199972
0.60985	-23.331022	-15.016677	-20.736404	-11.199578	0.065820138	-0.017656988	0.090121749	-0.017843898
0.8098	-23.143728	-19.754824	-20.66784	-14.814728	0.065534701	-0.023535591	0.089521144	-0.023677126
1.00975	-23.002712	-24.020981	-20.581469	-18.383745	0.06464333	-0.028809433	0.088751762	-0.029495818
1.2097	-22.767994	-28.686699	-20.478318	-21.897432	0.063786306	-0.034902739	0.087813902	-0.03529639
1.40965	-22.534935	-32.524986	-20.359553	-25.34784	0.062974065	-0.040157523	0.086707931	-0.041075261
1.6096	-22.2623	-36.775482	-20.226442	-28.728345	0.061732066	-0.046140298	0.085434284	-0.046828854
1.80955	-21.965986	-40.714664	-20.080309	-32.03367	0.060443727	-0.052016728	0.083993461	-0.052553595
2.0095	-21.670815	-44.326099	-19.922503	-35.259846	0.059019118	-0.057646854	0.082386028	-0.05824592
2.20945	-21.357611	-47.53035	-19.754366	-38.404143	0.057749949	-0.063090072	0.080612622	-0.063902267
2.4094	-21.072475	-50.734676	-19.577202	-41.464954	0.055939666	-0.06842937	0.078673943	-0.069519082
2.60935	-20.701883	-53.868988	-19.392261	-44.441677	0.05438612	-0.074497254	0.076570763	-0.075092819
2.8093	-20.414141	-56.745689	-19.200721	-47.334573	0.052282419	-0.079730857	0.074303919	-0.080619941
3.00925	-20.107044	-59.287334	-19.003678	-50.144632	0.050447739	-0.084920907	0.071874318	-0.086096921
3.2092	-19.825569	-62.154266	-18.802138	-52.873437	0.04765676	-0.090214469	0.069282937	-0.091520239
3.40915	-19.482796	-64.372795	-18.597018	-55.523042	0.04590503	-0.095694557	0.06653082	-0.096886391
3.6091	-19.146456	-66.845901	-18.389146	-58.095864	0.043380716	-0.10143915	0.063619081	-0.10219188
3.80905	-18.887388	-69.240776	-18.179259	-60.59458	0.040287959	-0.1062866	0.060548906	-0.10743323
4.009	-18.535456	-71.34758	-17.968014	-63.022048	0.037856579	-0.11214903	0.057321551	-0.11260698
4.20895	-18.286425	-73.481003	-17.755988	-65.381231	0.034634297	-0.11678123	0.05393834	-0.11770966
4.4089	-17.966953	-75.383034	-17.543686	-67.675146	0.031890829	-0.12228233	0.050400673	-0.12273786
4.60885	-17.706011	-77.437561	-17.331549	-69.90681	0.028324714	-0.12710884	0.046710019	-0.12768815
4.8088	-17.380516	-79.029945	-17.119956	-72.079207	0.025727863	-0.1327287	0.042867919	-0.13255714
5.00875	-17.136139	-80.806648	-16.909234	-74.195259	0.022216681	-0.13727085	0.038875987	-0.13734145
5.2087	-16.872986	-82.477058	-16.699659	-76.257802	0.018765806	-0.14210074	0.034735912	-0.14203773
5.40865	-16.592836	-84.161987	-16.491468	-78.269574	0.015057362	-0.1472651	0.030449453	-0.14664265
5.6086	-16.340513	-85.73246	-16.284859	-80.233202	0.011340382	-0.15197375	0.026018446	-0.1511529
5.80855	-16.082748	-87.149803	-16.079996	-82.151195	0.0078061288	-0.15679241	0.021444798	-0.15556521
6.0085	-15.858174	-89.015045	-15.877016	-84.025943	0.0027692596	-0.16107462	0.016730493	-0.15987633
6.20845	-15.607888	-90.167374	-15.676029	-85.859714	-0.00048436231	-0.16580734	0.011877588	-0.16408303
6.4084	-15.379061	-91.753593	-15.477123	-87.654654	-0.0052093713	-0.17015453	0.0068882161	-0.16818214
6.60835	-15.165409	-92.857239	-15.280369	-89.412793	-0.0086970801	-0.17425663	0.001764585	-0.17217049
6.8083	-14.931664	-94.619797	-15.08582	-91.136043	-0.014435984	-0.17865021	-0.0034910223	-0.17604497
7.00825	-14.714737	-95.751724	-14.893514	-92.826206	-0.018416576	-0.18283998	-0.0088762475	-0.1798025
