Freq_GHz	Model_dBm
9.4412758	-3.0216352
9.4512558	-3.0236969
9.4612358	-3.0257607
9.4712158	-3.0278266
9.4811958	-3.0298946
9.4911758	-3.0319646
9.5011558	-3.0340368
9.5111358	-3.0361111
9.5211158	-3.0381874
9.5310958	-3.0402659
9.5410758	-3.0423464
9.5510558	-3.044429
9.5610358	-3.0465138
9.5710158	-3.0486006
9.5809958	-3.0506895
9.5909758	-3.0527804
9.6009558	-3.0548735
9.6109358	-3.0569687
9.6209158	-3.0590659
9.6308958	-3.0611652
9.6408758	-3.0632667
9.6508557	-3.0653702
9.6608357	-3.0674757
9.6708157	-3.0695834
9.6807957	-3.0716932
9.6907757	-3.073805
9.7007557	-3.0759189
9.7107357	-3.0780349
9.7207157	-3.080153
9.7306957	-3.0822732
9.7406757	-3.0843954
9.7506557	-3.0865197
9.7606357	-3.0886461
9.7706157	-3.0907746
9.7805957	-3.0929052
9.7905757	-3.0950378
9.8005557	-3.0971726
9.8105357	-3.0993093
9.8205157	-3.1014482
9.8304957	-3.1035892
9.8404757	-3.1057322
9.8504557	-3.1078773
9.8604357	-3.1100245
9.8704156	-3.1121737
9.8803956	-3.1143251
9.8903756	-3.1164785
9.9003556	-3.1186339
9.9103356	-3.1207915
9.9203156	-3.1229511
9.9302956	-3.1251128
9.9402756	-3.1272766
9.9502556	-3.1294424
9.9602356	-3.1316103
9.9702156	-3.1337803
9.9801956	-3.1359523
9.9901756	-3.1381264
10.000156	-3.1403026
10.010136	-3.1424808
10.020116	-3.1446612
10.030096	-3.1468435
10.040076	-3.149028
10.050056	-3.1512145
10.060036	-3.1534031
10.070016	-3.1555937
10.079996	-3.1577864
10.089976	-3.1599812
10.099956	-3.162178
10.109936	-3.1643769
10.119916	-3.1665779
10.129896	-3.1687809
10.139876	-3.170986
10.149856	-3.1731931
10.159836	-3.1754023
10.169816	-3.1776136
10.179796	-3.1798269
10.189776	-3.1820422
10.199756	-3.1842597
10.209735	-3.1864792
10.219715	-3.1887007
10.229695	-3.1909243
10.239675	-3.19315
10.249655	-3.1953777
10.259635	-3.1976075
10.269615	-3.1998393
10.279595	-3.2020731
10.289575	-3.2043091
10.299555	-3.2065471
10.309535	-3.2087871
10.319515	-3.2110292
10.329495	-3.2132733
10.339475	-3.2155195
10.349455	-3.2177677
10.359435	-3.220018
10.369415	-3.2222703
10.379395	-3.2245247
10.389375	-3.2267811
10.399355	-3.2290396
10.409335	-3.2313001
10.419315	-3.2335627
10.429295	-3.2358273
10.439275	-3.238094
10.449255	-3.2403627
10.459235	-3.2426334
10.469215	-3.2449062
10.479195	-3.247181
10.489175	-3.2494579
10.499155	-3.2517368
10.509135	-3.2540178
10.519115	-3.2563008
10.529095	-3.2585858
10.539075	-3.2608729
10.549055	-3.263162
10.559035	-3.2654531
10.569015	-3.2677463
10.578995	-3.2700415
10.588975	-3.2723388
10.598955	-3.2746381
10.608935	-3.2769394
10.618915	-3.2792428
10.628895	-3.2815482
10.638875	-3.2838556
10.648855	-3.2861651
10.658835	-3.2884766
10.668815	-3.2907901
10.678795	-3.2931056
10.688775	-3.2954232
10.698755	-3.2977429
10.708735	-3.3000645
10.718715	-3.3023882
10.728695	-3.3047139
10.738675	-3.3070416
10.748655	-3.3093714
10.758635	-3.3117031
10.768615	-3.314037
10.778595	-3.3163728
10.788575	-3.3187106
10.798555	-3.3210505
10.808535	-3.3233924
10.818515	-3.3257364
