Freq_GHz	Model_dBm
1.4173594	-7.3173984
1.4273394	-7.3175591
1.4373194	-7.3177209
1.4472994	-7.3178839
1.4572794	-7.318048
1.4672594	-7.3182133
1.4772394	-7.3183796
1.4872194	-7.3185471
1.4971994	-7.3187157
1.5071794	-7.3188855
1.5171594	-7.3190564
1.5271394	-7.3192284
1.5371194	-7.3194015
1.5470994	-7.3195758
1.5570794	-7.3197512
1.5670593	-7.3199277
1.5770393	-7.3201054
1.5870193	-7.3202842
1.5969993	-7.3204641
1.6069793	-7.3206451
1.6169593	-7.3208273
1.6269393	-7.3210106
1.6369193	-7.321195
1.6468993	-7.3213806
1.6568793	-7.3215673
1.6668593	-7.3217551
1.6768393	-7.321944
1.6868193	-7.3221341
1.6967993	-7.3223253
1.7067793	-7.3225177
1.7167593	-7.3227111
1.7267393	-7.3229057
1.7367193	-7.3231015
1.7466993	-7.3232983
1.7566793	-7.3234963
1.7666593	-7.3236954
1.7766393	-7.3238957
1.7866192	-7.324097
1.7965992	-7.3242995
1.8065792	-7.3245032
1.8165592	-7.3247079
1.8265392	-7.3249138
1.8365192	-7.3251209
1.8464992	-7.325329
1.8564792	-7.3255383
1.8664592	-7.3257487
1.8764392	-7.3259603
1.8864192	-7.3261729
1.8963992	-7.3263867
1.9063792	-7.3266017
1.9163592	-7.3268177
1.9263392	-7.3270349
1.9363192	-7.3272533
1.9462992	-7.3274727
1.9562792	-7.3276933
1.9662592	-7.327915
1.9762392	-7.3281379
1.9862192	-7.3283618
1.9961992	-7.3285869
2.0061792	-7.3288132
2.0161591	-7.3290406
2.0261391	-7.3292691
2.0361191	-7.3294987
2.0460991	-7.3297294
2.0560791	-7.3299613
2.0660591	-7.3301944
2.0760391	-7.3304285
2.0860191	-7.3306638
2.0959991	-7.3309002
2.1059791	-7.3311377
2.1159591	-7.3313764
2.1259391	-7.3316162
2.1359191	-7.3318572
2.1458991	-7.3320992
2.1558791	-7.3323424
2.1658591	-7.3325868
2.1758391	-7.3328322
2.1858191	-7.3330788
2.1957991	-7.3333265
2.2057791	-7.3335754
2.2157591	-7.3338254
2.2257391	-7.3340765
2.235719	-7.3343287
2.245699	-7.3345821
2.255679	-7.3348366
2.265659	-7.3350923
2.275639	-7.335349
2.285619	-7.3356069
2.295599	-7.335866
2.305579	-7.3361261
2.315559	-7.3363874
2.325539	-7.3366499
2.335519	-7.3369134
2.345499	-7.3371781
2.355479	-7.3374439
2.365459	-7.3377109
2.375439	-7.337979
2.385419	-7.3382482
2.395399	-7.3385186
2.405379	-7.33879
2.415359	-7.3390627
2.425339	-7.3393364
2.435319	-7.3396113
2.445299	-7.3398873
2.455279	-7.3401644
2.4652589	-7.3404427
2.4752389	-7.3407221
2.4852189	-7.3410027
2.4951989	-7.3412843
2.5051789	-7.3415671
2.5151589	-7.3418511
2.5251389	-7.3421362
2.5351189	-7.3424224
2.5450989	-7.3427097
2.5550789	-7.3429982
2.5650589	-7.3432878
2.5750389	-7.3435785
2.5850189	-7.3438704
2.5949989	-7.3441633
2.6049789	-7.3444575
2.6149589	-7.3447527
2.6249389	-7.3450491
2.6349189	-7.3453467
2.6448989	-7.3456453
2.6548789	-7.3459451
2.6648589	-7.346246
2.6748389	-7.3465481
2.6848188	-7.3468513
2.6947988	-7.3471556
2.7047788	-7.3474611
2.7147588	-7.3477677
2.7247388	-7.3480754
2.7347188	-7.3483843
2.7446988	-7.3486942
2.7546788	-7.3490054
2.7646588	-7.3493176
2.7746388	-7.349631
2.7846188	-7.3499455
2.7945988	-7.3502612
2.8045788	-7.350578
2.8145588	-7.3508959
2.8245388	-7.351215
2.8345188	-7.3515352
2.8444988	-7.3518565
2.8544788	-7.352179
2.8644588	-7.3525025
2.8744388	-7.3528273
2.8844188	-7.3531531
2.8943988	-7.3534801
2.9043788	-7.3538083
2.9143587	-7.3541375
2.9243387	-7.3544679
2.9343187	-7.3547995
2.9442987	-7.3551321
2.9542787	-7.3554659
2.9642587	-7.3558009
2.9742387	-7.3561369
2.9842187	-7.3564741
2.9941987	-7.3568125
3.0041787	-7.3571519
3.0141587	-7.3574925
3.0241387	-7.3578343
3.0341187	-7.3581772
3.0440987	-7.3585212
3.0540787	-7.3588663
3.0640587	-7.3592126
3.0740387	-7.35956
3.0840187	-7.3599086
3.0939987	-7.3602582
3.1039787	-7.3606091
3.1139587	-7.360961
3.1239387	-7.3613141
3.1339186	-7.3616683
3.1438986	-7.3620237
3.1538786	-7.3623802
3.1638586	-7.3627378
3.1738386	-7.3630966
3.1838186	-7.3634565
3.1937986	-7.3638175
3.2037786	-7.3641797
3.2137586	-7.364543
3.2237386	-7.3649074
3.2337186	-7.365273
3.2436986	-7.3656397
3.2536786	-7.3660076
3.2636586	-7.3663765
3.2736386	-7.3667467
3.2836186	-7.3671179
3.2935986	-7.3674903
3.3035786	-7.3678638
3.3135586	-7.3682385
3.3235386	-7.3686143
3.3335186	-7.3689912
3.3434986	-7.3693693
3.3534786	-7.3697485
3.3634585	-7.3701288
3.3734385	-7.3705103
3.3834185	-7.3708929
3.3933985	-7.3712767
3.4033785	-7.3716616
3.4133585	-7.3720476
3.4233385	-7.3724348
3.4333185	-7.3728231
3.4432985	-7.3732125
3.4532785	-7.3736031
3.4632585	-7.3739948
3.4732385	-7.3743876
3.4832185	-7.3747816
3.4931985	-7.3751767
3.5031785	-7.375573
3.5131585	-7.3759704
3.5231385	-7.3763689
3.5331185	-7.3767686
3.5430985	-7.3771694
3.5530785	-7.3775713
3.5630585	-7.3779744
3.5730385	-7.3783786
3.5830184	-7.378784
3.5929984	-7.3791905
3.6029784	-7.3795981
3.6129584	-7.3800068
3.6229384	-7.3804167
3.6329184	-7.3808278
3.6428984	-7.38124
3.6528784	-7.3816533
3.6628584	-7.3820677
3.6728384	-7.3824833
3.6828184	-7.3829001
3.6927984	-7.3833179
3.7027784	-7.3837369
3.7127584	-7.3841571
3.7227384	-7.3845784
3.7327184	-7.3850008
3.7426984	-7.3854243
3.7526784	-7.385849
3.7626584	-7.3862749
3.7726384	-7.3867018
3.7826184	-7.3871299
3.7925984	-7.3875592
3.8025784	-7.3879896
3.8125583	-7.3884211
3.8225383	-7.3888538
3.8325183	-7.3892876
3.8424983	-7.3897225
3.8524783	-7.3901586
3.8624583	-7.3905958
3.8724383	-7.3910342
3.8824183	-7.3914737
3.8923983	-7.3919143
3.9023783	-7.3923561
3.9123583	-7.392799
3.9223383	-7.3932431
3.9323183	-7.3936883
3.9422983	-7.3941346
3.9522783	-7.3945821
3.9622583	-7.3950307
3.9722383	-7.3954804
3.9822183	-7.3959313
3.9921983	-7.3963834
4.0021783	-7.3968365
4.0121583	-7.3972908
4.0221383	-7.3977463
4.0321182	-7.3982029
4.0420982	-7.3986606
4.0520782	-7.3991195
4.0620582	-7.3995795
4.0720382	-7.4000407
4.0820182	-7.4005029
4.0919982	-7.4009664
4.1019782	-7.4014309
4.1119582	-7.4018967
4.1219382	-7.4023635
4.1319182	-7.4028315
4.1418982	-7.4033006
4.1518782	-7.4037709
4.1618582	-7.4042423
4.1718382	-7.4047149
4.1818182	-7.4051886
4.1917982	-7.4056634
4.2017782	-7.4061394
4.2117582	-7.4066165
4.2217382	-7.4070948
4.2317182	-7.4075742
4.2416982	-7.4080547
4.2516782	-7.4085364
4.2616581	-7.4090192
4.2716381	-7.4095032
4.2816181	-7.4099883
4.2915981	-7.4104745
4.3015781	-7.4109619
4.3115581	-7.4114505
4.3215381	-7.4119401
4.3315181	-7.412431
4.3414981	-7.4129229
4.3514781	-7.413416
4.3614581	-7.4139103
4.3714381	-7.4144056
4.3814181	-7.4149022
4.3913981	-7.4153998
4.4013781	-7.4158986
4.4113581	-7.4163986
4.4213381	-7.4168997
4.4313181	-7.4174019
4.4412981	-7.4179053
4.4512781	-7.4184098
4.4612581	-7.4189155
4.4712381	-7.4194223
4.481218	-7.4199302
4.491198	-7.4204393
4.501178	-7.4209496
4.511158	-7.4214609
4.521138	-7.4219735
4.531118	-7.4224871
4.541098	-7.4230019
4.551078	-7.4235179
4.561058	-7.424035
4.571038	-7.4245532
4.581018	-7.4250726
4.590998	-7.4255931
4.600978	-7.4261148
4.610958	-7.4266376
4.620938	-7.4271615
4.630918	-7.4276866
4.640898	-7.4282129
4.650878	-7.4287402
4.660858	-7.4292688
4.670838	-7.4297984
4.680818	-7.4303293
4.690798	-7.4308612
4.700778	-7.4313943
4.7107579	-7.4319286
4.7207379	-7.432464
4.7307179	-7.4330005
4.7406979	-7.4335382
4.7506779	-7.434077
4.7606579	-7.434617
4.7706379	-7.4351581
4.7806179	-7.4357003
4.7905979	-7.4362437
4.8005779	-7.4367883
4.8105579	-7.437334
4.8205379	-7.4378808
4.8305179	-7.4384288
4.8404979	-7.4389779
4.8504779	-7.4395282
4.8604579	-7.4400796
4.8704379	-7.4406322
4.8804179	-7.4411859
4.8903979	-7.4417407
4.9003779	-7.4422967
4.9103579	-7.4428539
4.9203379	-7.4434121
4.9303178	-7.4439716
4.9402978	-7.4445322
4.9502778	-7.4450939
4.9602578	-7.4456568
4.9702378	-7.4462208
4.9802178	-7.4467859
4.9901978	-7.4473522
5.0001778	-7.4479197
5.0101578	-7.4484883
5.0201378	-7.449058
5.0301178	-7.4496289
5.0400978	-7.450201
5.0500778	-7.4507742
5.0600578	-7.4513485
5.0700378	-7.451924
5.0800178	-7.4525006
5.0899978	-7.4530784
5.0999778	-7.4536573
5.1099578	-7.4542374
5.1199378	-7.4548186
5.1299178	-7.4554009
5.1398978	-7.4559844
5.1498778	-7.4565691
5.1598577	-7.4571549
5.1698377	-7.4577418
5.1798177	-7.4583299
5.1897977	-7.4589192
5.1997777	-7.4595095
5.2097577	-7.4601011
5.2197377	-7.4606938
5.2297177	-7.4612876
5.2396977	-7.4618826
5.2496777	-7.4624787
5.2596577	-7.463076
5.2696377	-7.4636744
5.2796177	-7.464274
5.2895977	-7.4648747
5.2995777	-7.4654766
5.3095577	-7.4660796
5.3195377	-7.4666837
5.3295177	-7.467289
5.3394977	-7.4678955
5.3494777	-7.4685031
5.3594577	-7.4691119
5.3694377	-7.4697218
5.3794176	-7.4703328
5.3893976	-7.470945
5.3993776	-7.4715584
5.4093576	-7.4721729
5.4193376	-7.4727885
5.4293176	-7.4734053
5.4392976	-7.4740233
5.4492776	-7.4746424
5.4592576	-7.4752626
5.4692376	-7.475884
5.4792176	-7.4765066
5.4891976	-7.4771302
5.4991776	-7.4777551
5.5091576	-7.4783811
5.5191376	-7.4790082
5.5291176	-7.4796365
5.5390976	-7.4802659
5.5490776	-7.4808965
5.5590576	-7.4815283
5.5690376	-7.4821612
5.5790176	-7.4827952
5.5889976	-7.4834304
5.5989776	-7.4840667
5.6089575	-7.4847042
5.6189375	-7.4853429
5.6289175	-7.4859827
5.6388975	-7.4866236
5.6488775	-7.4872657
5.6588575	-7.4879089
5.6688375	-7.4885533
5.6788175	-7.4891989
5.6887975	-7.4898456
5.6987775	-7.4904934
5.7087575	-7.4911424
5.7187375	-7.4917926
5.7287175	-7.4924439
5.7386975	-7.4930963
5.7486775	-7.4937499
5.7586575	-7.4944047
5.7686375	-7.4950606
5.7786175	-7.4957176
5.7885975	-7.4963758
5.7985775	-7.4970352
5.8085575	-7.4976957
5.8185375	-7.4983574
5.8285174	-7.4990202
5.8384974	-7.4996841
5.8484774	-7.5003493
5.8584574	-7.5010155
5.8684374	-7.501683
5.8784174	-7.5023515
5.8883974	-7.5030213
5.8983774	-7.5036921
5.9083574	-7.5043642
5.9183374	-7.5050373
5.9283174	-7.5057117
5.9382974	-7.5063872
5.9482774	-7.5070638
5.9582574	-7.5077416
5.9682374	-7.5084206
5.9782174	-7.5091007
5.9881974	-7.5097819
5.9981774	-7.5104643
6.0081574	-7.5111479
6.0181374	-7.5118326
6.0281174	-7.5125184
6.0380974	-7.5132055
6.0480774	-7.5138936
6.0580573	-7.514583
6.0680373	-7.5152734
6.0780173	-7.5159651
6.0879973	-7.5166579
6.0979773	-7.5173518
6.1079573	-7.5180469
6.1179373	-7.5187431
6.1279173	-7.5194405
6.1378973	-7.5201391
6.1478773	-7.5208388
6.1578573	-7.5215397
6.1678373	-7.5222417
6.1778173	-7.5229448
6.1877973	-7.5236492
6.1977773	-7.5243547
6.2077573	-7.5250613
6.2177373	-7.5257691
6.2277173	-7.526478
6.2376973	-7.5271881
6.2476773	-7.5278994
6.2576573	-7.5286118
6.2676373	-7.5293253
6.2776172	-7.5300401
6.2875972	-7.5307559
6.2975772	-7.531473
6.3075572	-7.5321912
6.3175372	-7.5329105
6.3275172	-7.533631
6.3374972	-7.5343526
6.3474772	-7.5350754
6.3574572	-7.5357994
6.3674372	-7.5365245
6.3774172	-7.5372508
6.3873972	-7.5379782
6.3973772	-7.5387068
6.4073572	-7.5394365
6.4173372	-7.5401674
6.4273172	-7.5408995
6.4372972	-7.5416327
6.4472772	-7.5423671
6.4572572	-7.5431026
6.4672372	-7.5438393
6.4772172	-7.5445771
6.4871972	-7.5453161
6.4971772	-7.5460562
6.5071571	-7.5467976
6.5171371	-7.54754
6.5271171	-7.5482836
6.5370971	-7.5490284
6.5470771	-7.5497743
6.5570571	-7.5505214
6.5670371	-7.5512697
6.5770171	-7.5520191
6.5869971	-7.5527696
6.5969771	-7.5535214
6.6069571	-7.5542742
6.6169371	-7.5550283
6.6269171	-7.5557835
6.6368971	-7.5565398
6.6468771	-7.5572973
6.6568571	-7.558056
6.6668371	-7.5588158
6.6768171	-7.5595768
6.6867971	-7.5603389
6.6967771	-7.5611022
6.7067571	-7.5618667
6.7167371	-7.5626323
6.726717	-7.563399
6.736697	-7.564167
6.746677	-7.5649361
6.756657	-7.5657063
6.766637	-7.5664777
6.776617	-7.5672503
6.786597	-7.568024
6.796577	-7.5687989
6.806557	-7.5695749
6.816537	-7.5703521
6.826517	-7.5711305
6.836497	-7.57191
6.846477	-7.5726907
6.856457	-7.5734725
6.866437	-7.5742555
6.876417	-7.5750396
6.886397	-7.575825
6.896377	-7.5766114
6.906357	-7.5773991
6.916337	-7.5781879
6.926317	-7.5789778
6.936297	-7.5797689
6.946277	-7.5805612
6.9562569	-7.5813546
6.9662369	-7.5821492
6.9762169	-7.582945
6.9861969	-7.5837419
6.9961769	-7.58454
7.0061569	-7.5853392
7.0161369	-7.5861396
7.0261169	-7.5869411
7.0360969	-7.5877438
7.0460769	-7.5885477
7.0560569	-7.5893528
7.0660369	-7.590159
7.0760169	-7.5909663
7.0859969	-7.5917748
7.0959769	-7.5925845
7.1059569	-7.5933953
7.1159369	-7.5942074
7.1259169	-7.5950205
7.1358969	-7.5958348
7.1458769	-7.5966503
7.1558569	-7.597467
7.1658369	-7.5982848
7.1758168	-7.5991037
7.1857968	-7.5999239
7.1957768	-7.6007452
7.2057568	-7.6015676
7.2157368	-7.6023912
7.2257168	-7.603216
7.2356968	-7.604042
7.2456768	-7.6048691
7.2556568	-7.6056973
7.2656368	-7.6065268
7.2756168	-7.6073573
7.2855968	-7.6081891
7.2955768	-7.609022
7.3055568	-7.6098561
7.3155368	-7.6106913
7.3255168	-7.6115277
7.3354968	-7.6123653
7.3454768	-7.613204
7.3554568	-7.6140439
7.3654368	-7.614885
7.3754168	-7.6157272
7.3853968	-7.6165706
7.3953768	-7.6174151
7.4053567	-7.6182608
7.4153367	-7.6191077
7.4253167	-7.6199557
7.4352967	-7.6208049
7.4452767	-7.6216553
7.4552567	-7.6225068
7.4652367	-7.6233595
7.4752167	-7.6242133
7.4851967	-7.6250683
7.4951767	-7.6259245
7.5051567	-7.6267819
7.5151367	-7.6276404
7.5251167	-7.6285
7.5350967	-7.6293609
7.5450767	-7.6302229
7.5550567	-7.631086
7.5650367	-7.6319504
7.5750167	-7.6328159
7.5849967	-7.6336825
7.5949767	-7.6345503
7.6049567	-7.6354193
7.6149367	-7.6362895
7.6249166	-7.6371608
7.6348966	-7.6380333
7.6448766	-7.6389069
7.6548566	-7.6397817
7.6648366	-7.6406577
7.6748166	-7.6415348
7.6847966	-7.6424131
7.6947766	-7.6432926
7.7047566	-7.6441732
7.7147366	-7.645055
7.7247166	-7.645938
7.7346966	-7.6468221
7.7446766	-7.6477074
7.7546566	-7.6485939
7.7646366	-7.6494815
7.7746166	-7.6503703
7.7845966	-7.6512603
7.7945766	-7.6521514
7.8045566	-7.6530437
7.8145366	-7.6539372
7.8245166	-7.6548318
7.8344966	-7.6557276
7.8444766	-7.6566246
7.8544565	-7.6575227
7.8644365	-7.658422
7.8744165	-7.6593224
7.8843965	-7.660224
7.8943765	-7.6611268
7.9043565	-7.6620308
7.9143365	-7.6629359
7.9243165	-7.6638422
7.9342965	-7.6647497
7.9442765	-7.6656583
7.9542565	-7.6665681
7.9642365	-7.6674791
7.9742165	-7.6683912
7.9841965	-7.6693045
7.9941765	-7.6702189
8.0041565	-7.6711346
8.0141365	-7.6720514
8.0241165	-7.6729693
8.0340965	-7.6738885
8.0440765	-7.6748088
8.0540565	-7.6757302
8.0640365	-7.6766529
8.0740164	-7.6775767
8.0839964	-7.6785016
8.0939764	-7.6794278
8.1039564	-7.6803551
8.1139364	-7.6812836
8.1239164	-7.6822132
8.1338964	-7.683144
8.1438764	-7.684076
8.1538564	-7.6850091
8.1638364	-7.6859435
8.1738164	-7.6868789
8.1837964	-7.6878156
8.1937764	-7.6887534
8.2037564	-7.6896924
8.2137364	-7.6906326
8.2237164	-7.6915739
8.2336964	-7.6925164
8.2436764	-7.6934601
8.2536564	-7.6944049
8.2636364	-7.6953509
8.2736164	-7.6962981
8.2835964	-7.6972464
8.2935764	-7.698196
8.3035563	-7.6991466
8.3135363	-7.7000985
8.3235163	-7.7010515
8.3334963	-7.7020057
8.3434763	-7.7029611
8.3534563	-7.7039176
8.3634363	-7.7048753
8.3734163	-7.7058342
8.3833963	-7.7067942
8.3933763	-7.7077554
8.4033563	-7.7087178
8.4133363	-7.7096814
8.4233163	-7.7106461
8.4332963	-7.711612
8.4432763	-7.7125791
8.4532563	-7.7135473
8.4632363	-7.7145167
8.4732163	-7.7154873
8.4831963	-7.716459
8.4931763	-7.7174319
8.5031563	-7.718406
8.5131363	-7.7193813
8.5231162	-7.7203577
8.5330962	-7.7213353
8.5430762	-7.7223141
8.5530562	-7.723294
8.5630362	-7.7242751
8.5730162	-7.7252574
8.5829962	-7.7262409
8.5929762	-7.7272255
8.6029562	-7.7282113
8.6129362	-7.7291983
8.6229162	-7.7301864
8.6328962	-7.7311757
8.6428762	-7.7321662
8.6528562	-7.7331579
8.6628362	-7.7341507
8.6728162	-7.7351447
8.6827962	-7.7361399
8.6927762	-7.7371362
8.7027562	-7.7381337
8.7127362	-7.7391324
8.7227162	-7.7401323
8.7326962	-7.7411333
8.7426762	-7.7421355
8.7526561	-7.7431389
8.7626361	-7.7441434
8.7726161	-7.7451492
8.7825961	-7.7461561
8.7925761	-7.7471641
8.8025561	-7.7481734
8.8125361	-7.7491838
8.8225161	-7.7501954
8.8324961	-7.7512081
8.8424761	-7.7522221
8.8524561	-7.7532372
8.8624361	-7.7542534
8.8724161	-7.7552709
8.8823961	-7.7562895
8.8923761	-7.7573093
8.9023561	-7.7583303
8.9123361	-7.7593524
8.9223161	-7.7603757
8.9322961	-7.7614002
8.9422761	-7.7624259
8.9522561	-7.7634527
8.9622361	-7.7644808
8.972216	-7.7655099
8.982196	-7.7665403
8.992176	-7.7675718
9.002156	-7.7686045
9.012136	-7.7696384
9.022116	-7.7706735
9.032096	-7.7717097
9.042076	-7.7727471
9.052056	-7.7737857
9.062036	-7.7748254
9.072016	-7.7758664
9.081996	-7.7769085
9.091976	-7.7779517
9.101956	-7.7789962
9.111936	-7.7800418
9.121916	-7.7810886
9.131896	-7.7821366
9.141876	-7.7831857
9.151856	-7.7842361
9.161836	-7.7852876
9.171816	-7.7863402
9.181796	-7.7873941
9.191776	-7.7884491
9.2017559	-7.7895053
9.2117359	-7.7905627
9.2217159	-7.7916212
9.2316959	-7.7926809
9.2416759	-7.7937418
9.2516559	-7.7948039
9.2616359	-7.7958672
9.2716159	-7.7969316
9.2815959	-7.7979972
9.2915759	-7.799064
9.3015559	-7.8001319
9.3115359	-7.801201
9.3215159	-7.8022713
9.3314959	-7.8033428
9.3414759	-7.8044155
9.3514559	-7.8054893
9.3614359	-7.8065643
9.3714159	-7.8076405
9.3813959	-7.8087178
9.3913759	-7.8097964
9.4013559	-7.8108761
9.4113359	-7.811957
9.4213158	-7.813039
9.4312958	-7.8141223
9.4412758	-7.8152067
9.4512558	-7.8162923
9.4612358	-7.8173791
9.4712158	-7.818467
9.4811958	-7.8195561
9.4911758	-7.8206464
9.5011558	-7.8217379
9.5111358	-7.8228306
9.5211158	-7.8239244
9.5310958	-7.8250194
9.5410758	-7.8261156
9.5510558	-7.8272129
9.5610358	-7.8283115
9.5710158	-7.8294112
9.5809958	-7.8305121
9.5909758	-7.8316141
9.6009558	-7.8327174
9.6109358	-7.8338218
9.6209158	-7.8349274
9.6308958	-7.8360342
9.6408758	-7.8371422
9.6508557	-7.8382513
9.6608357	-7.8393616
9.6708157	-7.8404731
9.6807957	-7.8415857
9.6907757	-7.8426996
9.7007557	-7.8438146
9.7107357	-7.8449308
9.7207157	-7.8460482
9.7306957	-7.8471667
9.7406757	-7.8482865
9.7506557	-7.8494074
9.7606357	-7.8505295
9.7706157	-7.8516527
9.7805957	-7.8527772
9.7905757	-7.8539028
9.8005557	-7.8550296
9.8105357	-7.8561576
9.8205157	-7.8572868
9.8304957	-7.8584171
9.8404757	-7.8595486
9.8504557	-7.8606813
9.8604357	-7.8618152
9.8704156	-7.8629502
9.8803956	-7.8640865
9.8903756	-7.8652239
9.9003556	-7.8663625
9.9103356	-7.8675022
9.9203156	-7.8686432
9.9302956	-7.8697853
9.9402756	-7.8709286
9.9502556	-7.8720731
9.9602356	-7.8732187
9.9702156	-7.8743656
9.9801956	-7.8755136
9.9901756	-7.8766628
10.000156	-7.8778132
10.010136	-7.8789647
10.020116	-7.8801175
10.030096	-7.8812714
10.040076	-7.8824265
10.050056	-7.8835827
10.060036	-7.8847402
10.070016	-7.8858988
10.079996	-7.8870586
10.089976	-7.8882196
10.099956	-7.8893818
10.109936	-7.8905452
10.119916	-7.8917097
10.129896	-7.8928754
10.139876	-7.8940423
10.149856	-7.8952104
10.159836	-7.8963796
10.169816	-7.89755
10.179796	-7.8987217
10.189776	-7.8998945
10.199756	-7.9010684
10.209735	-7.9022436
10.219715	-7.9034199
10.229695	-7.9045974
10.239675	-7.9057761
10.249655	-7.906956
10.259635	-7.908137
10.269615	-7.9093193
10.279595	-7.9105027
10.289575	-7.9116873
10.299555	-7.9128731
10.309535	-7.91406
10.319515	-7.9152481
10.329495	-7.9164375
10.339475	-7.917628
10.349455	-7.9188196
10.359435	-7.9200125
10.369415	-7.9212065
10.379395	-7.9224018
10.389375	-7.9235982
10.399355	-7.9247957
10.409335	-7.9259945
10.419315	-7.9271944
10.429295	-7.9283956
10.439275	-7.9295979
10.449255	-7.9308014
10.459235	-7.932006
10.469215	-7.9332119
10.479195	-7.9344189
10.489175	-7.9356271
10.499155	-7.9368365
10.509135	-7.9380471
10.519115	-7.9392589
10.529095	-7.9404718
10.539075	-7.9416859
10.549055	-7.9429012
10.559035	-7.9441177
10.569015	-7.9453354
10.578995	-7.9465542
10.588975	-7.9477742
10.598955	-7.9489954
10.608935	-7.9502178
10.618915	-7.9514414
10.628895	-7.9526662
10.638875	-7.9538921
10.648855	-7.9551192
10.658835	-7.9563475
10.668815	-7.957577
10.678795	-7.9588077
10.688775	-7.9600395
10.698755	-7.9612725
10.708735	-7.9625067
10.718715	-7.9637421
10.728695	-7.9649787
10.738675	-7.9662165
10.748655	-7.9674554
10.758635	-7.9686955
10.768615	-7.9699368
10.778595	-7.9711793
10.788575	-7.972423
10.798555	-7.9736678
10.808535	-7.9749139
10.818515	-7.9761611
10.828495	-7.9774095
10.838475	-7.978659
10.848455	-7.9799098
10.858435	-7.9811618
10.868415	-7.9824149
10.878395	-7.9836692
10.888375	-7.9849247
10.898355	-7.9861814
10.908335	-7.9874392
10.918315	-7.9886983
10.928295	-7.9899585
10.938275	-7.9912199
10.948255	-7.9924825
10.958235	-7.9937462
10.968215	-7.9950112
10.978195	-7.9962773
10.988175	-7.9975447
10.998155	-7.9988132
11.008135	-8.0000828
11.018115	-8.0013537
11.028095	-8.0026258
11.038075	-8.003899
11.048055	-8.0051734
