Freq_GHz	Norm_dB
0.1	-1.7577494e-05
0.109982	-3.3269146e-05
0.11996399	-5.0452716e-05
0.12994599	-6.9128215e-05
0.13992799	-8.9295652e-05
0.14990998	-0.00011095504
0.15989198	-0.00013410639
0.16987397	-0.00015874972
0.17985597	-0.00018488505
0.18983797	-0.00021251238
0.19981996	-0.00024163173
0.20980196	-0.00027224313
0.21978396	-0.00030434659
0.22976595	-0.00033794213
0.23974795	-0.00037302976
0.24972995	-0.00040960952
0.25971194	-0.00044768142
0.26969394	-0.00048724548
0.27967594	-0.00052830173
0.28965793	-0.00057085019
0.29963993	-0.00061489089
0.30962192	-0.00066042385
0.31960392	-0.0007074491
0.32958592	-0.00075596667
0.33956791	-0.00080597659
0.34954991	-0.00085747889
0.35953191	-0.00091047359
0.3695139	-0.00096496074
0.3794959	-0.0010209404
0.3894779	-0.0010784125
0.39945989	-0.0011373771
0.40944189	-0.0011978344
0.41942388	-0.0012597842
0.42940588	-0.0013232267
0.43938788	-0.0013881619
0.44936987	-0.0014545898
0.45935187	-0.0015225104
0.46933387	-0.0015919239
0.47931586	-0.0016628302
0.48929786	-0.0017352294
0.49927986	-0.0018091215
0.50926185	-0.0018845066
0.51924385	-0.0019613847
0.52922585	-0.0020397559
0.53920784	-0.0021196202
0.54918984	-0.0022009776
0.55917183	-0.0022838282
0.56915383	-0.0023681721
0.57913583	-0.0024540093
0.58911782	-0.0025413399
0.59909982	-0.0026301639
0.60908182	-0.0027204813
0.61906381	-0.0028122922
0.62904581	-0.0029055967
0.63902781	-0.0030003948
0.6490098	-0.0030966866
0.6589918	-0.0031944722
0.66897379	-0.0032937515
0.67895579	-0.0033945247
0.68893779	-0.0034967918
0.69891978	-0.0036005529
0.70890178	-0.003705808
0.71888378	-0.0038125572
0.72886577	-0.0039208005
0.73884777	-0.0040305381
0.74882977	-0.00414177
0.75881176	-0.0042544962
0.76879376	-0.0043687169
0.77877576	-0.004484432
0.78875775	-0.0046016417
0.79873975	-0.004720346
0.80872174	-0.004840545
0.81870374	-0.0049622388
0.82868574	-0.0050854274
0.83866773	-0.005210111
0.84864973	-0.0053362895
0.85863173	-0.0054639631
0.86861372	-0.0055931318
0.87859572	-0.0057237957
0.88857772	-0.0058559549
0.89855971	-0.0059896095
0.90854171	-0.0061247595
0.9185237	-0.0062614051
0.9285057	-0.0063995462
0.9384877	-0.0065391831
0.94846969	-0.0066803157
0.95845169	-0.0068229441
0.96843369	-0.0069670685
0.97841568	-0.007112689
0.98839768	-0.0072598055
0.99837968	-0.0074084182
1.0083617	-0.0075585272
1.0183437	-0.0077101326
1.0283257	-0.0078632345
1.0383077	-0.0080178329
1.0482897	-0.0081739279
1.0582717	-0.0083315196
1.0682537	-0.0084906082
1.0782356	-0.0086511937
1.0882176	-0.0088132763
1.0981996	-0.0089768559
1.1081816	-0.0091419327
1.1181636	-0.0093085068
1.1281456	-0.0094765784
1.1381276	-0.0096461474
1.1481096	-0.009817214
1.1580916	-0.0099897784
1.1680736	-0.01016384
1.1780556	-0.010339401
1.1880376	-0.010516459
1.1980196	-0.010695015
1.2080016	-0.010875069
1.2179836	-0.011056622
1.2279656	-0.011239673
1.2379476	-0.011424222
1.2479296	-0.011610271
1.2579116	-0.011797818
1.2678936	-0.011986864
1.2778756	-0.012177408
1.2878576	-0.012369452
1.2978396	-0.012562995
1.3078216	-0.012758038
1.3178036	-0.01295458
1.3277856	-0.013152621
1.3377676	-0.013352162
1.3477495	-0.013553203
1.3577315	-0.013755744
1.3677135	-0.013959784
1.3776955	-0.014165325
1.3876775	-0.014372366
1.3976595	-0.014580908
1.4076415	-0.01479095
1.4176235	-0.015002492
1.4276055	-0.015215535
1.4375875	-0.015430079
1.4475695	-0.015646124
1.4575515	-0.015863671
1.4675335	-0.016082718
1.4775155	-0.016303267
1.4874975	-0.016525317
1.4974795	-0.016748869
1.5074615	-0.016973923
1.5174435	-0.017200478
1.5274255	-0.017428536
1.5374075	-0.017658095
1.5473895	-0.017889157
1.5573715	-0.018121722
1.5673535	-0.018355789
1.5773355	-0.018591358
1.5873175	-0.018828431
1.5972995	-0.019067006
1.6072815	-0.019307084
1.6172635	-0.019548666
1.6272454	-0.019791751
1.6372274	-0.02003634
1.6472094	-0.020282432
1.6571914	-0.020530028
1.6671734	-0.020779128
1.6771554	-0.021029732
1.6871374	-0.02128184
1.6971194	-0.021535453
1.7071014	-0.02179057
1.7170834	-0.022047192
1.7270654	-0.022305319
1.7370474	-0.02256495
1.7470294	-0.022826087
1.7570114	-0.023088729
1.7669934	-0.023352876
1.7769754	-0.023618529
1.7869574	-0.023885688
1.7969394	-0.024154353
1.8069214	-0.024424523
1.8169034	-0.0246962
1.8268854	-0.024969384
1.8368674	-0.025244073
1.8468494	-0.02552027
1.8568314	-0.025797973
1.8668134	-0.026077183
1.8767954	-0.0263579
1.8867774	-0.026640125
1.8967594	-0.026923857
1.9067413	-0.027209097
1.9167233	-0.027495844
1.9267053	-0.027784099
1.9366873	-0.028073863
1.9466693	-0.028365135
1.9566513	-0.028657915
1.9666333	-0.028952204
1.9766153	-0.029248002
1.9865973	-0.029545308
1.9965793	-0.029844124
2.0065613	-0.030144449
2.0165433	-0.030446284
2.0265253	-0.030749628
2.0365073	-0.031054482
2.0464893	-0.031360846
2.0564713	-0.03166872
2.0664533	-0.031978105
2.0764353	-0.032289
2.0864173	-0.032601405
2.0963993	-0.032915322
2.1063813	-0.03323075
2.1163633	-0.033547688
2.1263453	-0.033866139
2.1363273	-0.034186101
2.1463093	-0.034507574
2.1562913	-0.03483056
2.1662733	-0.035155057
2.1762553	-0.035481068
2.1862372	-0.03580859
2.1962192	-0.036137625
2.2062012	-0.036468174
2.2161832	-0.036800235
2.2261652	-0.037133809
2.2361472	-0.037468897
2.2461292	-0.037805499
2.2561112	-0.038143614
2.2660932	-0.038483243
2.2760752	-0.038824387
2.2860572	-0.039167045
2.2960392	-0.039511218
2.3060212	-0.039856905
2.3160032	-0.040204107
2.3259852	-0.040552825
2.3359672	-0.040903058
2.3459492	-0.041254806
2.3559312	-0.04160807
2.3659132	-0.041962851
2.3758952	-0.042319147
2.3858772	-0.04267696
2.3958592	-0.043036289
2.4058412	-0.043397135
2.4158232	-0.043759498
2.4258052	-0.044123379
2.4357872	-0.044488776
2.4457692	-0.044855691
2.4557512	-0.045224124
2.4657331	-0.045594075
2.4757151	-0.045965545
2.4856971	-0.046338532
2.4956791	-0.046713039
2.5056611	-0.047089064
2.5156431	-0.047466608
2.5256251	-0.047845671
2.5356071	-0.048226254
2.5455891	-0.048608357
2.5555711	-0.048991979
2.5655531	-0.049377122
2.5755351	-0.049763784
2.5855171	-0.050151968
2.5954991	-0.050541672
2.6054811	-0.050932897
2.6154631	-0.051325643
2.6254451	-0.051719911
2.6354271	-0.0521157
2.6454091	-0.052513011
2.6553911	-0.052911845
2.6653731	-0.0533122
2.6753551	-0.053714078
2.6853371	-0.054117479
2.6953191	-0.054522402
2.7053011	-0.054928849
2.7152831	-0.055336819
2.7252651	-0.055746313
2.735247	-0.056157331
2.745229	-0.056569873
2.755211	-0.056983939
2.765193	-0.057399529
2.775175	-0.057816645
2.785157	-0.058235285
2.795139	-0.058655451
2.805121	-0.059077142
2.815103	-0.059500359
2.825085	-0.059925101
2.835067	-0.06035137
2.845049	-0.060779165
2.855031	-0.061208487
2.865013	-0.061639336
2.874995	-0.062071711
2.884977	-0.062505614
2.894959	-0.062941045
2.904941	-0.063378003
2.914923	-0.06381649
2.924905	-0.064256505
2.934887	-0.064698048
2.944869	-0.06514112
2.954851	-0.065585721
2.964833	-0.066031851
2.974815	-0.066479511
2.984797	-0.0669287
2.994779	-0.06737942
3.004761	-0.067831669
3.0147429	-0.06828545
3.0247249	-0.06874076
3.0347069	-0.069197602
3.0446889	-0.069655975
3.0546709	-0.07011588
3.0646529	-0.070577316
3.0746349	-0.071040284
3.0846169	-0.071504784
3.0945989	-0.071970817
3.1045809	-0.072438383
3.1145629	-0.072907481
3.1245449	-0.073378113
3.1345269	-0.073850278
3.1445089	-0.074323977
3.1544909	-0.07479921
3.1644729	-0.075275977
3.1744549	-0.075754278
3.1844369	-0.076234115
3.1944189	-0.076715486
3.2044009	-0.077198393
3.2143829	-0.077682835
3.2243649	-0.078168813
3.2343469	-0.078656326
3.2443289	-0.079145377
3.2543109	-0.079635963
3.2642929	-0.080128087
3.2742749	-0.080621748
3.2842569	-0.081116946
3.2942388	-0.081613681
3.3042208	-0.082111955
3.3142028	-0.082611767
3.3241848	-0.083113117
3.3341668	-0.083616006
3.3441488	-0.084120433
3.3541308	-0.0846264
3.3641128	-0.085133907
3.3740948	-0.085642953
3.3840768	-0.086153539
3.3940588	-0.086665665
3.4040408	-0.087179332
3.4140228	-0.08769454
3.4240048	-0.088211289
3.4339868	-0.08872958
3.4439688	-0.089249412
3.4539508	-0.089770786
3.4639328	-0.090293702
3.4739148	-0.09081816
3.4838968	-0.091344162
3.4938788	-0.091871706
3.5038608	-0.092400794
3.5138428	-0.092931425
3.5238248	-0.0934636
3.5338068	-0.09399732
3.5437888	-0.094532583
3.5537708	-0.095069392
3.5637528	-0.095607745
3.5737347	-0.096147644
3.5837167	-0.096689088
3.5936987	-0.097232078
3.6036807	-0.097776614
3.6136627	-0.098322697
3.6236447	-0.098870326
3.6336267	-0.099419502
3.6436087	-0.099970226
3.6535907	-0.1005225
3.6635727	-0.10107632
3.6735547	-0.10163168
3.6835367	-0.1021886
3.6935187	-0.10274706
3.7035007	-0.10330708
3.7134827	-0.10386864
3.7234647	-0.10443175
3.7334467	-0.10499641
3.7434287	-0.10556262
3.7534107	-0.10613039
3.7633927	-0.1066997
3.7733747	-0.10727056
3.7833567	-0.10784298
3.7933387	-0.10841694
3.8033207	-0.10899246
3.8133027	-0.10956953
3.8232847	-0.11014816
3.8332667	-0.11072833
3.8432486	-0.11131006
3.8532306	-0.11189335
3.8632126	-0.11247818
3.8731946	-0.11306457
3.8831766	-0.11365252
3.8931586	-0.11424202
3.9031406	-0.11483307
3.9131226	-0.11542568
3.9231046	-0.11601985
3.9330866	-0.11661557
3.9430686	-0.11721284
3.9530506	-0.11781168
3.9630326	-0.11841207
3.9730146	-0.11901401
3.9829966	-0.11961752
3.9929786	-0.12022258
4.0029606	-0.1208292
4.0129426	-0.12143738
4.0229246	-0.12204711
4.0329066	-0.12265841
4.0428886	-0.12327126
4.0528706	-0.12388568
4.0628526	-0.12450165
4.0728346	-0.12511918
4.0828166	-0.12573828
4.0927986	-0.12635893
4.1027806	-0.12698115
4.1127626	-0.12760493
4.1227445	-0.12823026
4.1327265	-0.12885716
4.1427085	-0.12948563
4.1526905	-0.13011565
4.1626725	-0.13074724
4.1726545	-0.13138039
4.1826365	-0.13201511
4.1926185	-0.13265139
4.2026005	-0.13328923
4.2125825	-0.13392864
4.2225645	-0.13456961
4.2325465	-0.13521215
4.2425285	-0.13585625
4.2525105	-0.13650192
4.2624925	-0.13714915
4.2724745	-0.13779795
4.2824565	-0.13844832
4.2924385	-0.13910025
4.3024205	-0.13975376
4.3124025	-0.14040883
4.3223845	-0.14106546
4.3323665	-0.14172367
4.3423485	-0.14238344
4.3523305	-0.14304479
4.3623125	-0.1437077
4.3722945	-0.14437218
4.3822765	-0.14503823
4.3922585	-0.14570586
4.4022404	-0.14637505
4.4122224	-0.14704581
4.4222044	-0.14771815
4.4321864	-0.14839205
4.4421684	-0.14906753
4.4521504	-0.14974458
4.4621324	-0.1504232
4.4721144	-0.1511034
4.4820964	-0.15178517
4.4920784	-0.15246851
4.5020604	-0.15315343
4.5120424	-0.15383992
4.5220244	-0.15452798
4.5320064	-0.15521762
4.5419884	-0.15590884
4.5519704	-0.15660163
4.5619524	-0.157296
4.5719344	-0.15799194
4.5819164	-0.15868946
4.5918984	-0.15938855
4.6018804	-0.16008923
4.6118624	-0.16079148
4.6218444	-0.1614953
4.6318264	-0.16220071
4.6418084	-0.1629077
4.6517904	-0.16361626
4.6617724	-0.1643264
4.6717544	-0.16503812
4.6817363	-0.16575143
4.6917183	-0.16646631
4.7017003	-0.16718277
4.7116823	-0.16790082
4.7216643	-0.16862044
4.7316463	-0.16934165
4.7416283	-0.17006444
4.7516103	-0.17078881
4.7615923	-0.17151476
4.7715743	-0.1722423
4.7815563	-0.17297141
4.7915383	-0.17370212
4.8015203	-0.1744344
4.8115023	-0.17516828
4.8214843	-0.17590373
4.8314663	-0.17664077
4.8414483	-0.1773794
4.8514303	-0.17811961
4.8614123	-0.17886141
4.8713943	-0.17960479
4.8813763	-0.18034976
4.8913583	-0.18109632
4.9013403	-0.18184446
4.9113223	-0.1825942
4.9213043	-0.18334552
4.9312863	-0.18409843
4.9412683	-0.18485293
4.9512503	-0.18560901
4.9612322	-0.18636669
4.9712142	-0.18712595
4.9811962	-0.18788681
4.9911782	-0.18864926
5.0011602	-0.1894133
5.0111422	-0.19017892
5.0211242	-0.19094615
5.0311062	-0.19171496
5.0410882	-0.19248536
5.0510702	-0.19325736
5.0610522	-0.19403095
5.0710342	-0.19480613
5.0810162	-0.19558291
5.0909982	-0.19636128
5.1009802	-0.19714125
5.1109622	-0.19792281
5.1209442	-0.19870596
5.1309262	-0.19949071
5.1409082	-0.20027706
5.1508902	-0.201065
5.1608722	-0.20185454
5.1708542	-0.20264568
5.1808362	-0.20343841
5.1908182	-0.20423274
5.2008002	-0.20502867
5.2107822	-0.20582619
5.2207642	-0.20662532
5.2307461	-0.20742604
5.2407281	-0.20822837
5.2507101	-0.20903229
5.2606921	-0.20983781
5.2706741	-0.21064494
5.2806561	-0.21145366
5.2906381	-0.21226399
5.3006201	-0.21307592
5.3106021	-0.21388944
5.3205841	-0.21470458
5.3305661	-0.21552131
5.3405481	-0.21633965
5.3505301	-0.21715958
5.3605121	-0.21798113
5.3704941	-0.21880428
5.3804761	-0.21962903
5.3904581	-0.22045538
5.4004401	-0.22128335
5.4104221	-0.22211291
5.4204041	-0.22294408
5.4303861	-0.22377686
5.4403681	-0.22461125
5.4503501	-0.22544724
5.4603321	-0.22628484
5.4703141	-0.22712405
5.4802961	-0.22796486
5.4902781	-0.22880729
5.5002601	-0.22965132
5.510242	-0.23049696
5.520224	-0.23134421
5.530206	-0.23219307
5.540188	-0.23304354
5.55017	-0.23389562
5.560152	-0.23474931
5.570134	-0.23560462
5.580116	-0.23646153
5.590098	-0.23732006
5.60008	-0.2381802
5.610062	-0.23904195
5.620044	-0.23990531
5.630026	-0.24077029
5.640008	-0.24163688
5.64999	-0.24250509
5.659972	-0.24337491
5.669954	-0.24424635
5.679936	-0.2451194
5.689918	-0.24599406
5.6999	-0.24687035
5.709882	-0.24774824
5.719864	-0.24862776
5.729846	-0.24950889
5.739828	-0.25039164
5.74981	-0.25127601
5.759792	-0.252162
5.769774	-0.2530496
5.779756	-0.25393883
5.7897379	-0.25482967
5.7997199	-0.25572213
5.8097019	-0.25661622
5.8196839	-0.25751192
5.8296659	-0.25840924
5.8396479	-0.25930819
5.8496299	-0.26020876
5.8596119	-0.26111094
5.8695939	-0.26201476
5.8795759	-0.26292019
5.8895579	-0.26382725
5.8995399	-0.26473593
5.9095219	-0.26564623
5.9195039	-0.26655816
5.9294859	-0.26747171
5.9394679	-0.26838689
5.9494499	-0.26930369
5.9594319	-0.27022212
5.9694139	-0.27114217
5.9793959	-0.27206385
5.9893779	-0.27298716
5.9993599	-0.2739121
6.0093419	-0.27483866
6.0193239	-0.27576685
6.0293059	-0.27669667
6.0392879	-0.27762811
6.0492699	-0.27856119
6.0592519	-0.27949589
6.0692338	-0.28043223
6.0792158	-0.28137019
6.0891978	-0.28230979
6.0991798	-0.28325102
6.1091618	-0.28419387
6.1191438	-0.28513836
6.1291258	-0.28608448
6.1391078	-0.28703224
6.1490898	-0.28798162
6.1590718	-0.28893264
6.1690538	-0.28988529
6.1790358	-0.29083958
6.1890178	-0.2917955
6.1989998	-0.29275306
6.2089818	-0.29371225
