Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
0.01	-23.108999	-1.4869643	-20.827837	-0.1645552
0.20995	-23.48107	-4.896554	-20.820381	-3.4535096
0.4099	-23.468191	-10.155453	-20.799435	-6.7352542
0.60985	-23.331022	-15.016677	-20.765184	-10.003053
0.8098	-23.143728	-19.754824	-20.717927	-13.250416
1.00975	-23.002712	-24.020981	-20.658067	-16.471205
1.2097	-22.767994	-28.686699	-20.586101	-19.659726
1.40965	-22.534935	-32.524986	-20.502604	-22.810802
1.6096	-22.2623	-36.775482	-20.408219	-25.919826
1.80955	-21.965986	-40.714664	-20.303638	-28.982796
2.0095	-21.670815	-44.326099	-20.189588	-31.996329
2.20945	-21.357611	-47.53035	-20.066817	-34.957656
2.4094	-21.072475	-50.734676	-19.93608	-37.864605
2.60935	-20.701883	-53.868988	-19.798127	-40.715571
2.8093	-20.414141	-56.745689	-19.653694	-43.509473
3.00925	-20.107044	-59.287334	-19.503494	-46.245711
3.2092	-19.825569	-62.154266	-19.348211	-48.924112
3.40915	-19.482796	-64.372795	-19.188493	-51.544879
3.6091	-19.146456	-66.845901	-19.024951	-54.108541
3.80905	-18.887388	-69.240776	-18.858153	-56.615899
4.009	-18.535456	-71.34758	-18.688629	-59.067983
4.20895	-18.286425	-73.481003	-18.516865	-61.466008
4.4089	-17.966953	-75.383034	-18.343308	-63.811331
4.60885	-17.706011	-77.437561	-18.168364	-66.10542
4.8088	-17.380516	-79.029945	-17.992401	-68.349824
5.00875	-17.136139	-80.806648	-17.815751	-70.546142
5.2087	-16.872986	-82.477058	-17.638715	-72.696004
5.40865	-16.592836	-84.161987	-17.461558	-74.801051
5.6086	-16.340513	-85.73246	-17.284519	-76.862918
5.80855	-16.082748	-87.149803	-17.10781	-78.883223
6.0085	-15.858174	-89.015045	-16.931618	-80.863556
6.20845	-15.607888	-90.167374	-16.756108	-82.805469
6.4084	-15.379061	-91.753593	-16.581423	-84.710472
6.60835	-15.165409	-92.857239	-16.407691	-86.580028
6.8083	-14.931664	-94.619797	-16.235021	-88.415548
7.00825	-14.714737	-95.751724	-16.063507	-90.21839
7.2082	-14.481344	-97.048271	-15.893231	-91.989859
7.40815	-14.276212	-98.449112	-15.724264	-93.731204
7.6081	-14.087757	-99.720383	-15.556663	-95.443619
7.80805	-13.870445	-101.10446	-15.390479	-97.128246
8.008	-13.670306	-102.11568	-15.225752	-98.786172
8.20795	-13.474576	-103.47286	-15.062517	-100.41843
8.4079	-13.300671	-104.60227	-14.900801	-102.02602
8.60785	-13.07959	-105.85223	-14.740624	-103.60986
8.8078	-12.920545	-107.04578	-14.582003	-105.17085
9.00775	-12.717025	-108.12023	-14.42495	-106.70984
9.2077	-12.566198	-109.27374	-14.269473	-108.22763
9.40765	-12.384477	-110.47132	-14.115576	-109.72498
9.6076	-12.210258	-111.53476	-13.96326	-111.20262
9.80755	-12.058547	-112.75334	-13.812524	-112.66123
10.0075	-11.871094	-113.65638	-13.663365	-114.10147
10.20745	-11.755157	-115.03075	-13.515776	-115.52396
10.4074	-11.559114	-115.9208	-13.369752	-116.92928
10.60735	-11.424017	-117.19598	-13.225282	-118.31799
10.8073	-11.244381	-118.07679	-13.082358	-119.69062
11.00725	-11.107696	-119.1025	-12.940968	-121.04767
11.2072	-10.96964	-120.22787	-12.801101	-122.38962
11.40715	-10.819151	-121.35607	-12.662743	-123.71692
11.6071	-10.651427	-122.51826	-12.525883	-125.03
11.80705	-10.519623	-123.22527	-12.390506	-126.32927
12.007	-10.354641	-124.68559	-12.256598	-127.61511
12.20695	-10.242361	-125.28082	-12.124146	-128.8879
12.4069	-10.070883	-126.69112	-11.993134	-130.148
12.60685	-9.9923077	-127.27939	-11.863549	-131.39572
12.8068	-9.8318243	-128.71463	-11.735375	-132.6314
13.00675	-9.6967373	-129.49255	-11.608597	-133.85533
13.2067	-9.5828323	-130.69893	-11.483202	-135.0678
13.40665	-9.4499722	-131.58459	-11.359173	-136.26909
13.6066	-9.3543577	-132.55212	-11.236497	-137.45946
13.80655	-9.2067108	-133.65302	-11.115159	-138.63916
14.0065	-9.1245975	-134.60593	-10.995145	-139.80843
14.20645	-8.9566488	-135.6626	-10.876439	-140.9675
14.4064	-8.8765287	-136.52063	-10.759029	-142.11658
14.60635	-8.7372475	-137.56314	-10.6429	-143.25589
14.8063	-8.6599455	-138.63858	-10.528038	-144.38561
15.00625	-8.5170164	-139.69931	-10.414429	-145.50595
15.2062	-8.4122229	-140.71628	-10.302061	-146.61708
15.40615	-8.3032503	-141.62056	-10.190919	-147.71918
15.6061	-8.2099504	-142.67953	-10.080991	-148.81241
15.80605	-8.10429	-143.67522	-9.9722636	-149.89693
16.006	-7.9893141	-144.65808	-9.8647243	-150.9729
16.20595	-7.904151	-145.63127	-9.7583606	-152.04047
16.4059	-7.7729621	-146.63499	-9.6531599	-153.09976
16.60585	-7.7144947	-147.55623	-9.5491104	-154.15093
16.8058	-7.6017008	-148.6013	-9.4461998	-155.1941
17.00575	-7.5045695	-149.66978	-9.3444165	-156.22938
17.2057	-7.4037175	-150.55782	-9.2437489	-157.25691
17.40565	-7.307466	-151.44757	-9.1441854	-158.2768
17.6056	-7.247179	-152.51984	-9.0457149	-159.28916
17.80555	-7.134439	-153.53754	-8.9483261	-160.2941
18.0055	-7.0606651	-154.50331	-8.8520083	-161.29171
18.20545	-6.9665513	-155.39133	-8.7567505	-162.2821
18.4054	-6.8816023	-156.49727	-8.6625421	-163.26536
18.60535	-6.7913113	-157.33147	-8.5693726	-164.24159
18.8053	-6.6898327	-158.36449	-8.4772317	-165.21087
19.00525	-6.6388569	-159.31085	-8.386109	-166.17328
19.2052	-6.5335054	-160.29095	-8.2959946	-167.12893
19.40515	-6.4519386	-161.36708	-8.2068785	-168.07787
19.6051	-6.3659301	-162.16678	-8.1187508	-169.02019
19.80505	-6.2817731	-163.38898	-8.0316017	-169.95597
20.005	-6.2105784	-164.02351	-7.9454217	-170.88527
20.20495	-6.1366887	-165.31496	-7.8602013	-171.80817
20.4049	-6.0550003	-166.11812	-7.775931	-172.72473
20.60485	-5.9941435	-167.1555	-7.6926016	-173.63503
20.8048	-5.9110613	-168.09697	-7.6102038	-174.53912
21.00475	-5.8738194	-169.06401	-7.5287286	-175.43707
21.2047	-5.767024	-170.2558	-7.4481669	-176.32893
21.40465	-5.7159781	-171.08847	-7.3685099	-177.21477
21.6046	-5.6145916	-172.005	-7.2897486	-178.09464
21.80455	-5.6211357	-173.07303	-7.2118743	-178.9686
22.0045	-5.4927297	-174.03922	-7.1348783	-179.8367
22.20445	-5.4713621	-175.08977	-7.058752	179.301
22.4044	-5.3463702	-175.80367	-6.983487	178.44446
22.60435	-5.3392253	-177.0511	-6.9090747	177.59363
22.8043	-5.2544236	-177.70567	-6.8355067	176.74845
23.00425	-5.1788573	-178.91328	-6.7627748	175.90888
23.2042	-5.1250672	-179.84653	-6.6908706	175.07487
23.40415	-5.0592065	179.35919	-6.619786	174.24637
23.6041	-5.0408421	178.23981	-6.5495129	173.42335
23.80405	-4.951344	177.38936	-6.4800432	172.60576
24.004	-4.9058623	176.28024	-6.4113688	171.79356
24.20395	-4.8474317	175.45851	-6.3434819	170.9867
24.4039	-4.7895751	174.38672	-6.2763745	170.18514
24.60385	-4.7508726	173.42746	-6.2100388	169.38885
24.8038	-4.66366	172.55608	-6.1444669	168.59778
25.00375	-4.6429105	171.60332	-6.0796513	167.8119
25.2037	-4.5913496	170.62753	-6.0155842	167.03117
25.40365	-4.5448618	169.46361	-5.9522579	166.25555
25.6036	-4.5041361	168.73431	-5.8896649	165.485
25.80355	-4.4260387	167.43536	-5.8277976	164.7195
26.0035	-4.3986845	166.89461	-5.7666487	163.95899
26.20345	-4.339128	165.5741	-5.7062106	163.20346
26.4034	-4.3123193	164.71429	-5.6464759	162.45286
26.60335	-4.2436676	163.72878	-5.5874374	161.70716
26.8033	-4.2167606	162.77451	-5.5290878	160.96632
27.00325	-4.1667047	162.13289	-5.4714197	160.23032
27.2032	-4.1464067	160.72624	-5.4144261	159.49912
27.40315	-4.091311	160.04054	-5.3580998	158.77269
27.6031	-4.0576963	159.07344	-5.3024337	158.051
27.80305	-4.0535431	158.18723	-5.2474207	157.33401
28.003	-3.9837549	157.30443	-5.1930538	156.6217
28.20295	-3.9595096	156.15039	-5.1393261	155.91403
28.4029	-3.9119279	155.56578	-5.0862307	155.21097
28.60285	-3.8723624	154.15221	-5.0337607	154.5125
28.8028	-3.8754194	153.26868	-4.9819093	153.81858
29.00275	-3.7890253	152.36659	-4.9306698	153.12919
29.2027	-3.8377163	151.36891	-4.8800354	152.44429
29.40265	-3.7205262	150.68797	-4.8299994	151.76385
29.6026	-3.7887082	149.4588	-4.7805552	151.08785
29.80255	-3.6867399	148.66553	-4.7316962	150.41626
30.0025	-3.6802187	147.63675	-4.683416	149.74905
30.20245	-3.6113915	147.05672	-4.635708	149.08619
30.4024	-3.6017509	146.34358	-4.5885657	148.42765
30.60235	-3.6106095	144.87985	-4.5419829	147.77341
30.8023	-3.4843571	144.58099	-4.4959531	147.12344
31.00225	-3.5082519	143.50192	-4.4504701	146.47771
31.2022	-3.5070419	143.50879	-4.4055277	145.83619
31.40215	-3.5008962	141.40305	-4.3611195	145.19885
31.6021	-3.4896901	141.14886	-4.3172396	144.56568
31.80205	-3.366297	139.71768	-4.2738817	143.93664
