Freq_GHz	Model_dBm
1.1279395	-23.318598
1.1379195	-23.31867
1.1478995	-23.318742
1.1578795	-23.318814
1.1678595	-23.318888
1.1778395	-23.318962
1.1878195	-23.319036
1.1977995	-23.319111
1.2077795	-23.319187
1.2177595	-23.319264
1.2277395	-23.319341
1.2377195	-23.319418
1.2476995	-23.319497
1.2576795	-23.319576
1.2676595	-23.319655
1.2776395	-23.319736
1.2876195	-23.319816
1.2975995	-23.319898
1.3075795	-23.31998
1.3175595	-23.320063
1.3275395	-23.320146
1.3375194	-23.32023
1.3474994	-23.320315
1.3574794	-23.3204
1.3674594	-23.320486
1.3774394	-23.320573
1.3874194	-23.32066
1.3973994	-23.320747
1.4073794	-23.320836
1.4173594	-23.320925
1.4273394	-23.321015
1.4373194	-23.321105
1.4472994	-23.321196
1.4572794	-23.321287
1.4672594	-23.32138
1.4772394	-23.321472
1.4872194	-23.321566
1.4971994	-23.32166
1.5071794	-23.321755
1.5171594	-23.32185
1.5271394	-23.321946
1.5371194	-23.322043
1.5470994	-23.32214
1.5570794	-23.322238
1.5670593	-23.322336
1.5770393	-23.322435
1.5870193	-23.322535
1.5969993	-23.322635
1.6069793	-23.322736
1.6169593	-23.322838
1.6269393	-23.32294
1.6369193	-23.323043
1.6468993	-23.323147
1.6568793	-23.323251
1.6668593	-23.323356
1.6768393	-23.323461
1.6868193	-23.323567
1.6967993	-23.323674
1.7067793	-23.323781
1.7167593	-23.323889
1.7267393	-23.323998
1.7367193	-23.324107
1.7466993	-23.324217
1.7566793	-23.324327
1.7666593	-23.324438
1.7766393	-23.32455
1.7866192	-23.324663
1.7965992	-23.324776
1.8065792	-23.324889
1.8165592	-23.325003
1.8265392	-23.325118
1.8365192	-23.325234
1.8464992	-23.32535
1.8564792	-23.325467
1.8664592	-23.325584
1.8764392	-23.325702
1.8864192	-23.325821
1.8963992	-23.32594
1.9063792	-23.32606
1.9163592	-23.326181
1.9263392	-23.326302
1.9363192	-23.326424
1.9462992	-23.326546
1.9562792	-23.326669
1.9662592	-23.326793
1.9762392	-23.326917
1.9862192	-23.327042
1.9961992	-23.327168
2.0061792	-23.327294
2.0161591	-23.327421
2.0261391	-23.327549
2.0361191	-23.327677
2.0460991	-23.327805
2.0560791	-23.327935
2.0660591	-23.328065
2.0760391	-23.328196
2.0860191	-23.328327
2.0959991	-23.328459
2.1059791	-23.328591
2.1159591	-23.328725
2.1259391	-23.328858
2.1359191	-23.328993
2.1458991	-23.329128
2.1558791	-23.329264
2.1658591	-23.3294
2.1758391	-23.329537
2.1858191	-23.329674
2.1957991	-23.329813
2.2057791	-23.329952
2.2157591	-23.330091
2.2257391	-23.330231
2.235719	-23.330372
2.245699	-23.330513
2.255679	-23.330655
2.265659	-23.330798
2.275639	-23.330941
2.285619	-23.331085
2.295599	-23.33123
2.305579	-23.331375
2.315559	-23.331521
2.325539	-23.331667
2.335519	-23.331814
2.345499	-23.331962
2.355479	-23.33211
2.365459	-23.332259
2.375439	-23.332409
2.385419	-23.332559
2.395399	-23.33271
2.405379	-23.332862
2.415359	-23.333014
2.425339	-23.333167
2.435319	-23.33332
2.445299	-23.333474
2.455279	-23.333629
2.4652589	-23.333784
2.4752389	-23.33394
2.4852189	-23.334096
2.4951989	-23.334254
2.5051789	-23.334412
2.5151589	-23.33457
2.5251389	-23.334729
2.5351189	-23.334889
2.5450989	-23.335049
2.5550789	-23.33521
2.5650589	-23.335372
2.5750389	-23.335534
2.5850189	-23.335697
2.5949989	-23.33586
2.6049789	-23.336025
2.6149589	-23.336189
2.6249389	-23.336355
2.6349189	-23.336521
2.6448989	-23.336688
2.6548789	-23.336855
2.6648589	-23.337023
2.6748389	-23.337191
2.6848188	-23.337361
2.6947988	-23.33753
2.7047788	-23.337701
2.7147588	-23.337872
2.7247388	-23.338044
2.7347188	-23.338216
2.7446988	-23.338389
2.7546788	-23.338563
2.7646588	-23.338737
2.7746388	-23.338912
2.7846188	-23.339088
2.7945988	-23.339264
2.8045788	-23.339441
2.8145588	-23.339618
2.8245388	-23.339796
2.8345188	-23.339975
2.8444988	-23.340154
2.8544788	-23.340334
2.8644588	-23.340515
2.8744388	-23.340696
2.8844188	-23.340878
2.8943988	-23.34106
2.9043788	-23.341244
2.9143587	-23.341427
2.9243387	-23.341612
2.9343187	-23.341797
2.9442987	-23.341982
2.9542787	-23.342169
2.9642587	-23.342356
2.9742387	-23.342543
2.9842187	-23.342732
2.9941987	-23.34292
3.0041787	-23.34311
3.0141587	-23.3433
3.0241387	-23.343491
3.0341187	-23.343682
3.0440987	-23.343874
3.0540787	-23.344067
3.0640587	-23.34426
3.0740387	-23.344454
3.0840187	-23.344649
3.0939987	-23.344844
3.1039787	-23.34504
3.1139587	-23.345236
3.1239387	-23.345433
3.1339186	-23.345631
3.1438986	-23.345829
3.1538786	-23.346028
3.1638586	-23.346228
3.1738386	-23.346428
3.1838186	-23.346629
3.1937986	-23.346831
3.2037786	-23.347033
3.2137586	-23.347236
3.2237386	-23.347439
3.2337186	-23.347643
3.2436986	-23.347848
3.2536786	-23.348053
3.2636586	-23.348259
3.2736386	-23.348466
3.2836186	-23.348673
3.2935986	-23.348881
3.3035786	-23.349089
3.3135586	-23.349299
3.3235386	-23.349508
3.3335186	-23.349719
3.3434986	-23.34993
3.3534786	-23.350141
3.3634585	-23.350354
3.3734385	-23.350567
3.3834185	-23.35078
3.3933985	-23.350995
3.4033785	-23.351209
3.4133585	-23.351425
3.4233385	-23.351641
3.4333185	-23.351858
3.4432985	-23.352075
3.4532785	-23.352293
3.4632585	-23.352512
3.4732385	-23.352731
3.4832185	-23.352951
3.4931985	-23.353172
3.5031785	-23.353393
3.5131585	-23.353615
3.5231385	-23.353837
3.5331185	-23.354061
3.5430985	-23.354284
3.5530785	-23.354509
3.5630585	-23.354734
3.5730385	-23.354959
3.5830184	-23.355186
3.5929984	-23.355413
3.6029784	-23.35564
3.6129584	-23.355869
3.6229384	-23.356097
3.6329184	-23.356327
3.6428984	-23.356557
3.6528784	-23.356788
3.6628584	-23.357019
3.6728384	-23.357251
3.6828184	-23.357484
3.6927984	-23.357717
3.7027784	-23.357951
3.7127584	-23.358186
3.7227384	-23.358421
3.7327184	-23.358657
3.7426984	-23.358893
3.7526784	-23.35913
3.7626584	-23.359368
3.7726384	-23.359607
3.7826184	-23.359846
3.7925984	-23.360085
3.8025784	-23.360326
3.8125583	-23.360567
3.8225383	-23.360808
3.8325183	-23.36105
3.8424983	-23.361293
3.8524783	-23.361537
3.8624583	-23.361781
3.8724383	-23.362026
3.8824183	-23.362271
3.8923983	-23.362517
3.9023783	-23.362764
3.9123583	-23.363011
3.9223383	-23.363259
3.9323183	-23.363508
3.9422983	-23.363757
3.9522783	-23.364007
3.9622583	-23.364257
3.9722383	-23.364509
3.9822183	-23.36476
3.9921983	-23.365013
4.0021783	-23.365266
4.0121583	-23.36552
4.0221383	-23.365774
4.0321182	-23.366029
4.0420982	-23.366284
4.0520782	-23.366541
4.0620582	-23.366798
4.0720382	-23.367055
4.0820182	-23.367313
4.0919982	-23.367572
4.1019782	-23.367832
4.1119582	-23.368092
4.1219382	-23.368352
4.1319182	-23.368614
4.1418982	-23.368876
4.1518782	-23.369138
4.1618582	-23.369402
4.1718382	-23.369665
4.1818182	-23.36993
4.1917982	-23.370195
4.2017782	-23.370461
4.2117582	-23.370728
4.2217382	-23.370995
4.2317182	-23.371262
4.2416982	-23.371531
4.2516782	-23.3718
4.2616581	-23.372069
4.2716381	-23.37234
4.2816181	-23.372611
4.2915981	-23.372882
4.3015781	-23.373154
4.3115581	-23.373427
4.3215381	-23.373701
4.3315181	-23.373975
4.3414981	-23.37425
4.3514781	-23.374525
4.3614581	-23.374801
4.3714381	-23.375078
4.3814181	-23.375355
4.3913981	-23.375633
4.4013781	-23.375912
4.4113581	-23.376191
4.4213381	-23.376471
4.4313181	-23.376751
4.4412981	-23.377033
4.4512781	-23.377314
4.4612581	-23.377597
4.4712381	-23.37788
4.481218	-23.378164
4.491198	-23.378448
4.501178	-23.378733
4.511158	-23.379019
4.521138	-23.379305
4.531118	-23.379592
4.541098	-23.37988
4.551078	-23.380168
4.561058	-23.380457
4.571038	-23.380746
4.581018	-23.381036
4.590998	-23.381327
4.600978	-23.381618
4.610958	-23.381911
4.620938	-23.382203
4.630918	-23.382497
4.640898	-23.382791
4.650878	-23.383085
4.660858	-23.38338
4.670838	-23.383676
4.680818	-23.383973
4.690798	-23.38427
4.700778	-23.384568
4.7107579	-23.384866
4.7207379	-23.385165
4.7307179	-23.385465
4.7406979	-23.385766
4.7506779	-23.386067
4.7606579	-23.386368
4.7706379	-23.386671
4.7806179	-23.386974
4.7905979	-23.387277
4.8005779	-23.387581
4.8105579	-23.387886
4.8205379	-23.388192
4.8305179	-23.388498
4.8404979	-23.388805
4.8504779	-23.389112
4.8604579	-23.38942
4.8704379	-23.389729
4.8804179	-23.390038
4.8903979	-23.390348
4.9003779	-23.390659
4.9103579	-23.39097
4.9203379	-23.391282
4.9303178	-23.391595
4.9402978	-23.391908
4.9502778	-23.392222
4.9602578	-23.392537
4.9702378	-23.392852
4.9802178	-23.393167
4.9901978	-23.393484
5.0001778	-23.393801
5.0101578	-23.394119
5.0201378	-23.394437
5.0301178	-23.394756
5.0400978	-23.395076
5.0500778	-23.395396
5.0600578	-23.395717
5.0700378	-23.396039
5.0800178	-23.396361
5.0899978	-23.396684
5.0999778	-23.397007
5.1099578	-23.397331
5.1199378	-23.397656
5.1299178	-23.397982
5.1398978	-23.398308
5.1498778	-23.398634
5.1598577	-23.398962
5.1698377	-23.39929
5.1798177	-23.399618
5.1897977	-23.399948
5.1997777	-23.400278
5.2097577	-23.400608
5.2197377	-23.40094
5.2297177	-23.401271
5.2396977	-23.401604
5.2496777	-23.401937
5.2596577	-23.402271
5.2696377	-23.402605
5.2796177	-23.40294
5.2895977	-23.403276
5.2995777	-23.403613
5.3095577	-23.40395
5.3195377	-23.404287
5.3295177	-23.404626
5.3394977	-23.404965
5.3494777	-23.405304
5.3594577	-23.405644
5.3694377	-23.405985
5.3794176	-23.406327
5.3893976	-23.406669
5.3993776	-23.407012
5.4093576	-23.407355
5.4193376	-23.4077
5.4293176	-23.408044
5.4392976	-23.40839
5.4492776	-23.408736
5.4592576	-23.409083
5.4692376	-23.40943
5.4792176	-23.409778
5.4891976	-23.410127
5.4991776	-23.410476
5.5091576	-23.410826
5.5191376	-23.411176
5.5291176	-23.411528
5.5390976	-23.411879
5.5490776	-23.412232
5.5590576	-23.412585
5.5690376	-23.412939
5.5790176	-23.413293
5.5889976	-23.413649
5.5989776	-23.414004
5.6089575	-23.414361
5.6189375	-23.414718
5.6289175	-23.415075
5.6388975	-23.415434
5.6488775	-23.415793
5.6588575	-23.416152
5.6688375	-23.416513
5.6788175	-23.416874
5.6887975	-23.417235
5.6987775	-23.417597
5.7087575	-23.41796
5.7187375	-23.418324
5.7287175	-23.418688
5.7386975	-23.419053
5.7486775	-23.419418
5.7586575	-23.419784
5.7686375	-23.420151
5.7786175	-23.420518
5.7885975	-23.420886
5.7985775	-23.421255
5.8085575	-23.421624
5.8185375	-23.421994
5.8285174	-23.422365
5.8384974	-23.422736
5.8484774	-23.423108
5.8584574	-23.423481
5.8684374	-23.423854
5.8784174	-23.424228
5.8883974	-23.424602
5.8983774	-23.424978
5.9083574	-23.425353
5.9183374	-23.42573
5.9283174	-23.426107
5.9382974	-23.426485
5.9482774	-23.426863
5.9582574	-23.427242
5.9682374	-23.427622
5.9782174	-23.428002
5.9881974	-23.428383
5.9981774	-23.428765
6.0081574	-23.429147
6.0181374	-23.42953
6.0281174	-23.429914
6.0380974	-23.430298
6.0480774	-23.430683
6.0580573	-23.431068
6.0680373	-23.431455
6.0780173	-23.431841
6.0879973	-23.432229
6.0979773	-23.432617
6.1079573	-23.433006
6.1179373	-23.433395
6.1279173	-23.433785
6.1378973	-23.434176
6.1478773	-23.434567
6.1578573	-23.434959
6.1678373	-23.435352
6.1778173	-23.435745
6.1877973	-23.436139
6.1977773	-23.436534
6.2077573	-23.436929
6.2177373	-23.437325
6.2277173	-23.437722
6.2376973	-23.438119
6.2476773	-23.438517
6.2576573	-23.438916
6.2676373	-23.439315
6.2776172	-23.439715
6.2875972	-23.440115
6.2975772	-23.440516
6.3075572	-23.440918
6.3175372	-23.44132
6.3275172	-23.441724
6.3374972	-23.442127
6.3474772	-23.442532
6.3574572	-23.442937
6.3674372	-23.443342
6.3774172	-23.443749
6.3873972	-23.444156
6.3973772	-23.444563
6.4073572	-23.444972
6.4173372	-23.445381
6.4273172	-23.44579
6.4372972	-23.4462
6.4472772	-23.446611
6.4572572	-23.447023
6.4672372	-23.447435
6.4772172	-23.447848
6.4871972	-23.448262
6.4971772	-23.448676
6.5071571	-23.449091
6.5171371	-23.449506
6.5271171	-23.449922
6.5370971	-23.450339
6.5470771	-23.450756
6.5570571	-23.451174
6.5670371	-23.451593
6.5770171	-23.452012
6.5869971	-23.452433
6.5969771	-23.452853
6.6069571	-23.453275
6.6169371	-23.453697
6.6269171	-23.454119
6.6368971	-23.454542
6.6468771	-23.454966
6.6568571	-23.455391
6.6668371	-23.455816
6.6768171	-23.456242
6.6867971	-23.456669
6.6967771	-23.457096
6.7067571	-23.457524
6.7167371	-23.457952
6.726717	-23.458382
6.736697	-23.458811
6.746677	-23.459242
6.756657	-23.459673
6.766637	-23.460105
6.776617	-23.460537
6.786597	-23.46097
6.796577	-23.461404
6.806557	-23.461839
6.816537	-23.462274
6.826517	-23.462709
6.836497	-23.463146
6.846477	-23.463583
6.856457	-23.46402
6.866437	-23.464459
6.876417	-23.464898
6.886397	-23.465337
6.896377	-23.465778
6.906357	-23.466219
6.916337	-23.46666
6.926317	-23.467103
6.936297	-23.467545
6.946277	-23.467989
6.9562569	-23.468433
6.9662369	-23.468878
6.9762169	-23.469324
6.9861969	-23.46977
6.9961769	-23.470217
7.0061569	-23.470664
7.0161369	-23.471112
7.0261169	-23.471561
7.0360969	-23.472011
7.0460769	-23.472461
7.0560569	-23.472912
7.0660369	-23.473363
7.0760169	-23.473815
7.0859969	-23.474268
7.0959769	-23.474721
7.1059569	-23.475175
7.1159369	-23.47563
7.1259169	-23.476085
7.1358969	-23.476542
7.1458769	-23.476998
7.1558569	-23.477456
7.1658369	-23.477914
7.1758168	-23.478372
7.1857968	-23.478832
7.1957768	-23.479292
7.2057568	-23.479752
7.2157368	-23.480213
7.2257168	-23.480675
7.2356968	-23.481138
7.2456768	-23.481601
7.2556568	-23.482065
7.2656368	-23.48253
7.2756168	-23.482995
7.2855968	-23.483461
7.2955768	-23.483927
7.3055568	-23.484395
7.3155368	-23.484863
7.3255168	-23.485331
7.3354968	-23.4858
7.3454768	-23.48627
7.3554568	-23.486741
7.3654368	-23.487212
7.3754168	-23.487684
7.3853968	-23.488156
7.3953768	-23.488629
7.4053567	-23.489103
7.4153367	-23.489577
7.4253167	-23.490052
7.4352967	-23.490528
7.4452767	-23.491005
7.4552567	-23.491482
7.4652367	-23.49196
7.4752167	-23.492438
7.4851967	-23.492917
7.4951767	-23.493397
7.5051567	-23.493877
7.5151367	-23.494358
7.5251167	-23.49484
7.5350967	-23.495322
7.5450767	-23.495805
7.5550567	-23.496289
7.5650367	-23.496773
7.5750167	-23.497258
7.5849967	-23.497744
7.5949767	-23.49823
7.6049567	-23.498717
7.6149367	-23.499205
7.6249166	-23.499693
7.6348966	-23.500182
7.6448766	-23.500672
7.6548566	-23.501162
7.6648366	-23.501653
7.6748166	-23.502145
7.6847966	-23.502637
7.6947766	-23.50313
7.7047566	-23.503623
7.7147366	-23.504118
7.7247166	-23.504612
7.7346966	-23.505108
7.7446766	-23.505604
7.7546566	-23.506101
7.7646366	-23.506599
7.7746166	-23.507097
7.7845966	-23.507596
7.7945766	-23.508095
7.8045566	-23.508596
7.8145366	-23.509096
7.8245166	-23.509598
7.8344966	-23.5101
7.8444766	-23.510603
7.8544565	-23.511106
7.8644365	-23.511611
7.8744165	-23.512115
7.8843965	-23.512621
7.8943765	-23.513127
7.9043565	-23.513634
7.9143365	-23.514141
7.9243165	-23.51465
7.9342965	-23.515158
7.9442765	-23.515668
7.9542565	-23.516178
7.9642365	-23.516689
7.9742165	-23.5172
7.9841965	-23.517712
7.9941765	-23.518225
8.0041565	-23.518739
8.0141365	-23.519253
8.0241165	-23.519767
8.0340965	-23.520283
8.0440765	-23.520799
8.0540565	-23.521316
8.0640365	-23.521833
8.0740164	-23.522351
8.0839964	-23.52287
8.0939764	-23.523389
8.1039564	-23.52391
8.1139364	-23.52443
8.1239164	-23.524952
8.1338964	-23.525474
8.1438764	-23.525997
8.1538564	-23.52652
8.1638364	-23.527044
8.1738164	-23.527569
8.1837964	-23.528094
8.1937764	-23.52862
8.2037564	-23.529147
8.2137364	-23.529674
8.2237164	-23.530202
8.2336964	-23.530731
8.2436764	-23.53126
8.2536564	-23.531791
8.2636364	-23.532321
8.2736164	-23.532853
8.2835964	-23.533385
8.2935764	-23.533917
8.3035563	-23.534451
8.3135363	-23.534985
8.3235163	-23.53552
8.3334963	-23.536055
8.3434763	-23.536591
8.3534563	-23.537128
8.3634363	-23.537665
8.3734163	-23.538203
8.3833963	-23.538742
8.3933763	-23.539281
8.4033563	-23.539821
8.4133363	-23.540362
8.4233163	-23.540903
8.4332963	-23.541445
8.4432763	-23.541988
8.4532563	-23.542532
8.4632363	-23.543076
8.4732163	-23.54362
8.4831963	-23.544166
8.4931763	-23.544712
8.5031563	-23.545258
8.5131363	-23.545806
8.5231162	-23.546354
8.5330962	-23.546903
8.5430762	-23.547452
8.5530562	-23.548002
8.5630362	-23.548553
8.5730162	-23.549104
8.5829962	-23.549656
8.5929762	-23.550209
8.6029562	-23.550762
8.6129362	-23.551316
8.6229162	-23.551871
8.6328962	-23.552427
8.6428762	-23.552983
8.6528562	-23.553539
8.6628362	-23.554097
8.6728162	-23.554655
8.6827962	-23.555214
8.6927762	-23.555773
8.7027562	-23.556333
8.7127362	-23.556894
8.7227162	-23.557455
8.7326962	-23.558017
8.7426762	-23.55858
8.7526561	-23.559144
8.7626361	-23.559708
8.7726161	-23.560272
8.7825961	-23.560838
8.7925761	-23.561404
8.8025561	-23.561971
8.8125361	-23.562538
8.8225161	-23.563106
8.8324961	-23.563675
8.8424761	-23.564245
8.8524561	-23.564815
8.8624361	-23.565386
8.8724161	-23.565957
8.8823961	-23.566529
8.8923761	-23.567102
8.9023561	-23.567675
8.9123361	-23.56825
8.9223161	-23.568824
8.9322961	-23.5694
8.9422761	-23.569976
8.9522561	-23.570553
8.9622361	-23.57113
8.972216	-23.571709
8.982196	-23.572287
8.992176	-23.572867
9.002156	-23.573447
9.012136	-23.574028
9.022116	-23.57461
9.032096	-23.575192
9.042076	-23.575775
9.052056	-23.576358
9.062036	-23.576943
9.072016	-23.577527
9.081996	-23.578113
9.091976	-23.578699
9.101956	-23.579286
9.111936	-23.579874
9.121916	-23.580462
9.131896	-23.581051
9.141876	-23.581641
9.151856	-23.582231
9.161836	-23.582822
9.171816	-23.583413
9.181796	-23.584006
9.191776	-23.584599
9.2017559	-23.585192
9.2117359	-23.585787
9.2217159	-23.586382
9.2316959	-23.586977
9.2416759	-23.587574
9.2516559	-23.588171
9.2616359	-23.588768
9.2716159	-23.589367
9.2815959	-23.589966
9.2915759	-23.590566
9.3015559	-23.591166
9.3115359	-23.591767
9.3215159	-23.592369
9.3314959	-23.592971
9.3414759	-23.593574
9.3514559	-23.594178
9.3614359	-23.594782
9.3714159	-23.595388
9.3813959	-23.595993
9.3913759	-23.5966
9.4013559	-23.597207
9.4113359	-23.597815
9.4213158	-23.598423
9.4312958	-23.599032
9.4412758	-23.599642
9.4512558	-23.600253
9.4612358	-23.600864
9.4712158	-23.601476
9.4811958	-23.602088
9.4911758	-23.602702
9.5011558	-23.603316
9.5111358	-23.60393
9.5211158	-23.604545
9.5310958	-23.605161
9.5410758	-23.605778
9.5510558	-23.606395
9.5610358	-23.607013
9.5710158	-23.607632
9.5809958	-23.608251
9.5909758	-23.608871
9.6009558	-23.609492
9.6109358	-23.610113
9.6209158	-23.610735
9.6308958	-23.611358
9.6408758	-23.611981
9.6508557	-23.612605
9.6608357	-23.61323
9.6708157	-23.613855
9.6807957	-23.614482
9.6907757	-23.615108
9.7007557	-23.615736
9.7107357	-23.616364
9.7207157	-23.616993
9.7306957	-23.617622
9.7406757	-23.618252
9.7506557	-23.618883
9.7606357	-23.619515
9.7706157	-23.620147
9.7805957	-23.62078
9.7905757	-23.621413
9.8005557	-23.622047
9.8105357	-23.622682
9.8205157	-23.623318
9.8304957	-23.623954
9.8404757	-23.624591
9.8504557	-23.625229
9.8604357	-23.625867
9.8704156	-23.626506
9.8803956	-23.627146
9.8903756	-23.627786
9.9003556	-23.628427
9.9103356	-23.629069
9.9203156	-23.629711
9.9302956	-23.630354
9.9402756	-23.630998
9.9502556	-23.631642
9.9602356	-23.632288
9.9702156	-23.632933
9.9801956	-23.63358
9.9901756	-23.634227
10.000156	-23.634875
10.010136	-23.635523
10.020116	-23.636173
10.030096	-23.636822
10.040076	-23.637473
10.050056	-23.638124
10.060036	-23.638776
10.070016	-23.639429
10.079996	-23.640082
10.089976	-23.640736
10.099956	-23.641391
10.109936	-23.642046
10.119916	-23.642702
10.129896	-23.643359
10.139876	-23.644016
10.149856	-23.644674
10.159836	-23.645333
10.169816	-23.645992
10.179796	-23.646652
10.189776	-23.647313
10.199756	-23.647975
10.209735	-23.648637
10.219715	-23.6493
10.229695	-23.649963
10.239675	-23.650627
10.249655	-23.651292
10.259635	-23.651958
10.269615	-23.652624
10.279595	-23.653291
10.289575	-23.653958
10.299555	-23.654627
10.309535	-23.655296
10.319515	-23.655965
10.329495	-23.656636
10.339475	-23.657307
10.349455	-23.657979
10.359435	-23.658651
10.369415	-23.659324
10.379395	-23.659998
10.389375	-23.660672
10.399355	-23.661347
10.409335	-23.662023
10.419315	-23.6627
10.429295	-23.663377
10.439275	-23.664055
10.449255	-23.664733
10.459235	-23.665413
10.469215	-23.666093
10.479195	-23.666773
10.489175	-23.667454
10.499155	-23.668136
10.509135	-23.668819
10.519115	-23.669503
10.529095	-23.670187
10.539075	-23.670871
10.549055	-23.671557
10.559035	-23.672243
10.569015	-23.67293
10.578995	-23.673617
10.588975	-23.674305
10.598955	-23.674994
10.608935	-23.675684
10.618915	-23.676374
10.628895	-23.677065
10.638875	-23.677756
10.648855	-23.678449
10.658835	-23.679142
10.668815	-23.679835
10.678795	-23.68053
10.688775	-23.681225
10.698755	-23.68192
10.708735	-23.682617
10.718715	-23.683314
10.728695	-23.684012
10.738675	-23.68471
10.748655	-23.685409
10.758635	-23.686109
10.768615	-23.68681
10.778595	-23.687511
10.788575	-23.688213
10.798555	-23.688916
10.808535	-23.689619
10.818515	-23.690323
10.828495	-23.691028
10.838475	-23.691733
10.848455	-23.692439
10.858435	-23.693146
10.868415	-23.693853
10.878395	-23.694561
10.888375	-23.69527
10.898355	-23.69598
10.908335	-23.69669
10.918315	-23.697401
10.928295	-23.698112
10.938275	-23.698824
10.948255	-23.699537
10.958235	-23.700251
10.968215	-23.700965
10.978195	-23.70168
10.988175	-23.702396
10.998155	-23.703113
11.008135	-23.70383
11.018115	-23.704547
11.028095	-23.705266
11.038075	-23.705985
11.048055	-23.706705
11.058035	-23.707425
11.068015	-23.708147
11.077995	-23.708869
11.087975	-23.709591
11.097955	-23.710315
11.107935	-23.711039
11.117915	-23.711763
11.127895	-23.712489
11.137875	-23.713215
11.147855	-23.713941
11.157835	-23.714669
11.167815	-23.715397
11.177795	-23.716126
11.187775	-23.716855
11.197755	-23.717586
11.207735	-23.718317
11.217715	-23.719048
11.227695	-23.719781
11.237675	-23.720514
11.247655	-23.721247
11.257635	-23.721982
11.267615	-23.722717
11.277595	-23.723453
11.287575	-23.724189
11.297555	-23.724926
11.307535	-23.725664
11.317515	-23.726403
11.327495	-23.727142
11.337475	-23.727882
11.347455	-23.728622
11.357435	-23.729364
11.367415	-23.730106
11.377395	-23.730848
11.387375	-23.731592
11.397355	-23.732336
11.407335	-23.733081
11.417315	-23.733826
11.427295	-23.734572
11.437275	-23.735319
11.447255	-23.736067
11.457235	-23.736815
11.467215	-23.737564
11.477195	-23.738314
11.487175	-23.739064
11.497155	-23.739815
11.507135	-23.740567
11.517115	-23.741319
11.527095	-23.742073
11.537075	-23.742826
11.547055	-23.743581
11.557035	-23.744336
11.567015	-23.745092
11.576995	-23.745849
11.586975	-23.746606
11.596955	-23.747364
11.606935	-23.748123
11.616915	-23.748882
11.626895	-23.749642
11.636875	-23.750403
11.646855	-23.751165
11.656835	-23.751927
11.666815	-23.75269
11.676795	-23.753453
11.686775	-23.754218
11.696755	-23.754982
11.706735	-23.755748
11.716715	-23.756515
11.726695	-23.757282
11.736675	-23.758049
11.746655	-23.758818
11.756635	-23.759587
11.766615	-23.760357
11.776595	-23.761128
11.786575	-23.761899
11.796555	-23.762671
11.806535	-23.763443
11.816515	-23.764217
11.826495	-23.764991
11.836475	-23.765766
11.846455	-23.766541
11.856435	-23.767317
11.866415	-23.768094
11.876395	-23.768872
11.886375	-23.76965
11.896355	-23.770429
11.906335	-23.771209
11.916315	-23.771989
11.926295	-23.77277
11.936275	-23.773552
11.946255	-23.774334
