Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
27.8031	-5.649097	159.61739	-7.4632748	151.12166	-0.48917519	0.18175364	-0.37082192	0.20452185
28.003	-5.5537324	159.08177	-7.4004502	150.68733	-0.49283612	0.18837551	-0.37194144	0.20883196
28.203	-5.5144768	157.8945	-7.3380348	150.25282	-0.49104136	0.19944613	-0.3730179	0.21317293
28.4029	-5.4318833	157.79871	-7.2760905	149.81859	-0.49539558	0.2021802	-0.37404971	0.21753965
28.6029	-5.3673105	156.43884	-7.2145549	149.38425	-0.49411768	0.21547594	-0.37503744	0.22193571
28.8028	-5.3498416	155.7867	-7.1534891	148.95025	-0.49262294	0.22153099	-0.37597964	0.22635593
29.0028	-5.194387	155.05756	-7.0928313	148.51619	-0.49860835	0.23189535	-0.3768768	0.23080393
29.2027	-5.2714715	154.22032	-7.0326416	148.08254	-0.49079164	0.23704325	-0.3777276	0.23527447
29.4027	-5.0809407	153.7538	-6.972859	147.64889	-0.49968693	0.24637713	-0.37853248	0.2397712
29.6026	-5.1762829	152.5616	-6.9135426	147.2157	-0.4890548	0.25391791	-0.37929024	0.24428881
29.8026	-5.037921	152.04451	-6.8546324	146.78257	-0.49455899	0.26246907	-0.38000127	0.248831
30.0025	-5.0115294	151.02376	-6.7961862	146.34996	-0.49129526	0.27206313	-0.3806645	0.2533924
30.2025	-4.8847551	150.77914	-6.7381449	145.91746	-0.49733534	0.278189	-0.38128024	0.25797673
30.4024	-4.8541207	150.19734	-6.6805655	145.48553	-0.49623201	0.28422535	-0.38184758	0.26257858
30.6024	-4.8761353	148.78238	-6.6233894	145.05377	-0.48782429	0.29564197	-0.38236676	0.2672017
30.8023	-4.6891484	148.67149	-6.5666728	144.62262	-0.49785429	0.30303957	-0.38283698	0.27184062
31.0023	-4.6602211	147.87231	-6.5103578	144.1917	-0.49522565	0.31098808	-0.38325846	0.27649914
31.2022	-4.6756749	148.19051	-6.4544998	143.76144	-0.49606175	0.30768508	-0.38363051	0.28117173
31.4022	-4.6709852	145.98631	-6.3990416	143.33145	-0.48412214	0.32671283	-0.38395328	0.28586221
31.6021	-4.6306539	146.10991	-6.3440375	142.90218	-0.48708224	0.32718341	-0.38422624	0.29056504
31.8021	-4.4265285	144.33548	-6.2894312	142.47322	-0.48805346	0.35024392	-0.38444946	0.29528405
32.002	-4.5260606	145.21046	-6.2352761	142.04502	-0.48772402	0.33884499	-0.38462254	0.30001367
32.202	-4.4708347	142.80898	-6.1815168	141.61718	-0.47611517	0.36127348	-0.3847455	0.30475776
32.4019	-4.3646245	142.53358	-6.1282055	141.19014	-0.48020936	0.36803065	-0.38481807	0.30951072
32.6019	-4.3371434	141.90985	-6.0752877	140.7635	-0.47768349	0.37441911	-0.38484021	0.31427642
32.8018	-4.2682886	140.79012	-6.0228147	140.33771	-0.47401826	0.38673599	-0.38481179	0.31904925
33.0018	-4.3404679	140.32837	-5.9707327	139.91237	-0.46698935	0.38731158	-0.38473269	0.32383312
33.2017	-4.116478	138.9001	-5.9190922	139.48791	-0.46913362	0.4092499	-0.38460294	0.32862237
33.4017	-4.2183528	138.56082	-5.86784	139.06393	-0.46126015	0.40721644	-0.38442233	0.33342093
33.6016	-4.0136876	137.88536	-5.8170259	138.64087	-0.46731002	0.42246394	-0.38419104	0.33822316
33.8016	-4.1271262	136.79051	-5.7665974	138.21834	-0.45319485	0.42571957	-0.3839088	0.343033
34.0015	-3.9325452	136.63002	-5.7166033	137.79677	-0.46224057	0.43666064	-0.3835759	0.34784478
34.2015	-3.9599223	134.70137	-5.6669919	137.37576	-0.44587536	0.45054763	-0.38319203	0.35266246
34.4014	-3.7959094	135.70953	-5.6178113	136.95574	-0.46238274	0.4510703	-0.38275761	0.3574804
34.6014	-3.8435743	134.25998	-5.5690104	136.53632	-0.448357	0.46009097	-0.38227225	0.36230255
34.8013	-3.8865337	133.56927	-5.5206363	136.11793	-0.44059356	0.46316599	-0.38173652	0.36712326
35.0013	-3.6879823	132.20982	-5.4726389	135.70017	-0.4394117	0.48443671	-0.38114997	0.37194652
35.2012	-3.6949015	131.30739	-5.4250644	135.28347	-0.43138368	0.49090603	-0.38051328	0.37676668
35.4012	-3.4409251	132.52977	-5.3778634	134.86743	-0.45486573	0.49588132	-0.37982593	0.38158774
35.6011	-3.8356016	130.50749	-5.3310811	134.45248	-0.41766761	0.48889651	-0.37908875	0.38640405
35.8011	-3.5437255	129.7728	-5.284669	134.03823	-0.4254226	0.51110124	-0.37830115	0.39121964
36.001	-3.567008	127.7075	-5.2386716	133.62509	-0.40563816	0.52469249	-0.37746409	0.39602887
36.201	-3.4826806	127.89198	-5.1930408	133.21269	-0.41129925	0.52848975	-0.37657691	0.40083577
36.4009	-3.4419627	126.34396	-5.1478205	132.80143	-0.39873695	0.54194261	-0.37564069	0.40563473
36.6009	-3.5399959	125.56622	-5.1029634	132.39093	-0.38695198	0.5411626	-0.3746547	0.41042977
36.8008	-3.3758996	124.51328	-5.0585124	131.9816	-0.3841311	0.55863679	-0.37362017	0.41521534
37.0008	-3.4225569	123.55347	-5.014421	131.57305	-0.37271199	0.56196622	-0.37253629	0.41999543
37.2007	-3.3233871	123.16846	-4.9707313	131.16571	-0.37316367	0.57093957	-0.3714044	0.42476453
37.4007	-3.2918727	121.98811	-4.9273975	130.75917	-0.36263675	0.58060818	-0.37022364	0.42952665
37.6006	-3.3879125	121.39069	-4.8844609	130.35386	-0.35264237	0.5779321	-0.36899547	0.43427629
37.8006	-3.1395085	120.22079	-4.8418765	129.94938	-0.35065532	0.60198362	-0.36771895	0.43901746
38.0005	-3.2629273	119.85773	-4.7996847	129.54615	-0.34194042	0.59566913	-0.36639567	0.44374472
38.2005	-3.0766153	118.95931	-4.7578412	129.14378	-0.33976887	0.61398719	-0.36502462	0.44846207
38.4004	-3.1424077	118.06444	-4.7163858	128.74268	-0.32764708	0.61454612	-0.36360751	0.45316409
38.6004	-3.0961895	118.04935	-4.6752748	128.34247	-0.32923243	0.6179116	-0.36214325	0.45785481
38.8003	-3.0257478	115.72831	-4.6345472	127.94354	-0.30641262	0.63587417	-0.36063368	0.46252884
39.0003	-3.0958383	116.76561	-4.59416	127.54551	-0.31531909	0.62515779	-0.35907764	0.46719019
39.2002	-3.0033808	113.47524	-4.5541515	127.1488	-0.28190239	0.64909805	-0.35747707	0.47183354
39.4002	-3.0157781	114.25659	-4.5144794	126.75301	-0.29031308	0.64427325	-0.35583075	0.47646289
39.6001	-3.0079975	112.75895	-4.4751812	126.35855	-0.27362032	0.65222471	-0.35414072	0.48107298
39.8001	-2.9631264	112.05288	-4.4362153	125.96504	-0.26693766	0.65894229	-0.35240572	0.48566778
40	-2.9828968	111.43485	-4.3976185	125.57287	-0.25922378	0.66027866	-0.35062788	0.49024208
