Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
8.60785	-13.900273	-93.434021	-15.812009	-93.002879
8.8078	-13.765073	-94.738052	-15.660658	-94.519225
9.00775	-13.577674	-95.886841	-15.509925	-96.015458
9.2077	-13.456541	-97.107666	-15.359851	-97.492229
9.40765	-13.278379	-98.401588	-15.210475	-98.950168
9.6076	-13.136115	-99.581131	-15.061829	-100.38988
9.80755	-13.004431	-100.84496	-14.913942	-101.81195
10.0075	-12.817554	-101.8493	-14.766842	-103.21695
10.2075	-12.731727	-103.20583	-14.620515	-104.60576
10.4074	-12.528212	-104.3294	-14.475091	-105.97786
10.6074	-12.410942	-105.60153	-14.330443	-107.33514
10.8073	-12.2426	-106.53555	-14.186732	-108.67672
11.0073	-12.118037	-107.71514	-14.04383	-110.00441
11.2072	-11.997673	-108.84428	-13.90189	-111.31732
11.4072	-11.850173	-109.99221	-13.760782	-112.61719
11.6071	-11.708006	-111.30508	-13.620656	-113.90315
11.8071	-11.570101	-112.02351	-13.481381	-115.17686
12.007	-11.427025	-113.56669	-13.343103	-116.43744
12.207	-11.308354	-114.15821	-13.205688	-117.68652
12.4069	-11.152659	-115.66003	-13.069281	-118.92319
12.6069	-11.060312	-116.10147	-12.933748	-120.14902
12.8068	-10.920014	-117.82513	-12.799229	-121.36312
13.0068	-10.797815	-118.56228	-12.665591	-122.56702
13.2067	-10.676023	-119.78423	-12.532971	-123.75979
13.4067	-10.535481	-120.74195	-12.401237	-124.94293
13.6066	-10.459529	-121.74188	-12.270523	-126.11553
13.8066	-10.314145	-122.94344	-12.140699	-127.27902
14.0065	-10.236577	-123.79559	-12.011894	-128.43249
14.2065	-10.069528	-124.97506	-11.883981	-129.57734
14.4064	-9.9957905	-125.77248	-11.757087	-130.71266
14.6064	-9.8595276	-126.91409	-11.631084	-131.83982
14.8063	-9.7800579	-127.94819	-11.506099	-132.95789
15.0063	-9.635191	-129.02534	-11.382005	-134.06821
15.2062	-9.5334768	-130.10016	-11.258926	-135.16987
15.4062	-9.4262323	-130.99176	-11.136737	-136.26415
15.6061	-9.3361216	-132.08058	-11.01556	-137.35016
15.8061	-9.2336254	-133.06294	-10.895271	-138.42915
16.006	-9.1083622	-134.11711	-10.775991	-139.50021
16.206	-9.0331678	-135.08203	-10.657598	-140.56459
16.4059	-8.8985014	-136.09254	-10.540209	-141.62136
16.6059	-8.8411493	-137.00285	-10.423705	-142.67175
16.8058	-8.7368708	-138.08408	-10.308202	-143.71485
17.0058	-8.6336956	-139.18655	-10.193581	-144.75184
17.2057	-8.5329533	-140.07281	-10.079957	-145.78181
17.4057	-8.426795	-141.00354	-9.9672141	-146.80593
17.6056	-8.3746939	-142.03966	-9.8554628	-147.82329
17.8056	-8.2525549	-143.01752	-9.74459	-148.83504
18.0055	-8.1783609	-144.00497	-9.6347049	-149.84027
18.2055	-8.0848751	-144.87381	-9.525696	-150.8401
18.4054	-8.0025482	-146.0005	-9.4176704	-151.83364
18.6054	-7.9000916	-146.86082	-9.3105186	-152.82199
18.8053	-7.7943516	-147.96342	-9.2043458	-153.80424
19.0053	-7.7393656	-148.81374	-9.0990443	-154.78147
19.2052	-7.6339765	-149.83273	-8.9947175	-155.75281
19.4052	-7.5554552	-150.92287	-8.8912594	-156.7193
19.6051	-7.4608693	-151.71603	-8.7887716	-157.68006
19.8051	-7.3694019	-152.9969	-8.6871498	-158.63613
20.005	-7.2780523	-153.57323	-8.586494	-159.58663
20.205	-7.2197509	-154.88461	-8.4867015	-160.53258
20.4049	-7.1291223	-155.67496	-8.3878704	-161.47311
20.6049	-7.0541973	-156.73291	-8.2898999	-162.40923
20.8048	-6.9687052	-157.62181	-8.1928861	-163.34005
21.0048	-6.9341645	-158.53857	-8.0967301	-164.26658
21.2047	-6.8268776	-159.83575	-8.001526	-165.18793
21.4047	-6.7660465	-160.61749	-7.9071767	-166.1051
21.6046	-6.643261	-161.52434	-7.8137744	-167.01721
21.8046	-6.6608968	-162.51282	-7.7212236	-167.92523
22.0045	-6.5213695	-163.55344	-7.6296149	-168.8283
22.2045	-6.5038548	-164.56984	-7.5388544	-169.72736
22.4044	-6.3597775	-165.40106	-7.4490307	-170.62157
22.6044	-6.3496833	-166.56178	-7.3600516	-171.51184
22.8043	-6.2451711	-167.25385	-7.2720039	-172.39735
23.0043	-6.1798267	-168.50043	-7.184797	-173.279
23.2042	-6.1212001	-169.33716	-7.0985158	-174.15595
23.4042	-6.0317798	-170.2334	-7.0130714	-175.02912
23.6041	-6.0124412	-171.28345	-6.9285468	-175.89765
23.8041	-5.9110837	-172.15729	-6.8448547	-176.76246
24.004	-5.8653402	-173.20703	-6.7620762	-177.6227
24.204	-5.8020444	-174.05861	-6.6801257	-178.47925
24.4039	-5.7340765	-175.11314	-6.5990822	-179.3313
24.6039	-5.682054	-176.07068	-6.5188619	179.82029
24.8038	-5.5891476	-177.06816	-6.4395419	178.97634
25.0038	-5.5632129	-177.93724	-6.3610398	178.13599
25.2037	-5.5044193	-178.89264	-6.2834309	177.30006
25.4037	-5.4445553	179.92068	-6.2066344	176.46769
25.6036	-5.3919902	179.21887	-6.1307238	175.6397
25.8036	-5.3185306	177.84795	-6.0556197	174.81524
26.0035	-5.2692699	177.32701	-5.9813938	173.99512
26.2035	-5.2116957	175.98203	-5.9079681	173.17851
26.4034	-5.1764569	175.15106	-5.8354125	172.36622
26.6034	-5.0988779	174.02658	-5.7636507	171.55741
26.8033	-5.063921	173.14345	-5.6927505	170.75288
27.0033	-5.006125	172.52736	-5.6226372	169.95183
27.2032	-4.9839916	171.12509	-5.5533768	169.15503
27.4032	-4.9152761	170.40933	-5.484896	168.3617
27.6031	-4.8557239	169.42429	-5.417259	167.5726
27.8031	-4.847137	168.5956	-5.3503939	166.78694
28.003	-4.7661285	167.74356	-5.2843633	166.00551
28.203	-4.7393188	166.53053	-5.2190965	165.22751
28.4029	-4.6715798	165.89517	-5.1546545	164.45372
28.6029	-4.6479688	164.47627	-5.090968	163.68335
28.8028	-4.6295309	163.64929	-5.0280961	162.91717
29.0028	-4.5291762	162.64485	-4.9659711	162.15442
29.2027	-4.5849433	161.75987	-4.9046502	161.39584
29.4027	-4.4421425	160.94777	-4.8440672	160.64068
29.6026	-4.5116796	159.79417	-4.7842777	159.88969
29.8026	-4.4068136	158.95877	-4.7252167	159.14211
30.0025	-4.3894849	157.84587	-4.6669381	158.39869
30.2025	-4.2965169	157.26393	-4.6093784	157.65869
30.4024	-4.2762623	156.50665	-4.5525898	156.92283
30.6024	-4.3016615	154.96658	-4.4965101	156.19038
30.8023	-4.1403441	154.47855	-4.44119	155.46207
31.0023	-4.1362519	153.57672	-4.3865686	154.73717
31.2022	-4.1635618	153.7184	-4.3326948	154.01641
31.4022	-4.1486478	151.62419	-4.2795093	153.29905
31.6021	-4.1127982	151.24272	-4.2270594	152.58581
31.8021	-3.9704874	149.5191	-4.1752869	151.87599
32.002	-4.0241175	150.01854	-4.1242379	151.17028
32.202	-4.0020518	147.79996	-4.0738552	150.46797
32.4019	-3.9285915	147.28333	-4.0241835	149.76978
32.6019	-3.9181454	146.37598	-3.9751669	149.07498
32.8018	-3.8657339	145.2347	-3.9268487	148.38429
33.0018	-3.9285781	144.66161	-3.8791743	147.697
33.2017	-3.7491605	143.07739	-3.8321853	147.01381
33.4017	-3.8284211	142.71298	-3.7858286	146.33401
33.6016	-3.6841149	141.78355	-3.7401443	145.65829
33.8016	-3.7864985	140.74005	-3.6950807	144.98597
34.0015	-3.6209979	140.22835	-3.6506765	144.31772
34.2015	-3.6282644	138.58531	-3.606881	143.65287
34.4014	-3.5037928	138.86873	-3.5637317	142.99207
34.6014	-3.5796168	137.52982	-3.5211793	142.33466
34.8013	-3.5880232	136.69327	-3.4792598	141.68129
35.0013	-3.4396892	135.46593	-3.4379251	141.03131
35.2012	-3.4637861	134.50867	-3.3972101	140.38536
35.4012	-3.2805648	135.06749	-3.3570677	139.74279
35.6011	-3.5591774	133.21385	-3.3175318	139.10423
35.8011	-3.3167362	132.35477	-3.2785563	138.46905
36.001	-3.3654501	130.36688	-3.2401739	137.83786
36.201	-3.308037	130.31577	-3.2023398	137.21003
36.4009	-3.2832031	128.87959	-3.1650855	136.58618
36.6009	-3.3850298	127.87386	-3.1283672	135.96569
36.8008	-3.2314303	126.75834	-3.0922154	135.34916
37.0008	-3.2931287	125.82101	-3.0565875	134.73596
37.2007	-3.2183146	125.30149	-3.0215128	134.12671
37.4007	-3.206949	124.07354	-2.9869499	133.52079
37.6006	-3.2831948	123.4498	-2.952927	132.91878
37.8006	-3.0795376	122.33548	-2.9194037	132.32009
38.0005	-3.1868589	121.75859	-2.8864074	131.7253
38.2005	-3.0453444	120.72813	-2.8538986	131.13381
38.4004	-3.0866036	120.09855	-2.8219037	130.54619
38.6004	-3.1020608	119.7111	-2.7903845	129.96185
38.8003	-3.0176859	117.77271	-2.7593663	129.38136
39.0003	-3.0500028	118.36397	-2.7288118	128.80414
39.2002	-2.9930387	115.43673	-2.6987456	128.23074
39.4002	-3.0144577	116.00781	-2.6691313	127.66058
39.6001	-3.0358777	114.47422	-2.6399926	127.09422
39.8001	-2.9660478	113.65665	-2.6112943	126.53109
40	-3.0158226	112.94986	-2.583059	125.97172
