Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
18.8053	-1.0907645	-123.44467	-1.3902838	-127.3273
19.0053	-1.1164056	-124.57787	-1.4060592	-128.65671
19.2052	-1.1345857	-125.96062	-1.4214884	-129.9816
19.4052	-1.1667556	-127.20724	-1.4365796	-131.30316
19.6051	-1.1733708	-128.44199	-1.4513108	-132.61991
19.8051	-1.2039938	-129.79222	-1.4656905	-133.93303
20.005	-1.2065276	-130.99069	-1.4796984	-135.24107
20.205	-1.2546269	-132.2998	-1.493343	-136.5452
20.4049	-1.2658521	-133.54836	-1.5066057	-137.84398
20.6049	-1.28203	-134.81398	-1.5194951	-139.13857
20.8048	-1.3034981	-136.09261	-1.5319945	-140.42754
21.0048	-1.3296927	-137.25861	-1.5441125	-141.71205
21.2047	-1.3651661	-138.67944	-1.5558342	-142.99069
21.4047	-1.3846167	-139.83615	-1.5671683	-144.2646
21.6046	-1.3910024	-141.15031	-1.5781015	-145.53239
21.8046	-1.4437933	-142.32739	-1.5886429	-146.7952
22.0045	-1.4488305	-143.74615	-1.5987806	-148.05166
22.2045	-1.4853512	-144.87964	-1.6085238	-149.30289
22.4044	-1.4820613	-146.19211	-1.6178624	-150.54755
22.6044	-1.5365545	-147.42802	-1.6268057	-151.78675
22.8043	-1.540565	-148.60161	-1.6353452	-153.01916
23.0043	-1.5664526	-149.90881	-1.64349	-154.2459
23.2042	-1.5937176	-151.1516	-1.6512334	-155.46564
23.4042	-1.6013852	-152.33614	-1.6585845	-156.67951
23.6041	-1.6471792	-153.59027	-1.6655381	-157.88619
23.8041	-1.6574312	-154.76961	-1.6721032	-159.08681
24.004	-1.6846396	-156.02454	-1.678276	-160.28008
24.204	-1.6962751	-157.20822	-1.6840656	-161.4671
24.4039	-1.7335354	-158.48384	-1.6894695	-162.64661
24.6039	-1.7509836	-159.71841	-1.6944967	-163.81971
24.8038	-1.7638682	-160.92578	-1.699146	-164.98516
25.0038	-1.7895609	-162.03662	-1.7034262	-166.14405
25.2037	-1.8172041	-163.3074	-1.7073375	-167.29515
25.4037	-1.8443323	-164.61943	-1.7108884	-168.43957
25.6036	-1.8597814	-165.68259	-1.7140802	-169.57609
25.8036	-1.8837651	-167.05237	-1.7169212	-170.7058
26.0035	-1.8931085	-168.03615	-1.719414	-171.82752
26.2035	-1.9257936	-169.44215	-1.7215663	-172.94232
26.4034	-1.9530374	-170.59758	-1.7233819	-174.04904
26.6034	-1.9623553	-171.82857	-1.7248682	-175.14876
26.8033	-1.9919976	-172.96465	-1.7260297	-176.24033
27.0033	-2.0038717	-174.00748	-1.7268738	-177.32482
27.2032	-2.0521059	-175.39827	-1.7274058	-178.40111
27.4032	-2.0530498	-176.43593	-1.7276324	-179.47026
27.6031	-2.076792	-177.61868	-1.72756	179.46884
27.8031	-2.1196351	-178.73067	-1.7271948	178.41513
28.003	-2.1237988	-179.83873	-1.7265439	177.36968
28.203	-2.1573997	178.86635	-1.725613	176.33147
28.4029	-2.1550987	177.86925	-1.7244099	175.30154
28.6029	-2.1838841	176.461	-1.72294	174.27886
28.8028	-2.2154629	175.33925	-1.7212115	173.26447
29.0028	-2.2012191	174.08487	-1.7192293	172.25734
29.2027	-2.2793896	173.02658	-1.7170021	171.25849
29.4027	-2.2482555	171.85851	-1.7145344	170.26691
29.6026	-2.3328865	170.73137	-1.7118353	169.28358
29.8026	-2.3151271	169.62369	-1.7089089	168.30751
30.0025	-2.3475661	168.47372	-1.7057646	167.33966
30.2025	-2.3406441	167.56129	-1.702406	166.37904
30.4024	-2.361047	166.47745	-1.6988429	165.42662
30.6024	-2.4119167	165.02444	-1.6950782	164.4814
30.8023	-2.3729098	164.25134	-1.6911222	163.54431
31.0023	-2.4150782	163.09451	-1.6869772	162.61439
31.2022	-2.4472256	162.69409	-1.6826537	161.69255
31.4022	-2.4995248	160.90549	-1.6781536	160.77783
31.6021	-2.4945693	160.24086	-1.6734875	159.87113
31.8021	-2.4581344	158.49634	-1.6686568	158.97149
32.002	-2.5100465	158.37465	-1.6636723	158.07979
32.202	-2.5349405	156.48309	-1.658535	157.1951
32.4019	-2.524303	155.52808	-1.6532556	156.31827
32.6019	-2.54282	154.58296	-1.6478348	155.44838
32.8018	-2.5450084	153.351	-1.6422833	154.58627
33.0018	-2.6251178	152.46979	-1.6366013	153.73102
33.2017	-2.5470161	151.11554	-1.6307996	152.88346
33.4017	-2.6226845	150.22694	-1.6248779	152.0427
33.6016	-2.54351	149.20296	-1.6188472	151.20952
33.8016	-2.6416571	148.05061	-1.6127065	150.38305
34.0015	-2.553031	147.33046	-1.606467	149.56408
34.2015	-2.5729914	145.77617	-1.6001272	148.75172
34.4014	-2.5328884	145.3354	-1.5936982	147.94676
34.6014	-2.6049054	144.14146	-1.5871783	147.14833
34.8013	-2.639519	143.21521	-1.5805784	146.35719
35.0013	-2.5739965	141.7982	-1.5738963	145.57248
35.2012	-2.5878212	140.79463	-1.5671431	144.79496
35.4012	-2.4957919	140.66403	-1.5603162	144.02377
35.6011	-2.6982989	139.18755	-1.5534264	143.25966
35.8011	-2.5625725	138.1104	-1.5464709	142.50179
36.001	-2.613735	136.18166	-1.5394605	141.75087
36.201	-2.5865514	135.77487	-1.5323919	141.00611
36.4009	-2.5987606	134.26212	-1.5252759	140.26818
36.6009	-2.6835351	133.27127	-1.5181089	139.5363
36.8008	-2.62327	132.07805	-1.5109016	138.81115
37.0008	-2.6683989	130.87558	-1.50365	138.09195
37.2007	-2.6452935	130.18515	-1.4963646	137.37935
37.4007	-2.6466618	128.80942	-1.4890414	136.6726
37.6006	-2.711899	128.25385	-1.4816908	135.97234
37.8006	-2.6003175	126.88751	-1.4743083	135.27782
38.0005	-2.6748257	126.0975	-1.4669041	134.58968
38.2005	-2.6166549	125.11002	-1.4594738	133.90717
38.4004	-2.6635141	124.13158	-1.4520273	133.23093
38.6004	-2.6577942	123.65015	-1.4445599	132.56022
38.8003	-2.6543264	121.80457	-1.4370815	131.89566
39.0003	-2.6223884	121.79409	-1.429587	131.23652
39.2002	-2.6135707	119.48602	-1.4220864	130.58342
39.4002	-2.6603889	119.21066	-1.4145744	129.93564
39.6001	-2.6798797	117.86749	-1.4070607	129.29378
39.8001	-2.6582904	116.8756	-1.3995398	128.65715
40	-2.6891301	116.01687	-1.3920214	128.02631
