Freq_GHz	Norm_dB
0.1	-1.7577494e-05
0.109982	-2.5994091e-05
0.11996399	-3.5210905e-05
0.12994599	-4.5227939e-05
0.13992799	-5.6045197e-05
0.14990998	-6.7662682e-05
0.15989198	-8.0080398e-05
0.16987397	-9.3298349e-05
0.17985597	-0.00010731654
0.18983797	-0.00012213497
0.19981996	-0.00013775366
0.20980196	-0.0001541726
0.21978396	-0.00017139179
0.22976595	-0.00018941126
0.23974795	-0.00020823099
0.24972995	-0.000227851
0.25971194	-0.0002482713
0.26969394	-0.00026949189
0.27967594	-0.00029151277
0.28965793	-0.00031433396
0.29963993	-0.00033795546
0.30962192	-0.00036237729
0.31960392	-0.00038759944
0.32958592	-0.00041362193
0.33956791	-0.00044044476
0.34954991	-0.00046806795
0.35953191	-0.0004964915
0.3695139	-0.00052571542
0.3794959	-0.00055573973
0.3894779	-0.00058656442
0.39945989	-0.00061818953
0.40944189	-0.00065061504
0.41942388	-0.00068384098
0.42940588	-0.00071786735
0.43938788	-0.00075269417
0.44936987	-0.00078832144
0.45935187	-0.00082474919
0.46933387	-0.00086197742
0.47931586	-0.00090000613
0.48929786	-0.00093883536
0.49927986	-0.00097846511
0.50926185	-0.0010188954
0.51924385	-0.0010601262
0.52922585	-0.0011021576
0.53920784	-0.0011449895
0.54918984	-0.0011886221
0.55917183	-0.0012330552
0.56915383	-0.001278289
0.57913583	-0.0013243234
0.58911782	-0.0013711584
0.59909982	-0.0014187941
0.60908182	-0.0014672305
0.61906381	-0.0015164675
0.62904581	-0.0015665053
0.63902781	-0.0016173438
0.6490098	-0.0016689831
0.6589918	-0.0017214231
0.66897379	-0.0017746639
0.67895579	-0.0018287054
0.68893779	-0.0018835478
0.69891978	-0.0019391911
0.70890178	-0.0019956351
0.71888378	-0.0020528801
0.72886577	-0.0021109259
0.73884777	-0.0021697726
0.74882977	-0.0022294203
0.75881176	-0.0022898689
0.76879376	-0.0023511185
0.77877576	-0.002413169
0.78875775	-0.0024760206
0.79873975	-0.0025396731
0.80872174	-0.0026041268
0.81870374	-0.0026693815
0.82868574	-0.0027354373
0.83866773	-0.0028022942
0.84864973	-0.0028699522
0.85863173	-0.0029384114
0.86861372	-0.0030076718
0.87859572	-0.0030777333
0.88857772	-0.0031485961
0.89855971	-0.0032202602
0.90854171	-0.0032927255
0.9185237	-0.0033659921
0.9285057	-0.00344006
0.9384877	-0.0035149293
0.94846969	-0.0035906
0.95845169	-0.003667072
0.96843369	-0.0037443455
0.97841568	-0.0038224204
0.98839768	-0.0039012967
0.99837968	-0.0039809746
1.0083617	-0.004061454
1.0183437	-0.0041427349
1.0283257	-0.0042248174
1.0383077	-0.0043077016
1.0482897	-0.0043913873
1.0582717	-0.0044758747
1.0682537	-0.0045611638
1.0782356	-0.0046472546
1.0882176	-0.0047341471
1.0981996	-0.0048218415
1.1081816	-0.0049103376
1.1181636	-0.0049996355
1.1281456	-0.0050897353
1.1381276	-0.005180637
1.1481096	-0.0052723406
1.1580916	-0.0053648462
1.1680736	-0.0054581537
1.1780556	-0.0055522632
1.1880376	-0.0056471748
1.1980196	-0.0057428885
1.2080016	-0.0058394042
1.2179836	-0.0059367221
1.2279656	-0.0060348421
1.2379476	-0.0061337644
1.2479296	-0.0062334889
1.2579116	-0.0063340156
1.2678936	-0.0064353447
1.2778756	-0.006537476
1.2878576	-0.0066404098
1.2978396	-0.0067441459
1.3078216	-0.0068486845
1.3178036	-0.0069540255
1.3277856	-0.007060169
1.3377676	-0.0071671151
1.3477495	-0.0072748637
1.3577315	-0.0073834149
1.3677135	-0.0074927688
1.3776955	-0.0076029254
1.3876775	-0.0077138846
1.3976595	-0.0078256467
1.4076415	-0.0079382115
1.4176235	-0.0080515791
1.4276055	-0.0081657496
1.4375875	-0.008280723
1.4475695	-0.0083964993
1.4575515	-0.0085130786
1.4675335	-0.0086304609
1.4775155	-0.0087486463
1.4874975	-0.0088676347
1.4974795	-0.0089874263
1.5074615	-0.009108021
1.5174435	-0.009229419
1.5274255	-0.0093516202
1.5374075	-0.0094746247
1.5473895	-0.0095984325
1.5573715	-0.0097230437
1.5673535	-0.0098484583
1.5773355	-0.0099746763
1.5873175	-0.010101698
1.5972995	-0.010229523
1.6072815	-0.010358152
1.6172635	-0.010487584
1.6272454	-0.01061782
1.6372274	-0.010748859
1.6472094	-0.010880703
1.6571914	-0.01101335
1.6671734	-0.011146801
1.6771554	-0.011281056
1.6871374	-0.011416114
1.6971194	-0.011551977
1.7071014	-0.011688644
1.7170834	-0.011826115
1.7270654	-0.01196439
1.7370474	-0.012103469
1.7470294	-0.012243352
1.7570114	-0.012384039
1.7669934	-0.012525531
1.7769754	-0.012667827
1.7869574	-0.012810928
1.7969394	-0.012954832
1.8069214	-0.013099542
1.8169034	-0.013245056
1.8268854	-0.013391374
1.8368674	-0.013538497
1.8468494	-0.013686425
1.8568314	-0.013835157
1.8668134	-0.013984694
1.8767954	-0.014135036
1.8867774	-0.014286183
1.8967594	-0.014438134
1.9067413	-0.014590891
1.9167233	-0.014744453
1.9267053	-0.014898819
1.9366873	-0.015053991
1.9466693	-0.015209968
1.9566513	-0.01536675
1.9666333	-0.015524338
1.9766153	-0.01568273
1.9865973	-0.015841928
1.9965793	-0.016001932
2.0065613	-0.016162741
2.0165433	-0.016324355
2.0265253	-0.016486775
2.0365073	-0.016650001
2.0464893	-0.016814032
2.0564713	-0.016978869
2.0664533	-0.017144512
2.0764353	-0.01731096
2.0864173	-0.017478215
2.0963993	-0.017646275
2.1063813	-0.017815142
2.1163633	-0.017984814
2.1263453	-0.018155293
2.1363273	-0.018326577
2.1463093	-0.018498668
2.1562913	-0.018671566
2.1662733	-0.018845269
2.1762553	-0.019019779
2.1862372	-0.019195096
2.1962192	-0.019371218
2.2062012	-0.019548148
2.2161832	-0.019725884
2.2261652	-0.019904427
2.2361472	-0.020083776
2.2461292	-0.020263932
2.2561112	-0.020444895
2.2660932	-0.020626665
2.2760752	-0.020809242
2.2860572	-0.020992626
2.2960392	-0.021176817
2.3060212	-0.021361816
2.3160032	-0.021547621
2.3259852	-0.021734234
2.3359672	-0.021921654
2.3459492	-0.022109881
2.3559312	-0.022298916
2.3659132	-0.022488758
2.3758952	-0.022679408
2.3858772	-0.022870866
2.3958592	-0.023063131
2.4058412	-0.023256204
2.4158232	-0.023450085
2.4258052	-0.023644773
2.4357872	-0.02384027
