Freq_GHz	Model_dBm
8.3534563	-18.421063
8.3634363	-18.422206
8.3734163	-18.42335
8.3833963	-18.424496
8.3933763	-18.425643
8.4033563	-18.426792
8.4133363	-18.427942
8.4233163	-18.429094
8.4332963	-18.430247
8.4432763	-18.431402
8.4532563	-18.432558
8.4632363	-18.433716
8.4732163	-18.434875
8.4831963	-18.436036
8.4931763	-18.437199
8.5031563	-18.438363
8.5131363	-18.439529
8.5231162	-18.440696
8.5330962	-18.441864
8.5430762	-18.443035
8.5530562	-18.444206
8.5630362	-18.44538
8.5730162	-18.446554
8.5829962	-18.447731
8.5929762	-18.448909
8.6029562	-18.450088
8.6129362	-18.451269
8.6229162	-18.452452
8.6328962	-18.453636
8.6428762	-18.454821
8.6528562	-18.456009
8.6628362	-18.457197
8.6728162	-18.458388
8.6827962	-18.459579
8.6927762	-18.460773
8.7027562	-18.461968
8.7127362	-18.463164
8.7227162	-18.464362
8.7326962	-18.465562
8.7426762	-18.466763
8.7526561	-18.467965
8.7626361	-18.469169
8.7726161	-18.470375
8.7825961	-18.471583
8.7925761	-18.472791
8.8025561	-18.474002
8.8125361	-18.475214
8.8225161	-18.476427
8.8324961	-18.477642
8.8424761	-18.478859
8.8524561	-18.480077
8.8624361	-18.481297
8.8724161	-18.482518
8.8823961	-18.483741
8.8923761	-18.484965
8.9023561	-18.486191
8.9123361	-18.487419
8.9223161	-18.488648
8.9322961	-18.489878
8.9422761	-18.491111
8.9522561	-18.492344
8.9622361	-18.49358
8.972216	-18.494816
8.982196	-18.496055
8.992176	-18.497295
9.002156	-18.498536
9.012136	-18.49978
9.022116	-18.501024
9.032096	-18.50227
9.042076	-18.503518
9.052056	-18.504768
9.062036	-18.506019
9.072016	-18.507271
9.081996	-18.508525
9.091976	-18.509781
9.101956	-18.511038
9.111936	-18.512297
9.121916	-18.513557
9.131896	-18.514819
9.141876	-18.516082
9.151856	-18.517347
9.161836	-18.518614
9.171816	-18.519882
9.181796	-18.521152
9.191776	-18.522423
9.2017559	-18.523696
9.2117359	-18.524971
9.2217159	-18.526247
9.2316959	-18.527524
9.2416759	-18.528804
9.2516559	-18.530084
9.2616359	-18.531367
9.2716159	-18.532651
9.2815959	-18.533936
9.2915759	-18.535223
9.3015559	-18.536512
9.3115359	-18.537802
9.3215159	-18.539094
9.3314959	-18.540387
9.3414759	-18.541682
9.3514559	-18.542979
9.3614359	-18.544277
9.3714159	-18.545577
9.3813959	-18.546878
9.3913759	-18.548181
9.4013559	-18.549485
9.4113359	-18.550791
9.4213158	-18.552099
9.4312958	-18.553408
9.4412758	-18.554719
9.4512558	-18.556031
9.4612358	-18.557345
9.4712158	-18.558661
9.4811958	-18.559978
9.4911758	-18.561296
9.5011558	-18.562617
9.5111358	-18.563939
9.5211158	-18.565262
9.5310958	-18.566587
9.5410758	-18.567914
9.5510558	-18.569242
9.5610358	-18.570572
9.5710158	-18.571903
9.5809958	-18.573236
9.5909758	-18.574571
9.6009558	-18.575907
9.6109358	-18.577245
9.6209158	-18.578584
9.6308958	-18.579925
9.6408758	-18.581268
9.6508557	-18.582612
9.6608357	-18.583958
9.6708157	-18.585305
9.6807957	-18.586654
9.6907757	-18.588005
9.7007557	-18.589357
9.7107357	-18.590711
9.7207157	-18.592066
9.7306957	-18.593423
9.7406757	-18.594782
9.7506557	-18.596142
9.7606357	-18.597504
9.7706157	-18.598867
9.7805957	-18.600232
9.7905757	-18.601598
9.8005557	-18.602967
