Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
25.2037	-6.5003657	168.77568	-6.6272568	162.73251
25.4037	-6.4163332	167.7065	-6.5393816	162.22201
25.6036	-6.3678694	167.44846	-6.4522042	161.70896
25.8036	-6.2408233	166.25986	-6.3656455	161.19293
26.0035	-6.2064376	166.17467	-6.2798002	160.67451
26.2035	-6.1159272	164.99031	-6.1945902	160.15326
26.4034	-6.0840836	164.50658	-6.1101084	159.62977
26.6034	-5.9864931	163.53964	-6.0262777	159.10359
26.8033	-5.9284616	162.86172	-5.9431892	158.57532
27.0033	-5.8539367	162.63597	-5.8607668	158.04452
27.2032	-5.8239036	161.32216	-5.7790996	157.51179
27.4032	-5.7308216	161.01239	-5.6981126	156.97667
27.6031	-5.6512389	160.28351	-5.6178929	156.43979
27.8031	-5.649097	159.61739	-5.5383665	155.90067
28.003	-5.5537324	159.08177	-5.4596187	155.35994
28.203	-5.5144768	157.8945	-5.3815763	154.81714
28.4029	-5.4318833	157.79871	-5.3043227	154.27289
28.6029	-5.3673105	156.43884	-5.2277857	153.72672
28.8028	-5.3498416	155.7867	-5.1520466	153.17926
29.0028	-5.194387	155.05756	-5.0770343	152.63005
29.2027	-5.2714715	154.22032	-5.0028281	152.0797
29.4027	-5.0809407	153.7538	-4.9293576	151.52777
29.6026	-5.1762829	152.5616	-4.8567002	150.97487
29.8026	-5.037921	152.04451	-4.7847867	150.42054
30.0025	-5.0115294	151.02376	-4.7136921	149.8654
30.2025	-4.8847551	150.77914	-4.6433482	149.309
30.4024	-4.8541207	150.19734	-4.573828	148.75196
30.6024	-4.8761353	148.78238	-4.5050643	148.19382
30.8023	-4.6891484	148.67149	-4.437128	147.6352
31.0023	-4.6602211	147.87231	-4.3699527	147.07564
31.2022	-4.6756749	148.19051	-4.3036072	146.51577
31.4022	-4.6709852	145.98631	-4.2380263	145.95512
31.6021	-4.6306539	146.10991	-4.1732764	145.39433
31.8021	-4.4265285	144.33548	-4.1092935	144.83292
32.002	-4.5260606	145.21046	-4.0461417	144.27152
32.202	-4.4708347	142.80898	-3.983758	143.70966
32.4019	-4.3646245	142.53358	-3.9222044	143.14798
32.6019	-4.3371434	141.90985	-3.8614189	142.586
32.8018	-4.2682886	140.79012	-3.8014614	142.02436
33.0018	-4.3404679	140.32837	-3.7422709	141.46258
33.2017	-4.116478	138.9001	-3.683905	140.90128
33.4017	-4.2183528	138.56082	-3.6263038	140.34
33.6016	-4.0136876	137.88536	-3.569523	139.77936
33.8016	-4.1271262	136.79051	-3.5135034	139.21889
34.0015	-3.9325452	136.63002	-3.4582987	138.65921
34.2015	-3.9599223	134.70137	-3.4038509	138.09984
34.4014	-3.7959094	135.70953	-3.3502115	137.54142
34.6014	-3.8435743	134.25998	-3.2973235	136.98346
34.8013	-3.8865337	133.56927	-3.2452363	136.42658
35.0013	-3.6879823	132.20982	-3.1938942	135.8703
35.2012	-3.6949015	131.30739	-3.1433444	135.31524
35.4012	-3.4409251	132.52977	-3.0935322	134.76093
35.6011	-3.8356016	130.50749	-3.0445029	134.20797
35.8011	-3.5437255	129.7728	-2.9962029	133.65588
36.001	-3.567008	127.7075	-2.9486756	133.10528
36.201	-3.4826806	127.89198	-2.9018684	132.55569
36.4009	-3.4419627	126.34396	-2.8558228	132.0077
36.6009	-3.5399959	125.56622	-2.8104873	131.46084
36.8008	-3.3758996	124.51328	-2.7659016	130.91572
37.0008	-3.4225569	123.55347	-2.7220152	130.37183
37.2007	-3.3233871	123.16846	-2.6788661	129.8298
37.4007	-3.2918727	121.98811	-2.6364048	129.28912
37.6006	-3.3879125	121.39069	-2.5946676	128.75039
37.8006	-3.1395085	120.22079	-2.5536061	128.21313
38.0005	-3.2629273	119.85773	-2.513255	127.67793
38.2005	-3.0766153	118.95931	-2.473567	127.1443
38.4004	-3.1424077	118.06444	-2.4345749	126.61283
38.6004	-3.0961895	118.04935	-2.3962327	126.08302
38.8003	-3.0257478	115.72831	-2.3585717	125.55545
39.0003	-3.0958383	116.76561	-2.321547	125.02965
39.2002	-3.0033808	113.47524	-2.2851883	124.50617
39.4002	-3.0157781	114.25659	-2.2494518	123.98454
39.6001	-3.0079975	112.75895	-2.2143658	123.46532
39.8001	-2.9631264	112.05288	-2.1798875	122.94802
40	-2.9828968	111.43485	-2.1460439	122.43321
