Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
0.01	-17.427933	-177.78883	-17.306024	-179.98179
0.20995	-17.350817	-179.36699	-17.3042	-179.6178
0.4099	-17.304142	-178.60423	-17.299062	-179.25447
0.60985	-17.299564	-178.01639	-17.290617	-178.89247
0.8098	-17.29138	-177.08931	-17.278881	-178.5324
1.00975	-17.285036	-176.63605	-17.263871	-178.17491
1.2097	-17.277536	-175.73172	-17.245612	-177.82061
1.40965	-17.215466	-175.34143	-17.224133	-177.47011
1.6096	-17.212065	-174.59863	-17.199466	-177.12399
1.80955	-17.137722	-173.81602	-17.171652	-176.78283
2.0095	-17.099874	-173.23543	-17.140732	-176.4472
2.20945	-17.087053	-172.69055	-17.106752	-176.11762
2.4094	-17.010839	-171.93224	-17.069765	-175.79462
2.60935	-16.974995	-171.24838	-17.029824	-175.47869
2.8093	-16.89382	-170.70804	-16.986987	-175.1703
3.00925	-16.884378	-170.19724	-16.941314	-174.86991
3.2092	-16.756676	-169.7529	-16.89287	-174.57794
3.40915	-16.730165	-169.09709	-16.841719	-174.29479
3.6091	-16.663357	-168.47868	-16.78793	-174.02082
3.80905	-16.584997	-168.13596	-16.731574	-173.75638
4.009	-16.510239	-167.36838	-16.67272	-173.50179
4.20895	-16.41069	-167.11989	-16.611443	-173.25735
4.4089	-16.360403	-166.40825	-16.547815	-173.02331
4.60885	-16.261627	-166.20303	-16.481911	-172.79993
4.8088	-16.204079	-165.47118	-16.413806	-172.58741
5.00875	-16.106384	-165.18791	-16.343575	-172.38595
5.2087	-16.032507	-164.84407	-16.271294	-172.19571
5.40865	-15.921911	-164.30743	-16.197036	-172.01684
5.6086	-15.845021	-164.06171	-16.120876	-171.84945
5.80855	-15.772372	-163.59979	-16.042889	-171.69364
6.0085	-15.634723	-163.36426	-15.963147	-171.54949
6.20845	-15.584273	-162.98863	-15.881722	-171.41705
6.4084	-15.450788	-162.67738	-15.798686	-171.29637
6.60835	-15.420479	-162.42632	-15.714108	-171.18747
6.8083	-15.256091	-162.20834	-15.628057	-171.09034
7.00825	-15.181181	-161.94446	-15.540601	-171.00498
7.2082	-15.077091	-161.49875	-15.451805	-170.93136
7.40815	-14.975417	-161.59509	-15.361733	-170.86944
7.6081	-14.878313	-161.38921	-15.270449	-170.81916
7.80805	-14.730887	-161.1167	-15.178013	-170.78046
8.008	-14.674653	-160.92055	-15.084485	-170.75327
8.20795	-14.529219	-160.76529	-14.989923	-170.73749
8.4079	-14.472864	-160.77892	-14.894382	-170.73304
8.60785	-14.313023	-160.5226	-14.797919	-170.7398
8.8078	-14.239074	-160.59729	-14.700585	-170.75767
9.00775	-14.120217	-160.21045	-14.602431	-170.78653
9.2077	-14.033386	-160.36339	-14.503507	-170.82626
9.40765	-13.905294	-160.31483	-14.403862	-170.87672
9.6076	-13.804749	-160.17664	-14.303541	-170.93779
9.80755	-13.695829	-160.38988	-14.202589	-171.00932
10.0075	-13.60491	-160.0957	-14.101049	-171.09118
10.2075	-13.494461	-160.64612	-13.998937	-171.18325
10.4074	-13.380438	-160.2525	-13.896371	-171.28531
10.6074	-13.252077	-160.5708	-13.793286	-171.39731
10.8073	-13.166287	-160.26555	-13.689823	-171.519
11.0073	-13.048253	-160.58383	-13.585915	-171.65034
11.2072	-12.958525	-160.76825	-13.4817	-171.79106
11.4072	-12.828773	-160.82686	-13.377107	-171.94114
11.6071	-12.684865	-160.95239	-13.272274	-172.10028
11.8071	-12.633934	-160.7867	-13.167126	-172.2685
12.007	-12.448009	-161.34514	-13.061798	-172.44547
12.207	-12.437675	-161.10652	-12.956215	-172.63122
12.4069	-12.215332	-161.50824	-12.85051	-172.82543
12.6069	-12.241683	-161.29927	-12.744603	-173.02814
12.8068	-12.043386	-162.06729	-12.638627	-173.23899
13.0068	-11.978368	-162.05797	-12.5325	-173.45806
13.2067	-11.852296	-162.44078	-12.426353	-173.68499
13.4067	-11.752309	-162.53249	-12.320102	-173.91987
13.6066	-11.689766	-162.92238	-12.213878	-174.16231
13.8066	-11.526129	-163.13589	-12.107594	-174.41243
14.0065	-11.495054	-163.50861	-12.001379	-174.66984
14.2065	-11.311527	-163.64575	-11.895145	-174.93467
14.4064	-11.280536	-163.97195	-11.789021	-175.20653
14.6064	-11.145564	-164.20511	-11.682917	-175.48555
14.8063	-11.080155	-164.83273	-11.576959	-175.77133
15.0063	-10.928907	-164.95995	-11.471058	-176.06403
15.2062	-10.819757	-165.40881	-11.365338	-176.36324
15.4062	-10.75006	-165.63705	-11.25971	-176.66914
15.6061	-10.650411	-166.06235	-11.154295	-176.98131
15.8061	-10.553985	-166.55525	-11.049005	-177.29993
16.006	-10.423848	-166.7588	-10.943959	-177.62459
16.206	-10.369203	-167.25981	-10.839068	-177.95549
16.4059	-10.219834	-167.505	-10.734451	-178.2922
16.6059	-10.171249	-167.9265	-10.630018	-178.63493
16.8058	-10.070394	-168.37984	-10.525887	-178.98325
17.0058	-9.9560747	-168.91701	-10.421967	-179.3374
17.2057	-9.8602133	-169.19641	-10.318376	-179.69693
17.4057	-9.7568359	-169.45024	-10.215023	179.93791
17.6056	-9.7104979	-170.18379	-10.112024	179.56759
17.8056	-9.5771351	-170.49986	-10.009288	179.19181
18.0055	-9.4938412	-171.04384	-9.9069301	178.81107
18.2055	-9.4155922	-171.33635	-9.8048594	178.42506
18.4054	-9.3112822	-171.97363	-9.7031899	178.03427
18.6054	-9.2207527	-172.23581	-9.6018311	177.6384
18.8053	-9.0996408	-172.71678	-9.5008956	177.23792
19.0053	-9.0587463	-173.2476	-9.4002933	176.83254
19.2052	-8.9277945	-173.68918	-9.3001356	176.42273
19.4052	-8.8335228	-174.40614	-9.2003329	176.00818
19.6051	-8.7645817	-174.54924	-9.1009952	175.58939
19.8051	-8.6327429	-175.42383	-9.0020335	175.16601
20.005	-8.5784092	-175.33064	-8.9035567	174.73855
20.205	-8.4824877	-176.41551	-8.8054761	174.30667
20.4049	-8.3976555	-176.68535	-8.7078995	173.87088
20.6049	-8.3036118	-177.33771	-8.6107388	173.43082
20.8048	-8.2199516	-177.72769	-8.5141007	172.987
21.0048	-8.1903067	-178.3662	-8.4178975	172.53908
21.2047	-8.0350761	-179.2057	-8.3222347	172.08755
21.4047	-7.9831252	-179.65717	-8.2270254	171.63207
21.6046	-7.8364468	-179.90358	-8.1323737	171.17314
21.8046	-7.8763361	179.08755	-8.0381935	170.7104
22.0045	-7.6880193	178.74037	-7.9445876	170.24437
22.2045	-7.6873288	177.80959	-7.8514706	169.77467
22.4044	-7.5239272	177.74863	-7.7589439	169.30184
22.6044	-7.5095439	176.63132	-7.666923	168.82548
