Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
28.003	-2.1237988	-179.83873	-1.7864293	175.77489
28.203	-2.1573997	178.86635	-1.7850735	174.77824
28.4029	-2.1550987	177.86925	-1.7834624	173.78968
28.6029	-2.1838841	176.461	-1.7816009	172.80819
28.8028	-2.2154629	175.33925	-1.7794973	171.83476
29.0028	-2.2012191	174.08487	-1.7771561	170.8684
29.2027	-2.2793896	173.02658	-1.7745861	169.91005
29.4027	-2.2482555	171.85851	-1.7717911	168.95874
29.6026	-2.3328865	170.73137	-1.7687804	168.0154
29.8026	-2.3151271	169.62369	-1.7655574	167.07906
30.0025	-2.3475661	168.47372	-1.7621316	166.15064
