330000000	-17.42
830000000	-17.5
1330000000	-17.76
1830000000	-17.86
2500000000	-18.23
2920000000	-18.07
3420000000	-18.03
3920000000	-18.11
4420000000	-17.99
4920000000	-18.39
5580000000	-18.22
6080000000	-18.57
6670000000	-18.59
7170000000	-18.64
7670000000	-18.41
8170000000	-18.44
8670000000	-18.68
9170000000	-18.96
9830000000	-18.87
10330000000	-19.09
11000000000	-18.95
11330000000	-18.97
11830000000	-18.61
12500000000	-19.09
13000000000	-19.5
13670000000	-20.06
14170000000	-19.47
14670000000	-19.55
15170000000	-19.44
15670000000	-19.83
16170000000	-19.45
16670000000	-20.34
17330000000	-20.58
17830000000	-20.42
18330000000	-19.98
18830000000	-19.88
19330000000	-20.06
19830000000	-20.94
20330000000	-20.46
21000000000	-21.27
21500000000	-21
17170000000	-20.49
17670000000	-20.43
18170000000	-19.99
18670000000	-20.01
19000000000	-20.02
19670000000	-20.36
20330000000	-20.87
20670000000	-21.7
21170000000	-20.76
21670000000	-21.03
22170000000	-20.57
22670000000	-21.02
23330000000	-21.28
24000000000	-21.81
24330000000	-22.02
24830000000	-22.2
25330000000	-22.09
25830000000	-21.81
26330000000	-21.82
