Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
6.20845	1.43045	-1.69658	71.5226	-84.829	0.446712	-0.386224	-4.57523	-40.8465
6.4084	1.37542	-1.67231	68.7708	-83.6156	0.437054	-0.396319	-4.58315	-42.2016
6.60835	1.32321	-1.6473	66.1605	-82.3651	0.427139	-0.406194	-4.59118	-43.5602
6.8083	1.27369	-1.62171	63.6844	-81.0854	0.416973	-0.415844	-4.5993	-44.9224
7.00825	1.22671	-1.59567	61.3354	-79.7835	0.406559	-0.425263	-4.6075	-46.2881
7.2082	1.18213	-1.56931	59.1067	-78.4656	0.395903	-0.434445	-4.61575	-47.6575
7.40815	1.13984	-1.54274	56.9919	-77.1369	0.385011	-0.443383	-4.62406	-49.0306
7.6081	1.09969	-1.51604	54.9845	-75.8018	0.373887	-0.452072	-4.63239	-50.4075
7.80805	1.06157	-1.48929	53.0785	-74.4645	0.362538	-0.460506	-4.64074	-51.7881
8.008	1.02537	-1.46256	51.2684	-73.1282	0.350969	-0.46868	-4.64908	-53.1724
8.20795	0.99097	-1.43591	49.5485	-71.7957	0.339186	-0.476588	-4.65741	-54.5607
8.4079	0.958276	-1.40939	47.9138	-70.4697	0.327196	-0.484225	-4.6657	-55.9527
8.60785	0.927189	-1.38304	46.3595	-69.152	0.315004	-0.491585	-4.67394	-57.3486
8.8078	0.897617	-1.35689	44.8808	-67.8446	0.302617	-0.498664	-4.68211	-58.7484
9.00775	0.869472	-1.33098	43.4736	-66.5488	0.290041	-0.505457	-4.69018	-60.152
9.2077	0.842675	-1.30532	42.1338	-65.2659	0.277284	-0.511959	-4.69815	-61.5594
9.40765	0.817149	-1.27994	40.8575	-63.9968	0.264352	-0.518165	-4.706	-62.9707
9.6076	0.792822	-1.25485	39.6411	-62.7424	0.251252	-0.52407	-4.71369	-64.3858
9.80755	0.769626	-1.23007	38.4813	-61.5033	0.237992	-0.529672	-4.72122	-65.8047
10.0075	0.747498	-1.2056	37.3749	-60.28	0.224579	-0.534964	-4.72857	-67.2273
10.2075	0.726373	-1.18145	36.3186	-59.0726	0.211016	-0.539945	-4.73572	-68.6539
10.4074	0.706211	-1.15765	35.3106	-57.8823	0.197323	-0.544608	-4.74264	-70.0835
10.6074	0.68694	-1.13416	34.347	-56.7079	0.183492	-0.548953	-4.74932	-71.5174
10.8073	0.668529	-1.11102	33.4265	-55.5509	0.169545	-0.552972	-4.75573	-72.9541
11.0073	0.650914	-1.0882	32.5457	-54.41	0.155477	-0.556667	-4.76186	-74.3949
11.2072	0.63407	-1.06573	31.7035	-53.2864	0.14131	-0.560031	-4.76769	-75.8384
11.4072	0.617937	-1.04358	30.8969	-52.1789	0.127038	-0.563065	-4.7732	-77.2859
11.6071	0.602496	-1.02177	30.1248	-51.0884	0.112683	-0.565763	-4.77836	-78.7358
11.8071	0.587694	-1.00027	29.3847	-50.0137	0.0982397	-0.568125	-4.78317	-80.1895
12.007	0.573512	-0.979115	28.6756	-48.9558	0.0837307	-0.570147	-4.78759	-81.6454
12.207	0.559904	-0.958264	27.9952	-47.9132	0.0691502	-0.57183	-4.79162	-83.1048
12.4069	0.546855	-0.937737	27.3427	-46.8868	0.0545215	-0.573169	-4.79522	-84.5662
12.6069	0.534323	-0.917509	26.7161	-45.8754	0.0398386	-0.574166	-4.79839	-86.0309
12.8068	0.522294	-0.897595	26.1147	-44.8797	0.025125	-0.574818	-4.8011	-87.4972
13.0068	0.510731	-0.877969	25.5366	-43.8985	0.0103749	-0.575126	-4.80333	-88.9665
13.2067	0.499624	-0.858646	24.9812	-42.9323	-0.00438809	-0.575087	-4.80508	-90.4372
13.4067	0.488937	-0.8396	24.4469	-41.98	-0.0191699	-0.574702	-4.80632	-91.9105
13.6066	0.478663	-0.820845	23.9331	-41.0422	-0.0339468	-0.573971	-4.80703	-93.3847
13.8066	0.46877	-0.802356	23.4385	-40.1178	-0.0487245	-0.572894	-4.80721	-94.8613
14.0065	0.45925	-0.784145	22.9625	-39.2072	-0.0634795	-0.571473	-4.80683	-96.3385
14.2065	0.450076	-0.766189	22.5038	-38.3094	-0.0782174	-0.569707	-4.80587	-97.8175
14.4064	0.441241	-0.748499	22.0621	-37.4249	-0.0929147	-0.567598	-4.80434	-99.2968
14.6064	0.432721	-0.731052	21.6361	-36.5526	-0.107577	-0.565146	-4.80221	-100.777
14.8063	0.424509	-0.71386	21.2255	-35.693	-0.122181	-0.562355	-4.79947	-102.258
15.0063	0.416584	-0.696899	20.8292	-34.8449	-0.136733	-0.559224	-4.79611	-103.74
15.2062	0.408939	-0.680182	20.447	-34.0091	-0.151209	-0.555759	-4.79212	-105.22
15.4062	0.401556	-0.663685	20.0778	-33.1842	-0.165614	-0.551958	-4.78749	-106.702
15.6061	0.39443	-0.64742	19.7215	-32.371	-0.179927	-0.547828	-4.78222	-108.182
15.8061	0.387542	-0.631365	19.3771	-31.5683	-0.194152	-0.543369	-4.77628	-109.662
16.006	0.380888	-0.615532	19.0444	-30.7766	-0.208268	-0.538586	-4.76969	-111.141
16.206	0.374453	-0.599898	18.7227	-29.9949	-0.222279	-0.53348	-4.76242	-112.62
16.4059	0.368234	-0.584476	18.4117	-29.2238	-0.236165	-0.528059	-4.75448	-114.096
16.6059	0.362214	-0.569243	18.1107	-28.4622	-0.24993	-0.522322	-4.74586	-115.571
16.8058	0.356391	-0.554211	17.8196	-27.7106	-0.263553	-0.516278	-4.73656	-117.044
17.0058	0.350753	-0.539361	17.5376	-26.968	-0.27704	-0.509927	-4.72658	-118.515
17.2057	0.345295	-0.524702	17.2648	-26.2351	-0.29037	-0.503279	-4.71592	-119.983
17.4057	0.340007	-0.510214	17.0003	-25.5107	-0.303548	-0.496333	-4.70457	-121.449
17.6056	0.334885	-0.49591	16.7443	-24.7955	-0.316555	-0.4891	-4.69255	-122.912
17.8056	0.329919	-0.481769	16.496	-24.0884	-0.329397	-0.481579	-4.67984	-124.372
18.0055	0.325107	-0.467801	16.2554	-23.3901	-0.342053	-0.473784	-4.66646	-125.828
18.2055	0.320438	-0.45399	16.0219	-22.6995	-0.354529	-0.465711	-4.65241	-127.281
18.4054	0.315912	-0.440344	15.7956	-22.0172	-0.366807	-0.457375	-4.6377	-128.729
18.6054	0.311517	-0.426847	15.5759	-21.3423	-0.378893	-0.448775	-4.62233	-130.174
18.8053	0.307254	-0.413507	15.3627	-20.6754	-0.390769	-0.439924	-4.60631	-131.614
19.0053	0.303113	-0.400308	15.1557	-20.0154	-0.40244	-0.430821	-4.58964	-133.049
19.2052	0.299094	-0.387261	14.9547	-19.363	-0.41389	-0.421481	-4.57235	-134.479
19.4052	0.295189	-0.374347	14.7594	-18.7173	-0.425125	-0.411902	-4.55442	-135.905
19.6051	0.291396	-0.361577	14.5698	-18.0789	-0.436128	-0.402101	-4.5359	-137.325
19.8051	0.287707	-0.348935	14.3854	-17.4468	-0.446906	-0.392074	-4.51676	-138.739
20.005	0.284124	-0.33643	14.2062	-16.8215	-0.457443	-0.381839	-4.49704	-140.147
20.205	0.280638	-0.324047	14.0319	-16.2024	-0.467746	-0.371392	-4.47674	-141.55
20.4049	0.277249	-0.311796	13.8625	-15.5898	-0.4778	-0.360753	-4.45589	-142.946
20.6049	0.273951	-0.29966	13.6976	-14.983	-0.487611	-0.349917	-4.43449	-144.336
20.8048	0.270744	-0.287649	13.5372	-14.3825	-0.497167	-0.338903	-4.41256	-145.719
21.0048	0.26762	-0.275749	13.381	-13.7874	-0.506473	-0.327707	-4.3901	-147.096
21.2047	0.264581	-0.263969	13.2291	-13.1984	-0.515517	-0.316349	-4.36716	-148.464
21.4047	0.261621	-0.252294	13.081	-12.6147	-0.524305	-0.304824	-4.34372	-149.827
21.6046	0.258739	-0.240733	12.9369	-12.0367	-0.532827	-0.293152	-4.31983	-151.181
21.8046	0.25593	-0.229273	12.7965	-11.4637	-0.541088	-0.28133	-4.29547	-152.529
22.0045	0.253194	-0.217923	12.6597	-10.8961	-0.549079	-0.269375	-4.27069	-153.868
22.2045	0.250527	-0.206669	12.5264	-10.3334	-0.556805	-0.257286	-4.24549	-155.2
22.4044	0.247929	-0.195519	12.3964	-9.77595	-0.564258	-0.24508	-4.2199	-156.523
22.6044	0.245394	-0.184461	12.2697	-9.22306	-0.571443	-0.232754	-4.19393	-157.839
22.8043	0.242924	-0.173504	12.1462	-8.67518	-0.578353	-0.220327	-4.1676	-159.145
23.0043	0.240513	-0.162634	12.0257	-8.13168	-0.584994	-0.207796	-4.14092	-160.444
23.2042	0.238162	-0.15186	11.9081	-7.59299	-0.591358	-0.195179	-4.11393	-161.734
23.4042	0.235868	-0.14117	11.7934	-7.05848	-0.597453	-0.182473	-4.08662	-163.016
23.6041	0.23363	-0.130572	11.6815	-6.52859	-0.603271	-0.169696	-4.05903	-164.289
23.8041	0.231444	-0.120054	11.5722	-6.00269	-0.608819	-0.156844	-4.03116	-165.554
24.004	0.229311	-0.109624	11.4655	-5.48121	-0.614092	-0.143937	-4.00305	-166.809
24.204	0.227227	-0.0992711	11.3613	-4.96356	-0.619096	-0.13097	-3.9747	-168.055
24.4039	0.225193	-0.0890029	11.2596	-4.45015	-0.623827	-0.117961	-3.94614	-169.292
24.6039	0.223205	-0.0788078	11.1602	-3.94039	-0.62829	-0.104906	-3.91737	-170.521
24.8038	0.221264	-0.0686942	11.0632	-3.43471	-0.632483	-0.0918247	-3.88844	-171.739
25.0038	0.219366	-0.0586506	10.9683	-2.93253	-0.636411	-0.0787101	-3.85932	-172.95
25.2037	0.217512	-0.0486853	10.8756	-2.43426	-0.640072	-0.0655824	-3.83007	-174.15
25.4037	0.215699	-0.0387869	10.785	-1.93935	-0.643471	-0.052435	-3.80068	-175.341
25.6036	0.213928	-0.0289639	10.6964	-1.44819	-0.646607	-0.0392874	-3.77119	-176.523
25.8036	0.212195	-0.0192049	10.6097	-0.960244	-0.649486	-0.0261329	-3.74158	-177.696
26.0035	0.210501	-0.00951836	10.525	-0.475918	-0.652107	-0.0129908	-3.7119	-178.859
26.2035	0.208843	0.000106786	10.4421	0.00533928	-0.654475	0.000146151	-3.68214	179.987
26.4034	0.207222	0.00966223	10.3611	0.483112	-0.65659	0.0132588	-3.65234	178.843
26.6034	0.205635	0.0191588	10.2817	0.957942	-0.658458	0.0263547	-3.62248	177.708
26.8033	0.204083	0.0285884	10.2041	1.42942	-0.660079	0.039415	-3.59262	176.583
27.0033	0.202563	0.0379615	10.1282	1.89807	-0.661459	0.0524475	-3.56273	175.466
27.2032	0.201076	0.04727	10.0538	2.3635	-0.662598	0.0654338	-3.53285	174.36
27.4032	0.19962	0.0565244	9.98098	2.82622	-0.663502	0.0783818	-3.50297	173.263
27.6031	0.198194	0.0657165	9.90971	3.28583	-0.664172	0.0912737	-3.47313	172.175
27.8031	0.196798	0.0748568	9.83988	3.74284	-0.664614	0.104118	-3.44331	171.096
28.003	0.19543	0.083937	9.77152	4.19685	-0.66483	0.116896	-3.41356	170.028
28.203	0.19409	0.0929674	9.70452	4.64837	-0.664823	0.129617	-3.38385	168.968
28.4029	0.192778	0.10194	9.63892	5.097	-0.664599	0.142264	-3.35423	167.918
28.6029	0.191492	0.110865	9.5746	5.54323	-0.66416	0.154845	-3.32467	166.876
28.8028	0.190232	0.119734	9.5116	5.98668	-0.66351	0.167344	-3.29522	165.845
29.0028	0.188997	0.128556	9.44983	6.42782	-0.662654	0.179769	-3.26586	164.822
29.2027	0.187786	0.137325	9.3893	6.86627	-0.661595	0.192105	-3.23661	163.808
29.4027	0.186599	0.14605	9.32994	7.30252	-0.660337	0.204359	-3.20747	162.804
29.6026	0.185435	0.154723	9.27176	7.73616	-0.658884	0.216518	-3.17847	161.809
29.8026	0.184294	0.163354	9.21468	8.16768	-0.65724	0.228589	-3.14959	160.822
30.0025	0.183174	0.171934	9.15872	8.59668	-0.655411	0.240557	-3.12087	159.845
30.2025	0.182076	0.180473	9.10381	9.02365	-0.653398	0.252432	-3.09227	158.877
30.4024	0.180999	0.188964	9.04997	9.44819	-0.651208	0.264199	-3.06385	157.917
30.6024	0.179942	0.197415	8.99712	9.87076	-0.648843	0.275866	-3.03557	156.966
30.8023	0.178906	0.20582	8.94529	10.291	-0.646309	0.287421	-3.00747	156.025
31.0023	0.177888	0.214186	8.8944	10.7093	-0.643607	0.298872	-2.97953	155.091
31.2022	0.17689	0.222508	8.84448	11.1254	-0.640746	0.310206	-2.95178	154.167
31.4022	0.175909	0.230793	8.79546	11.5396	-0.637725	0.321432	-2.9242	153.251
31.6021	0.174947	0.239034	8.74735	11.9517	-0.634552	0.332537	-2.89682	152.343
31.8021	0.174002	0.24724	8.7001	12.362	-0.631229	0.343529	-2.86961	151.444
32.002	0.173075	0.255403	8.65373	12.7702	-0.627762	0.354398	-2.84262	150.553
32.202	0.172163	0.263533	8.60817	13.1766	-0.624151	0.365151	-2.81581	149.671
32.4019	0.171269	0.271621	8.56344	13.5811	-0.620406	0.375778	-2.78922	148.797
32.6019	0.17039	0.279677	8.51949	13.9839	-0.616525	0.386286	-2.76281	147.931
32.8018	0.169527	0.287693	8.47634	14.3847	-0.612517	0.396665	-2.73663	147.073
33.0018	0.168678	0.295678	8.43392	14.7839	-0.608382	0.406924	-2.71065	146.223
33.2017	0.167845	0.303624	8.39226	15.1812	-0.604128	0.417052	-2.6849	145.381
33.4017	0.167026	0.31154	8.35131	15.577	-0.599754	0.427058	-2.65934	144.547
33.6016	0.166222	0.319419	8.31108	15.9709	-0.595268	0.436931	-2.63402	143.721
33.8016	0.16543	0.327268	8.27152	16.3634	-0.59067	0.446681	-2.6089	142.902
34.0015	0.164653	0.335081	8.23266	16.7541	-0.585969	0.456297	-2.58402	142.092
34.2015	0.163889	0.342866	8.19444	17.1433	-0.581162	0.465789	-2.55935	141.289
34.4014	0.163138	0.350616	8.15688	17.5308	-0.576259	0.475147	-2.53491	140.493
34.6014	0.162399	0.358338	8.11993	17.9169	-0.571258	0.484379	-2.51069	139.705
34.8013	0.161672	0.366027	8.08361	18.3013	-0.566168	0.493478	-2.4867	138.924
35.0013	0.160958	0.373689	8.04788	18.6844	-0.560987	0.50245	-2.46292	138.151
35.2012	0.160255	0.381318	8.01276	19.0659	-0.555724	0.511289	-2.43939	137.385
35.4012	0.159564	0.388922	7.97819	19.4461	-0.550376	0.520001	-2.41606	136.625
35.6011	0.158884	0.396493	7.9442	19.8246	-0.544953	0.52858	-2.39298	135.874
35.8011	0.158215	0.40404	7.91075	20.202	-0.539452	0.537034	-2.37011	135.129
36.001	0.157557	0.411556	7.87786	20.5778	-0.533882	0.545354	-2.34748	134.391
36.201	0.156909	0.419048	7.84547	20.9524	-0.528241	0.553549	-2.32506	133.66
36.4009	0.156272	0.42651	7.81362	21.3255	-0.522536	0.561612	-2.30288	132.936
36.6009	0.155645	0.433949	7.78226	21.6974	-0.516767	0.569551	-2.28092	132.218
36.8008	0.155028	0.441358	7.7514	22.0679	-0.51094	0.577359	-2.25919	131.508
37.0008	0.15442	0.448746	7.72102	22.4373	-0.505053	0.585044	-2.23768	130.803
37.2007	0.153822	0.456104	7.69112	22.8052	-0.499116	0.592598	-2.21639	130.106
37.4007	0.153233	0.463442	7.66167	23.1721	-0.493124	0.600031	-2.19532	129.414
37.6006	0.152654	0.470751	7.6327	23.5376	-0.487086	0.607336	-2.17449	128.73
37.8006	0.152083	0.47804	7.60415	23.902	-0.481	0.61452	-2.15386	128.051
38.0005	0.151521	0.485302	7.57605	24.2651	-0.474873	0.621577	-2.13346	127.379
38.2005	0.150967	0.492544	7.54837	24.6272	-0.468703	0.628515	-2.11327	126.713
38.4004	0.150422	0.499759	7.52111	24.9879	-0.462497	0.635328	-2.09331	126.053
38.6004	0.149885	0.506955	7.49426	25.3477	-0.456252	0.642024	-2.07355	125.399
38.8003	0.149356	0.514125	7.46781	25.7063	-0.449977	0.648597	-2.05402	124.752
39.0003	0.148835	0.521277	7.44175	26.0638	-0.443667	0.655055	-2.03469	124.11
39.2002	0.148322	0.528403	7.41609	26.4202	-0.437331	0.661392	-2.01558	123.474
39.4002	0.147816	0.535512	7.39079	26.7756	-0.430965	0.667615	-1.99668	122.843
39.6001	0.147317	0.542596	7.36587	27.1298	-0.424577	0.673719	-1.97799	122.219
39.8001	0.146826	0.549663	7.34131	27.4831	-0.418164	0.679712	-1.95949	121.6
40	0.146342	0.556706	7.31711	27.8353	-0.411733	0.685589	-1.94121	120.987
