Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
0.706772	0.75958	-0.00486328	37.979	-0.243164	-0.136626	-0.0031415	-17.287	-178.683
0.718996	0.759565	-0.00494709	37.9783	-0.247354	-0.136635	-0.00319569	-17.2864	-178.66
0.73122	0.75955	-0.00503088	37.9775	-0.251544	-0.136645	-0.00324988	-17.2857	-178.638
0.743444	0.759535	-0.00511466	37.9768	-0.255733	-0.136654	-0.00330405	-17.285	-178.615
0.755669	0.75952	-0.00519842	37.976	-0.259921	-0.136664	-0.00335822	-17.2843	-178.592
0.767893	0.759504	-0.00528217	37.9752	-0.264108	-0.136674	-0.00341238	-17.2836	-178.57
0.780117	0.759488	-0.0053659	37.9744	-0.268295	-0.136684	-0.00346653	-17.2829	-178.547
0.792341	0.759472	-0.00544961	37.9736	-0.27248	-0.136694	-0.00352068	-17.2822	-178.525
0.804565	0.759456	-0.0055333	37.9728	-0.276665	-0.136704	-0.00357481	-17.2814	-178.502
0.816789	0.759439	-0.00561698	37.972	-0.280849	-0.136714	-0.00362894	-17.2807	-178.479
0.829013	0.759422	-0.00570064	37.9711	-0.285032	-0.136725	-0.00368306	-17.2799	-178.457
0.841237	0.759405	-0.00578428	37.9703	-0.289214	-0.136736	-0.00373717	-17.2791	-178.434
0.853461	0.759388	-0.00586791	37.9694	-0.293395	-0.136747	-0.00379127	-17.2783	-178.412
0.865685	0.75937	-0.00595151	37.9685	-0.297576	-0.136758	-0.00384537	-17.2775	-178.389
0.877909	0.759352	-0.0060351	37.9676	-0.301755	-0.136769	-0.00389945	-17.2767	-178.367
0.890133	0.759334	-0.00611866	37.9667	-0.305933	-0.13678	-0.00395353	-17.2759	-178.344
0.902357	0.759315	-0.00620221	37.9658	-0.310111	-0.136792	-0.00400759	-17.2751	-178.322
0.914582	0.759297	-0.00628574	37.9648	-0.314287	-0.136803	-0.00406165	-17.2742	-178.299
0.926806	0.759278	-0.00636925	37.9639	-0.318462	-0.136815	-0.0041157	-17.2734	-178.277
0.93903	0.759259	-0.00645274	37.9629	-0.322637	-0.136827	-0.00416974	-17.2725	-178.254
0.951254	0.759239	-0.00653621	37.962	-0.32681	-0.136839	-0.00422377	-17.2716	-178.232
0.963478	0.75922	-0.00661965	37.961	-0.330983	-0.136852	-0.00427778	-17.2708	-178.21
0.975702	0.7592	-0.00670308	37.96	-0.335154	-0.136864	-0.00433179	-17.2699	-178.187
0.987926	0.75918	-0.00678649	37.959	-0.339324	-0.136877	-0.00438579	-17.269	-178.165
1.00015	0.759159	-0.00686987	37.958	-0.343493	-0.136889	-0.00443978	-17.268	-178.142
1.01237	0.759139	-0.00695323	37.9569	-0.347662	-0.136902	-0.00449376	-17.2671	-178.12
1.0246	0.759118	-0.00703657	37.9559	-0.351829	-0.136915	-0.00454773	-17.2662	-178.098
1.03682	0.759096	-0.00711989	37.9548	-0.355994	-0.136929	-0.00460168	-17.2652	-178.075
1.04905	0.759075	-0.00720319	37.9538	-0.360159	-0.136942	-0.00465563	-17.2642	-178.053
1.06127	0.759053	-0.00728646	37.9527	-0.364323	-0.136956	-0.00470957	-17.2633	-178.031
1.07349	0.759031	-0.00736971	37.9516	-0.368485	-0.136969	-0.00476349	-17.2623	-178.008
1.08572	0.759009	-0.00745293	37.9505	-0.372647	-0.136983	-0.00481741	-17.2613	-177.986
1.09794	0.758987	-0.00753614	37.9493	-0.376807	-0.136997	-0.00487131	-17.2603	-177.964
1.11017	0.758964	-0.00761932	37.9482	-0.380966	-0.137011	-0.0049252	-17.2593	-177.941
1.12239	0.758941	-0.00770247	37.9471	-0.385124	-0.137026	-0.00497908	-17.2582	-177.919
1.13461	0.758918	-0.0077856	37.9459	-0.38928	-0.13704	-0.00503295	-17.2572	-177.897
1.14684	0.758895	-0.00786871	37.9447	-0.393435	-0.137055	-0.0050868	-17.2561	-177.874
1.15906	0.758871	-0.00795179	37.9436	-0.397589	-0.13707	-0.00514065	-17.2551	-177.852
1.17129	0.758847	-0.00803485	37.9424	-0.401742	-0.137085	-0.00519448	-17.254	-177.83
1.18351	0.758823	-0.00811788	37.9412	-0.405894	-0.1371	-0.0052483	-17.2529	-177.808
1.19574	0.758799	-0.00820088	37.9399	-0.410044	-0.137115	-0.00530211	-17.2518	-177.786
1.20796	0.758774	-0.00828386	37.9387	-0.414193	-0.137131	-0.00535591	-17.2507	-177.763
1.22018	0.758749	-0.00836681	37.9375	-0.418341	-0.137146	-0.00540969	-17.2496	-177.741
1.23241	0.758724	-0.00844974	37.9362	-0.422487	-0.137162	-0.00546346	-17.2484	-177.719
1.24463	0.758698	-0.00853264	37.9349	-0.426632	-0.137178	-0.00551722	-17.2473	-177.697
1.25686	0.758673	-0.00861551	37.9336	-0.430776	-0.137194	-0.00557097	-17.2461	-177.675
1.26908	0.758647	-0.00869836	37.9323	-0.434918	-0.13721	-0.0056247	-17.245	-177.653
1.2813	0.758621	-0.00878118	37.931	-0.439059	-0.137227	-0.00567842	-17.2438	-177.63
1.29353	0.758594	-0.00886397	37.9297	-0.443198	-0.137243	-0.00573213	-17.2426	-177.608
1.30575	0.758568	-0.00894673	37.9284	-0.447337	-0.13726	-0.00578582	-17.2414	-177.586
1.31798	0.758541	-0.00902946	37.927	-0.451473	-0.137277	-0.0058395	-17.2402	-177.564
1.3302	0.758514	-0.00911217	37.9257	-0.455609	-0.137294	-0.00589317	-17.239	-177.542
1.34242	0.758486	-0.00919485	37.9243	-0.459742	-0.137311	-0.00594682	-17.2378	-177.52
1.35465	0.758459	-0.0092775	37.9229	-0.463875	-0.137328	-0.00600046	-17.2365	-177.498
1.36687	0.758431	-0.00936011	37.9215	-0.468006	-0.137346	-0.00605408	-17.2353	-177.476
1.3791	0.758402	-0.0094427	37.9201	-0.472135	-0.137363	-0.00610769	-17.234	-177.454
1.39132	0.758374	-0.00952526	37.9187	-0.476263	-0.137381	-0.00616129	-17.2327	-177.432
1.40354	0.758345	-0.00960779	37.9173	-0.48039	-0.137399	-0.00621487	-17.2315	-177.41
1.41577	0.758316	-0.00969029	37.9158	-0.484514	-0.137417	-0.00626844	-17.2302	-177.388
1.42799	0.758287	-0.00977276	37.9144	-0.488638	-0.137435	-0.00632199	-17.2288	-177.366
1.44022	0.758258	-0.00985519	37.9129	-0.49276	-0.137454	-0.00637553	-17.2275	-177.344
1.45244	0.758228	-0.0099376	37.9114	-0.49688	-0.137472	-0.00642905	-17.2262	-177.322
1.46466	0.758198	-0.01002	37.9099	-0.500999	-0.137491	-0.00648256	-17.2249	-177.301
1.47689	0.758168	-0.0101023	37.9084	-0.505116	-0.13751	-0.00653606	-17.2235	-177.279
1.48911	0.758138	-0.0101846	37.9069	-0.509231	-0.137529	-0.00658953	-17.2222	-177.257
1.50134	0.758107	-0.0102669	37.9054	-0.513345	-0.137548	-0.006643	-17.2208	-177.235
1.51356	0.758076	-0.0103492	37.9038	-0.517458	-0.137568	-0.00669644	-17.2194	-177.213
1.52579	0.758045	-0.0104314	37.9023	-0.521568	-0.137587	-0.00674988	-17.218	-177.191
1.53801	0.758014	-0.0105135	37.9007	-0.525677	-0.137607	-0.00680329	-17.2166	-177.17
1.55023	0.757982	-0.0105957	37.8991	-0.529785	-0.137627	-0.00685669	-17.2152	-177.148
1.56246	0.75795	-0.0106778	37.8975	-0.53389	-0.137647	-0.00691008	-17.2138	-177.126
1.57468	0.757918	-0.0107599	37.8959	-0.537994	-0.137667	-0.00696344	-17.2123	-177.104
1.58691	0.757886	-0.0108419	37.8943	-0.542097	-0.137687	-0.0070168	-17.2109	-177.083
1.59913	0.757853	-0.0109239	37.8927	-0.546197	-0.137708	-0.00707013	-17.2094	-177.061
1.61135	0.75782	-0.0110059	37.891	-0.550296	-0.137728	-0.00712345	-17.2079	-177.039
1.62358	0.757787	-0.0110879	37.8894	-0.554393	-0.137749	-0.00717675	-17.2065	-177.018
1.6358	0.757754	-0.0111698	37.8877	-0.558488	-0.13777	-0.00723004	-17.205	-176.996
1.64803	0.75772	-0.0112516	37.886	-0.562582	-0.137791	-0.00728331	-17.2035	-176.974
1.66025	0.757686	-0.0113335	37.8843	-0.566674	-0.137812	-0.00733656	-17.202	-176.953
1.67247	0.757652	-0.0114153	37.8826	-0.570764	-0.137834	-0.00738979	-17.2004	-176.931
1.6847	0.757618	-0.011497	37.8809	-0.574852	-0.137855	-0.00744301	-17.1989	-176.91
1.69692	0.757583	-0.0115788	37.8791	-0.578938	-0.137877	-0.00749621	-17.1973	-176.888
1.70915	0.757548	-0.0116605	37.8774	-0.583023	-0.137899	-0.00754939	-17.1958	-176.866
1.72137	0.757513	-0.0117421	37.8757	-0.587105	-0.137921	-0.00760256	-17.1942	-176.845
1.73359	0.757478	-0.0118237	37.8739	-0.591186	-0.137943	-0.0076557	-17.1926	-176.823
1.74582	0.757442	-0.0119053	37.8721	-0.595265	-0.137965	-0.00770883	-17.1911	-176.802
1.75804	0.757406	-0.0119868	37.8703	-0.599342	-0.137988	-0.00776194	-17.1895	-176.78
1.77027	0.75737	-0.0120684	37.8685	-0.603418	-0.138011	-0.00781504	-17.1878	-176.759
1.78249	0.757334	-0.0121498	37.8667	-0.607491	-0.138033	-0.00786811	-17.1862	-176.738
1.79471	0.757297	-0.0122312	37.8649	-0.611562	-0.138056	-0.00792117	-17.1846	-176.716
1.80694	0.75726	-0.0123126	37.863	-0.615632	-0.138079	-0.0079742	-17.183	-176.695
1.81916	0.757223	-0.012394	37.8612	-0.619699	-0.138103	-0.00802722	-17.1813	-176.673
1.83139	0.757186	-0.0124753	37.8593	-0.623764	-0.138126	-0.00808022	-17.1796	-176.652
1.84361	0.757148	-0.0125566	37.8574	-0.627828	-0.13815	-0.0081332	-17.178	-176.631
1.85584	0.75711	-0.0126378	37.8555	-0.631889	-0.138174	-0.00818617	-17.1763	-176.609
1.86806	0.757072	-0.012719	37.8536	-0.635949	-0.138198	-0.00823911	-17.1746	-176.588
1.88028	0.757034	-0.0128001	37.8517	-0.640006	-0.138222	-0.00829203	-17.1729	-176.567
1.89251	0.756995	-0.0128812	37.8498	-0.644062	-0.138246	-0.00834494	-17.1712	-176.546
1.90473	0.756956	-0.0129623	37.8478	-0.648115	-0.13827	-0.00839782	-17.1694	-176.524
1.91696	0.756917	-0.0130433	37.8459	-0.652167	-0.138295	-0.00845069	-17.1677	-176.503
1.92918	0.756878	-0.0131243	37.8439	-0.656216	-0.138319	-0.00850353	-17.166	-176.482
1.9414	0.756838	-0.0132053	37.8419	-0.660263	-0.138344	-0.00855636	-17.1642	-176.461
1.95363	0.756799	-0.0132862	37.8399	-0.664308	-0.138369	-0.00860916	-17.1624	-176.44
1.96585	0.756759	-0.013367	37.8379	-0.668351	-0.138394	-0.00866195	-17.1606	-176.419
1.97808	0.756718	-0.0134478	37.8359	-0.672392	-0.13842	-0.00871471	-17.1589	-176.397
1.9903	0.756678	-0.0135286	37.8339	-0.676431	-0.138445	-0.00876746	-17.1571	-176.376
2.00252	0.756637	-0.0136094	37.8318	-0.680468	-0.138471	-0.00882018	-17.1552	-176.355
2.01475	0.756596	-0.01369	37.8298	-0.684502	-0.138497	-0.00887288	-17.1534	-176.334
2.02697	0.756554	-0.0137707	37.8277	-0.688535	-0.138523	-0.00892557	-17.1516	-176.313
2.0392	0.756513	-0.0138513	37.8256	-0.692565	-0.138549	-0.00897823	-17.1497	-176.292
2.05142	0.756471	-0.0139319	37.8236	-0.696593	-0.138575	-0.00903087	-17.1479	-176.271
2.06364	0.756429	-0.0140124	37.8215	-0.700618	-0.138601	-0.00908349	-17.146	-176.25
2.07587	0.756387	-0.0140928	37.8193	-0.704642	-0.138628	-0.00913608	-17.1442	-176.229
2.08809	0.756344	-0.0141733	37.8172	-0.708663	-0.138655	-0.00918866	-17.1423	-176.209
2.10032	0.756301	-0.0142536	37.8151	-0.712682	-0.138682	-0.00924121	-17.1404	-176.188
2.11254	0.756258	-0.014334	37.8129	-0.716699	-0.138709	-0.00929375	-17.1385	-176.167
2.12476	0.756215	-0.0144143	37.8108	-0.720713	-0.138736	-0.00934626	-17.1366	-176.146
2.13699	0.756172	-0.0144945	37.8086	-0.724725	-0.138763	-0.00939875	-17.1346	-176.125
2.14921	0.756128	-0.0145747	37.8064	-0.728735	-0.138791	-0.00945121	-17.1327	-176.104
2.16144	0.756084	-0.0146549	37.8042	-0.732743	-0.138818	-0.00950366	-17.1307	-176.084
2.17366	0.75604	-0.014735	37.802	-0.736748	-0.138846	-0.00955608	-17.1288	-176.063
2.18589	0.755995	-0.014815	37.7998	-0.740751	-0.138874	-0.00960848	-17.1268	-176.042
2.19811	0.75595	-0.014895	37.7975	-0.744751	-0.138902	-0.00966086	-17.1248	-176.021
2.21033	0.755905	-0.014975	37.7953	-0.74875	-0.138931	-0.00971321	-17.1229	-176.001
2.22256	0.75586	-0.0150549	37.793	-0.752745	-0.138959	-0.00976554	-17.1209	-175.98
2.23478	0.755815	-0.0151348	37.7907	-0.756739	-0.138988	-0.00981785	-17.1188	-175.959
2.24701	0.755769	-0.0152146	37.7884	-0.76073	-0.139017	-0.00987014	-17.1168	-175.939
2.25923	0.755723	-0.0152944	37.7861	-0.764718	-0.139046	-0.0099224	-17.1148	-175.918
2.27145	0.755677	-0.0153741	37.7838	-0.768705	-0.139075	-0.00997464	-17.1128	-175.898
2.28368	0.75563	-0.0154538	37.7815	-0.772688	-0.139104	-0.0100269	-17.1107	-175.877
2.2959	0.755583	-0.0155334	37.7792	-0.77667	-0.139133	-0.010079	-17.1086	-175.857
2.30813	0.755536	-0.015613	37.7768	-0.780648	-0.139163	-0.0101312	-17.1066	-175.836
2.32035	0.755489	-0.0156925	37.7745	-0.784625	-0.139193	-0.0101834	-17.1045	-175.816
2.33257	0.755442	-0.015772	37.7721	-0.788598	-0.139222	-0.0102355	-17.1024	-175.795
2.3448	0.755394	-0.0158514	37.7697	-0.79257	-0.139252	-0.0102876	-17.1003	-175.775
2.35702	0.755346	-0.0159308	37.7673	-0.796538	-0.139283	-0.0103396	-17.0982	-175.754
2.36925	0.755298	-0.0160101	37.7649	-0.800505	-0.139313	-0.0103917	-17.0961	-175.734
2.38147	0.755249	-0.0160894	37.7625	-0.804468	-0.139343	-0.0104437	-17.0939	-175.714
2.39369	0.755201	-0.0161686	37.76	-0.80843	-0.139374	-0.0104957	-17.0918	-175.693
2.40592	0.755152	-0.0162478	37.7576	-0.812388	-0.139405	-0.0105477	-17.0896	-175.673
2.41814	0.755103	-0.0163269	37.7551	-0.816344	-0.139436	-0.0105996	-17.0875	-175.653
2.43037	0.755053	-0.016406	37.7527	-0.820298	-0.139467	-0.0106516	-17.0853	-175.633
2.44259	0.755004	-0.016485	37.7502	-0.824248	-0.139498	-0.0107034	-17.0831	-175.612
2.45481	0.754954	-0.0165639	37.7477	-0.828197	-0.13953	-0.0107553	-17.0809	-175.592
2.46704	0.754903	-0.0166428	37.7452	-0.832142	-0.139561	-0.0108072	-17.0787	-175.572
2.47926	0.754853	-0.0167217	37.7427	-0.836085	-0.139593	-0.010859	-17.0765	-175.552
2.49149	0.754802	-0.0168005	37.7401	-0.840025	-0.139625	-0.0109108	-17.0743	-175.532
2.50371	0.754752	-0.0168793	37.7376	-0.843963	-0.139657	-0.0109626	-17.0721	-175.512
2.51594	0.7547	-0.016958	37.735	-0.847898	-0.139689	-0.0110143	-17.0698	-175.492
2.52816	0.754649	-0.0170366	37.7325	-0.85183	-0.139722	-0.011066	-17.0676	-175.472
2.54038	0.754597	-0.0171152	37.7299	-0.855759	-0.139754	-0.0111177	-17.0653	-175.452
2.55261	0.754546	-0.0171937	37.7273	-0.859686	-0.139787	-0.0111694	-17.063	-175.432
2.56483	0.754493	-0.0172722	37.7247	-0.86361	-0.13982	-0.011221	-17.0607	-175.412
2.57706	0.754441	-0.0173506	37.7221	-0.867531	-0.139853	-0.0112726	-17.0585	-175.392
2.58928	0.754388	-0.017429	37.7194	-0.87145	-0.139886	-0.0113242	-17.0562	-175.372
2.6015	0.754336	-0.0175073	37.7168	-0.875365	-0.139919	-0.0113758	-17.0538	-175.352
2.61373	0.754283	-0.0175856	37.7141	-0.879278	-0.139953	-0.0114273	-17.0515	-175.332
2.62595	0.754229	-0.0176638	37.7115	-0.883188	-0.139986	-0.0114788	-17.0492	-175.312
2.63818	0.754176	-0.0177419	37.7088	-0.887096	-0.14002	-0.0115303	-17.0468	-175.292
2.6504	0.754122	-0.01782	37.7061	-0.891	-0.140054	-0.0115817	-17.0445	-175.273
2.66262	0.754068	-0.017898	37.7034	-0.894902	-0.140088	-0.0116332	-17.0421	-175.253
2.67485	0.754013	-0.017976	37.7007	-0.8988	-0.140122	-0.0116845	-17.0398	-175.233
2.68707	0.753959	-0.0180539	37.6979	-0.902696	-0.140157	-0.0117359	-17.0374	-175.214
2.6993	0.753904	-0.0181318	37.6952	-0.906589	-0.140191	-0.0117873	-17.035	-175.194
2.71152	0.753849	-0.0182096	37.6925	-0.910479	-0.140226	-0.0118386	-17.0326	-175.174
2.72374	0.753794	-0.0182873	37.6897	-0.914367	-0.140261	-0.0118898	-17.0302	-175.155
2.73597	0.753738	-0.018365	37.6869	-0.918251	-0.140296	-0.0119411	-17.0277	-175.135
2.74819	0.753682	-0.0184426	37.6841	-0.922132	-0.140331	-0.0119923	-17.0253	-175.116
2.76042	0.753626	-0.0185202	37.6813	-0.926011	-0.140367	-0.0120435	-17.0229	-175.096
2.77264	0.75357	-0.0185977	37.6785	-0.929886	-0.140402	-0.0120947	-17.0204	-175.077
2.78486	0.753514	-0.0186752	37.6757	-0.933759	-0.140438	-0.0121458	-17.018	-175.057
2.79709	0.753457	-0.0187526	37.6728	-0.937628	-0.140474	-0.0121969	-17.0155	-175.038
2.80931	0.7534	-0.0188299	37.67	-0.941495	-0.14051	-0.012248	-17.013	-175.018
2.82154	0.753343	-0.0189072	37.6671	-0.945359	-0.140546	-0.0122991	-17.0105	-174.999
2.83376	0.753285	-0.0189844	37.6643	-0.949219	-0.140582	-0.0123501	-17.008	-174.979
2.84599	0.753228	-0.0190615	37.6614	-0.953077	-0.140618	-0.0124011	-17.0055	-174.96
2.85821	0.75317	-0.0191386	37.6585	-0.956931	-0.140655	-0.0124521	-17.003	-174.941
2.87043	0.753111	-0.0192156	37.6556	-0.960782	-0.140692	-0.012503	-17.0005	-174.922
2.88266	0.753053	-0.0192926	37.6527	-0.964631	-0.140729	-0.0125539	-16.9979	-174.902
2.89488	0.752994	-0.0193695	37.6497	-0.968476	-0.140766	-0.0126048	-16.9954	-174.883
2.90711	0.752935	-0.0194464	37.6468	-0.972318	-0.140803	-0.0126556	-16.9928	-174.864
2.91933	0.752876	-0.0195231	37.6438	-0.976157	-0.14084	-0.0127064	-16.9903	-174.845
2.93155	0.752817	-0.0195999	37.6408	-0.979993	-0.140878	-0.0127572	-16.9877	-174.826
2.94378	0.752757	-0.0196765	37.6379	-0.983826	-0.140916	-0.012808	-16.9851	-174.807
2.956	0.752697	-0.0197531	37.6349	-0.987656	-0.140953	-0.0128587	-16.9825	-174.788
2.96823	0.752637	-0.0198296	37.6319	-0.991482	-0.140991	-0.0129094	-16.9799	-174.769
2.98045	0.752577	-0.0199061	37.6288	-0.995306	-0.14103	-0.01296	-16.9773	-174.75
2.99267	0.752516	-0.0199825	37.6258	-0.999126	-0.141068	-0.0130107	-16.9746	-174.731
3.0049	0.752455	-0.0200589	37.6228	-1.00294	-0.141106	-0.0130613	-16.972	-174.712
3.01712	0.752394	-0.0201351	37.6197	-1.00676	-0.141145	-0.0131118	-16.9694	-174.693
3.02935	0.752333	-0.0202113	37.6166	-1.01057	-0.141184	-0.0131624	-16.9667	-174.674
3.04157	0.752271	-0.0202875	37.6136	-1.01437	-0.141223	-0.0132129	-16.9641	-174.655
3.05379	0.75221	-0.0203636	37.6105	-1.01818	-0.141262	-0.0132633	-16.9614	-174.636
3.06602	0.752147	-0.0204396	37.6074	-1.02198	-0.141301	-0.0133138	-16.9587	-174.617
3.07824	0.752085	-0.0205155	37.6043	-1.02578	-0.141341	-0.0133642	-16.956	-174.599
3.09047	0.752023	-0.0205914	37.6011	-1.02957	-0.14138	-0.0134146	-16.9533	-174.58
3.10269	0.75196	-0.0206672	37.598	-1.03336	-0.14142	-0.0134649	-16.9506	-174.561
3.11491	0.751897	-0.020743	37.5948	-1.03715	-0.14146	-0.0135152	-16.9479	-174.542
3.12714	0.751834	-0.0208187	37.5917	-1.04093	-0.1415	-0.0135655	-16.9452	-174.524
3.13936	0.75177	-0.0208943	37.5885	-1.04472	-0.14154	-0.0136158	-16.9424	-174.505
3.15159	0.751706	-0.0209699	37.5853	-1.04849	-0.14158	-0.013666	-16.9397	-174.487
3.16381	0.751642	-0.0210453	37.5821	-1.05227	-0.141621	-0.0137162	-16.9369	-174.468
3.17604	0.751578	-0.0211208	37.5789	-1.05604	-0.141661	-0.0137663	-16.9341	-174.45
3.18826	0.751514	-0.0211961	37.5757	-1.05981	-0.141702	-0.0138164	-16.9314	-174.431
3.20048	0.751449	-0.0212714	37.5724	-1.06357	-0.141743	-0.0138665	-16.9286	-174.413
3.21271	0.751384	-0.0213466	37.5692	-1.06733	-0.141784	-0.0139166	-16.9258	-174.394
3.22493	0.751319	-0.0214218	37.5659	-1.07109	-0.141826	-0.0139666	-16.923	-174.376
3.23716	0.751253	-0.0214968	37.5627	-1.07484	-0.141867	-0.0140165	-16.9202	-174.357
3.24938	0.751188	-0.0215718	37.5594	-1.07859	-0.141909	-0.0140665	-16.9174	-174.339
3.2616	0.751122	-0.0216468	37.5561	-1.08234	-0.14195	-0.0141164	-16.9145	-174.321
3.27383	0.751056	-0.0217217	37.5528	-1.08608	-0.141992	-0.0141663	-16.9117	-174.303
