Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
19.8051	0.509184	0.0136472	25.4592	0.68236	-0.325111	0.0119827	-9.75347	177.889
20.005	0.505425	0.0161925	25.2712	0.809625	-0.328375	0.0142881	-9.66438	177.509
20.205	0.501668	0.0187891	25.0834	0.939454	-0.331644	0.0166617	-9.57562	177.124
20.4049	0.49792	0.021434	24.896	1.0717	-0.334912	0.0191015	-9.48729	176.736
20.6049	0.494175	0.0241295	24.7088	1.20648	-0.338182	0.0216104	-9.39929	176.344
20.8048	0.49044	0.0268725	24.522	1.34363	-0.341449	0.0241862	-9.31174	175.948
21.0048	0.486711	0.0296654	24.3356	1.48327	-0.344716	0.026832	-9.22455	175.549
21.2047	0.482993	0.0325048	24.1496	1.62524	-0.347977	0.0295455	-9.1378	175.147
21.4047	0.479281	0.0353933	23.9641	1.76967	-0.351234	0.0323297	-9.05142	174.741
21.6046	0.475582	0.0383276	23.7791	1.91638	-0.354484	0.0351821	-8.9655	174.332
21.8046	0.471891	0.04131	23.5945	2.0655	-0.357727	0.0381059	-8.87997	173.92
22.0045	0.468213	0.0443372	23.4106	2.21686	-0.360959	0.0410984	-8.7949	173.504
22.2045	0.464545	0.0474118	23.2272	2.37059	-0.364182	0.0441627	-8.71022	173.086
22.4044	0.460891	0.0505301	23.0446	2.52651	-0.367392	0.0472961	-8.62603	172.664
22.6044	0.457248	0.0536949	22.8624	2.68475	-0.370589	0.0505018	-8.54224	172.24
22.8043	0.453621	0.0569026	22.681	2.84513	-0.373769	0.0537767	-8.45894	171.813
23.0043	0.450006	0.0601557	22.5003	3.00778	-0.376935	0.0571242	-8.37605	171.382
23.2042	0.446407	0.0634506	22.3204	3.17253	-0.380081	0.060541	-8.29367	170.95
23.4042	0.442822	0.0667901	22.1411	3.3395	-0.383209	0.0640305	-8.2117	170.514
23.6041	0.439254	0.0701703	21.9627	3.50851	-0.386314	0.0675892	-8.13025	170.076
23.8041	0.4357	0.073594	21.785	3.6797	-0.389398	0.0712206	-8.04923	169.635
24.004	0.432165	0.0770575	21.6082	3.85287	-0.392456	0.074921	-7.96872	169.192
24.204	0.428645	0.0805635	21.4323	4.02818	-0.39549	0.0786939	-7.88866	168.746
24.4039	0.425145	0.0841081	21.2572	4.20541	-0.398495	0.0825353	-7.80912	168.298
24.6039	0.421661	0.0876943	21.083	4.38472	-0.401473	0.0864491	-7.73003	167.848
24.8038	0.418197	0.091318	20.9098	4.5659	-0.404419	0.0904308	-7.65148	167.396
25.0038	0.41475	0.0949822	20.7375	4.74911	-0.407334	0.0944843	-7.57338	166.941
25.2037	0.411324	0.0986828	20.5662	4.93414	-0.410214	0.0986052	-7.49583	166.484
25.4037	0.407916	0.102423	20.3958	5.12114	-0.413061	0.102797	-7.41874	166.025
25.6036	0.40453	0.106198	20.2265	5.30991	-0.415869	0.107056	-7.3422	165.564
25.8036	0.401163	0.110012	20.0581	5.5006	-0.41864	0.111384	-7.26614	165.101
26.0035	0.397818	0.11386	19.8909	5.69299	-0.421371	0.115778	-7.19063	164.636
26.2035	0.394493	0.117745	19.7246	5.88726	-0.42406	0.120242	-7.1156	164.169
26.4034	0.391191	0.121664	19.5595	6.08318	-0.426706	0.124769	-7.04113	163.701
26.6034	0.387909	0.125618	19.3954	6.28091	-0.429308	0.129365	-6.96715	163.231
26.8033	0.38465	0.129605	19.2325	6.48023	-0.431863	0.134024	-6.89374	162.759
27.0033	0.381413	0.133626	19.0706	6.68132	-0.434372	0.138749	-6.82082	162.285
27.2032	0.378199	0.137679	18.91	6.88395	-0.43683	0.143536	-6.74848	161.81
27.4032	0.375007	0.141766	18.7504	7.08829	-0.439239	0.148388	-6.67663	161.333
27.6031	0.37184	0.145882	18.592	7.29411	-0.441594	0.1533	-6.60537	160.855
27.8031	0.368695	0.150032	18.4347	7.50159	-0.443897	0.158275	-6.53461	160.376
28.003	0.365575	0.15421	18.2787	7.71049	-0.446143	0.163308	-6.46443	159.895
28.203	0.362477	0.15842	18.1238	7.92099	-0.448334	0.168403	-6.39476	159.413
28.4029	0.359404	0.162657	17.9702	8.13287	-0.450466	0.173553	-6.32568	158.93
28.6029	0.356355	0.166926	17.8177	8.3463	-0.45254	0.178763	-6.25712	158.445
28.8028	0.353331	0.171221	17.6666	8.56104	-0.454552	0.184027	-6.18915	157.959
29.0028	0.350331	0.175546	17.5166	8.77728	-0.456503	0.189348	-6.1217	157.472
29.2027	0.347357	0.179896	17.3678	8.99478	-0.458389	0.19472	-6.05484	156.985
29.4027	0.344406	0.184275	17.2203	9.21373	-0.460212	0.200148	-5.98851	156.496
29.6026	0.341482	0.188678	17.0741	9.43389	-0.461967	0.205624	-5.92278	156.006
29.8026	0.338582	0.193109	16.9291	9.65544	-0.463657	0.211153	-5.85757	155.515
30.0025	0.335709	0.197563	16.7854	9.87815	-0.465277	0.216727	-5.79296	155.024
30.2025	0.332859	0.202044	16.643	10.1022	-0.466828	0.222352	-5.72889	154.531
30.4024	0.330037	0.206547	16.5018	10.3274	-0.468308	0.22802	-5.66542	154.038
30.6024	0.327238	0.211076	16.3619	10.5538	-0.469717	0.233735	-5.60248	153.545
30.8023	0.324467	0.215626	16.2234	10.7813	-0.471052	0.23949	-5.54014	153.05
31.0023	0.321721	0.220201	16.086	11.01	-0.472313	0.24529	-5.47835	152.555
31.2022	0.319001	0.224796	15.9501	11.2398	-0.4735	0.251127	-5.41715	152.06
31.4022	0.316306	0.229414	15.8153	11.4707	-0.474611	0.257005	-5.35649	151.564
31.6021	0.313639	0.234052	15.6819	11.7026	-0.475644	0.262917	-5.29644	151.068
31.8021	0.310996	0.238713	15.5498	11.9357	-0.476601	0.268867	-5.23693	150.571
32.002	0.308381	0.243392	15.419	12.1696	-0.477478	0.274848	-5.17802	150.074
32.202	0.30579	0.248093	15.2895	12.4046	-0.478277	0.280864	-5.11966	149.577
32.4019	0.303227	0.25281	15.1613	12.6405	-0.478996	0.286907	-5.0619	149.079
32.6019	0.300688	0.257549	15.0344	12.8775	-0.479634	0.292982	-5.00468	148.581
32.8018	0.298177	0.262305	14.9089	13.1152	-0.48019	0.299081	-4.94806	148.084
33.0018	0.295691	0.26708	14.7846	13.354	-0.480665	0.305208	-4.89199	147.586
33.2017	0.293233	0.27187	14.6616	13.5935	-0.481057	0.311356	-4.83652	147.088
33.4017	0.290799	0.27668	14.5399	13.834	-0.481367	0.317528	-4.78159	146.59
33.6016	0.288392	0.281505	14.4196	14.0752	-0.481593	0.323717	-4.72725	146.092
33.8016	0.28601	0.286347	14.3005	14.3174	-0.481735	0.329928	-4.67346	145.594
34.0015	0.283656	0.291203	14.1828	14.5602	-0.481793	0.336152	-4.62027	145.096
34.2015	0.281326	0.296077	14.0663	14.8039	-0.481766	0.342393	-4.56762	144.598
34.4014	0.279023	0.300963	13.9511	15.0482	-0.481655	0.348644	-4.51556	144.101
34.6014	0.276745	0.305867	13.8372	15.2933	-0.481459	0.35491	-4.46404	143.604
34.8013	0.274493	0.310782	13.7247	15.5391	-0.481178	0.361181	-4.41311	143.107
35.0013	0.272267	0.315713	13.6133	15.7856	-0.480811	0.367463	-4.36271	142.611
35.2012	0.270067	0.320655	13.5033	16.0327	-0.48036	0.373747	-4.31291	142.115
35.4012	0.267892	0.325612	13.3946	16.2806	-0.479823	0.380039	-4.26363	141.619
35.6011	0.265743	0.330579	13.2871	16.529	-0.479201	0.386329	-4.21494	141.124
35.8011	0.263618	0.335561	13.1809	16.7781	-0.478493	0.392622	-4.16678	140.63
36.001	0.26152	0.340552	13.076	17.0276	-0.477701	0.398911	-4.1192	140.136
36.201	0.259446	0.345558	12.9723	17.2779	-0.476824	0.4052	-4.07215	139.642
36.4009	0.257398	0.350571	12.8699	17.5286	-0.475862	0.411481	-4.02567	139.15
36.6009	0.255375	0.355598	12.7687	17.7799	-0.474816	0.417757	-3.97971	138.658
36.8008	0.253377	0.360633	12.6688	18.0317	-0.473686	0.424023	-3.93432	138.167
37.0008	0.251403	0.36568	12.5701	18.284	-0.472472	0.430281	-3.88945	137.676
37.2007	0.249454	0.370735	12.4727	18.5367	-0.471175	0.436523	-3.84514	137.186
37.4007	0.247529	0.375801	12.3765	18.7901	-0.469795	0.442756	-3.80135	136.697
37.6006	0.24563	0.380874	12.2815	19.0437	-0.468333	0.44897	-3.75811	136.209
37.8006	0.243754	0.385958	12.1877	19.2979	-0.466788	0.45517	-3.71539	135.722
38.0005	0.241903	0.391048	12.0951	19.5524	-0.465164	0.461348	-3.67321	135.236
38.2005	0.240075	0.396149	12.0038	19.8074	-0.463457	0.467509	-3.63154	134.751
38.4004	0.238272	0.401254	11.9136	20.0627	-0.461672	0.473646	-3.5904	134.267
38.6004	0.236492	0.40637	11.8246	20.3185	-0.459806	0.479762	-3.54977	133.783
38.8003	0.234737	0.411491	11.7368	20.5745	-0.457863	0.48585	-3.50968	133.301
39.0003	0.233004	0.41662	11.6502	20.831	-0.455842	0.491915	-3.47007	132.82
39.2002	0.231295	0.421754	11.5648	21.0877	-0.453744	0.49795	-3.431	132.341
39.4002	0.229609	0.426897	11.4804	21.3449	-0.451569	0.503958	-3.39241	131.862
39.6001	0.227947	0.432043	11.3973	21.6022	-0.44932	0.509932	-3.35434	131.384
39.8001	0.226306	0.437198	11.3153	21.8599	-0.446995	0.515877	-3.31676	130.908
40	0.22469	0.442356	11.2345	22.1178	-0.444598	0.521786	-3.27968	130.433
