Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
0.01	0.0971391	-1792.99	4.85695	-89649.6	0.999999	-0.00111545	-5.24906e-07	-0.0639108
0.02	0.0971391	-896.496	4.85695	-44824.8	0.999997	-0.00223091	-2.09962e-06	-0.127822
0.03	0.0971391	-597.663	4.85695	-29883.2	0.999994	-0.00334635	-4.72415e-06	-0.191732
0.04	0.0971391	-448.247	4.85695	-22412.4	0.999989	-0.0044618	-8.39849e-06	-0.255643
0.05	0.0971391	-358.597	4.85695	-17929.9	0.999983	-0.00557723	-1.31226e-05	-0.319554
0.06	0.0971391	-298.831	4.85695	-14941.5	0.999975	-0.00669266	-1.88966e-05	-0.383465
0.07	0.0971391	-256.14	4.85695	-12807	0.999967	-0.00780808	-2.57203e-05	-0.447376
0.08	0.0971391	-224.122	4.85695	-11206.1	0.999956	-0.00892349	-3.35938e-05	-0.511287
0.09	0.0971391	-199.219	4.85695	-9960.97	0.999945	-0.0100389	-4.25172e-05	-0.575198
0.1	0.0971391	-179.297	4.85695	-8964.85	0.999932	-0.0111543	-5.24902e-05	-0.639109
0.11	0.0971391	-162.997	4.85695	-8149.84	0.999917	-0.0122696	-6.35131e-05	-0.70302
0.12	0.0971391	-149.413	4.85695	-7470.67	0.999902	-0.013385	-7.55857e-05	-0.766932
0.13	0.0971391	-137.92	4.85695	-6895.98	0.999885	-0.0145003	-8.87081e-05	-0.830843
0.14	0.0971391	-128.068	4.85695	-6403.39	0.999866	-0.0156156	-0.00010288	-0.894754
0.15	0.0971391	-119.529	4.85695	-5976.47	0.999846	-0.0167309	-0.000118102	-0.958666
0.16	0.0971391	-112.058	4.85695	-5602.92	0.999825	-0.0178461	-0.000134374	-1.02258
0.17	0.0971391	-105.466	4.85695	-5273.32	0.999803	-0.0189613	-0.000151695	-1.08649
0.18	0.0971391	-99.6067	4.85695	-4980.33	0.999779	-0.0200765	-0.000170066	-1.1504
0.19	0.0971391	-94.3638	4.85695	-4718.19	0.999754	-0.0211917	-0.000189487	-1.21431
0.2	0.0971391	-89.6451	4.85695	-4482.26	0.999727	-0.0223068	-0.000209957	-1.27823
0.21	0.0971391	-85.3759	4.85695	-4268.79	0.999699	-0.0234219	-0.000231477	-1.34214
0.22	0.0971391	-81.4947	4.85695	-4074.74	0.99967	-0.024537	-0.000254046	-1.40605
0.23	0.097139	-77.9511	4.85695	-3897.55	0.999639	-0.025652	-0.000277666	-1.46996
0.24	0.097139	-74.7027	4.85695	-3735.13	0.999607	-0.026767	-0.000302334	-1.53387
0.25	0.097139	-71.7141	4.85695	-3585.71	0.999573	-0.027882	-0.000328053	-1.59779
0.26	0.097139	-68.9554	4.85695	-3447.77	0.999539	-0.0289969	-0.000354821	-1.6617
0.27	0.097139	-66.4011	4.85695	-3320.05	0.999502	-0.0301118	-0.000382638	-1.72561
0.28	0.097139	-64.0292	4.85695	-3201.46	0.999465	-0.0312266	-0.000411505	-1.78953
0.29	0.097139	-61.8208	4.85695	-3091.04	0.999426	-0.0323414	-0.000441422	-1.85344
0.3	0.097139	-59.7597	4.85695	-2987.99	0.999386	-0.0334561	-0.000472387	-1.91735
0.31	0.097139	-57.8315	4.85695	-2891.58	0.999344	-0.0345708	-0.000504403	-1.98127
0.32	0.097139	-56.0239	4.85695	-2801.19	0.999301	-0.0356854	-0.000537468	-2.04518
0.33	0.097139	-54.3257	4.85695	-2716.29	0.999257	-0.0368	-0.000571582	-2.1091
0.34	0.097139	-52.7275	4.85695	-2636.37	0.999211	-0.0379145	-0.000606745	-2.17301
0.35	0.097139	-51.2205	4.85695	-2561.03	0.999164	-0.0390289	-0.000642958	-2.23693
0.36	0.097139	-49.7973	4.85695	-2489.87	0.999116	-0.0401433	-0.00068022	-2.30084
0.37	0.097139	-48.451	4.85695	-2422.55	0.999066	-0.0412577	-0.000718532	-2.36476
0.38	0.097139	-47.1755	4.85695	-2358.78	0.999015	-0.0423719	-0.000757892	-2.42867
0.39	0.097139	-45.9655	4.85695	-2298.27	0.998962	-0.0434862	-0.000798302	-2.49259
0.4	0.097139	-44.8159	4.85695	-2240.79	0.998908	-0.0446003	-0.000839761	-2.5565
0.41	0.097139	-43.7224	4.85695	-2186.12	0.998853	-0.0457144	-0.000882269	-2.62042
0.42	0.097139	-42.6809	4.85695	-2134.05	0.998796	-0.0468284	-0.000925827	-2.68434
0.43	0.097139	-41.6879	4.85695	-2084.4	0.998738	-0.0479423	-0.000970433	-2.74825
0.44	0.097139	-40.74	4.85695	-2037	0.998679	-0.0490562	-0.00101609	-2.81217
0.45	0.097139	-39.8342	4.85695	-1991.71	0.998618	-0.05017	-0.00106279	-2.87609
0.46	0.097139	-38.9678	4.85695	-1948.39	0.998556	-0.0512837	-0.00111055	-2.94001
0.47	0.097139	-38.1383	4.85695	-1906.91	0.998493	-0.0523974	-0.00115935	-3.00393
0.48	0.097139	-37.3433	4.85695	-1867.17	0.998428	-0.0535109	-0.0012092	-3.06784
0.49	0.097139	-36.5808	4.85695	-1829.04	0.998362	-0.0546244	-0.0012601	-3.13176
0.5	0.097139	-35.8487	4.85695	-1792.43	0.998294	-0.0557378	-0.00131205	-3.19568
0.51	0.097139	-35.1453	4.85695	-1757.27	0.998225	-0.0568512	-0.00136505	-3.2596
0.52	0.097139	-34.469	4.85695	-1723.45	0.998155	-0.0579644	-0.00141909	-3.32352
0.53	0.097139	-33.8182	4.85695	-1690.91	0.998083	-0.0590775	-0.00147419	-3.38744
0.54	0.097139	-33.1915	4.85695	-1659.58	0.99801	-0.0601906	-0.00153033	-3.45136
0.55	0.097139	-32.5876	4.85695	-1629.38	0.997936	-0.0613036	-0.00158752	-3.51528
0.56	0.097139	-32.0052	4.85695	-1600.26	0.99786	-0.0624164	-0.00164577	-3.5792
0.57	0.097139	-31.4433	4.85695	-1572.16	0.997783	-0.0635292	-0.00170506	-3.64313
0.58	0.0971389	-30.9007	4.85695	-1545.04	0.997705	-0.0646419	-0.00176539	-3.70705
0.59	0.0971389	-30.3765	4.85695	-1518.83	0.997625	-0.0657545	-0.00182678	-3.77097
0.6	0.0971389	-29.8698	4.85695	-1493.49	0.997544	-0.066867	-0.00188921	-3.83489
0.61	0.0971389	-29.3797	4.85695	-1468.99	0.997461	-0.0679794	-0.0019527	-3.89882
0.62	0.0971389	-28.9054	4.85695	-1445.27	0.997378	-0.0690917	-0.00201723	-3.96274
0.63	0.0971389	-28.4461	4.85695	-1422.31	0.997292	-0.0702039	-0.00208281	-4.02666
0.64	0.0971389	-28.0012	4.85695	-1400.06	0.997206	-0.0713159	-0.00214944	-4.09059
0.65	0.0971389	-27.57	4.85695	-1378.5	0.997118	-0.0724279	-0.00221711	-4.15451
0.66	0.0971389	-27.1518	4.85695	-1357.59	0.997028	-0.0735398	-0.00228584	-4.21844
0.67	0.0971389	-26.7461	4.85695	-1337.31	0.996938	-0.0746515	-0.00235561	-4.28236
0.68	0.0971389	-26.3524	4.85695	-1317.62	0.996846	-0.0757632	-0.00242643	-4.34629
0.69	0.0971389	-25.97	4.85694	-1298.5	0.996752	-0.0768747	-0.0024983	-4.41022
0.7	0.0971389	-25.5986	4.85694	-1279.93	0.996658	-0.0779861	-0.00257121	-4.47414
0.71	0.0971389	-25.2376	4.85694	-1261.88	0.996561	-0.0790974	-0.00264517	-4.53807
0.72	0.0971389	-24.8866	4.85694	-1244.33	0.996464	-0.0802086	-0.00272019	-4.602
0.73	0.0971389	-24.5453	4.85694	-1227.26	0.996365	-0.0813197	-0.00279624	-4.66593
0.74	0.0971389	-24.2131	4.85694	-1210.66	0.996265	-0.0824306	-0.00287335	-4.72986
0.75	0.0971389	-23.8898	4.85694	-1194.49	0.996163	-0.0835414	-0.0029515	-4.79379
0.76	0.0971389	-23.5751	4.85694	-1178.75	0.99606	-0.0846521	-0.00303071	-4.85772
0.77	0.0971389	-23.2684	4.85694	-1163.42	0.995956	-0.0857626	-0.00311095	-4.92165
0.78	0.0971388	-22.9697	4.85694	-1148.48	0.995851	-0.0868731	-0.00319225	-4.98558
0.79	0.0971388	-22.6785	4.85694	-1133.92	0.995744	-0.0879834	-0.00327459	-5.04951
0.8	0.0971388	-22.3946	4.85694	-1119.73	0.995635	-0.0890935	-0.00335798	-5.11344
0.81	0.0971388	-22.1176	4.85694	-1105.88	0.995525	-0.0902036	-0.00344242	-5.17738
0.82	0.0971388	-21.8475	4.85694	-1092.37	0.995414	-0.0913135	-0.00352791	-5.24131
0.83	0.0971388	-21.5838	4.85694	-1079.19	0.995302	-0.0924232	-0.00361444	-5.30524
0.84	0.0971388	-21.3264	4.85694	-1066.32	0.995188	-0.0935329	-0.00370202	-5.36918
0.85	0.0971388	-21.0751	4.85694	-1053.75	0.995073	-0.0946423	-0.00379064	-5.43311
0.86	0.0971388	-20.8296	4.85694	-1041.48	0.994957	-0.0957517	-0.00388032	-5.49705
0.87	0.0971388	-20.5897	4.85694	-1029.49	0.994839	-0.0968609	-0.00397104	-5.56098
0.88	0.0971388	-20.3553	4.85694	-1017.76	0.994719	-0.0979699	-0.0040628	-5.62492
0.89	0.0971388	-20.1261	4.85694	-1006.31	0.994599	-0.0990788	-0.00415561	-5.68886
0.9	0.0971388	-19.9021	4.85694	-995.103	0.994477	-0.100188	-0.00424947	-5.7528
0.91	0.0971388	-19.6829	4.85694	-984.146	0.994354	-0.101296	-0.00434438	-5.81673
0.92	0.0971388	-19.4685	4.85694	-973.427	0.994229	-0.102405	-0.00444033	-5.88067
0.93	0.0971388	-19.2588	4.85694	-962.938	0.994103	-0.103513	-0.00453733	-5.94461
0.94	0.0971388	-19.0534	4.85694	-952.671	0.993976	-0.104621	-0.00463537	-6.00855
0.95	0.0971387	-18.8524	4.85694	-942.621	0.993847	-0.105729	-0.00473446	-6.0725
0.96	0.0971387	-18.6556	4.85694	-932.78	0.993717	-0.106837	-0.0048346	-6.13644
0.97	0.0971387	-18.4628	4.85694	-923.141	0.993585	-0.107945	-0.00493578	-6.20038
0.98	0.0971387	-18.274	4.85694	-913.699	0.993453	-0.109052	-0.00503801	-6.26432
0.99	0.0971387	-18.089	4.85694	-904.448	0.993319	-0.110159	-0.00514129	-6.32827
1	0.0971387	-17.9076	4.85694	-895.381	0.993183	-0.111267	-0.00524561	-6.39221
1.01	0.0971387	-17.7299	4.85694	-886.494	0.993046	-0.112374	-0.00535097	-6.45616
1.02	0.0971387	-17.5556	4.85693	-877.781	0.992908	-0.11348	-0.00545738	-6.5201
1.03	0.0971387	-17.3847	4.85693	-869.236	0.992768	-0.114587	-0.00556484	-6.58405
1.04	0.0971387	-17.2171	4.85693	-860.856	0.992628	-0.115694	-0.00567334	-6.64799
1.05	0.0971387	-17.0527	4.85693	-852.635	0.992485	-0.1168	-0.00578289	-6.71194
1.06	0.0971387	-16.8914	4.85693	-844.569	0.992342	-0.117906	-0.00589348	-6.77589
1.07	0.0971387	-16.7331	4.85693	-836.654	0.992197	-0.119012	-0.00600512	-6.83984
1.08	0.0971386	-16.5777	4.85693	-828.885	0.99205	-0.120118	-0.0061178	-6.90379
1.09	0.0971386	-16.4252	4.85693	-821.258	0.991903	-0.121223	-0.00623153	-6.96774
1.1	0.0971386	-16.2754	4.85693	-813.77	0.991754	-0.122329	-0.0063463	-7.03169
1.11	0.0971386	-16.1283	4.85693	-806.417	0.991603	-0.123434	-0.00646212	-7.09564
1.12	0.0971386	-15.9839	4.85693	-799.194	0.991452	-0.124539	-0.00657898	-7.1596
1.13	0.0971386	-15.842	4.85693	-792.1	0.991299	-0.125644	-0.00669689	-7.22355
1.14	0.0971386	-15.7026	4.85693	-785.129	0.991144	-0.126749	-0.00681584	-7.28751
1.15	0.0971386	-15.5656	4.85693	-778.28	0.990988	-0.127853	-0.00693584	-7.35146
1.16	0.0971386	-15.431	4.85693	-771.548	0.990831	-0.128958	-0.00705688	-7.41542
1.17	0.0971386	-15.2986	4.85693	-764.932	0.990673	-0.130062	-0.00717896	-7.47937
1.18	0.0971386	-15.1685	4.85693	-758.427	0.990513	-0.131166	-0.00730209	-7.54333
1.19	0.0971386	-15.0406	4.85693	-752.032	0.990352	-0.132269	-0.00742626	-7.60729
1.2	0.0971386	-14.9148	4.85693	-745.742	0.990189	-0.133373	-0.00755148	-7.67125
1.21	0.0971385	-14.7911	4.85693	-739.557	0.990025	-0.134476	-0.00767774	-7.73521
1.22	0.0971385	-14.6695	4.85693	-733.473	0.98986	-0.135579	-0.00780505	-7.79917
1.23	0.0971385	-14.5497	4.85693	-727.487	0.989693	-0.136682	-0.00793339	-7.86313
1.24	0.0971385	-14.432	4.85693	-721.598	0.989525	-0.137785	-0.00806278	-7.92709
1.25	0.0971385	-14.3161	4.85693	-715.803	0.989356	-0.138887	-0.00819322	-7.99106
1.26	0.0971385	-14.202	4.85692	-710.1	0.989185	-0.13999	-0.0083247	-8.05502
1.27	0.0971385	-14.0897	4.85692	-704.487	0.989013	-0.141092	-0.00845722	-8.11898
1.28	0.0971385	-13.9792	4.85692	-698.961	0.98884	-0.142194	-0.00859078	-8.18295
1.29	0.0971385	-13.8704	4.85692	-693.52	0.988665	-0.143295	-0.00872539	-8.24692
1.3	0.0971385	-13.7633	4.85692	-688.163	0.988489	-0.144397	-0.00886104	-8.31088
1.31	0.0971385	-13.6578	4.85692	-682.888	0.988312	-0.145498	-0.00899773	-8.37485
1.32	0.0971384	-13.5538	4.85692	-677.692	0.988133	-0.146599	-0.00913547	-8.43882
1.33	0.0971384	-13.4515	4.85692	-672.575	0.987953	-0.1477	-0.00927424	-8.50279
1.34	0.0971384	-13.3507	4.85692	-667.533	0.987772	-0.1488	-0.00941406	-8.56676
1.35	0.0971384	-13.2513	4.85692	-662.566	0.987589	-0.149901	-0.00955493	-8.63074
1.36	0.0971384	-13.1534	4.85692	-657.672	0.987405	-0.151001	-0.00969683	-8.69471
1.37	0.0971384	-13.057	4.85692	-652.85	0.987219	-0.152101	-0.00983978	-8.75868
1.38	0.0971384	-12.9619	4.85692	-648.097	0.987033	-0.1532	-0.00998377	-8.82266
1.39	0.0971384	-12.8682	4.85692	-643.412	0.986844	-0.1543	-0.0101288	-8.88663
1.4	0.0971384	-12.7759	4.85692	-638.794	0.986655	-0.155399	-0.0102749	-8.95061
1.41	0.0971384	-12.6848	4.85692	-634.241	0.986464	-0.156498	-0.010422	-9.01459
1.42	0.0971383	-12.595	4.85692	-629.752	0.986272	-0.157597	-0.0105701	-9.07856
1.43	0.0971383	-12.5065	4.85692	-625.326	0.986078	-0.158695	-0.0107193	-9.14254
1.44	0.0971383	-12.4192	4.85692	-620.962	0.985884	-0.159794	-0.0108696	-9.20652
1.45	0.0971383	-12.3331	4.85692	-616.657	0.985687	-0.160892	-0.0110209	-9.27051
1.46	0.0971383	-12.2482	4.85692	-612.411	0.98549	-0.161989	-0.0111732	-9.33449
1.47	0.0971383	-12.1645	4.85691	-608.223	0.985291	-0.163087	-0.0113265	-9.39847
1.48	0.0971383	-12.0818	4.85691	-604.091	0.985091	-0.164184	-0.0114809	-9.46246
1.49	0.0971383	-12.0003	4.85691	-600.014	0.984889	-0.165281	-0.0116364	-9.52644
1.5	0.0971383	-11.9198	4.85691	-595.992	0.984686	-0.166378	-0.0117929	-9.59043
1.51	0.0971382	-11.8405	4.85691	-592.023	0.984482	-0.167475	-0.0119504	-9.65441
1.52	0.0971382	-11.7621	4.85691	-588.106	0.984276	-0.168571	-0.012109	-9.7184
1.53	0.0971382	-11.6848	4.85691	-584.24	0.984069	-0.169667	-0.0122686	-9.78239
1.54	0.0971382	-11.6085	4.85691	-580.424	0.983861	-0.170763	-0.0124292	-9.84638
1.55	0.0971382	-11.5331	4.85691	-576.657	0.983651	-0.171858	-0.0125909	-9.91037
1.56	0.0971382	-11.4588	4.85691	-572.938	0.98344	-0.172953	-0.0127536	-9.97437
1.57	0.0971382	-11.3853	4.85691	-569.266	0.983228	-0.174048	-0.0129174	-10.0384
1.58	0.0971382	-11.3128	4.85691	-565.641	0.983014	-0.175143	-0.0130822	-10.1024
1.59	0.0971382	-11.2412	4.85691	-562.062	0.982799	-0.176238	-0.013248	-10.1663
1.6	0.0971381	-11.1705	4.85691	-558.526	0.982583	-0.177332	-0.0134149	-10.2303
1.61	0.0971381	-11.1007	4.85691	-555.035	0.982365	-0.178426	-0.0135828	-10.2943
1.62	0.0971381	-11.0317	4.85691	-551.587	0.982146	-0.17952	-0.0137518	-10.3583
1.63	0.0971381	-10.9636	4.85691	-548.181	0.981926	-0.180613	-0.0139218	-10.4223
1.64	0.0971381	-10.8963	4.85691	-544.816	0.981704	-0.181706	-0.0140928	-10.4863
1.65	0.0971381	-10.8298	4.8569	-541.492	0.981481	-0.182799	-0.0142649	-10.5503
1.66	0.0971381	-10.7641	4.8569	-538.207	0.981257	-0.183892	-0.014438	-10.6143
1.67	0.0971381	-10.6992	4.8569	-534.962	0.981031	-0.184984	-0.0146122	-10.6784
1.68	0.0971381	-10.6351	4.8569	-531.756	0.980804	-0.186076	-0.0147874	-10.7424
1.69	0.097138	-10.5717	4.8569	-528.587	0.980576	-0.187168	-0.0149636	-10.8064
1.7	0.097138	-10.5091	4.8569	-525.456	0.980346	-0.188259	-0.0151409	-10.8704
1.71	0.097138	-10.4472	4.8569	-522.361	0.980115	-0.18935	-0.0153192	-10.9344
1.72	0.097138	-10.386	4.8569	-519.301	0.979883	-0.190441	-0.0154985	-10.9984
1.73	0.097138	-10.3255	4.8569	-516.277	0.979649	-0.191532	-0.0156789	-11.0624
1.74	0.097138	-10.2658	4.8569	-513.288	0.979414	-0.192622	-0.0158603	-11.1264
1.75	0.097138	-10.2067	4.8569	-510.333	0.979177	-0.193712	-0.0160428	-11.1904
1.76	0.097138	-10.1482	4.8569	-507.411	0.97894	-0.194802	-0.0162263	-11.2544
1.77	0.0971379	-10.0904	4.8569	-504.522	0.978701	-0.195892	-0.0164108	-11.3185
1.78	0.0971379	-10.0333	4.8569	-501.665	0.97846	-0.196981	-0.0165963	-11.3825
1.79	0.0971379	-9.97681	4.8569	-498.84	0.978219	-0.19807	-0.0167829	-11.4465
1.8	0.0971379	-9.92094	4.8569	-496.047	0.977975	-0.199158	-0.0169706	-11.5105
1.81	0.0971379	-9.86568	4.85689	-493.284	0.977731	-0.200246	-0.0171593	-11.5745
1.82	0.0971379	-9.81103	4.85689	-490.551	0.977485	-0.201334	-0.017349	-11.6386
1.83	0.0971379	-9.75697	4.85689	-487.849	0.977238	-0.202422	-0.0175397	-11.7026
1.84	0.0971379	-9.7035	4.85689	-485.175	0.97699	-0.20351	-0.0177315	-11.7666
1.85	0.0971378	-9.6506	4.85689	-482.53	0.97674	-0.204597	-0.0179243	-11.8306
1.86	0.0971378	-9.59828	4.85689	-479.914	0.976489	-0.205683	-0.0181182	-11.8947
1.87	0.0971378	-9.5465	4.85689	-477.325	0.976237	-0.20677	-0.0183131	-11.9587
1.88	0.0971378	-9.49528	4.85689	-474.764	0.975983	-0.207856	-0.018509	-12.0227
1.89	0.0971378	-9.44459	4.85689	-472.23	0.975728	-0.208942	-0.0187059	-12.0867
1.9	0.0971378	-9.39444	4.85689	-469.722	0.975472	-0.210027	-0.0189039	-12.1508
1.91	0.0971378	-9.34481	4.85689	-467.241	0.975214	-0.211113	-0.019103	-12.2148
1.92	0.0971377	-9.2957	4.85689	-464.785	0.974955	-0.212197	-0.019303	-12.2788
1.93	0.0971377	-9.24709	4.85689	-462.354	0.974695	-0.213282	-0.0195041	-12.3429
1.94	0.0971377	-9.19898	4.85689	-459.949	0.974433	-0.214366	-0.0197062	-12.4069
1.95	0.0971377	-9.15136	4.85689	-457.568	0.97417	-0.21545	-0.0199094	-12.4709
1.96	0.0971377	-9.10422	4.85688	-455.211	0.973906	-0.216534	-0.0201136	-12.535
1.97	0.0971377	-9.05756	4.85688	-452.878	0.97364	-0.217617	-0.0203188	-12.599
1.98	0.0971377	-9.01137	4.85688	-450.569	0.973373	-0.2187	-0.0205251	-12.6631
1.99	0.0971376	-8.96564	4.85688	-448.282	0.973105	-0.219783	-0.0207324	-12.7271
2	0.0971376	-8.92037	4.85688	-446.019	0.972835	-0.220865	-0.0209407	-12.7912
2.01	0.0971376	-8.87555	4.85688	-443.777	0.972564	-0.221947	-0.0211501	-12.8552
2.02	0.0971376	-8.83116	4.85688	-441.558	0.972292	-0.223028	-0.0213605	-12.9192
2.03	0.0971376	-8.78722	4.85688	-439.361	0.972019	-0.22411	-0.0215719	-12.9833
2.04	0.0971376	-8.7437	4.85688	-437.185	0.971744	-0.225191	-0.0217844	-13.0473
2.05	0.0971376	-8.7006	4.85688	-435.03	0.971467	-0.226271	-0.0219979	-13.1114
2.06	0.0971375	-8.65792	4.85688	-432.896	0.97119	-0.227352	-0.0222124	-13.1755
2.07	0.0971375	-8.61565	4.85688	-430.782	0.970911	-0.228431	-0.022428	-13.2395
2.08	0.0971375	-8.57378	4.85688	-428.689	0.970631	-0.229511	-0.0226446	-13.3036
2.09	0.0971375	-8.53231	4.85687	-426.616	0.970349	-0.23059	-0.0228622	-13.3676
2.1	0.0971375	-8.49124	4.85687	-424.562	0.970066	-0.231669	-0.0230809	-13.4317
2.11	0.0971375	-8.45055	4.85687	-422.528	0.969782	-0.232748	-0.0233005	-13.4957
2.12	0.0971375	-8.41025	4.85687	-420.512	0.969497	-0.233826	-0.0235213	-13.5598
2.13	0.0971374	-8.37032	4.85687	-418.516	0.96921	-0.234904	-0.023743	-13.6239
2.14	0.0971374	-8.33076	4.85687	-416.538	0.968922	-0.235981	-0.0239658	-13.6879
2.15	0.0971374	-8.29157	4.85687	-414.578	0.968632	-0.237058	-0.0241896	-13.752
2.16	0.0971374	-8.25273	4.85687	-412.637	0.968342	-0.238135	-0.0244144	-13.8161
2.17	0.0971374	-8.21426	4.85687	-410.713	0.96805	-0.239212	-0.0246403	-13.8801
2.18	0.0971374	-8.17613	4.85687	-408.807	0.967756	-0.240288	-0.0248672	-13.9442
2.19	0.0971373	-8.13835	4.85687	-406.918	0.967462	-0.241363	-0.0250951	-14.0083
2.2	0.0971373	-8.10092	4.85687	-405.046	0.967166	-0.242439	-0.0253241	-14.0723
2.21	0.0971373	-8.06382	4.85687	-403.191	0.966868	-0.243514	-0.0255541	-14.1364
2.22	0.0971373	-8.02705	4.85686	-401.352	0.96657	-0.244588	-0.0257851	-14.2005
2.23	0.0971373	-7.99061	4.85686	-399.53	0.96627	-0.245663	-0.0260171	-14.2646
2.24	0.0971373	-7.95449	4.85686	-397.724	0.965968	-0.246736	-0.0262502	-14.3286
2.25	0.0971372	-7.91869	4.85686	-395.935	0.965666	-0.24781	-0.0264843	-14.3927
2.26	0.0971372	-7.88321	4.85686	-394.16	0.965362	-0.248883	-0.0267195	-14.4568
2.27	0.0971372	-7.84804	4.85686	-392.402	0.965057	-0.249956	-0.0269556	-14.5209
2.28	0.0971372	-7.81317	4.85686	-390.658	0.96475	-0.251028	-0.0271928	-14.585
2.29	0.0971372	-7.77861	4.85686	-388.93	0.964442	-0.2521	-0.027431	-14.649
2.3	0.0971372	-7.74434	4.85686	-387.217	0.964133	-0.253172	-0.0276703	-14.7131
2.31	0.0971371	-7.71037	4.85686	-385.519	0.963823	-0.254243	-0.0279105	-14.7772
2.32	0.0971371	-7.67669	4.85686	-383.835	0.963511	-0.255314	-0.0281518	-14.8413
2.33	0.0971371	-7.6433	4.85686	-382.165	0.963198	-0.256384	-0.0283942	-14.9054
2.34	0.0971371	-7.61019	4.85685	-380.51	0.962884	-0.257455	-0.0286375	-14.9695
2.35	0.0971371	-7.57736	4.85685	-378.868	0.962568	-0.258524	-0.0288819	-15.0336
2.36	0.0971371	-7.54481	4.85685	-377.24	0.962251	-0.259594	-0.0291273	-15.0977
2.37	0.097137	-7.51253	4.85685	-375.626	0.961933	-0.260663	-0.0293738	-15.1618
2.38	0.097137	-7.48052	4.85685	-374.026	0.961613	-0.261731	-0.0296212	-15.2259
2.39	0.097137	-7.44878	4.85685	-372.439	0.961292	-0.262799	-0.0298697	-15.29
2.4	0.097137	-7.41729	4.85685	-370.865	0.96097	-0.263867	-0.0301192	-15.3541
2.41	0.097137	-7.38607	4.85685	-369.304	0.960646	-0.264934	-0.0303697	-15.4182
2.42	0.097137	-7.35511	4.85685	-367.755	0.960321	-0.266001	-0.0306213	-15.4823
2.43	0.0971369	-7.32439	4.85685	-366.22	0.959995	-0.267068	-0.0308739	-15.5464
2.44	0.0971369	-7.29393	4.85685	-364.697	0.959668	-0.268134	-0.0311275	-15.6105
2.45	0.0971369	-7.26371	4.85685	-363.186	0.959339	-0.2692	-0.0313821	-15.6746
2.46	0.0971369	-7.23374	4.85684	-361.687	0.959009	-0.270265	-0.0316378	-15.7387
2.47	0.0971369	-7.20401	4.85684	-360.201	0.958678	-0.27133	-0.0318945	-15.8028
2.48	0.0971369	-7.17452	4.85684	-358.726	0.958345	-0.272394	-0.0321522	-15.867
2.49	0.0971368	-7.14526	4.85684	-357.263	0.958011	-0.273459	-0.0324109	-15.9311
2.5	0.0971368	-7.11623	4.85684	-355.812	0.957676	-0.274522	-0.0326707	-15.9952
2.51	0.0971368	-7.08744	4.85684	-354.372	0.957339	-0.275586	-0.0329315	-16.0593
2.52	0.0971368	-7.05887	4.85684	-352.943	0.957001	-0.276648	-0.0331933	-16.1234
2.53	0.0971368	-7.03052	4.85684	-351.526	0.956662	-0.277711	-0.0334561	-16.1876
2.54	0.0971367	-7.0024	4.85684	-350.12	0.956322	-0.278773	-0.0337199	-16.2517
2.55	0.0971367	-6.97449	4.85684	-348.725	0.95598	-0.279835	-0.0339848	-16.3158
2.56	0.0971367	-6.9468	4.85684	-347.34	0.955637	-0.280896	-0.0342507	-16.3799
2.57	0.0971367	-6.91933	4.85683	-345.966	0.955293	-0.281957	-0.0345176	-16.4441
2.58	0.0971367	-6.89206	4.85683	-344.603	0.954947	-0.283017	-0.0347856	-16.5082
2.59	0.0971367	-6.86501	4.85683	-343.25	0.9546	-0.284077	-0.0350545	-16.5723
2.6	0.0971366	-6.83816	4.85683	-341.908	0.954252	-0.285136	-0.0353245	-16.6365
2.61	0.0971366	-6.81151	4.85683	-340.576	0.953902	-0.286195	-0.0355955	-16.7006
2.62	0.0971366	-6.78507	4.85683	-339.254	0.953551	-0.287254	-0.0358675	-16.7648
2.63	0.0971366	-6.75883	4.85683	-337.941	0.953199	-0.288312	-0.0361406	-16.8289
2.64	0.0971366	-6.73278	4.85683	-336.639	0.952846	-0.28937	-0.0364146	-16.893
2.65	0.0971365	-6.70693	4.85683	-335.346	0.952491	-0.290427	-0.0366897	-16.9572
2.66	0.0971365	-6.68127	4.85683	-334.063	0.952135	-0.291484	-0.0369658	-17.0213
2.67	0.0971365	-6.6558	4.85683	-332.79	0.951778	-0.292541	-0.0372429	-17.0855
2.68	0.0971365	-6.63052	4.85682	-331.526	0.951419	-0.293597	-0.0375211	-17.1496
2.69	0.0971365	-6.60543	4.85682	-330.271	0.951059	-0.294653	-0.0378002	-17.2138
2.7	0.0971364	-6.58052	4.85682	-329.026	0.950698	-0.295708	-0.0380804	-17.2779
2.71	0.0971364	-6.55579	4.85682	-327.789	0.950336	-0.296762	-0.0383616	-17.3421
2.72	0.0971364	-6.53124	4.85682	-326.562	0.949972	-0.297817	-0.0386438	-17.4062
2.73	0.0971364	-6.50687	4.85682	-325.344	0.949607	-0.29887	-0.0389271	-17.4704
2.74	0.0971364	-6.48268	4.85682	-324.134	0.949241	-0.299924	-0.0392113	-17.5345
2.75	0.0971363	-6.45866	4.85682	-322.933	0.948873	-0.300977	-0.0394966	-17.5987
2.76	0.0971363	-6.43482	4.85682	-321.741	0.948504	-0.302029	-0.0397829	-17.6629
2.77	0.0971363	-6.41114	4.85682	-320.557	0.948134	-0.303081	-0.0400702	-17.727
