Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
20.0032	0.0969954	-0.45039	4.84977	-22.5195	-0.560171	-0.640555	-1.402	-131.17
20.0132	0.0969952	-0.449718	4.84976	-22.4859	-0.560843	-0.639874	-1.40271	-131.234
20.0232	0.0969951	-0.449045	4.84975	-22.4523	-0.561514	-0.639192	-1.40342	-131.298
20.0333	0.0969949	-0.448374	4.84975	-22.4187	-0.562185	-0.63851	-1.40413	-131.363
20.0433	0.0969948	-0.447702	4.84974	-22.3851	-0.562854	-0.637828	-1.40484	-131.427
20.0533	0.0969946	-0.447032	4.84973	-22.3516	-0.563523	-0.637144	-1.40555	-131.491
20.0634	0.0969945	-0.446361	4.84972	-22.3181	-0.564191	-0.636461	-1.40625	-131.555
20.0734	0.0969943	-0.445691	4.84972	-22.2846	-0.564858	-0.635777	-1.40696	-131.62
20.0834	0.0969942	-0.445022	4.84971	-22.2511	-0.565524	-0.635092	-1.40766	-131.684
20.0934	0.0969941	-0.444353	4.8497	-22.2176	-0.566189	-0.634407	-1.40837	-131.748
20.1035	0.0969939	-0.443684	4.8497	-22.1842	-0.566853	-0.633721	-1.40907	-131.812
20.1135	0.0969938	-0.443016	4.84969	-22.1508	-0.567516	-0.633034	-1.40977	-131.876
20.1235	0.0969936	-0.442348	4.84968	-22.1174	-0.568179	-0.632347	-1.41048	-131.94
20.1335	0.0969935	-0.441681	4.84967	-22.084	-0.56884	-0.63166	-1.41118	-132.005
20.1436	0.0969933	-0.441014	4.84967	-22.0507	-0.569501	-0.630972	-1.41188	-132.069
20.1536	0.0969932	-0.440348	4.84966	-22.0174	-0.570161	-0.630284	-1.41258	-132.133
20.1636	0.096993	-0.439682	4.84965	-21.9841	-0.57082	-0.629595	-1.41327	-132.197
20.1736	0.0969929	-0.439016	4.84964	-21.9508	-0.571478	-0.628905	-1.41397	-132.261
20.1837	0.0969928	-0.438351	4.84964	-21.9176	-0.572135	-0.628215	-1.41467	-132.325
20.1937	0.0969926	-0.437687	4.84963	-21.8843	-0.572792	-0.627525	-1.41537	-132.389
20.2037	0.0969925	-0.437022	4.84962	-21.8511	-0.573447	-0.626834	-1.41606	-132.453
20.2138	0.0969923	-0.436359	4.84962	-21.8179	-0.574102	-0.626142	-1.41675	-132.517
20.2238	0.0969922	-0.435695	4.84961	-21.7848	-0.574755	-0.62545	-1.41745	-132.581
20.2338	0.096992	-0.435032	4.8496	-21.7516	-0.575408	-0.624757	-1.41814	-132.645
20.2438	0.0969919	-0.43437	4.84959	-21.7185	-0.57606	-0.624064	-1.41883	-132.709
