Freq_GHz	r_fit	x_fit	R_fit_ohm	X_fit_ohm	Re_S11	Im_S11	S11_dB	S11_deg
0.510247	3.94981	-0.428269	197.49	-21.4135	0.598946	-0.0347001	-4.43769	-3.31574
0.519023	3.94809	-0.435436	197.405	-21.7718	0.59891	-0.0352963	-4.43771	-3.37278
0.527799	3.94634	-0.442593	197.317	-22.1296	0.598873	-0.0358924	-4.43774	-3.42982
0.536576	3.94457	-0.449739	197.229	-22.487	0.598835	-0.0364884	-4.43776	-3.48686
0.545352	3.94277	-0.456875	197.138	-22.8438	0.598796	-0.0370845	-4.43779	-3.5439
0.554128	3.94094	-0.464001	197.047	-23.2001	0.598757	-0.0376805	-4.43782	-3.60094
0.562904	3.93908	-0.471116	196.954	-23.5558	0.598718	-0.0382764	-4.43784	-3.65798
0.571681	3.9372	-0.47822	196.86	-23.911	0.598677	-0.0388724	-4.43787	-3.71502
0.580457	3.93529	-0.485314	196.765	-24.2657	0.598637	-0.0394682	-4.4379	-3.77206
0.589233	3.93335	-0.492396	196.668	-24.6198	0.598595	-0.0400641	-4.43793	-3.82911
0.598009	3.93139	-0.499467	196.569	-24.9734	0.598553	-0.0406599	-4.43796	-3.88615
0.606786	3.9294	-0.506527	196.47	-25.3263	0.59851	-0.0412556	-4.43798	-3.94319
0.615562	3.92738	-0.513575	196.369	-25.6787	0.598467	-0.0418514	-4.43801	-4.00024
0.624338	3.92533	-0.520611	196.267	-26.0306	0.598423	-0.042447	-4.43804	-4.05728
0.633114	3.92326	-0.527636	196.163	-26.3818	0.598378	-0.0430427	-4.43807	-4.11433
0.641891	3.92116	-0.534648	196.058	-26.7324	0.598333	-0.0436382	-4.4381	-4.17137
0.650667	3.91903	-0.541649	195.952	-27.0825	0.598287	-0.0442338	-4.43814	-4.22842
0.659443	3.91688	-0.548637	195.844	-27.4319	0.59824	-0.0448293	-4.43817	-4.28546
0.668219	3.9147	-0.555613	195.735	-27.7807	0.598193	-0.0454247	-4.4382	-4.34251
0.676996	3.9125	-0.562577	195.625	-28.1288	0.598145	-0.0460201	-4.43823	-4.39956
0.685772	3.91027	-0.569527	195.513	-28.4764	0.598097	-0.0466155	-4.43826	-4.45661
0.694548	3.90801	-0.576465	195.401	-28.8233	0.598048	-0.0472108	-4.4383	-4.51365
0.703324	3.90573	-0.58339	195.286	-29.1695	0.597998	-0.0478061	-4.43833	-4.5707
0.712101	3.90342	-0.590302	195.171	-29.5151	0.597948	-0.0484013	-4.43836	-4.62775
0.720877	3.90109	-0.597201	195.054	-29.86	0.597897	-0.0489965	-4.4384	-4.6848
0.729653	3.89873	-0.604086	194.936	-30.2043	0.597846	-0.0495916	-4.43843	-4.74185
0.738429	3.89634	-0.610958	194.817	-30.5479	0.597794	-0.0501867	-4.43847	-4.79891
0.747206	3.89393	-0.617816	194.696	-30.8908	0.597741	-0.0507817	-4.43851	-4.85596
0.755982	3.89149	-0.62466	194.575	-31.233	0.597688	-0.0513766	-4.43854	-4.91301
0.764758	3.88903	-0.631491	194.451	-31.5745	0.597634	-0.0519716	-4.43858	-4.97006
0.773535	3.88654	-0.638307	194.327	-31.9154	0.597579	-0.0525664	-4.43861	-5.02712
0.782311	3.88403	-0.645109	194.202	-32.2555	0.597524	-0.0531612	-4.43865	-5.08417
0.791087	3.88149	-0.651897	194.075	-32.5949	0.597468	-0.053756	-4.43869	-5.14123
0.799863	3.87893	-0.658671	193.947	-32.9335	0.597412	-0.0543507	-4.43873	-5.19828
0.80864	3.87634	-0.66543	193.817	-33.2715	0.597355	-0.0549453	-4.43877	-5.25534
0.817416	3.87373	-0.672174	193.687	-33.6087	0.597297	-0.0555399	-4.43881	-5.3124
0.826192	3.8711	-0.678904	193.555	-33.9452	0.597239	-0.0561344	-4.43884	-5.36945
0.834968	3.86844	-0.685619	193.422	-34.2809	0.59718	-0.0567289	-4.43888	-5.42651
0.843745	3.86575	-0.692318	193.288	-34.6159	0.59712	-0.0573233	-4.43892	-5.48357
0.852521	3.86304	-0.699003	193.152	-34.9501	0.59706	-0.0579177	-4.43897	-5.54063
0.861297	3.86031	-0.705672	193.016	-35.2836	0.596999	-0.058512	-4.43901	-5.59769
0.870073	3.85755	-0.712326	192.878	-35.6163	0.596938	-0.0591062	-4.43905	-5.65475
0.87885	3.85477	-0.718964	192.739	-35.9482	0.596876	-0.0597004	-4.43909	-5.71181
0.887626	3.85197	-0.725587	192.598	-36.2794	0.596813	-0.0602945	-4.43913	-5.76888
0.896402	3.84914	-0.732194	192.457	-36.6097	0.59675	-0.0608886	-4.43918	-5.82594
0.905178	3.84629	-0.738785	192.315	-36.9393	0.596686	-0.0614826	-4.43922	-5.883
0.913955	3.84342	-0.74536	192.171	-37.268	0.596621	-0.0620765	-4.43926	-5.94007
0.922731	3.84052	-0.751919	192.026	-37.596	0.596556	-0.0626704	-4.43931	-5.99713
0.931507	3.8376	-0.758462	191.88	-37.9231	0.59649	-0.0632642	-4.43935	-6.0542
0.940283	3.83465	-0.764989	191.733	-38.2494	0.596424	-0.063858	-4.4394	-6.11127
0.94906	3.83168	-0.771499	191.584	-38.5749	0.596357	-0.0644516	-4.43944	-6.16833
0.957836	3.82869	-0.777992	191.435	-38.8996	0.596289	-0.0650453	-4.43949	-6.2254
0.966612	3.82568	-0.784469	191.284	-39.2234	0.596221	-0.0656388	-4.43953	-6.28247
0.975388	3.82265	-0.790929	191.132	-39.5465	0.596152	-0.0662323	-4.43958	-6.33954
0.984165	3.81959	-0.797372	190.979	-39.8686	0.596083	-0.0668257	-4.43963	-6.39661
0.992941	3.81651	-0.803799	190.825	-40.1899	0.596013	-0.0674191	-4.43967	-6.45368
1.00172	3.81341	-0.810208	190.67	-40.5104	0.595942	-0.0680123	-4.43972	-6.51076
1.01049	3.81028	-0.8166	190.514	-40.83	0.595871	-0.0686055	-4.43977	-6.56783
1.01927	3.80714	-0.822975	190.357	-41.1487	0.595799	-0.0691987	-4.43982	-6.6249
1.02805	3.80397	-0.829332	190.198	-41.4666	0.595726	-0.0697918	-4.43987	-6.68198
1.03682	3.80078	-0.835672	190.039	-41.7836	0.595653	-0.0703848	-4.43992	-6.73905
1.0456	3.79757	-0.841994	189.878	-42.0997	0.595579	-0.0709777	-4.43997	-6.79613
1.05437	3.79434	-0.848299	189.717	-42.415	0.595505	-0.0715705	-4.44002	-6.85321
1.06315	3.79108	-0.854586	189.554	-42.7293	0.595429	-0.0721633	-4.44007	-6.91028
1.07193	3.78781	-0.860855	189.39	-43.0428	0.595354	-0.072756	-4.44012	-6.96736
1.0807	3.78451	-0.867106	189.226	-43.3553	0.595277	-0.0733487	-4.44017	-7.02444
1.08948	3.78119	-0.873339	189.06	-43.667	0.595201	-0.0739412	-4.44022	-7.08152
1.09826	3.77786	-0.879554	188.893	-43.9777	0.595123	-0.0745337	-4.44027	-7.1386
1.10703	3.7745	-0.885751	188.725	-44.2876	0.595045	-0.0751261	-4.44033	-7.19569
1.11581	3.77112	-0.89193	188.556	-44.5965	0.594966	-0.0757185	-4.44038	-7.25277
1.12458	3.76772	-0.89809	188.386	-44.9045	0.594887	-0.0763107	-4.44043	-7.30985
1.13336	3.7643	-0.904231	188.215	-45.2116	0.594807	-0.0769029	-4.44049	-7.36694
1.14214	3.76086	-0.910354	188.043	-45.5177	0.594726	-0.077495	-4.44054	-7.42402
1.15091	3.7574	-0.916458	187.87	-45.8229	0.594645	-0.078087	-4.4406	-7.48111
1.15969	3.75392	-0.922544	187.696	-46.1272	0.594563	-0.078679	-4.44065	-7.5382
1.16847	3.75042	-0.928611	187.521	-46.4305	0.59448	-0.0792708	-4.44071	-7.59529
1.17724	3.7469	-0.934658	187.345	-46.7329	0.594397	-0.0798626	-4.44076	-7.65238
1.18602	3.74336	-0.940687	187.168	-47.0344	0.594314	-0.0804543	-4.44082	-7.70947
1.19479	3.7398	-0.946697	186.99	-47.3348	0.594229	-0.081046	-4.44088	-7.76656
1.20357	3.73623	-0.952688	186.811	-47.6344	0.594144	-0.0816375	-4.44093	-7.82365
1.21235	3.73263	-0.958659	186.632	-47.9329	0.594059	-0.082229	-4.44099	-7.88074
1.22112	3.72902	-0.964611	186.451	-48.2306	0.593972	-0.0828203	-4.44105	-7.93784
1.2299	3.72538	-0.970544	186.269	-48.5272	0.593886	-0.0834116	-4.44111	-7.99493
1.23868	3.72173	-0.976457	186.086	-48.8228	0.593798	-0.0840028	-4.44117	-8.05203
1.24745	3.71806	-0.982351	185.903	-49.1175	0.59371	-0.0845939	-4.44123	-8.10913
1.25623	3.71437	-0.988225	185.718	-49.4112	0.593621	-0.085185	-4.44128	-8.16622
1.26501	3.71066	-0.994079	185.533	-49.704	0.593532	-0.0857759	-4.44135	-8.22332
1.27378	3.70693	-0.999914	185.347	-49.9957	0.593442	-0.0863668	-4.44141	-8.28042
1.28256	3.70319	-1.00573	185.16	-50.2865	0.593352	-0.0869576	-4.44147	-8.33752
1.29133	3.69943	-1.01152	184.971	-50.5762	0.593261	-0.0875483	-4.44153	-8.39463
1.30011	3.69565	-1.0173	184.782	-50.865	0.593169	-0.0881388	-4.44159	-8.45173
1.30889	3.69185	-1.02305	184.593	-51.1527	0.593076	-0.0887294	-4.44165	-8.50883
1.31766	3.68804	-1.02879	184.402	-51.4395	0.592983	-0.0893198	-4.44171	-8.56594
1.32644	3.6842	-1.0345	184.21	-51.7252	0.59289	-0.0899101	-4.44178	-8.62305
1.33522	3.68036	-1.0402	184.018	-52.01	0.592796	-0.0905003	-4.44184	-8.68015
1.34399	3.67649	-1.04587	183.824	-52.2937	0.592701	-0.0910905	-4.4419	-8.73726
1.35277	3.67261	-1.05153	183.63	-52.5764	0.592605	-0.0916805	-4.44197	-8.79437
1.36154	3.66871	-1.05716	183.435	-52.8581	0.592509	-0.0922705	-4.44203	-8.85148
1.37032	3.66479	-1.06278	183.24	-53.1388	0.592412	-0.0928604	-4.4421	-8.90859
1.3791	3.66086	-1.06837	183.043	-53.4184	0.592315	-0.0934501	-4.44216	-8.96571
1.38787	3.65691	-1.07394	182.845	-53.6971	0.592217	-0.0940398	-4.44223	-9.02282
1.39665	3.65294	-1.07949	182.647	-53.9746	0.592119	-0.0946294	-4.4423	-9.07994
1.40543	3.64896	-1.08502	182.448	-54.2512	0.592019	-0.0952189	-4.44236	-9.13705
1.4142	3.64496	-1.09053	182.248	-54.5267	0.59192	-0.0958082	-4.44243	-9.19417
1.42298	3.64095	-1.09602	182.047	-54.8012	0.591819	-0.0963975	-4.4425	-9.25129
1.43175	3.63692	-1.10149	181.846	-55.0747	0.591718	-0.0969867	-4.44256	-9.30841
1.44053	3.63288	-1.10694	181.644	-55.3471	0.591617	-0.0975758	-4.44263	-9.36553
1.44931	3.62882	-1.11237	181.441	-55.6185	0.591514	-0.0981648	-4.4427	-9.42265
1.45808	3.62474	-1.11778	181.237	-55.8888	0.591412	-0.0987537	-4.44277	-9.47977
1.46686	3.62065	-1.12316	181.032	-56.1581	0.591308	-0.0993425	-4.44284	-9.5369
1.47564	3.61654	-1.12853	180.827	-56.4263	0.591204	-0.0999312	-4.44291	-9.59402
1.48441	3.61242	-1.13387	180.621	-56.6935	0.591099	-0.10052	-4.44298	-9.65115
1.49319	3.60829	-1.13919	180.414	-56.9596	0.590994	-0.101108	-4.44305	-9.70827
1.50196	3.60414	-1.14449	180.207	-57.2246	0.590888	-0.101697	-4.44312	-9.7654
1.51074	3.59998	-1.14977	179.999	-57.4886	0.590781	-0.102285	-4.44319	-9.82253
1.51952	3.5958	-1.15503	179.79	-57.7516	0.590674	-0.102873	-4.44327	-9.87966
1.52829	3.59161	-1.16027	179.58	-58.0135	0.590566	-0.103461	-4.44334	-9.9368
1.53707	3.5874	-1.16549	179.37	-58.2743	0.590458	-0.104049	-4.44341	-9.99393
1.54585	3.58318	-1.17068	179.159	-58.534	0.590349	-0.104637	-4.44348	-10.0511
1.55462	3.57894	-1.17585	178.947	-58.7927	0.590239	-0.105225	-4.44356	-10.1082
1.5634	3.5747	-1.18101	178.735	-59.0503	0.590129	-0.105812	-4.44363	-10.1653
1.57217	3.57044	-1.18614	178.522	-59.3068	0.590018	-0.1064	-4.44371	-10.2225
1.58095	3.56616	-1.19125	178.308	-59.5623	0.589907	-0.106987	-4.44378	-10.2796
1.58973	3.56187	-1.19633	178.094	-59.8167	0.589795	-0.107575	-4.44385	-10.3368
1.5985	3.55757	-1.2014	177.879	-60.07	0.589682	-0.108162	-4.44393	-10.3939
1.60728	3.55326	-1.20645	177.663	-60.3223	0.589569	-0.108749	-4.44401	-10.451
1.61606	3.54893	-1.21147	177.447	-60.5734	0.589455	-0.109336	-4.44408	-10.5082
1.62483	3.54459	-1.21647	177.23	-60.8235	0.58934	-0.109923	-4.44416	-10.5653
1.63361	3.54024	-1.22145	177.012	-61.0725	0.589225	-0.11051	-4.44424	-10.6225
1.64238	3.53588	-1.22641	176.794	-61.3204	0.589109	-0.111096	-4.44431	-10.6796
1.65116	3.5315	-1.23135	176.575	-61.5673	0.588993	-0.111683	-4.44439	-10.7368
1.65994	3.52711	-1.23626	176.356	-61.813	0.588876	-0.112269	-4.44447	-10.7939
1.66871	3.52271	-1.24115	176.136	-62.0577	0.588758	-0.112856	-4.44455	-10.8511
1.67749	3.5183	-1.24603	175.915	-62.3013	0.58864	-0.113442	-4.44463	-10.9082
1.68627	3.51388	-1.25088	175.694	-62.5438	0.588521	-0.114028	-4.44471	-10.9654
1.69504	3.50944	-1.2557	175.472	-62.7852	0.588402	-0.114614	-4.44479	-11.0225
1.70382	3.505	-1.26051	175.25	-63.0255	0.588282	-0.1152	-4.44487	-11.0797
1.71259	3.50054	-1.26529	175.027	-63.2647	0.588161	-0.115786	-4.44495	-11.1369
1.72137	3.49607	-1.27006	174.803	-63.5029	0.58804	-0.116371	-4.44503	-11.194
1.73015	3.49159	-1.2748	174.579	-63.7399	0.587918	-0.116957	-4.44511	-11.2512
1.73892	3.4871	-1.27952	174.355	-63.9759	0.587795	-0.117542	-4.44519	-11.3083
1.7477	3.4826	-1.28421	174.13	-64.2107	0.587672	-0.118127	-4.44528	-11.3655
1.75648	3.47808	-1.28889	173.904	-64.4445	0.587548	-0.118713	-4.44536	-11.4227
1.76525	3.47356	-1.29354	173.678	-64.6772	0.587424	-0.119298	-4.44544	-11.4798
1.77403	3.46903	-1.29818	173.451	-64.9088	0.587299	-0.119883	-4.44552	-11.537
1.7828	3.46448	-1.30279	173.224	-65.1393	0.587173	-0.120467	-4.44561	-11.5942
1.79158	3.45993	-1.30737	172.996	-65.3687	0.587047	-0.121052	-4.44569	-11.6514
1.80036	3.45537	-1.31194	172.768	-65.597	0.58692	-0.121637	-4.44578	-11.7085
1.80913	3.45079	-1.31648	172.54	-65.8242	0.586793	-0.122221	-4.44586	-11.7657
1.81791	3.44621	-1.32101	172.31	-66.0503	0.586665	-0.122805	-4.44595	-11.8229
1.82669	3.44162	-1.32551	172.081	-66.2753	0.586536	-0.123389	-4.44603	-11.8801
1.83546	3.43701	-1.32998	171.851	-66.4992	0.586407	-0.123973	-4.44612	-11.9372
1.84424	3.4324	-1.33444	171.62	-66.722	0.586277	-0.124557	-4.44621	-11.9944
1.85301	3.42778	-1.33888	171.389	-66.9438	0.586147	-0.125141	-4.44629	-12.0516
1.86179	3.42315	-1.34329	171.158	-67.1644	0.586016	-0.125725	-4.44638	-12.1088
1.87057	3.41851	-1.34768	170.926	-67.3839	0.585884	-0.126308	-4.44647	-12.166
1.87934	3.41387	-1.35205	170.693	-67.6024	0.585752	-0.126892	-4.44656	-12.2232
1.88812	3.40921	-1.35639	170.46	-67.8197	0.585619	-0.127475	-4.44665	-12.2803
1.8969	3.40454	-1.36072	170.227	-68.036	0.585485	-0.128058	-4.44673	-12.3375
1.90567	3.39987	-1.36502	169.994	-68.2511	0.585351	-0.128641	-4.44682	-12.3947
1.91445	3.39519	-1.3693	169.76	-68.4652	0.585216	-0.129224	-4.44691	-12.4519
1.92322	3.3905	-1.37356	169.525	-68.6781	0.585081	-0.129807	-4.447	-12.5091
1.932	3.3858	-1.3778	169.29	-68.89	0.584945	-0.13039	-4.44709	-12.5663
1.94078	3.3811	-1.38202	169.055	-69.1008	0.584808	-0.130972	-4.44719	-12.6235
1.94955	3.37638	-1.38621	168.819	-69.3105	0.584671	-0.131554	-4.44728	-12.6807
1.95833	3.37166	-1.39038	168.583	-69.519	0.584533	-0.132137	-4.44737	-12.7379
1.96711	3.36694	-1.39453	168.347	-69.7265	0.584395	-0.132719	-4.44746	-12.7951
1.97588	3.3622	-1.39866	168.11	-69.9329	0.584256	-0.133301	-4.44755	-12.8523
1.98466	3.35746	-1.40276	167.873	-70.1382	0.584116	-0.133882	-4.44765	-12.9095
1.99343	3.35271	-1.40685	167.635	-70.3425	0.583976	-0.134464	-4.44774	-12.9667
2.00221	3.34795	-1.41091	167.397	-70.5456	0.583835	-0.135046	-4.44783	-13.0239
2.01099	3.34318	-1.41495	167.159	-70.7476	0.583694	-0.135627	-4.44793	-13.0811
2.01976	3.33841	-1.41897	166.921	-70.9486	0.583552	-0.136208	-4.44802	-13.1383
2.02854	3.33364	-1.42297	166.682	-71.1485	0.583409	-0.13679	-4.44812	-13.1955
2.03732	3.32885	-1.42694	166.443	-71.3472	0.583266	-0.137371	-4.44821	-13.2528
2.04609	3.32406	-1.4309	166.203	-71.5449	0.583122	-0.137951	-4.44831	-13.31
2.05487	3.31926	-1.43483	165.963	-71.7415	0.582977	-0.138532	-4.4484	-13.3672
2.06364	3.31446	-1.43874	165.723	-71.937	0.582832	-0.139113	-4.4485	-13.4244
2.07242	3.30965	-1.44263	165.483	-72.1315	0.582687	-0.139693	-4.4486	-13.4816
2.0812	3.30484	-1.4465	165.242	-72.3248	0.58254	-0.140273	-4.44869	-13.5388
2.08997	3.30001	-1.45034	165.001	-72.5171	0.582393	-0.140854	-4.44879	-13.5961
2.09875	3.29519	-1.45417	164.759	-72.7083	0.582246	-0.141434	-4.44889	-13.6533
2.10753	3.29036	-1.45797	164.518	-72.8984	0.582098	-0.142013	-4.44899	-13.7105
2.1163	3.28552	-1.46175	164.276	-73.0874	0.581949	-0.142593	-4.44909	-13.7678
2.12508	3.28067	-1.46551	164.034	-73.2754	0.5818	-0.143173	-4.44919	-13.825
2.13385	3.27583	-1.46924	163.791	-73.4622	0.58165	-0.143752	-4.44929	-13.8822
2.14263	3.27097	-1.47296	163.549	-73.648	0.581499	-0.144331	-4.44938	-13.9394
2.15141	3.26611	-1.47666	163.306	-73.8328	0.581348	-0.144911	-4.44949	-13.9967
2.16018	3.26125	-1.48033	163.062	-74.0164	0.581196	-0.14549	-4.44959	-14.0539
2.16896	3.25638	-1.48398	162.819	-74.199	0.581044	-0.146068	-4.44969	-14.1112
2.17774	3.25151	-1.48761	162.575	-74.3805	0.580891	-0.146647	-4.44979	-14.1684
2.18651	3.24663	-1.49122	162.332	-74.561	0.580737	-0.147226	-4.44989	-14.2256
2.19529	3.24175	-1.49481	162.087	-74.7403	0.580583	-0.147804	-4.44999	-14.2829
2.20406	3.23686	-1.49837	161.843	-74.9186	0.580428	-0.148382	-4.45009	-14.3401
2.21284	3.23197	-1.50192	161.599	-75.0959	0.580273	-0.14896	-4.4502	-14.3974
2.22162	3.22708	-1.50544	161.354	-75.2721	0.580117	-0.149538	-4.4503	-14.4546
2.23039	3.22218	-1.50894	161.109	-75.4472	0.57996	-0.150116	-4.4504	-14.5119
2.23917	3.21727	-1.51243	160.864	-75.6213	0.579803	-0.150694	-4.45051	-14.5691
2.24795	3.21237	-1.51589	160.618	-75.7943	0.579645	-0.151271	-4.45061	-14.6264
2.25672	3.20746	-1.51932	160.373	-75.9662	0.579487	-0.151849	-4.45072	-14.6836
2.2655	3.20254	-1.52274	160.127	-76.1371	0.579327	-0.152426	-4.45082	-14.7409
2.27427	3.19763	-1.52614	159.881	-76.3069	0.579168	-0.153003	-4.45093	-14.7981
2.28305	3.19271	-1.52951	159.635	-76.4757	0.579008	-0.15358	-4.45103	-14.8554
2.29183	3.18778	-1.53287	159.389	-76.6435	0.578847	-0.154156	-4.45114	-14.9127
2.3006	3.18286	-1.5362	159.143	-76.8102	0.578685	-0.154733	-4.45125	-14.9699
2.30938	3.17793	-1.53952	158.896	-76.9758	0.578523	-0.155309	-4.45136	-15.0272
2.31816	3.17299	-1.54281	158.65	-77.1404	0.57836	-0.155885	-4.45146	-15.0845
2.32693	3.16806	-1.54608	158.403	-77.304	0.578197	-0.156462	-4.45157	-15.1417
2.33571	3.16312	-1.54933	158.156	-77.4665	0.578033	-0.157037	-4.45168	-15.199
2.34448	3.15818	-1.55256	157.909	-77.6279	0.577869	-0.157613	-4.45179	-15.2563
2.35326	3.15323	-1.55577	157.662	-77.7884	0.577704	-0.158189	-4.4519	-15.3136
2.36204	3.14829	-1.55896	157.414	-77.9478	0.577538	-0.158764	-4.45201	-15.3708
2.37081	3.14334	-1.56212	157.167	-78.1062	0.577372	-0.15934	-4.45212	-15.4281
2.37959	3.13839	-1.56527	156.919	-78.2635	0.577205	-0.159915	-4.45223	-15.4854
2.38837	3.13343	-1.5684	156.672	-78.4198	0.577037	-0.16049	-4.45234	-15.5427
2.39714	3.12848	-1.5715	156.424	-78.5751	0.576869	-0.161064	-4.45245	-15.6
2.40592	3.12352	-1.57459	156.176	-78.7294	0.5767	-0.161639	-4.45256	-15.6572
2.41469	3.11856	-1.57765	155.928	-78.8826	0.576531	-0.162213	-4.45267	-15.7145
2.42347	3.1136	-1.5807	155.68	-79.0348	0.576361	-0.162788	-4.45278	-15.7718
2.43225	3.10864	-1.58372	155.432	-79.186	0.576191	-0.163362	-4.45289	-15.8291
2.44102	3.10368	-1.58672	155.184	-79.3362	0.57602	-0.163936	-4.45301	-15.8864
2.4498	3.09871	-1.58971	154.936	-79.4854	0.575848	-0.16451	-4.45312	-15.9437
2.45858	3.09375	-1.59267	154.687	-79.6335	0.575676	-0.165083	-4.45323	-16.001
