Freq_GHz	r_meas	x_meas	r_fit	x_fit	R_meas_ohm	X_meas_ohm	R_fit_ohm	X_fit_ohm
8.20795	0.737725	-1.33561	0.99097	-1.43591	36.8862	-66.7804	49.5485	-71.7957
8.4079	0.714673	-1.30943	0.958276	-1.40939	35.7336	-65.4714	47.9138	-70.4697
8.60785	0.687151	-1.28116	0.927189	-1.38304	34.3576	-64.0579	46.3595	-69.152
8.8078	0.666702	-1.25315	0.897617	-1.35689	33.3351	-62.6573	44.8808	-67.8446
9.00775	0.64374	-1.22814	0.869472	-1.33098	32.187	-61.4072	43.4736	-66.5488
9.2077	0.625152	-1.20287	0.842675	-1.30532	31.2576	-60.1433	42.1338	-65.2659
9.40765	0.6047	-1.17806	0.817149	-1.27994	30.235	-58.9032	40.8575	-63.9968
9.6076	0.587093	-1.15353	0.792822	-1.25485	29.3546	-57.6764	39.6411	-62.7424
9.80755	0.571692	-1.12748	0.769626	-1.23007	28.5846	-56.374	38.4813	-61.5033
10.0075	0.552145	-1.10738	0.747498	-1.2056	27.6072	-55.3692	37.3749	-60.28
10.2075	0.541102	-1.08191	0.726373	-1.18145	27.0551	-54.0957	36.3186	-59.0726
10.4074	0.522945	-1.06027	0.706211	-1.15765	26.1473	-53.0134	35.3106	-57.8823
10.6074	0.510987	-1.03514	0.68694	-1.13416	25.5494	-51.7571	34.347	-56.7079
10.8073	0.495976	-1.01766	0.668529	-1.11102	24.7988	-50.883	33.4265	-55.5509
11.0073	0.483276	-0.994618	0.650914	-1.0882	24.1638	-49.7309	32.5457	-54.41
11.2072	0.472549	-0.974666	0.63407	-1.06573	23.6274	-48.7333	31.7035	-53.2864
11.4072	0.460339	-0.952902	0.617937	-1.04358	23.017	-47.6451	30.8969	-52.1789
11.6071	0.448559	-0.930742	0.602496	-1.02177	22.428	-46.5371	30.1248	-51.0884
11.8071	0.43734	-0.916058	0.587694	-1.00027	21.867	-45.8029	29.3847	-50.0137
12.007	0.426444	-0.891818	0.573512	-0.979115	21.3222	-44.5909	28.6756	-48.9558
12.207	0.418439	-0.879002	0.559904	-0.958264	20.9219	-43.9501	27.9952	-47.9132
12.4069	0.40524	-0.854241	0.546855	-0.937737	20.262	-42.7121	27.3427	-46.8868
12.6069	0.400627	-0.843679	0.534323	-0.917509	20.0314	-42.184	26.7161	-45.8754
12.8068	0.388927	-0.818225	0.522294	-0.897595	19.4464	-40.9113	26.1147	-44.8797
13.0068	0.381507	-0.804841	0.510731	-0.877969	19.0753	-40.2421	25.5366	-43.8985
13.2067	0.372903	-0.784402	0.499624	-0.858646	18.6451	-39.2201	24.9812	-42.9323
13.4067	0.364512	-0.768262	0.488937	-0.8396	18.2256	-38.4131	24.4469	-41.98
13.6066	0.359645	-0.7528	0.478663	-0.820845	17.9822	-37.64	23.9331	-41.0422
13.8066	0.350324	-0.733918	0.46877	-0.802356	17.5162	-36.6959	23.4385	-40.1178
14.0065	0.347011	-0.71949	0.45925	-0.784145	17.3505	-35.9745	22.9625	-39.2072
14.2065	0.336285	-0.701877	0.450076	-0.766189	16.8142	-35.0938	22.5038	-38.3094
14.4064	0.332897	-0.688211	0.441241	-0.748499	16.6448	-34.4106	22.0621	-37.4249
14.6064	0.324957	-0.671517	0.432721	-0.731052	16.2479	-33.5759	21.6361	-36.5526
14.8063	0.321682	-0.65567	0.424509	-0.71386	16.0841	-32.7835	21.2255	-35.693
15.0063	0.314074	-0.640088	0.416584	-0.696899	15.7037	-32.0044	20.8292	-34.8449
15.2062	0.309109	-0.624487	0.408939	-0.680182	15.4555	-31.2243	20.447	-34.0091
15.4062	0.303911	-0.611937	0.401556	-0.663685	15.1955	-30.5968	20.0778	-33.1842
15.6061	0.299358	-0.595534	0.39443	-0.64742	14.9679	-29.7767	19.7215	-32.371
15.8061	0.295742	-0.581448	0.387542	-0.631365	14.7871	-29.0724	19.3771	-31.5683
16.006	0.289119	-0.56738	0.380888	-0.615532	14.4559	-28.369	19.0444	-30.7766
16.206	0.286552	-0.554172	0.374453	-0.599898	14.3276	-27.7086	18.7227	-29.9949
16.4059	0.279825	-0.540265	0.368234	-0.584476	13.9912	-27.0133	18.4117	-29.2238
16.6059	0.277924	-0.52763	0.362214	-0.569243	13.8962	-26.3815	18.1107	-28.4622
16.8058	0.273867	-0.513929	0.356391	-0.554211	13.6934	-25.6964	17.8196	-27.7106
17.0058	0.27003	-0.499892	0.350753	-0.539361	13.5015	-24.9946	17.5376	-26.968
17.2057	0.265459	-0.488005	0.345295	-0.524702	13.2729	-24.4002	17.2648	-26.2351
17.4057	0.261378	-0.476501	0.340007	-0.510214	13.0689	-23.8251	17.0003	-25.5107
17.6056	0.261463	-0.463163	0.334885	-0.49591	13.0731	-23.1581	16.7443	-24.7955
17.8056	0.255954	-0.45031	0.329919	-0.481769	12.7977	-22.5155	16.496	-24.0884
18.0055	0.25442	-0.437724	0.325107	-0.467801	12.721	-21.8862	16.2554	-23.3901
18.2055	0.250821	-0.427385	0.320438	-0.45399	12.5411	-21.3692	16.0219	-22.6995
18.4054	0.248528	-0.413587	0.315912	-0.440344	12.4264	-20.6794	15.7956	-22.0172
18.6054	0.244922	-0.402942	0.311517	-0.426847	12.2461	-20.1471	15.5759	-21.3423
18.8053	0.241097	-0.390804	0.307254	-0.413507	12.0548	-19.5402	15.3627	-20.6754
19.0053	0.240951	-0.380048	0.303113	-0.400308	12.0475	-19.0024	15.1557	-20.0154
19.2052	0.236738	-0.36834	0.299094	-0.387261	11.8369	-18.417	14.9547	-19.363
19.4052	0.235212	-0.35519	0.295189	-0.374347	11.7606	-17.7595	14.7594	-18.7173
19.6051	0.231616	-0.347054	0.291396	-0.361577	11.5808	-17.3527	14.5698	-18.0789
19.8051	0.229708	-0.331965	0.287707	-0.348935	11.4854	-16.5983	14.3854	-17.4468
20.005	0.227262	-0.325344	0.284124	-0.33643	11.3631	-16.2672	14.2062	-16.8215
20.205	0.226018	-0.310662	0.280638	-0.324047	11.3009	-15.5331	14.0319	-16.2024
20.4049	0.223555	-0.301908	0.277249	-0.311796	11.1777	-15.0954	13.8625	-15.5898
20.6049	0.220732	-0.290343	0.273951	-0.29966	11.0366	-14.5172	13.6976	-14.983
20.8048	0.219186	-0.280365	0.270744	-0.287649	10.9593	-14.0183	13.5372	-14.3825
21.0048	0.219195	-0.270376	0.26762	-0.275749	10.9598	-13.5188	13.381	-13.7874
21.2047	0.215851	-0.256385	0.264581	-0.263969	10.7926	-12.8193	13.2291	-13.1984
21.4047	0.215506	-0.247499	0.261621	-0.252294	10.7753	-12.3749	13.081	-12.6147
21.6046	0.20961	-0.238782	0.258739	-0.240733	10.4805	-11.9391	12.9369	-12.0367
21.8046	0.215319	-0.22724	0.25593	-0.229273	10.7659	-11.362	12.7965	-11.4637
22.0045	0.207987	-0.215493	0.253194	-0.217923	10.3993	-10.7747	12.6597	-10.8961
22.2045	0.210912	-0.204985	0.250527	-0.206669	10.5456	-10.2493	12.5264	-10.3334
22.4044	0.20505	-0.197278	0.247929	-0.195519	10.2525	-9.8639	12.3964	-9.77595
22.6044	0.208509	-0.183438	0.245394	-0.184461	10.4255	-9.17192	12.2697	-9.22306
22.8043	0.204335	-0.177607	0.242924	-0.173504	10.2167	-8.88037	12.1462	-8.67518
23.0043	0.202507	-0.164276	0.240513	-0.162634	10.1253	-8.21381	12.0257	-8.13168
23.2042	0.202158	-0.155926	0.238162	-0.15186	10.1079	-7.79628	11.9081	-7.59299
23.4042	0.19982	-0.146168	0.235868	-0.14117	9.99098	-7.3084	11.7934	-7.05848
23.6041	0.201139	-0.136224	0.23363	-0.130572	10.057	-6.81122	11.6815	-6.52859
23.8041	0.198051	-0.127464	0.231444	-0.120054	9.90255	-6.37319	11.5722	-6.00269
24.004	0.198293	-0.116444	0.229311	-0.109624	9.91465	-5.8222	11.4655	-5.48121
24.204	0.197376	-0.108165	0.227227	-0.0992711	9.86882	-5.40826	11.3613	-4.96356
24.4039	0.195988	-0.097181	0.225193	-0.0890029	9.79939	-4.85905	11.2596	-4.45015
24.6039	0.196568	-0.0873321	0.223205	-0.0788078	9.82839	-4.36661	11.1602	-3.94039
24.8038	0.192304	-0.0787133	0.221264	-0.0686942	9.61521	-3.93567	11.0632	-3.43471
25.0038	0.194721	-0.0693418	0.219366	-0.0586506	9.73603	-3.46709	10.9683	-2.93253
25.2037	0.193	-0.0607612	0.217512	-0.0486853	9.65	-3.03806	10.8756	-2.43426
25.4037	0.193859	-0.0470322	0.215699	-0.0387869	9.69297	-2.35161	10.785	-1.93935
25.6036	0.192573	-0.0417815	0.213928	-0.0289639	9.62865	-2.08907	10.6964	-1.44819
25.8036	0.190089	-0.0280565	0.212195	-0.0192049	9.50447	-1.40282	10.6097	-0.960244
26.0035	0.191183	-0.0246447	0.210501	-0.00951836	9.55917	-1.23224	10.525	-0.475918
26.2035	0.189777	-0.0102108	0.208843	0.000106786	9.48883	-0.510538	10.4421	0.00533928
26.4034	0.190934	-0.00309703	0.207222	0.00966223	9.54672	-0.154852	10.3611	0.483112
26.6034	0.187709	0.00755848	0.205635	0.0191588	9.38547	0.377924	10.2817	0.957942
26.8033	0.189073	0.0159503	0.204083	0.0285884	9.45363	0.797515	10.2041	1.42942
27.0033	0.187682	0.0223282	0.202563	0.0379615	9.3841	1.11641	10.1282	1.89807
27.2032	0.189462	0.0360328	0.201076	0.04727	9.4731	1.80164	10.0538	2.3635
27.4032	0.187556	0.0420311	0.19962	0.0565244	9.37778	2.10156	9.98098	2.82622
27.6031	0.185854	0.0508963	0.198194	0.0657165	9.29269	2.54482	9.90971	3.28583
27.8031	0.189626	0.0598199	0.196798	0.0748568	9.4813	2.991	9.83988	3.74284
28.003	0.186972	0.0670801	0.19543	0.083937	9.34858	3.354	9.77152	4.19685
28.203	0.188595	0.0798439	0.19409	0.0929674	9.42977	3.99219	9.70452	4.64837
28.4029	0.186386	0.0841673	0.192778	0.10194	9.31932	4.20836	9.63892	5.097
28.6029	0.187052	0.0987841	0.191492	0.110865	9.35261	4.9392	9.5746	5.54323
28.8028	0.190322	0.105343	0.190232	0.119734	9.51608	5.26715	9.5116	5.98668
29.0028	0.182971	0.117242	0.188997	0.128556	9.14857	5.8621	9.44983	6.42782
29.2027	0.192058	0.123522	0.187786	0.137325	9.60292	6.17612	9.3893	6.86627
29.4027	0.183138	0.132325	0.186599	0.14605	9.15692	6.61626	9.32994	7.30252
29.6026	0.193712	0.144024	0.185435	0.154723	9.68561	7.20119	9.27176	7.73616
29.8026	0.1866	0.151593	0.184294	0.163354	9.33	7.57965	9.21468	8.16768
30.0025	0.189497	0.163527	0.183174	0.171934	9.47485	8.17635	9.15872	8.59668
30.2025	0.185069	0.167293	0.182076	0.180473	9.25346	8.36467	9.10381	9.02365
30.4024	0.187399	0.175655	0.180999	0.188964	9.36993	8.78273	9.04997	9.44819
30.6024	0.192109	0.189624	0.179942	0.197415	9.60545	9.48121	8.99712	9.87076
30.8023	0.183243	0.193412	0.178906	0.20582	9.16213	9.67062	8.94529	10.291
31.0023	0.184339	0.203803	0.177888	0.214186	9.21695	10.1902	8.8944	10.7093
31.2022	0.187475	0.195844	0.17689	0.222508	9.37375	9.79218	8.84448	11.1254
31.4022	0.194552	0.223966	0.175909	0.230793	9.72759	11.1983	8.79546	11.5396
31.6021	0.192149	0.22338	0.174947	0.239034	9.60746	11.169	8.74735	11.9517
31.8021	0.18473	0.243895	0.174002	0.24724	9.23651	12.1947	8.7001	12.362
32.002	0.192759	0.230827	0.173075	0.255403	9.63793	11.5414	8.65373	12.7702
32.202	0.193893	0.259111	0.172163	0.263533	9.69467	12.9555	8.60817	13.1766
32.4019	0.192473	0.264507	0.171269	0.271621	9.62367	13.2253	8.56344	13.5811
32.6019	0.19043	0.271742	0.17039	0.279677	9.5215	13.5871	8.51949	13.9839
32.8018	0.193661	0.283786	0.169527	0.287693	9.68306	14.1893	8.47634	14.3847
33.0018	0.20086	0.288957	0.168678	0.295678	10.043	14.4479	8.43392	14.7839
33.2017	0.189839	0.306962	0.167845	0.303624	9.49195	15.3481	8.39226	15.1812
33.4017	0.2006	0.309506	0.167026	0.31154	10.03	15.4753	8.35131	15.577
33.6016	0.188284	0.318816	0.166222	0.319419	9.4142	15.9408	8.31108	15.9709
33.8016	0.203496	0.328493	0.16543	0.327268	10.1748	16.4246	8.27152	16.3634
34.0015	0.189535	0.33093	0.164653	0.335081	9.47674	16.5465	8.23266	16.7541
34.2015	0.198257	0.353298	0.163889	0.342866	9.91287	17.6649	8.19444	17.1433
34.4014	0.187674	0.346039	0.163138	0.350616	9.38368	17.302	8.15688	17.5308
34.6014	0.194457	0.359888	0.162399	0.358338	9.72286	17.9944	8.11993	17.9169
34.8013	0.204343	0.364138	0.161672	0.366027	10.2171	18.2069	8.08361	18.3013
35.0013	0.19093	0.383748	0.160958	0.373689	9.54652	19.1874	8.04788	18.6844
35.2012	0.197609	0.392537	0.160255	0.381318	9.88043	19.6268	8.01276	19.0659
35.4012	0.176741	0.380949	0.159564	0.388922	8.83707	19.0474	7.97819	19.4461
35.6011	0.212174	0.398862	0.158884	0.396493	10.6087	19.9431	7.9442	19.8246
35.8011	0.193023	0.408864	0.158215	0.40404	9.65116	20.4432	7.91075	20.202
36.001	0.203145	0.436188	0.157557	0.411556	10.1573	21.8094	7.87786	20.5778
36.201	0.197561	0.431332	0.156909	0.419048	9.87804	21.5666	7.84547	20.9524
36.4009	0.200022	0.450322	0.156272	0.42651	10.0011	22.5161	7.81362	21.3255
36.6009	0.210829	0.456798	0.155645	0.433949	10.5414	22.8399	7.78226	21.6974
36.8008	0.201192	0.472916	0.155028	0.441358	10.0596	23.6458	7.7514	22.0679
37.0008	0.209764	0.483246	0.15442	0.448746	10.4882	24.1623	7.72102	22.4373
37.2007	0.202973	0.488389	0.153822	0.456104	10.1487	24.4195	7.69112	22.8052
37.4007	0.20601	0.503402	0.153233	0.463442	10.3005	25.1701	7.66167	23.1721
37.6006	0.215192	0.506451	0.152654	0.470751	10.7596	25.3225	7.6327	23.5376
37.8006	0.202136	0.526441	0.152083	0.47804	10.1068	26.322	7.60415	23.902
38.0005	0.213996	0.529051	0.151521	0.485302	10.6998	26.4526	7.57605	24.2651
38.2005	0.202564	0.537783	0.150967	0.492544	10.1282	26.8891	7.54837	24.6272
38.4004	0.211142	0.55273	0.150422	0.499759	10.5571	27.6365	7.52111	24.9879
38.6004	0.204625	0.547134	0.149885	0.506955	10.2313	27.3567	7.49426	25.3477
38.8003	0.211663	0.582022	0.149356	0.514125	10.5832	29.1011	7.46781	25.7063
39.0003	0.210859	0.561758	0.148835	0.521277	10.5429	28.0879	7.44175	26.0638
39.2002	0.217319	0.608305	0.148322	0.528403	10.866	30.4152	7.41609	26.4202
39.4002	0.220599	0.5947	0.147816	0.535512	11.0299	29.735	7.39079	26.7756
39.6001	0.218396	0.619877	0.147317	0.542596	10.9198	30.9938	7.36587	27.1298
39.8001	0.224367	0.620887	0.146826	0.549663	11.2184	31.0444	7.34131	27.4831
40	0.228031	0.636616	0.146342	0.556706	11.4016	31.8308	7.31711	27.8353
