Freq_GHz	r_meas	x_meas	r_model	x_model	R_meas_ohm	X_meas_ohm	R_model_ohm	X_model_ohm
4.009	1.6416	-1.86692	1.95102	-1.84406	82.0798	-93.346	97.5512	-92.2029
4.20895	1.55548	-1.83796	1.85691	-1.83183	77.7739	-91.8979	92.8455	-91.5915
4.4089	1.46859	-1.81272	1.76802	-1.81576	73.4293	-90.6359	88.4011	-90.788
4.60885	1.39033	-1.77618	1.6842	-1.79648	69.5167	-88.8092	84.2098	-89.824
4.8088	1.31807	-1.75154	1.60524	-1.77454	65.9037	-87.5768	80.2621	-88.7271
5.00875	1.24907	-1.71825	1.53094	-1.75043	62.4535	-85.9126	76.5471	-87.5215
5.2087	1.18882	-1.68581	1.46106	-1.72456	59.4408	-84.2906	73.0532	-86.2282
5.40865	1.12616	-1.64945	1.39537	-1.6973	56.3081	-82.4726	69.7686	-84.8651
5.6086	1.07186	-1.61453	1.33363	-1.66896	53.593	-80.7265	66.6815	-83.4479
5.80855	1.02059	-1.58485	1.2756	-1.63979	51.0295	-79.2426	63.7801	-81.9896
6.0085	0.974985	-1.54408	1.22106	-1.61004	48.7493	-77.2041	61.0531	-80.5018
6.20845	0.930088	-1.51426	1.16979	-1.57988	46.5044	-75.7128	58.4894	-78.9938
6.4084	0.887316	-1.47597	1.12157	-1.54948	44.3658	-73.7985	56.0786	-77.4739
6.60835	0.851352	-1.44852	1.07621	-1.51898	42.5676	-72.4258	53.8107	-75.9488
6.8083	0.81328	-1.41004	1.03353	-1.48849	40.664	-70.5018	51.6763	-74.4243
7.00825	0.781319	-1.38095	0.993333	-1.4581	39.066	-69.0474	49.6666	-72.9051
7.2082	0.74813	-1.34953	0.955466	-1.4279	37.4065	-67.4763	47.7733	-71.3952
7.40815	0.718593	-1.31702	0.919771	-1.39795	35.9297	-65.8512	45.9885	-69.8977
7.6081	0.691045	-1.2868	0.886103	-1.36831	34.5522	-64.34	44.3052	-68.4153
7.80805	0.664864	-1.25582	0.854327	-1.339	33.2432	-62.7909	42.7164	-66.9502
8.008	0.64206	-1.22972	0.824318	-1.31008	32.103	-61.486	41.2159	-65.5039
8.20795	0.617027	-1.1988	0.795959	-1.28156	30.8513	-59.9398	39.7979	-64.078
8.4079	0.597028	-1.17271	0.76914	-1.25347	29.8514	-58.6353	38.457	-62.6733
8.60785	0.573467	-1.1455	0.743762	-1.22581	28.6733	-57.2751	37.1881	-61.2906
8.8078	0.556358	-1.1179	0.71973	-1.19861	27.8179	-55.8949	35.9865	-59.9304
9.00775	0.536618	-1.0936	0.696958	-1.17186	26.8309	-54.6798	34.8479	-58.5931
9.2077	0.521242	-1.0683	0.675365	-1.14558	26.0621	-53.4148	33.7682	-57.2789
9.40765	0.504138	-1.04383	0.654876	-1.11975	25.2069	-52.1917	32.7438	-55.9877
9.6076	0.488931	-1.01934	0.635422	-1.09439	24.4466	-50.9669	31.7711	-54.7195
9.80755	0.476277	-0.994909	0.616939	-1.06948	23.8139	-49.7454	30.8469	-53.4742
10.0075	0.459751	-0.974681	0.599366	-1.04503	22.9875	-48.7341	29.9683	-52.2514
10.2074	0.450487	-0.950077	0.582647	-1.02102	22.5244	-47.5039	29.1324	-51.0511
10.4074	0.435867	-0.929357	0.566732	-0.997454	21.7934	-46.4678	28.3366	-49.8727
10.6074	0.42606	-0.905476	0.551571	-0.974318	21.303	-45.2738	27.5785	-48.7159
10.8073	0.413541	-0.887946	0.53712	-0.951607	20.677	-44.3973	26.856	-47.5803
11.0073	0.403144	-0.865527	0.523338	-0.92931	20.1572	-43.2764	26.1669	-46.4655
11.2072	0.394113	-0.846759	0.510185	-0.90742	19.7057	-42.338	25.5092	-45.371
11.4071	0.383883	-0.825841	0.497625	-0.885926	19.1941	-41.292	24.8813	-44.2963
11.6071	0.373882	-0.8046	0.485625	-0.86482	18.6941	-40.23	24.2812	-43.241
11.8071	0.364684	-0.790026	0.474153	-0.844092	18.2342	-39.5013	23.7076	-42.2046
12.007	0.355813	-0.767728	0.463179	-0.823733	17.7907	-38.3864	23.159	-41.1866
12.207	0.349513	-0.753916	0.452677	-0.803732	17.4757	-37.6958	22.6338	-40.1866
12.4069	0.338636	-0.731207	0.44262	-0.78408	16.9318	-36.5604	22.131	-39.204
12.6068	0.334299	-0.720375	0.432984	-0.764768	16.7149	-36.0188	21.6492	-38.2384
12.8068	0.325194	-0.696256	0.423748	-0.745787	16.2597	-34.8128	21.1874	-37.2893
13.0068	0.318732	-0.6821	0.414889	-0.727127	15.9366	-34.105	20.7444	-36.3564
13.2067	0.312159	-0.663596	0.406388	-0.70878	15.6079	-33.1798	20.3194	-35.439
13.4067	0.305298	-0.647819	0.398227	-0.690737	15.2649	-32.391	19.9114	-34.5369
13.6066	0.301202	-0.632417	0.390389	-0.67299	15.0601	-31.6209	19.5194	-33.6495
13.8065	0.294273	-0.614859	0.382856	-0.655529	14.7136	-30.7429	19.1428	-32.7764
14.0065	0.291115	-0.601082	0.375614	-0.638347	14.5557	-30.0541	18.7807	-31.9174
14.2065	0.282932	-0.584273	0.368648	-0.621436	14.1466	-29.2136	18.4324	-31.0718
14.4064	0.280316	-0.570686	0.361945	-0.604789	14.0158	-28.5343	18.0972	-30.2394
14.6064	0.273384	-0.55513	0.355492	-0.588397	13.6692	-27.7565	17.7746	-29.4198
14.8063	0.271101	-0.539539	0.349277	-0.572254	13.5551	-26.9769	17.4638	-28.6127
15.0062	0.264944	-0.525133	0.343288	-0.556352	13.2472	-26.2566	17.1644	-27.8176
15.2062	0.260651	-0.510141	0.337516	-0.540684	13.0325	-25.5071	16.8758	-27.0342
15.4062	0.256409	-0.497555	0.331949	-0.525245	12.8205	-24.8778	16.5975	-26.2622
15.6061	0.253061	-0.48205	0.32658	-0.510027	12.6531	-24.1025	16.329	-25.5013
15.8061	0.250193	-0.468556	0.321397	-0.495024	12.5096	-23.4278	16.0699	-24.7512
16.006	0.245024	-0.455293	0.316394	-0.48023	12.2512	-22.7646	15.8197	-24.0115
16.206	0.243433	-0.442181	0.311561	-0.465639	12.1717	-22.1091	15.5781	-23.282
16.4059	0.237839	-0.428811	0.306893	-0.451247	11.8919	-21.4406	15.3446	-22.5623
16.6059	0.236784	-0.416466	0.30238	-0.437046	11.8392	-20.8233	15.119	-21.8523
16.8058	0.233259	-0.403371	0.298017	-0.423032	11.663	-20.1686	14.9009	-21.1516
17.0057	0.229923	-0.389717	0.293797	-0.409199	11.4962	-19.4858	14.6899	-20.46
17.2057	0.226887	-0.378425	0.289714	-0.395544	11.3443	-18.9213	14.4857	-19.7772
17.4057	0.223835	-0.366992	0.285763	-0.38206	11.1917	-18.3496	14.2881	-19.103
17.6056	0.223788	-0.354029	0.281937	-0.368743	11.1894	-17.7015	14.0968	-18.4371
17.8056	0.219518	-0.341749	0.278232	-0.355589	10.9759	-17.0875	13.9116	-17.7794
18.0055	0.218249	-0.329995	0.274642	-0.342593	10.9125	-16.4998	13.7321	-17.1296
18.2054	0.215608	-0.319583	0.271163	-0.329751	10.7804	-15.9791	13.5582	-16.4875
18.4054	0.213885	-0.306368	0.267791	-0.317059	10.6942	-15.3184	13.3895	-15.853
18.6054	0.211334	-0.295697	0.264521	-0.304513	10.5667	-14.7849	13.226	-15.2256
18.8053	0.208153	-0.284343	0.261349	-0.292109	10.4076	-14.2172	13.0674	-14.6055
19.0053	0.208046	-0.273459	0.258271	-0.279844	10.4023	-13.673	12.9136	-13.9922
19.2052	0.204679	-0.262387	0.255284	-0.267713	10.234	-13.1193	12.7642	-13.3856
19.4051	0.203432	-0.249704	0.252384	-0.255713	10.1716	-12.4852	12.6192	-12.7857
19.6051	0.201203	-0.241499	0.249569	-0.243842	10.0602	-12.0749	12.4784	-12.1921
19.8051	0.199253	-0.227551	0.246833	-0.232095	9.96265	-11.3776	12.3417	-11.6048
20.005	0.197936	-0.220491	0.244176	-0.22047	9.89679	-11.0246	12.2088	-11.0235
20.205	0.196806	-0.206565	0.241593	-0.208963	9.84032	-10.3282	12.0797	-10.4481
20.4049	0.195386	-0.198196	0.239082	-0.197572	9.76929	-9.90979	11.9541	-9.87858
20.6048	0.193749	-0.186661	0.236641	-0.186293	9.68745	-9.33306	11.8321	-9.31464
20.8048	0.192366	-0.176714	0.234267	-0.175124	9.61831	-8.83571	11.7133	-8.75619
21.0048	0.192931	-0.166223	0.231957	-0.164062	9.64655	-8.31117	11.5978	-8.20309
21.2047	0.189824	-0.153683	0.229709	-0.153104	9.49119	-7.68413	11.4854	-7.65522
21.4047	0.189803	-0.144523	0.227521	-0.142249	9.49014	-7.22614	11.3761	-7.11245
21.6046	0.18519	-0.135983	0.225391	-0.131493	9.25949	-6.79917	11.2696	-6.57465
21.8045	0.190093	-0.123973	0.223318	-0.120834	9.50466	-6.19867	11.1659	-6.04171
22.0045	0.184233	-0.113647	0.221298	-0.11027	9.21166	-5.68233	11.0649	-5.51351
22.2045	0.187299	-0.102544	0.21933	-0.0997987	9.36493	-5.12722	10.9665	-4.98993
22.4044	0.182818	-0.0953862	0.217412	-0.0894175	9.14088	-4.76931	10.8706	-4.47088
22.6044	0.185612	-0.0815207	0.215544	-0.0791246	9.28058	-4.07604	10.7772	-3.95623
22.8043	0.182661	-0.0761572	0.213722	-0.0689179	9.13307	-3.80786	10.6861	-3.44589
23.0042	0.180807	-0.0635105	0.211946	-0.0587954	9.04035	-3.17552	10.5973	-2.93977
23.2042	0.181616	-0.054497	0.210213	-0.0487552	9.08081	-2.72485	10.5107	-2.43776
23.4042	0.179095	-0.0457447	0.208524	-0.0387953	8.95477	-2.28723	10.4262	-1.93977
23.6041	0.18089	-0.0351427	0.206875	-0.0289141	9.04448	-1.75713	10.3438	-1.4457
23.8041	0.178965	-0.0269347	0.205266	-0.0191097	8.94826	-1.34673	10.2633	-0.955483
24.004	0.179229	-0.0156628	0.203696	-0.0093803	8.96147	-0.783142	10.1848	-0.469015
24.2039	0.178856	-0.00769761	0.202164	0.000275621	8.94278	-0.384881	10.1082	0.013781
24.4039	0.177842	0.00311796	0.200667	0.00985975	8.89212	0.155898	10.0334	0.492987
24.6039	0.1784	0.0132742	0.199206	0.0193737	8.92	0.663711	9.9603	0.968683
24.8038	0.175083	0.0214055	0.197779	0.0288189	8.75415	1.07028	9.88893	1.44094
25.0038	0.177708	0.0312995	0.196384	0.0381969	8.88541	1.56498	9.8192	1.90984
25.2037	0.176991	0.0395802	0.195022	0.0475091	8.84957	1.97901	9.75108	2.37546
25.4036	0.177161	0.0530131	0.19369	0.0567571	8.85806	2.65065	9.6845	2.83785
25.6036	0.176826	0.058467	0.192389	0.065942	8.8413	2.92335	9.61943	3.2971
25.8036	0.174186	0.0717933	0.191116	0.0750653	8.70928	3.58967	9.55582	3.75326
26.0035	0.176627	0.0758355	0.189872	0.0841282	8.83136	3.79178	9.49362	4.20641
26.2035	0.17478	0.0897605	0.188656	0.0931321	8.73901	4.48802	9.43279	4.65661
26.4034	0.176735	0.0974697	0.187466	0.102078	8.83674	4.87349	9.3733	5.10391
26.6033	0.174089	0.107753	0.186302	0.110967	8.70444	5.38767	9.3151	5.54837
26.8033	0.1764	0.116252	0.185163	0.119801	8.82002	5.8126	9.25815	5.99007
27.0033	0.175089	0.122384	0.184049	0.128581	8.75444	6.11918	9.20243	6.42904
27.2032	0.176476	0.136363	0.182958	0.137307	8.8238	6.81817	9.1479	6.86535
27.4032	0.17526	0.142653	0.18189	0.145981	8.76298	7.13264	9.09452	7.29905
27.6031	0.174311	0.150491	0.180845	0.154604	8.71553	7.52455	9.04226	7.73019
27.803	0.17765	0.160279	0.179822	0.163177	8.88252	8.01395	8.99108	8.15883
28.003	0.17632	0.167042	0.178819	0.1717	8.81601	8.35208	8.94097	8.58501
28.203	0.17728	0.180532	0.177838	0.180176	8.86398	9.02659	8.89189	9.00878
28.4029	0.1768	0.1846	0.176876	0.188604	8.84002	9.23002	8.84381	9.43019
28.6029	0.176737	0.199332	0.175934	0.196986	8.83684	9.96662	8.79671	9.84928
28.8028	0.180209	0.206817	0.175011	0.205322	9.01046	10.3408	8.75056	10.2661
29.0027	0.173544	0.217549	0.174107	0.213614	8.6772	10.8775	8.70533	10.6807
29.2027	0.183332	0.225512	0.17322	0.221862	9.16661	11.2756	8.66099	11.0931
29.4027	0.175757	0.23324	0.172351	0.230068	8.78785	11.662	8.61754	11.5034
29.6026	0.185459	0.246235	0.171499	0.238231	9.27295	12.3118	8.57493	11.9115
29.8026	0.179457	0.252556	0.170663	0.246353	8.97287	12.6278	8.53316	12.3177
30.0025	0.181701	0.265472	0.169844	0.254435	9.08507	13.2736	8.49219	12.7217
30.2024	0.178217	0.267239	0.16904	0.262476	8.91086	13.362	8.45201	13.1238
30.4024	0.181433	0.276052	0.168252	0.270479	9.07167	13.8026	8.4126	13.524
30.6024	0.18568	0.292299	0.167479	0.278444	9.28401	14.6149	8.37394	13.9222
30.8023	0.178274	0.294116	0.16672	0.286371	8.91372	14.7058	8.33601	14.3185
31.0023	0.179608	0.305264	0.165976	0.294261	8.98042	15.2632	8.29879	14.713
31.2022	0.183856	0.298386	0.165245	0.302115	9.19281	14.9193	8.26226	15.1057
31.4021	0.189553	0.327181	0.164528	0.309933	9.47764	16.359	8.22641	15.4966
31.6021	0.190174	0.32567	0.163824	0.317716	9.50872	16.2835	8.19121	15.8858
31.8021	0.18009	0.345298	0.163133	0.325465	9.00451	17.2649	8.15666	16.2732
32.002	0.190611	0.334845	0.162455	0.33318	9.53054	16.7423	8.12274	16.659
32.2019	0.191446	0.362359	0.161789	0.340862	9.57228	18.118	8.08943	17.0431
32.4019	0.190094	0.367469	0.161134	0.348512	9.50469	18.3734	8.05671	17.4256
32.6018	0.190928	0.374556	0.160492	0.356129	9.54641	18.7278	8.02458	17.8065
32.8018	0.192287	0.387425	0.15986	0.363715	9.61433	19.3713	7.99302	18.1858
33.0018	0.199908	0.393698	0.15924	0.37127	9.99541	19.6849	7.96201	18.5635
33.2017	0.188321	0.409956	0.158631	0.378795	9.41606	20.4978	7.93155	18.9398
33.4016	0.200488	0.414314	0.158032	0.38629	10.0244	20.7157	7.90161	19.3145
33.6016	0.187923	0.422485	0.157444	0.393756	9.39616	21.1243	7.8722	19.6878
33.8015	0.203792	0.43432	0.156866	0.401192	10.1896	21.716	7.84329	20.0596
34.0015	0.189223	0.435739	0.156297	0.408601	9.46117	21.787	7.81487	20.43
34.2015	0.197274	0.458672	0.155739	0.415981	9.8637	22.9336	7.78694	20.7991
34.4014	0.187642	0.450312	0.155189	0.423334	9.38211	22.5156	7.75947	21.1667
34.6013	0.195672	0.46437	0.154649	0.43066	9.78362	23.2185	7.73247	21.533
34.8013	0.206777	0.470993	0.154118	0.43796	10.3388	23.5497	7.70592	21.898
35.0012	0.192088	0.489125	0.153596	0.445233	9.6044	24.4563	7.67981	22.2617
35.2012	0.200129	0.499141	0.153083	0.452481	10.0064	24.9571	7.65413	22.6241
35.4012	0.178804	0.484924	0.152577	0.459703	8.94018	24.2462	7.62887	22.9852
35.6011	0.215454	0.506402	0.15208	0.466901	10.7727	25.3201	7.60402	23.3451
35.801	0.197177	0.51482	0.151592	0.474074	9.85887	25.741	7.57958	23.7037
36.001	0.206124	0.545759	0.151111	0.481223	10.3062	27.288	7.55553	24.0612
36.2009	0.203363	0.539686	0.150637	0.488349	10.1682	26.9843	7.53186	24.4174
36.4009	0.204247	0.559082	0.150171	0.495451	10.2124	27.9541	7.50857	24.7725
36.6009	0.217868	0.567657	0.149713	0.50253	10.8934	28.3828	7.48565	25.1265
36.8008	0.20685	0.582856	0.149262	0.509586	10.3425	29.1428	7.46309	25.4793
37.0007	0.216652	0.595126	0.148818	0.51662	10.8326	29.7563	7.44089	25.831
37.2007	0.20997	0.598457	0.148381	0.523633	10.4985	29.9229	7.41903	26.1816
37.4006	0.213034	0.615096	0.14795	0.530623	10.6517	30.7548	7.39751	26.5312
37.6006	0.225506	0.618029	0.147526	0.537593	11.2753	30.9015	7.37632	26.8797
37.8006	0.208138	0.637524	0.147109	0.544542	10.4069	31.8762	7.35545	27.2271
38.0005	0.223365	0.642733	0.146698	0.55147	11.1683	32.1367	7.33491	27.5735
38.2004	0.209855	0.649926	0.146293	0.558377	10.4927	32.4963	7.31467	27.9189
38.4004	0.220211	0.664284	0.145895	0.565265	11.0106	33.2142	7.29474	28.2633
38.6003	0.217056	0.657969	0.145502	0.572133	10.8528	32.8985	7.27511	28.6067
38.8003	0.219983	0.695443	0.145115	0.578982	10.9992	34.7721	7.25577	28.9491
39.0003	0.223959	0.676682	0.144734	0.585811	11.198	33.8341	7.23672	29.2906
39.2002	0.226889	0.725495	0.144359	0.592622	11.3444	36.2748	7.21795	29.6311
39.4001	0.231871	0.713982	0.143989	0.599414	11.5935	35.6991	7.19945	29.9707
39.6001	0.234456	0.739015	0.143624	0.606188	11.7228	36.9507	7.18122	30.3094
39.8	0.238991	0.743565	0.143265	0.612944	11.9495	37.1783	7.16326	30.6472
40	0.242762	0.756467	0.142911	0.619682	12.1381	37.8233	7.14556	30.9841
