Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
15.80605	-1.0554792	-116.7752	-1.3933235	-119.27907	-0.39894434	-0.7906257	-0.41658097	-0.74297429
16.006	-1.069685	-118.02205	-1.4141023	-120.75114	-0.41537393	-0.78047998	-0.43448958	-0.73027817
16.20595	-1.0940889	-119.32726	-1.4345032	-122.21902	-0.43182914	-0.76865334	-0.45199136	-0.71722184
16.4059	-1.1052805	-120.70686	-1.4545133	-123.68254	-0.44963053	-0.75705763	-0.46908021	-0.70382052
16.60585	-1.1414468	-122.01968	-1.4741201	-125.14153	-0.46491762	-0.74345536	-0.48575061	-0.69008943
16.8058	-1.1567545	-123.41192	-1.493312	-126.59581	-0.48199374	-0.73065107	-0.50199764	-0.67604379
17.00575	-1.1794579	-124.85318	-1.5120778	-128.0452	-0.49891287	-0.71642172	-0.51781694	-0.66169882
17.2057	-1.1983397	-126.12219	-1.5304072	-129.48954	-0.51353924	-0.70366547	-0.53320472	-0.64706964
17.40565	-1.2177253	-127.49712	-1.5482904	-130.92866	-0.52909348	-0.68959982	-0.54815776	-0.63217135
17.6056	-1.2608762	-128.80894	-1.5657183	-132.36239	-0.54204269	-0.67394977	-0.56267336	-0.61701891
17.80555	-1.2712831	-130.26305	-1.5826826	-133.79055	-0.55830115	-0.65918744	-0.57674938	-0.6016272
18.0055	-1.3082944	-131.50897	-1.5991755	-135.21299	-0.57006804	-0.64414147	-0.59038418	-0.58601096
18.20545	-1.3195089	-132.87927	-1.6151901	-136.62955	-0.58455377	-0.62951137	-0.60357663	-0.57018476
18.4054	-1.3524922	-134.17227	-1.6307201	-138.04005	-0.59634116	-0.61382518	-0.61632611	-0.55416302
18.60535	-1.3650299	-135.51906	-1.6457599	-139.44433	-0.60972287	-0.59877442	-0.62863245	-0.53795996
18.8053	-1.3902372	-136.89865	-1.6603047	-140.84226	-0.62215408	-0.58222899	-0.64049597	-0.52158963
19.00525	-1.414554	-138.14117	-1.6743502	-142.23366	-0.63285884	-0.56701146	-0.65191742	-0.50506582
19.2052	-1.4297923	-139.51794	-1.6878928	-143.61839	-0.64516679	-0.55067522	-0.66289798	-0.48840212
19.40515	-1.469354	-140.83902	-1.7009299	-144.99631	-0.65470242	-0.53322023	-0.67343927	-0.47161189
19.6051	-1.4691179	-142.09824	-1.7134592	-146.36727	-0.66628035	-0.51871797	-0.68354329	-0.4547082
19.80505	-1.5052924	-143.47055	-1.7254793	-147.73112	-0.67569209	-0.50052352	-0.69321241	-0.43770388
20.005	-1.5149229	-144.69649	-1.7369892	-149.08774	-0.6854857	-0.48541398	-0.7024494	-0.42061148
20.20495	-1.5565363	-146.07565	-1.7479888	-150.43699	-0.69363919	-0.46653421	-0.71125735	-0.40344328
20.4049	-1.575534	-147.32875	-1.7584785	-151.77874	-0.70213854	-0.45026756	-0.71963969	-0.38621126
20.60485	-1.5903412	-148.64561	-1.7684592	-153.11287	-0.71108767	-0.43327318	-0.72760018	-0.36892709
20.8048	-1.6108851	-149.91647	-1.7779326	-154.43927	-0.7188201	-0.41640942	-0.73514286	-0.35160216
21.00475	-1.64614	-151.18454	-1.7869009	-155.75781	-0.72491098	-0.39877794	-0.74227206	-0.33424755
21.2047	-1.6686957	-152.60123	-1.7953667	-157.06838	-0.73264352	-0.37974638	-0.74899236	-0.31687401
21.40465	-1.6910456	-153.81703	-1.8033332	-158.37088	-0.73863304	-0.36317986	-0.75530862	-0.29949198
21.6046	-1.6961155	-155.12013	-1.8108042	-159.66521	-0.74626553	-0.34608629	-0.76122591	-0.28211159
21.80455	-1.754588	-156.31454	-1.8177839	-160.95127	-0.74826328	-0.32823816	-0.76674952	-0.26474265
22.0045	-1.7517076	-157.73322	-1.824277	-162.22897	-0.75641127	-0.30971466	-0.77188495	-0.24739464
22.20445	-1.7948784	-158.93579	-1.8302887	-163.49823	-0.75896313	-0.29231495	-0.77663786	-0.23007671
22.4044	-1.7909769	-160.18492	-1.8358243	-164.75896	-0.76549891	-0.27582418	-0.78101411	-0.21279771
22.60435	-1.8382339	-161.47411	-1.8408899	-166.01108	-0.7673247	-0.25712886	-0.7850197	-0.19556615
