Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
11.00725	-11.107696	-119.1025	-12.126201	-118.78451	-0.13538954	-0.24322202	-0.11920689	-0.21697545
11.2072	-10.96964	-120.22787	-11.98017	-120.05581	-0.14238557	-0.24436941	-0.1260937	-0.21791023
11.40715	-10.819151	-121.35607	-11.835806	-121.31467	-0.14974151	-0.24573946	-0.1330436	-0.21869216
11.6071	-10.651427	-122.51826	-11.693089	-122.56152	-0.15771113	-0.24738288	-0.14005325	-0.21931955
11.80705	-10.519623	-123.22527	-11.551995	-123.79679	-0.1632096	-0.24917048	-0.14711924	-0.21979077
12.007	-10.354641	-124.68559	-11.412506	-125.02086	-0.17275703	-0.24962695	-0.15423811	-0.22010427
12.20695	-10.242361	-125.28082	-11.2746	-126.23411	-0.17762226	-0.25104307	-0.16140637	-0.22025858
12.4069	-10.070883	-126.69112	-11.138256	-127.43689	-0.18741071	-0.25151209	-0.16862044	-0.2202523
12.60685	-9.9923077	-127.27939	-11.003456	-128.62954	-0.19170956	-0.25184265	-0.17587673	-0.22008412
12.8068	-9.8318243	-128.71463	-10.870178	-129.81237	-0.20164886	-0.25156725	-0.18317157	-0.21975283
13.00675	-9.6967373	-129.49255	-10.738404	-130.98568	-0.20825966	-0.25270611	-0.19050127	-0.21925727
13.2067	-9.5828323	-130.69893	-10.608114	-132.14975	-0.21635259	-0.25154259	-0.19786207	-0.21859639
13.40665	-9.4499722	-131.58459	-10.479291	-133.30486	-0.22360917	-0.25199355	-0.20525021	-0.21776924
13.6066	-9.3543577	-132.55212	-10.351917	-134.45124	-0.23035424	-0.25092889	-0.21266185	-0.21677495
13.80655	-9.2067108	-133.65302	-10.225973	-135.58916	-0.23916391	-0.25068194	-0.22009313	-0.21561273
14.0065	-9.1245975	-134.60593	-10.101442	-136.71882	-0.24561082	-0.2490128	-0.22754016	-0.21428193
14.20645	-8.9566488	-135.6626	-9.9783091	-137.84045	-0.25504531	-0.24921352	-0.23499903	-0.21278195
14.4064	-8.8765287	-136.52063	-9.8565564	-138.95426	-0.26114644	-0.24764007	-0.24246577	-0.21111232
14.60635	-8.7372475	-137.56314	-9.7361686	-140.06044	-0.26990229	-0.24677326	-0.24993641	-0.20927267
14.8063	-8.6599455	-138.63858	-9.6171303	-141.15917	-0.27694016	-0.24382437	-0.25740696	-0.20726272
