Freq_GHz	Model_dBm_5mA	Model_Norm_dB
8.09197	-2.76641	-0.725105
8.10195	-2.76821	-0.726903
8.11193	-2.77001	-0.728703
8.12191	-2.77181	-0.730505
8.13188	-2.77362	-0.732309
8.14186	-2.77543	-0.734116
8.15184	-2.77723	-0.735925
8.16182	-2.77905	-0.737736
8.17179	-2.78086	-0.739549
8.18177	-2.78267	-0.741364
8.19175	-2.78449	-0.743182
8.20173	-2.78631	-0.745002
8.2117	-2.78813	-0.746824
8.22168	-2.78996	-0.748648
8.23166	-2.79178	-0.750475
8.24164	-2.79361	-0.752304
8.25161	-2.79544	-0.754135
8.26159	-2.79728	-0.755968
8.27157	-2.79911	-0.757804
8.28155	-2.80095	-0.759641
8.29152	-2.80279	-0.761481
8.3015	-2.80463	-0.763323
8.31148	-2.80648	-0.765168
8.32146	-2.80832	-0.767014
8.33143	-2.81017	-0.768863
8.34141	-2.81202	-0.770714
8.35139	-2.81388	-0.772568
8.36137	-2.81573	-0.774423
8.37134	-2.81759	-0.776281
8.38132	-2.81945	-0.778141
8.3913	-2.82131	-0.780003
8.40128	-2.82318	-0.781867
8.41125	-2.82504	-0.783734
8.42123	-2.82691	-0.785603
8.43121	-2.82878	-0.787474
8.44119	-2.83066	-0.789347
8.45116	-2.83253	-0.791223
8.46114	-2.83441	-0.7931
8.47112	-2.83629	-0.79498
8.4811	-2.83817	-0.796863
8.49107	-2.84006	-0.798747
8.50105	-2.84194	-0.800634
8.51103	-2.84383	-0.802522
8.52101	-2.84572	-0.804413
8.53098	-2.84762	-0.806307
8.54096	-2.84951	-0.808202
8.55094	-2.85141	-0.8101
8.56092	-2.85331	-0.812
8.57089	-2.85521	-0.813902
8.58087	-2.85712	-0.815806
8.59085	-2.85902	-0.817713
8.60083	-2.86093	-0.819622
8.6108	-2.86284	-0.821533
8.62078	-2.86476	-0.823446
8.63076	-2.86667	-0.825362
8.64074	-2.86859	-0.827279
8.65071	-2.87051	-0.829199
8.66069	-2.87243	-0.831121
8.67067	-2.87436	-0.833046
8.68065	-2.87628	-0.834972
8.69062	-2.87821	-0.836901
8.7006	-2.88014	-0.838832
8.71058	-2.88207	-0.840765
8.72056	-2.88401	-0.8427
8.73053	-2.88595	-0.844638
8.74051	-2.88789	-0.846578
8.75049	-2.88983	-0.84852
8.76047	-2.89177	-0.850464
8.77044	-2.89372	-0.852411
8.78042	-2.89567	-0.854359
8.7904	-2.89762	-0.85631
8.80038	-2.89957	-0.858263
8.81035	-2.90153	-0.860219
8.82033	-2.90349	-0.862176
8.83031	-2.90545	-0.864136
8.84029	-2.90741	-0.866098
8.85026	-2.90937	-0.868062
8.86024	-2.91134	-0.870029
8.87022	-2.91331	-0.871997
8.8802	-2.91528	-0.873968
8.89017	-2.91725	-0.875941
8.90015	-2.91923	-0.877916
8.91013	-2.9212	-0.879894
8.92011	-2.92318	-0.881873
8.93008	-2.92517	-0.883855
8.94006	-2.92715	-0.885839
8.95004	-2.92914	-0.887826
8.96002	-2.93112	-0.889814
8.96999	-2.93311	-0.891805
8.97997	-2.93511	-0.893798
8.98995	-2.9371	-0.895793
8.99992	-2.9391	-0.89779
9.0099	-2.9411	-0.89979
9.01988	-2.9431	-0.901792
9.02986	-2.94511	-0.903796
9.03983	-2.94711	-0.905802
9.04981	-2.94912	-0.90781
9.05979	-2.95113	-0.909821
9.06977	-2.95314	-0.911834
9.07974	-2.95516	-0.913849
9.08972	-2.95718	-0.915866
9.0997	-2.9592	-0.917885
9.10968	-2.96122	-0.919907
9.11965	-2.96324	-0.921931
9.12963	-2.96527	-0.923957
9.13961	-2.96729	-0.925985
9.14959	-2.96933	-0.928016
9.15956	-2.97136	-0.930048
9.16954	-2.97339	-0.932083
9.17952	-2.97543	-0.93412
9.1895	-2.97747	-0.93616
9.19947	-2.97951	-0.938201
9.20945	-2.98155	-0.940245
9.21943	-2.9836	-0.942291
9.22941	-2.98565	-0.944339
9.23938	-2.9877	-0.946389
9.24936	-2.98975	-0.948441
9.25934	-2.99181	-0.950496
9.26932	-2.99386	-0.952553
9.27929	-2.99592	-0.954612
9.28927	-2.99798	-0.956673
9.29925	-3.00005	-0.958737
9.30923	-3.00211	-0.960803
9.3192	-3.00418	-0.96287
9.32918	-3.00625	-0.964941
9.33916	-3.00832	-0.967013
9.34914	-3.0104	-0.969087
9.35911	-3.01247	-0.971164
9.36909	-3.01455	-0.973243
9.37907	-3.01663	-0.975324
9.38905	-3.01872	-0.977407
9.39902	-3.0208	-0.979493
9.409	-3.02289	-0.981581
9.41898	-3.02498	-0.98367
9.42896	-3.02707	-0.985762
9.43893	-3.02917	-0.987857
9.44891	-3.03126	-0.989953
9.45889	-3.03336	-0.992052
9.46887	-3.03546	-0.994153
9.47884	-3.03757	-0.996256
9.48882	-3.03967	-0.998361
9.4988	-3.04178	-1.00047
9.50878	-3.04389	-1.00258
9.51875	-3.046	-1.00469
9.52873	-3.04811	-1.0068
9.53871	-3.05023	-1.00892
9.54869	-3.05235	-1.01104
9.55866	-3.05447	-1.01316
9.56864	-3.05659	-1.01528
9.57862	-3.05872	-1.01741
9.5886	-3.06084	-1.01953
9.59857	-3.06297	-1.02166
9.60855	-3.0651	-1.0238
9.61853	-3.06724	-1.02593
9.62851	-3.06937	-1.02806
9.63848	-3.07151	-1.0302
9.64846	-3.07365	-1.03234
9.65844	-3.0758	-1.03449
9.66842	-3.07794	-1.03663
9.67839	-3.08009	-1.03878
9.68837	-3.08224	-1.04093
9.69835	-3.08439	-1.04308
9.70833	-3.08654	-1.04523
9.7183	-3.0887	-1.04739
9.72828	-3.09085	-1.04954
9.73826	-3.09301	-1.0517
9.74824	-3.09518	-1.05387
9.75821	-3.09734	-1.05603
9.76819	-3.09951	-1.0582
9.77817	-3.10168	-1.06037
9.78815	-3.10385	-1.06254
9.79812	-3.10602	-1.06471
9.8081	-3.1082	-1.06689
9.81808	-3.11037	-1.06906
9.82806	-3.11255	-1.07124
9.83803	-3.11473	-1.07342
9.84801	-3.11692	-1.07561
9.85799	-3.1191	-1.0778
9.86797	-3.12129	-1.07998
9.87794	-3.12348	-1.08217
9.88792	-3.12568	-1.08437
9.8979	-3.12787	-1.08656
9.90788	-3.13007	-1.08876
9.91785	-3.13227	-1.09096
9.92783	-3.13447	-1.09316
9.93781	-3.13667	-1.09536
9.94779	-3.13888	-1.09757
9.95776	-3.14109	-1.09978
9.96774	-3.1433	-1.10199
9.97772	-3.14551	-1.1042
9.9877	-3.14772	-1.10641
9.99767	-3.14994	-1.10863
10.0077	-3.15216	-1.11085
10.0176	-3.15438	-1.11307
10.0276	-3.1566	-1.11529
10.0376	-3.15883	-1.11752
10.0476	-3.16106	-1.11975
10.0575	-3.16329	-1.12198
10.0675	-3.16552	-1.12421
10.0775	-3.16775	-1.12644
10.0875	-3.16999	-1.12868
10.0974	-3.17223	-1.13092
10.1074	-3.17447	-1.13316
10.1174	-3.17671	-1.1354
10.1274	-3.17896	-1.13765
10.1374	-3.1812	-1.13989
10.1473	-3.18345	-1.14214
10.1573	-3.1857	-1.14439
10.1673	-3.18796	-1.14665
10.1773	-3.19021	-1.1489
10.1872	-3.19247	-1.15116
10.1972	-3.19473	-1.15342
10.2072	-3.19699	-1.15568
10.2172	-3.19926	-1.15795
10.2272	-3.20152	-1.16021
10.2371	-3.20379	-1.16248
10.2471	-3.20606	-1.16475
10.2571	-3.20834	-1.16703
10.2671	-3.21061	-1.1693
10.277	-3.21289	-1.17158
10.287	-3.21517	-1.17386
10.297	-3.21745	-1.17614
10.307	-3.21974	-1.17843
10.317	-3.22202	-1.18071
10.3269	-3.22431	-1.183
10.3369	-3.2266	-1.18529
10.3469	-3.22889	-1.18758
10.3569	-3.23119	-1.18988
10.3668	-3.23348	-1.19218
10.3768	-3.23578	-1.19447
10.3868	-3.23809	-1.19678
10.3968	-3.24039	-1.19908
10.4068	-3.24269	-1.20138
10.4167	-3.245	-1.20369
10.4267	-3.24731	-1.206
10.4367	-3.24962	-1.20831
10.4467	-3.25194	-1.21063
10.4566	-3.25425	-1.21294
10.4666	-3.25657	-1.21526
10.4766	-3.25889	-1.21758
10.4866	-3.26122	-1.21991
10.4965	-3.26354	-1.22223
10.5065	-3.26587	-1.22456
10.5165	-3.2682	-1.22689
10.5265	-3.27053	-1.22922
10.5365	-3.27286	-1.23155
10.5464	-3.2752	-1.23389
10.5564	-3.27754	-1.23623
10.5664	-3.27988	-1.23857
10.5764	-3.28222	-1.24091
10.5863	-3.28456	-1.24325
10.5963	-3.28691	-1.2456
10.6063	-3.28926	-1.24795
10.6163	-3.29161	-1.2503
10.6263	-3.29396	-1.25265
10.6362	-3.29632	-1.25501
10.6462	-3.29867	-1.25736
10.6562	-3.30103	-1.25972
10.6662	-3.30339	-1.26209
10.6761	-3.30576	-1.26445
10.6861	-3.30812	-1.26681
10.6961	-3.31049	-1.26918
10.7061	-3.31286	-1.27155
10.7161	-3.31523	-1.27392
10.726	-3.31761	-1.2763
10.736	-3.31999	-1.27868
10.746	-3.32236	-1.28105
10.756	-3.32474	-1.28344
10.7659	-3.32713	-1.28582
10.7759	-3.32951	-1.2882
10.7859	-3.3319	-1.29059
10.7959	-3.33429	-1.29298
10.8059	-3.33668	-1.29537
10.8158	-3.33907	-1.29777
10.8258	-3.34147	-1.30016
10.8358	-3.34387	-1.30256
10.8458	-3.34627	-1.30496
10.8557	-3.34867	-1.30736
10.8657	-3.35107	-1.30977
10.8757	-3.35348	-1.31217
10.8857	-3.35589	-1.31458
10.8956	-3.3583	-1.31699
10.9056	-3.36071	-1.3194
10.9156	-3.36313	-1.32182
10.9256	-3.36555	-1.32424
10.9356	-3.36796	-1.32666
10.9455	-3.37039	-1.32908
10.9555	-3.37281	-1.3315
10.9655	-3.37524	-1.33393
10.9755	-3.37766	-1.33635
10.9854	-3.38009	-1.33878
10.9954	-3.38253	-1.34122
11.0054	-3.38496	-1.34365
11.0154	-3.3874	-1.34609
11.0254	-3.38983	-1.34852
11.0353	-3.39227	-1.35096
11.0453	-3.39472	-1.35341
11.0553	-3.39716	-1.35585
11.0653	-3.39961	-1.3583
11.0752	-3.40206	-1.36075
11.0852	-3.40451	-1.3632
11.0952	-3.40696	-1.36565
11.1052	-3.40942	-1.36811
11.1152	-3.41188	-1.37057
11.1251	-3.41434	-1.37303
11.1351	-3.4168	-1.37549
11.1451	-3.41926	-1.37795
11.1551	-3.42173	-1.38042
11.165	-3.42419	-1.38289
11.175	-3.42667	-1.38536
11.185	-3.42914	-1.38783
11.195	-3.43161	-1.3903
11.205	-3.43409	-1.39278
11.2149	-3.43657	-1.39526
11.2249	-3.43905	-1.39774
11.2349	-3.44153	-1.40022
11.2449	-3.44402	-1.40271
11.2548	-3.4465	-1.40519
11.2648	-3.44899	-1.40768
11.2748	-3.45148	-1.41017
11.2848	-3.45398	-1.41267
11.2947	-3.45647	-1.41516
11.3047	-3.45897	-1.41766
11.3147	-3.46147	-1.42016
11.3247	-3.46397	-1.42266
11.3347	-3.46648	-1.42517
11.3446	-3.46898	-1.42767
11.3546	-3.47149	-1.43018
11.3646	-3.474	-1.43269
11.3746	-3.47651	-1.4352
11.3845	-3.47903	-1.43772
11.3945	-3.48155	-1.44024
11.4045	-3.48406	-1.44275
11.4145	-3.48658	-1.44528
11.4245	-3.48911	-1.4478
11.4344	-3.49163	-1.45032
11.4444	-3.49416	-1.45285
11.4544	-3.49669	-1.45538
11.4644	-3.49922	-1.45791
11.4743	-3.50175	-1.46044
11.4843	-3.50429	-1.46298
11.4943	-3.50683	-1.46552
11.5043	-3.50937	-1.46806
11.5143	-3.51191	-1.4706
11.5242	-3.51445	-1.47314
11.5342	-3.517	-1.47569
11.5442	-3.51955	-1.47824
11.5542	-3.5221	-1.48079
11.5641	-3.52465	-1.48334
11.5741	-3.5272	-1.4859
11.5841	-3.52976	-1.48845
11.5941	-3.53232	-1.49101
11.6041	-3.53488	-1.49357
11.614	-3.53744	-1.49613
11.624	-3.54001	-1.4987
11.634	-3.54258	-1.50127
11.644	-3.54514	-1.50383
11.6539	-3.54772	-1.50641
11.6639	-3.55029	-1.50898
11.6739	-3.55286	-1.51155
11.6839	-3.55544	-1.51413
11.6938	-3.55802	-1.51671
11.7038	-3.5606	-1.51929
11.7138	-3.56319	-1.52188
11.7238	-3.56577	-1.52446
11.7338	-3.56836	-1.52705
11.7437	-3.57095	-1.52964
11.7537	-3.57354	-1.53223
11.7637	-3.57614	-1.53483
11.7737	-3.57873	-1.53742
11.7836	-3.58133	-1.54002
11.7936	-3.58393	-1.54262
11.8036	-3.58653	-1.54522
11.8136	-3.58914	-1.54783
11.8236	-3.59175	-1.55044
11.8335	-3.59435	-1.55304
11.8435	-3.59696	-1.55565
11.8535	-3.59958	-1.55827
11.8635	-3.60219	-1.56088
11.8734	-3.60481	-1.5635
11.8834	-3.60743	-1.56612
11.8934	-3.61005	-1.56874
11.9034	-3.61267	-1.57136
11.9134	-3.6153	-1.57399
11.9233	-3.61793	-1.57662
11.9333	-3.62055	-1.57924
11.9433	-3.62319	-1.58188
11.9533	-3.62582	-1.58451
11.9632	-3.62846	-1.58715
11.9732	-3.63109	-1.58978
11.9832	-3.63373	-1.59242
11.9932	-3.63637	-1.59506
12.0032	-3.63902	-1.59771
12.0131	-3.64166	-1.60035
12.0231	-3.64431	-1.603
12.0331	-3.64696	-1.60565
12.0431	-3.64961	-1.6083
12.053	-3.65227	-1.61096
12.063	-3.65492	-1.61361
12.073	-3.65758	-1.61627
12.083	-3.66024	-1.61893
12.0929	-3.66291	-1.6216
12.1029	-3.66557	-1.62426
12.1129	-3.66824	-1.62693
12.1229	-3.67091	-1.6296
12.1329	-3.67358	-1.63227
12.1428	-3.67625	-1.63494
12.1528	-3.67892	-1.63761
12.1628	-3.6816	-1.64029
12.1728	-3.68428	-1.64297
12.1827	-3.68696	-1.64565
12.1927	-3.68964	-1.64833
12.2027	-3.69233	-1.65102
12.2127	-3.69501	-1.65371
12.2227	-3.6977	-1.65639
12.2326	-3.70039	-1.65909
12.2426	-3.70309	-1.66178
12.2526	-3.70578	-1.66447
12.2626	-3.70848	-1.66717
12.2725	-3.71118	-1.66987
12.2825	-3.71388	-1.67257
12.2925	-3.71658	-1.67528
12.3025	-3.71929	-1.67798
12.3125	-3.722	-1.68069
12.3224	-3.72471	-1.6834
12.3324	-3.72742	-1.68611
12.3424	-3.73013	-1.68882
12.3524	-3.73285	-1.69154
12.3623	-3.73557	-1.69426
12.3723	-3.73829	-1.69698
12.3823	-3.74101	-1.6997
12.3923	-3.74373	-1.70242
12.4023	-3.74646	-1.70515
12.4122	-3.74918	-1.70788
12.4222	-3.75191	-1.7106
12.4322	-3.75465	-1.71334
12.4422	-3.75738	-1.71607
12.4521	-3.76012	-1.71881
12.4621	-3.76285	-1.72154
12.4721	-3.76559	-1.72428
12.4821	-3.76834	-1.72703
12.492	-3.77108	-1.72977
12.502	-3.77383	-1.73252
12.512	-3.77658	-1.73527
12.522	-3.77933	-1.73802
12.532	-3.78208	-1.74077
12.5419	-3.78483	-1.74352
12.5519	-3.78759	-1.74628
12.5619	-3.79035	-1.74904
12.5719	-3.79311	-1.7518
12.5818	-3.79587	-1.75456
12.5918	-3.79863	-1.75732
12.6018	-3.8014	-1.76009
12.6118	-3.80417	-1.76286
12.6218	-3.80694	-1.76563
12.6317	-3.80971	-1.7684
12.6417	-3.81249	-1.77118
12.6517	-3.81526	-1.77395
12.6617	-3.81804	-1.77673
12.6716	-3.82082	-1.77951
12.6816	-3.8236	-1.78229
12.6916	-3.82639	-1.78508
12.7016	-3.82917	-1.78786
12.7116	-3.83196	-1.79065
12.7215	-3.83475	-1.79344
12.7315	-3.83755	-1.79624
12.7415	-3.84034	-1.79903
12.7515	-3.84314	-1.80183
12.7614	-3.84594	-1.80463
12.7714	-3.84874	-1.80743
12.7814	-3.85154	-1.81023
12.7914	-3.85434	-1.81303
12.8014	-3.85715	-1.81584
12.8113	-3.85996	-1.81865
12.8213	-3.86277	-1.82146
12.8313	-3.86558	-1.82427
12.8413	-3.8684	-1.82709
12.8512	-3.87121	-1.8299
12.8612	-3.87403	-1.83272
12.8712	-3.87685	-1.83554
12.8812	-3.87967	-1.83836
12.8911	-3.8825	-1.84119
12.9011	-3.88533	-1.84402
12.9111	-3.88815	-1.84684
12.9211	-3.89098	-1.84967
12.9311	-3.89382	-1.85251
12.941	-3.89665	-1.85534
12.951	-3.89949	-1.85818
12.961	-3.90233	-1.86102
12.971	-3.90517	-1.86386
12.9809	-3.90801	-1.8667
12.9909	-3.91085	-1.86954
13.0009	-3.9137	-1.87239
13.0109	-3.91655	-1.87524
13.0209	-3.9194	-1.87809
13.0308	-3.92225	-1.88094
13.0408	-3.92511	-1.8838
13.0508	-3.92796	-1.88665
13.0608	-3.93082	-1.88951
13.0707	-3.93368	-1.89237
13.0807	-3.93654	-1.89523
13.0907	-3.93941	-1.8981
13.1007	-3.94227	-1.90096
13.1107	-3.94514	-1.90383
13.1206	-3.94801	-1.9067
13.1306	-3.95088	-1.90957
13.1406	-3.95376	-1.91245
13.1506	-3.95663	-1.91532
13.1605	-3.95951	-1.9182
13.1705	-3.96239	-1.92108
13.1805	-3.96527	-1.92396
13.1905	-3.96816	-1.92685
13.2005	-3.97104	-1.92973
13.2104	-3.97393	-1.93262
13.2204	-3.97682	-1.93551
13.2304	-3.97971	-1.9384
13.2404	-3.98261	-1.9413
13.2503	-3.9855	-1.94419
13.2603	-3.9884	-1.94709
13.2703	-3.9913	-1.94999
13.2803	-3.9942	-1.95289
13.2902	-3.99711	-1.9558
13.3002	-4.00001	-1.9587
13.3102	-4.00292	-1.96161
13.3202	-4.00583	-1.96452
13.3302	-4.00874	-1.96743
13.3401	-4.01165	-1.97034
13.3501	-4.01457	-1.97326
13.3601	-4.01749	-1.97618
13.3701	-4.02041	-1.9791
13.38	-4.02333	-1.98202
13.39	-4.02625	-1.98494
13.4	-4.02918	-1.98787
13.41	-4.0321	-1.99079
13.42	-4.03503	-1.99372
13.4299	-4.03796	-1.99665
13.4399	-4.0409	-1.99959
13.4499	-4.04383	-2.00252
13.4599	-4.04677	-2.00546
13.4698	-4.04971	-2.0084
13.4798	-4.05265	-2.01134
13.4898	-4.05559	-2.01428
13.4998	-4.05853	-2.01722
13.5098	-4.06148	-2.02017
13.5197	-4.06443	-2.02312
13.5297	-4.06738	-2.02607
13.5397	-4.07033	-2.02902
13.5497	-4.07329	-2.03198
13.5596	-4.07624	-2.03493
13.5696	-4.0792	-2.03789
13.5796	-4.08216	-2.04085
13.5896	-4.08512	-2.04381
13.5995	-4.08809	-2.04678
13.6095	-4.09105	-2.04974
13.6195	-4.09402	-2.05271
13.6295	-4.09699	-2.05568
13.6395	-4.09996	-2.05865
13.6494	-4.10294	-2.06163
13.6594	-4.10591	-2.0646
13.6694	-4.10889	-2.06758
13.6794	-4.11187	-2.07056
13.6893	-4.11485	-2.07354
13.6993	-4.11783	-2.07652
13.7093	-4.12082	-2.07951
13.7193	-4.1238	-2.08249
13.7293	-4.12679	-2.08548
13.7392	-4.12978	-2.08847
13.7492	-4.13278	-2.09147
13.7592	-4.13577	-2.09446
13.7692	-4.13877	-2.09746
13.7791	-4.14177	-2.10046
13.7891	-4.14477	-2.10346
13.7991	-4.14777	-2.10646
13.8091	-4.15077	-2.10946
13.8191	-4.15378	-2.11247
13.829	-4.15679	-2.11548
13.839	-4.1598	-2.11849
13.849	-4.16281	-2.1215
13.859	-4.16582	-2.12451
13.8689	-4.16884	-2.12753
13.8789	-4.17186	-2.13055
13.8889	-4.17488	-2.13357
13.8989	-4.1779	-2.13659
13.9089	-4.18092	-2.13961
13.9188	-4.18395	-2.14264
13.9288	-4.18697	-2.14566
13.9388	-4.19	-2.14869
13.9488	-4.19303	-2.15172
13.9587	-4.19607	-2.15476
13.9687	-4.1991	-2.15779
13.9787	-4.20214	-2.16083
13.9887	-4.20518	-2.16387
13.9986	-4.20822	-2.16691
14.0086	-4.21126	-2.16995
14.0186	-4.2143	-2.17299
14.0286	-4.21735	-2.17604
14.0386	-4.2204	-2.17909
14.0485	-4.22345	-2.18214
14.0585	-4.2265	-2.18519
14.0685	-4.22955	-2.18824
14.0785	-4.23261	-2.1913
14.0884	-4.23567	-2.19436
14.0984	-4.23873	-2.19742
14.1084	-4.24179	-2.20048
14.1184	-4.24485	-2.20354
14.1284	-4.24791	-2.2066
14.1383	-4.25098	-2.20967
14.1483	-4.25405	-2.21274
14.1583	-4.25712	-2.21581
14.1683	-4.26019	-2.21888
14.1782	-4.26327	-2.22196
14.1882	-4.26634	-2.22503
14.1982	-4.26942	-2.22811
14.2082	-4.2725	-2.23119
14.2182	-4.27558	-2.23427
14.2281	-4.27867	-2.23736
14.2381	-4.28175	-2.24044
14.2481	-4.28484	-2.24353
14.2581	-4.28793	-2.24662
14.268	-4.29102	-2.24971
14.278	-4.29411	-2.2528
14.288	-4.29721	-2.2559
14.298	-4.3003	-2.25899
14.308	-4.3034	-2.26209
14.3179	-4.3065	-2.26519
14.3279	-4.30961	-2.2683
14.3379	-4.31271	-2.2714
14.3479	-4.31582	-2.27451
14.3578	-4.31892	-2.27761
14.3678	-4.32203	-2.28072
14.3778	-4.32515	-2.28384
14.3878	-4.32826	-2.28695
14.3977	-4.33137	-2.29006
14.4077	-4.33449	-2.29318
14.4177	-4.33761	-2.2963
14.4277	-4.34073	-2.29942
14.4377	-4.34385	-2.30254
14.4476	-4.34698	-2.30567
14.4576	-4.3501	-2.30879
14.4676	-4.35323	-2.31192
14.4776	-4.35636	-2.31505
14.4875	-4.35949	-2.31818
14.4975	-4.36263	-2.32132
14.5075	-4.36576	-2.32445
14.5175	-4.3689	-2.32759
14.5275	-4.37204	-2.33073
14.5374	-4.37518	-2.33387
14.5474	-4.37832	-2.33701
14.5574	-4.38147	-2.34016
14.5674	-4.38462	-2.34331
14.5773	-4.38776	-2.34645
14.5873	-4.39091	-2.3496
14.5973	-4.39407	-2.35276
14.6073	-4.39722	-2.35591
14.6173	-4.40038	-2.35907
14.6272	-4.40353	-2.36222
14.6372	-4.40669	-2.36538
14.6472	-4.40985	-2.36854
14.6572	-4.41302	-2.37171
14.6671	-4.41618	-2.37487
14.6771	-4.41935	-2.37804
14.6871	-4.42252	-2.38121
14.6971	-4.42569	-2.38438
14.7071	-4.42886	-2.38755
14.717	-4.43203	-2.39072
14.727	-4.43521	-2.3939
14.737	-4.43839	-2.39708
14.747	-4.44157	-2.40026
14.7569	-4.44475	-2.40344
14.7669	-4.44793	-2.40662
14.7769	-4.45112	-2.40981
14.7869	-4.4543	-2.41299
14.7968	-4.45749	-2.41618
14.8068	-4.46068	-2.41937
14.8168	-4.46387	-2.42256
14.8268	-4.46707	-2.42576
14.8368	-4.47026	-2.42895
14.8467	-4.47346	-2.43215
14.8567	-4.47666	-2.43535
14.8667	-4.47986	-2.43855
14.8767	-4.48306	-2.44175
14.8866	-4.48627	-2.44496
14.8966	-4.48947	-2.44816
14.9066	-4.49268	-2.45137
14.9166	-4.49589	-2.45458
14.9266	-4.4991	-2.4578
14.9365	-4.50232	-2.46101
14.9465	-4.50553	-2.46422
14.9565	-4.50875	-2.46744
14.9665	-4.51197	-2.47066
14.9764	-4.51519	-2.47388
14.9864	-4.51841	-2.4771
14.9964	-4.52164	-2.48033
15.0064	-4.52486	-2.48355
15.0164	-4.52809	-2.48678
15.0263	-4.53132	-2.49001
15.0363	-4.53455	-2.49324
15.0463	-4.53779	-2.49648
15.0563	-4.54102	-2.49971
15.0662	-4.54426	-2.50295
15.0762	-4.5475	-2.50619
15.0862	-4.55074	-2.50943
15.0962	-4.55398	-2.51267
15.1062	-4.55722	-2.51591
15.1161	-4.56047	-2.51916
15.1261	-4.56372	-2.52241
15.1361	-4.56697	-2.52566
15.1461	-4.57022	-2.52891
15.156	-4.57347	-2.53216
15.166	-4.57673	-2.53542
15.176	-4.57998	-2.53867
15.186	-4.58324	-2.54193
15.1959	-4.5865	-2.54519
15.2059	-4.58976	-2.54845
15.2159	-4.59302	-2.55171
15.2259	-4.59629	-2.55498
15.2359	-4.59956	-2.55825
15.2458	-4.60283	-2.56152
15.2558	-4.6061	-2.56479
15.2658	-4.60937	-2.56806
15.2758	-4.61264	-2.57133
15.2857	-4.61592	-2.57461
15.2957	-4.6192	-2.57789
15.3057	-4.62247	-2.58116
15.3157	-4.62576	-2.58445
15.3257	-4.62904	-2.58773
15.3356	-4.63232	-2.59101
15.3456	-4.63561	-2.5943
15.3556	-4.6389	-2.59759
15.3656	-4.64219	-2.60088
15.3755	-4.64548	-2.60417
15.3855	-4.64877	-2.60746
15.3955	-4.65207	-2.61076
15.4055	-4.65536	-2.61405
15.4155	-4.65866	-2.61735
15.4254	-4.66196	-2.62065
15.4354	-4.66526	-2.62395
15.4454	-4.66857	-2.62726
15.4554	-4.67187	-2.63056
15.4653	-4.67518	-2.63387
15.4753	-4.67849	-2.63718
15.4853	-4.6818	-2.64049
15.4953	-4.68511	-2.6438
15.5053	-4.68842	-2.64712
15.5152	-4.69174	-2.65043
15.5252	-4.69506	-2.65375
15.5352	-4.69838	-2.65707
15.5452	-4.7017	-2.66039
15.5551	-4.70502	-2.66371
15.5651	-4.70834	-2.66704
15.5751	-4.71167	-2.67036
15.5851	-4.715	-2.67369
15.595	-4.71833	-2.67702
15.605	-4.72166	-2.68035
15.615	-4.72499	-2.68368
15.625	-4.72833	-2.68702
15.635	-4.73166	-2.69035
15.6449	-4.735	-2.69369
15.6549	-4.73834	-2.69703
15.6649	-4.74168	-2.70037
15.6749	-4.74503	-2.70372
15.6848	-4.74837	-2.70706
15.6948	-4.75172	-2.71041
15.7048	-4.75507	-2.71376
15.7148	-4.75842	-2.71711
15.7248	-4.76177	-2.72046
15.7347	-4.76512	-2.72381
15.7447	-4.76848	-2.72717
15.7547	-4.77183	-2.73052
15.7647	-4.77519	-2.73388
15.7746	-4.77855	-2.73724
15.7846	-4.78191	-2.7406
15.7946	-4.78528	-2.74397
15.8046	-4.78864	-2.74733
15.8146	-4.79201	-2.7507
15.8245	-4.79538	-2.75407
15.8345	-4.79875	-2.75744
15.8445	-4.80212	-2.76081
15.8545	-4.80549	-2.76418
15.8644	-4.80887	-2.76756
15.8744	-4.81225	-2.77094
15.8844	-4.81563	-2.77432
15.8944	-4.81901	-2.7777
15.9044	-4.82239	-2.78108
15.9143	-4.82577	-2.78446
15.9243	-4.82916	-2.78785
15.9343	-4.83254	-2.79124
15.9443	-4.83593	-2.79462
15.9542	-4.83932	-2.79801
15.9642	-4.84272	-2.80141
15.9742	-4.84611	-2.8048
15.9842	-4.84951	-2.8082
15.9941	-4.8529	-2.81159
16.0041	-4.8563	-2.81499
16.0141	-4.8597	-2.81839
16.0241	-4.8631	-2.8218
16.0341	-4.86651	-2.8252
16.044	-4.86991	-2.8286
16.054	-4.87332	-2.83201
16.064	-4.87673	-2.83542
16.074	-4.88014	-2.83883
16.0839	-4.88355	-2.84224
16.0939	-4.88697	-2.84566
16.1039	-4.89038	-2.84907
16.1139	-4.8938	-2.85249
16.1239	-4.89722	-2.85591
16.1338	-4.90064	-2.85933
16.1438	-4.90406	-2.86275
16.1538	-4.90748	-2.86618
16.1638	-4.91091	-2.8696
16.1737	-4.91434	-2.87303
16.1837	-4.91777	-2.87646
16.1937	-4.9212	-2.87989
16.2037	-4.92463	-2.88332
16.2137	-4.92806	-2.88675
16.2236	-4.9315	-2.89019
16.2336	-4.93493	-2.89362
16.2436	-4.93837	-2.89706
16.2536	-4.94181	-2.9005
16.2635	-4.94525	-2.90395
16.2735	-4.9487	-2.90739
16.2835	-4.95214	-2.91083
16.2935	-4.95559	-2.91428
16.3035	-4.95904	-2.91773
16.3134	-4.96249	-2.92118
16.3234	-4.96594	-2.92463
