Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
11.40715	-11.272778	-164.76076	-12.289498	-167.28263	-0.26352081	-0.071790855	-0.23699438	-0.05348448
11.6071	-11.137803	-164.95711	-12.173653	-167.51871	-0.2678961	-0.071997524	-0.24039768	-0.05321254
11.80705	-11.090216	-164.82851	-12.058128	-167.76565	-0.26920467	-0.072997467	-0.24384656	-0.052874526
12.007	-10.913666	-165.29341	-11.942945	-168.02319	-0.27532795	-0.072264784	-0.24734006	-0.052469132
12.20695	-10.892953	-165.19078	-11.828127	-168.29105	-0.27585511	-0.072931554	-0.25087716	-0.051995054
12.4069	-10.700225	-165.5891	-11.713692	-168.56895	-0.28255594	-0.072605335	-0.25445684	-0.051450994
12.60685	-10.716803	-165.56142	-11.59966	-168.85666	-0.28198212	-0.072603128	-0.25807801	-0.050835656
12.8068	-10.52177	-166.255	-11.486047	-169.15391	-0.28926306	-0.070755466	-0.26173955	-0.050147752
13.00675	-10.458513	-166.28777	-11.372871	-169.46045	-0.29141809	-0.071105976	-0.26544032	-0.049386002
13.2067	-10.332072	-166.69156	-11.260147	-169.77605	-0.29619242	-0.070062992	-0.26917912	-0.048549134
13.40665	-10.240431	-166.90546	-11.14789	-170.10048	-0.29959621	-0.069688127	-0.2729547	-0.047635884
13.6066	-10.175101	-167.243	-11.036112	-170.4335	-0.30226649	-0.068434746	-0.2767658	-0.046645001
13.80655	-10.035923	-167.53354	-10.924828	-170.7749	-0.30749754	-0.067981737	-0.28061109	-0.045575248
14.0065	-9.9847336	-168.00104	-10.81405	-171.12446	-0.30986276	-0.065857485	-0.28448921	-0.0444254
14.20645	-9.8183708	-168.11333	-10.703788	-171.48197	-0.31598579	-0.066511875	-0.28839877	-0.043194247
14.4064	-9.78722	-168.54237	-10.594055	-171.84724	-0.31761202	-0.064374337	-0.2923383	-0.041880598
14.60635	-9.6574774	-168.79462	-10.48486	-172.22005	-0.3226764	-0.063923136	-0.29630633	-0.040483281
14.8063	-9.5848083	-169.41115	-10.376213	-172.60022	-0.32606212	-0.060955194	-0.30030132	-0.039001142
15.00625	-9.4549475	-169.55991	-10.268124	-172.98757	-0.33113315	-0.061013837	-0.3043217	-0.03743305
15.2062	-9.3509617	-170.05829	-10.160602	-173.38189	-0.33564567	-0.058831364	-0.30836584	-0.035777899
15.40615	-9.2716656	-170.34047	-10.053654	-173.78303	-0.3390122	-0.057701994	-0.31243209	-0.034034606
15.6061	-9.1749449	-170.84338	-9.9472902	-174.19081	-0.34330726	-0.055336931	-0.31651873	-0.032202117
15.80605	-9.0931549	-171.28514	-9.841517	-174.60505	-0.34697565	-0.053186836	-0.32062402	-0.030279407
16.006	-8.9782333	-171.59508	-9.7363423	-175.02559	-0.35188333	-0.051992485	-0.32474617	-0.028265481
16.20595	-8.9119091	-172.16478	-9.6317731	-175.45227	-0.35508394	-0.048862835	-0.32888333	-0.026159376
16.4059	-8.7748594	-172.47041	-9.5278163	-175.88494	-0.3609907	-0.047715002	-0.33303364	-0.023960164
16.60585	-8.7181768	-172.91864	-9.4244786	-176.32343	-0.36371876	-0.045183407	-0.33719517	-0.021666956
16.8058	-8.6182194	-173.39394	-9.3217662	-176.76761	-0.36829512	-0.042652674	-0.34136595	-0.019278898
17.00575	-8.5100679	-173.98018	-9.2196853	-177.21733	-0.37333193	-0.039369343	-0.34554399	-0.016795178
17.2057	-8.4245329	-174.30501	-9.1182418	-177.67244	-0.37724586	-0.037620827	-0.34972724	-0.014215025
17.40565	-8.3337603	-174.6266	-9.0174415	-178.1328	-0.38141634	-0.035875809	-0.35391361	-0.011537713
17.6056	-8.2684517	-175.36983	-8.91729	-178.59828	-0.38473153	-0.031158671	-0.35810099	-0.0087625634
17.80555	-8.1586094	-175.69492	-8.8177925	-179.06874	-0.38980053	-0.029344006	-0.36228721	-0.0058889436
18.0055	-8.0715933	-176.25552	-8.7189545	-179.54406	-0.39399637	-0.025785765	-0.36647008	-0.0029162721
18.20545	-7.9934435	-176.58597	-8.6207808	179.97589	-0.39770073	-0.023725507	-0.37064737	0.0001559807
18.4054	-7.8979082	-177.2921	-8.5232766	179.49124	-0.40236424	-0.019030618	-0.3748168	0.0033282907
18.60535	-7.8019495	-177.65359	-8.4264466	179.00211	-0.40694737	-0.016674868	-0.37897608	0.0066010781
18.8053	-7.6992087	-178.16838	-8.3302955	178.50863	-0.41192449	-0.013172807	-0.38312288	0.0099747051
19.00525	-7.6438985	-178.73795	-8.2348279	178.0109	-0.41466722	-0.0091353225	-0.38725483	0.013449475
19.2052	-7.5376263	-179.19841	-8.1400482	177.50905	-0.41983262	-0.0058740032	-0.39136955	0.017025629
19.40515	-7.4450502	-179.89189	-8.0459609	177.00319	-0.424372	-0.00080073805	-0.39546461	0.020703347
19.6051	-7.373095	179.83235	-7.9525702	176.49343	-0.42790109	0.0012520612	-0.39953758	0.024482742
19.80505	-7.2578855	178.9332	-7.8598802	175.97989	-0.43354127	0.0080731125	-0.403586	0.028363863
20.005	-7.2035637	178.87625	-7.7678949	175.46266	-0.43625285	0.0085573844	-0.40760738	0.032346689
20.20495	-7.1056056	177.87192	-7.6766183	174.94186	-0.44098122	0.016386461	-0.41159921	0.036431131
20.4049	-7.028532	177.50581	-7.5860543	174.4176	-0.44479692	0.019375063	-0.41555898	0.04061703
20.60485	-6.9429846	176.80319	-7.4962066	173.88998	-0.44892566	0.025073768	-0.41948415	0.044904152
20.8048	-6.8588109	176.36076	-7.4070788	173.35909	-0.45308826	0.028817444	-0.42337218	0.049292194
21.00475	-6.8270993	175.64291	-7.3186745	172.82505	-0.45434743	0.034617864	-0.42722052	0.053780773
21.2047	-6.6885252	174.85432	-7.2309971	172.28794	-0.46112635	0.041525026	-0.4310266	0.058369436
21.40465	-6.6397166	174.34224	-7.1440499	171.74788	-0.46333312	0.045901834	-0.43478786	0.06305765
21.6046	-6.5041723	173.9967	-7.0578363	171.20496	-0.47033046	0.049461112	-0.43850174	0.067844805
21.80455	-6.5333233	172.93027	-6.9723593	170.65927	-0.46775595	0.058011145	-0.44216567	0.072730213
22.0045	-6.3672361	172.57382	-6.887622	170.11091	-0.47640911	0.06209611	-0.4457771	0.077713108
22.20445	-6.3550253	171.61133	-6.8036273	169.55997	-0.47596747	0.070188591	-0.44933347	0.082792645
22.4044	-6.219552	171.48851	-6.7203779	169.00656	-0.48329537	0.072328064	-0.45283224	0.087967897
22.60435	-6.1949792	170.31183	-6.6378767	168.45075	-0.48307286	0.082470505	-0.45627088	0.093237859
22.8043	-6.0944114	170.14778	-6.5561261	167.89265	-0.48845765	0.084829826	-0.4596469	0.098601446
23.00425	-5.9973369	169.13759	-6.4751287	167.33234	-0.49235818	0.094478283	-0.46295778	0.10405749
23.2042	-5.9507637	168.55287	-6.3948867	166.76992	-0.49401014	0.10003287	-0.46620108	0.10960475
23.40415	-5.8617916	168.15044	-6.3154023	166.20547	-0.49837429	0.1045658	-0.46937434	0.11524191
23.6041	-5.8383341	167.20865	-6.2366777	165.63908	-0.49793118	0.11304814	-0.47247516	0.12096754
23.80405	-5.7408214	166.69572	-6.1587148	165.07085	-0.5025091	0.11882775	-0.47550115	0.12678018
24.004	-5.6753278	165.82028	-6.0815154	164.50085	-0.50442408	0.12744896	-0.47844997	0.13267827
24.20395	-5.614975	165.34167	-6.0050812	163.92918	-0.50685146	0.13257607	-0.48131932	0.13866016
24.4039	-5.5275002	164.54843	-5.9294137	163.35592	-0.51007865	0.14099313	-0.48410692	0.14472415
24.60385	-5.4893351	163.80072	-5.8545143	162.78116	-0.51043319	0.14828759	-0.48681057	0.15086845
24.8038	-5.3681426	163.17085	-5.7803843	162.20499	-0.51592076	0.15605211	-0.48942809	0.15709119
25.00375	-5.3426208	162.42769	-5.7070247	161.62748	-0.51536541	0.16320945	-0.49195736	0.16339045
25.2037	-5.2874517	161.78665	-5.6344364	161.04872	-0.51677912	0.17004177	-0.49439631	0.16976423
25.40365	-5.2050819	160.73764	-5.5626203	160.46879	-0.51847297	0.18118436	-0.49674293	0.17621046
25.6036	-5.1552563	160.31184	-5.4915771	159.88778	-0.52008706	0.18609688	-0.49899527	0.18272699
25.80355	-5.0426669	159.24721	-5.421307	159.30577	-0.52327869	0.1982817	-0.50115145	0.18931163
26.0035	-5.0370526	158.97997	-5.3518106	158.72285	-0.52268591	0.20085	-0.50320964	0.19596213
26.20345	-4.9361615	157.8468	-5.2830878	158.13908	-0.5246707	0.21361438	-0.50516809	0.20267615
26.4034	-4.9128833	157.22803	-5.2151387	157.55455	-0.52373493	0.21985646	-0.5070251	0.20945132
26.60335	-4.8121219	156.33176	-5.147963	156.96935	-0.52630194	0.23068253	-0.50877907	0.2162852
26.8033	-4.7777839	155.63733	-5.0815605	156.38354	-0.52554099	0.23798322	-0.51042845	0.22317532
27.00325	-4.7204156	155.24355	-5.0159305	155.79722	-0.52736463	0.24319041	-0.51197179	0.23011913
27.2032	-4.6805096	153.9418	-4.9510724	155.21045	-0.52410616	0.256283	-0.51340769	0.23711405
27.40315	-4.6026621	153.50661	-4.8869852	154.62331	-0.52684523	0.26259946	-0.51473486	0.24415747
27.6031	-4.5437336	152.82901	-4.8236679	154.03589	-0.52726796	0.27064153	-0.51595206	0.25124672
27.80305	-4.5350375	152.03783	-4.7611193	153.44825	-0.52400496	0.27817474	-0.51705817	0.2583791
28.003	-4.4503794	151.48537	-4.699338	152.86047	-0.52640415	0.2859882	-0.51805213	0.26555188
28.20295	-4.4134145	150.31952	-4.6383223	152.27262	-0.52269605	0.2979046	-0.51893297	0.27276229
28.4029	-4.3694992	150.0107	-4.5780705	151.68479	-0.52372401	0.30224181	-0.51969981	0.28000754
28.60285	-4.2873774	148.66211	-4.5185806	151.09703	-0.52137178	0.31747145	-0.52035185	0.28728482
28.8028	-4.2916255	148.10188	-4.4598506	150.50943	-0.51798932	0.32239637	-0.5208884	0.29459129
29.00275	-4.1470866	147.33022	-4.4018781	149.92206	-0.52221859	0.33486955	-0.52130884	0.3019241
29.2027	-4.2267547	146.40385	-4.3446607	149.33498	-0.51201843	0.34013464	-0.52161265	0.3092804
29.40265	-4.0634627	145.89047	-4.2881957	148.74826	-0.51860886	0.35125041	-0.52179939	0.31665729
29.6026	-4.147471	144.59444	-4.2324804	148.16198	-0.50561762	0.35939759	-0.52186872	0.32405192
29.80255	-4.0342093	144.16312	-4.1775117	147.5762	-0.50949839	0.3679606	-0.52182039	0.33146138
30.0025	-4.0018373	143.10106	-4.1232865	146.99099	-0.5044672	0.37875009	-0.52165424	0.33888281
30.20245	-3.9053156	142.87015	-4.0698014	146.40642	-0.50855673	0.38503509	-0.52137018	0.34631333
30.4024	-3.8949816	142.23494	-4.0170531	145.82255	-0.50485716	0.39111448	-0.52096825	0.35375006
30.60235	-3.9108284	140.74464	-3.9650378	145.23944	-0.49361301	0.40337576	-0.52044853	0.36119015
30.8023	-3.743485	140.72382	-3.9137518	144.65715	-0.50306576	0.41140542	-0.51981124	0.36863076
31.00225	-3.7352746	139.84299	-3.8631912	144.07576	-0.49715158	0.41948666	-0.51905663	0.37606906
31.2022	-3.7486784	139.99792	-3.8133517	143.49532	-0.49751573	0.41749604	-0.51818509	0.38350224
31.40215	-3.7547905	137.84879	-3.7642291	142.9159	-0.48117072	0.43555292	-0.51719706	0.39092753
31.6021	-3.728879	137.7868	-3.7158191	142.33754	-0.48213535	0.43737608	-0.51609306	0.39834217
31.80205	-3.550323	136.29808	-3.6681171	141.76031	-0.48038397	0.45909569	-0.51487372	0.40574345
32.002	-3.6802096	136.89095	-3.6211184	141.18427	-0.47790845	0.44736043	-0.51353973	0.41312866
32.20195	-3.5863485	134.64221	-3.5748181	140.60948	-0.4649846	0.47082847	-0.51209186	0.42049516
32.4019	-3.510499	134.31551	-3.5292114	140.03598	-0.46634704	0.47762484	-0.51053095	0.42784033
32.60185	-3.4966176	133.67259	-3.4842931	139.46383	-0.4616956	0.48359982	-0.50885793	0.4351616
32.8018	-3.4336381	132.668	-3.440058	138.89308	-0.45644353	0.49519775	-0.50707379	0.44245644
33.00175	-3.5253441	131.98354	-3.3965009	138.3238	-0.4457641	0.49535729	-0.50517959	0.44972236
33.2017	-3.3217597	130.81378	-3.3536161	137.75601	-0.44588803	0.51631516	-0.50317646	0.45695693
33.40165	-3.4115729	130.20944	-3.3113983	137.18979	-0.43588687	0.51563011	-0.5010656	0.46415775
33.6016	-3.2489228	129.69261	-3.2698417	136.62516	-0.439369	0.52936142	-0.49884826	0.47132251
33.80155	-3.3431373	128.5847	-3.2289405	136.06219	-0.4244227	0.53195641	-0.49652577	0.47844891
34.0015	-3.176487	128.53865	-3.188689	135.50091	-0.43220846	0.54260879	-0.49409951	0.48553473
34.20145	-3.18736	126.70701	-3.149081	134.94138	-0.41412566	0.55545036	-0.49157089	0.4925778
34.4014	-3.0869362	127.3027	-3.1101107	134.38363	-0.42476074	0.55752366	-0.4889414	0.49957603
34.60135	-3.1262684	125.92464	-3.0717718	133.8277	-0.40937184	0.56501329	-0.48621259	0.50652735
34.8013	-3.1690969	125.29223	-3.0340582	133.27364	-0.40112784	0.56669611	-0.48338603	0.51342979
35.00125	-3.0074618	123.89962	-2.9969635	132.72149	-0.39451034	0.58710174	-0.48046334	0.52028142
35.2012	-3.0072463	123.10725	-2.9604815	132.17129	-0.38636316	0.59251599	-0.47744619	0.52708037
35.40115	-2.807133	124.26865	-2.9246057	131.62306	-0.40757618	0.59818715	-0.47433629	0.53382486
35.6011	-3.1517909	122.07443	-2.8893295	131.07686	-0.36942112	0.58949197	-0.47113538	0.54051315
35.80105	-2.8876345	121.6279	-2.8546466	130.53271	-0.37608105	0.61064455	-0.46784524	0.54714358
36.001	-2.9126756	119.45247	-2.8205502	129.99065	-0.35161521	0.62268246	-0.46446767	0.55371454
36.20095	-2.8620217	119.56557	-2.7870338	129.45071	-0.35490738	0.62562504	-0.46100451	0.5602245
36.4009	-2.847945	118.2267	-2.7540908	128.91292	-0.34074418	0.63477475	-0.45745762	0.566672
36.60085	-2.93419	117.312	-2.7217142	128.37731	-0.32730125	0.63380881	-0.45382888	0.57305562
36.8008	-2.7736242	116.42847	-2.6898976	127.84391	-0.3234127	0.65069861	-0.4501202	0.57937405
37.00075	-2.8385727	115.32414	-2.6586339	127.31275	-0.30849629	0.65191791	-0.4463335	0.585626
37.2007	-2.7599795	115.02832	-2.6279166	126.78386	-0.30789975	0.65944195	-0.44247072	0.59181027
37.40065	-2.73669	114.0033	-2.5977387	126.25726	-0.29684858	0.66662949	-0.43853381	0.59792573
37.6006	-2.8327804	113.3257	-2.5680934	125.73298	-0.28576529	0.66272116	-0.43452473	0.60397131
37.80055	-2.6059861	112.26499	-2.5389739	125.21103	-0.28068209	0.68556656	-0.43044544	0.609946
38.0005	-2.7356386	111.66066	-2.5103734	124.69144	-0.26938436	0.67828826	-0.42629794	0.61584886
38.20045	-2.5649805	111.06119	-2.4822849	124.17424	-0.26747702	0.69458338	-0.42208418	0.621679
38.4004	-2.6315019	110.25521	-2.4547016	123.65944	-0.25571425	0.69294977	-0.41780616	0.62743561
38.60035	-2.6169393	110.11334	-2.4276167	123.14706	-0.25442387	0.69474463	-0.41346585	0.63311794
38.8003	-2.5345528	107.82344	-2.4010234	122.63712	-0.22861995	0.71106819	-0.40906523	0.63872529
39.00025	-2.6212468	108.72273	-2.3749147	122.12964	-0.23737089	0.70036705	-0.40460627	0.64425703
39.2002	-2.5441203	105.76728	-2.349284	121.62463	-0.20273685	0.71802169	-0.40009095	0.64971258
39.40015	-2.580569	106.28456	-2.3241243	121.12211	-0.2083349	0.71316315	-0.39552121	0.65509142
39.6001	-2.5696056	104.8714	-2.299429	120.62208	-0.19092449	0.7189911	-0.390899	0.66039311
39.80005	-2.557874	104.24178	-2.2751912	120.12457	-0.18325952	0.72202024	-0.38622627	0.66561722
40	-2.5826464	103.58618	-2.2514043	119.62959	-0.17448772	0.72200773	-0.38150494	0.67076341
