Freq_GHz	r_meas	x_meas	r_fit	x_fit	R_meas_ohm	X_meas_ohm	R_fit_ohm	X_fit_ohm
4.20895	1.04187	-0.247007	1.0937	-0.240177	52.0937	-12.3504	54.6851	-12.0089
4.4089	1.03344	-0.256845	1.08437	-0.248513	51.672	-12.8422	54.2185	-12.4257
4.60885	1.02367	-0.264725	1.07478	-0.25648	51.1836	-13.2362	53.7388	-12.824
4.8088	1.01541	-0.274567	1.06494	-0.264072	50.7705	-13.7283	53.2469	-13.2036
5.00875	1.00591	-0.281609	1.05488	-0.271286	50.2954	-14.0805	52.7438	-13.5643
5.2087	0.996381	-0.289113	1.04461	-0.278118	49.819	-14.4556	52.2303	-13.9059
5.40865	0.986174	-0.296966	1.03415	-0.284565	49.3087	-14.8483	51.7074	-14.2283
5.6086	0.976244	-0.303782	1.02352	-0.290628	48.8122	-15.1891	51.1759	-14.5314
5.80855	0.966624	-0.310778	1.01273	-0.296305	48.3312	-15.5389	50.6366	-14.8153
6.0085	0.954561	-0.315704	1.00181	-0.301598	47.728	-15.7852	50.0905	-15.0799
6.20845	0.945595	-0.322438	0.990767	-0.306507	47.2798	-16.1219	49.5383	-15.3254
6.4084	0.934214	-0.32741	0.979618	-0.311035	46.7107	-16.3705	48.9809	-15.5518
6.60835	0.925297	-0.332603	0.968381	-0.315185	46.2649	-16.6302	48.4191	-15.7592
6.8083	0.912233	-0.336759	0.957069	-0.31896	45.6116	-16.838	47.8535	-15.948
7.00825	0.902511	-0.341565	0.945698	-0.322364	45.1255	-17.0782	47.2849	-16.1182
7.2082	0.891314	-0.346304	0.934281	-0.325402	44.5657	-17.3152	46.7141	-16.2701
7.40815	0.879804	-0.349463	0.922832	-0.32808	43.9902	-17.4731	46.1416	-16.404
7.6081	0.869109	-0.352143	0.911364	-0.330403	43.4555	-17.6072	45.5682	-16.5201
7.80805	0.856979	-0.355188	0.899888	-0.332377	42.849	-17.7594	44.9944	-16.6189
8.008	0.846986	-0.358653	0.888417	-0.334009	42.3493	-17.9326	44.4209	-16.7005
8.20795	0.835069	-0.36047	0.876962	-0.335306	41.7534	-18.0235	43.8481	-16.7653
8.4079	0.824735	-0.36212	0.865532	-0.336274	41.2368	-18.106	43.2766	-16.8137
8.60785	0.812366	-0.364652	0.854139	-0.336922	40.6183	-18.2326	42.7069	-16.8461
8.8078	0.801822	-0.365027	0.842791	-0.337257	40.0911	-18.2513	42.1395	-16.8628
9.00775	0.790496	-0.367167	0.831496	-0.337286	39.5248	-18.3584	41.5748	-16.8643
9.2077	0.780195	-0.366959	0.820265	-0.337018	39.0097	-18.348	41.0132	-16.8509
9.40765	0.768655	-0.367316	0.809103	-0.33646	38.4327	-18.3658	40.4551	-16.823
9.6076	0.757906	-0.367817	0.798018	-0.335621	37.8953	-18.3908	39.9009	-16.7811
9.80755	0.747063	-0.366596	0.787016	-0.33451	37.3532	-18.3298	39.3508	-16.7255
10.0075	0.736461	-0.367868	0.776105	-0.333133	36.8231	-18.3934	38.8052	-16.6566
10.2074	0.72604	-0.364254	0.765288	-0.331499	36.302	-18.2127	38.2644	-16.5749
10.4074	0.715028	-0.365419	0.754573	-0.329616	35.7514	-18.2709	37.7286	-16.4808
10.6074	0.70439	-0.362439	0.743962	-0.327494	35.2195	-18.122	37.1981	-16.3747
10.8073	0.693846	-0.362742	0.733461	-0.325138	34.6923	-18.1371	36.673	-16.2569
11.0073	0.684221	-0.360792	0.723073	-0.322558	34.2111	-18.0396	36.1536	-16.1279
11.2072	0.674118	-0.358113	0.712802	-0.319761	33.7059	-17.9057	35.6401	-15.9881
11.4071	0.663527	-0.355553	0.702651	-0.316756	33.1764	-17.7777	35.1325	-15.8378
11.6071	0.652111	-0.353028	0.692622	-0.313549	32.6055	-17.6514	34.6311	-15.6774
11.8071	0.643947	-0.352149	0.682719	-0.310148	32.1973	-17.6074	34.1359	-15.5074
12.007	0.631466	-0.347265	0.672942	-0.30656	31.5733	-17.3633	33.6471	-15.328
12.207	0.624512	-0.34631	0.663295	-0.302794	31.2256	-17.3155	33.1647	-15.1397
12.4069	0.612013	-0.341449	0.653778	-0.298855	30.6006	-17.0725	32.6889	-14.9427
12.6068	0.606514	-0.339503	0.644393	-0.29475	30.3257	-16.9751	32.2196	-14.7375
12.8068	0.594496	-0.33381	0.63514	-0.290487	29.7248	-16.6905	31.757	-14.5244
13.0068	0.585901	-0.331689	0.626021	-0.286072	29.295	-16.5845	31.301	-14.3036
13.2067	0.576825	-0.326088	0.617035	-0.281511	28.8412	-16.3044	30.8518	-14.0756
13.4067	0.568006	-0.32292	0.608184	-0.276811	28.4003	-16.146	30.4092	-13.8405
13.6066	0.560634	-0.318289	0.599467	-0.271977	28.0317	-15.9144	29.9734	-13.5988
13.8065	0.550536	-0.313672	0.590885	-0.267015	27.5268	-15.6836	29.5442	-13.3507
14.0065	0.543935	-0.308651	0.582437	-0.261931	27.1967	-15.4326	29.1218	-13.0966
14.2065	0.533117	-0.30443	0.574122	-0.256731	26.6559	-15.2215	28.7061	-12.8365
14.4064	0.526982	-0.29984	0.565941	-0.25142	26.3491	-14.992	28.297	-12.571
14.6064	0.517616	-0.29491	0.557892	-0.246002	25.8808	-14.7455	27.8946	-12.3001
14.8063	0.511148	-0.288545	0.549975	-0.240484	25.5574	-14.4273	27.4987	-12.0242
15.0062	0.501677	-0.283288	0.542189	-0.234869	25.0839	-14.1644	27.1094	-11.7434
15.2062	0.494187	-0.277601	0.534533	-0.229163	24.7094	-13.88	26.7266	-11.4581
15.4062	0.486818	-0.272704	0.527006	-0.223369	24.3409	-13.6352	26.3503	-11.1685
15.6061	0.479904	-0.26635	0.519607	-0.217493	23.9952	-13.3175	25.9803	-10.8747
15.8061	0.472599	-0.260555	0.512334	-0.211538	23.6299	-13.0277	25.6167	-10.5769
16.006	0.464922	-0.254892	0.505187	-0.205509	23.2461	-12.7446	25.2593	-10.2755
16.206	0.458779	-0.248812	0.498163	-0.199409	22.9389	-12.4406	24.9082	-9.97046
16.4059	0.450372	-0.243022	0.491263	-0.193242	22.5186	-12.1511	24.5631	-9.66212
16.6059	0.44576	-0.236858	0.484483	-0.187012	22.288	-11.8429	24.2241	-9.35061
16.8058	0.438298	-0.230363	0.477823	-0.180722	21.9149	-11.5181	23.8911	-9.0361
17.0057	0.431636	-0.223426	0.471281	-0.174375	21.5818	-11.1713	23.564	-8.71876
17.2057	0.425148	-0.217819	0.464855	-0.167975	21.2574	-10.891	23.2428	-8.39876
17.4057	0.418929	-0.212084	0.458545	-0.161525	20.9465	-10.6042	22.9273	-8.07623
17.6056	0.414287	-0.204547	0.452348	-0.155027	20.7143	-10.2274	22.6174	-7.75134
17.8056	0.407161	-0.197877	0.446263	-0.148484	20.358	-9.89386	22.3131	-7.42421
18.0055	0.402122	-0.191179	0.440288	-0.1419	20.1061	-9.55894	22.0144	-7.09499
18.2054	0.396211	-0.185204	0.434421	-0.135276	19.8106	-9.26018	21.721	-6.76381
18.4054	0.39054	-0.177426	0.428661	-0.128616	19.527	-8.87131	21.433	-6.43079
18.6054	0.38498	-0.171723	0.423006	-0.121921	19.249	-8.58614	21.1503	-6.09604
18.8053	0.378667	-0.164517	0.417455	-0.115194	18.9334	-8.22587	20.8728	-5.75969
19.0053	0.375071	-0.157574	0.412006	-0.108437	18.7536	-7.87869	20.6003	-5.42184
19.2052	0.368721	-0.150696	0.406657	-0.101652	18.436	-7.53479	20.3328	-5.0826
19.4051	0.363544	-0.142866	0.401406	-0.0948412	18.1772	-7.1433	20.0703	-4.74206
19.6051	0.358436	-0.13716	0.396253	-0.0880065	17.9218	-6.85802	19.8126	-4.40032
19.8051	0.353112	-0.128114	0.391194	-0.0811496	17.6556	-6.40572	19.5597	-4.05748
20.005	0.348965	-0.123534	0.38623	-0.0742724	17.4483	-6.17669	19.3115	-3.71362
20.205	0.344235	-0.113809	0.381357	-0.0673765	17.2118	-5.69043	19.0679	-3.36883
20.4049	0.339494	-0.107889	0.376575	-0.0604635	16.9747	-5.39446	18.8288	-3.02318
20.6048	0.335716	-0.100016	0.371882	-0.0535349	16.7858	-5.00081	18.5941	-2.67675
20.8048	0.330892	-0.0929441	0.367276	-0.0465922	16.5446	-4.64721	18.3638	-2.32961
21.0048	0.328468	-0.0854812	0.362757	-0.0396368	16.4234	-4.27406	18.1378	-1.98184
21.2047	0.322383	-0.0764381	0.358321	-0.0326699	16.1191	-3.8219	17.916	-1.63349
21.4047	0.319389	-0.070019	0.353968	-0.0256929	15.9695	-3.50095	17.6984	-1.28464
21.6046	0.313775	-0.0630328	0.349697	-0.0187069	15.6888	-3.15164	17.4848	-0.935346
21.8045	0.313772	-0.0545839	0.345505	-0.0117132	15.6886	-2.7292	17.2752	-0.585658
22.0045	0.306807	-0.0471757	0.341391	-0.00471272	15.3403	-2.35879	17.0696	-0.235636
22.2045	0.305448	-0.0388825	0.337355	0.00229337	15.2724	-1.94412	16.8678	0.114669
22.4044	0.298764	-0.0333701	0.333394	0.00930413	14.9382	-1.66851	16.6697	0.465207
22.6044	0.298205	-0.0234521	0.329507	0.0163186	14.9102	-1.17261	16.4754	0.81593
22.8043	0.293678	-0.0182981	0.325694	0.0233359	14.6839	-0.914903	16.2847	1.16679
23.0042	0.289614	-0.00868831	0.321951	0.0303552	14.4807	-0.434416	16.0976	1.51776
23.2042	0.286751	-0.00122916	0.318279	0.0373756	14.3376	-0.0614578	15.9139	1.86878
23.4042	0.283276	0.00514345	0.314675	0.0443963	14.1638	0.257172	15.7338	2.21982
23.6041	0.282356	0.0141373	0.311139	0.0514168	14.1178	0.706866	15.557	2.57084
23.8041	0.27768	0.02103	0.30767	0.0584361	13.884	1.0515	15.3835	2.92181
24.004	0.275397	0.030012	0.304265	0.0654538	13.7698	1.5006	15.2133	3.27269
24.2039	0.272413	0.0367144	0.300925	0.0724691	13.6206	1.83572	15.0462	3.62346
24.4039	0.26953	0.0454708	0.297647	0.0794815	13.4765	2.27354	14.8823	3.97407
24.6039	0.267679	0.0533176	0.29443	0.0864904	13.384	2.66588	14.7215	4.32452
24.8038	0.263226	0.0605624	0.291274	0.0934952	13.1613	3.02812	14.5637	4.67476
25.0038	0.262391	0.0683776	0.288177	0.100496	13.1195	3.41888	14.4089	5.02478
25.2037	0.259932	0.0764691	0.285138	0.107491	12.9966	3.82346	14.2569	5.37454
25.4036	0.257845	0.0861253	0.282157	0.114481	12.8922	4.30627	14.1078	5.72404
25.6036	0.255928	0.0922277	0.279231	0.121465	12.7964	4.61139	13.9616	6.07324
25.8036	0.252242	0.103163	0.27636	0.128442	12.6121	5.15814	13.818	6.42212
26.0035	0.251	0.107719	0.273544	0.135413	12.55	5.38595	13.6772	6.77067
26.2035	0.248393	0.118866	0.27078	0.142377	12.4197	5.94331	13.539	7.11887
26.4034	0.247378	0.126115	0.268068	0.149334	12.3689	6.30573	13.4034	7.4667
26.6033	0.244148	0.134595	0.265407	0.156283	12.2074	6.72974	13.2704	7.81415
26.8033	0.243224	0.142693	0.262796	0.163224	12.1612	7.13463	13.1398	8.1612
27.0033	0.240845	0.148285	0.260235	0.170157	12.0422	7.41426	13.0117	8.50784
27.2032	0.240628	0.160228	0.257721	0.177081	12.0314	8.01141	12.8861	8.85405
27.4032	0.238021	0.166277	0.255255	0.183997	11.901	8.31383	12.7627	9.19983
27.6031	0.236822	0.174642	0.252835	0.190903	11.8411	8.73212	12.6418	9.54516
27.803	0.237243	0.182208	0.250461	0.1978	11.8621	9.1104	12.5231	9.89002
28.003	0.233985	0.190104	0.248132	0.204688	11.6992	9.50518	12.4066	10.2344
28.203	0.233531	0.200135	0.245847	0.211567	11.6766	10.0067	12.2923	10.5783
28.4029	0.231308	0.205429	0.243605	0.218435	11.5654	10.2715	12.1802	10.9218
28.6029	0.230255	0.217883	0.241405	0.225294	11.5127	10.8941	12.0703	11.2647
28.8028	0.231219	0.225544	0.239247	0.232143	11.561	11.2772	11.9623	11.6071
29.0027	0.227073	0.233942	0.23713	0.238981	11.3537	11.6971	11.8565	11.9491
29.2027	0.230838	0.24238	0.235053	0.245809	11.5419	12.119	11.7526	12.2905
29.4027	0.224699	0.249128	0.233015	0.252627	11.235	12.4564	11.6508	12.6314
29.6026	0.229916	0.259541	0.231016	0.259434	11.4958	12.977	11.5508	12.9717
29.8026	0.224771	0.267289	0.229055	0.266231	11.2386	13.3644	11.4528	13.3116
30.0025	0.225486	0.276521	0.227132	0.273017	11.2743	13.8261	11.3566	13.6509
30.2024	0.222046	0.28222	0.225245	0.279792	11.1023	14.111	11.2623	13.9896
30.4024	0.222263	0.288714	0.223394	0.286557	11.1131	14.4357	11.1697	14.3278
30.6024	0.224477	0.301897	0.221579	0.29331	11.2238	15.0948	11.0789	14.6655
30.8023	0.217243	0.305593	0.219798	0.300052	10.8622	15.2797	10.9899	15.0026
31.0023	0.219963	0.315281	0.218052	0.306784	10.9982	15.764	10.9026	15.3392
31.2022	0.219882	0.315227	0.216339	0.313504	10.9941	15.7614	10.817	15.6752
31.4021	0.222147	0.334697	0.214659	0.320214	11.1074	16.7349	10.733	16.0107
31.6021	0.221792	0.337153	0.213012	0.326912	11.0896	16.8576	10.6506	16.3456
31.8021	0.21607	0.351596	0.211397	0.333599	10.8035	17.5798	10.5698	16.68
32.002	0.219527	0.348408	0.209813	0.340275	10.9764	17.4204	10.4906	17.0138
32.2019	0.220251	0.368652	0.208259	0.34694	11.0125	18.4326	10.413	17.347
32.4019	0.218491	0.374931	0.206736	0.353594	10.9245	18.7466	10.3368	17.6797
32.6018	0.218306	0.383045	0.205243	0.360237	10.9153	19.1522	10.2622	18.0118
32.8018	0.217391	0.392189	0.203779	0.366868	10.8695	19.6095	10.189	18.3434
33.0018	0.222444	0.399095	0.202344	0.373488	11.1222	19.9547	10.1172	18.6744
33.2017	0.215239	0.412716	0.200937	0.380098	10.7619	20.6358	10.0469	19.0049
33.4016	0.220897	0.418475	0.199558	0.386696	11.0449	20.9237	9.9779	19.3348
33.6016	0.21262	0.426423	0.198206	0.393283	10.631	21.3211	9.91031	19.6642
33.8015	0.221985	0.437184	0.196881	0.399859	11.0993	21.8592	9.84407	19.993
34.0015	0.211861	0.441103	0.195583	0.406424	10.593	22.0552	9.77916	20.3212
34.2015	0.215352	0.458459	0.194311	0.412978	10.7676	22.923	9.71555	20.6489
34.4014	0.208654	0.454919	0.193064	0.419521	10.4327	22.746	9.65322	20.9761
34.6013	0.215037	0.470016	0.191843	0.426054	10.7519	23.5008	9.59214	21.3027
34.8013	0.218321	0.47831	0.190646	0.432575	10.9161	23.9155	9.53231	21.6288
35.0012	0.211537	0.490788	0.189474	0.439086	10.5769	24.5394	9.4737	21.9543
35.2012	0.214549	0.502099	0.188326	0.445585	10.7274	25.1049	9.4163	22.2793
35.4012	0.203602	0.497033	0.187201	0.452074	10.1801	24.8517	9.36007	22.6037
35.6011	0.226264	0.512504	0.1861	0.458553	11.3132	25.6252	9.30501	22.9276
35.801	0.211703	0.522711	0.185022	0.465021	10.5852	26.1356	9.25109	23.251
36.001	0.217607	0.543835	0.183966	0.471478	10.8804	27.1917	9.1983	23.5739
36.2009	0.215747	0.544771	0.182932	0.477924	10.7874	27.2385	9.14662	23.8962
36.4009	0.21665	0.560475	0.181921	0.48436	10.8325	28.0238	9.09603	24.218
36.6009	0.225737	0.569744	0.18093	0.490786	11.2868	28.4872	9.04652	24.5393
36.8008	0.218985	0.582	0.179961	0.497202	10.9493	29.1	8.99807	24.8601
37.0007	0.22535	0.594329	0.179013	0.503607	11.2675	29.7165	8.95066	25.1803
37.2007	0.22248	0.598214	0.178086	0.510002	11.124	29.9107	8.90429	25.5001
37.4006	0.22453	0.611961	0.177178	0.516386	11.2265	30.598	8.85892	25.8193
37.6006	0.232089	0.618738	0.176291	0.522761	11.6045	30.9369	8.81455	26.138
37.8006	0.219764	0.633322	0.175423	0.529125	10.9882	31.6661	8.77117	26.4563
38.0005	0.230668	0.639045	0.174575	0.53548	11.5334	31.9522	8.72875	26.774
38.2004	0.220632	0.650714	0.173746	0.541825	11.0316	32.5357	8.68729	27.0912
38.4004	0.227679	0.657815	0.172935	0.54816	11.3839	32.8908	8.64676	27.408
38.6003	0.227994	0.661487	0.172143	0.554485	11.3997	33.0744	8.60717	27.7242
38.8003	0.228396	0.686228	0.17137	0.5608	11.4198	34.3114	8.56849	28.04
39.0003	0.232181	0.680169	0.170614	0.567106	11.609	34.0085	8.53071	28.3553
39.2002	0.233778	0.713308	0.169876	0.573402	11.6889	35.6654	8.49382	28.6701
39.4001	0.237287	0.707971	0.169156	0.579689	11.8643	35.3985	8.4578	28.9844
39.6001	0.241041	0.728511	0.168453	0.585966	12.0521	36.4255	8.42265	29.2983
39.8	0.240352	0.737753	0.167767	0.592234	12.0176	36.8876	8.38834	29.6117
40	0.246267	0.745039	0.167098	0.598493	12.3134	37.2519	8.35488	29.9247
