Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
21.40465	-6.6397166	174.34224	-6.8613776	170.74258
21.6046	-6.5041723	173.9967	-6.7704463	170.18991
21.80455	-6.5333233	172.93027	-6.6802877	169.63432
22.0045	-6.3672361	172.57382	-6.5909066	169.07591
22.20445	-6.3550253	171.61133	-6.5023077	168.51476
22.4044	-6.219552	171.48851	-6.4144955	167.95099
22.60435	-6.1949792	170.31183	-6.3274745	167.38469
22.8043	-6.0944114	170.14778	-6.2412488	166.81596
23.00425	-5.9973369	169.13759	-6.1558225	166.2449
23.2042	-5.9507637	168.55287	-6.0711994	165.6716
23.40415	-5.8617916	168.15044	-5.9873834	165.09616
23.6041	-5.8383341	167.20865	-5.9043778	164.51867
23.80405	-5.7408214	166.69572	-5.8221861	163.93924
24.004	-5.6753278	165.82028	-5.7408113	163.35794
24.20395	-5.614975	165.34167	-5.6602565	162.77489
24.4039	-5.5275002	164.54843	-5.5805243	162.19018
24.60385	-5.4893351	163.80072	-5.5016173	161.60389
24.8038	-5.3681426	163.17085	-5.4235379	161.01612
25.00375	-5.3426208	162.42769	-5.3462882	160.42696
25.2037	-5.2874517	161.78665	-5.2698702	159.83651
25.40365	-5.2050819	160.73764	-5.1942855	159.24486
25.6036	-5.1552563	160.31184	-5.1195355	158.6521
25.80355	-5.0426669	159.24721	-5.0456217	158.05831
26.0035	-5.0370526	158.97997	-4.9725449	157.4636
26.20345	-4.9361615	157.8468	-4.9003061	156.86805
26.4034	-4.9128833	157.22803	-4.8289058	156.27175
26.60335	-4.8121219	156.33176	-4.7583443	155.67478
26.8033	-4.7777839	155.63733	-4.6886217	155.07725
27.00325	-4.7204156	155.24355	-4.619738	154.47923
27.2032	-4.6805096	153.9418	-4.5516927	153.88081
27.40315	-4.6026621	153.50661	-4.4844853	153.28208
27.6031	-4.5437336	152.82901	-4.4181149	152.68312
27.80305	-4.5350375	152.03783	-4.3525804	152.08403
28.003	-4.4503794	151.48537	-4.2878806	151.48487
28.20295	-4.4134145	150.31952	-4.2240138	150.88575
28.4029	-4.3694992	150.0107	-4.1609783	150.28674
28.60285	-4.2873774	148.66211	-4.098772	149.68792
28.8028	-4.2916255	148.10188	-4.0373927	149.08938
29.00275	-4.1470866	147.33022	-3.9768378	148.49119
29.2027	-4.2267547	146.40385	-3.9171047	147.89344
29.40265	-4.0634627	145.89047	-3.8581904	147.29619
29.6026	-4.147471	144.59444	-3.8000916	146.69954
29.80255	-4.0342093	144.16312	-3.742805	146.10356
30.0025	-4.0018373	143.10106	-3.686327	145.50832
30.20245	-3.9053156	142.87015	-3.6306536	144.9139
30.4024	-3.8949816	142.23494	-3.5757809	144.32037
30.60235	-3.9108284	140.74464	-3.5217045	143.7278
30.8023	-3.743485	140.72382	-3.46842	143.13627
31.00225	-3.7352746	139.84299	-3.4159226	142.54583
31.2022	-3.7486784	139.99792	-3.3642075	141.95658
31.40215	-3.7547905	137.84879	-3.3132697	141.36856
31.6021	-3.728879	137.7868	-3.2631038	140.78185
31.80205	-3.550323	136.29808	-3.2137044	140.19651
32.002	-3.6802096	136.89095	-3.165066	139.6126
32.20195	-3.5863485	134.64221	-3.1171826	139.03019
32.4019	-3.510499	134.31551	-3.0700485	138.44934
32.60185	-3.4966176	133.67259	-3.0236573	137.87011
32.8018	-3.4336381	132.668	-2.978003	137.29255
33.00175	-3.5253441	131.98354	-2.933079	136.71673
33.2017	-3.3217597	130.81378	-2.8888789	136.14269
33.40165	-3.4115729	130.20944	-2.8453959	135.5705
33.6016	-3.2489228	129.69261	-2.8026233	135.0002
33.80155	-3.3431373	128.5847	-2.760554	134.43184
34.0015	-3.176487	128.53865	-2.7191811	133.86548
34.20145	-3.18736	126.70701	-2.6784974	133.30116
34.4014	-3.0869362	127.3027	-2.6384956	132.73893
34.60135	-3.1262684	125.92464	-2.5991684	132.17883
34.8013	-3.1690969	125.29223	-2.5605083	131.62092
35.00125	-3.0074618	123.89962	-2.5225079	131.06522
35.2012	-3.0072463	123.10725	-2.4851595	130.51178
35.40115	-2.807133	124.26865	-2.4484554	129.96065
35.6011	-3.1517909	122.07443	-2.4123879	129.41185
35.80105	-2.8876345	121.6279	-2.3769493	128.86543
36.001	-2.9126756	119.45247	-2.3421317	128.32141
36.20095	-2.8620217	119.56557	-2.3079271	127.77984
36.4009	-2.847945	118.2267	-2.2743278	127.24075
36.60085	-2.93419	117.312	-2.2413257	126.70416
36.8008	-2.7736242	116.42847	-2.2089129	126.17011
37.00075	-2.8385727	115.32414	-2.1770814	125.63861
37.2007	-2.7599795	115.02832	-2.1458231	125.10971
37.40065	-2.73669	114.0033	-2.11513	124.58343
37.6006	-2.8327804	113.3257	-2.0849941	124.05978
37.80055	-2.6059861	112.26499	-2.0554074	123.53879
38.0005	-2.7356386	111.66066	-2.0263619	123.02048
38.20045	-2.5649805	111.06119	-1.9978495	122.50488
38.4004	-2.6315019	110.25521	-1.9698622	121.99199
38.60035	-2.6169393	110.11334	-1.9423922	121.48185
38.8003	-2.5345528	107.82344	-1.9154313	120.97445
39.00025	-2.6212468	108.72273	-1.8889718	120.46983
39.2002	-2.5441203	105.76728	-1.8630057	119.96798
39.40015	-2.580569	106.28456	-1.8375251	119.46894
39.6001	-2.5696056	104.8714	-1.8125223	118.9727
39.80005	-2.557874	104.24178	-1.7879895	118.47927
40	-2.5826464	103.58618	-1.763919	117.98867
