Freq_GHz	r_meas	x_meas	r_model	x_model	R_meas_ohm	X_meas_ohm	R_model_ohm	X_model_ohm
27.2032	0.276161	0.21459	0.289859	0.202089	13.808	10.7295	14.4929	10.1045
27.4032	0.272257	0.218813	0.286927	0.207437	13.6129	10.9407	14.3463	10.3719
27.6031	0.269658	0.224991	0.284033	0.21281	13.4829	11.2496	14.2016	10.6405
27.803	0.270019	0.231815	0.281177	0.218205	13.5009	11.5907	14.0589	10.9102
28.003	0.265833	0.237167	0.27836	0.223623	13.2917	11.8584	13.918	11.1811
28.203	0.265039	0.247496	0.27558	0.229062	13.2519	12.3748	13.779	11.4531
28.4029	0.262885	0.250502	0.272838	0.234523	13.1442	12.5251	13.6419	11.7261
28.6029	0.259747	0.262877	0.270134	0.240004	12.9874	13.1439	13.5067	12.0002
28.8028	0.260668	0.267745	0.267467	0.245504	13.0334	13.3873	13.3734	12.2752
29.0027	0.253222	0.275694	0.264838	0.251024	12.6611	13.7847	13.2419	12.5512
29.2027	0.259023	0.283222	0.262247	0.256562	12.9512	14.1611	13.1123	12.8281
29.4027	0.250115	0.289149	0.259692	0.262118	12.5058	14.4574	12.9846	13.1059
29.6026	0.256749	0.299992	0.257174	0.26769	12.8375	14.9996	12.8587	13.3845
29.8026	0.25063	0.304858	0.254694	0.27328	12.5315	15.2429	12.7347	13.664
30.0025	0.250142	0.314724	0.25225	0.278885	12.5071	15.7362	12.6125	13.9442
30.2024	0.244686	0.317686	0.249842	0.284505	12.2343	15.8843	12.4921	14.2252
30.4024	0.244936	0.323561	0.247471	0.290139	12.2468	16.178	12.3735	14.507
30.6024	0.24801	0.337046	0.245135	0.295788	12.4005	16.8523	12.2568	14.7894
30.8023	0.237875	0.33882	0.242836	0.30145	11.8938	16.941	12.1418	15.0725
31.0023	0.23863	0.347051	0.240572	0.307125	11.9315	17.3526	12.0286	15.3563
31.2022	0.239226	0.345487	0.238344	0.312813	11.9613	17.2743	11.9172	15.6406
31.4021	0.242815	0.365462	0.236151	0.318512	12.1408	18.2731	11.8076	15.9256
31.6021	0.241307	0.366308	0.233993	0.324223	12.0654	18.3154	11.6997	16.2111
31.8021	0.232469	0.382213	0.23187	0.329944	11.6235	19.1106	11.5935	16.4972
32.002	0.239677	0.375248	0.229781	0.335675	11.9838	18.7624	11.4891	16.7838
32.2019	0.237392	0.397683	0.227727	0.341417	11.8696	19.8841	11.3863	17.0708
32.4019	0.233106	0.401652	0.225707	0.347167	11.6553	20.0826	11.2853	17.3584
32.6018	0.233278	0.408028	0.22372	0.352927	11.6639	20.4014	11.186	17.6463
32.8018	0.230911	0.418516	0.221767	0.358694	11.5455	20.9258	11.0884	17.9347
33.0018	0.238017	0.424178	0.219848	0.36447	11.9009	21.2089	10.9924	18.2235
33.2017	0.226798	0.43808	0.217961	0.370253	11.3399	21.904	10.898	18.5127
33.4016	0.233768	0.443049	0.216107	0.376043	11.6884	22.1524	10.8054	18.8022
33.6016	0.22395	0.450136	0.214286	0.38184	11.1975	22.5068	10.7143	19.092
33.8015	0.232222	0.460178	0.212497	0.387643	11.6111	23.0089	10.6248	19.3822
34.0015	0.221164	0.462652	0.21074	0.393452	11.0582	23.1326	10.537	19.6726
34.2015	0.225265	0.481268	0.209014	0.399266	11.2633	24.0634	10.4507	19.9633
34.4014	0.217341	0.476358	0.20732	0.405085	10.867	23.8179	10.366	20.2543
34.6013	0.22258	0.490129	0.205657	0.410909	11.129	24.5065	10.2829	20.5455
34.8013	0.226744	0.496165	0.204025	0.416737	11.3372	24.8083	10.2013	20.8369
35.0012	0.21826	0.512899	0.202424	0.42257	10.913	25.6449	10.1212	21.1285
35.2012	0.219811	0.521334	0.200853	0.428406	10.9906	26.0667	10.0427	21.4203
35.4012	0.20352	0.511468	0.199312	0.434245	10.176	25.5734	9.96561	21.7122
35.6011	0.23215	0.530401	0.197801	0.440087	11.6075	26.5201	9.89005	22.0043
35.801	0.214286	0.538847	0.196319	0.445931	10.7143	26.9424	9.81596	22.2966
36.001	0.220642	0.562344	0.194867	0.451779	11.0321	28.1172	9.74334	22.5889
36.2009	0.216702	0.561809	0.193443	0.457628	10.8351	28.0904	9.67216	22.8814
36.4009	0.218563	0.576928	0.192048	0.463479	10.9281	28.8464	9.60241	23.1739
36.6009	0.227027	0.585926	0.190682	0.469331	11.3514	29.2963	9.53408	23.4665
36.8008	0.217026	0.59839	0.189343	0.475184	10.8513	29.9195	9.46716	23.7592
37.0007	0.224519	0.610079	0.188032	0.481039	11.226	30.5039	9.40162	24.0519
37.2007	0.219222	0.614731	0.186749	0.486894	10.9611	30.7365	9.33746	24.3447
37.4006	0.219868	0.627059	0.185493	0.49275	10.9934	31.3529	9.27467	24.6375
37.6006	0.228991	0.633458	0.184264	0.498605	11.4495	31.6729	9.21322	24.9303
37.8006	0.213831	0.649781	0.183062	0.504461	10.6916	32.489	9.15311	25.2231
38.0005	0.225623	0.654904	0.181886	0.510317	11.2811	32.7452	9.09432	25.5158
38.2004	0.21351	0.665009	0.180737	0.516171	10.6755	33.2505	9.03684	25.8086
38.4004	0.220919	0.673749	0.179613	0.522026	11.046	33.6874	8.98065	26.1013
38.6003	0.220109	0.67574	0.178515	0.527879	11.0054	33.787	8.92574	26.3939
38.8003	0.219398	0.705731	0.177442	0.533731	10.9699	35.2866	8.8721	26.6866
39.0003	0.22415	0.692884	0.176394	0.539582	11.2075	34.6442	8.81971	26.9791
39.2002	0.22595	0.731879	0.175371	0.545431	11.2975	36.594	8.76856	27.2716
39.4001	0.227562	0.724511	0.174373	0.551279	11.3781	36.2255	8.71863	27.5639
39.6001	0.230771	0.743048	0.173398	0.557125	11.5386	37.1524	8.66992	27.8562
39.8	0.231653	0.75155	0.172448	0.562968	11.5827	37.5775	8.62241	28.1484
40	0.235837	0.759722	0.171522	0.56881	11.7918	37.9861	8.57609	28.4405
