Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
36.001	-2.66607	124.379	-1.49921	127.53
36.2009	-2.64473	124.009	-1.49023	126.843
36.4009	-2.63785	122.59	-1.48125	126.163
36.6009	-2.70447	121.573	-1.47228	125.489
36.8008	-2.65276	120.454	-1.46333	124.821
37.0007	-2.69486	119.224	-1.45438	124.16
37.2007	-2.66129	118.738	-1.44545	123.505
37.4006	-2.68225	117.394	-1.43654	122.856
37.6006	-2.73862	116.739	-1.42765	122.214
37.8006	-2.6232	115.605	-1.41878	121.577
38.0005	-2.69266	114.822	-1.40993	120.946
38.2004	-2.60697	114.016	-1.40111	120.322
38.4004	-2.6571	113.111	-1.39232	119.703
38.6003	-2.66271	112.49	-1.38355	119.09
38.8003	-2.63383	110.788	-1.37481	118.482
39.0003	-2.6588	110.828	-1.36611	117.881
39.2002	-2.61201	108.622	-1.35743	117.285
39.4001	-2.66495	108.401	-1.34879	116.694
39.6001	-2.67331	106.95	-1.34019	116.109
39.8	-2.65066	106.297	-1.33162	115.529
40	-2.68662	105.341	-1.32309	114.955
