Freq_GHz	Norm_dB_model_sat
3.49388	-0.0495084
3.50386	-0.049793
3.51384	-0.0500784
3.52382	-0.0503646
3.53381	-0.0506517
3.54379	-0.0509396
3.55377	-0.0512283
3.56375	-0.0515178
3.57373	-0.0518082
3.58372	-0.0520994
3.5937	-0.0523914
3.60368	-0.0526843
3.61366	-0.052978
3.62364	-0.0532725
3.63363	-0.0535678
3.64361	-0.053864
3.65359	-0.054161
3.66357	-0.0544588
3.67355	-0.0547575
3.68354	-0.055057
3.69352	-0.0553573
3.7035	-0.0556584
3.71348	-0.0559604
3.72346	-0.0562632
3.73345	-0.0565668
3.74343	-0.0568713
3.75341	-0.0571766
3.76339	-0.0574827
3.77337	-0.0577896
3.78336	-0.0580974
3.79334	-0.058406
3.80332	-0.0587154
3.8133	-0.0590257
3.82328	-0.0593368
3.83327	-0.0596487
3.84325	-0.0599615
3.85323	-0.0602751
3.86321	-0.0605895
3.87319	-0.0609048
3.88318	-0.0612208
3.89316	-0.0615377
3.90314	-0.0618555
3.91312	-0.0621741
3.9231	-0.0624935
3.93309	-0.0628137
3.94307	-0.0631348
3.95305	-0.0634567
3.96303	-0.0637794
3.97301	-0.064103
3.983	-0.0644274
3.99298	-0.0647526
4.00296	-0.0650787
4.01294	-0.0654056
4.02292	-0.0657333
4.03291	-0.0660619
4.04289	-0.0663913
4.05287	-0.0667215
4.06285	-0.0670526
4.07283	-0.0673845
4.08282	-0.0677173
4.0928	-0.0680508
4.10278	-0.0683852
4.11276	-0.0687205
4.12274	-0.0690565
4.13273	-0.0693935
4.14271	-0.0697312
4.15269	-0.0700698
4.16267	-0.0704092
4.17265	-0.0707494
4.18264	-0.0710905
4.19262	-0.0714324
4.2026	-0.0717752
4.21258	-0.0721188
4.22256	-0.0724632
4.23255	-0.0728085
4.24253	-0.0731546
4.25251	-0.0735015
4.26249	-0.0738493
4.27247	-0.0741979
4.28246	-0.0745474
4.29244	-0.0748976
4.30242	-0.0752488
4.3124	-0.0756007
4.32238	-0.0759535
4.33237	-0.0763072
4.34235	-0.0766616
4.35233	-0.0770169
4.36231	-0.0773731
4.37229	-0.0777301
4.38228	-0.0780879
4.39226	-0.0784466
4.40224	-0.0788061
4.41222	-0.0791664
4.4222	-0.0795276
4.43219	-0.0798896
4.44217	-0.0802525
4.45215	-0.0806162
4.46213	-0.0809807
4.47211	-0.0813461
4.4821	-0.0817123
4.49208	-0.0820794
4.50206	-0.0824473
4.51204	-0.082816
4.52202	-0.0831856
4.53201	-0.083556
4.54199	-0.0839273
4.55197	-0.0842994
4.56195	-0.0846724
4.57193	-0.0850461
4.58192	-0.0854208
4.5919	-0.0857962
4.60188	-0.0861726
4.61186	-0.0865497
4.62184	-0.0869277
4.63183	-0.0873066
4.64181	-0.0876862
4.65179	-0.0880668
4.66177	-0.0884481
4.67175	-0.0888303
4.68174	-0.0892134
4.69172	-0.0895973
4.7017	-0.089982
4.71168	-0.0903676
4.72166	-0.0907541
4.73165	-0.0911413
4.74163	-0.0915295
4.75161	-0.0919184
4.76159	-0.0923082
4.77157	-0.0926989
4.78156	-0.0930904
4.79154	-0.0934827
4.80152	-0.0938759
4.8115	-0.0942699
4.82148	-0.0946648
4.83147	-0.0950605
4.84145	-0.0954571
4.85143	-0.0958545
4.86141	-0.0962528
4.87139	-0.0966519
4.88138	-0.0970519
4.89136	-0.0974527
4.90134	-0.0978543
4.91132	-0.0982568
4.9213	-0.0986602
4.93129	-0.0990643
4.94127	-0.0994694
4.95125	-0.0998753
4.96123	-0.100282
4.97121	-0.10069
4.9812	-0.101098
4.99118	-0.101507
5.00116	-0.101917
5.01114	-0.102328
5.02112	-0.10274
5.03111	-0.103153
5.04109	-0.103566
5.05107	-0.103981
5.06105	-0.104396
5.07103	-0.104812
5.08102	-0.105229
5.091	-0.105647
5.10098	-0.106065
5.11096	-0.106485
5.12094	-0.106905
5.13093	-0.107326
5.14091	-0.107748
5.15089	-0.108171
5.16087	-0.108595
5.17085	-0.10902
5.18084	-0.109445
5.19082	-0.109871
5.2008	-0.110299
5.21078	-0.110727
5.22076	-0.111155
5.23075	-0.111585
5.24073	-0.112016
5.25071	-0.112447
5.26069	-0.112879
5.27067	-0.113312
5.28066	-0.113746
5.29064	-0.114181
5.30062	-0.114617
5.3106	-0.115053
5.32058	-0.115491
5.33057	-0.115929
5.34055	-0.116368
5.35053	-0.116808
5.36051	-0.117249
5.37049	-0.117691
5.38048	-0.118133
5.39046	-0.118576
5.40044	-0.119021
5.41042	-0.119466
5.4204	-0.119912
5.43039	-0.120358
5.44037	-0.120806
5.45035	-0.121255
5.46033	-0.121704
5.47031	-0.122154
5.4803	-0.122605
5.49028	-0.123057
5.50026	-0.12351
5.51024	-0.123964
5.52022	-0.124418
5.53021	-0.124874
5.54019	-0.12533
5.55017	-0.125787
5.56015	-0.126245
5.57013	-0.126704
5.58012	-0.127163
5.5901	-0.127624
5.60008	-0.128085
5.61006	-0.128547
5.62004	-0.129011
5.63003	-0.129475
5.64001	-0.129939
5.64999	-0.130405
5.65997	-0.130872
5.66995	-0.131339
5.67994	-0.131807
5.68992	-0.132276
5.6999	-0.132746
5.70988	-0.133217
5.71986	-0.133689
5.72985	-0.134162
5.73983	-0.134635
5.74981	-0.135109
5.75979	-0.135585
5.76977	-0.136061
5.77976	-0.136537
5.78974	-0.137015
5.79972	-0.137494
5.8097	-0.137973
5.81968	-0.138454
5.82967	-0.138935
5.83965	-0.139417
5.84963	-0.1399
5.85961	-0.140384
5.86959	-0.140868
5.87958	-0.141354
5.88956	-0.14184
5.89954	-0.142328
5.90952	-0.142816
5.9195	-0.143305
5.92949	-0.143795
5.93947	-0.144285
5.94945	-0.144777
5.95943	-0.14527
5.96941	-0.145763
5.9794	-0.146257
5.98938	-0.146752
5.99936	-0.147248
6.00934	-0.147745
6.01932	-0.148243
6.02931	-0.148741
6.03929	-0.149241
6.04927	-0.149741
6.05925	-0.150242
6.06923	-0.150744
6.07922	-0.151247
6.0892	-0.151751
6.09918	-0.152255
6.10916	-0.152761
6.11914	-0.153267
6.12913	-0.153774
6.13911	-0.154283
6.14909	-0.154792
6.15907	-0.155301
6.16905	-0.155812
6.17904	-0.156324
6.18902	-0.156836
6.199	-0.15735
6.20898	-0.157864
6.21896	-0.158379
6.22895	-0.158895
6.23893	-0.159412
6.24891	-0.159929
6.25889	-0.160448
6.26887	-0.160967
6.27886	-0.161488
6.28884	-0.162009
6.29882	-0.162531
6.3088	-0.163054
6.31878	-0.163578
6.32877	-0.164103
6.33875	-0.164628
6.34873	-0.165155
6.35871	-0.165682
6.36869	-0.16621
6.37868	-0.166739
6.38866	-0.167269
6.39864	-0.1678
6.40862	-0.168332
6.4186	-0.168864
6.42859	-0.169398
6.43857	-0.169932
6.44855	-0.170467
6.45853	-0.171004
6.46851	-0.171541
6.4785	-0.172078
6.48848	-0.172617
6.49846	-0.173157
6.50844	-0.173697
6.51842	-0.174239
6.52841	-0.174781
6.53839	-0.175324
6.54837	-0.175868
6.55835	-0.176413
6.56833	-0.176959
6.57832	-0.177505
6.5883	-0.178053
6.59828	-0.178601
6.60826	-0.179151
6.61824	-0.179701
6.62823	-0.180252
6.63821	-0.180804
6.64819	-0.181357
6.65817	-0.18191
6.66815	-0.182465
6.67814	-0.18302
6.68812	-0.183577
6.6981	-0.184134
6.70808	-0.184692
6.71806	-0.185251
6.72805	-0.185811
6.73803	-0.186372
6.74801	-0.186933
6.75799	-0.187496
6.76797	-0.188059
6.77796	-0.188624
6.78794	-0.189189
6.79792	-0.189755
6.8079	-0.190322
6.81788	-0.19089
6.82787	-0.191459
6.83785	-0.192028
6.84783	-0.192599
6.85781	-0.19317
6.86779	-0.193742
6.87778	-0.194316
6.88776	-0.19489
6.89774	-0.195465
6.90772	-0.196041
6.9177	-0.196617
6.92769	-0.197195
6.93767	-0.197773
6.94765	-0.198353
6.95763	-0.198933
6.96761	-0.199514
6.9776	-0.200096
6.98758	-0.200679
6.99756	-0.201263
7.00754	-0.201848
7.01752	-0.202434
7.02751	-0.20302
7.03749	-0.203607
7.04747	-0.204196
7.05745	-0.204785
7.06743	-0.205375
7.07742	-0.205966
7.0874	-0.206558
7.09738	-0.207151
7.10736	-0.207744
7.11734	-0.208339
7.12733	-0.208934
7.13731	-0.209531
7.14729	-0.210128
7.15727	-0.210726
7.16725	-0.211325
7.17724	-0.211925
7.18722	-0.212526
7.1972	-0.213128
7.20718	-0.21373
7.21716	-0.214334
7.22715	-0.214938
7.23713	-0.215543
7.24711	-0.21615
7.25709	-0.216757
7.26707	-0.217365
7.27706	-0.217974
7.28704	-0.218583
7.29702	-0.219194
7.307	-0.219806
7.31698	-0.220418
7.32697	-0.221032
7.33695	-0.221646
7.34693	-0.222261
7.35691	-0.222877
7.36689	-0.223494
7.37688	-0.224112
7.38686	-0.224731
7.39684	-0.22535
7.40682	-0.225971
7.4168	-0.226592
7.42679	-0.227215
7.43677	-0.227838
7.44675	-0.228462
7.45673	-0.229087
7.46671	-0.229713
7.4767	-0.23034
7.48668	-0.230968
7.49666	-0.231597
7.50664	-0.232226
7.51662	-0.232857
7.52661	-0.233488
7.53659	-0.23412
7.54657	-0.234754
7.55655	-0.235388
7.56653	-0.236023
7.57652	-0.236659
7.5865	-0.237296
7.59648	-0.237933
7.60646	-0.238572
7.61644	-0.239212
7.62643	-0.239852
7.63641	-0.240493
7.64639	-0.241136
7.65637	-0.241779
7.66635	-0.242423
7.67634	-0.243068
7.68632	-0.243714
7.6963	-0.244361
7.70628	-0.245008
7.71626	-0.245657
7.72625	-0.246306
7.73623	-0.246957
7.74621	-0.247608
7.75619	-0.248261
7.76617	-0.248914
7.77616	-0.249568
7.78614	-0.250223
7.79612	-0.250879
7.8061	-0.251536
7.81608	-0.252193
7.82607	-0.252852
7.83605	-0.253511
7.84603	-0.254172
7.85601	-0.254833
7.86599	-0.255496
7.87598	-0.256159
7.88596	-0.256823
7.89594	-0.257488
7.90592	-0.258154
7.9159	-0.258821
7.92589	-0.259488
7.93587	-0.260157
7.94585	-0.260827
7.95583	-0.261497
7.96581	-0.262169
7.9758	-0.262841
7.98578	-0.263514
7.99576	-0.264188
8.00574	-0.264864
8.01572	-0.26554
8.02571	-0.266217
8.03569	-0.266894
8.04567	-0.267573
8.05565	-0.268253
8.06563	-0.268933
8.07562	-0.269615
8.0856	-0.270297
8.09558	-0.270981
8.10556	-0.271665
8.11554	-0.27235
8.12553	-0.273036
8.13551	-0.273723
8.14549	-0.274411
8.15547	-0.2751
8.16545	-0.27579
8.17544	-0.276481
8.18542	-0.277172
8.1954	-0.277865
8.20538	-0.278558
8.21536	-0.279253
8.22535	-0.279948
8.23533	-0.280644
8.24531	-0.281342
8.25529	-0.28204
8.26527	-0.282739
8.27526	-0.283439
8.28524	-0.28414
8.29522	-0.284841
8.3052	-0.285544
8.31518	-0.286248
8.32517	-0.286952
8.33515	-0.287658
8.34513	-0.288364
8.35511	-0.289072
8.36509	-0.28978
8.37508	-0.290489
8.38506	-0.291199
8.39504	-0.29191
8.40502	-0.292622
8.415	-0.293335
8.42498	-0.294049
8.43497	-0.294764
8.44495	-0.295479
8.45493	-0.296196
8.46491	-0.296914
8.47489	-0.297632
8.48488	-0.298351
8.49486	-0.299072
8.50484	-0.299793
8.51482	-0.300515
8.5248	-0.301238
8.53479	-0.301963
8.54477	-0.302688
8.55475	-0.303413
8.56473	-0.30414
8.57471	-0.304868
8.5847	-0.305597
8.59468	-0.306327
8.60466	-0.307057
8.61464	-0.307789
8.62462	-0.308521
8.63461	-0.309255
8.64459	-0.309989
8.65457	-0.310724
8.66455	-0.31146
8.67453	-0.312198
8.68452	-0.312936
8.6945	-0.313675
8.70448	-0.314415
8.71446	-0.315155
8.72444	-0.315897
8.73443	-0.31664
8.74441	-0.317384
8.75439	-0.318128
8.76437	-0.318874
8.77435	-0.31962
8.78434	-0.320368
8.79432	-0.321116
8.8043	-0.321866
8.81428	-0.322616
8.82426	-0.323367
8.83425	-0.324119
8.84423	-0.324872
8.85421	-0.325626
8.86419	-0.326381
8.87417	-0.327137
8.88416	-0.327894
8.89414	-0.328652
8.90412	-0.329411
8.9141	-0.33017
8.92408	-0.330931
8.93407	-0.331693
8.94405	-0.332455
8.95403	-0.333219
8.96401	-0.333983
8.97399	-0.334748
8.98398	-0.335515
8.99396	-0.336282
9.00394	-0.33705
9.01392	-0.337819
9.0239	-0.338589
9.03389	-0.33936
9.04387	-0.340132
9.05385	-0.340905
9.06383	-0.341679
9.07381	-0.342454
9.0838	-0.34323
9.09378	-0.344006
9.10376	-0.344784
9.11374	-0.345562
9.12372	-0.346342
9.13371	-0.347123
9.14369	-0.347904
9.15367	-0.348686
9.16365	-0.34947
9.17363	-0.350254
9.18362	-0.351039
9.1936	-0.351825
9.20358	-0.352613
9.21356	-0.353401
9.22354	-0.35419
9.23353	-0.35498
9.24351	-0.355771
9.25349	-0.356563
9.26347	-0.357356
9.27345	-0.358149
9.28344	-0.358944
9.29342	-0.35974
9.3034	-0.360537
9.31338	-0.361334
9.32336	-0.362133
9.33335	-0.362932
9.34333	-0.363733
9.35331	-0.364534
9.36329	-0.365337
9.37327	-0.36614
9.38326	-0.366944
9.39324	-0.36775
9.40322	-0.368556
9.4132	-0.369363
9.42318	-0.370171
9.43317	-0.370981
9.44315	-0.371791
9.45313	-0.372602
9.46311	-0.373414
9.47309	-0.374227
9.48308	-0.375041
9.49306	-0.375855
9.50304	-0.376671
9.51302	-0.377488
9.523	-0.378306
9.53299	-0.379125
9.54297	-0.379944
9.55295	-0.380765
9.56293	-0.381586
9.57291	-0.382409
9.5829	-0.383233
9.59288	-0.384057
9.60286	-0.384883
9.61284	-0.385709
9.62282	-0.386536
9.63281	-0.387365
9.64279	-0.388194
9.65277	-0.389024
9.66275	-0.389856
9.67273	-0.390688
9.68272	-0.391521
9.6927	-0.392355
9.70268	-0.39319
9.71266	-0.394026
9.72264	-0.394864
9.73263	-0.395702
9.74261	-0.396541
9.75259	-0.397381
9.76257	-0.398221
9.77255	-0.399063
9.78254	-0.399906
9.79252	-0.40075
9.8025	-0.401595
9.81248	-0.402441
9.82246	-0.403287
9.83245	-0.404135
9.84243	-0.404984
9.85241	-0.405834
9.86239	-0.406684
9.87237	-0.407536
9.88236	-0.408388
9.89234	-0.409242
9.90232	-0.410096
9.9123	-0.410952
9.92228	-0.411808
9.93227	-0.412666
9.94225	-0.413524
9.95223	-0.414384
9.96221	-0.415244
9.97219	-0.416106
9.98218	-0.416968
9.99216	-0.417831
10.0021	-0.418696
10.0121	-0.419561
10.0221	-0.420427
10.0321	-0.421294
10.0421	-0.422162
10.0521	-0.423032
10.062	-0.423902
10.072	-0.424773
10.082	-0.425645
10.092	-0.426518
10.102	-0.427392
10.1119	-0.428267
10.1219	-0.429143
10.1319	-0.43002
10.1419	-0.430898
10.1519	-0.431777
10.1619	-0.432657
10.1718	-0.433538
10.1818	-0.43442
10.1918	-0.435303
10.2018	-0.436187
10.2118	-0.437072
10.2217	-0.437958
10.2317	-0.438845
10.2417	-0.439733
10.2517	-0.440621
10.2617	-0.441511
10.2717	-0.442402
10.2816	-0.443294
10.2916	-0.444187
10.3016	-0.44508
10.3116	-0.445975
10.3216	-0.446871
10.3315	-0.447767
10.3415	-0.448665
10.3515	-0.449564
10.3615	-0.450464
10.3715	-0.451364
10.3815	-0.452266
10.3914	-0.453169
10.4014	-0.454072
10.4114	-0.454977
10.4214	-0.455882
10.4314	-0.456789
10.4413	-0.457697
10.4513	-0.458605
10.4613	-0.459515
10.4713	-0.460425
10.4813	-0.461337
10.4913	-0.46225
10.5012	-0.463163
10.5112	-0.464078
10.5212	-0.464993
10.5312	-0.46591
10.5412	-0.466827
10.5512	-0.467746
10.5611	-0.468666
10.5711	-0.469586
10.5811	-0.470508
10.5911	-0.47143
10.6011	-0.472354
10.611	-0.473278
10.621	-0.474204
10.631	-0.47513
10.641	-0.476058
10.651	-0.476986
10.661	-0.477916
10.6709	-0.478846
10.6809	-0.479778
10.6909	-0.48071
10.7009	-0.481644
10.7109	-0.482578
10.7208	-0.483514
10.7308	-0.48445
10.7408	-0.485388
10.7508	-0.486326
10.7608	-0.487266
10.7708	-0.488206
10.7807	-0.489148
10.7907	-0.490091
10.8007	-0.491034
10.8107	-0.491979
10.8207	-0.492924
10.8306	-0.493871
10.8406	-0.494818
10.8506	-0.495767
10.8606	-0.496716
10.8706	-0.497667
10.8806	-0.498619
10.8905	-0.499571
10.9005	-0.500525
10.9105	-0.501479
10.9205	-0.502435
10.9305	-0.503392
10.9404	-0.504349
10.9504	-0.505308
10.9604	-0.506268
10.9704	-0.507228
10.9804	-0.50819
10.9904	-0.509153
11.0003	-0.510116
11.0103	-0.511081
11.0203	-0.512047
11.0303	-0.513013
11.0403	-0.513981
11.0503	-0.51495
11.0602	-0.51592
11.0702	-0.516891
11.0802	-0.517862
11.0902	-0.518835
11.1002	-0.519809
11.1101	-0.520784
11.1201	-0.52176
11.1301	-0.522737
11.1401	-0.523714
11.1501	-0.524693
11.1601	-0.525673
11.17	-0.526654
11.18	-0.527636
11.19	-0.528619
11.2	-0.529603
11.21	-0.530588
11.2199	-0.531574
11.2299	-0.532561
11.2399	-0.533549
11.2499	-0.534538
11.2599	-0.535528
11.2699	-0.53652
11.2798	-0.537512
11.2898	-0.538505
11.2998	-0.539499
11.3098	-0.540494
11.3198	-0.541491
11.3297	-0.542488
11.3397	-0.543486
11.3497	-0.544485
11.3597	-0.545486
11.3697	-0.546487
11.3797	-0.54749
11.3896	-0.548493
11.3996	-0.549497
11.4096	-0.550503
11.4196	-0.551509
11.4296	-0.552517
11.4395	-0.553525
11.4495	-0.554535
11.4595	-0.555546
11.4695	-0.556557
11.4795	-0.55757
11.4895	-0.558583
11.4994	-0.559598
11.5094	-0.560614
11.5194	-0.561631
11.5294	-0.562648
11.5394	-0.563667
11.5493	-0.564687
11.5593	-0.565708
11.5693	-0.56673
11.5793	-0.567753
11.5893	-0.568777
11.5993	-0.569802
11.6092	-0.570828
11.6192	-0.571855
11.6292	-0.572883
11.6392	-0.573912
11.6492	-0.574943
11.6592	-0.575974
11.6691	-0.577006
11.6791	-0.578039
11.6891	-0.579074
11.6991	-0.580109
11.7091	-0.581145
11.719	-0.582183
11.729	-0.583221
11.739	-0.584261
11.749	-0.585301
11.759	-0.586343
11.769	-0.587386
11.7789	-0.588429
11.7889	-0.589474
11.7989	-0.59052
11.8089	-0.591566
11.8189	-0.592614
11.8288	-0.593663
11.8388	-0.594713
11.8488	-0.595764
11.8588	-0.596816
11.8688	-0.597869
11.8788	-0.598923
11.8887	-0.599978
11.8987	-0.601034
11.9087	-0.602092
11.9187	-0.60315
11.9287	-0.604209
11.9386	-0.60527
11.9486	-0.606331
11.9586	-0.607393
11.9686	-0.608457
11.9786	-0.609521
11.9886	-0.610587
11.9985	-0.611654
12.0085	-0.612721
12.0185	-0.61379
12.0285	-0.61486
12.0385	-0.615931
12.0484	-0.617002
12.0584	-0.618075
12.0684	-0.619149
12.0784	-0.620224
12.0884	-0.6213
12.0984	-0.622377
12.1083	-0.623456
12.1183	-0.624535
12.1283	-0.625615
12.1383	-0.626696
12.1483	-0.627779
12.1583	-0.628862
12.1682	-0.629947
12.1782	-0.631032
12.1882	-0.632119
12.1982	-0.633207
12.2082	-0.634295
12.2181	-0.635385
12.2281	-0.636476
12.2381	-0.637568
12.2481	-0.638661
12.2581	-0.639755
12.2681	-0.64085
12.278	-0.641946
12.288	-0.643043
12.298	-0.644141
12.308	-0.64524
12.318	-0.646341
12.3279	-0.647442
12.3379	-0.648545
12.3479	-0.649648
12.3579	-0.650753
