Freq_GHz	Norm_dB_model_sat
12.3978	-1.12259
12.4078	-1.12451
12.4178	-1.12642
12.4278	-1.12834
12.4377	-1.13025
12.4477	-1.13217
12.4577	-1.1341
12.4677	-1.13602
12.4777	-1.13794
12.4877	-1.13987
12.4976	-1.1418
12.5076	-1.14373
12.5176	-1.14566
12.5276	-1.1476
12.5376	-1.14953
12.5475	-1.15147
12.5575	-1.15341
12.5675	-1.15535
12.5775	-1.1573
12.5875	-1.15924
12.5975	-1.16119
12.6074	-1.16314
12.6174	-1.16509
12.6274	-1.16704
12.6374	-1.169
12.6474	-1.17095
12.6574	-1.17291
12.6673	-1.17487
12.6773	-1.17683
12.6873	-1.1788
12.6973	-1.18076
12.7073	-1.18273
12.7172	-1.1847
12.7272	-1.18667
12.7372	-1.18864
12.7472	-1.19062
12.7572	-1.19259
12.7672	-1.19457
12.7771	-1.19655
12.7871	-1.19853
12.7971	-1.20052
12.8071	-1.2025
12.8171	-1.20449
12.827	-1.20648
12.837	-1.20847
12.847	-1.21046
12.857	-1.21246
12.867	-1.21445
12.877	-1.21645
12.8869	-1.21845
12.8969	-1.22045
12.9069	-1.22246
12.9169	-1.22446
12.9269	-1.22647
12.9368	-1.22848
12.9468	-1.23049
12.9568	-1.2325
12.9668	-1.23452
12.9768	-1.23653
12.9868	-1.23855
12.9967	-1.24057
13.0067	-1.2426
13.0167	-1.24462
13.0267	-1.24665
13.0367	-1.24867
13.0466	-1.2507
13.0566	-1.25273
13.0666	-1.25477
13.0766	-1.2568
13.0866	-1.25884
13.0966	-1.26088
13.1065	-1.26292
13.1165	-1.26496
13.1265	-1.267
13.1365	-1.26905
13.1465	-1.2711
13.1565	-1.27315
13.1664	-1.2752
13.1764	-1.27725
13.1864	-1.27931
13.1964	-1.28137
13.2064	-1.28343
13.2163	-1.28549
13.2263	-1.28755
13.2363	-1.28961
13.2463	-1.29168
13.2563	-1.29375
13.2663	-1.29582
13.2762	-1.29789
13.2862	-1.29996
13.2962	-1.30204
13.3062	-1.30412
13.3162	-1.3062
13.3261	-1.30828
13.3361	-1.31036
13.3461	-1.31244
13.3561	-1.31453
13.3661	-1.31662
13.3761	-1.31871
13.386	-1.3208
13.396	-1.3229
13.406	-1.32499
13.416	-1.32709
13.426	-1.32919
13.4359	-1.33129
13.4459	-1.33339
13.4559	-1.3355
13.4659	-1.33761
13.4759	-1.33972
13.4859	-1.34183
13.4958	-1.34394
13.5058	-1.34605
13.5158	-1.34817
13.5258	-1.35029
13.5358	-1.35241
13.5457	-1.35453
13.5557	-1.35665
13.5657	-1.35878
13.5757	-1.36091
13.5857	-1.36304
13.5957	-1.36517
13.6056	-1.3673
13.6156	-1.36943
13.6256	-1.37157
13.6356	-1.37371
13.6456	-1.37585
13.6556	-1.37799
13.6655	-1.38014
13.6755	-1.38228
13.6855	-1.38443
13.6955	-1.38658
13.7055	-1.38873
13.7154	-1.39088
13.7254	-1.39304
13.7354	-1.3952
13.7454	-1.39736
13.7554	-1.39952
13.7654	-1.40168
13.7753	-1.40384
13.7853	-1.40601
13.7953	-1.40818
13.8053	-1.41035
13.8153	-1.41252
13.8252	-1.4147
13.8352	-1.41687
13.8452	-1.41905
13.8552	-1.42123
13.8652	-1.42341
13.8752	-1.42559
13.8851	-1.42778
13.8951	-1.42996
13.9051	-1.43215
13.9151	-1.43434
13.9251	-1.43654
13.935	-1.43873
13.945	-1.44093
13.955	-1.44313
13.965	-1.44533
13.975	-1.44753
13.985	-1.44973
13.9949	-1.45194
14.0049	-1.45414
14.0149	-1.45635
14.0249	-1.45856
14.0349	-1.46078
14.0448	-1.46299
14.0548	-1.46521
14.0648	-1.46743
14.0748	-1.46965
14.0848	-1.47187
14.0948	-1.4741
14.1047	-1.47632
14.1147	-1.47855
14.1247	-1.48078
14.1347	-1.48301
14.1447	-1.48524
14.1547	-1.48748
14.1646	-1.48972
14.1746	-1.49196
14.1846	-1.4942
14.1946	-1.49644
14.2046	-1.49869
14.2145	-1.50093
14.2245	-1.50318
14.2345	-1.50543
14.2445	-1.50768
14.2545	-1.50994
14.2645	-1.51219
14.2744	-1.51445
14.2844	-1.51671
14.2944	-1.51897
14.3044	-1.52124
14.3144	-1.5235
14.3243	-1.52577
14.3343	-1.52804
14.3443	-1.53031
14.3543	-1.53258
14.3643	-1.53486
14.3743	-1.53713
14.3842	-1.53941
14.3942	-1.54169
14.4042	-1.54398
14.4142	-1.54626
14.4242	-1.54855
14.4341	-1.55083
14.4441	-1.55312
14.4541	-1.55542
14.4641	-1.55771
14.4741	-1.56001
14.4841	-1.5623
14.494	-1.5646
14.504	-1.5669
14.514	-1.56921
14.524	-1.57151
14.534	-1.57382
14.5439	-1.57613
14.5539	-1.57844
14.5639	-1.58075
14.5739	-1.58306
14.5839	-1.58538
14.5939	-1.5877
14.6038	-1.59002
14.6138	-1.59234
14.6238	-1.59466
14.6338	-1.59699
14.6438	-1.59932
14.6538	-1.60164
14.6637	-1.60398
14.6737	-1.60631
14.6837	-1.60864
14.6937	-1.61098
14.7037	-1.61332
14.7136	-1.61566
14.7236	-1.618
14.7336	-1.62035
14.7436	-1.62269
14.7536	-1.62504
14.7636	-1.62739
14.7735	-1.62974
14.7835	-1.6321
14.7935	-1.63445
14.8035	-1.63681
14.8135	-1.63917
14.8234	-1.64153
14.8334	-1.64389
14.8434	-1.64626
14.8534	-1.64863
14.8634	-1.651
14.8734	-1.65337
14.8833	-1.65574
14.8933	-1.65811
14.9033	-1.66049
14.9133	-1.66287
14.9233	-1.66525
14.9332	-1.66763
14.9432	-1.67001
14.9532	-1.6724
14.9632	-1.67479
14.9732	-1.67718
14.9832	-1.67957
14.9931	-1.68196
15.0031	-1.68436
15.0131	-1.68675
15.0231	-1.68915
15.0331	-1.69155
15.043	-1.69396
15.053	-1.69636
15.063	-1.69877
15.073	-1.70118
15.083	-1.70359
15.093	-1.706
15.1029	-1.70841
15.1129	-1.71083
15.1229	-1.71325
15.1329	-1.71567
15.1429	-1.71809
15.1529	-1.72051
15.1628	-1.72294
15.1728	-1.72536
15.1828	-1.72779
15.1928	-1.73023
15.2028	-1.73266
15.2127	-1.73509
15.2227	-1.73753
15.2327	-1.73997
15.2427	-1.74241
15.2527	-1.74485
15.2627	-1.7473
15.2726	-1.74974
15.2826	-1.75219
15.2926	-1.75464
15.3026	-1.75709
15.3126	-1.75955
15.3225	-1.762
15.3325	-1.76446
15.3425	-1.76692
15.3525	-1.76938
15.3625	-1.77184
15.3725	-1.77431
15.3824	-1.77678
15.3924	-1.77924
15.4024	-1.78172
15.4124	-1.78419
15.4224	-1.78666
15.4323	-1.78914
15.4423	-1.79162
15.4523	-1.7941
15.4623	-1.79658
15.4723	-1.79906
15.4823	-1.80155
15.4922	-1.80404
15.5022	-1.80653
15.5122	-1.80902
15.5222	-1.81151
15.5322	-1.81401
15.5421	-1.81651
15.5521	-1.81901
15.5621	-1.82151
15.5721	-1.82401
15.5821	-1.82651
15.5921	-1.82902
15.602	-1.83153
15.612	-1.83404
15.622	-1.83655
15.632	-1.83907
15.642	-1.84158
15.652	-1.8441
15.6619	-1.84662
15.6719	-1.84914
15.6819	-1.85167
15.6919	-1.85419
15.7019	-1.85672
15.7118	-1.85925
15.7218	-1.86178
15.7318	-1.86431
15.7418	-1.86685
15.7518	-1.86939
15.7618	-1.87193
15.7717	-1.87447
15.7817	-1.87701
15.7917	-1.87955
15.8017	-1.8821
15.8117	-1.88465
15.8216	-1.8872
15.8316	-1.88975
15.8416	-1.89231
15.8516	-1.89486
15.8616	-1.89742
15.8716	-1.89998
15.8815	-1.90254
15.8915	-1.90511
15.9015	-1.90767
15.9115	-1.91024
15.9215	-1.91281
15.9314	-1.91538
15.9414	-1.91795
15.9514	-1.92053
15.9614	-1.9231
15.9714	-1.92568
15.9814	-1.92826
15.9913	-1.93085
16.0013	-1.93343
16.0113	-1.93602
16.0213	-1.9386
16.0313	-1.94119
16.0412	-1.94379
16.0512	-1.94638
16.0612	-1.94898
16.0712	-1.95157
16.0812	-1.95417
16.0912	-1.95678
16.1011	-1.95938
16.1111	-1.96198
16.1211	-1.96459
16.1311	-1.9672
16.1411	-1.96981
16.1511	-1.97242
16.161	-1.97504
16.171	-1.97766
16.181	-1.98027
16.191	-1.9829
16.201	-1.98552
16.2109	-1.98814
16.2209	-1.99077
16.2309	-1.9934
16.2409	-1.99603
16.2509	-1.99866
16.2609	-2.00129
16.2708	-2.00393
16.2808	-2.00656
16.2908	-2.0092
16.3008	-2.01185
16.3108	-2.01449
16.3207	-2.01713
16.3307	-2.01978
16.3407	-2.02243
16.3507	-2.02508
16.3607	-2.02773
16.3707	-2.03039
16.3806	-2.03304
16.3906	-2.0357
16.4006	-2.03836
16.4106	-2.04103
16.4206	-2.04369
16.4305	-2.04636
16.4405	-2.04902
16.4505	-2.05169
16.4605	-2.05436
16.4705	-2.05704
16.4805	-2.05971
16.4904	-2.06239
16.5004	-2.06507
16.5104	-2.06775
16.5204	-2.07043
16.5304	-2.07312
16.5403	-2.07581
16.5503	-2.07849
16.5603	-2.08119
16.5703	-2.08388
16.5803	-2.08657
16.5903	-2.08927
16.6002	-2.09197
16.6102	-2.09467
16.6202	-2.09737
16.6302	-2.10007
16.6402	-2.10278
16.6502	-2.10549
16.6601	-2.1082
16.6701	-2.11091
16.6801	-2.11362
16.6901	-2.11634
16.7001	-2.11905
16.71	-2.12177
16.72	-2.12449
16.73	-2.12722
16.74	-2.12994
16.75	-2.13267
16.76	-2.1354
16.7699	-2.13813
16.7799	-2.14086
16.7899	-2.14359
16.7999	-2.14633
16.8099	-2.14907
16.8198	-2.15181
16.8298	-2.15455
16.8398	-2.15729
16.8498	-2.16004
16.8598	-2.16278
16.8698	-2.16553
16.8797	-2.16828
16.8897	-2.17104
16.8997	-2.17379
16.9097	-2.17655
16.9197	-2.17931
16.9296	-2.18207
16.9396	-2.18483
16.9496	-2.1876
16.9596	-2.19036
16.9696	-2.19313
16.9796	-2.1959
16.9895	-2.19867
16.9995	-2.20145
17.0095	-2.20422
17.0195	-2.207
17.0295	-2.20978
17.0394	-2.21256
17.0494	-2.21534
17.0594	-2.21813
17.0694	-2.22092
17.0794	-2.22371
17.0894	-2.2265
17.0993	-2.22929
17.1093	-2.23208
17.1193	-2.23488
17.1293	-2.23768
17.1393	-2.24048
17.1492	-2.24328
17.1592	-2.24609
17.1692	-2.24889
17.1792	-2.2517
17.1892	-2.25451
17.1992	-2.25732
17.2091	-2.26014
17.2191	-2.26295
17.2291	-2.26577
17.2391	-2.26859
17.2491	-2.27141
17.2591	-2.27423
17.269	-2.27706
17.279	-2.27988
17.289	-2.28271
17.299	-2.28554
17.309	-2.28838
17.3189	-2.29121
17.3289	-2.29405
17.3389	-2.29688
17.3489	-2.29972
17.3589	-2.30257
17.3689	-2.30541
17.3788	-2.30826
17.3888	-2.3111
17.3988	-2.31395
17.4088	-2.3168
17.4188	-2.31966
17.4287	-2.32251
17.4387	-2.32537
17.4487	-2.32823
17.4587	-2.33109
17.4687	-2.33395
17.4787	-2.33682
17.4886	-2.33968
17.4986	-2.34255
17.5086	-2.34542
17.5186	-2.34829
17.5286	-2.35117
17.5385	-2.35404
17.5485	-2.35692
17.5585	-2.3598
17.5685	-2.36268
17.5785	-2.36557
17.5885	-2.36845
17.5984	-2.37134
17.6084	-2.37423
17.6184	-2.37712
17.6284	-2.38001
17.6384	-2.38291
17.6483	-2.3858
17.6583	-2.3887
17.6683	-2.3916
17.6783	-2.3945
17.6883	-2.39741
17.6983	-2.40031
17.7082	-2.40322
17.7182	-2.40613
17.7282	-2.40904
17.7382	-2.41196
17.7482	-2.41487
17.7582	-2.41779
17.7681	-2.42071
17.7781	-2.42363
17.7881	-2.42655
17.7981	-2.42948
17.8081	-2.4324
17.818	-2.43533
17.828	-2.43826
17.838	-2.44119
17.848	-2.44413
17.858	-2.44706
17.868	-2.45
17.8779	-2.45294
17.8879	-2.45588
17.8979	-2.45883
17.9079	-2.46177
17.9179	-2.46472
17.9278	-2.46767
17.9378	-2.47062
17.9478	-2.47357
17.9578	-2.47653
17.9678	-2.47948
17.9778	-2.48244
17.9877	-2.4854
17.9977	-2.48837
18.0077	-2.49133
18.0177	-2.4943
18.0277	-2.49726
18.0376	-2.50023
18.0476	-2.50321
18.0576	-2.50618
18.0676	-2.50915
18.0776	-2.51213
18.0876	-2.51511
18.0975	-2.51809
18.1075	-2.52107
18.1175	-2.52406
18.1275	-2.52705
18.1375	-2.53003
18.1474	-2.53302
18.1574	-2.53602
18.1674	-2.53901
18.1774	-2.54201
18.1874	-2.54501
18.1974	-2.548
18.2073	-2.55101
18.2173	-2.55401
18.2273	-2.55702
18.2373	-2.56002
18.2473	-2.56303
18.2573	-2.56604
18.2672	-2.56906
18.2772	-2.57207
18.2872	-2.57509
18.2972	-2.57811
18.3072	-2.58113
18.3171	-2.58415
18.3271	-2.58717
18.3371	-2.5902
18.3471	-2.59323
18.3571	-2.59625
18.3671	-2.59929
18.377	-2.60232
18.387	-2.60536
18.397	-2.60839
18.407	-2.61143
18.417	-2.61447
18.4269	-2.61751
18.4369	-2.62056
18.4469	-2.62361
18.4569	-2.62665
18.4669	-2.6297
18.4769	-2.63276
18.4868	-2.63581
18.4968	-2.63887
18.5068	-2.64192
18.5168	-2.64498
18.5268	-2.64804
18.5367	-2.65111
18.5467	-2.65417
18.5567	-2.65724
18.5667	-2.66031
18.5767	-2.66338
18.5867	-2.66645
18.5966	-2.66952
18.6066	-2.6726
18.6166	-2.67568
18.6266	-2.67876
18.6366	-2.68184
18.6465	-2.68492
18.6565	-2.68801
18.6665	-2.6911
18.6765	-2.69419
18.6865	-2.69728
18.6965	-2.70037
18.7064	-2.70346
18.7164	-2.70656
18.7264	-2.70966
18.7364	-2.71276
18.7464	-2.71586
18.7564	-2.71897
18.7663	-2.72207
18.7763	-2.72518
18.7863	-2.72829
18.7963	-2.7314
18.8063	-2.73451
18.8162	-2.73763
18.8262	-2.74075
18.8362	-2.74386
18.8462	-2.74699
18.8562	-2.75011
18.8662	-2.75323
18.8761	-2.75636
18.8861	-2.75949
18.8961	-2.76262
18.9061	-2.76575
18.9161	-2.76888
18.926	-2.77202
18.936	-2.77515
18.946	-2.77829
18.956	-2.78143
18.966	-2.78458
18.976	-2.78772
18.9859	-2.79087
18.9959	-2.79402
19.0059	-2.79717
19.0159	-2.80032
19.0259	-2.80347
19.0358	-2.80663
19.0458	-2.80979
19.0558	-2.81295
19.0658	-2.81611
19.0758	-2.81927
19.0858	-2.82244
19.0957	-2.8256
19.1057	-2.82877
19.1157	-2.83194
19.1257	-2.83511
19.1357	-2.83829
19.1456	-2.84146
19.1556	-2.84464
19.1656	-2.84782
19.1756	-2.851
19.1856	-2.85419
19.1956	-2.85737
19.2055	-2.86056
19.2155	-2.86375
19.2255	-2.86694
19.2355	-2.87013
19.2455	-2.87332
19.2555	-2.87652
19.2654	-2.87972
19.2754	-2.88292
19.2854	-2.88612
19.2954	-2.88932
19.3054	-2.89253
19.3153	-2.89574
19.3253	-2.89895
19.3353	-2.90216
19.3453	-2.90537
19.3553	-2.90858
19.3653	-2.9118
19.3752	-2.91502
19.3852	-2.91824
19.3952	-2.92146
19.4052	-2.92468
19.4152	-2.92791
19.4251	-2.93114
19.4351	-2.93437
19.4451	-2.9376
19.4551	-2.94083
19.4651	-2.94406
19.4751	-2.9473
19.485	-2.95054
19.495	-2.95378
19.505	-2.95702
19.515	-2.96026
19.525	-2.96351
19.5349	-2.96676
19.5449	-2.97001
19.5549	-2.97326
19.5649	-2.97651
19.5749	-2.97977
19.5849	-2.98302
19.5948	-2.98628
19.6048	-2.98954
19.6148	-2.9928
19.6248	-2.99607
19.6348	-2.99933
19.6447	-3.0026
19.6547	-3.00587
19.6647	-3.00914
19.6747	-3.01241
19.6847	-3.01569
19.6947	-3.01896
19.7046	-3.02224
19.7146	-3.02552
19.7246	-3.0288
19.7346	-3.03209
19.7446	-3.03537
19.7546	-3.03866
19.7645	-3.04195
19.7745	-3.04524
19.7845	-3.04853
19.7945	-3.05183
19.8045	-3.05513
19.8144	-3.05842
19.8244	-3.06172
19.8344	-3.06503
19.8444	-3.06833
19.8544	-3.07164
19.8644	-3.07494
19.8743	-3.07825
19.8843	-3.08156
19.8943	-3.08488
19.9043	-3.08819
19.9143	-3.09151
19.9242	-3.09482
19.9342	-3.09814
19.9442	-3.10147
19.9542	-3.10479
19.9642	-3.10812
19.9742	-3.11144
19.9841	-3.11477
19.9941	-3.1181
20.0041	-3.12143
20.0141	-3.12477
20.0241	-3.12811
20.034	-3.13144
20.044	-3.13478
20.054	-3.13812
20.064	-3.14147
20.074	-3.14481
20.084	-3.14816
20.0939	-3.15151
20.1039	-3.15486
20.1139	-3.15821
20.1239	-3.16157
20.1339	-3.16492
20.1438	-3.16828
20.1538	-3.17164
20.1638	-3.175
20.1738	-3.17836
20.1838	-3.18173
20.1938	-3.1851
20.2037	-3.18846
20.2137	-3.19183
20.2237	-3.19521
20.2337	-3.19858
20.2437	-3.20196
20.2537	-3.20533
20.2636	-3.20871
20.2736	-3.21209
20.2836	-3.21548
20.2936	-3.21886
20.3036	-3.22225
20.3135	-3.22564
20.3235	-3.22903
20.3335	-3.23242
20.3435	-3.23581
20.3535	-3.23921
20.3635	-3.2426
20.3734	-3.246
20.3834	-3.2494
20.3934	-3.25281
20.4034	-3.25621
20.4134	-3.25962
20.4233	-3.26302
20.4333	-3.26643
20.4433	-3.26985
20.4533	-3.27326
20.4633	-3.27667
20.4733	-3.28009
20.4832	-3.28351
20.4932	-3.28693
20.5032	-3.29035
20.5132	-3.29378
20.5232	-3.2972
20.5331	-3.30063
20.5431	-3.30406
20.5531	-3.30749
20.5631	-3.31092
20.5731	-3.31436
20.5831	-3.31779
20.593	-3.32123
20.603	-3.32467
20.613	-3.32811
20.623	-3.33155
20.633	-3.335
20.6429	-3.33845
20.6529	-3.34189
20.6629	-3.34535
20.6729	-3.3488
20.6829	-3.35225
20.6929	-3.35571
20.7028	-3.35916
20.7128	-3.36262
20.7228	-3.36608
20.7328	-3.36955
20.7428	-3.37301
20.7528	-3.37648
20.7627	-3.37995
20.7727	-3.38342
20.7827	-3.38689
20.7927	-3.39036
20.8027	-3.39384
20.8126	-3.39731
20.8226	-3.40079
20.8326	-3.40427
20.8426	-3.40775
20.8526	-3.41124
20.8626	-3.41472
20.8725	-3.41821
20.8825	-3.4217
20.8925	-3.42519
20.9025	-3.42868
20.9125	-3.43218
20.9224	-3.43567
20.9324	-3.43917
20.9424	-3.44267
20.9524	-3.44617
20.9624	-3.44968
20.9724	-3.45318
20.9823	-3.45669
20.9923	-3.4602
21.0023	-3.46371
21.0123	-3.46722
21.0223	-3.47073
21.0322	-3.47425
21.0422	-3.47776
21.0522	-3.48128
21.0622	-3.4848
21.0722	-3.48833
21.0822	-3.49185
21.0921	-3.49538
21.1021	-3.4989
21.1121	-3.50243
21.1221	-3.50596
21.1321	-3.5095
21.142	-3.51303
21.152	-3.51657
21.162	-3.52011
21.172	-3.52365
21.182	-3.52719
21.192	-3.53073
21.2019	-3.53428
21.2119	-3.53782
21.2219	-3.54137
21.2319	-3.54492
21.2419	-3.54847
21.2519	-3.55203
21.2618	-3.55558
21.2718	-3.55914
21.2818	-3.5627
21.2918	-3.56626
21.3018	-3.56982
21.3117	-3.57338
21.3217	-3.57695
21.3317	-3.58052
21.3417	-3.58409
21.3517	-3.58766
21.3617	-3.59123
21.3716	-3.5948
21.3816	-3.59838
21.3916	-3.60196
21.4016	-3.60554
21.4116	-3.60912
21.4215	-3.6127
21.4315	-3.61629
21.4415	-3.61987
21.4515	-3.62346
21.4615	-3.62705
21.4715	-3.63064
21.4814	-3.63424
21.4914	-3.63783
21.5014	-3.64143
21.5114	-3.64503
21.5214	-3.64863
21.5313	-3.65223
21.5413	-3.65583
21.5513	-3.65944
21.5613	-3.66305
21.5713	-3.66665
21.5813	-3.67026
21.5912	-3.67388
21.6012	-3.67749
21.6112	-3.68111
21.6212	-3.68472
21.6312	-3.68834
21.6411	-3.69196
21.6511	-3.69559
21.6611	-3.69921
21.6711	-3.70284
21.6811	-3.70646
21.6911	-3.71009
21.701	-3.71372
21.711	-3.71736
21.721	-3.72099
21.731	-3.72463
21.741	-3.72826
21.751	-3.7319
21.7609	-3.73554
21.7709	-3.73919
21.7809	-3.74283
21.7909	-3.74648
21.8009	-3.75013
21.8108	-3.75378
21.8208	-3.75743
21.8308	-3.76108
21.8408	-3.76473
21.8508	-3.76839
21.8608	-3.77205
21.8707	-3.77571
21.8807	-3.77937
21.8907	-3.78303
21.9007	-3.7867
21.9107	-3.79037
21.9206	-3.79403
21.9306	-3.7977
21.9406	-3.80137
21.9506	-3.80505
21.9606	-3.80872
21.9706	-3.8124
21.9805	-3.81608
21.9905	-3.81976
22.0005	-3.82344
22.0105	-3.82712
22.0205	-3.83081
22.0304	-3.8345
22.0404	-3.83818
22.0504	-3.84187
22.0604	-3.84557
22.0704	-3.84926
22.0804	-3.85295
22.0903	-3.85665
22.1003	-3.86035
22.1103	-3.86405
22.1203	-3.86775
22.1303	-3.87146
22.1402	-3.87516
22.1502	-3.87887
22.1602	-3.88258
22.1702	-3.88629
22.1802	-3.89
22.1902	-3.89371
22.2001	-3.89743
22.2101	-3.90114
22.2201	-3.90486
22.2301	-3.90858
22.2401	-3.9123
22.2501	-3.91603
22.26	-3.91975
22.27	-3.92348
22.28	-3.92721
22.29	-3.93094
22.3	-3.93467
22.3099	-3.9384
22.3199	-3.94214
22.3299	-3.94588
22.3399	-3.94962
22.3499	-3.95336
22.3599	-3.9571
22.3698	-3.96084
22.3798	-3.96459
22.3898	-3.96833
22.3998	-3.97208
22.4098	-3.97583
22.4197	-3.97958
22.4297	-3.98334
22.4397	-3.98709
22.4497	-3.99085
22.4597	-3.99461
22.4697	-3.99837
22.4796	-4.00213
22.4896	-4.00589
22.4996	-4.00966
22.5096	-4.01342
22.5196	-4.01719
22.5295	-4.02096
22.5395	-4.02473
22.5495	-4.02851
22.5595	-4.03228
22.5695	-4.03606
22.5795	-4.03984
22.5894	-4.04362
22.5994	-4.0474
22.6094	-4.05118
22.6194	-4.05496
22.6294	-4.05875
22.6393	-4.06254
22.6493	-4.06633
22.6593	-4.07012
22.6693	-4.07391
22.6793	-4.07771
22.6893	-4.0815
22.6992	-4.0853
22.7092	-4.0891
22.7192	-4.0929
22.7292	-4.0967
22.7392	-4.10051
22.7491	-4.10431
22.7591	-4.10812
22.7691	-4.11193
22.7791	-4.11574
22.7891	-4.11955
22.7991	-4.12337
22.809	-4.12718
22.819	-4.131
22.829	-4.13482
22.839	-4.13864
22.849	-4.14246
22.859	-4.14629
22.8689	-4.15011
22.8789	-4.15394
22.8889	-4.15777
22.8989	-4.1616
22.9089	-4.16543
22.9188	-4.16926
22.9288	-4.1731
22.9388	-4.17694
22.9488	-4.18077
22.9588	-4.18461
22.9688	-4.18846
22.9787	-4.1923
22.9887	-4.19614
22.9987	-4.19999
23.0087	-4.20384
23.0187	-4.20769
23.0286	-4.21154
23.0386	-4.21539
23.0486	-4.21925
23.0586	-4.2231
23.0686	-4.22696
23.0786	-4.23082
23.0885	-4.23468
23.0985	-4.23854
23.1085	-4.24241
23.1185	-4.24627
23.1285	-4.25014
23.1384	-4.25401
23.1484	-4.25788
23.1584	-4.26175
23.1684	-4.26562
23.1784	-4.2695
23.1884	-4.27338
23.1983	-4.27725
23.2083	-4.28113
23.2183	-4.28502
23.2283	-4.2889
23.2383	-4.29278
23.2482	-4.29667
23.2582	-4.30056
23.2682	-4.30445
23.2782	-4.30834
23.2882	-4.31223
23.2982	-4.31613
23.3081	-4.32002
23.3181	-4.32392
23.3281	-4.32782
23.3381	-4.33172
23.3481	-4.33562
23.3581	-4.33952
23.368	-4.34343
23.378	-4.34734
23.388	-4.35125
23.398	-4.35516
23.408	-4.35907
23.4179	-4.36298
23.4279	-4.3669
23.4379	-4.37081
23.4479	-4.37473
23.4579	-4.37865
23.4679	-4.38257
23.4778	-4.38649
23.4878	-4.39042
23.4978	-4.39434
23.5078	-4.39827
23.5178	-4.4022
23.5277	-4.40613
23.5377	-4.41006
23.5477	-4.414
23.5577	-4.41793
23.5677	-4.42187
23.5777	-4.42581
23.5876	-4.42975
23.5976	-4.43369
23.6076	-4.43763
23.6176	-4.44158
23.6276	-4.44552
23.6375	-4.44947
23.6475	-4.45342
23.6575	-4.45737
23.6675	-4.46132
23.6775	-4.46528
23.6875	-4.46923
23.6974	-4.47319
23.7074	-4.47715
23.7174	-4.48111
23.7274	-4.48507
23.7374	-4.48903
23.7473	-4.493
23.7573	-4.49696
23.7673	-4.50093
23.7773	-4.5049
23.7873	-4.50887
23.7973	-4.51284
23.8072	-4.51682
23.8172	-4.52079
23.8272	-4.52477
23.8372	-4.52875
23.8472	-4.53273
23.8572	-4.53671
23.8671	-4.5407
23.8771	-4.54468
23.8871	-4.54867
23.8971	-4.55266
23.9071	-4.55664
23.917	-4.56064
23.927	-4.56463
23.937	-4.56862
23.947	-4.57262
23.957	-4.57662
23.967	-4.58061
23.9769	-4.58461
23.9869	-4.58862
23.9969	-4.59262
24.0069	-4.59662
24.0169	-4.60063
24.0268	-4.60464
24.0368	-4.60865
24.0468	-4.61266
24.0568	-4.61667
24.0668	-4.62069
24.0768	-4.6247
24.0867	-4.62872
24.0967	-4.63274
24.1067	-4.63676
24.1167	-4.64078
24.1267	-4.6448
24.1366	-4.64883
24.1466	-4.65285
24.1566	-4.65688
24.1666	-4.66091
24.1766	-4.66494
24.1866	-4.66897
24.1965	-4.67301
24.2065	-4.67704
24.2165	-4.68108
24.2265	-4.68512
24.2365	-4.68915
24.2464	-4.6932
24.2564	-4.69724
24.2664	-4.70128
24.2764	-4.70533
24.2864	-4.70938
24.2964	-4.71342
24.3063	-4.71748
24.3163	-4.72153
24.3263	-4.72558
24.3363	-4.72964
24.3463	-4.73369
24.3563	-4.73775
24.3662	-4.74181
24.3762	-4.74587
24.3862	-4.74993
24.3962	-4.754
24.4062	-4.75806
24.4161	-4.76213
24.4261	-4.7662
24.4361	-4.77027
24.4461	-4.77434
24.4561	-4.77841
24.4661	-4.78248
24.476	-4.78656
24.486	-4.79064
24.496	-4.79471
24.506	-4.79879
24.516	-4.80288
24.5259	-4.80696
24.5359	-4.81104
24.5459	-4.81513
24.5559	-4.81922
24.5659	-4.82331
24.5759	-4.8274
24.5858	-4.83149
24.5958	-4.83558
24.6058	-4.83968
24.6158	-4.84377
24.6258	-4.84787
24.6357	-4.85197
24.6457	-4.85607
24.6557	-4.86017
24.6657	-4.86428
24.6757	-4.86838
24.6857	-4.87249
24.6956	-4.8766
24.7056	-4.88071
24.7156	-4.88482
24.7256	-4.88893
24.7356	-4.89305
24.7455	-4.89716
24.7555	-4.90128
24.7655	-4.9054
24.7755	-4.90952
24.7855	-4.91364
24.7955	-4.91776
24.8054	-4.92189
24.8154	-4.92601
24.8254	-4.93014
24.8354	-4.93427
24.8454	-4.9384
24.8554	-4.94253
24.8653	-4.94666
24.8753	-4.9508
24.8853	-4.95493
24.8953	-4.95907
24.9053	-4.96321
24.9152	-4.96735
24.9252	-4.97149
24.9352	-4.97563
24.9452	-4.97978
24.9552	-4.98392
24.9652	-4.98807
24.9751	-4.99222
24.9851	-4.99637
24.9951	-5.00052
25.0051	-5.00468
25.0151	-5.00883
25.025	-5.01299
25.035	-5.01714
25.045	-5.0213
25.055	-5.02546
25.065	-5.02963
25.075	-5.03379
25.0849	-5.03795
25.0949	-5.04212
25.1049	-5.04629
25.1149	-5.05046
25.1249	-5.05463
25.1348	-5.0588
25.1448	-5.06297
25.1548	-5.06715
25.1648	-5.07132
25.1748	-5.0755
25.1848	-5.07968
25.1947	-5.08386
25.2047	-5.08804
