Freq_GHz	Norm_dB_model_sat
1.62725	-0.00683931
1.63723	-0.00692341
1.64721	-0.00700803
1.65719	-0.00709316
1.66717	-0.00717881
1.67716	-0.00726497
1.68714	-0.00735166
1.69712	-0.00743885
1.7071	-0.00752657
1.71708	-0.0076148
1.72707	-0.00770354
1.73705	-0.0077928
1.74703	-0.00788258
1.75701	-0.00797288
1.76699	-0.00806369
1.77698	-0.00815502
1.78696	-0.00824686
1.79694	-0.00833922
1.80692	-0.0084321
1.8169	-0.00852549
1.82689	-0.0086194
1.83687	-0.00871383
1.84685	-0.00880877
1.85683	-0.00890424
1.86681	-0.00900021
1.8768	-0.00909671
1.88678	-0.00919372
1.89676	-0.00929125
1.90674	-0.00938929
1.91672	-0.00948785
1.92671	-0.00958693
1.93669	-0.00968653
1.94667	-0.00978664
1.95665	-0.00988727
1.96663	-0.00998842
1.97662	-0.0100901
1.9866	-0.0101923
1.99658	-0.010295
2.00656	-0.0103982
2.01654	-0.0105019
2.02653	-0.0106062
2.03651	-0.0107109
2.04649	-0.0108162
2.05647	-0.010922
2.06645	-0.0110283
2.07644	-0.0111352
2.08642	-0.0112425
2.0964	-0.0113504
2.10638	-0.0114588
2.11636	-0.0115677
2.12635	-0.0116771
2.13633	-0.0117871
2.14631	-0.0118975
2.15629	-0.0120085
2.16627	-0.01212
2.17626	-0.012232
2.18624	-0.0123446
2.19622	-0.0124576
2.2062	-0.0125712
2.21618	-0.0126853
2.22617	-0.0127999
2.23615	-0.012915
2.24613	-0.0130307
2.25611	-0.0131468
2.26609	-0.0132635
2.27608	-0.0133807
2.28606	-0.0134984
2.29604	-0.0136166
2.30602	-0.0137354
2.316	-0.0138547
2.32599	-0.0139745
2.33597	-0.0140948
2.34595	-0.0142156
2.35593	-0.014337
2.36591	-0.0144588
2.3759	-0.0145812
2.38588	-0.0147041
2.39586	-0.0148275
2.40584	-0.0149515
2.41582	-0.0150759
2.42581	-0.0152009
2.43579	-0.0153264
2.44577	-0.0154524
2.45575	-0.015579
2.46573	-0.015706
2.47572	-0.0158336
2.4857	-0.0159617
2.49568	-0.0160903
2.50566	-0.0162194
2.51564	-0.0163491
2.52563	-0.0164793
2.53561	-0.01661
2.54559	-0.0167412
2.55557	-0.0168729
2.56555	-0.0170052
2.57554	-0.0171379
2.58552	-0.0172712
2.5955	-0.017405
2.60548	-0.0175394
2.61546	-0.0176742
2.62545	-0.0178096
2.63543	-0.0179455
2.64541	-0.0180819
2.65539	-0.0182188
2.66537	-0.0183563
2.67536	-0.0184942
2.68534	-0.0186327
2.69532	-0.0187717
2.7053	-0.0189113
2.71528	-0.0190513
2.72527	-0.0191919
2.73525	-0.019333
2.74523	-0.0194746
2.75521	-0.0196168
2.76519	-0.0197594
2.77518	-0.0199026
2.78516	-0.0200463
2.79514	-0.0201905
2.80512	-0.0203353
2.8151	-0.0204805
2.82509	-0.0206263
2.83507	-0.0207726
2.84505	-0.0209194
2.85503	-0.0210668
2.86501	-0.0212146
2.87499	-0.021363
2.88498	-0.0215119
2.89496	-0.0216614
2.90494	-0.0218113
2.91492	-0.0219618
2.9249	-0.0221128
2.93489	-0.0222643
2.94487	-0.0224164
2.95485	-0.0225689
2.96483	-0.022722
2.97481	-0.0228756
2.9848	-0.0230297
2.99478	-0.0231844
3.00476	-0.0233396
3.01474	-0.0234953
3.02472	-0.0236515
3.03471	-0.0238082
3.04469	-0.0239655
3.05467	-0.0241233
3.06465	-0.0242816
3.07463	-0.0244404
3.08462	-0.0245998
3.0946	-0.0247596
3.10458	-0.02492
3.11456	-0.0250809
3.12454	-0.0252424
3.13453	-0.0254044
3.14451	-0.0255668
3.15449	-0.0257299
3.16447	-0.0258934
3.17445	-0.0260574
3.18444	-0.026222
3.19442	-0.0263871
3.2044	-0.0265528
3.21438	-0.0267189
3.22436	-0.0268856
3.23435	-0.0270528
3.24433	-0.0272205
3.25431	-0.0273888
3.26429	-0.0275575
3.27427	-0.0277268
3.28426	-0.0278966
3.29424	-0.028067
3.30422	-0.0282378
3.3142	-0.0284092
3.32418	-0.0285811
3.33417	-0.0287536
3.34415	-0.0289265
3.35413	-0.0291
3.36411	-0.029274
3.37409	-0.0294486
3.38408	-0.0296236
3.39406	-0.0297992
3.40404	-0.0299753
3.41402	-0.030152
3.424	-0.0303291
3.43399	-0.0305068
3.44397	-0.030685
3.45395	-0.0308637
3.46393	-0.031043
3.47391	-0.0312228
3.4839	-0.0314031
3.49388	-0.0315839
3.50386	-0.0317653
3.51384	-0.0319472
3.52382	-0.0321296
3.53381	-0.0323125
3.54379	-0.032496
3.55377	-0.0326799
3.56375	-0.0328645
3.57373	-0.0330495
3.58372	-0.0332351
3.5937	-0.0334212
3.60368	-0.0336078
3.61366	-0.0337949
3.62364	-0.0339826
3.63363	-0.0341708
3.64361	-0.0343595
3.65359	-0.0345487
3.66357	-0.0347385
3.67355	-0.0349288
3.68354	-0.0351196
3.69352	-0.035311
3.7035	-0.0355029
3.71348	-0.0356953
3.72346	-0.0358882
3.73345	-0.0360817
3.74343	-0.0362757
3.75341	-0.0364702
3.76339	-0.0366652
3.77337	-0.0368608
3.78336	-0.0370569
3.79334	-0.0372535
3.80332	-0.0374506
3.8133	-0.0376483
3.82328	-0.0378465
3.83327	-0.0380453
3.84325	-0.0382445
3.85323	-0.0384443
3.86321	-0.0386446
3.87319	-0.0388455
3.88318	-0.0390469
3.89316	-0.0392488
3.90314	-0.0394512
3.91312	-0.0396541
3.9231	-0.0398576
3.93309	-0.0400616
3.94307	-0.0402662
3.95305	-0.0404713
3.96303	-0.0406769
3.97301	-0.040883
3.983	-0.0410897
3.99298	-0.0412968
4.00296	-0.0415046
4.01294	-0.0417128
4.02292	-0.0419216
4.03291	-0.0421309
4.04289	-0.0423407
4.05287	-0.0425511
4.06285	-0.042762
4.07283	-0.0429734
4.08282	-0.0431853
4.0928	-0.0433978
4.10278	-0.0436108
4.11276	-0.0438244
4.12274	-0.0440385
4.13273	-0.0442531
4.14271	-0.0444682
4.15269	-0.0446838
4.16267	-0.0449
4.17265	-0.0451168
4.18264	-0.045334
4.19262	-0.0455518
4.2026	-0.0457701
4.21258	-0.045989
4.22256	-0.0462083
4.23255	-0.0464282
4.24253	-0.0466487
4.25251	-0.0468696
4.26249	-0.0470911
4.27247	-0.0473132
4.28246	-0.0475357
4.29244	-0.0477588
4.30242	-0.0479825
4.3124	-0.0482066
4.32238	-0.0484313
4.33237	-0.0486565
4.34235	-0.0488823
4.35233	-0.0491086
4.36231	-0.0493354
4.37229	-0.0495627
4.38228	-0.0497906
4.39226	-0.050019
4.40224	-0.050248
4.41222	-0.0504774
4.4222	-0.0507075
4.43219	-0.050938
4.44217	-0.0511691
4.45215	-0.0514007
4.46213	-0.0516328
4.47211	-0.0518655
4.4821	-0.0520987
4.49208	-0.0523325
4.50206	-0.0525667
4.51204	-0.0528015
4.52202	-0.0530369
4.53201	-0.0532728
4.54199	-0.0535092
4.55197	-0.0537461
4.56195	-0.0539836
4.57193	-0.0542216
4.58192	-0.0544601
4.5919	-0.0546992
4.60188	-0.0549388
4.61186	-0.055179
4.62184	-0.0554197
4.63183	-0.0556609
4.64181	-0.0559026
4.65179	-0.0561449
4.66177	-0.0563877
4.67175	-0.0566311
4.68174	-0.056875
4.69172	-0.0571194
4.7017	-0.0573644
4.71168	-0.0576098
4.72166	-0.0578559
4.73165	-0.0581024
4.74163	-0.0583495
4.75161	-0.0585972
4.76159	-0.0588454
4.77157	-0.0590941
4.78156	-0.0593433
4.79154	-0.0595931
4.80152	-0.0598434
4.8115	-0.0600943
4.82148	-0.0603456
4.83147	-0.0605976
4.84145	-0.06085
4.85143	-0.061103
4.86141	-0.0613566
4.87139	-0.0616106
4.88138	-0.0618652
4.89136	-0.0621204
4.90134	-0.0623761
4.91132	-0.0626323
4.9213	-0.0628891
4.93129	-0.0631464
4.94127	-0.0634042
4.95125	-0.0636626
4.96123	-0.0639215
4.97121	-0.0641809
4.9812	-0.0644409
4.99118	-0.0647014
5.00116	-0.0649625
5.01114	-0.0652241
5.02112	-0.0654862
5.03111	-0.0657489
5.04109	-0.0660121
5.05107	-0.0662758
5.06105	-0.0665401
5.07103	-0.066805
5.08102	-0.0670703
5.091	-0.0673362
5.10098	-0.0676027
5.11096	-0.0678697
5.12094	-0.0681372
5.13093	-0.0684053
5.14091	-0.0686739
5.15089	-0.068943
5.16087	-0.0692127
5.17085	-0.0694829
5.18084	-0.0697537
5.19082	-0.070025
5.2008	-0.0702968
5.21078	-0.0705692
5.22076	-0.0708421
5.23075	-0.0711156
5.24073	-0.0713896
5.25071	-0.0716642
5.26069	-0.0719392
5.27067	-0.0722149
5.28066	-0.072491
5.29064	-0.0727678
5.30062	-0.073045
5.3106	-0.0733228
5.32058	-0.0736011
5.33057	-0.07388
5.34055	-0.0741594
5.35053	-0.0744394
5.36051	-0.0747199
5.37049	-0.0750009
5.38048	-0.0752825
5.39046	-0.0755647
5.40044	-0.0758473
5.41042	-0.0761305
5.4204	-0.0764143
5.43039	-0.0766986
5.44037	-0.0769834
5.45035	-0.0772688
5.46033	-0.0775547
5.47031	-0.0778412
5.4803	-0.0781282
5.49028	-0.0784158
5.50026	-0.0787039
5.51024	-0.0789925
5.52022	-0.0792817
5.53021	-0.0795715
5.54019	-0.0798617
5.55017	-0.0801525
5.56015	-0.0804439
5.57013	-0.0807358
5.58012	-0.0810283
5.5901	-0.0813213
5.60008	-0.0816148
5.61006	-0.0819089
5.62004	-0.0822035
5.63003	-0.0824987
5.64001	-0.0827944
5.64999	-0.0830907
5.65997	-0.0833875
5.66995	-0.0836849
5.67994	-0.0839828
5.68992	-0.0842812
5.6999	-0.0845802
5.70988	-0.0848798
5.71986	-0.0851799
5.72985	-0.0854805
5.73983	-0.0857817
5.74981	-0.0860834
5.75979	-0.0863857
5.76977	-0.0866885
5.77976	-0.0869919
5.78974	-0.0872958
5.79972	-0.0876002
5.8097	-0.0879052
5.81968	-0.0882108
5.82967	-0.0885169
5.83965	-0.0888235
5.84963	-0.0891307
5.85961	-0.0894385
5.86959	-0.0897468
5.87958	-0.0900556
5.88956	-0.090365
5.89954	-0.090675
5.90952	-0.0909854
5.9195	-0.0912965
5.92949	-0.0916081
5.93947	-0.0919202
5.94945	-0.0922329
5.95943	-0.0925461
5.96941	-0.0928599
5.9794	-0.0931742
5.98938	-0.0934891
5.99936	-0.0938045
6.00934	-0.0941205
6.01932	-0.094437
6.02931	-0.0947541
6.03929	-0.0950717
6.04927	-0.0953899
6.05925	-0.0957086
6.06923	-0.0960279
6.07922	-0.0963477
6.0892	-0.0966681
6.09918	-0.096989
6.10916	-0.0973105
6.11914	-0.0976326
6.12913	-0.0979551
6.13911	-0.0982783
6.14909	-0.098602
6.15907	-0.0989262
6.16905	-0.099251
6.17904	-0.0995763
6.18902	-0.0999022
6.199	-0.100229
6.20898	-0.100556
6.21896	-0.100883
6.22895	-0.101211
6.23893	-0.10154
6.24891	-0.101869
6.25889	-0.102199
6.26887	-0.102529
6.27886	-0.10286
6.28884	-0.103192
6.29882	-0.103524
6.3088	-0.103856
6.31878	-0.104189
6.32877	-0.104523
6.33875	-0.104857
6.34873	-0.105192
6.35871	-0.105527
6.36869	-0.105863
6.37868	-0.106199
6.38866	-0.106536
6.39864	-0.106874
6.40862	-0.107212
6.4186	-0.10755
6.42859	-0.10789
6.43857	-0.108229
6.44855	-0.10857
6.45853	-0.10891
6.46851	-0.109252
6.4785	-0.109594
6.48848	-0.109936
6.49846	-0.110279
6.50844	-0.110623
6.51842	-0.110967
6.52841	-0.111312
6.53839	-0.111657
6.54837	-0.112003
6.55835	-0.11235
6.56833	-0.112697
6.57832	-0.113044
6.5883	-0.113392
6.59828	-0.113741
6.60826	-0.11409
6.61824	-0.11444
6.62823	-0.11479
6.63821	-0.115141
6.64819	-0.115492
6.65817	-0.115844
6.66815	-0.116197
6.67814	-0.11655
6.68812	-0.116904
6.6981	-0.117258
6.70808	-0.117613
6.71806	-0.117968
6.72805	-0.118324
6.73803	-0.11868
6.74801	-0.119037
6.75799	-0.119395
6.76797	-0.119753
6.77796	-0.120112
6.78794	-0.120471
6.79792	-0.120831
6.8079	-0.121191
6.81788	-0.121552
6.82787	-0.121914
6.83785	-0.122276
6.84783	-0.122638
6.85781	-0.123002
6.86779	-0.123365
6.87778	-0.12373
6.88776	-0.124095
6.89774	-0.12446
6.90772	-0.124826
6.9177	-0.125193
6.92769	-0.12556
6.93767	-0.125927
6.94765	-0.126296
6.95763	-0.126664
6.96761	-0.127034
6.9776	-0.127404
6.98758	-0.127774
6.99756	-0.128145
7.00754	-0.128517
7.01752	-0.128889
7.02751	-0.129262
7.03749	-0.129635
7.04747	-0.130009
7.05745	-0.130383
7.06743	-0.130758
7.07742	-0.131134
7.0874	-0.13151
7.09738	-0.131887
7.10736	-0.132264
7.11734	-0.132642
7.12733	-0.13302
7.13731	-0.133399
7.14729	-0.133779
7.15727	-0.134159
7.16725	-0.13454
7.17724	-0.134921
7.18722	-0.135303
7.1972	-0.135685
7.20718	-0.136068
7.21716	-0.136452
7.22715	-0.136836
7.23713	-0.13722
7.24711	-0.137605
7.25709	-0.137991
7.26707	-0.138378
7.27706	-0.138764
7.28704	-0.139152
7.29702	-0.13954
7.307	-0.139929
7.31698	-0.140318
7.32697	-0.140707
7.33695	-0.141098
7.34693	-0.141489
7.35691	-0.14188
7.36689	-0.142272
7.37688	-0.142665
7.38686	-0.143058
7.39684	-0.143452
7.40682	-0.143846
7.4168	-0.144241
7.42679	-0.144636
7.43677	-0.145032
7.44675	-0.145429
7.45673	-0.145826
7.46671	-0.146224
7.4767	-0.146622
7.48668	-0.147021
7.49666	-0.14742
7.50664	-0.14782
7.51662	-0.148221
7.52661	-0.148622
7.53659	-0.149024
7.54657	-0.149426
7.55655	-0.149829
7.56653	-0.150232
7.57652	-0.150636
7.5865	-0.151041
7.59648	-0.151446
7.60646	-0.151852
7.61644	-0.152258
7.62643	-0.152665
7.63641	-0.153072
7.64639	-0.15348
7.65637	-0.153889
7.66635	-0.154298
7.67634	-0.154708
7.68632	-0.155118
7.6963	-0.155529
7.70628	-0.155941
7.71626	-0.156353
7.72625	-0.156765
7.73623	-0.157179
7.74621	-0.157592
7.75619	-0.158007
7.76617	-0.158422
7.77616	-0.158837
7.78614	-0.159253
7.79612	-0.15967
7.8061	-0.160087
7.81608	-0.160505
7.82607	-0.160923
7.83605	-0.161342
7.84603	-0.161762
7.85601	-0.162182
7.86599	-0.162603
7.87598	-0.163024
7.88596	-0.163446
7.89594	-0.163868
7.90592	-0.164291
7.9159	-0.164715
7.92589	-0.165139
7.93587	-0.165564
7.94585	-0.165989
7.95583	-0.166415
7.96581	-0.166841
7.9758	-0.167269
7.98578	-0.167696
7.99576	-0.168124
8.00574	-0.168553
8.01572	-0.168983
8.02571	-0.169413
8.03569	-0.169843
8.04567	-0.170274
8.05565	-0.170706
8.06563	-0.171138
8.07562	-0.171571
8.0856	-0.172005
8.09558	-0.172439
8.10556	-0.172873
8.11554	-0.173308
8.12553	-0.173744
8.13551	-0.174181
8.14549	-0.174618
8.15547	-0.175055
8.16545	-0.175493
8.17544	-0.175932
8.18542	-0.176371
8.1954	-0.176811
8.20538	-0.177251
8.21536	-0.177692
8.22535	-0.178134
8.23533	-0.178576
8.24531	-0.179019
8.25529	-0.179462
8.26527	-0.179906
8.27526	-0.180351
8.28524	-0.180796
8.29522	-0.181242
8.3052	-0.181688
8.31518	-0.182135
8.32517	-0.182582
8.33515	-0.183031
8.34513	-0.183479
8.35511	-0.183928
8.36509	-0.184378
8.37508	-0.184829
8.38506	-0.18528
8.39504	-0.185731
8.40502	-0.186183
8.415	-0.186636
8.42498	-0.187089
8.43497	-0.187543
8.44495	-0.187998
8.45493	-0.188453
8.46491	-0.188909
8.47489	-0.189365
8.48488	-0.189822
8.49486	-0.190279
8.50484	-0.190737
8.51482	-0.191196
8.5248	-0.191655
8.53479	-0.192115
8.54477	-0.192576
8.55475	-0.193037
8.56473	-0.193498
8.57471	-0.19396
8.5847	-0.194423
8.59468	-0.194886
8.60466	-0.19535
8.61464	-0.195815
8.62462	-0.19628
8.63461	-0.196746
8.64459	-0.197212
8.65457	-0.197679
8.66455	-0.198147
8.67453	-0.198615
8.68452	-0.199083
8.6945	-0.199553
8.70448	-0.200023
8.71446	-0.200493
8.72444	-0.200964
8.73443	-0.201436
8.74441	-0.201908
8.75439	-0.202381
8.76437	-0.202855
8.77435	-0.203329
8.78434	-0.203803
8.79432	-0.204278
8.8043	-0.204754
8.81428	-0.205231
8.82426	-0.205708
8.83425	-0.206185
8.84423	-0.206664
8.85421	-0.207142
8.86419	-0.207622
8.87417	-0.208102
8.88416	-0.208582
8.89414	-0.209064
8.90412	-0.209545
8.9141	-0.210028
8.92408	-0.210511
8.93407	-0.210994
8.94405	-0.211479
8.95403	-0.211963
8.96401	-0.212449
8.97399	-0.212935
8.98398	-0.213421
8.99396	-0.213909
9.00394	-0.214396
9.01392	-0.214885
9.0239	-0.215374
9.03389	-0.215863
9.04387	-0.216354
9.05385	-0.216844
9.06383	-0.217336
9.07381	-0.217828
9.0838	-0.21832
9.09378	-0.218814
9.10376	-0.219307
9.11374	-0.219802
9.12372	-0.220297
9.13371	-0.220793
9.14369	-0.221289
9.15367	-0.221786
9.16365	-0.222283
9.17363	-0.222781
9.18362	-0.22328
9.1936	-0.223779
9.20358	-0.224279
9.21356	-0.224779
9.22354	-0.22528
9.23353	-0.225782
9.24351	-0.226284
9.25349	-0.226787
9.26347	-0.22729
9.27345	-0.227795
9.28344	-0.228299
9.29342	-0.228804
9.3034	-0.22931
9.31338	-0.229817
9.32336	-0.230324
9.33335	-0.230832
9.34333	-0.23134
9.35331	-0.231849
9.36329	-0.232358
9.37327	-0.232869
9.38326	-0.233379
9.39324	-0.233891
9.40322	-0.234403
9.4132	-0.234915
9.42318	-0.235428
9.43317	-0.235942
9.44315	-0.236457
9.45313	-0.236972
9.46311	-0.237487
9.47309	-0.238004
9.48308	-0.23852
9.49306	-0.239038
9.50304	-0.239556
9.51302	-0.240075
9.523	-0.240594
9.53299	-0.241114
9.54297	-0.241634
9.55295	-0.242155
9.56293	-0.242677
9.57291	-0.243199
9.5829	-0.243722
9.59288	-0.244246
9.60286	-0.24477
9.61284	-0.245295
9.62282	-0.24582
9.63281	-0.246346
9.64279	-0.246873
9.65277	-0.2474
9.66275	-0.247928
9.67273	-0.248457
9.68272	-0.248986
9.6927	-0.249515
9.70268	-0.250046
9.71266	-0.250577
9.72264	-0.251108
9.73263	-0.25164
9.74261	-0.252173
9.75259	-0.252707
9.76257	-0.253241
9.77255	-0.253775
9.78254	-0.254311
9.79252	-0.254846
9.8025	-0.255383
9.81248	-0.25592
9.82246	-0.256458
9.83245	-0.256996
9.84243	-0.257535
9.85241	-0.258075
9.86239	-0.258615
9.87237	-0.259156
9.88236	-0.259697
9.89234	-0.260239
9.90232	-0.260782
9.9123	-0.261325
9.92228	-0.261869
9.93227	-0.262414
9.94225	-0.262959
9.95223	-0.263505
9.96221	-0.264051
9.97219	-0.264598
9.98218	-0.265146
9.99216	-0.265694
10.0021	-0.266243
10.0121	-0.266792
10.0221	-0.267343
10.0321	-0.267893
10.0421	-0.268445
10.0521	-0.268997
10.062	-0.269549
10.072	-0.270103
10.082	-0.270657
10.092	-0.271211
10.102	-0.271766
10.1119	-0.272322
10.1219	-0.272878
10.1319	-0.273435
10.1419	-0.273993
10.1519	-0.274551
10.1619	-0.27511
10.1718	-0.27567
10.1818	-0.27623
10.1918	-0.276791
10.2018	-0.277352
10.2118	-0.277914
10.2217	-0.278477
10.2317	-0.27904
10.2417	-0.279604
10.2517	-0.280169
10.2617	-0.280734
10.2717	-0.281299
10.2816	-0.281866
10.2916	-0.282433
10.3016	-0.283001
10.3116	-0.283569
10.3216	-0.284138
10.3315	-0.284708
10.3415	-0.285278
10.3515	-0.285849
10.3615	-0.28642
10.3715	-0.286992
10.3815	-0.287565
10.3914	-0.288138
10.4014	-0.288712
10.4114	-0.289287
10.4214	-0.289862
10.4314	-0.290438
10.4413	-0.291015
10.4513	-0.291592
10.4613	-0.29217
10.4713	-0.292748
10.4813	-0.293327
10.4913	-0.293907
10.5012	-0.294487
10.5112	-0.295068
10.5212	-0.29565
10.5312	-0.296232
10.5412	-0.296815
10.5512	-0.297398
10.5611	-0.297983
10.5711	-0.298567
10.5811	-0.299153
10.5911	-0.299739
10.6011	-0.300326
10.611	-0.300913
10.621	-0.301501
10.631	-0.30209
10.641	-0.302679
10.651	-0.303269
10.661	-0.303859
10.6709	-0.30445
10.6809	-0.305042
10.6909	-0.305635
10.7009	-0.306228
10.7109	-0.306822
10.7208	-0.307416
10.7308	-0.308011
10.7408	-0.308607
10.7508	-0.309203
10.7608	-0.3098
10.7708	-0.310398
10.7807	-0.310996
10.7907	-0.311595
10.8007	-0.312194
10.8107	-0.312794
10.8207	-0.313395
10.8306	-0.313997
10.8406	-0.314599
10.8506	-0.315201
10.8606	-0.315805
10.8706	-0.316409
10.8806	-0.317014
10.8905	-0.317619
10.9005	-0.318225
10.9105	-0.318831
10.9205	-0.319439
10.9305	-0.320047
10.9404	-0.320655
10.9504	-0.321264
10.9604	-0.321874
10.9704	-0.322485
10.9804	-0.323096
10.9904	-0.323708
11.0003	-0.32432
11.0103	-0.324933
11.0203	-0.325547
11.0303	-0.326161
11.0403	-0.326776
11.0503	-0.327392
11.0602	-0.328008
11.0702	-0.328625
11.0802	-0.329243
11.0902	-0.329861
11.1002	-0.33048
11.1101	-0.3311
11.1201	-0.33172
11.1301	-0.332341
11.1401	-0.332962
11.1501	-0.333585
11.1601	-0.334208
11.17	-0.334831
11.18	-0.335455
11.19	-0.33608
11.2	-0.336705
11.21	-0.337332
11.2199	-0.337958
11.2299	-0.338586
11.2399	-0.339214
11.2499	-0.339843
11.2599	-0.340472
11.2699	-0.341102
11.2798	-0.341733
11.2898	-0.342364
11.2998	-0.342996
11.3098	-0.343629
11.3198	-0.344262
11.3297	-0.344896
11.3397	-0.345531
11.3497	-0.346166
11.3597	-0.346802
11.3697	-0.347439
11.3797	-0.348076
11.3896	-0.348714
11.3996	-0.349353
11.4096	-0.349992
11.4196	-0.350632
11.4296	-0.351273
11.4395	-0.351914
11.4495	-0.352556
11.4595	-0.353198
11.4695	-0.353842
11.4795	-0.354485
11.4895	-0.35513
11.4994	-0.355775
11.5094	-0.356421
11.5194	-0.357068
11.5294	-0.357715
11.5394	-0.358363
11.5493	-0.359011
11.5593	-0.359661
11.5693	-0.36031
11.5793	-0.360961
11.5893	-0.361612
11.5993	-0.362264
11.6092	-0.362917
11.6192	-0.36357
11.6292	-0.364224
11.6392	-0.364878
11.6492	-0.365533
11.6592	-0.366189
11.6691	-0.366846
11.6791	-0.367503
11.6891	-0.368161
11.6991	-0.36882
11.7091	-0.369479
11.719	-0.370139
11.729	-0.370799
11.739	-0.37146
11.749	-0.372122
11.759	-0.372785
11.769	-0.373448
11.7789	-0.374112
11.7889	-0.374777
11.7989	-0.375442
11.8089	-0.376108
11.8189	-0.376774
11.8288	-0.377442
11.8388	-0.37811
11.8488	-0.378778
11.8588	-0.379448
11.8688	-0.380117
11.8788	-0.380788
11.8887	-0.381459
11.8987	-0.382131
11.9087	-0.382804
11.9187	-0.383477
11.9287	-0.384151
11.9386	-0.384826
11.9486	-0.385502
11.9586	-0.386178
11.9686	-0.386854
11.9786	-0.387532
11.9886	-0.38821
11.9985	-0.388889
12.0085	-0.389568
12.0185	-0.390248
12.0285	-0.390929
12.0385	-0.39161
12.0484	-0.392293
12.0584	-0.392975
12.0684	-0.393659
12.0784	-0.394343
12.0884	-0.395028
12.0984	-0.395713
12.1083	-0.3964
12.1183	-0.397087
12.1283	-0.397774
12.1383	-0.398463
12.1483	-0.399152
12.1583	-0.399841
12.1682	-0.400532
12.1782	-0.401223
12.1882	-0.401914
12.1982	-0.402607
12.2082	-0.4033
12.2181	-0.403993
12.2281	-0.404688
12.2381	-0.405383
12.2481	-0.406079
12.2581	-0.406775
