Freq_GHz	Norm_dB_model_vE
12.4078	-1.12924
12.4178	-1.13117
12.4278	-1.13309
12.4377	-1.13502
12.4477	-1.13694
12.4577	-1.13887
12.4677	-1.1408
12.4777	-1.14274
12.4877	-1.14467
12.4976	-1.14661
12.5076	-1.14855
12.5176	-1.15049
12.5276	-1.15243
12.5376	-1.15437
12.5475	-1.15632
12.5575	-1.15827
12.5675	-1.16022
12.5775	-1.16217
12.5875	-1.16412
12.5975	-1.16608
12.6074	-1.16803
12.6174	-1.16999
12.6274	-1.17195
12.6374	-1.17391
12.6474	-1.17588
12.6574	-1.17784
12.6673	-1.17981
12.6773	-1.18178
12.6873	-1.18375
12.6973	-1.18573
12.7073	-1.1877
12.7172	-1.18968
12.7272	-1.19166
12.7372	-1.19364
12.7472	-1.19562
12.7572	-1.1976
12.7672	-1.19959
12.7771	-1.20158
12.7871	-1.20357
12.7971	-1.20556
12.8071	-1.20755
12.8171	-1.20955
12.827	-1.21155
12.837	-1.21354
12.847	-1.21555
12.857	-1.21755
12.867	-1.21955
12.877	-1.22156
12.8869	-1.22357
12.8969	-1.22558
12.9069	-1.22759
12.9169	-1.2296
12.9269	-1.23162
12.9368	-1.23364
12.9468	-1.23565
12.9568	-1.23768
12.9668	-1.2397
12.9768	-1.24172
12.9868	-1.24375
12.9967	-1.24578
13.0067	-1.24781
13.0167	-1.24984
13.0267	-1.25187
13.0367	-1.25391
13.0466	-1.25595
13.0566	-1.25799
13.0666	-1.26003
13.0766	-1.26207
13.0866	-1.26412
13.0966	-1.26616
13.1065	-1.26821
13.1165	-1.27026
13.1265	-1.27232
13.1365	-1.27437
13.1465	-1.27643
13.1565	-1.27848
13.1664	-1.28054
13.1764	-1.28261
13.1864	-1.28467
13.1964	-1.28673
13.2064	-1.2888
13.2163	-1.29087
13.2263	-1.29294
13.2363	-1.29501
13.2463	-1.29709
13.2563	-1.29916
13.2663	-1.30124
13.2762	-1.30332
13.2862	-1.30541
13.2962	-1.30749
13.3062	-1.30957
13.3162	-1.31166
13.3261	-1.31375
13.3361	-1.31584
13.3461	-1.31794
13.3561	-1.32003
13.3661	-1.32213
13.3761	-1.32423
13.386	-1.32633
13.396	-1.32843
13.406	-1.33053
13.416	-1.33264
13.426	-1.33475
13.4359	-1.33686
13.4459	-1.33897
13.4559	-1.34108
13.4659	-1.3432
13.4759	-1.34532
13.4859	-1.34744
13.4958	-1.34956
13.5058	-1.35168
13.5158	-1.3538
13.5258	-1.35593
13.5358	-1.35806
13.5457	-1.36019
13.5557	-1.36232
13.5657	-1.36446
13.5757	-1.36659
13.5857	-1.36873
13.5957	-1.37087
13.6056	-1.37301
13.6156	-1.37515
13.6256	-1.3773
13.6356	-1.37945
13.6456	-1.38159
13.6556	-1.38374
13.6655	-1.3859
13.6755	-1.38805
13.6855	-1.39021
13.6955	-1.39237
13.7055	-1.39453
13.7154	-1.39669
13.7254	-1.39885
13.7354	-1.40102
13.7454	-1.40319
13.7554	-1.40536
13.7654	-1.40753
13.7753	-1.4097
13.7853	-1.41187
13.7953	-1.41405
13.8053	-1.41623
13.8153	-1.41841
13.8252	-1.42059
13.8352	-1.42278
13.8452	-1.42496
13.8552	-1.42715
13.8652	-1.42934
13.8752	-1.43153
13.8851	-1.43373
13.8951	-1.43592
13.9051	-1.43812
13.9151	-1.44032
13.9251	-1.44252
13.935	-1.44472
13.945	-1.44693
13.955	-1.44914
13.965	-1.45135
13.975	-1.45356
13.985	-1.45577
13.9949	-1.45798
14.0049	-1.4602
14.0149	-1.46242
14.0249	-1.46464
14.0349	-1.46686
14.0448	-1.46908
14.0548	-1.47131
14.0648	-1.47354
14.0748	-1.47576
14.0848	-1.478
14.0948	-1.48023
14.1047	-1.48246
14.1147	-1.4847
14.1247	-1.48694
14.1347	-1.48918
14.1447	-1.49142
14.1547	-1.49367
14.1646	-1.49591
14.1746	-1.49816
14.1846	-1.50041
14.1946	-1.50266
14.2046	-1.50492
14.2145	-1.50717
14.2245	-1.50943
14.2345	-1.51169
14.2445	-1.51395
14.2545	-1.51621
14.2645	-1.51848
14.2744	-1.52075
14.2844	-1.52301
14.2944	-1.52528
14.3044	-1.52756
14.3144	-1.52983
14.3243	-1.53211
14.3343	-1.53439
14.3443	-1.53667
14.3543	-1.53895
14.3643	-1.54123
14.3743	-1.54352
14.3842	-1.54581
14.3942	-1.54809
14.4042	-1.55039
14.4142	-1.55268
14.4242	-1.55497
14.4341	-1.55727
14.4441	-1.55957
14.4541	-1.56187
14.4641	-1.56417
14.4741	-1.56648
14.4841	-1.56878
14.494	-1.57109
14.504	-1.5734
14.514	-1.57571
14.524	-1.57803
14.534	-1.58034
14.5439	-1.58266
14.5539	-1.58498
14.5639	-1.5873
14.5739	-1.58963
14.5839	-1.59195
14.5939	-1.59428
14.6038	-1.59661
14.6138	-1.59894
14.6238	-1.60127
14.6338	-1.60361
14.6438	-1.60594
14.6538	-1.60828
14.6637	-1.61062
14.6737	-1.61296
14.6837	-1.61531
14.6937	-1.61765
14.7037	-1.62
14.7136	-1.62235
14.7236	-1.6247
14.7336	-1.62706
14.7436	-1.62941
14.7536	-1.63177
14.7636	-1.63413
14.7735	-1.63649
14.7835	-1.63885
14.7935	-1.64122
14.8035	-1.64359
14.8135	-1.64595
14.8234	-1.64832
14.8334	-1.6507
14.8434	-1.65307
14.8534	-1.65545
14.8634	-1.65783
14.8734	-1.66021
14.8833	-1.66259
14.8933	-1.66497
14.9033	-1.66736
14.9133	-1.66975
14.9233	-1.67213
14.9332	-1.67453
14.9432	-1.67692
14.9532	-1.67931
14.9632	-1.68171
14.9732	-1.68411
14.9832	-1.68651
14.9931	-1.68891
15.0031	-1.69132
15.0131	-1.69373
15.0231	-1.69613
15.0331	-1.69854
15.043	-1.70096
15.053	-1.70337
15.063	-1.70579
15.073	-1.7082
15.083	-1.71062
15.093	-1.71305
15.1029	-1.71547
15.1129	-1.7179
15.1229	-1.72032
15.1329	-1.72275
15.1429	-1.72518
15.1529	-1.72762
15.1628	-1.73005
15.1728	-1.73249
15.1828	-1.73493
15.1928	-1.73737
15.2028	-1.73981
15.2127	-1.74225
15.2227	-1.7447
15.2327	-1.74715
15.2427	-1.7496
15.2527	-1.75205
15.2627	-1.75451
15.2726	-1.75696
15.2826	-1.75942
15.2926	-1.76188
15.3026	-1.76434
15.3126	-1.7668
15.3225	-1.76927
15.3325	-1.77174
15.3425	-1.7742
15.3525	-1.77668
15.3625	-1.77915
15.3725	-1.78162
15.3824	-1.7841
15.3924	-1.78658
15.4024	-1.78906
15.4124	-1.79154
15.4224	-1.79403
15.4323	-1.79651
15.4423	-1.799
15.4523	-1.80149
15.4623	-1.80398
15.4723	-1.80648
15.4823	-1.80897
15.4922	-1.81147
15.5022	-1.81397
15.5122	-1.81647
15.5222	-1.81897
15.5322	-1.82148
15.5421	-1.82399
15.5521	-1.82649
15.5621	-1.82901
15.5721	-1.83152
15.5821	-1.83403
15.5921	-1.83655
15.602	-1.83907
15.612	-1.84159
15.622	-1.84411
15.632	-1.84663
15.642	-1.84916
15.652	-1.85169
15.6619	-1.85422
15.6719	-1.85675
15.6819	-1.85928
15.6919	-1.86182
15.7019	-1.86436
15.7118	-1.8669
15.7218	-1.86944
15.7318	-1.87198
15.7418	-1.87453
15.7518	-1.87707
15.7618	-1.87962
15.7717	-1.88217
15.7817	-1.88473
15.7917	-1.88728
15.8017	-1.88984
15.8117	-1.8924
15.8216	-1.89496
15.8316	-1.89752
15.8416	-1.90008
15.8516	-1.90265
15.8616	-1.90522
15.8716	-1.90779
15.8815	-1.91036
15.8915	-1.91293
15.9015	-1.91551
15.9115	-1.91808
15.9215	-1.92066
15.9314	-1.92324
15.9414	-1.92583
15.9514	-1.92841
15.9614	-1.931
15.9714	-1.93359
15.9814	-1.93618
15.9913	-1.93877
16.0013	-1.94137
16.0113	-1.94396
16.0213	-1.94656
16.0313	-1.94916
16.0412	-1.95176
16.0512	-1.95437
16.0612	-1.95697
16.0712	-1.95958
16.0812	-1.96219
16.0912	-1.9648
16.1011	-1.96742
16.1111	-1.97003
16.1211	-1.97265
16.1311	-1.97527
16.1411	-1.97789
16.1511	-1.98051
16.161	-1.98314
16.171	-1.98576
16.181	-1.98839
16.191	-1.99102
16.201	-1.99366
16.2109	-1.99629
16.2209	-1.99893
16.2309	-2.00157
16.2409	-2.00421
16.2509	-2.00685
16.2609	-2.00949
16.2708	-2.01214
16.2808	-2.01479
16.2908	-2.01744
16.3008	-2.02009
16.3108	-2.02274
16.3207	-2.0254
16.3307	-2.02805
16.3407	-2.03071
16.3507	-2.03337
16.3607	-2.03604
16.3707	-2.0387
16.3806	-2.04137
16.3906	-2.04404
16.4006	-2.04671
16.4106	-2.04938
16.4206	-2.05205
16.4305	-2.05473
16.4405	-2.05741
16.4505	-2.06009
16.4605	-2.06277
16.4705	-2.06545
16.4805	-2.06814
16.4904	-2.07083
16.5004	-2.07352
16.5104	-2.07621
16.5204	-2.0789
16.5304	-2.0816
16.5403	-2.0843
16.5503	-2.08699
16.5603	-2.0897
16.5703	-2.0924
16.5803	-2.0951
16.5903	-2.09781
16.6002	-2.10052
16.6102	-2.10323
16.6202	-2.10594
16.6302	-2.10866
16.6402	-2.11137
16.6502	-2.11409
16.6601	-2.11681
16.6701	-2.11953
16.6801	-2.12226
16.6901	-2.12498
16.7001	-2.12771
16.71	-2.13044
16.72	-2.13317
16.73	-2.1359
16.74	-2.13864
16.75	-2.14138
16.76	-2.14412
16.7699	-2.14686
16.7799	-2.1496
16.7899	-2.15234
16.7999	-2.15509
16.8099	-2.15784
16.8198	-2.16059
16.8298	-2.16334
16.8398	-2.1661
16.8498	-2.16885
16.8598	-2.17161
16.8698	-2.17437
16.8797	-2.17713
16.8897	-2.1799
16.8997	-2.18266
16.9097	-2.18543
16.9197	-2.1882
16.9296	-2.19097
16.9396	-2.19374
16.9496	-2.19652
16.9596	-2.1993
16.9696	-2.20208
16.9796	-2.20486
16.9895	-2.20764
16.9995	-2.21042
17.0095	-2.21321
17.0195	-2.216
17.0295	-2.21879
17.0394	-2.22158
17.0494	-2.22438
17.0594	-2.22717
17.0694	-2.22997
17.0794	-2.23277
17.0894	-2.23557
17.0993	-2.23837
17.1093	-2.24118
17.1193	-2.24399
17.1293	-2.2468
17.1393	-2.24961
17.1492	-2.25242
17.1592	-2.25524
17.1692	-2.25805
17.1792	-2.26087
17.1892	-2.26369
17.1992	-2.26652
17.2091	-2.26934
17.2191	-2.27217
17.2291	-2.27499
17.2391	-2.27782
17.2491	-2.28066
17.2591	-2.28349
17.269	-2.28633
17.279	-2.28916
17.289	-2.292
17.299	-2.29485
17.309	-2.29769
17.3189	-2.30053
17.3289	-2.30338
17.3389	-2.30623
17.3489	-2.30908
17.3589	-2.31193
17.3689	-2.31479
17.3788	-2.31765
17.3888	-2.3205
17.3988	-2.32337
17.4088	-2.32623
17.4188	-2.32909
17.4287	-2.33196
17.4387	-2.33483
17.4487	-2.3377
17.4587	-2.34057
17.4687	-2.34344
17.4787	-2.34632
17.4886	-2.34919
17.4986	-2.35207
17.5086	-2.35496
17.5186	-2.35784
17.5286	-2.36072
17.5385	-2.36361
17.5485	-2.3665
17.5585	-2.36939
17.5685	-2.37228
17.5785	-2.37518
17.5885	-2.37807
17.5984	-2.38097
17.6084	-2.38387
17.6184	-2.38677
17.6284	-2.38968
17.6384	-2.39258
17.6483	-2.39549
17.6583	-2.3984
17.6683	-2.40131
17.6783	-2.40423
17.6883	-2.40714
17.6983	-2.41006
17.7082	-2.41298
17.7182	-2.4159
17.7282	-2.41882
17.7382	-2.42175
17.7482	-2.42467
17.7582	-2.4276
17.7681	-2.43053
17.7781	-2.43346
17.7881	-2.4364
17.7981	-2.43933
17.8081	-2.44227
17.818	-2.44521
17.828	-2.44815
17.838	-2.4511
17.848	-2.45404
17.858	-2.45699
17.868	-2.45994
17.8779	-2.46289
17.8879	-2.46584
17.8979	-2.4688
17.9079	-2.47176
17.9179	-2.47471
17.9278	-2.47768
17.9378	-2.48064
17.9478	-2.4836
17.9578	-2.48657
17.9678	-2.48954
17.9778	-2.49251
17.9877	-2.49548
17.9977	-2.49845
18.0077	-2.50143
18.0177	-2.50441
18.0277	-2.50738
18.0376	-2.51037
18.0476	-2.51335
18.0576	-2.51633
18.0676	-2.51932
18.0776	-2.52231
18.0876	-2.5253
18.0975	-2.52829
18.1075	-2.53129
18.1175	-2.53428
18.1275	-2.53728
18.1375	-2.54028
18.1474	-2.54328
18.1574	-2.54629
18.1674	-2.54929
18.1774	-2.5523
18.1874	-2.55531
18.1974	-2.55832
18.2073	-2.56133
18.2173	-2.56435
18.2273	-2.56737
18.2373	-2.57039
18.2473	-2.57341
18.2573	-2.57643
18.2672	-2.57945
18.2772	-2.58248
18.2872	-2.58551
18.2972	-2.58854
18.3072	-2.59157
18.3171	-2.5946
18.3271	-2.59764
18.3371	-2.60068
18.3471	-2.60372
18.3571	-2.60676
18.3671	-2.6098
18.377	-2.61285
18.387	-2.61589
18.397	-2.61894
18.407	-2.62199
18.417	-2.62504
18.4269	-2.6281
18.4369	-2.63116
18.4469	-2.63421
18.4569	-2.63727
18.4669	-2.64034
18.4769	-2.6434
18.4868	-2.64646
18.4968	-2.64953
18.5068	-2.6526
18.5168	-2.65567
18.5268	-2.65875
18.5367	-2.66182
18.5467	-2.6649
18.5567	-2.66798
18.5667	-2.67106
18.5767	-2.67414
18.5867	-2.67722
18.5966	-2.68031
18.6066	-2.6834
18.6166	-2.68649
18.6266	-2.68958
18.6366	-2.69267
18.6465	-2.69577
18.6565	-2.69887
18.6665	-2.70197
18.6765	-2.70507
18.6865	-2.70817
18.6965	-2.71127
18.7064	-2.71438
18.7164	-2.71749
18.7264	-2.7206
18.7364	-2.72371
18.7464	-2.72683
18.7564	-2.72994
18.7663	-2.73306
18.7763	-2.73618
18.7863	-2.7393
18.7963	-2.74242
18.8063	-2.74555
18.8162	-2.74868
18.8262	-2.75181
18.8362	-2.75494
18.8462	-2.75807
18.8562	-2.7612
18.8662	-2.76434
18.8761	-2.76748
18.8861	-2.77062
18.8961	-2.77376
18.9061	-2.7769
18.9161	-2.78005
18.926	-2.7832
18.936	-2.78635
18.946	-2.7895
18.956	-2.79265
18.966	-2.79581
18.976	-2.79896
18.9859	-2.80212
18.9959	-2.80528
19.0059	-2.80844
19.0159	-2.81161
19.0259	-2.81477
19.0358	-2.81794
19.0458	-2.82111
19.0558	-2.82428
19.0658	-2.82746
19.0758	-2.83063
19.0858	-2.83381
19.0957	-2.83699
19.1057	-2.84017
19.1157	-2.84335
19.1257	-2.84654
19.1357	-2.84972
19.1456	-2.85291
19.1556	-2.8561
19.1656	-2.85929
19.1756	-2.86249
19.1856	-2.86568
19.1956	-2.86888
19.2055	-2.87208
19.2155	-2.87528
19.2255	-2.87848
19.2355	-2.88169
19.2455	-2.88489
19.2555	-2.8881
19.2654	-2.89131
19.2754	-2.89453
19.2854	-2.89774
19.2954	-2.90096
19.3054	-2.90417
19.3153	-2.90739
19.3253	-2.91061
19.3353	-2.91384
19.3453	-2.91706
19.3553	-2.92029
19.3653	-2.92352
19.3752	-2.92675
19.3852	-2.92998
19.3952	-2.93322
19.4052	-2.93645
19.4152	-2.93969
19.4251	-2.94293
19.4351	-2.94617
19.4451	-2.94941
19.4551	-2.95266
19.4651	-2.95591
19.4751	-2.95916
19.485	-2.96241
19.495	-2.96566
19.505	-2.96891
19.515	-2.97217
19.525	-2.97543
19.5349	-2.97869
19.5449	-2.98195
19.5549	-2.98521
19.5649	-2.98848
19.5749	-2.99175
19.5849	-2.99501
19.5948	-2.99829
19.6048	-3.00156
19.6148	-3.00483
19.6248	-3.00811
19.6348	-3.01139
19.6447	-3.01467
19.6547	-3.01795
19.6647	-3.02123
19.6747	-3.02452
19.6847	-3.02781
19.6947	-3.0311
19.7046	-3.03439
19.7146	-3.03768
19.7246	-3.04097
19.7346	-3.04427
19.7446	-3.04757
19.7546	-3.05087
19.7645	-3.05417
19.7745	-3.05747
19.7845	-3.06078
19.7945	-3.06409
19.8045	-3.0674
19.8144	-3.07071
19.8244	-3.07402
19.8344	-3.07733
19.8444	-3.08065
19.8544	-3.08397
19.8644	-3.08729
19.8743	-3.09061
19.8843	-3.09393
19.8943	-3.09726
19.9043	-3.10059
19.9143	-3.10392
19.9242	-3.10725
19.9342	-3.11058
19.9442	-3.11392
19.9542	-3.11725
19.9642	-3.12059
19.9742	-3.12393
19.9841	-3.12727
19.9941	-3.13062
20.0041	-3.13396
20.0141	-3.13731
20.0241	-3.14066
20.034	-3.14401
20.044	-3.14736
20.054	-3.15071
20.064	-3.15407
20.074	-3.15743
20.084	-3.16079
20.0939	-3.16415
20.1039	-3.16751
20.1139	-3.17088
20.1239	-3.17425
20.1339	-3.17762
20.1438	-3.18099
20.1538	-3.18436
20.1638	-3.18773
20.1738	-3.19111
20.1838	-3.19449
20.1938	-3.19787
20.2037	-3.20125
20.2137	-3.20463
20.2237	-3.20802
20.2337	-3.2114
20.2437	-3.21479
20.2537	-3.21818
20.2636	-3.22158
20.2736	-3.22497
20.2836	-3.22837
20.2936	-3.23176
20.3036	-3.23516
20.3135	-3.23856
20.3235	-3.24197
20.3335	-3.24537
20.3435	-3.24878
20.3535	-3.25219
20.3635	-3.2556
20.3734	-3.25901
20.3834	-3.26242
20.3934	-3.26584
20.4034	-3.26926
20.4134	-3.27268
20.4233	-3.2761
20.4333	-3.27952
20.4433	-3.28294
20.4533	-3.28637
20.4633	-3.2898
20.4733	-3.29323
20.4832	-3.29666
20.4932	-3.30009
20.5032	-3.30353
20.5132	-3.30697
20.5232	-3.3104
20.5331	-3.31384
20.5431	-3.31729
20.5531	-3.32073
20.5631	-3.32418
20.5731	-3.32763
20.5831	-3.33107
20.593	-3.33453
20.603	-3.33798
20.613	-3.34143
20.623	-3.34489
20.633	-3.34835
20.6429	-3.35181
20.6529	-3.35527
20.6629	-3.35873
20.6729	-3.3622
20.6829	-3.36567
20.6929	-3.36914
20.7028	-3.37261
20.7128	-3.37608
20.7228	-3.37955
20.7328	-3.38303
20.7428	-3.38651
20.7528	-3.38999
20.7627	-3.39347
20.7727	-3.39695
20.7827	-3.40044
20.7927	-3.40392
20.8027	-3.40741
20.8126	-3.4109
20.8226	-3.41439
20.8326	-3.41789
20.8426	-3.42138
20.8526	-3.42488
20.8626	-3.42838
20.8725	-3.43188
20.8825	-3.43538
20.8925	-3.43889
20.9025	-3.44239
20.9125	-3.4459
20.9224	-3.44941
20.9324	-3.45292
20.9424	-3.45644
20.9524	-3.45995
20.9624	-3.46347
20.9724	-3.46699
20.9823	-3.47051
20.9923	-3.47403
21.0023	-3.47755
21.0123	-3.48108
21.0223	-3.48461
21.0322	-3.48813
21.0422	-3.49167
21.0522	-3.4952
21.0622	-3.49873
21.0722	-3.50227
21.0822	-3.50581
21.0921	-3.50934
21.1021	-3.51289
21.1121	-3.51643
21.1221	-3.51997
21.1321	-3.52352
21.142	-3.52707
21.152	-3.53062
21.162	-3.53417
21.172	-3.53772
21.182	-3.54128
21.192	-3.54484
21.2019	-3.54839
21.2119	-3.55195
21.2219	-3.55552
21.2319	-3.55908
21.2419	-3.56265
21.2519	-3.56621
21.2618	-3.56978
21.2718	-3.57335
21.2818	-3.57693
21.2918	-3.5805
21.3018	-3.58408
21.3117	-3.58765
21.3217	-3.59123
21.3317	-3.59482
21.3417	-3.5984
21.3517	-3.60198
21.3617	-3.60557
21.3716	-3.60916
21.3816	-3.61275
21.3916	-3.61634
21.4016	-3.61993
21.4116	-3.62353
21.4215	-3.62713
21.4315	-3.63072
21.4415	-3.63432
21.4515	-3.63793
21.4615	-3.64153
21.4715	-3.64514
21.4814	-3.64874
21.4914	-3.65235
21.5014	-3.65596
21.5114	-3.65957
21.5214	-3.66319
21.5313	-3.6668
21.5413	-3.67042
21.5513	-3.67404
21.5613	-3.67766
21.5713	-3.68129
21.5813	-3.68491
21.5912	-3.68854
21.6012	-3.69216
21.6112	-3.69579
21.6212	-3.69942
21.6312	-3.70306
21.6411	-3.70669
21.6511	-3.71033
21.6611	-3.71397
21.6711	-3.71761
21.6811	-3.72125
21.6911	-3.72489
21.701	-3.72854
21.711	-3.73218
21.721	-3.73583
21.731	-3.73948
21.741	-3.74313
21.751	-3.74679
21.7609	-3.75044
21.7709	-3.7541
21.7809	-3.75776
21.7909	-3.76142
21.8009	-3.76508
21.8108	-3.76874
21.8208	-3.77241
21.8308	-3.77608
21.8408	-3.77975
21.8508	-3.78342
21.8608	-3.78709
21.8707	-3.79076
21.8807	-3.79444
21.8907	-3.79812
21.9007	-3.8018
21.9107	-3.80548
21.9206	-3.80916
21.9306	-3.81284
21.9406	-3.81653
21.9506	-3.82022
21.9606	-3.82391
21.9706	-3.8276
21.9805	-3.83129
21.9905	-3.83498
22.0005	-3.83868
22.0105	-3.84238
22.0205	-3.84608
22.0304	-3.84978
22.0404	-3.85348
22.0504	-3.85718
22.0604	-3.86089
22.0704	-3.8646
22.0804	-3.86831
22.0903	-3.87202
22.1003	-3.87573
22.1103	-3.87945
22.1203	-3.88316
22.1303	-3.88688
22.1402	-3.8906
22.1502	-3.89432
22.1602	-3.89804
22.1702	-3.90177
22.1802	-3.9055
22.1902	-3.90922
22.2001	-3.91295
22.2101	-3.91668
22.2201	-3.92042
22.2301	-3.92415
22.2401	-3.92789
22.2501	-3.93163
22.26	-3.93537
22.27	-3.93911
22.28	-3.94285
22.29	-3.9466
22.3	-3.95034
22.3099	-3.95409
22.3199	-3.95784
22.3299	-3.96159
22.3399	-3.96534
22.3499	-3.9691
22.3599	-3.97286
22.3698	-3.97661
22.3798	-3.98037
22.3898	-3.98414
22.3998	-3.9879
22.4098	-3.99166
22.4197	-3.99543
22.4297	-3.9992
22.4397	-4.00297
22.4497	-4.00674
22.4597	-4.01051
22.4697	-4.01429
22.4796	-4.01806
22.4896	-4.02184
22.4996	-4.02562
22.5096	-4.0294
22.5196	-4.03318
22.5295	-4.03697
22.5395	-4.04076
22.5495	-4.04454
22.5595	-4.04833
22.5695	-4.05212
22.5795	-4.05592
22.5894	-4.05971
22.5994	-4.06351
22.6094	-4.06731
22.6194	-4.0711
22.6294	-4.07491
22.6393	-4.07871
22.6493	-4.08251
22.6593	-4.08632
22.6693	-4.09013
22.6793	-4.09394
22.6893	-4.09775
22.6992	-4.10156
22.7092	-4.10537
22.7192	-4.10919
22.7292	-4.11301
22.7392	-4.11683
22.7491	-4.12065
22.7591	-4.12447
22.7691	-4.12829
22.7791	-4.13212
22.7891	-4.13595
22.7991	-4.13977
22.809	-4.14361
22.819	-4.14744
22.829	-4.15127
22.839	-4.15511
22.849	-4.15894
22.859	-4.16278
22.8689	-4.16662
22.8789	-4.17047
22.8889	-4.17431
22.8989	-4.17815
22.9089	-4.182
22.9188	-4.18585
22.9288	-4.1897
22.9388	-4.19355
22.9488	-4.1974
22.9588	-4.20126
22.9688	-4.20512
22.9787	-4.20897
22.9887	-4.21283
22.9987	-4.2167
23.0087	-4.22056
23.0187	-4.22442
23.0286	-4.22829
23.0386	-4.23216
23.0486	-4.23603
23.0586	-4.2399
23.0686	-4.24377
23.0786	-4.24764
23.0885	-4.25152
23.0985	-4.2554
23.1085	-4.25928
23.1185	-4.26316
23.1285	-4.26704
23.1384	-4.27092
23.1484	-4.27481
23.1584	-4.2787
23.1684	-4.28259
23.1784	-4.28648
23.1884	-4.29037
23.1983	-4.29426
23.2083	-4.29816
23.2183	-4.30205
23.2283	-4.30595
23.2383	-4.30985
23.2482	-4.31375
23.2582	-4.31766
23.2682	-4.32156
23.2782	-4.32547
23.2882	-4.32938
23.2982	-4.33329
23.3081	-4.3372
23.3181	-4.34111
23.3281	-4.34502
23.3381	-4.34894
23.3481	-4.35286
23.3581	-4.35678
23.368	-4.3607
23.378	-4.36462
23.388	-4.36854
23.398	-4.37247
23.408	-4.3764
23.4179	-4.38032
23.4279	-4.38425
23.4379	-4.38819
23.4479	-4.39212
23.4579	-4.39605
23.4679	-4.39999
23.4778	-4.40393
23.4878	-4.40787
23.4978	-4.41181
23.5078	-4.41575
23.5178	-4.4197
23.5277	-4.42364
23.5377	-4.42759
23.5477	-4.43154
23.5577	-4.43549
23.5677	-4.43944
23.5777	-4.4434
23.5876	-4.44735
23.5976	-4.45131
23.6076	-4.45527
23.6176	-4.45923
23.6276	-4.46319
23.6375	-4.46715
23.6475	-4.47112
23.6575	-4.47508
23.6675	-4.47905
23.6775	-4.48302
23.6875	-4.48699
23.6974	-4.49097
23.7074	-4.49494
23.7174	-4.49892
23.7274	-4.50289
23.7374	-4.50687
23.7473	-4.51085
23.7573	-4.51483
23.7673	-4.51882
23.7773	-4.5228
23.7873	-4.52679
23.7973	-4.53078
23.8072	-4.53477
23.8172	-4.53876
23.8272	-4.54275
23.8372	-4.54675
23.8472	-4.55074
23.8572	-4.55474
23.8671	-4.55874
23.8771	-4.56274
23.8871	-4.56674
23.8971	-4.57075
23.9071	-4.57475
23.917	-4.57876
23.927	-4.58277
23.937	-4.58678
23.947	-4.59079
23.957	-4.5948
23.967	-4.59881
23.9769	-4.60283
23.9869	-4.60685
23.9969	-4.61087
24.0069	-4.61489
24.0169	-4.61891
24.0268	-4.62293
24.0368	-4.62696
24.0468	-4.63099
24.0568	-4.63501
24.0668	-4.63904
24.0768	-4.64307
24.0867	-4.64711
24.0967	-4.65114
24.1067	-4.65518
24.1167	-4.65922
24.1267	-4.66325
24.1366	-4.66729
24.1466	-4.67134
24.1566	-4.67538
24.1666	-4.67943
24.1766	-4.68347
24.1866	-4.68752
24.1965	-4.69157
24.2065	-4.69562
24.2165	-4.69967
24.2265	-4.70373
24.2365	-4.70778
24.2464	-4.71184
24.2564	-4.7159
24.2664	-4.71996
24.2764	-4.72402
24.2864	-4.72808
24.2964	-4.73215
24.3063	-4.73622
24.3163	-4.74028
24.3263	-4.74435
24.3363	-4.74842
24.3463	-4.7525
24.3563	-4.75657
24.3662	-4.76065
24.3762	-4.76472
24.3862	-4.7688
24.3962	-4.77288
24.4062	-4.77696
24.4161	-4.78104
24.4261	-4.78513
24.4361	-4.78921
24.4461	-4.7933
24.4561	-4.79739
24.4661	-4.80148
24.476	-4.80557
24.486	-4.80967
24.496	-4.81376
24.506	-4.81786
24.516	-4.82196
24.5259	-4.82605
24.5359	-4.83016
24.5459	-4.83426
24.5559	-4.83836
24.5659	-4.84247
24.5759	-4.84657
24.5858	-4.85068
24.5958	-4.85479
24.6058	-4.8589
24.6158	-4.86302
24.6258	-4.86713
24.6357	-4.87125
24.6457	-4.87536
24.6557	-4.87948
24.6657	-4.8836
24.6757	-4.88772
24.6857	-4.89185
24.6956	-4.89597
24.7056	-4.9001
24.7156	-4.90422
24.7256	-4.90835
24.7356	-4.91248
24.7455	-4.91662
24.7555	-4.92075
24.7655	-4.92488
24.7755	-4.92902
24.7855	-4.93316
24.7955	-4.9373
24.8054	-4.94144
24.8154	-4.94558
24.8254	-4.94972
24.8354	-4.95387
24.8454	-4.95802
24.8554	-4.96216
24.8653	-4.96631
24.8753	-4.97046
24.8853	-4.97462
24.8953	-4.97877
24.9053	-4.98293
24.9152	-4.98708
24.9252	-4.99124
24.9352	-4.9954
24.9452	-4.99956
24.9552	-5.00372
24.9652	-5.00789
24.9751	-5.01205
24.9851	-5.01622
24.9951	-5.02039
25.0051	-5.02456
25.0151	-5.02873
25.025	-5.0329
25.035	-5.03708
25.045	-5.04125
25.055	-5.04543
25.065	-5.04961
25.075	-5.05379
25.0849	-5.05797
25.0949	-5.06215
25.1049	-5.06634
25.1149	-5.07052
25.1249	-5.07471
25.1348	-5.0789
25.1448	-5.08309
25.1548	-5.08728
25.1648	-5.09147
25.1748	-5.09567
25.1848	-5.09986
25.1947	-5.10406
25.2047	-5.10826
