Freq_GHz	Norm_dB_model_vE
2.68534	-0.0294105
2.69532	-0.0296301
2.7053	-0.0298506
2.71528	-0.0300719
2.72527	-0.0302941
2.73525	-0.030517
2.74523	-0.0307408
2.75521	-0.0309654
2.76519	-0.0311908
2.77518	-0.0314171
2.78516	-0.0316442
2.79514	-0.0318721
2.80512	-0.0321008
2.8151	-0.0323304
2.82509	-0.0325607
2.83507	-0.032792
2.84505	-0.033024
2.85503	-0.0332568
2.86501	-0.0334905
2.87499	-0.033725
2.88498	-0.0339603
2.89496	-0.0341965
2.90494	-0.0344335
2.91492	-0.0346713
2.9249	-0.0349099
2.93489	-0.0351494
2.94487	-0.0353897
2.95485	-0.0356308
2.96483	-0.0358727
2.97481	-0.0361155
2.9848	-0.0363591
2.99478	-0.0366035
3.00476	-0.0368487
3.01474	-0.0370948
3.02472	-0.0373417
3.03471	-0.0375894
3.04469	-0.037838
3.05467	-0.0380873
3.06465	-0.0383376
3.07463	-0.0385886
3.08462	-0.0388404
3.0946	-0.0390931
3.10458	-0.0393466
3.11456	-0.039601
3.12454	-0.0398562
3.13453	-0.0401122
3.14451	-0.040369
3.15449	-0.0406266
3.16447	-0.0408851
3.17445	-0.0411444
3.18444	-0.0414046
3.19442	-0.0416656
3.2044	-0.0419274
3.21438	-0.04219
3.22436	-0.0424534
3.23435	-0.0427177
3.24433	-0.0429828
3.25431	-0.0432488
3.26429	-0.0435156
3.27427	-0.0437832
3.28426	-0.0440516
3.29424	-0.0443209
3.30422	-0.044591
3.3142	-0.0448619
3.32418	-0.0451336
3.33417	-0.0454062
3.34415	-0.0456796
3.35413	-0.0459539
3.36411	-0.046229
3.37409	-0.0465049
3.38408	-0.0467816
3.39406	-0.0470592
3.40404	-0.0473376
3.41402	-0.0476168
3.424	-0.0478969
3.43399	-0.0481778
3.44397	-0.0484595
3.45395	-0.0487421
3.46393	-0.0490254
3.47391	-0.0493097
3.4839	-0.0495947
3.49388	-0.0498806
3.50386	-0.0501673
3.51384	-0.0504549
3.52382	-0.0507433
3.53381	-0.0510325
3.54379	-0.0513225
3.55377	-0.0516134
3.56375	-0.0519051
3.57373	-0.0521977
3.58372	-0.0524911
3.5937	-0.0527853
3.60368	-0.0530803
3.61366	-0.0533762
3.62364	-0.0536729
3.63363	-0.0539705
3.64361	-0.0542689
3.65359	-0.0545681
3.66357	-0.0548681
3.67355	-0.055169
3.68354	-0.0554708
3.69352	-0.0557733
3.7035	-0.0560767
3.71348	-0.0563809
3.72346	-0.056686
3.73345	-0.0569919
3.74343	-0.0572986
3.75341	-0.0576062
3.76339	-0.0579146
3.77337	-0.0582239
3.78336	-0.0585339
3.79334	-0.0588449
3.80332	-0.0591566
3.8133	-0.0594692
3.82328	-0.0597826
3.83327	-0.0600969
3.84325	-0.060412
3.85323	-0.0607279
3.86321	-0.0610447
3.87319	-0.0613623
3.88318	-0.0616807
3.89316	-0.062
3.90314	-0.0623201
3.91312	-0.0626411
3.9231	-0.0629629
3.93309	-0.0632855
3.94307	-0.063609
3.95305	-0.0639333
3.96303	-0.0642585
3.97301	-0.0645845
3.983	-0.0649113
3.99298	-0.0652389
4.00296	-0.0655675
4.01294	-0.0658968
4.02292	-0.066227
4.03291	-0.066558
4.04289	-0.0668899
4.05287	-0.0672226
4.06285	-0.0675561
4.07283	-0.0678905
4.08282	-0.0682257
4.0928	-0.0685618
4.10278	-0.0688987
4.11276	-0.0692364
4.12274	-0.069575
4.13273	-0.0699144
4.14271	-0.0702547
4.15269	-0.0705958
4.16267	-0.0709378
4.17265	-0.0712806
4.18264	-0.0716242
4.19262	-0.0719687
4.2026	-0.072314
4.21258	-0.0726601
4.22256	-0.0730071
4.23255	-0.073355
4.24253	-0.0737037
4.25251	-0.0740532
4.26249	-0.0744036
4.27247	-0.0747548
4.28246	-0.0751068
4.29244	-0.0754597
4.30242	-0.0758135
4.3124	-0.0761681
4.32238	-0.0765235
4.33237	-0.0768798
4.34235	-0.0772369
4.35233	-0.0775948
4.36231	-0.0779536
4.37229	-0.0783133
4.38228	-0.0786738
4.39226	-0.0790351
4.40224	-0.0793973
4.41222	-0.0797604
4.4222	-0.0801242
4.43219	-0.080489
4.44217	-0.0808545
4.45215	-0.0812209
4.46213	-0.0815882
4.47211	-0.0819563
4.4821	-0.0823252
4.49208	-0.082695
4.50206	-0.0830657
4.51204	-0.0834372
4.52202	-0.0838095
4.53201	-0.0841827
4.54199	-0.0845567
4.55197	-0.0849316
4.56195	-0.0853073
4.57193	-0.0856839
4.58192	-0.0860613
4.5919	-0.0864396
4.60188	-0.0868187
4.61186	-0.0871987
4.62184	-0.0875795
4.63183	-0.0879612
4.64181	-0.0883437
4.65179	-0.088727
4.66177	-0.0891112
4.67175	-0.0894963
4.68174	-0.0898822
4.69172	-0.090269
4.7017	-0.0906566
4.71168	-0.091045
4.72166	-0.0914343
4.73165	-0.0918245
4.74163	-0.0922155
4.75161	-0.0926074
4.76159	-0.0930001
4.77157	-0.0933936
4.78156	-0.0937881
4.79154	-0.0941833
4.80152	-0.0945794
4.8115	-0.0949764
4.82148	-0.0953742
4.83147	-0.0957729
4.84145	-0.0961724
4.85143	-0.0965728
4.86141	-0.096974
4.87139	-0.0973761
4.88138	-0.097779
4.89136	-0.0981828
4.90134	-0.0985874
4.91132	-0.0989929
4.9213	-0.0993993
4.93129	-0.0998065
4.94127	-0.100215
4.95125	-0.100623
4.96123	-0.101033
4.97121	-0.101444
4.9812	-0.101855
4.99118	-0.102268
5.00116	-0.102681
5.01114	-0.103095
5.02112	-0.10351
5.03111	-0.103925
5.04109	-0.104342
5.05107	-0.10476
5.06105	-0.105178
5.07103	-0.105597
5.08102	-0.106017
5.091	-0.106438
5.10098	-0.10686
5.11096	-0.107282
5.12094	-0.107706
5.13093	-0.10813
5.14091	-0.108555
5.15089	-0.108981
5.16087	-0.109408
5.17085	-0.109836
5.18084	-0.110264
5.19082	-0.110694
5.2008	-0.111124
5.21078	-0.111555
5.22076	-0.111987
5.23075	-0.11242
5.24073	-0.112854
5.25071	-0.113289
5.26069	-0.113724
5.27067	-0.11416
5.28066	-0.114598
5.29064	-0.115036
5.30062	-0.115475
5.3106	-0.115914
5.32058	-0.116355
5.33057	-0.116796
5.34055	-0.117239
5.35053	-0.117682
5.36051	-0.118126
5.37049	-0.118571
5.38048	-0.119017
5.39046	-0.119463
5.40044	-0.119911
5.41042	-0.120359
5.4204	-0.120809
5.43039	-0.121259
5.44037	-0.12171
5.45035	-0.122162
5.46033	-0.122614
5.47031	-0.123068
5.4803	-0.123522
5.49028	-0.123977
5.50026	-0.124434
5.51024	-0.124891
5.52022	-0.125349
5.53021	-0.125807
5.54019	-0.126267
5.55017	-0.126727
5.56015	-0.127189
5.57013	-0.127651
5.58012	-0.128114
5.5901	-0.128578
5.60008	-0.129043
5.61006	-0.129508
5.62004	-0.129975
5.63003	-0.130442
5.64001	-0.130911
5.64999	-0.13138
5.65997	-0.13185
5.66995	-0.132321
5.67994	-0.132792
5.68992	-0.133265
5.6999	-0.133738
5.70988	-0.134213
5.71986	-0.134688
5.72985	-0.135164
5.73983	-0.135641
5.74981	-0.136119
5.75979	-0.136598
5.76977	-0.137077
5.77976	-0.137558
5.78974	-0.138039
5.79972	-0.138521
5.8097	-0.139004
5.81968	-0.139488
5.82967	-0.139973
5.83965	-0.140458
5.84963	-0.140945
5.85961	-0.141432
5.86959	-0.141921
5.87958	-0.14241
5.88956	-0.1429
5.89954	-0.143391
5.90952	-0.143882
5.9195	-0.144375
5.92949	-0.144868
5.93947	-0.145363
5.94945	-0.145858
5.95943	-0.146354
5.96941	-0.146851
5.9794	-0.147349
5.98938	-0.147848
5.99936	-0.148347
6.00934	-0.148848
6.01932	-0.149349
6.02931	-0.149851
6.03929	-0.150355
6.04927	-0.150859
6.05925	-0.151363
6.06923	-0.151869
6.07922	-0.152376
6.0892	-0.152883
6.09918	-0.153392
6.10916	-0.153901
6.11914	-0.154411
6.12913	-0.154922
6.13911	-0.155434
6.14909	-0.155947
6.15907	-0.15646
6.16905	-0.156975
6.17904	-0.15749
6.18902	-0.158006
6.199	-0.158523
6.20898	-0.159041
6.21896	-0.15956
6.22895	-0.16008
6.23893	-0.160601
6.24891	-0.161122
6.25889	-0.161645
6.26887	-0.162168
6.27886	-0.162692
6.28884	-0.163217
6.29882	-0.163743
6.3088	-0.16427
6.31878	-0.164798
6.32877	-0.165326
6.33875	-0.165856
6.34873	-0.166386
6.35871	-0.166917
6.36869	-0.167449
6.37868	-0.167982
6.38866	-0.168516
6.39864	-0.169051
6.40862	-0.169587
6.4186	-0.170123
6.42859	-0.17066
6.43857	-0.171199
6.44855	-0.171738
6.45853	-0.172278
6.46851	-0.172819
6.4785	-0.173361
6.48848	-0.173903
6.49846	-0.174447
6.50844	-0.174992
6.51842	-0.175537
6.52841	-0.176083
6.53839	-0.17663
6.54837	-0.177178
6.55835	-0.177727
6.56833	-0.178277
6.57832	-0.178828
6.5883	-0.179379
6.59828	-0.179932
6.60826	-0.180485
6.61824	-0.181039
6.62823	-0.181594
6.63821	-0.18215
6.64819	-0.182707
6.65817	-0.183265
6.66815	-0.183824
6.67814	-0.184383
6.68812	-0.184944
6.6981	-0.185505
6.70808	-0.186067
6.71806	-0.18663
6.72805	-0.187194
6.73803	-0.187759
6.74801	-0.188325
6.75799	-0.188892
6.76797	-0.189459
6.77796	-0.190028
6.78794	-0.190597
6.79792	-0.191167
6.8079	-0.191739
6.81788	-0.192311
6.82787	-0.192883
6.83785	-0.193457
6.84783	-0.194032
6.85781	-0.194608
6.86779	-0.195184
6.87778	-0.195761
6.88776	-0.19634
6.89774	-0.196919
6.90772	-0.197499
6.9177	-0.19808
6.92769	-0.198662
6.93767	-0.199245
6.94765	-0.199828
6.95763	-0.200413
6.96761	-0.200998
6.9776	-0.201585
6.98758	-0.202172
6.99756	-0.20276
7.00754	-0.203349
7.01752	-0.203939
7.02751	-0.20453
7.03749	-0.205121
7.04747	-0.205714
7.05745	-0.206308
7.06743	-0.206902
7.07742	-0.207497
7.0874	-0.208094
7.09738	-0.208691
7.10736	-0.209289
7.11734	-0.209888
7.12733	-0.210487
7.13731	-0.211088
7.14729	-0.21169
7.15727	-0.212292
7.16725	-0.212896
7.17724	-0.2135
7.18722	-0.214105
7.1972	-0.214711
7.20718	-0.215318
7.21716	-0.215926
7.22715	-0.216535
7.23713	-0.217145
7.24711	-0.217755
7.25709	-0.218367
7.26707	-0.218979
7.27706	-0.219593
7.28704	-0.220207
7.29702	-0.220822
7.307	-0.221438
7.31698	-0.222055
7.32697	-0.222673
7.33695	-0.223292
7.34693	-0.223911
7.35691	-0.224532
7.36689	-0.225154
7.37688	-0.225776
7.38686	-0.226399
7.39684	-0.227023
7.40682	-0.227649
7.4168	-0.228275
7.42679	-0.228901
7.43677	-0.229529
7.44675	-0.230158
7.45673	-0.230788
7.46671	-0.231418
7.4767	-0.23205
7.48668	-0.232682
7.49666	-0.233315
7.50664	-0.23395
7.51662	-0.234585
7.52661	-0.235221
7.53659	-0.235858
7.54657	-0.236495
7.55655	-0.237134
7.56653	-0.237774
7.57652	-0.238414
7.5865	-0.239056
7.59648	-0.239698
7.60646	-0.240342
7.61644	-0.240986
7.62643	-0.241631
7.63641	-0.242277
7.64639	-0.242924
7.65637	-0.243572
7.66635	-0.244221
7.67634	-0.24487
7.68632	-0.245521
7.6963	-0.246172
7.70628	-0.246825
7.71626	-0.247478
7.72625	-0.248133
7.73623	-0.248788
7.74621	-0.249444
7.75619	-0.250101
7.76617	-0.250759
7.77616	-0.251418
7.78614	-0.252077
7.79612	-0.252738
7.8061	-0.2534
7.81608	-0.254062
7.82607	-0.254726
7.83605	-0.25539
7.84603	-0.256055
7.85601	-0.256721
7.86599	-0.257389
7.87598	-0.258057
7.88596	-0.258726
7.89594	-0.259395
7.90592	-0.260066
7.9159	-0.260738
7.92589	-0.26141
7.93587	-0.262084
7.94585	-0.262759
7.95583	-0.263434
7.96581	-0.26411
7.9758	-0.264787
7.98578	-0.265466
7.99576	-0.266145
8.00574	-0.266825
8.01572	-0.267506
8.02571	-0.268187
8.03569	-0.26887
8.04567	-0.269554
8.05565	-0.270239
8.06563	-0.270924
8.07562	-0.271611
8.0856	-0.272298
8.09558	-0.272986
8.10556	-0.273676
8.11554	-0.274366
8.12553	-0.275057
8.13551	-0.275749
8.14549	-0.276442
8.15547	-0.277136
8.16545	-0.277831
8.17544	-0.278526
8.18542	-0.279223
8.1954	-0.27992
8.20538	-0.280619
8.21536	-0.281318
8.22535	-0.282019
8.23533	-0.28272
8.24531	-0.283422
8.25529	-0.284126
8.26527	-0.28483
8.27526	-0.285535
8.28524	-0.286241
8.29522	-0.286947
8.3052	-0.287655
8.31518	-0.288364
8.32517	-0.289074
8.33515	-0.289784
8.34513	-0.290496
8.35511	-0.291208
8.36509	-0.291922
8.37508	-0.292636
8.38506	-0.293351
8.39504	-0.294068
8.40502	-0.294785
8.415	-0.295503
8.42498	-0.296222
8.43497	-0.296942
8.44495	-0.297663
8.45493	-0.298384
8.46491	-0.299107
8.47489	-0.299831
8.48488	-0.300556
8.49486	-0.301281
8.50484	-0.302008
8.51482	-0.302735
8.5248	-0.303463
8.53479	-0.304193
8.54477	-0.304923
8.55475	-0.305654
8.56473	-0.306386
8.57471	-0.307119
8.5847	-0.307853
8.59468	-0.308588
8.60466	-0.309324
8.61464	-0.310061
8.62462	-0.310799
8.63461	-0.311537
8.64459	-0.312277
8.65457	-0.313018
8.66455	-0.313759
8.67453	-0.314502
8.68452	-0.315245
8.6945	-0.315989
8.70448	-0.316735
8.71446	-0.317481
8.72444	-0.318228
8.73443	-0.318976
8.74441	-0.319725
8.75439	-0.320475
8.76437	-0.321226
8.77435	-0.321978
8.78434	-0.322731
8.79432	-0.323485
8.8043	-0.32424
8.81428	-0.324995
8.82426	-0.325752
8.83425	-0.32651
8.84423	-0.327268
8.85421	-0.328028
8.86419	-0.328788
8.87417	-0.329549
8.88416	-0.330312
8.89414	-0.331075
8.90412	-0.331839
8.9141	-0.332604
8.92408	-0.33337
8.93407	-0.334137
8.94405	-0.334905
8.95403	-0.335674
8.96401	-0.336444
8.97399	-0.337215
8.98398	-0.337987
8.99396	-0.33876
9.00394	-0.339533
9.01392	-0.340308
9.0239	-0.341084
9.03389	-0.34186
9.04387	-0.342638
9.05385	-0.343416
9.06383	-0.344196
9.07381	-0.344976
9.0838	-0.345757
9.09378	-0.34654
9.10376	-0.347323
9.11374	-0.348107
9.12372	-0.348892
9.13371	-0.349678
9.14369	-0.350466
9.15367	-0.351254
9.16365	-0.352043
9.17363	-0.352833
9.18362	-0.353623
9.1936	-0.354415
9.20358	-0.355208
9.21356	-0.356002
9.22354	-0.356797
9.23353	-0.357592
9.24351	-0.358389
9.25349	-0.359187
9.26347	-0.359985
9.27345	-0.360785
9.28344	-0.361585
9.29342	-0.362387
9.3034	-0.363189
9.31338	-0.363992
9.32336	-0.364797
9.33335	-0.365602
9.34333	-0.366408
9.35331	-0.367215
9.36329	-0.368024
9.37327	-0.368833
9.38326	-0.369643
9.39324	-0.370454
9.40322	-0.371266
9.4132	-0.372079
9.42318	-0.372893
9.43317	-0.373708
9.44315	-0.374524
9.45313	-0.375341
9.46311	-0.376158
9.47309	-0.376977
9.48308	-0.377797
9.49306	-0.378618
9.50304	-0.379439
9.51302	-0.380262
9.523	-0.381086
9.53299	-0.38191
9.54297	-0.382736
9.55295	-0.383562
9.56293	-0.38439
9.57291	-0.385218
9.5829	-0.386048
9.59288	-0.386878
9.60286	-0.387709
9.61284	-0.388542
9.62282	-0.389375
9.63281	-0.390209
9.64279	-0.391045
9.65277	-0.391881
9.66275	-0.392718
9.67273	-0.393556
9.68272	-0.394395
9.6927	-0.395236
9.70268	-0.396077
9.71266	-0.396919
9.72264	-0.397762
9.73263	-0.398606
9.74261	-0.399451
9.75259	-0.400297
9.76257	-0.401144
9.77255	-0.401992
9.78254	-0.402841
9.79252	-0.40369
9.8025	-0.404541
9.81248	-0.405393
9.82246	-0.406246
9.83245	-0.4071
9.84243	-0.407955
9.85241	-0.40881
9.86239	-0.409667
9.87237	-0.410525
9.88236	-0.411383
9.89234	-0.412243
9.90232	-0.413104
9.9123	-0.413965
9.92228	-0.414828
9.93227	-0.415691
9.94225	-0.416556
9.95223	-0.417422
9.96221	-0.418288
9.97219	-0.419156
9.98218	-0.420024
9.99216	-0.420894
10.0021	-0.421764
10.0121	-0.422635
10.0221	-0.423508
10.0321	-0.424381
10.0421	-0.425256
10.0521	-0.426131
10.062	-0.427007
10.072	-0.427885
10.082	-0.428763
10.092	-0.429642
10.102	-0.430523
10.1119	-0.431404
10.1219	-0.432286
10.1319	-0.43317
10.1419	-0.434054
10.1519	-0.434939
10.1619	-0.435825
10.1718	-0.436713
10.1818	-0.437601
10.1918	-0.43849
10.2018	-0.43938
10.2118	-0.440271
10.2217	-0.441163
10.2317	-0.442057
10.2417	-0.442951
10.2517	-0.443846
10.2617	-0.444742
10.2717	-0.445639
10.2816	-0.446537
10.2916	-0.447436
10.3016	-0.448337
10.3116	-0.449238
10.3216	-0.45014
10.3315	-0.451043
10.3415	-0.451947
10.3515	-0.452852
10.3615	-0.453758
10.3715	-0.454665
10.3815	-0.455573
10.3914	-0.456482
10.4014	-0.457392
10.4114	-0.458303
10.4214	-0.459215
10.4314	-0.460129
10.4413	-0.461043
10.4513	-0.461958
10.4613	-0.462874
10.4713	-0.463791
10.4813	-0.464709
10.4913	-0.465628
10.5012	-0.466548
10.5112	-0.467469
10.5212	-0.468391
10.5312	-0.469314
10.5412	-0.470238
10.5512	-0.471163
10.5611	-0.472089
10.5711	-0.473016
10.5811	-0.473944
10.5911	-0.474873
10.6011	-0.475803
10.611	-0.476734
10.621	-0.477667
10.631	-0.4786
10.641	-0.479534
10.651	-0.480469
10.661	-0.481405
10.6709	-0.482342
10.6809	-0.48328
10.6909	-0.484219
10.7009	-0.485159
10.7109	-0.486101
10.7208	-0.487043
10.7308	-0.487986
10.7408	-0.48893
10.7508	-0.489875
10.7608	-0.490821
10.7708	-0.491768
10.7807	-0.492717
10.7907	-0.493666
10.8007	-0.494616
10.8107	-0.495567
10.8207	-0.49652
10.8306	-0.497473
10.8406	-0.498427
10.8506	-0.499382
10.8606	-0.500339
10.8706	-0.501296
10.8806	-0.502254
10.8905	-0.503213
10.9005	-0.504174
10.9105	-0.505135
10.9205	-0.506098
10.9305	-0.507061
10.9404	-0.508025
10.9504	-0.508991
10.9604	-0.509957
10.9704	-0.510925
10.9804	-0.511893
10.9904	-0.512863
11.0003	-0.513833
11.0103	-0.514805
11.0203	-0.515777
11.0303	-0.516751
11.0403	-0.517725
11.0503	-0.518701
11.0602	-0.519677
11.0702	-0.520655
11.0802	-0.521634
11.0902	-0.522613
11.1002	-0.523594
11.1101	-0.524576
11.1201	-0.525558
11.1301	-0.526542
11.1401	-0.527527
11.1501	-0.528513
11.1601	-0.5295
11.17	-0.530487
11.18	-0.531476
11.19	-0.532466
11.2	-0.533457
11.21	-0.534449
11.2199	-0.535442
11.2299	-0.536436
11.2399	-0.537431
11.2499	-0.538427
11.2599	-0.539424
11.2699	-0.540422
11.2798	-0.541421
11.2898	-0.542422
11.2998	-0.543423
11.3098	-0.544425
11.3198	-0.545428
11.3297	-0.546432
11.3397	-0.547438
11.3497	-0.548444
11.3597	-0.549451
11.3697	-0.55046
11.3797	-0.551469
11.3896	-0.55248
11.3996	-0.553491
11.4096	-0.554504
11.4196	-0.555517
11.4296	-0.556532
11.4395	-0.557547
11.4495	-0.558564
11.4595	-0.559582
11.4695	-0.5606
11.4795	-0.56162
11.4895	-0.562641
11.4994	-0.563663
11.5094	-0.564686
11.5194	-0.56571
11.5294	-0.566735
11.5394	-0.56776
11.5493	-0.568787
11.5593	-0.569816
11.5693	-0.570845
11.5793	-0.571875
11.5893	-0.572906
11.5993	-0.573938
11.6092	-0.574971
11.6192	-0.576006
11.6292	-0.577041
11.6392	-0.578077
11.6492	-0.579115
11.6592	-0.580153
11.6691	-0.581193
11.6791	-0.582233
11.6891	-0.583275
11.6991	-0.584317
11.7091	-0.585361
11.719	-0.586406
11.729	-0.587451
11.739	-0.588498
11.749	-0.589546
11.759	-0.590595
11.769	-0.591645
11.7789	-0.592696
11.7889	-0.593748
11.7989	-0.594801
11.8089	-0.595855
11.8189	-0.59691
11.8288	-0.597966
11.8388	-0.599023
11.8488	-0.600082
11.8588	-0.601141
11.8688	-0.602201
11.8788	-0.603263
11.8887	-0.604325
11.8987	-0.605389
11.9087	-0.606454
11.9187	-0.607519
11.9287	-0.608586
11.9386	-0.609654
11.9486	-0.610722
11.9586	-0.611792
11.9686	-0.612863
11.9786	-0.613935
11.9886	-0.615008
11.9985	-0.616082
12.0085	-0.617157
12.0185	-0.618233
12.0285	-0.619311
12.0385	-0.620389
12.0484	-0.621468
12.0584	-0.622549
12.0684	-0.62363
12.0784	-0.624713
12.0884	-0.625796
12.0984	-0.626881
12.1083	-0.627966
12.1183	-0.629053
12.1283	-0.630141
12.1383	-0.63123
12.1483	-0.63232
12.1583	-0.633411
12.1682	-0.634503
12.1782	-0.635596
12.1882	-0.63669
12.1982	-0.637785
12.2082	-0.638882
12.2181	-0.639979
12.2281	-0.641077
12.2381	-0.642177
12.2481	-0.643277
12.2581	-0.644379
12.2681	-0.645481
12.278	-0.646585
12.288	-0.64769
12.298	-0.648796
12.308	-0.649903
12.318	-0.651011
12.3279	-0.65212
12.3379	-0.65323
12.3479	-0.654341
12.3579	-0.655453
12.3679	-0.656567
