Freq_GHz	Norm_dB_model_vE
12.4677	-1.35908
12.4777	-1.3614
12.4877	-1.36372
12.4976	-1.36604
12.5076	-1.36837
12.5176	-1.3707
12.5276	-1.37302
12.5376	-1.37535
12.5475	-1.37769
12.5575	-1.38002
12.5675	-1.38236
12.5775	-1.3847
12.5875	-1.38704
12.5975	-1.38939
12.6074	-1.39173
12.6174	-1.39408
12.6274	-1.39643
12.6374	-1.39878
12.6474	-1.40114
12.6574	-1.4035
12.6673	-1.40586
12.6773	-1.40822
12.6873	-1.41058
12.6973	-1.41295
12.7073	-1.41532
12.7172	-1.41769
12.7272	-1.42006
12.7372	-1.42243
12.7472	-1.42481
12.7572	-1.42719
12.7672	-1.42957
12.7771	-1.43195
12.7871	-1.43434
12.7971	-1.43673
12.8071	-1.43912
12.8171	-1.44151
12.827	-1.44391
12.837	-1.4463
12.847	-1.4487
12.857	-1.4511
12.867	-1.45351
12.877	-1.45591
12.8869	-1.45832
12.8969	-1.46073
12.9069	-1.46314
12.9169	-1.46555
12.9269	-1.46797
12.9368	-1.47039
12.9468	-1.47281
12.9568	-1.47523
12.9668	-1.47766
12.9768	-1.48009
12.9868	-1.48252
12.9967	-1.48495
13.0067	-1.48738
13.0167	-1.48982
13.0267	-1.49226
13.0367	-1.4947
13.0466	-1.49714
13.0566	-1.49959
13.0666	-1.50203
13.0766	-1.50448
13.0866	-1.50694
13.0966	-1.50939
13.1065	-1.51185
13.1165	-1.5143
13.1265	-1.51676
13.1365	-1.51923
13.1465	-1.52169
13.1565	-1.52416
13.1664	-1.52663
13.1764	-1.5291
13.1864	-1.53157
13.1964	-1.53405
13.2064	-1.53653
13.2163	-1.53901
13.2263	-1.54149
13.2363	-1.54398
13.2463	-1.54646
13.2563	-1.54895
13.2663	-1.55144
13.2762	-1.55394
13.2862	-1.55643
13.2962	-1.55893
13.3062	-1.56143
13.3162	-1.56393
13.3261	-1.56644
13.3361	-1.56895
13.3461	-1.57146
13.3561	-1.57397
13.3661	-1.57648
13.3761	-1.579
13.386	-1.58151
13.396	-1.58403
13.406	-1.58656
13.416	-1.58908
13.426	-1.59161
13.4359	-1.59414
13.4459	-1.59667
13.4559	-1.5992
13.4659	-1.60174
13.4759	-1.60428
13.4859	-1.60682
13.4958	-1.60936
13.5058	-1.6119
13.5158	-1.61445
13.5258	-1.617
13.5358	-1.61955
13.5457	-1.6221
13.5557	-1.62466
13.5657	-1.62722
13.5757	-1.62977
13.5857	-1.63234
13.5957	-1.6349
13.6056	-1.63747
13.6156	-1.64004
13.6256	-1.64261
13.6356	-1.64518
13.6456	-1.64776
13.6556	-1.65033
13.6655	-1.65291
13.6755	-1.6555
13.6855	-1.65808
13.6955	-1.66067
13.7055	-1.66326
13.7154	-1.66585
13.7254	-1.66844
13.7354	-1.67103
13.7454	-1.67363
13.7554	-1.67623
13.7654	-1.67883
13.7753	-1.68144
13.7853	-1.68404
13.7953	-1.68665
13.8053	-1.68926
13.8153	-1.69188
13.8252	-1.69449
13.8352	-1.69711
13.8452	-1.69973
13.8552	-1.70235
13.8652	-1.70498
13.8752	-1.7076
13.8851	-1.71023
13.8951	-1.71286
13.9051	-1.71549
13.9151	-1.71813
13.9251	-1.72077
13.935	-1.72341
13.945	-1.72605
13.955	-1.72869
13.965	-1.73134
13.975	-1.73399
13.985	-1.73664
13.9949	-1.73929
14.0049	-1.74194
14.0149	-1.7446
14.0249	-1.74726
14.0349	-1.74992
14.0448	-1.75259
14.0548	-1.75525
14.0648	-1.75792
14.0748	-1.76059
14.0848	-1.76326
14.0948	-1.76594
14.1047	-1.76862
14.1147	-1.7713
14.1247	-1.77398
14.1347	-1.77666
14.1447	-1.77935
14.1547	-1.78204
14.1646	-1.78473
14.1746	-1.78742
14.1846	-1.79011
14.1946	-1.79281
14.2046	-1.79551
14.2145	-1.79821
14.2245	-1.80092
14.2345	-1.80362
14.2445	-1.80633
14.2545	-1.80904
14.2645	-1.81175
14.2744	-1.81447
14.2844	-1.81719
14.2944	-1.8199
14.3044	-1.82263
14.3144	-1.82535
14.3243	-1.82808
14.3343	-1.8308
14.3443	-1.83353
14.3543	-1.83627
14.3643	-1.839
14.3743	-1.84174
14.3842	-1.84448
14.3942	-1.84722
14.4042	-1.84996
14.4142	-1.85271
14.4242	-1.85546
14.4341	-1.85821
14.4441	-1.86096
14.4541	-1.86371
14.4641	-1.86647
14.4741	-1.86923
14.4841	-1.87199
14.494	-1.87475
14.504	-1.87752
14.514	-1.88029
14.524	-1.88306
14.534	-1.88583
14.5439	-1.88861
14.5539	-1.89138
14.5639	-1.89416
14.5739	-1.89694
14.5839	-1.89973
14.5939	-1.90251
14.6038	-1.9053
14.6138	-1.90809
14.6238	-1.91088
14.6338	-1.91368
14.6438	-1.91647
14.6538	-1.91927
14.6637	-1.92207
14.6737	-1.92488
14.6837	-1.92768
14.6937	-1.93049
14.7037	-1.9333
14.7136	-1.93611
14.7236	-1.93893
14.7336	-1.94174
14.7436	-1.94456
14.7536	-1.94738
14.7636	-1.95021
14.7735	-1.95303
14.7835	-1.95586
14.7935	-1.95869
14.8035	-1.96152
14.8135	-1.96436
14.8234	-1.96719
14.8334	-1.97003
14.8434	-1.97287
14.8534	-1.97571
14.8634	-1.97856
14.8734	-1.98141
14.8833	-1.98426
14.8933	-1.98711
14.9033	-1.98996
14.9133	-1.99282
14.9233	-1.99568
14.9332	-1.99854
14.9432	-2.0014
14.9532	-2.00427
14.9632	-2.00713
14.9732	-2.01
14.9832	-2.01288
14.9931	-2.01575
15.0031	-2.01863
15.0131	-2.0215
15.0231	-2.02439
15.0331	-2.02727
15.043	-2.03015
15.053	-2.03304
15.063	-2.03593
15.073	-2.03882
15.083	-2.04172
15.093	-2.04461
15.1029	-2.04751
15.1129	-2.05041
15.1229	-2.05331
15.1329	-2.05622
15.1429	-2.05912
15.1529	-2.06203
15.1628	-2.06495
15.1728	-2.06786
15.1828	-2.07078
15.1928	-2.07369
15.2028	-2.07661
15.2127	-2.07954
15.2227	-2.08246
15.2327	-2.08539
15.2427	-2.08832
15.2527	-2.09125
15.2627	-2.09418
15.2726	-2.09712
15.2826	-2.10006
15.2926	-2.103
15.3026	-2.10594
15.3126	-2.10888
15.3225	-2.11183
15.3325	-2.11478
15.3425	-2.11773
15.3525	-2.12068
15.3625	-2.12364
15.3725	-2.1266
15.3824	-2.12956
15.3924	-2.13252
15.4024	-2.13548
15.4124	-2.13845
15.4224	-2.14142
15.4323	-2.14439
15.4423	-2.14736
15.4523	-2.15034
15.4623	-2.15332
15.4723	-2.15629
15.4823	-2.15928
15.4922	-2.16226
15.5022	-2.16525
15.5122	-2.16824
15.5222	-2.17123
15.5322	-2.17422
15.5421	-2.17721
15.5521	-2.18021
15.5621	-2.18321
15.5721	-2.18621
15.5821	-2.18922
15.5921	-2.19222
15.602	-2.19523
15.612	-2.19824
15.622	-2.20125
15.632	-2.20427
15.642	-2.20729
15.652	-2.21031
15.6619	-2.21333
15.6719	-2.21635
15.6819	-2.21938
15.6919	-2.2224
15.7019	-2.22543
15.7118	-2.22847
15.7218	-2.2315
15.7318	-2.23454
15.7418	-2.23758
15.7518	-2.24062
15.7618	-2.24366
15.7717	-2.24671
15.7817	-2.24976
15.7917	-2.25281
15.8017	-2.25586
15.8117	-2.25891
15.8216	-2.26197
15.8316	-2.26503
15.8416	-2.26809
15.8516	-2.27115
15.8616	-2.27422
15.8716	-2.27728
15.8815	-2.28035
15.8915	-2.28342
15.9015	-2.2865
15.9115	-2.28957
15.9215	-2.29265
15.9314	-2.29573
15.9414	-2.29882
15.9514	-2.3019
15.9614	-2.30499
15.9714	-2.30808
15.9814	-2.31117
15.9913	-2.31426
16.0013	-2.31736
16.0113	-2.32046
16.0213	-2.32356
16.0313	-2.32666
16.0412	-2.32976
16.0512	-2.33287
16.0612	-2.33598
16.0712	-2.33909
16.0812	-2.3422
16.0912	-2.34532
16.1011	-2.34844
16.1111	-2.35156
16.1211	-2.35468
16.1311	-2.3578
16.1411	-2.36093
16.1511	-2.36406
16.161	-2.36719
16.171	-2.37032
16.181	-2.37345
16.191	-2.37659
16.201	-2.37973
16.2109	-2.38287
16.2209	-2.38602
16.2309	-2.38916
16.2409	-2.39231
16.2509	-2.39546
16.2609	-2.39861
16.2708	-2.40177
16.2808	-2.40492
16.2908	-2.40808
16.3008	-2.41124
16.3108	-2.41441
16.3207	-2.41757
16.3307	-2.42074
16.3407	-2.42391
16.3507	-2.42708
16.3607	-2.43026
16.3707	-2.43343
16.3806	-2.43661
16.3906	-2.43979
16.4006	-2.44297
16.4106	-2.44616
16.4206	-2.44935
16.4305	-2.45253
16.4405	-2.45573
16.4505	-2.45892
16.4605	-2.46212
16.4705	-2.46531
16.4805	-2.46851
16.4904	-2.47172
16.5004	-2.47492
16.5104	-2.47813
16.5204	-2.48134
16.5304	-2.48455
16.5403	-2.48776
16.5503	-2.49097
16.5603	-2.49419
16.5703	-2.49741
16.5803	-2.50063
16.5903	-2.50386
16.6002	-2.50708
16.6102	-2.51031
16.6202	-2.51354
16.6302	-2.51677
16.6402	-2.52001
16.6502	-2.52324
16.6601	-2.52648
16.6701	-2.52972
16.6801	-2.53297
16.6901	-2.53621
16.7001	-2.53946
16.71	-2.54271
16.72	-2.54596
16.73	-2.54922
16.74	-2.55247
16.75	-2.55573
16.76	-2.55899
16.7699	-2.56225
16.7799	-2.56552
16.7899	-2.56878
16.7999	-2.57205
16.8099	-2.57532
16.8198	-2.5786
16.8298	-2.58187
16.8398	-2.58515
16.8498	-2.58843
16.8598	-2.59171
16.8698	-2.595
16.8797	-2.59828
16.8897	-2.60157
16.8997	-2.60486
16.9097	-2.60815
16.9197	-2.61145
16.9296	-2.61475
16.9396	-2.61804
16.9496	-2.62135
16.9596	-2.62465
16.9696	-2.62795
16.9796	-2.63126
16.9895	-2.63457
16.9995	-2.63788
17.0095	-2.6412
17.0195	-2.64451
17.0295	-2.64783
17.0394	-2.65115
17.0494	-2.65447
17.0594	-2.6578
17.0694	-2.66113
17.0794	-2.66445
17.0894	-2.66779
17.0993	-2.67112
17.1093	-2.67445
17.1193	-2.67779
17.1293	-2.68113
17.1393	-2.68447
17.1492	-2.68782
17.1592	-2.69116
17.1692	-2.69451
17.1792	-2.69786
17.1892	-2.70121
17.1992	-2.70457
17.2091	-2.70792
17.2191	-2.71128
17.2291	-2.71464
17.2391	-2.71801
17.2491	-2.72137
17.2591	-2.72474
17.269	-2.72811
17.279	-2.73148
17.289	-2.73485
17.299	-2.73823
17.309	-2.74161
17.3189	-2.74499
17.3289	-2.74837
17.3389	-2.75175
17.3489	-2.75514
17.3589	-2.75853
17.3689	-2.76192
17.3788	-2.76531
17.3888	-2.7687
17.3988	-2.7721
17.4088	-2.7755
17.4188	-2.7789
17.4287	-2.7823
17.4387	-2.78571
17.4487	-2.78912
17.4587	-2.79253
17.4687	-2.79594
17.4787	-2.79935
17.4886	-2.80277
17.4986	-2.80618
17.5086	-2.8096
17.5186	-2.81303
17.5286	-2.81645
17.5385	-2.81988
17.5485	-2.82331
17.5585	-2.82674
17.5685	-2.83017
17.5785	-2.8336
17.5885	-2.83704
17.5984	-2.84048
17.6084	-2.84392
17.6184	-2.84736
17.6284	-2.85081
17.6384	-2.85426
17.6483	-2.85771
17.6583	-2.86116
17.6683	-2.86461
17.6783	-2.86807
17.6883	-2.87152
17.6983	-2.87498
17.7082	-2.87845
17.7182	-2.88191
17.7282	-2.88538
17.7382	-2.88884
17.7482	-2.89232
17.7582	-2.89579
17.7681	-2.89926
17.7781	-2.90274
17.7881	-2.90622
17.7981	-2.9097
17.8081	-2.91318
17.818	-2.91667
17.828	-2.92015
17.838	-2.92364
17.848	-2.92713
17.858	-2.93063
17.868	-2.93412
17.8779	-2.93762
17.8879	-2.94112
17.8979	-2.94462
17.9079	-2.94813
17.9179	-2.95163
17.9278	-2.95514
17.9378	-2.95865
17.9478	-2.96216
17.9578	-2.96568
17.9678	-2.96919
17.9778	-2.97271
17.9877	-2.97623
17.9977	-2.97975
18.0077	-2.98328
18.0177	-2.9868
18.0277	-2.99033
18.0376	-2.99386
18.0476	-2.9974
18.0576	-3.00093
18.0676	-3.00447
18.0776	-3.00801
18.0876	-3.01155
18.0975	-3.01509
18.1075	-3.01864
18.1175	-3.02218
18.1275	-3.02573
18.1375	-3.02928
18.1474	-3.03284
18.1574	-3.03639
18.1674	-3.03995
18.1774	-3.04351
18.1874	-3.04707
18.1974	-3.05064
18.2073	-3.0542
18.2173	-3.05777
18.2273	-3.06134
18.2373	-3.06491
18.2473	-3.06849
18.2573	-3.07206
18.2672	-3.07564
18.2772	-3.07922
18.2872	-3.0828
18.2972	-3.08639
18.3072	-3.08997
18.3171	-3.09356
18.3271	-3.09715
18.3371	-3.10074
18.3471	-3.10434
18.3571	-3.10793
18.3671	-3.11153
18.377	-3.11513
18.387	-3.11874
18.397	-3.12234
18.407	-3.12595
18.417	-3.12956
18.4269	-3.13317
18.4369	-3.13678
18.4469	-3.1404
18.4569	-3.14401
18.4669	-3.14763
18.4769	-3.15125
18.4868	-3.15488
18.4968	-3.1585
18.5068	-3.16213
18.5168	-3.16576
18.5268	-3.16939
18.5367	-3.17302
18.5467	-3.17666
18.5567	-3.1803
18.5667	-3.18394
18.5767	-3.18758
18.5867	-3.19122
18.5966	-3.19487
18.6066	-3.19851
18.6166	-3.20216
18.6266	-3.20581
18.6366	-3.20947
18.6465	-3.21312
18.6565	-3.21678
18.6665	-3.22044
18.6765	-3.2241
18.6865	-3.22777
18.6965	-3.23143
18.7064	-3.2351
18.7164	-3.23877
18.7264	-3.24244
18.7364	-3.24611
18.7464	-3.24979
18.7564	-3.25347
18.7663	-3.25715
18.7763	-3.26083
18.7863	-3.26451
18.7963	-3.2682
18.8063	-3.27189
18.8162	-3.27558
18.8262	-3.27927
18.8362	-3.28296
18.8462	-3.28666
18.8562	-3.29036
18.8662	-3.29406
18.8761	-3.29776
18.8861	-3.30146
18.8961	-3.30517
18.9061	-3.30888
18.9161	-3.31259
18.926	-3.3163
18.936	-3.32001
18.946	-3.32373
18.956	-3.32745
18.966	-3.33117
18.976	-3.33489
18.9859	-3.33861
18.9959	-3.34234
19.0059	-3.34607
19.0159	-3.3498
19.0259	-3.35353
19.0358	-3.35726
19.0458	-3.361
19.0558	-3.36474
19.0658	-3.36848
19.0758	-3.37222
19.0858	-3.37596
19.0957	-3.37971
19.1057	-3.38346
19.1157	-3.38721
19.1257	-3.39096
19.1357	-3.39471
19.1456	-3.39847
19.1556	-3.40222
19.1656	-3.40598
19.1756	-3.40975
19.1856	-3.41351
19.1956	-3.41727
19.2055	-3.42104
19.2155	-3.42481
19.2255	-3.42858
19.2355	-3.43236
19.2455	-3.43613
19.2555	-3.43991
19.2654	-3.44369
19.2754	-3.44747
19.2854	-3.45125
19.2954	-3.45504
19.3054	-3.45883
19.3153	-3.46262
19.3253	-3.46641
19.3353	-3.4702
19.3453	-3.474
19.3553	-3.47779
19.3653	-3.48159
19.3752	-3.48539
19.3852	-3.4892
19.3952	-3.493
19.4052	-3.49681
19.4152	-3.50062
19.4251	-3.50443
19.4351	-3.50824
19.4451	-3.51206
19.4551	-3.51587
19.4651	-3.51969
19.4751	-3.52351
19.485	-3.52733
19.495	-3.53116
19.505	-3.53499
19.515	-3.53881
19.525	-3.54264
19.5349	-3.54648
19.5449	-3.55031
19.5549	-3.55415
19.5649	-3.55798
19.5749	-3.56183
19.5849	-3.56567
19.5948	-3.56951
19.6048	-3.57336
19.6148	-3.5772
19.6248	-3.58105
19.6348	-3.58491
19.6447	-3.58876
19.6547	-3.59262
19.6647	-3.59647
19.6747	-3.60033
19.6847	-3.60419
19.6947	-3.60806
19.7046	-3.61192
19.7146	-3.61579
19.7246	-3.61966
19.7346	-3.62353
19.7446	-3.6274
19.7546	-3.63128
19.7645	-3.63515
19.7745	-3.63903
19.7845	-3.64291
19.7945	-3.6468
19.8045	-3.65068
19.8144	-3.65457
19.8244	-3.65846
19.8344	-3.66235
19.8444	-3.66624
19.8544	-3.67013
19.8644	-3.67403
19.8743	-3.67793
19.8843	-3.68183
19.8943	-3.68573
19.9043	-3.68963
19.9143	-3.69354
19.9242	-3.69744
19.9342	-3.70135
19.9442	-3.70526
19.9542	-3.70918
19.9642	-3.71309
19.9742	-3.71701
19.9841	-3.72093
19.9941	-3.72485
20.0041	-3.72877
20.0141	-3.7327
20.0241	-3.73662
20.034	-3.74055
20.044	-3.74448
20.054	-3.74841
20.064	-3.75235
20.074	-3.75628
20.084	-3.76022
20.0939	-3.76416
20.1039	-3.7681
20.1139	-3.77205
20.1239	-3.77599
20.1339	-3.77994
20.1438	-3.78389
20.1538	-3.78784
20.1638	-3.79179
20.1738	-3.79575
20.1838	-3.7997
20.1938	-3.80366
20.2037	-3.80762
20.2137	-3.81159
20.2237	-3.81555
20.2337	-3.81952
20.2437	-3.82348
20.2537	-3.82745
20.2636	-3.83143
20.2736	-3.8354
20.2836	-3.83937
20.2936	-3.84335
20.3036	-3.84733
20.3135	-3.85131
20.3235	-3.85529
20.3335	-3.85928
20.3435	-3.86327
20.3535	-3.86725
20.3635	-3.87125
20.3734	-3.87524
20.3834	-3.87923
20.3934	-3.88323
20.4034	-3.88723
20.4134	-3.89122
20.4233	-3.89523
20.4333	-3.89923
20.4433	-3.90324
20.4533	-3.90724
20.4633	-3.91125
20.4733	-3.91526
20.4832	-3.91927
20.4932	-3.92329
20.5032	-3.92731
20.5132	-3.93132
20.5232	-3.93534
20.5331	-3.93937
20.5431	-3.94339
20.5531	-3.94742
20.5631	-3.95144
20.5731	-3.95547
20.5831	-3.9595
20.593	-3.96354
20.603	-3.96757
20.613	-3.97161
20.623	-3.97565
20.633	-3.97969
20.6429	-3.98373
20.6529	-3.98777
20.6629	-3.99182
20.6729	-3.99587
20.6829	-3.99992
20.6929	-4.00397
20.7028	-4.00802
20.7128	-4.01207
20.7228	-4.01613
20.7328	-4.02019
20.7428	-4.02425
20.7528	-4.02831
20.7627	-4.03238
20.7727	-4.03644
20.7827	-4.04051
20.7927	-4.04458
20.8027	-4.04865
20.8126	-4.05272
20.8226	-4.0568
20.8326	-4.06088
20.8426	-4.06495
20.8526	-4.06904
20.8626	-4.07312
20.8725	-4.0772
20.8825	-4.08129
20.8925	-4.08537
20.9025	-4.08946
20.9125	-4.09356
20.9224	-4.09765
20.9324	-4.10174
20.9424	-4.10584
20.9524	-4.10994
20.9624	-4.11404
20.9724	-4.11814
20.9823	-4.12224
20.9923	-4.12635
21.0023	-4.13046
21.0123	-4.13457
21.0223	-4.13868
21.0322	-4.14279
21.0422	-4.14691
21.0522	-4.15102
21.0622	-4.15514
21.0722	-4.15926
21.0822	-4.16338
21.0921	-4.16751
21.1021	-4.17163
21.1121	-4.17576
21.1221	-4.17989
21.1321	-4.18402
21.142	-4.18815
21.152	-4.19228
21.162	-4.19642
21.172	-4.20056
21.182	-4.2047
21.192	-4.20884
21.2019	-4.21298
21.2119	-4.21713
21.2219	-4.22127
21.2319	-4.22542
21.2419	-4.22957
21.2519	-4.23372
21.2618	-4.23788
21.2718	-4.24203
21.2818	-4.24619
21.2918	-4.25035
21.3018	-4.25451
21.3117	-4.25867
21.3217	-4.26284
21.3317	-4.267
21.3417	-4.27117
21.3517	-4.27534
21.3617	-4.27951
21.3716	-4.28369
21.3816	-4.28786
21.3916	-4.29204
21.4016	-4.29621
21.4116	-4.30039
21.4215	-4.30458
21.4315	-4.30876
21.4415	-4.31295
21.4515	-4.31713
21.4615	-4.32132
21.4715	-4.32551
21.4814	-4.3297
21.4914	-4.3339
21.5014	-4.33809
21.5114	-4.34229
21.5214	-4.34649
21.5313	-4.35069
21.5413	-4.35489
21.5513	-4.3591
21.5613	-4.36331
21.5713	-4.36751
21.5813	-4.37172
21.5912	-4.37593
21.6012	-4.38015
21.6112	-4.38436
21.6212	-4.38858
21.6312	-4.3928
21.6411	-4.39702
21.6511	-4.40124
21.6611	-4.40546
21.6711	-4.40969
21.6811	-4.41391
21.6911	-4.41814
21.701	-4.42237
21.711	-4.4266
21.721	-4.43084
21.731	-4.43507
21.741	-4.43931
21.751	-4.44355
21.7609	-4.44779
21.7709	-4.45203
21.7809	-4.45628
21.7909	-4.46052
21.8009	-4.46477
21.8108	-4.46902
21.8208	-4.47327
21.8308	-4.47752
21.8408	-4.48178
21.8508	-4.48603
21.8608	-4.49029
21.8707	-4.49455
21.8807	-4.49881
21.8907	-4.50307
21.9007	-4.50734
21.9107	-4.5116
21.9206	-4.51587
21.9306	-4.52014
21.9406	-4.52441
21.9506	-4.52868
21.9606	-4.53296
21.9706	-4.53724
21.9805	-4.54151
21.9905	-4.54579
22.0005	-4.55007
22.0105	-4.55436
22.0205	-4.55864
22.0304	-4.56293
22.0404	-4.56722
22.0504	-4.57151
22.0604	-4.5758
22.0704	-4.58009
22.0804	-4.58438
22.0903	-4.58868
22.1003	-4.59298
22.1103	-4.59728
22.1203	-4.60158
22.1303	-4.60588
22.1402	-4.61019
22.1502	-4.61449
22.1602	-4.6188
22.1702	-4.62311
22.1802	-4.62742
22.1902	-4.63174
22.2001	-4.63605
22.2101	-4.64037
22.2201	-4.64468
22.2301	-4.649
22.2401	-4.65333
22.2501	-4.65765
22.26	-4.66197
22.27	-4.6663
22.28	-4.67063
22.29	-4.67496
22.3	-4.67929
22.3099	-4.68362
22.3199	-4.68795
22.3299	-4.69229
22.3399	-4.69663
22.3499	-4.70097
22.3599	-4.70531
22.3698	-4.70965
22.3798	-4.714
22.3898	-4.71834
22.3998	-4.72269
22.4098	-4.72704
22.4197	-4.73139
22.4297	-4.73574
22.4397	-4.7401
22.4497	-4.74445
22.4597	-4.74881
22.4697	-4.75317
22.4796	-4.75753
22.4896	-4.76189
22.4996	-4.76625
22.5096	-4.77062
22.5196	-4.77499
22.5295	-4.77936
22.5395	-4.78373
22.5495	-4.7881
22.5595	-4.79247
22.5695	-4.79685
22.5795	-4.80122
22.5894	-4.8056
22.5994	-4.80998
22.6094	-4.81436
22.6194	-4.81875
22.6294	-4.82313
22.6393	-4.82752
22.6493	-4.83191
22.6593	-4.83629
22.6693	-4.84069
22.6793	-4.84508
22.6893	-4.84947
22.6992	-4.85387
22.7092	-4.85827
22.7192	-4.86267
22.7292	-4.86707
22.7392	-4.87147
22.7491	-4.87587
22.7591	-4.88028
22.7691	-4.88469
22.7791	-4.88909
22.7891	-4.8935
22.7991	-4.89792
22.809	-4.90233
22.819	-4.90675
22.829	-4.91116
22.839	-4.91558
22.849	-4.92
22.859	-4.92442
22.8689	-4.92884
22.8789	-4.93327
22.8889	-4.93769
22.8989	-4.94212
22.9089	-4.94655
22.9188	-4.95098
22.9288	-4.95542
22.9388	-4.95985
22.9488	-4.96428
22.9588	-4.96872
22.9688	-4.97316
22.9787	-4.9776
22.9887	-4.98204
22.9987	-4.98649
23.0087	-4.99093
23.0187	-4.99538
23.0286	-4.99983
23.0386	-5.00428
23.0486	-5.00873
23.0586	-5.01318
23.0686	-5.01763
23.0786	-5.02209
23.0885	-5.02655
23.0985	-5.03101
23.1085	-5.03547
23.1185	-5.03993
23.1285	-5.04439
23.1384	-5.04886
23.1484	-5.05332
23.1584	-5.05779
23.1684	-5.06226
23.1784	-5.06673
23.1884	-5.07121
23.1983	-5.07568
23.2083	-5.08016
23.2183	-5.08463
23.2283	-5.08911
23.2383	-5.09359
23.2482	-5.09807
23.2582	-5.10256
23.2682	-5.10704
23.2782	-5.11153
23.2882	-5.11602
23.2982	-5.12051
23.3081	-5.125
23.3181	-5.12949
23.3281	-5.13399
23.3381	-5.13848
23.3481	-5.14298
23.3581	-5.14748
23.368	-5.15198
23.378	-5.15648
23.388	-5.16098
23.398	-5.16549
23.408	-5.16999
23.4179	-5.1745
23.4279	-5.17901
23.4379	-5.18352
23.4479	-5.18803
23.4579	-5.19255
23.4679	-5.19706
23.4778	-5.20158
23.4878	-5.2061
23.4978	-5.21062
23.5078	-5.21514
23.5178	-5.21966
23.5277	-5.22419
23.5377	-5.22871
23.5477	-5.23324
23.5577	-5.23777
23.5677	-5.2423
23.5777	-5.24683
23.5876	-5.25137
23.5976	-5.2559
23.6076	-5.26044
23.6176	-5.26497
23.6276	-5.26951
23.6375	-5.27405
23.6475	-5.2786
23.6575	-5.28314
23.6675	-5.28769
23.6775	-5.29223
23.6875	-5.29678
23.6974	-5.30133
23.7074	-5.30588
23.7174	-5.31043
23.7274	-5.31499
23.7374	-5.31954
23.7473	-5.3241
23.7573	-5.32866
23.7673	-5.33322
23.7773	-5.33778
23.7873	-5.34234
23.7973	-5.34691
23.8072	-5.35147
23.8172	-5.35604
23.8272	-5.36061
23.8372	-5.36518
23.8472	-5.36975
23.8572	-5.37433
23.8671	-5.3789
23.8771	-5.38348
23.8871	-5.38805
23.8971	-5.39263
23.9071	-5.39721
23.917	-5.40179
23.927	-5.40638
23.937	-5.41096
23.947	-5.41555
23.957	-5.42014
23.967	-5.42473
23.9769	-5.42932
23.9869	-5.43391
23.9969	-5.4385
24.0069	-5.4431
24.0169	-5.44769
24.0268	-5.45229
24.0368	-5.45689
24.0468	-5.46149
24.0568	-5.46609
24.0668	-5.4707
24.0768	-5.4753
24.0867	-5.47991
24.0967	-5.48451
24.1067	-5.48912
24.1167	-5.49373
24.1267	-5.49835
24.1366	-5.50296
24.1466	-5.50757
24.1566	-5.51219
24.1666	-5.51681
24.1766	-5.52143
24.1866	-5.52605
24.1965	-5.53067
24.2065	-5.53529
24.2165	-5.53992
24.2265	-5.54454
24.2365	-5.54917
24.2464	-5.5538
24.2564	-5.55843
24.2664	-5.56306
24.2764	-5.5677
24.2864	-5.57233
24.2964	-5.57697
24.3063	-5.5816
24.3163	-5.58624
24.3263	-5.59088
24.3363	-5.59553
24.3463	-5.60017
24.3563	-5.60481
24.3662	-5.60946
24.3762	-5.61411
24.3862	-5.61875
24.3962	-5.6234
24.4062	-5.62806
24.4161	-5.63271
24.4261	-5.63736
24.4361	-5.64202
24.4461	-5.64668
24.4561	-5.65133
24.4661	-5.65599
24.476	-5.66065
24.486	-5.66532
24.496	-5.66998
24.506	-5.67465
24.516	-5.67931
24.5259	-5.68398
24.5359	-5.68865
24.5459	-5.69332
24.5559	-5.69799
24.5659	-5.70267
24.5759	-5.70734
24.5858	-5.71202
24.5958	-5.71669
24.6058	-5.72137
24.6158	-5.72605
24.6258	-5.73074
24.6357	-5.73542
24.6457	-5.7401
24.6557	-5.74479
24.6657	-5.74948
24.6757	-5.75416
24.6857	-5.75885
24.6956	-5.76355
24.7056	-5.76824
24.7156	-5.77293
24.7256	-5.77763
24.7356	-5.78232
24.7455	-5.78702
24.7555	-5.79172
24.7655	-5.79642
24.7755	-5.80112
24.7855	-5.80583
24.7955	-5.81053
24.8054	-5.81524
24.8154	-5.81994
24.8254	-5.82465
24.8354	-5.82936
24.8454	-5.83407
24.8554	-5.83879
24.8653	-5.8435
24.8753	-5.84822
24.8853	-5.85293
24.8953	-5.85765
24.9053	-5.86237
24.9152	-5.86709
24.9252	-5.87181
24.9352	-5.87654
24.9452	-5.88126
24.9552	-5.88599
24.9652	-5.89071
24.9751	-5.89544
24.9851	-5.90017
24.9951	-5.9049
25.0051	-5.90964
25.0151	-5.91437
25.025	-5.9191
25.035	-5.92384
25.045	-5.92858
25.055	-5.93332
25.065	-5.93806
25.075	-5.9428
25.0849	-5.94754
25.0949	-5.95229
25.1049	-5.95703
25.1149	-5.96178
25.1249	-5.96653
25.1348	-5.97128
25.1448	-5.97603
25.1548	-5.98078
25.1648	-5.98553
25.1748	-5.99029
25.1848	-5.99505
25.1947	-5.9998
25.2047	-6.00456
25.2147	-6.00932
25.2247	-6.01408
25.2347	-6.01884
25.2446	-6.02361
25.2546	-6.02837
25.2646	-6.03314
