Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
10000000	-20.553848	-1.697561	-20.82784	-0.15169342
2.0995e+08	-20.617729	-3.1532671	-20.821651	-3.1838086
4.099e+08	-20.637587	-6.7108517	-20.804254	-6.2105148
6.0985e+08	-20.595375	-9.8499746	-20.775775	-9.2267412
8.098e+08	-20.515047	-13.221498	-20.73642	-12.22757
1.00975e+09	-20.45252	-15.949579	-20.686463	-15.208302
1.2097e+09	-20.365032	-19.25074	-20.626251	-18.164521
1.40965e+09	-20.280479	-22.094978	-20.556185	-21.092136
1.6096e+09	-20.142864	-25.2038	-20.476717	-23.98743
1.80955e+09	-20.024385	-28.377861	-20.388341	-26.847081
2.0095e+09	-19.885355	-31.187044	-20.291582	-29.66818
2.20945e+09	-19.74826	-33.976421	-20.186988	-32.448242
2.4094e+09	-19.638704	-36.74992	-20.075118	-35.185198
2.60935e+09	-19.416901	-39.315407	-19.956538	-37.877384
2.8093e+09	-19.295471	-41.931137	-19.831812	-40.523526
3.00925e+09	-19.104336	-44.248184	-19.701495	-43.122709
3.2092e+09	-18.964174	-46.844391	-19.566128	-45.674358
3.40915e+09	-18.73638	-49.119133	-19.426232	-48.1782
3.6091e+09	-18.542456	-51.526527	-19.282309	-50.634234
3.80905e+09	-18.380014	-53.798622	-19.134833	-53.042701
4.009e+09	-18.159979	-56.055382	-18.984255	-55.40405
4.20895e+09	-17.989161	-58.241127	-18.830995	-57.71891
4.4089e+09	-17.774691	-60.213348	-18.675447	-59.988058
4.60885e+09	-17.598806	-62.264374	-18.517977	-62.212396
4.8088e+09	-17.366264	-64.070641	-18.35892	-64.392924
5.00875e+09	-17.190704	-66.033585	-18.198589	-66.530721
5.2087e+09	-16.98851	-67.740524	-18.037267	-68.626923
5.40865e+09	-16.782099	-69.626991	-17.875214	-70.682708
5.6086e+09	-16.595264	-71.24202	-17.712666	-72.699281
5.80855e+09	-16.393927	-72.845261	-17.549838	-74.677858
6.0085e+09	-16.230654	-74.73912	-17.386923	-76.619662
6.20845e+09	-16.034042	-76.17675	-17.224094	-78.525907
6.4084e+09	-15.82917	-77.943863	-17.061509	-80.397793
6.60835e+09	-15.66134	-79.096794	-16.899308	-82.236502
6.8083e+09	-15.48253	-81.080254	-16.737615	-84.043189
7.00825e+09	-15.297444	-82.322029	-16.576542	-85.818984
7.2082e+09	-15.096404	-83.79435	-16.416187	-87.56498
7.40815e+09	-14.948448	-85.295631	-16.256638	-89.282242
7.6081e+09	-14.768843	-86.680275	-16.097971	-90.971795
7.80805e+09	-14.590231	-88.170815	-15.940254	-92.634631
8.008e+09	-14.429896	-89.298668	-15.783545	-94.271702
8.20795e+09	-14.247375	-90.79908	-15.627896	-95.883926
8.4079e+09	-14.104081	-92.030457	-15.47335	-97.472182
8.60785e+09	-13.900273	-93.434021	-15.319945	-99.037314
8.8078e+09	-13.765073	-94.738052	-15.167714	-100.58013
9.00775e+09	-13.577674	-95.886841	-15.016683	-102.10141
9.2077e+09	-13.456541	-97.107666	-14.866875	-103.60188
9.40765e+09	-13.278379	-98.401588	-14.71831	-105.08226
9.6076e+09	-13.136115	-99.581131	-14.571002	-106.54321
9.80755e+09	-13.004431	-100.84496	-14.424962	-107.98539
1.00075e+10	-12.817554	-101.8493	-14.280201	-109.40941
1.02075e+10	-12.731727	-103.20583	-14.136688	-110.81621
1.04074e+10	-12.528212	-104.3294	-13.994535	-112.20529
1.06074e+10	-12.410942	-105.60153	-13.853602	-113.57858
1.08073e+10	-12.2426	-106.53555	-13.71403	-114.93522
1.10073e+10	-12.118037	-107.71514	-13.57568	-116.27705
1.12072e+10	-11.997673	-108.84428	-13.438686	-117.6032
1.14072e+10	-11.850173	-109.99221	-13.302908	-118.91543
1.16071e+10	-11.708006	-111.30508	-13.168478	-120.21284
1.18071e+10	-11.570101	-112.02351	-13.035256	-121.49716
1.2007e+10	-11.427025	-113.56669	-12.903367	-122.76746
1.2207e+10	-11.308354	-114.15821	-12.772675	-124.02539
1.24069e+10	-11.152659	-115.66003	-12.643301	-125.27005
1.26069e+10	-11.060312	-116.10147	-12.515108	-126.503
1.28068e+10	-10.920014	-117.82513	-12.388217	-127.72335
1.30068e+10	-10.797815	-118.56228	-12.262491	-128.9326
1.32067e+10	-10.676023	-119.78423	-12.138047	-130.12986
1.34067e+10	-10.535481	-120.74195	-12.014751	-131.31658
1.36066e+10	-10.459529	-121.74188	-11.892718	-132.49185
1.38066e+10	-10.314145	-122.94344	-11.771816	-133.65711
1.40065e+10	-10.236577	-123.79559	-11.652156	-134.81143
1.42065e+10	-10.069528	-124.97506	-11.533608	-135.95619
1.44064e+10	-9.9957905	-125.77248	-11.416281	-137.09048
1.46064e+10	-9.8595276	-126.91409	-11.300048	-138.21565
1.48063e+10	-9.7800579	-127.94819	-11.185015	-139.33077
1.50063e+10	-9.635191	-129.02534	-11.071059	-140.43716
1.52062e+10	-9.5334768	-130.10016	-10.958281	-141.5339
1.54062e+10	-9.4262323	-130.99176	-10.846561	-142.62226
1.56061e+10	-9.3361216	-132.08058	-10.736	-143.70133
1.58061e+10	-9.2336254	-133.06294	-10.626478	-144.77236
1.6006e+10	-9.1083622	-134.11711	-10.518095	-145.83444
1.6206e+10	-9.0331678	-135.08203	-10.410733	-146.88877
1.64059e+10	-8.8985014	-136.09254	-10.304491	-147.93446
1.66059e+10	-8.8411493	-137.00285	-10.199251	-148.97269
1.68058e+10	-8.7368708	-138.08408	-10.095111	-150.00256
1.70058e+10	-8.6336956	-139.18655	-9.9919576	-151.02523
1.72057e+10	-8.5329533	-140.07281	-9.8898843	-152.0398
1.74057e+10	-8.426795	-141.00354	-9.7887803	-153.0474
1.76056e+10	-8.3746939	-142.03966	-9.6887379	-154.04716
1.78056e+10	-8.2525549	-143.01752	-9.5896484	-155.04018
1.80055e+10	-8.1783609	-144.00497	-9.4916021	-156.02557
1.82055e+10	-8.0848751	-144.87381	-9.3944924	-157.00443
1.84054e+10	-8.0025482	-146.0005	-9.2984081	-157.97587
1.86054e+10	-7.9000916	-146.86082	-9.2032447	-158.94097
1.88053e+10	-7.7943516	-147.96342	-9.109089	-159.89886
1.90053e+10	-7.7393656	-148.81374	-9.0158386	-160.85057
1.92052e+10	-7.6339765	-149.83273	-8.9235788	-161.79526
1.94052e+10	-7.5554552	-150.92287	-8.8322092	-162.73395
1.96051e+10	-7.4608693	-151.71603	-8.7418133	-163.66577
1.98051e+10	-7.3694019	-152.9969	-8.6522928	-164.59175
2.0005e+10	-7.2780523	-153.57323	-8.5637295	-165.51103
2.0205e+10	-7.2197509	-154.88461	-8.4760269	-166.42461
2.04049e+10	-7.1291223	-155.67496	-8.3892653	-167.33164
2.06049e+10	-7.0541973	-156.73291	-8.3033503	-168.2331
2.08048e+10	-6.9687052	-157.62181	-8.2183602	-169.12815
2.10048e+10	-6.9341645	-158.53857	-8.1342027	-170.01776
2.12047e+10	-6.8268776	-159.83575	-8.0509545	-170.9011
2.14047e+10	-6.7660465	-160.61749	-7.968525	-171.77912
2.16046e+10	-6.643261	-161.52434	-7.8869894	-172.65099
2.18046e+10	-6.6608968	-162.51282	-7.806259	-173.51765
2.20045e+10	-6.5213695	-163.55344	-7.7264073	-174.37828
2.22045e+10	-6.5038548	-164.56984	-7.6473473	-175.2338
2.24044e+10	-6.3597775	-165.40106	-7.5691512	-176.0834
2.26044e+10	-6.3496833	-166.56178	-7.4917336	-176.928
2.28043e+10	-6.2451711	-167.25385	-7.4151651	-177.76679
2.30043e+10	-6.1798267	-168.50043	-7.339362	-178.60066
2.32042e+10	-6.1212001	-169.33716	-7.2643935	-179.42883
2.34042e+10	-6.0317798	-170.2334	-7.1901776	179.74784
2.36041e+10	-6.0124412	-171.28345	-7.1167818	178.93011
2.38041e+10	-5.9110837	-172.15729	-7.0441259	178.11713
2.4004e+10	-5.8653402	-173.20703	-6.9722759	177.30967
