Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
1.84054e+10	-1.0572702	-120.79497	-1.3071911	-123.07546
1.86054e+10	-1.0705467	-122.08029	-1.323854	-124.43671
1.88053e+10	-1.0907645	-123.44467	-1.3402026	-125.79449
1.90053e+10	-1.1164056	-124.57787	-1.3562438	-127.15
1.92052e+10	-1.1345857	-125.96062	-1.3719524	-128.5017
1.94052e+10	-1.1667556	-127.20724	-1.3873357	-129.85079
1.96051e+10	-1.1733708	-128.44199	-1.40237	-131.19576
1.98051e+10	-1.2039938	-129.79222	-1.4170627	-132.53777
2.0005e+10	-1.2065276	-130.99069	-1.431392	-133.87532
2.0205e+10	-1.2546269	-132.2998	-1.4453652	-135.20958
2.04049e+10	-1.2658521	-133.54836	-1.4589623	-136.53907
2.06049e+10	-1.28203	-134.81398	-1.4721909	-137.86494
2.08048e+10	-1.3034981	-136.09261	-1.4850326	-139.1857
2.10048e+10	-1.3296927	-137.25861	-1.4974952	-140.50253
2.12047e+10	-1.3651661	-138.67944	-1.5095622	-141.81395
2.14047e+10	-1.3846167	-139.83615	-1.5212416	-143.12111
2.16046e+10	-1.3910024	-141.15031	-1.5325184	-144.42256
2.18046e+10	-1.4437933	-142.32739	-1.5434011	-145.71945
2.20045e+10	-1.4488305	-143.74615	-1.5538763	-147.01034
2.22045e+10	-1.4853512	-144.87964	-1.5639528	-148.29637
2.24044e+10	-1.4820613	-146.19211	-1.573619	-149.57611
2.26044e+10	-1.5365545	-147.42802	-1.5828836	-150.85071
2.28043e+10	-1.540565	-148.60161	-1.5917369	-152.11877
2.30043e+10	-1.5664526	-149.90881	-1.6001878	-153.3814
2.32042e+10	-1.5937176	-151.1516	-1.6082281	-154.63724
2.34042e+10	-1.6013852	-152.33614	-1.6158668	-155.88741
2.36041e+10	-1.6471792	-153.59027	-1.6230976	-157.13053
2.38041e+10	-1.6574312	-154.76961	-1.6299294	-158.36774
2.4004e+10	-1.6846396	-156.02454	-1.6363574	-159.59769
2.4204e+10	-1.6962751	-157.20822	-1.6423905	-160.8215
2.44039e+10	-1.7335354	-158.48384	-1.6480256	-162.03784
2.46039e+10	-1.7509836	-159.71841	-1.6532714	-163.24783
2.48038e+10	-1.7638682	-160.92578	-1.6581264	-164.45016
2.50038e+10	-1.7895609	-162.03662	-1.6625991	-165.64595
2.52037e+10	-1.8172041	-163.3074	-1.6666894	-166.83391
2.54037e+10	-1.8443323	-164.61943	-1.6704057	-168.01514
2.56036e+10	-1.8597814	-165.68259	-1.6737492	-169.18839
2.58036e+10	-1.8837651	-167.05237	-1.6767281	-170.35476
2.60035e+10	-1.8931085	-168.03615	-1.6793448	-171.513
2.62035e+10	-1.9257936	-169.44215	-1.6816072	-172.66422
2.64034e+10	-1.9530374	-170.59758	-1.683519	-173.8072
2.66034e+10	-1.9623553	-171.82857	-1.6850879	-174.94303
2.68033e+10	-1.9919976	-172.96465	-1.6863183	-176.07051
2.70033e+10	-2.0038717	-174.00748	-1.6872178	-177.19073
2.72032e+10	-2.0521059	-175.39827	-1.6877918	-178.30252
2.74032e+10	-2.0530498	-176.43593	-1.6880475	-179.40695
2.76031e+10	-2.076792	-177.61868	-1.6879912	179.49711
2.78031e+10	-2.1196351	-178.73067	-1.6876296	178.40861
2.8003e+10	-2.1237988	-179.83873	-1.6869699	177.32866
2.8203e+10	-2.1573997	178.86635	-1.6860183	176.2562
2.84029e+10	-2.1550987	177.86925	-1.6847829	175.19233
2.86029e+10	-2.1838841	176.461	-1.6832693	174.13601
2.88028e+10	-2.2154629	175.33925	-1.6814862	173.08829
2.90028e+10	-2.2012191	174.08487	-1.6794388	172.04815
2.92027e+10	-2.2793896	173.02658	-1.6771363	171.01664
2.94027e+10	-2.2482555	171.85851	-1.6745835	169.99271
2.96026e+10	-2.3328865	170.73137	-1.67179	168.9774
2.98026e+10	-2.3151271	169.62369	-1.6687602	167.96969
3.00025e+10	-2.3475661	168.47372	-1.6655041	166.97058
3.02025e+10	-2.3406441	167.56129	-1.6620254	165.97906
3.04024e+10	-2.361047	166.47745	-1.6583347	164.99611
3.06024e+10	-2.4119167	165.02444	-1.6544352	164.02073
3.08023e+10	-2.3729098	164.25134	-1.6503376	163.05388
3.10023e+10	-2.4150782	163.09451	-1.6460446	162.09458
3.12022e+10	-2.4472256	162.69409	-1.6415672	161.14376
3.14022e+10	-2.4995248	160.90549	-1.6369076	160.20044
3.16021e+10	-2.4945693	160.24086	-1.6320771	159.26554
3.18021e+10	-2.4581344	158.49634	-1.6270772	158.33809
3.2002e+10	-2.5100465	158.37465	-1.6219193	157.419
3.2202e+10	-2.5349405	156.48309	-1.6166046	156.50731
3.24019e+10	-2.524303	155.52808	-1.6111446	155.60389
3.26019e+10	-2.54282	154.58296	-1.6055399	154.70781
3.28018e+10	-2.5450084	153.351	-1.5998019	153.81992
3.30018e+10	-2.6251178	152.46979	-1.593931	152.93929
3.32017e+10	-2.5470161	151.11554	-1.5879386	152.06676
3.34017e+10	-2.6226845	150.22694	-1.5818244	151.20141
3.36016e+10	-2.54351	149.20296	-1.5756	150.34407
3.38016e+10	-2.6416571	148.05061	-1.5692647	149.49383
3.40015e+10	-2.553031	147.33046	-1.5628299	148.6515
3.42015e+10	-2.5729914	145.77617	-1.5562945	147.81617
3.44014e+10	-2.5328884	145.3354	-1.54967	146.98864
3.46014e+10	-2.6049054	144.14146	-1.5429546	146.16803
3.48013e+10	-2.639519	143.21521	-1.5361599	145.35511
3.50013e+10	-2.5739965	141.7982	-1.5292838	144.54901
3.52012e+10	-2.5878212	140.79463	-1.5223377	143.75048
3.54012e+10	-2.4957919	140.66403	-1.515319	142.95867
3.56011e+10	-2.6982989	139.18755	-1.5082392	142.17432
3.58011e+10	-2.5625725	138.1104	-1.5010953	141.39659
3.6001e+10	-2.613735	136.18166	-1.4938985	140.62619
3.6201e+10	-2.5865514	135.77487	-1.4866457	139.86231
3.64009e+10	-2.5987606	134.26212	-1.4793478	139.10565
3.66009e+10	-2.6835351	133.27127	-1.4720014	138.35538
3.68008e+10	-2.62327	132.07805	-1.4646174	137.61222
3.70008e+10	-2.6683989	130.87558	-1.4571919	136.87534
3.72007e+10	-2.6452935	130.18515	-1.4497358	136.14544
3.74007e+10	-2.6466618	128.80942	-1.4422448	135.42173
3.76006e+10	-2.711899	128.25385	-1.4347298	134.70486
3.78006e+10	-2.6003175	126.88751	-1.4271861	133.99407
3.80005e+10	-2.6748257	126.0975	-1.4196245	133.29
3.82005e+10	-2.6166549	125.11002	-1.4120401	132.59189
3.84004e+10	-2.6635141	124.13158	-1.4044434	131.90038
3.86004e+10	-2.6577942	123.65015	-1.3968295	131.21471
3.88003e+10	-2.6543264	121.80457	-1.3892085	130.53553
3.90003e+10	-2.6223884	121.79409	-1.3815753	129.86208
3.92002e+10	-2.6135707	119.48602	-1.3739401	129.19498
3.94002e+10	-2.6603889	119.21066	-1.3662974	128.5335
3.96001e+10	-2.6798797	117.86749	-1.3586571	127.87826
3.98001e+10	-2.6582904	116.8756	-1.3510139	127.22853
4e+10	-2.6891301	116.01687	-1.3433773	126.5849
