Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
1.36066e+10	-11.689766	-162.92238	-12.970303	178.95355
1.38066e+10	-11.526129	-163.13589	-12.881819	178.66443
1.40065e+10	-11.495054	-163.50861	-12.793488	178.37006
1.42065e+10	-11.311527	-163.64575	-12.705237	178.07032
1.44064e+10	-11.280536	-163.97195	-12.61717	177.76562
1.46064e+10	-11.145564	-164.20511	-12.529215	177.45582
1.48063e+10	-11.080155	-164.83273	-12.441474	177.14134
1.50063e+10	-10.928907	-164.95995	-12.353873	176.82202
1.52062e+10	-10.819757	-165.40881	-12.266512	176.4983
1.54062e+10	-10.75006	-165.63705	-12.179317	176.16999
1.56061e+10	-10.650411	-166.06235	-12.092387	175.83754
1.58061e+10	-10.553985	-166.55525	-12.005646	175.50074
1.6006e+10	-10.423848	-166.7588	-11.919192	175.16006
1.6206e+10	-10.369203	-167.25981	-11.83295	174.81526
1.64059e+10	-10.219834	-167.505	-11.747015	174.46682
1.66059e+10	-10.171249	-167.9265	-11.661311	174.1145
1.68058e+10	-10.070394	-168.37984	-11.575932	173.75876
1.70058e+10	-9.9560747	-168.91701	-11.490803	173.39936
1.72057e+10	-9.8602133	-169.19641	-11.406016	173.03677
1.74057e+10	-9.7568359	-169.45024	-11.321495	172.67072
1.76056e+10	-9.7104979	-170.18379	-11.237331	172.3017
1.78056e+10	-9.5771351	-170.49986	-11.153449	171.92942
1.80055e+10	-9.4938412	-171.04384	-11.069937	171.55437
1.82055e+10	-9.4155922	-171.33635	-10.98672	171.17626
1.84054e+10	-9.3112822	-171.97363	-10.903888	170.79556
1.86054e+10	-9.2207527	-172.23581	-10.821362	170.412
1.88053e+10	-9.0996408	-172.71678	-10.739231	170.02604
1.90053e+10	-9.0587463	-173.2476	-10.65742	169.63738
1.92052e+10	-8.9277945	-173.68918	-10.576013	169.24651
1.94052e+10	-8.8335228	-174.40614	-10.494936	168.85312
1.96051e+10	-8.7645817	-174.54924	-10.414274	168.45767
1.98051e+10	-8.6327429	-175.42383	-10.33395	168.05987
2.0005e+10	-8.5784092	-175.33064	-10.25405	167.66017
2.0205e+10	-8.4824877	-176.41551	-10.174497	167.25828
2.04049e+10	-8.3976555	-176.68535	-10.095374	166.85465
2.06049e+10	-8.3036118	-177.33771	-10.016607	166.44896
2.08048e+10	-8.2199516	-177.72769	-9.9382767	166.0417
2.10048e+10	-8.1903067	-178.3662	-9.860309	165.63251
2.12047e+10	-8.0350761	-179.2057	-9.7827847	165.22189
2.14047e+10	-7.9831252	-179.65717	-9.7056292	164.80949
2.16046e+10	-7.8364468	-179.90358	-9.6289224	164.39579
2.18046e+10	-7.8763361	179.08755	-9.5525902	163.98043
2.20045e+10	-7.6880193	178.74037	-9.4767115	163.5639
2.22045e+10	-7.6873288	177.80959	-9.4012126	163.14584
2.24044e+10	-7.5239272	177.74863	-9.3261713	162.72674
2.26044e+10	-7.5095439	176.63132	-9.2515147	162.30622
2.28043e+10	-7.3958325	176.57024	-9.1773192	161.88478
2.30043e+10	-7.3030386	175.56915	-9.1035125	161.46204
2.32042e+10	-7.2450223	175.04587	-9.0301701	161.03848
2.34042e+10	-7.1353312	174.64282	-8.9572202	160.61374
2.36041e+10	-7.1193748	173.79083	-8.8847373	160.18829
2.38041e+10	-6.9935379	173.30338	-8.8126503	159.76176
2.4004e+10	-6.9370618	172.48085	-8.7410323	159.33462
2.4204e+10	-6.8560824	172.08818	-8.6698131	158.9065
2.44039e+10	-6.7742338	171.32837	-8.5990649	158.47787
2.46039e+10	-6.7296576	170.62245	-8.5287179	158.04836
2.48038e+10	-6.5972676	170.03522	-8.4588433	157.61843
2.50038e+10	-6.5725088	169.38359	-8.3893719	157.18771
2.52037e+10	-6.5003657	168.77568	-8.3203741	156.75667
2.54037e+10	-6.4163332	167.7065	-8.2517813	156.32493
2.56036e+10	-6.3678694	167.44846	-8.1836627	155.89295
2.58036e+10	-6.2408233	166.25986	-8.1159507	155.46035
2.60035e+10	-6.2064376	166.17467	-8.0487132	155.02759
2.62035e+10	-6.1159272	164.99031	-7.9818835	154.5943
2.64034e+10	-6.0840836	164.50658	-7.9155284	154.16094
2.66034e+10	-5.9864931	163.53964	-7.8495818	153.72711
2.68033e+10	-5.9284616	162.86172	-7.7841097	153.29329
2.70033e+10	-5.8539367	162.63597	-7.7190467	152.85908
2.72032e+10	-5.8239036	161.32216	-7.6544577	152.42495
2.74032e+10	-5.7308216	161.01239	-7.590278	151.9905
2.76031e+10	-5.6512389	160.28351	-7.5265717	151.5562
2.78031e+10	-5.649097	159.61739	-7.4632748	151.12166
2.8003e+10	-5.5537324	159.08177	-7.4004502	150.68733
2.8203e+10	-5.5144768	157.8945	-7.3380348	150.25282
2.84029e+10	-5.4318833	157.79871	-7.2760905	149.81859
2.86029e+10	-5.3673105	156.43884	-7.2145549	149.38425
2.88028e+10	-5.3498416	155.7867	-7.1534891	148.95025
2.90028e+10	-5.194387	155.05756	-7.0928313	148.51619
2.92027e+10	-5.2714715	154.22032	-7.0326416	148.08254
2.94027e+10	-5.0809407	153.7538	-6.972859	147.64889
2.96026e+10	-5.1762829	152.5616	-6.9135426	147.2157
2.98026e+10	-5.037921	152.04451	-6.8546324	146.78257
3.00025e+10	-5.0115294	151.02376	-6.7961862	146.34996
3.02025e+10	-4.8847551	150.77914	-6.7381449	145.91746
3.04024e+10	-4.8541207	150.19734	-6.6805655	145.48553
3.06024e+10	-4.8761353	148.78238	-6.6233894	145.05377
3.08023e+10	-4.6891484	148.67149	-6.5666728	144.62262
3.10023e+10	-4.6602211	147.87231	-6.5103578	144.1917
3.12022e+10	-4.6756749	148.19051	-6.4544998	143.76144
3.14022e+10	-4.6709852	145.98631	-6.3990416	143.33145
3.16021e+10	-4.6306539	146.10991	-6.3440375	142.90218
3.18021e+10	-4.4265285	144.33548	-6.2894312	142.47322
3.2002e+10	-4.5260606	145.21046	-6.2352761	142.04502
3.2202e+10	-4.4708347	142.80898	-6.1815168	141.61718
3.24019e+10	-4.3646245	142.53358	-6.1282055	141.19014
3.26019e+10	-4.3371434	141.90985	-6.0752877	140.7635
3.28018e+10	-4.2682886	140.79012	-6.0228147	140.33771
3.30018e+10	-4.3404679	140.32837	-5.9707327	139.91237
3.32017e+10	-4.116478	138.9001	-5.9190922	139.48791
3.34017e+10	-4.2183528	138.56082	-5.86784	139.06393
3.36016e+10	-4.0136876	137.88536	-5.8170259	138.64087
3.38016e+10	-4.1271262	136.79051	-5.7665974	138.21834
3.40015e+10	-3.9325452	136.63002	-5.7166033	137.79677
3.42015e+10	-3.9599223	134.70137	-5.6669919	137.37576
3.44014e+10	-3.7959094	135.70953	-5.6178113	136.95574
3.46014e+10	-3.8435743	134.25998	-5.5690104	136.53632
3.48013e+10	-3.8865337	133.56927	-5.5206363	136.11793
3.50013e+10	-3.6879823	132.20982	-5.4726389	135.70017
3.52012e+10	-3.6949015	131.30739	-5.4250644	135.28347
3.54012e+10	-3.4409251	132.52977	-5.3778634	134.86743
3.56011e+10	-3.8356016	130.50749	-5.3310811	134.45248
3.58011e+10	-3.5437255	129.7728	-5.284669	134.03823
3.6001e+10	-3.567008	127.7075	-5.2386716	133.62509
3.6201e+10	-3.4826806	127.89198	-5.1930408	133.21269
3.64009e+10	-3.4419627	126.34396	-5.1478205	132.80143
3.66009e+10	-3.5399959	125.56622	-5.1029634	132.39093
3.68008e+10	-3.3758996	124.51328	-5.0585124	131.9816
3.70008e+10	-3.4225569	123.55347	-5.014421	131.57305
3.72007e+10	-3.3233871	123.16846	-4.9707313	131.16571
3.74007e+10	-3.2918727	121.98811	-4.9273975	130.75917
3.76006e+10	-3.3879125	121.39069	-4.8844609	130.35386
3.78006e+10	-3.1395085	120.22079	-4.8418765	129.94938
3.80005e+10	-3.2629273	119.85773	-4.7996847	129.54615
3.82005e+10	-3.0766153	118.95931	-4.7578412	129.14378
3.84004e+10	-3.1424077	118.06444	-4.7163858	128.74268
3.86004e+10	-3.0961895	118.04935	-4.6752748	128.34247
3.88003e+10	-3.0257478	115.72831	-4.6345472	127.94354
3.90003e+10	-3.0958383	116.76561	-4.59416	127.54551
3.92002e+10	-3.0033808	113.47524	-4.5541515	127.1488
3.94002e+10	-3.0157781	114.25659	-4.5144794	126.75301
3.96001e+10	-3.0079975	112.75895	-4.4751812	126.35855
3.98001e+10	-2.9631264	112.05288	-4.4362153	125.96504
4e+10	-2.9828968	111.43485	-4.3976185	125.57287
