Freq_GHz	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit	S11_meas_dB	S11_fit_dB
1.24069e+10	-0.039214375	-0.63173515	-0.0065107591	-0.58736094	-3.9725971	-4.6213652
1.26069e+10	-0.047765275	-0.63112986	-0.021771771	-0.58712725	-3.972821	-4.6193876
1.28068e+10	-0.068976374	-0.62974047	-0.037009232	-0.58652851	-3.9649751	-4.6169605
1.30068e+10	-0.080851618	-0.62968498	-0.052228829	-0.58556585	-3.9465168	-4.6140714
1.32067e+10	-0.098256832	-0.62748439	-0.067405869	-0.58424224	-3.9427373	-4.6107135
1.34067e+10	-0.11292412	-0.62661063	-0.082546154	-0.58255863	-3.9212403	-4.6068746
1.36066e+10	-0.12584059	-0.62334847	-0.097625267	-0.58051927	-3.9318974	-4.6025501
1.38066e+10	-0.14336824	-0.62143499	-0.11264912	-0.57812495	-3.9068749	-4.5977281
1.40065e+10	-0.15518955	-0.61703095	-0.12759366	-0.57538118	-3.9274771	-4.5924065
1.42065e+10	-0.17306051	-0.61614387	-0.1424649	-0.57228858	-3.8765786	-4.5865735
1.44064e+10	-0.18466602	-0.61167578	-0.15723922	-0.56885387	-3.8907509	-4.5802297
1.46064e+10	-0.20098693	-0.60868645	-0.17192275	-0.56507749	-3.8626921	-4.5733637
1.48063e+10	-0.21436489	-0.60243108	-0.18649236	-0.56096736	-3.884089	-4.5659784
1.50063e+10	-0.23011668	-0.59919217	-0.20095431	-0.55652372	-3.8511865	-4.558063
1.52062e+10	-0.24454798	-0.59368901	-0.21528603	-0.55175561	-3.8481789	-4.5496229
1.54062e+10	-0.2569933	-0.58991811	-0.2294939	-0.54666311	-3.8294833	-4.5406478
1.56061e+10	-0.27201458	-0.58300159	-0.24355596	-0.54125634	-3.8312263	-4.5311457
1.58061e+10	-0.28480291	-0.57653912	-0.25747872	-0.53553515	-3.8351393	-4.5211066
1.6006e+10	-0.29968006	-0.57202867	-0.27124091	-0.52951072	-3.7983797	-4.5105412
1.6206e+10	-0.31125448	-0.56481189	-0.28484914	-0.52318268	-3.8101962	-4.4994399
1.64059e+10	-0.32635452	-0.55990751	-0.29828289	-0.5165632	-3.7674689	-4.4878158
1.66059e+10	-0.33710207	-0.55206293	-0.31154889	-0.50965166	-3.7839661	-4.47566
1.68058e+10	-0.35025063	-0.54474478	-0.32462739	-0.50246116	-3.773484	-4.4629879
1.70058e+10	-0.36352108	-0.53669056	-0.33752523	-0.49499084	-3.7656014	-4.4497909
1.72057e+10	-0.37584654	-0.53057416	-0.3502235	-0.48725467	-3.7389629	-4.436087
1.74057e+10	-0.38755694	-0.52416706	-0.36272913	-0.47925154	-3.7166064	-4.4218678
1.76056e+10	-0.39711742	-0.51296988	-0.37502409	-0.4709962	-3.7588263	-4.4071537
1.78056e+10	-0.41102582	-0.5059093	-0.38711539	-0.46248727	-3.7172713	-4.3919365
1.80055e+10	-0.42130142	-0.49595627	-0.39898592	-0.45374026	-3.7317991	-4.3762388
1.82055e+10	-0.43179145	-0.48921932	-0.41064275	-0.44475349	-3.7081535	-4.3600526
1.84054e+10	-0.44348834	-0.47816997	-0.42206972	-0.43554312	-3.7127559	-4.3434027
1.86054e+10	-0.45418368	-0.47067331	-0.43327396	-0.42610721	-3.687428	-4.3262812
1.88053e+10	-0.46610875	-0.46165657	-0.44424027	-0.41646252	-3.6614373	-4.3087147
1.90053e+10	-0.47346729	-0.45125718	-0.45497583	-0.40660677	-3.6875484	-4.2906955
1.92052e+10	-0.48539719	-0.4423981	-0.46546641	-0.39655728	-3.6519384	-4.2722519
1.94052e+10	-0.49549672	-0.4300358	-0.47571924	-0.38631146	-3.6607952	-4.2533762
1.96051e+10	-0.50442475	-0.42392812	-0.48572107	-0.37588707	-3.6235082	-4.2340983
1.98051e+10	-0.51592865	-0.4092318	-0.49547915	-0.36528122	-3.628576	-4.2144106
2.0005e+10	-0.52263737	-0.40364727	-0.50498122	-0.35451206	-3.6043289	-4.1943442
2.0205e+10	-0.53287625	-0.38841709	-0.51423454	-0.34357636	-3.6168556	-4.1738914
2.04049e+10	-0.54077346	-0.38018012	-0.52322784	-0.3324926	-3.5954554	-4.1530848
2.06049e+10	-0.55064243	-0.3688102	-0.53196836	-0.32125724	-3.5730994	-4.1319161
2.08048e+10	-0.55804663	-0.35828997	-0.54044584	-0.309889	-3.5675688	-4.1104192
2.10048e+10	-0.56353145	-0.34673825	-0.54866748	-0.298384	-3.587291	-4.0885855
2.12047e+10	-0.57490875	-0.33209914	-0.55662399	-0.28676118	-3.5574865	-4.0664499
2.14047e+10	-0.57990239	-0.32169632	-0.56432251	-0.27501631	-3.5676916	-4.0440033
2.16046e+10	-0.59141045	-0.31415035	-0.57175475	-0.26316847	-3.4827943	-4.0212814
2.18046e+10	-0.59006775	-0.29731028	-0.57892776	-0.25121308	-3.5994277	-3.9982747
2.20045e+10	-0.60458461	-0.2862422	-0.5858342	-0.23916932	-3.4924855	-3.9750195
2.22045e+10	-0.60563669	-0.27180514	-0.59248103	-0.22703227	-3.5588274	-3.9515058
2.24044e+10	-0.61636217	-0.26461348	-0.59886186	-0.21482111	-3.4686217	-3.9277705
2.26044e+10	-0.61766048	-0.245543	-0.60498351	-0.20253062	-3.5477839	-3.903803
2.28043e+10	-0.62531997	-0.23969168	-0.61084052	-0.19017993	-3.4825966	-3.8796404
2.30043e+10	-0.63272126	-0.22304834	-0.61643957	-0.17776349	-3.4670377	-3.8552716
2.32042e+10	-0.63615002	-0.21221645	-0.62177608	-0.16530038	-3.4705522	-3.830734
2.34042e+10	-0.64253971	-0.20010238	-0.62685659	-0.1527847	-3.4399936	-3.8060158
2.36041e+10	-0.64394063	-0.18644359	-0.63167736	-0.14023541	-3.4734688	-3.7811544
2.38041e+10	-0.65069327	-0.17562157	-0.63624476	-0.12764631	-3.4271016	-3.7561375
2.4004e+10	-0.65342755	-0.16067159	-0.6405559	-0.11503619	-3.4410996	-3.7310025
2.4204e+10	-0.65679844	-0.14966729	-0.64461693	-0.10239853	-3.4315035	-3.7057363
2.44039e+10	-0.66128932	-0.13498946	-0.64842577	-0.089751936	-3.414871	-3.6803763
2.46039e+10	-0.66259074	-0.12134507	-0.65198835	-0.077089592	-3.431823	-3.6549087
2.48038e+10	-0.67014516	-0.11025937	-0.65530336	-0.064429861	-3.3606205	-3.6293706
2.50038e+10	-0.66841119	-0.096834849	-0.6583765	-0.051765645	-3.4089184	-3.6037478
2.52037e+10	-0.67210854	-0.08516294	-0.6612072	-0.039115037	-3.3820376	-3.5780767
2.54037e+10	-0.67264318	-0.065893859	-0.66380089	-0.026470675	-3.4028261	-3.5523427
2.56036e+10	-0.67499024	-0.058682806	-0.66615771	-0.013850351	-3.3813481	-3.5265819
2.58036e+10	-0.67961263	-0.039597052	-0.66828283	-0.0012464493	-3.3400531	-3.5007788
2.60035e+10	-0.67828422	-0.034722519	-0.67017706	0.01132356	-3.3603995	-3.4749692
2.62035e+10	-0.68086415	-0.014425301	-0.67184528	0.02386753	-3.3368416	-3.4491371
2.64034e+10	-0.67934238	-0.0043671425	-0.67328892	0.036368338	-3.3580463	-3.4233176
2.66034e+10	-0.6838454	0.010715841	-0.67451259	0.048834055	-3.2997751	-3.3974942
2.68033e+10	-0.68168063	0.022558172	-0.6755183	0.061247926	-3.3236277	-3.3717016
2.70033e+10	-0.68335735	0.031646839	-0.67631036	0.073618223	-3.2977383	-3.3459225
2.72032e+10	-0.67989082	0.050889507	-0.67689135	0.085928573	-3.3269532	-3.320191
2.74032e+10	-0.68202454	0.059531839	-0.67726526	0.098187433	-3.2910364	-3.2944895
2.76031e+10	-0.68344742	0.072252819	-0.67743519	0.11037883	-3.2576289	-3.2688513
2.78031e+10	-0.67696029	0.084325381	-0.67740481	0.12251137	-3.3218668	-3.2432584
2.8003e+10	-0.6795959	0.094920061	-0.67717771	0.1345695	-3.2710783	-3.2177434
2.8203e+10	-0.6750995	0.11252479	-0.67675725	0.14656199	-3.2936349	-3.1922879
2.84029e+10	-0.67734929	0.11899825	-0.67614746	0.15847367	-3.2517316	-3.1669238
2.86029e+10	-0.67325817	0.13924518	-0.67535137	0.17031345	-3.2544584	-3.1416323
2.88028e+10	-0.66716063	0.14754304	-0.67437343	0.18206659	-3.3080194	-3.1164446
2.90028e+10	-0.67421318	0.16592796	-0.67321635	0.19374211	-3.1686692	-3.0913415
2.92027e+10	-0.65994667	0.17200557	-0.67188497	0.20532569	-3.3243916	-3.0663537
2.94027e+10	-0.66953545	0.18672517	-0.67038165	0.21682642	-3.159234	-3.0414614
2.96026e+10	-0.6514064	0.19924555	-0.66871159	0.22823045	-3.334548	-3.0166946
2.98026e+10	-0.65842079	0.21186998	-0.66687684	0.23954692	-3.2020264	-2.9920334
3.00025e+10	-0.65019494	0.22686167	-0.66488291	0.2507624	-3.2402043	-2.9675071
3.02025e+10	-0.65469013	0.23358867	-0.6627315	0.26188611	-3.158885	-2.9430955
3.04024e+10	-0.64828339	0.24383436	-0.66042845	0.27290503	-3.1900625	-2.918827
3.06024e+10	-0.63629719	0.26027962	-0.65797512	0.28382842	-3.2548828	-2.8946815
3.08023e+10	-0.64628341	0.26910083	-0.65537762	0.29464369	-3.0971751	-2.8706866
3.10023e+10	-0.6401376	0.28223824	-0.65263698	0.30536012	-3.1030536	-2.8468219
3.12022e+10	-0.6396475	0.27041781	-0.64975955	0.31596553	-3.1670551	-2.8231145
3.14022e+10	-0.61741213	0.30324808	-0.64674605	0.32646921	-3.2499461	-2.7995438
3.16021e+10	-0.62073844	0.30368766	-0.64360304	0.33685942	-3.2098806	-2.7761361
3.18021e+10	-0.61951233	0.33340107	-0.64033093	0.34714541	-3.0543709	-2.7528708
3.2002e+10	-0.61625429	0.31278349	-0.63693649	0.35731585	-3.2093308	-2.7297736
3.2202e+10	-0.59983575	0.34721262	-0.63341978	0.36737998	-3.1843359	-2.7068237
3.24019e+10	-0.59853629	0.35457698	-0.62978777	0.37732687	-3.1518109	-2.6840462
3.26019e+10	-0.59685594	0.36451791	-0.62604023	0.38716571	-3.1059318	-2.6614204
3.28018e+10	-0.58587999	0.37703328	-0.62218426	0.39688598	-3.1389177	-2.6389706
3.30018e+10	-0.57431941	0.37882131	-0.61821932	0.40649681	-3.2481911	-2.616676
3.32017e+10	-0.57600572	0.40658786	-0.61415268	0.41598807	-3.0355949	-2.5945606
3.34017e+10	-0.56202641	0.40267948	-0.6099835	0.42536882	-3.2054989	-2.5726034
3.36016e+10	-0.57007787	0.42125123	-0.60571915	0.43462931	-2.989146	-2.5508277
3.38016e+10	-0.54660173	0.42214282	-0.60135852	0.44377852	-3.2150164	-2.5292128
3.40015e+10	-0.56054976	0.43414623	-0.59690908	0.45280707	-2.9869199	-2.5077812
3.42015e+10	-0.53559706	0.45276028	-0.59236944	0.46172386	-3.0816195	-2.4865123
3.44014e+10	-0.55219809	0.45224675	-0.58774716	0.47051987	-2.9289856	-2.4654282
3.46014e+10	-0.53504825	0.46250688	-0.58304059	0.47920389	-3.0086565	-2.4445083
3.48013e+10	-0.52155889	0.46004952	-0.57825736	0.48776727	-3.1545153	-2.4237741
3.50013e+10	-0.52139413	0.49023185	-0.57339555	0.49621866	-2.9057815	-2.4032051
3.52012e+10	-0.50798959	0.4942692	-0.56846286	0.50454978	-2.9898887	-2.3828222
3.54012e+10	-0.53838256	0.49802383	-0.56345712	0.51276915	-2.6931176	-2.3626053
3.56011e+10	-0.48873945	0.48986501	-0.55838607	0.52086882	-3.1981504	-2.3425745
3.58011e+10	-0.50021103	0.51414071	-0.55324732	0.5288572	-2.8857095	-2.32271
3.6001e+10	-0.46920487	0.53264514	-0.54804862	0.53672665	-2.9768662	-2.3030313
3.6201e+10	-0.47828825	0.53244315	-0.54278737	0.54448544	-2.9051349	-2.2835188
3.64009e+10	-0.46090938	0.54822352	-0.53747134	0.55212626	-2.8989408	-2.2641917
3.66009e+10	-0.4459639	0.54550504	-0.5320977	0.55965722	-3.0411613	-2.2450302
3.68008e+10	-0.44156489	0.56755198	-0.52667425	0.56707133	-2.8642983	-2.2260533
3.70008e+10	-0.42572165	0.56951101	-0.52119794	0.57437655	-2.9620864	-2.2072414
3.72007e+10	-0.42729515	0.57946063	-0.51567659	0.58156618	-2.8537207	-2.1886129
3.74007e+10	-0.41229447	0.58950727	-0.51010694	0.58864803	-2.8608499	-2.1701485
3.76006e+10	-0.40226597	0.58441674	-0.5044968	0.59561568	-2.9812057	-2.151866
3.78006e+10	-0.39598964	0.61133351	-0.49884274	0.60247679	-2.7528477	-2.1337466
3.80005e+10	-0.38451169	0.60336073	-0.49315255	0.60922521	-2.9082046	-2.1158075
3.82005e+10	-0.38594507	0.6197901	-0.48742262	0.61586844	-2.7319672	-2.0980301
3.84004e+10	-0.36668851	0.62371679	-0.48166072	0.62240061	-2.8109734	-2.0804312
3.86004e+10	-0.37633887	0.62512518	-0.47586308	0.62882904	-2.7375181	-2.0629925
3.88003e+10	-0.34116802	0.64422946	-0.47003745	0.63514812	-2.7455621	-2.0457304
3.90003e+10	-0.35917856	0.63056804	-0.46417988	0.641365	-2.7849829	-2.0286267
3.92002e+10	-0.31466988	0.65695177	-0.45829811	0.64747433	-2.752305	-2.0116976
3.94002e+10	-0.32419791	0.64517525	-0.45238804	0.65348309	-2.8286614	-1.994925
3.96001e+10	-0.30397889	0.66341847	-0.44645735	0.65938615	-2.7365818	-1.9783248
3.98001e+10	-0.29935572	0.65891455	-0.44050184	0.66519034	-2.8084924	-1.9618791
4e+10	-0.28365167	0.66544967	-0.43452912	0.67089075	-2.8126459	-1.9456034
