Freq_GHz	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit	S11_meas_dB	S11_fit_dB
4.009e+09	-0.1458301	-0.032681401	-0.14491065	-0.0094274241	-16.510239	-16.759652
4.20895e+09	-0.14736632	-0.033697556	-0.14577491	-0.0097839506	-16.41069	-16.706825
4.4089e+09	-0.14778958	-0.035731537	-0.14667932	-0.010123991	-16.360403	-16.651982
4.60885e+09	-0.14934943	-0.036675364	-0.1476236	-0.010446788	-16.261627	-16.595189
4.8088e+09	-0.1498584	-0.038836448	-0.14860749	-0.010751588	-16.204079	-16.536513
5.00875e+09	-0.15135742	-0.040024526	-0.14963066	-0.011037642	-16.106384	-16.47602
5.2087e+09	-0.15240528	-0.041281745	-0.15069283	-0.011304202	-16.032507	-16.413778
5.40865e+09	-0.15395987	-0.043254625	-0.15179366	-0.011550529	-15.921911	-16.349853
5.6086e+09	-0.15514023	-0.04430497	-0.15293283	-0.011775884	-15.845021	-16.284312
5.80855e+09	-0.156078	-0.045936876	-0.15410998	-0.011979536	-15.772372	-16.217221
6.0085e+09	-0.15837795	-0.04732211	-0.15532476	-0.012160757	-15.634723	-16.148646
6.20845e+09	-0.15898506	-0.048641111	-0.1565768	-0.012318823	-15.584273	-16.078652
6.4084e+09	-0.16117651	-0.050270705	-0.15786571	-0.012453017	-15.450788	-16.007303
6.60835e+09	-0.16151731	-0.051154657	-0.15919109	-0.012562628	-15.420479	-15.934662
6.8083e+09	-0.16440375	-0.052757873	-0.16055255	-0.012646948	-15.256091	-15.860791
7.00825e+09	-0.16558091	-0.053978007	-0.16194965	-0.012705278	-15.181181	-15.785752
7.2082e+09	-0.16714711	-0.055930694	-0.16338197	-0.012736921	-15.077091	-15.709603
7.40815e+09	-0.16921008	-0.056304808	-0.16484905	-0.01274119	-14.975417	-15.632404
7.6081e+09	-0.17090668	-0.057552286	-0.16635045	-0.012717402	-14.878313	-15.554212
7.80805e+09	-0.17355187	-0.059363576	-0.1678857	-0.012664882	-14.730887	-15.475081
8.008e+09	-0.17447355	-0.06034681	-0.1694543	-0.012582961	-14.674653	-15.395067
8.20795e+09	-0.17725253	-0.061846291	-0.17105577	-0.012470978	-14.529219	-15.314222
8.4079e+09	-0.17842111	-0.062206418	-0.17268961	-0.012328277	-14.472864	-15.232598
8.60785e+09	-0.1814496	-0.064174139	-0.17435529	-0.012154213	-14.313023	-15.150244
8.8078e+09	-0.18308522	-0.064484218	-0.1760523	-0.011948146	-14.239074	-15.067209
9.00775e+09	-0.18516217	-0.066624336	-0.17778007	-0.011709445	-14.120217	-14.983539
9.2077e+09	-0.18720144	-0.066794246	-0.17953807	-0.011437486	-14.033386	-14.899279
9.40765e+09	-0.18992506	-0.06794756	-0.18132573	-0.011131655	-13.905294	-14.814474
9.6076e+09	-0.19196999	-0.069201877	-0.18314248	-0.010791346	-13.804749	-14.729166
9.80755e+09	-0.19465189	-0.069351162	-0.18498772	-0.010415962	-13.695829	-14.643395
1.00075e+10	-0.19633768	-0.071089914	-0.18686086	-0.010004913	-13.60491	-14.557201
1.02075e+10	-0.19953272	-0.070086083	-0.18876178	-0.0095575064	-13.494461	-14.470599
1.04074e+10	-0.20167671	-0.072399405	-0.1906884	-0.0090735202	-13.380438	-14.383693
1.06074e+10	-0.20508428	-0.072339076	-0.19264203	-0.008551911	-13.252077	-14.296429
1.08073e+10	-0.20672776	-0.074159519	-0.19462007	-0.0079926509	-13.166287	-14.208929
1.10073e+10	-0.20997055	-0.074008917	-0.19662385	-0.0073946408	-13.048253	-14.121138
1.12072e+10	-0.21239045	-0.074094172	-0.1986507	-0.00675795	-12.958525	-14.033175
1.14072e+10	-0.21566383	-0.074988746	-0.20070197	-0.0060814232	-12.828773	-13.944982
1.16071e+10	-0.21943323	-0.075760934	-0.20277493	-0.0053652298	-12.684865	-13.856675
1.18071e+10	-0.22050239	-0.076844452	-0.20487095	-0.004608157	-12.633934	-13.768196
1.2007e+10	-0.22602767	-0.076307724	-0.20698724	-0.0038104773	-12.448009	-13.679657
1.2207e+10	-0.22597661	-0.077340358	-0.2091252	-0.0029709196	-12.437675	-13.590996
1.24069e+10	-0.23238649	-0.077718272	-0.21128195	-0.0020898625	-12.215332	-13.502327
1.26069e+10	-0.23139841	-0.078327328	-0.21345894	-0.0011659752	-12.241683	-13.413583
1.28068e+10	-0.23779484	-0.076955586	-0.21565323	-0.00019974521	-12.043386	-13.324877
1.30068e+10	-0.23956891	-0.077572767	-0.21786627	0.00081021843	-11.978368	-13.23614
1.32067e+10	-0.24359194	-0.077081136	-0.22009508	0.0018633169	-11.852296	-13.147482
1.34067e+10	-0.24653673	-0.07757906	-0.22234112	0.0029610021	-11.752309	-13.058834
1.36066e+10	-0.2488443	-0.076448118	-0.22460137	0.0041025611	-11.689766	-12.970303
1.38066e+10	-0.25386536	-0.076956526	-0.2268773	0.0052895078	-11.526129	-12.881819
1.40065e+10	-0.25527224	-0.075573358	-0.22916583	0.0065210126	-11.495054	-12.793488
1.42065e+10	-0.26090736	-0.076562888	-0.23146846	0.0077986517	-11.311527	-12.705237
1.44064e+10	-0.26227314	-0.075344589	-0.23378206	0.0091214768	-11.280536	-12.61717
1.46064e+10	-0.26668969	-0.075439888	-0.23610813	0.010491127	-11.145564	-12.529215
1.48063e+10	-0.26952206	-0.07306222	-0.23844353	0.011906533	-11.080155	-12.441474
1.50063e+10	-0.27442077	-0.073736455	-0.24078974	0.013369397	-10.928907	-12.353873
1.52062e+10	-0.27846742	-0.072489609	-0.24314359	0.014878527	-10.819757	-12.266512
1.54062e+10	-0.28099974	-0.071954818	-0.24550658	0.016435688	-10.75006	-12.179317
1.56061e+10	-0.28477452	-0.070673192	-0.2478755	0.018039564	-10.650411	-12.092387
1.58061e+10	-0.28855765	-0.068982338	-0.25025185	0.019691984	-10.553985	-12.005646
1.6006e+10	-0.29316046	-0.068982603	-0.2526324	0.021391504	-10.423848	-11.919192
1.6206e+10	-0.29560634	-0.066835683	-0.25501865	0.023140019	-10.369203	-11.83295
1.64059e+10	-0.30102198	-0.066707407	-0.25740735	0.024935955	-10.219834	-11.747015
1.66059e+10	-0.30319578	-0.064852881	-0.2598	0.026781272	-10.171249	-11.661311
1.68058e+10	-0.30724633	-0.063181285	-0.26219333	0.028674267	-10.070394	-11.575932
1.70058e+10	-0.31190339	-0.061096855	-0.26458885	0.030616963	-9.9560747	-11.490803
1.72057e+10	-0.31566225	-0.060236294	-0.26698326	0.032607527	-9.8602133	-11.406016
1.74057e+10	-0.31970855	-0.059541721	-0.26937806	0.034648044	-9.7568359	-11.321495
1.76056e+10	-0.32215873	-0.055740343	-0.27176996	0.036736552	-9.7104979	-11.237331
1.78056e+10	-0.32745058	-0.054797256	-0.27416046	0.038875199	-9.5771351	-11.153449
1.80055e+10	-0.33111615	-0.052183968	-0.27654625	0.041061889	-9.4938412	-11.069937
1.82055e+10	-0.33437704	-0.050949793	-0.27892883	0.043298835	-9.4155922	-10.98672
1.84054e+10	-0.33896943	-0.047798146	-0.28130489	0.045583808	-9.3112822	-10.903888
1.86054e+10	-0.34273827	-0.046731089	-0.2836759	0.047919084	-9.2207527	-10.821362
1.88053e+10	-0.34793626	-0.044468096	-0.2860386	0.050302299	-9.0996408	-10.739231
1.90053e+10	-0.34997717	-0.041437393	-0.28839442	0.052735793	-9.0587463	-10.65742
1.92052e+10	-0.35560719	-0.039327374	-0.2907401	0.055217069	-8.9277945	-10.576013
1.94052e+10	-0.3599571	-0.035255158	-0.29307708	0.057748529	-8.8335228	-10.494936
1.96051e+10	-0.36291312	-0.034629806	-0.29540212	0.060327541	-8.7645817	-10.414274
1.98051e+10	-0.36895736	-0.029531162	-0.29771662	0.062956569	-8.6327429	-10.33395
2.0005e+10	-0.37122374	-0.030320295	-0.30001737	0.06563285	-8.5784092	-10.25405
2.0205e+10	-0.37585919	-0.023544909	-0.30230576	0.068358906	-8.4824877	-10.174497
2.04049e+10	-0.37965583	-0.021988216	-0.30457861	0.071131843	-8.3976555	-10.095374
2.06049e+10	-0.38401696	-0.01785648	-0.30683728	0.073954243	-8.3036118	-10.016607
2.08048e+10	-0.38784731	-0.015389819	-0.30907862	0.076823079	-8.2199516	-9.9382767
2.10048e+10	-0.38932122	-0.011104578	-0.31130398	0.079740995	-8.1903067	-9.860309
2.12047e+10	-0.39646464	-0.005496601	-0.31351024	0.08270483	-8.0350761	-9.7827847
2.14047e+10	-0.39887422	-0.0023866973	-0.31569872	0.085717289	-7.9831252	-9.7056292
2.16046e+10	-0.40567388	-0.0006826875	-0.31786635	0.08877508	-7.8364468	-9.6289224
2.18046e+10	-0.40376449	0.0064305968	-0.32001443	0.091880967	-7.8763361	-9.5525902
2.20045e+10	-0.41256661	0.0090716109	-0.32213994	0.095031528	-7.6880193	-9.4767115
2.22045e+10	-0.41239759	0.01577359	-0.32424413	0.098229585	-7.6873288	-9.4012126
2.24044e+10	-0.42021183	0.016520231	-0.32632405	0.10147159	-7.5239272	-9.3261713
2.26044e+10	-0.42050556	0.024751965	-0.32838093	0.10476042	-7.5095439	-9.2515147
2.28043e+10	-0.42601982	0.025532308	-0.33041186	0.1080924	-7.3958325	-9.1773192
2.30043e+10	-0.43007891	0.033325719	-0.33241804	0.11147047	-7.3030386	-9.1035125
2.32042e+10	-0.43263673	0.037501821	-0.33439663	0.11489082	-7.2450223	-9.0301701
2.34042e+10	-0.437857	0.041059539	-0.3363488	0.11835645	-7.1353312	-8.9572202
2.36041e+10	-0.43800195	0.047653168	-0.33827177	0.12186344	-7.1193748	-8.8847373
2.38041e+10	-0.44396628	0.0521275	-0.34016668	0.12541483	-6.9935379	-8.8126503
2.4004e+10	-0.44606314	0.058877006	-0.34203083	0.12900658	-6.9370618	-8.7410323
2.4204e+10	-0.44982342	0.062512745	-0.3438653	0.13264178	-6.8560824	-8.6698131
2.44039e+10	-0.45320548	0.069120541	-0.3456675	0.1363163	-6.7742338	-8.5990649
2.46039e+10	-0.45464677	0.075083272	-0.34743845	0.14003326	-6.7296576	-8.5287179
2.48038e+10	-0.46082398	0.080963654	-0.34917564	0.14378842	-6.5972676	-8.4588433
2.50038e+10	-0.46118611	0.086445355	-0.35088007	0.14758495	-6.5725088	-8.3893719
2.52037e+10	-0.46408158	0.092095353	-0.3525493	0.15141849	-6.5003657	-8.3203741
2.54037e+10	-0.46677641	0.10171825	-0.35418429	0.15529229	-6.4163332	-8.2517813
2.56036e+10	-0.46892269	0.10440029	-0.35578271	0.15920185	-6.3678694	-8.1836627
2.58036e+10	-0.47353198	0.11578617	-0.35734546	0.16315049	-6.2408233	-8.1159507
2.60035e+10	-0.47523695	0.11695219	-0.3588703	0.1671336	-6.2064376	-8.0487132
2.62035e+10	-0.47766974	0.12807781	-0.3603581	0.17115454	-6.1159272	-7.9818835
2.64034e+10	-0.47832179	0.13259122	-0.36180672	0.17520862	-6.0840836	-7.9155284
2.66034e+10	-0.48139458	0.14223337	-0.36321697	0.17929923	-5.9864931	-7.8495818
2.68033e+10	-0.48289355	0.14891069	-0.36458682	0.18342158	-5.9284616	-7.7841097
2.70033e+10	-0.48645904	0.1521117	-0.36591704	0.18757911	-5.8539367	-7.7190467
2.72032e+10	-0.48451591	0.16379075	-0.36720571	0.19176696	-5.8239036	-7.6544577
2.74032e+10	-0.48883389	0.16820078	-0.36845354	0.19598859	-5.7308216	-7.590278
2.76031e+10	-0.49113402	0.17601093	-0.36965872	0.20023905	-5.6512389	-7.5265717
2.78031e+10	-0.48917519	0.18175364	-0.37082192	0.20452185	-5.649097	-7.4632748
2.8003e+10	-0.49283612	0.18837551	-0.37194144	0.20883196	-5.5537324	-7.4004502
2.8203e+10	-0.49104136	0.19944613	-0.3730179	0.21317293	-5.5144768	-7.3380348
2.84029e+10	-0.49539558	0.2021802	-0.37404971	0.21753965	-5.4318833	-7.2760905
2.86029e+10	-0.49411768	0.21547594	-0.37503744	0.22193571	-5.3673105	-7.2145549
2.88028e+10	-0.49262294	0.22153099	-0.37597964	0.22635593	-5.3498416	-7.1534891
2.90028e+10	-0.49860835	0.23189535	-0.3768768	0.23080393	-5.194387	-7.0928313
2.92027e+10	-0.49079164	0.23704325	-0.3777276	0.23527447	-5.2714715	-7.0326416
2.94027e+10	-0.49968693	0.24637713	-0.37853248	0.2397712	-5.0809407	-6.972859
2.96026e+10	-0.4890548	0.25391791	-0.37929024	0.24428881	-5.1762829	-6.9135426
2.98026e+10	-0.49455899	0.26246907	-0.38000127	0.248831	-5.037921	-6.8546324
3.00025e+10	-0.49129526	0.27206313	-0.3806645	0.2533924	-5.0115294	-6.7961862
3.02025e+10	-0.49733534	0.278189	-0.38128024	0.25797673	-4.8847551	-6.7381449
3.04024e+10	-0.49623201	0.28422535	-0.38184758	0.26257858	-4.8541207	-6.6805655
3.06024e+10	-0.48782429	0.29564197	-0.38236676	0.2672017	-4.8761353	-6.6233894
3.08023e+10	-0.49785429	0.30303957	-0.38283698	0.27184062	-4.6891484	-6.5666728
3.10023e+10	-0.49522565	0.31098808	-0.38325846	0.27649914	-4.6602211	-6.5103578
3.12022e+10	-0.49606175	0.30768508	-0.38363051	0.28117173	-4.6756749	-6.4544998
3.14022e+10	-0.48412214	0.32671283	-0.38395328	0.28586221	-4.6709852	-6.3990416
3.16021e+10	-0.48708224	0.32718341	-0.38422624	0.29056504	-4.6306539	-6.3440375
3.18021e+10	-0.48805346	0.35024392	-0.38444946	0.29528405	-4.4265285	-6.2894312
3.2002e+10	-0.48772402	0.33884499	-0.38462254	0.30001367	-4.5260606	-6.2352761
3.2202e+10	-0.47611517	0.36127348	-0.3847455	0.30475776	-4.4708347	-6.1815168
3.24019e+10	-0.48020936	0.36803065	-0.38481807	0.30951072	-4.3646245	-6.1282055
3.26019e+10	-0.47768349	0.37441911	-0.38484021	0.31427642	-4.3371434	-6.0752877
3.28018e+10	-0.47401826	0.38673599	-0.38481179	0.31904925	-4.2682886	-6.0228147
3.30018e+10	-0.46698935	0.38731158	-0.38473269	0.32383312	-4.3404679	-5.9707327
3.32017e+10	-0.46913362	0.4092499	-0.38460294	0.32862237	-4.116478	-5.9190922
3.34017e+10	-0.46126015	0.40721644	-0.38442233	0.33342093	-4.2183528	-5.86784
3.36016e+10	-0.46731002	0.42246394	-0.38419104	0.33822316	-4.0136876	-5.8170259
3.38016e+10	-0.45319485	0.42571957	-0.3839088	0.343033	-4.1271262	-5.7665974
3.40015e+10	-0.46224057	0.43666064	-0.3835759	0.34784478	-3.9325452	-5.7166033
3.42015e+10	-0.44587536	0.45054763	-0.38319203	0.35266246	-3.9599223	-5.6669919
3.44014e+10	-0.46238274	0.4510703	-0.38275761	0.3574804	-3.7959094	-5.6178113
3.46014e+10	-0.448357	0.46009097	-0.38227225	0.36230255	-3.8435743	-5.5690104
3.48013e+10	-0.44059356	0.46316599	-0.38173652	0.36712326	-3.8865337	-5.5206363
3.50013e+10	-0.4394117	0.48443671	-0.38114997	0.37194652	-3.6879823	-5.4726389
3.52012e+10	-0.43138368	0.49090603	-0.38051328	0.37676668	-3.6949015	-5.4250644
3.54012e+10	-0.45486573	0.49588132	-0.37982593	0.38158774	-3.4409251	-5.3778634
3.56011e+10	-0.41766761	0.48889651	-0.37908875	0.38640405	-3.8356016	-5.3310811
3.58011e+10	-0.4254226	0.51110124	-0.37830115	0.39121964	-3.5437255	-5.284669
3.6001e+10	-0.40563816	0.52469249	-0.37746409	0.39602887	-3.567008	-5.2386716
3.6201e+10	-0.41129925	0.52848975	-0.37657691	0.40083577	-3.4826806	-5.1930408
3.64009e+10	-0.39873695	0.54194261	-0.37564069	0.40563473	-3.4419627	-5.1478205
3.66009e+10	-0.38695198	0.5411626	-0.3746547	0.41042977	-3.5399959	-5.1029634
3.68008e+10	-0.3841311	0.55863679	-0.37362017	0.41521534	-3.3758996	-5.0585124
3.70008e+10	-0.37271199	0.56196622	-0.37253629	0.41999543	-3.4225569	-5.014421
3.72007e+10	-0.37316367	0.57093957	-0.3714044	0.42476453	-3.3233871	-4.9707313
3.74007e+10	-0.36263675	0.58060818	-0.37022364	0.42952665	-3.2918727	-4.9273975
3.76006e+10	-0.35264237	0.5779321	-0.36899547	0.43427629	-3.3879125	-4.8844609
3.78006e+10	-0.35065532	0.60198362	-0.36771895	0.43901746	-3.1395085	-4.8418765
3.80005e+10	-0.34194042	0.59566913	-0.36639567	0.44374472	-3.2629273	-4.7996847
3.82005e+10	-0.33976887	0.61398719	-0.36502462	0.44846207	-3.0766153	-4.7578412
3.84004e+10	-0.32764708	0.61454612	-0.36360751	0.45316409	-3.1424077	-4.7163858
3.86004e+10	-0.32923243	0.6179116	-0.36214325	0.45785481	-3.0961895	-4.6752748
3.88003e+10	-0.30641262	0.63587417	-0.36063368	0.46252884	-3.0257478	-4.6345472
3.90003e+10	-0.31531909	0.62515779	-0.35907764	0.46719019	-3.0958383	-4.59416
3.92002e+10	-0.28190239	0.64909805	-0.35747707	0.47183354	-3.0033808	-4.5541515
3.94002e+10	-0.29031308	0.64427325	-0.35583075	0.47646289	-3.0157781	-4.5144794
3.96001e+10	-0.27362032	0.65222471	-0.35414072	0.48107298	-3.0079975	-4.4751812
3.98001e+10	-0.26693766	0.65894229	-0.35240572	0.48566778	-2.9631264	-4.4362153
4e+10	-0.25922378	0.66027866	-0.35062788	0.49024208	-2.9828968	-4.3976185
