Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
1.86054e+10	-3.687428	-133.97856	-4.3262812	-135.4778
1.88053e+10	-3.6614373	-135.27495	-4.3087147	-136.84848
1.90053e+10	-3.6875484	-136.37587	-4.2906955	-138.2132
1.92052e+10	-3.6519384	-137.6535	-4.2722519	-139.57044
1.94052e+10	-3.6607952	-139.04567	-4.2533762	-140.92141
1.96051e+10	-3.6235082	-139.95567	-4.2340983	-142.26463
1.98051e+10	-3.628576	-141.57874	-4.2144106	-143.60131
2.0005e+10	-3.6043289	-142.3201	-4.1943442	-144.92999
2.0205e+10	-3.6168556	-143.91144	-4.1738914	-146.25186
2.04049e+10	-3.5954554	-144.89162	-4.1530848	-147.5655
2.06049e+10	-3.5730994	-146.18655	-4.1319161	-148.8721
2.08048e+10	-3.5675688	-147.29779	-4.1104192	-150.17025
2.10048e+10	-3.587291	-148.39621	-4.0885855	-151.46115
2.12047e+10	-3.5574865	-149.98689	-4.0664499	-152.74341
2.14047e+10	-3.5676916	-150.98102	-4.0440033	-154.01822
2.16046e+10	-3.4827943	-152.02328	-4.0212814	-155.28423
2.18046e+10	-3.5994277	-153.25839	-3.9982747	-156.54262
2.20045e+10	-3.4924855	-154.66466	-3.9750195	-157.79205
2.22045e+10	-3.5588274	-155.82982	-3.9515058	-159.03371
2.24044e+10	-3.4686217	-156.76543	-3.9277705	-160.2663
2.26044e+10	-3.5477839	-158.32034	-3.903803	-161.49098
2.28043e+10	-3.4825966	-159.02765	-3.8796404	-162.70647
2.30043e+10	-3.4670377	-160.58131	-3.8552716	-163.91396
2.32042e+10	-3.4705522	-161.55156	-3.830734	-165.11217
2.34042e+10	-3.4399936	-162.70215	-3.8060158	-166.30228
2.36041e+10	-3.4734688	-163.8524	-3.7811544	-167.48306
2.38041e+10	-3.4271016	-164.89581	-3.7561375	-168.65566
2.4004e+10	-3.4410996	-166.18558	-3.7310025	-169.81889
2.4204e+10	-3.4315035	-167.16298	-3.7057363	-170.97388
2.44039e+10	-3.414871	-168.46268	-3.6803763	-172.11947
2.46039e+10	-3.431823	-169.62201	-3.6549087	-173.25679
2.48038e+10	-3.3606205	-170.6568	-3.6293706	-174.38469
2.50038e+10	-3.4089184	-171.75673	-3.6037478	-175.5043
2.52037e+10	-3.3820376	-172.77853	-3.5780767	-176.6145
2.54037e+10	-3.4028261	-174.40501	-3.5523427	-177.7164
2.56036e+10	-3.3813481	-175.03127	-3.5265819	-178.80891
2.58036e+10	-3.3400531	-176.66548	-3.5007788	-179.89313
2.60035e+10	-3.3603995	-177.06949	-3.4749692	179.032
2.62035e+10	-3.3368416	-178.78627	-3.4491371	177.9654
2.64034e+10	-3.3580463	-179.63168	-3.4233176	176.90812
2.66034e+10	-3.2997751	179.10225	-3.3974942	175.85907
2.68033e+10	-3.3236277	178.10466	-3.3717016	174.81927
2.70033e+10	-3.2977383	177.34848	-3.3459225	173.78766
2.72032e+10	-3.3269532	175.71942	-3.320191	172.76523
2.74032e+10	-3.2910364	175.01147	-3.2944895	171.75094
2.76031e+10	-3.2576289	173.96521	-3.2688513	170.74576
2.78031e+10	-3.3218668	172.89954	-3.2432584	169.74864
2.8003e+10	-3.2710783	172.04886	-3.2177434	168.76054
2.8203e+10	-3.2936349	170.537	-3.1922879	167.78044
2.84029e+10	-3.2517316	170.03583	-3.1669238	166.80926
2.86029e+10	-3.2544584	168.31468	-3.1416323	165.84599
2.88028e+10	-3.3080194	167.52971	-3.1164446	164.89155
2.90028e+10	-3.1686692	166.17393	-3.0913415	163.94493
2.92027e+10	-3.3243916	165.39168	-3.0663537	163.00703
2.94027e+10	-3.159234	164.41687	-3.0414614	162.07686
2.96026e+10	-3.334548	162.99271	-3.0166946	161.15529
2.98026e+10	-3.2020264	162.1626	-2.9920334	160.24135
3.00025e+10	-3.2402043	160.76544	-2.9675071	159.3359
3.02025e+10	-3.158885	160.36397	-2.9430955	158.43797
3.04024e+10	-3.1900625	159.38756	-2.918827	157.5484
3.06024e+10	-3.2548828	157.75281	-2.8946815	156.66625
3.08023e+10	-3.0971751	157.39403	-2.8706866	155.79234
3.10023e+10	-3.1030536	156.2072	-2.8468219	154.92573
3.12022e+10	-3.1670551	157.08327	-2.8231145	154.06724
3.14022e+10	-3.2499461	153.84158	-2.7995438	153.21593
3.16021e+10	-3.2098806	153.93045	-2.7761361	152.37261
3.18021e+10	-3.0543709	151.71233	-2.7528708	151.53636
3.2002e+10	-3.2093308	153.08966	-2.7297736	150.70795
3.2202e+10	-3.1843359	149.93576	-2.7068237	149.8865
3.24019e+10	-3.1518109	149.35721	-2.6840462	149.07277
3.26019e+10	-3.1059318	148.58633	-2.6614204	148.26587
3.28018e+10	-3.1389177	147.23737	-2.6389706	147.46655
3.30018e+10	-3.2481911	146.59114	-2.616676	146.67394
3.32017e+10	-3.0355949	144.7827	-2.5945606	145.88878
3.34017e+10	-3.2054989	144.37924	-2.5726034	145.11021
3.36016e+10	-2.989146	143.53796	-2.5508277	144.33895
3.38016e+10	-3.2150164	142.32094	-2.5292128	143.57416
3.40015e+10	-2.9869199	142.24219	-2.5077812	142.81654
3.42015e+10	-3.0816195	139.79091	-2.4865123	142.06528
3.44014e+10	-2.9289856	140.68274	-2.4654282	141.32105
3.46014e+10	-3.0086565	139.15918	-2.4445083	140.58305
3.48013e+10	-3.1545153	138.58557	-2.4237741	139.85195
3.50013e+10	-2.9057815	136.76439	-2.4032051	139.12696
3.52012e+10	-2.9898887	135.7843	-2.3828222	138.40875
3.54012e+10	-2.6931176	137.23003	-2.3626053	137.69652
3.56011e+10	-3.1981504	134.9341	-2.3425745	136.99092
3.58011e+10	-2.8857095	134.21323	-2.32271	136.2912
3.6001e+10	-2.9768662	131.37669	-2.3030313	135.59798
3.6201e+10	-2.9051349	131.93303	-2.2835188	134.91052
3.64009e+10	-2.8989408	130.05486	-2.2641917	134.22943
3.66009e+10	-3.0411613	129.26685	-2.2450302	133.55397
3.68008e+10	-2.8642983	127.88351	-2.2260533	132.88476
3.70008e+10	-2.9620864	126.7789	-2.2072414	132.22107
3.72007e+10	-2.8537207	126.40512	-2.1886129	131.56351
3.74007e+10	-2.8608499	124.96849	-2.1701485	130.91134
3.76006e+10	-2.9812057	124.54043	-2.151866	130.26518
3.78006e+10	-2.7528477	122.93304	-2.1337466	129.6243
3.80005e+10	-2.9082046	122.50868	-2.1158075	128.9893
3.82005e+10	-2.7319672	121.91064	-2.0980301	128.35948
3.84004e+10	-2.8109734	120.45164	-2.0804312	127.73542
3.86004e+10	-2.7375181	121.04885	-2.0629925	127.11642
3.88003e+10	-2.7455621	117.90459	-2.0457304	126.50306
3.90003e+10	-2.7849829	119.66632	-2.0286267	125.89467
3.92002e+10	-2.752305	115.59371	-2.0116976	125.29179
3.94002e+10	-2.8286614	116.67934	-1.994925	124.69377
3.96001e+10	-2.7365818	114.61729	-1.9783248	124.10115
3.98001e+10	-2.8084924	114.43308	-1.9618791	123.51329
4e+10	-2.8126459	113.0864	-1.9456034	122.93072
