Freq_GHz	Model_Norm_dB	Model_dBm_5mA
7.86249	-0.122412	-9.45761
7.87247	-0.12274	-9.45794
7.88245	-0.123068	-9.45827
7.89242	-0.123397	-9.4586
7.9024	-0.123726	-9.45893
7.91238	-0.124056	-9.45926
7.92236	-0.124386	-9.45959
7.93233	-0.124717	-9.45992
7.94231	-0.125048	-9.46025
7.95229	-0.12538	-9.46058
7.96227	-0.125712	-9.46091
7.97224	-0.126045	-9.46124
7.98222	-0.126378	-9.46158
7.9922	-0.126712	-9.46191
8.00218	-0.127046	-9.46225
8.01215	-0.127381	-9.46258
8.02213	-0.127716	-9.46292
8.03211	-0.128052	-9.46325
8.04209	-0.128388	-9.46359
8.05206	-0.128725	-9.46392
8.06204	-0.129062	-9.46426
8.07202	-0.1294	-9.4646
8.082	-0.129738	-9.46494
8.09197	-0.130077	-9.46528
8.10195	-0.130416	-9.46562
8.11193	-0.130756	-9.46596
8.12191	-0.131097	-9.4663
8.13188	-0.131437	-9.46664
8.14186	-0.131779	-9.46698
8.15184	-0.132121	-9.46732
8.16182	-0.132463	-9.46766
8.17179	-0.132806	-9.46801
8.18177	-0.133149	-9.46835
8.19175	-0.133493	-9.46869
8.20173	-0.133838	-9.46904
8.2117	-0.134183	-9.46938
8.22168	-0.134528	-9.46973
8.23166	-0.134874	-9.47007
8.24164	-0.135221	-9.47042
8.25161	-0.135568	-9.47077
8.26159	-0.135915	-9.47112
8.27157	-0.136263	-9.47146
8.28155	-0.136612	-9.47181
8.29152	-0.136961	-9.47216
8.3015	-0.13731	-9.47251
8.31148	-0.137661	-9.47286
8.32146	-0.138011	-9.47321
8.33143	-0.138362	-9.47356
8.34141	-0.138714	-9.47391
8.35139	-0.139066	-9.47427
8.36137	-0.139419	-9.47462
8.37134	-0.139772	-9.47497
8.38132	-0.140126	-9.47533
8.3913	-0.14048	-9.47568
8.40128	-0.140835	-9.47603
8.41125	-0.14119	-9.47639
8.42123	-0.141546	-9.47675
8.43121	-0.141902	-9.4771
8.44119	-0.142259	-9.47746
8.45116	-0.142616	-9.47782
8.46114	-0.142974	-9.47817
8.47112	-0.143333	-9.47853
8.4811	-0.143692	-9.47889
8.49107	-0.144051	-9.47925
8.50105	-0.144411	-9.47961
8.51103	-0.144771	-9.47997
8.52101	-0.145132	-9.48033
8.53098	-0.145494	-9.48069
8.54096	-0.145856	-9.48106
8.55094	-0.146219	-9.48142
8.56092	-0.146582	-9.48178
8.57089	-0.146945	-9.48215
8.58087	-0.14731	-9.48251
8.59085	-0.147674	-9.48287
8.60083	-0.14804	-9.48324
8.6108	-0.148405	-9.48361
8.62078	-0.148772	-9.48397
8.63076	-0.149138	-9.48434
8.64074	-0.149506	-9.48471
8.65071	-0.149874	-9.48507
8.66069	-0.150242	-9.48544
8.67067	-0.150611	-9.48581
8.68065	-0.15098	-9.48618
8.69062	-0.15135	-9.48655
8.7006	-0.151721	-9.48692
8.71058	-0.152092	-9.48729
8.72056	-0.152463	-9.48766
8.73053	-0.152836	-9.48804
8.74051	-0.153208	-9.48841
8.75049	-0.153581	-9.48878
8.76047	-0.153955	-9.48916
8.77044	-0.154329	-9.48953
8.78042	-0.154704	-9.4899
8.7904	-0.155079	-9.49028
8.80038	-0.155455	-9.49066
8.81035	-0.155832	-9.49103
8.82033	-0.156208	-9.49141
8.83031	-0.156586	-9.49179
8.84029	-0.156964	-9.49216
8.85026	-0.157342	-9.49254
8.86024	-0.157721	-9.49292
8.87022	-0.158101	-9.4933
8.8802	-0.158481	-9.49368
8.89017	-0.158862	-9.49406
8.90015	-0.159243	-9.49444
8.91013	-0.159625	-9.49482
8.92011	-0.160007	-9.49521
8.93008	-0.16039	-9.49559
8.94006	-0.160773	-9.49597
8.95004	-0.161157	-9.49636
8.96002	-0.161541	-9.49674
8.96999	-0.161926	-9.49713
8.97997	-0.162312	-9.49751
8.98995	-0.162698	-9.4979
8.99992	-0.163085	-9.49828
9.0099	-0.163472	-9.49867
9.01988	-0.163859	-9.49906
9.02986	-0.164248	-9.49945
9.03983	-0.164636	-9.49984
9.04981	-0.165026	-9.50023
9.05979	-0.165415	-9.50062
9.06977	-0.165806	-9.50101
9.07974	-0.166197	-9.5014
9.08972	-0.166588	-9.50179
9.0997	-0.16698	-9.50218
9.10968	-0.167373	-9.50257
9.11965	-0.167766	-9.50297
9.12963	-0.16816	-9.50336
9.13961	-0.168554	-9.50375
9.14959	-0.168949	-9.50415
9.15956	-0.169344	-9.50454
9.16954	-0.16974	-9.50494
9.17952	-0.170136	-9.50534
9.1895	-0.170533	-9.50573
9.19947	-0.170931	-9.50613
9.20945	-0.171329	-9.50653
9.21943	-0.171727	-9.50693
9.22941	-0.172126	-9.50733
9.23938	-0.172526	-9.50773
9.24936	-0.172926	-9.50813
9.25934	-0.173327	-9.50853
9.26932	-0.173729	-9.50893
9.27929	-0.17413	-9.50933
9.28927	-0.174533	-9.50973
9.29925	-0.174936	-9.51014
9.30923	-0.175339	-9.51054
9.3192	-0.175744	-9.51094
9.32918	-0.176148	-9.51135
9.33916	-0.176553	-9.51175
9.34914	-0.176959	-9.51216
9.35911	-0.177366	-9.51257
9.36909	-0.177773	-9.51297
9.37907	-0.17818	-9.51338
9.38905	-0.178588	-9.51379
9.39902	-0.178997	-9.5142
9.409	-0.179406	-9.51461
9.41898	-0.179815	-9.51502
9.42896	-0.180226	-9.51543
9.43893	-0.180636	-9.51584
9.44891	-0.181048	-9.51625
9.45889	-0.18146	-9.51666
9.46887	-0.181872	-9.51707
9.47884	-0.182285	-9.51749
9.48882	-0.182699	-9.5179
9.4988	-0.183113	-9.51831
9.50878	-0.183528	-9.51873
9.51875	-0.183943	-9.51914
9.52873	-0.184359	-9.51956
9.53871	-0.184775	-9.51998
9.54869	-0.185192	-9.52039
9.55866	-0.18561	-9.52081
9.56864	-0.186028	-9.52123
9.57862	-0.186446	-9.52165
9.5886	-0.186866	-9.52207
9.59857	-0.187285	-9.52249
9.60855	-0.187706	-9.52291
9.61853	-0.188127	-9.52333
9.62851	-0.188548	-9.52375
9.63848	-0.18897	-9.52417
9.64846	-0.189393	-9.52459
9.65844	-0.189816	-9.52502
9.66842	-0.19024	-9.52544
9.67839	-0.190664	-9.52586
9.68837	-0.191089	-9.52629
9.69835	-0.191514	-9.52671
9.70833	-0.19194	-9.52714
9.7183	-0.192367	-9.52757
9.72828	-0.192794	-9.52799
9.73826	-0.193222	-9.52842
9.74824	-0.19365	-9.52885
9.75821	-0.194079	-9.52928
9.76819	-0.194509	-9.52971
9.77817	-0.194939	-9.53014
9.78815	-0.195369	-9.53057
9.79812	-0.1958	-9.531
9.8081	-0.196232	-9.53143
9.81808	-0.196665	-9.53186
9.82806	-0.197097	-9.5323
9.83803	-0.197531	-9.53273
9.84801	-0.197965	-9.53317
9.85799	-0.1984	-9.5336
9.86797	-0.198835	-9.53403
9.87794	-0.199271	-9.53447
9.88792	-0.199707	-9.53491
9.8979	-0.200144	-9.53534
9.90788	-0.200581	-9.53578
9.91785	-0.201019	-9.53622
9.92783	-0.201458	-9.53666
9.93781	-0.201897	-9.5371
9.94779	-0.202337	-9.53754
9.95776	-0.202778	-9.53798
9.96774	-0.203219	-9.53842
9.97772	-0.20366	-9.53886
9.9877	-0.204102	-9.5393
9.99767	-0.204545	-9.53975
10.0077	-0.204988	-9.54019
10.0176	-0.205432	-9.54063
10.0276	-0.205877	-9.54108
10.0376	-0.206322	-9.54152
10.0476	-0.206767	-9.54197
10.0575	-0.207214	-9.54241
10.0675	-0.20766	-9.54286
10.0775	-0.208108	-9.54331
10.0875	-0.208556	-9.54376
10.0974	-0.209004	-9.5442
10.1074	-0.209454	-9.54465
10.1174	-0.209903	-9.5451
10.1274	-0.210354	-9.54555
10.1374	-0.210805	-9.546
10.1473	-0.211256	-9.54646
10.1573	-0.211708	-9.54691
10.1673	-0.212161	-9.54736
10.1773	-0.212614	-9.54781
10.1872	-0.213068	-9.54827
10.1972	-0.213522	-9.54872
10.2072	-0.213977	-9.54918
10.2172	-0.214433	-9.54963
10.2272	-0.214889	-9.55009
10.2371	-0.215346	-9.55055
10.2471	-0.215804	-9.551
10.2571	-0.216262	-9.55146
10.2671	-0.21672	-9.55192
10.277	-0.217179	-9.55238
10.287	-0.217639	-9.55284
10.297	-0.218099	-9.5533
10.307	-0.21856	-9.55376
10.317	-0.219022	-9.55422
10.3269	-0.219484	-9.55468
10.3369	-0.219947	-9.55515
10.3469	-0.22041	-9.55561
10.3569	-0.220874	-9.55607
10.3668	-0.221339	-9.55654
10.3768	-0.221804	-9.557
10.3868	-0.22227	-9.55747
10.3968	-0.222736	-9.55794
10.4068	-0.223203	-9.5584
10.4167	-0.223671	-9.55887
10.4267	-0.224139	-9.55934
10.4367	-0.224607	-9.55981
10.4467	-0.225077	-9.56028
10.4566	-0.225547	-9.56075
10.4666	-0.226017	-9.56122
10.4766	-0.226488	-9.56169
10.4866	-0.22696	-9.56216
10.4965	-0.227433	-9.56263
10.5065	-0.227906	-9.56311
10.5165	-0.228379	-9.56358
10.5265	-0.228853	-9.56405
10.5365	-0.229328	-9.56453
10.5464	-0.229803	-9.565
10.5564	-0.230279	-9.56548
10.5664	-0.230756	-9.56596
10.5764	-0.231233	-9.56643
10.5863	-0.231711	-9.56691
10.5963	-0.232189	-9.56739
10.6063	-0.232668	-9.56787
10.6163	-0.233148	-9.56835
10.6263	-0.233628	-9.56883
10.6362	-0.234109	-9.56931
10.6462	-0.234591	-9.56979
10.6562	-0.235073	-9.57027
10.6662	-0.235555	-9.57076
10.6761	-0.236039	-9.57124
10.6861	-0.236523	-9.57172
10.6961	-0.237007	-9.57221
10.7061	-0.237492	-9.57269
10.7161	-0.237978	-9.57318
10.726	-0.238464	-9.57366
10.736	-0.238951	-9.57415
10.746	-0.239439	-9.57464
10.756	-0.239927	-9.57513
10.7659	-0.240416	-9.57562
10.7759	-0.240905	-9.57611
10.7859	-0.241395	-9.5766
10.7959	-0.241886	-9.57709
10.8059	-0.242377	-9.57758
10.8158	-0.242869	-9.57807
10.8258	-0.243362	-9.57856
10.8358	-0.243855	-9.57906
10.8458	-0.244349	-9.57955
10.8557	-0.244843	-9.58004
10.8657	-0.245338	-9.58054
10.8757	-0.245834	-9.58103
10.8857	-0.24633	-9.58153
10.8956	-0.246827	-9.58203
10.9056	-0.247324	-9.58252
10.9156	-0.247822	-9.58302
10.9256	-0.248321	-9.58352
10.9356	-0.248821	-9.58402
10.9455	-0.249321	-9.58452
10.9555	-0.249821	-9.58502
10.9655	-0.250322	-9.58552
10.9755	-0.250824	-9.58602
10.9854	-0.251327	-9.58653
10.9954	-0.25183	-9.58703
11.0054	-0.252334	-9.58753
11.0154	-0.252838	-9.58804
11.0254	-0.253343	-9.58854
11.0353	-0.253849	-9.58905
11.0453	-0.254355	-9.58955
11.0553	-0.254862	-9.59006
11.0653	-0.255369	-9.59057
11.0752	-0.255877	-9.59108
11.0852	-0.256386	-9.59159
11.0952	-0.256895	-9.5921
11.1052	-0.257405	-9.59261
11.1152	-0.257916	-9.59312
11.1251	-0.258427	-9.59363
11.1351	-0.258939	-9.59414
11.1451	-0.259452	-9.59465
11.1551	-0.259965	-9.59517
11.165	-0.260479	-9.59568
11.175	-0.260993	-9.59619
11.185	-0.261508	-9.59671
11.195	-0.262024	-9.59722
11.205	-0.26254	-9.59774
11.2149	-0.263057	-9.59826
11.2249	-0.263575	-9.59878
11.2349	-0.264093	-9.59929
11.2449	-0.264612	-9.59981
11.2548	-0.265132	-9.60033
11.2648	-0.265652	-9.60085
11.2748	-0.266173	-9.60137
11.2848	-0.266694	-9.60189
11.2947	-0.267216	-9.60242
11.3047	-0.267739	-9.60294
11.3147	-0.268263	-9.60346
11.3247	-0.268787	-9.60399
11.3347	-0.269311	-9.60451
11.3446	-0.269837	-9.60504
11.3546	-0.270363	-9.60556
11.3646	-0.270889	-9.60609
11.3746	-0.271416	-9.60662
11.3845	-0.271944	-9.60714
11.3945	-0.272473	-9.60767
11.4045	-0.273002	-9.6082
11.4145	-0.273532	-9.60873
11.4245	-0.274062	-9.60926
11.4344	-0.274593	-9.60979
11.4444	-0.275125	-9.61033
11.4544	-0.275658	-9.61086
11.4644	-0.276191	-9.61139
11.4743	-0.276724	-9.61192
11.4843	-0.277259	-9.61246
11.4943	-0.277794	-9.61299
11.5043	-0.278329	-9.61353
11.5143	-0.278866	-9.61407
11.5242	-0.279403	-9.6146
11.5342	-0.27994	-9.61514
11.5442	-0.280479	-9.61568
11.5542	-0.281017	-9.61622
11.5641	-0.281557	-9.61676
11.5741	-0.282097	-9.6173
11.5841	-0.282638	-9.61784
11.5941	-0.28318	-9.61838
11.6041	-0.283722	-9.61892
11.614	-0.284265	-9.61946
11.624	-0.284808	-9.62001
11.634	-0.285352	-9.62055
11.644	-0.285897	-9.6211
11.6539	-0.286443	-9.62164
11.6639	-0.286989	-9.62219
11.6739	-0.287536	-9.62274
11.6839	-0.288083	-9.62328
11.6938	-0.288631	-9.62383
11.7038	-0.28918	-9.62438
11.7138	-0.289729	-9.62493
11.7238	-0.29028	-9.62548
11.7338	-0.29083	-9.62603
11.7437	-0.291382	-9.62658
11.7537	-0.291934	-9.62713
11.7637	-0.292486	-9.62769
11.7737	-0.29304	-9.62824
11.7836	-0.293594	-9.62879
11.7936	-0.294149	-9.62935
11.8036	-0.294704	-9.6299
11.8136	-0.29526	-9.63046
11.8236	-0.295817	-9.63102
11.8335	-0.296374	-9.63157
11.8435	-0.296932	-9.63213
11.8535	-0.297491	-9.63269
11.8635	-0.29805	-9.63325
11.8734	-0.298611	-9.63381
11.8834	-0.299171	-9.63437
11.8934	-0.299733	-9.63493
11.9034	-0.300295	-9.63549
11.9134	-0.300858	-9.63606
11.9233	-0.301421	-9.63662
11.9333	-0.301985	-9.63719
11.9433	-0.30255	-9.63775
11.9533	-0.303115	-9.63832
11.9632	-0.303681	-9.63888
11.9732	-0.304248	-9.63945
11.9832	-0.304816	-9.64002
11.9932	-0.305384	-9.64058
12.0032	-0.305953	-9.64115
12.0131	-0.306522	-9.64172
12.0231	-0.307092	-9.64229
12.0331	-0.307663	-9.64286
12.0431	-0.308235	-9.64343
12.053	-0.308807	-9.64401
12.063	-0.30938	-9.64458
12.073	-0.309953	-9.64515
12.083	-0.310527	-9.64573
12.0929	-0.311102	-9.6463
12.1029	-0.311678	-9.64688
12.1129	-0.312254	-9.64745
12.1229	-0.312831	-9.64803
12.1329	-0.313409	-9.64861
12.1428	-0.313987	-9.64919
12.1528	-0.314566	-9.64977
12.1628	-0.315146	-9.65035
12.1728	-0.315726	-9.65093
12.1827	-0.316307	-9.65151
12.1927	-0.316889	-9.65209
12.2027	-0.317471	-9.65267
12.2127	-0.318054	-9.65325
12.2227	-0.318638	-9.65384
12.2326	-0.319223	-9.65442
12.2426	-0.319808	-9.65501
12.2526	-0.320394	-9.65559
12.2626	-0.32098	-9.65618
12.2725	-0.321567	-9.65677
12.2825	-0.322155	-9.65736
12.2925	-0.322744	-9.65794
12.3025	-0.323333	-9.65853
12.3125	-0.323923	-9.65912
12.3224	-0.324514	-9.65971
12.3324	-0.325105	-9.66031
12.3424	-0.325697	-9.6609
12.3524	-0.32629	-9.66149
12.3623	-0.326883	-9.66208
12.3723	-0.327478	-9.66268
12.3823	-0.328072	-9.66327
12.3923	-0.328668	-9.66387
12.4023	-0.329264	-9.66446
12.4122	-0.329861	-9.66506
12.4222	-0.330459	-9.66566
12.4322	-0.331057	-9.66626
12.4422	-0.331656	-9.66686
12.4521	-0.332256	-9.66746
12.4621	-0.332856	-9.66806
12.4721	-0.333457	-9.66866
12.4821	-0.334059	-9.66926
12.492	-0.334662	-9.66986
12.502	-0.335265	-9.67046
12.512	-0.335869	-9.67107
12.522	-0.336473	-9.67167
12.532	-0.337079	-9.67228
12.5419	-0.337685	-9.67288
12.5519	-0.338291	-9.67349
12.5619	-0.338899	-9.6741
12.5719	-0.339507	-9.67471
12.5818	-0.340116	-9.67532
12.5918	-0.340725	-9.67593
12.6018	-0.341335	-9.67654
12.6118	-0.341946	-9.67715
12.6218	-0.342558	-9.67776
12.6317	-0.34317	-9.67837
12.6417	-0.343784	-9.67898
12.6517	-0.344397	-9.6796
12.6617	-0.345012	-9.68021
12.6716	-0.345627	-9.68083
12.6816	-0.346243	-9.68144
12.6916	-0.34686	-9.68206
12.7016	-0.347477	-9.68268
12.7116	-0.348095	-9.6833
12.7215	-0.348714	-9.68391
12.7315	-0.349333	-9.68453
12.7415	-0.349953	-9.68515
12.7515	-0.350574	-9.68577
12.7614	-0.351196	-9.6864
12.7714	-0.351818	-9.68702
12.7814	-0.352441	-9.68764
12.7914	-0.353065	-9.68827
12.8014	-0.353689	-9.68889
12.8113	-0.354315	-9.68951
12.8213	-0.354941	-9.69014
12.8313	-0.355567	-9.69077
12.8413	-0.356195	-9.69139
12.8512	-0.356823	-9.69202
12.8612	-0.357451	-9.69265
12.8712	-0.358081	-9.69328
12.8812	-0.358711	-9.69391
12.8911	-0.359342	-9.69454
12.9011	-0.359974	-9.69517
12.9111	-0.360606	-9.69581
12.9211	-0.361239	-9.69644
12.9311	-0.361873	-9.69707
12.941	-0.362508	-9.69771
12.951	-0.363143	-9.69834
12.961	-0.363779	-9.69898
12.971	-0.364416	-9.69962
12.9809	-0.365053	-9.70025
12.9909	-0.365691	-9.70089
13.0009	-0.36633	-9.70153
13.0109	-0.36697	-9.70217
13.0209	-0.36761	-9.70281
13.0308	-0.368251	-9.70345
13.0408	-0.368893	-9.70409
13.0508	-0.369536	-9.70474
13.0608	-0.370179	-9.70538
13.0707	-0.370823	-9.70602
13.0807	-0.371468	-9.70667
13.0907	-0.372113	-9.70731
13.1007	-0.372759	-9.70796
13.1107	-0.373406	-9.70861
13.1206	-0.374054	-9.70925
13.1306	-0.374703	-9.7099
13.1406	-0.375352	-9.71055
13.1506	-0.376002	-9.7112
13.1605	-0.376652	-9.71185
13.1705	-0.377304	-9.7125
13.1805	-0.377956	-9.71316
13.1905	-0.378609	-9.71381
13.2005	-0.379262	-9.71446
13.2104	-0.379916	-9.71512
13.2204	-0.380571	-9.71577
13.2304	-0.381227	-9.71643
13.2404	-0.381884	-9.71708
13.2503	-0.382541	-9.71774
13.2603	-0.383199	-9.7184
13.2703	-0.383858	-9.71906
13.2803	-0.384517	-9.71972
13.2902	-0.385178	-9.72038
13.3002	-0.385839	-9.72104
13.3102	-0.3865	-9.7217
13.3202	-0.387163	-9.72236
13.3302	-0.387826	-9.72303
13.3401	-0.38849	-9.72369
13.3501	-0.389155	-9.72435
13.3601	-0.38982	-9.72502
13.3701	-0.390486	-9.72569
13.38	-0.391153	-9.72635
13.39	-0.391821	-9.72702
13.4	-0.392489	-9.72769
13.41	-0.393159	-9.72836
13.42	-0.393829	-9.72903
13.4299	-0.394499	-9.7297
13.4399	-0.395171	-9.73037
13.4499	-0.395843	-9.73104
13.4599	-0.396516	-9.73172
13.4698	-0.39719	-9.73239
13.4798	-0.397864	-9.73306
13.4898	-0.398539	-9.73374
13.4998	-0.399215	-9.73442
13.5098	-0.399892	-9.73509
13.5197	-0.400569	-9.73577
13.5297	-0.401248	-9.73645
13.5397	-0.401927	-9.73713
13.5497	-0.402606	-9.73781
13.5596	-0.403287	-9.73849
13.5696	-0.403968	-9.73917
13.5796	-0.40465	-9.73985
13.5896	-0.405333	-9.74053
13.5995	-0.406016	-9.74122
13.6095	-0.406701	-9.7419
13.6195	-0.407386	-9.74259
13.6295	-0.408072	-9.74327
13.6395	-0.408758	-9.74396
13.6494	-0.409446	-9.74465
13.6594	-0.410134	-9.74533
13.6694	-0.410823	-9.74602
13.6794	-0.411512	-9.74671
13.6893	-0.412203	-9.7474
13.6993	-0.412894	-9.74809
13.7093	-0.413586	-9.74879
13.7193	-0.414279	-9.74948
13.7293	-0.414972	-9.75017
13.7392	-0.415666	-9.75087
13.7492	-0.416361	-9.75156
13.7592	-0.417057	-9.75226
13.7692	-0.417754	-9.75295
13.7791	-0.418451	-9.75365
13.7891	-0.419149	-9.75435
13.7991	-0.419848	-9.75505
13.8091	-0.420547	-9.75575
13.8191	-0.421248	-9.75645
13.829	-0.421949	-9.75715
13.839	-0.422651	-9.75785
13.849	-0.423354	-9.75855
13.859	-0.424057	-9.75926
13.8689	-0.424762	-9.75996
13.8789	-0.425467	-9.76067
13.8889	-0.426172	-9.76137
13.8989	-0.426879	-9.76208
13.9089	-0.427586	-9.76279
13.9188	-0.428295	-9.76349
13.9288	-0.429003	-9.7642
13.9388	-0.429713	-9.76491
13.9488	-0.430424	-9.76562
13.9587	-0.431135	-9.76634
13.9687	-0.431847	-9.76705
13.9787	-0.43256	-9.76776
13.9887	-0.433273	-9.76847
13.9986	-0.433988	-9.76919
14.0086	-0.434703	-9.7699
14.0186	-0.435419	-9.77062
14.0286	-0.436136	-9.77134
14.0386	-0.436853	-9.77205
14.0485	-0.437572	-9.77277
14.0585	-0.438291	-9.77349
14.0685	-0.439011	-9.77421
14.0785	-0.439731	-9.77493
14.0884	-0.440453	-9.77565
14.0984	-0.441175	-9.77638
14.1084	-0.441898	-9.7771
14.1184	-0.442622	-9.77782
14.1284	-0.443347	-9.77855
14.1383	-0.444072	-9.77927
14.1483	-0.444798	-9.78
14.1583	-0.445525	-9.78073
14.1683	-0.446253	-9.78145
14.1782	-0.446982	-9.78218
14.1882	-0.447711	-9.78291
14.1982	-0.448441	-9.78364
14.2082	-0.449172	-9.78437
14.2182	-0.449904	-9.7851
14.2281	-0.450636	-9.78584
14.2381	-0.45137	-9.78657
14.2481	-0.452104	-9.7873
14.2581	-0.452839	-9.78804
14.268	-0.453575	-9.78877
14.278	-0.454311	-9.78951
14.288	-0.455049	-9.79025
14.298	-0.455787	-9.79099
14.308	-0.456526	-9.79173
14.3179	-0.457265	-9.79247
14.3279	-0.458006	-9.79321
14.3379	-0.458747	-9.79395
14.3479	-0.459489	-9.79469
14.3578	-0.460232	-9.79543
14.3678	-0.460976	-9.79618
14.3778	-0.461721	-9.79692
14.3878	-0.462466	-9.79767
14.3977	-0.463212	-9.79841
14.4077	-0.463959	-9.79916
14.4177	-0.464707	-9.79991
14.4277	-0.465456	-9.80066
14.4377	-0.466205	-9.80141
14.4476	-0.466955	-9.80216
14.4576	-0.467706	-9.80291
14.4676	-0.468458	-9.80366
14.4776	-0.469211	-9.80441
14.4875	-0.469964	-9.80516
14.4975	-0.470718	-9.80592
14.5075	-0.471473	-9.80667
14.5175	-0.472229	-9.80743
14.5275	-0.472986	-9.80819
14.5374	-0.473744	-9.80894
14.5474	-0.474502	-9.8097
14.5574	-0.475261	-9.81046
14.5674	-0.476021	-9.81122
14.5773	-0.476782	-9.81198
14.5873	-0.477543	-9.81274
14.5973	-0.478306	-9.81351
14.6073	-0.479069	-9.81427
14.6173	-0.479833	-9.81503
14.6272	-0.480598	-9.8158
14.6372	-0.481363	-9.81656
14.6472	-0.48213	-9.81733
14.6572	-0.482897	-9.8181
14.6671	-0.483665	-9.81887
14.6771	-0.484434	-9.81963
14.6871	-0.485204	-9.8204
14.6971	-0.485975	-9.82117
14.7071	-0.486746	-9.82195
14.717	-0.487518	-9.82272
14.727	-0.488292	-9.82349
14.737	-0.489065	-9.82427
14.747	-0.48984	-9.82504
14.7569	-0.490616	-9.82582
14.7669	-0.491392	-9.82659
14.7769	-0.492169	-9.82737
14.7869	-0.492947	-9.82815
14.7968	-0.493726	-9.82893
14.8068	-0.494506	-9.82971
14.8168	-0.495286	-9.83049
14.8268	-0.496068	-9.83127
14.8368	-0.49685	-9.83205
14.8467	-0.497633	-9.83283
14.8567	-0.498417	-9.83362
14.8667	-0.499201	-9.8344
14.8767	-0.499987	-9.83519
14.8866	-0.500773	-9.83597
14.8966	-0.50156	-9.83676
14.9066	-0.502348	-9.83755
14.9166	-0.503137	-9.83834
14.9266	-0.503927	-9.83913
14.9365	-0.504718	-9.83992
14.9465	-0.505509	-9.84071
14.9565	-0.506301	-9.8415
14.9665	-0.507094	-9.84229
14.9764	-0.507888	-9.84309
14.9864	-0.508683	-9.84388
14.9964	-0.509478	-9.84468
15.0064	-0.510275	-9.84547
15.0164	-0.511072	-9.84627
15.0263	-0.51187	-9.84707
15.0363	-0.512669	-9.84787
15.0463	-0.513469	-9.84867
15.0563	-0.514269	-9.84947
15.0662	-0.515071	-9.85027
15.0762	-0.515873	-9.85107
15.0862	-0.516676	-9.85188
15.0962	-0.51748	-9.85268
15.1062	-0.518285	-9.85349
15.1161	-0.519091	-9.85429
15.1261	-0.519897	-9.8551
15.1361	-0.520705	-9.8559
15.1461	-0.521513	-9.85671
15.156	-0.522322	-9.85752
15.166	-0.523132	-9.85833
15.176	-0.523943	-9.85914
15.186	-0.524754	-9.85995
15.1959	-0.525567	-9.86077
15.2059	-0.52638	-9.86158
15.2159	-0.527194	-9.86239
15.2259	-0.528009	-9.86321
15.2359	-0.528825	-9.86403
15.2458	-0.529642	-9.86484
15.2558	-0.53046	-9.86566
15.2658	-0.531278	-9.86648
15.2758	-0.532097	-9.8673
15.2857	-0.532918	-9.86812
15.2957	-0.533739	-9.86894
15.3057	-0.53456	-9.86976
15.3157	-0.535383	-9.87058
15.3257	-0.536207	-9.87141
15.3356	-0.537031	-9.87223
15.3456	-0.537857	-9.87306
15.3556	-0.538683	-9.87388
15.3656	-0.53951	-9.87471
15.3755	-0.540338	-9.87554
15.3855	-0.541167	-9.87637
15.3955	-0.541996	-9.8772
15.4055	-0.542827	-9.87803
15.4155	-0.543658	-9.87886
15.4254	-0.54449	-9.87969
15.4354	-0.545324	-9.88052
15.4454	-0.546158	-9.88136
15.4554	-0.546992	-9.88219
15.4653	-0.547828	-9.88303
15.4753	-0.548665	-9.88386
15.4853	-0.549502	-9.8847
15.4953	-0.55034	-9.88554
15.5053	-0.55118	-9.88638
15.5152	-0.55202	-9.88722
15.5252	-0.552861	-9.88806
15.5352	-0.553702	-9.8889
15.5452	-0.554545	-9.88975
15.5551	-0.555389	-9.89059
15.5651	-0.556233	-9.89143
15.5751	-0.557078	-9.89228
15.5851	-0.557925	-9.89312
15.595	-0.558772	-9.89397
15.605	-0.55962	-9.89482
15.615	-0.560468	-9.89567
15.625	-0.561318	-9.89652
15.635	-0.562169	-9.89737
15.6449	-0.56302	-9.89822
15.6549	-0.563872	-9.89907
15.6649	-0.564726	-9.89993
15.6749	-0.56558	-9.90078
15.6848	-0.566435	-9.90163
15.6948	-0.56729	-9.90249
15.7048	-0.568147	-9.90335
15.7148	-0.569005	-9.9042
15.7248	-0.569863	-9.90506
15.7347	-0.570723	-9.90592
15.7447	-0.571583	-9.90678
15.7547	-0.572444	-9.90764
15.7647	-0.573306	-9.90851
15.7746	-0.574169	-9.90937
15.7846	-0.575033	-9.91023
15.7946	-0.575898	-9.9111
15.8046	-0.576763	-9.91196
15.8146	-0.57763	-9.91283
15.8245	-0.578497	-9.9137
15.8345	-0.579365	-9.91457
15.8445	-0.580234	-9.91543
15.8545	-0.581104	-9.9163
15.8644	-0.581975	-9.91718
15.8744	-0.582847	-9.91805
15.8844	-0.58372	-9.91892
15.8944	-0.584593	-9.91979
15.9044	-0.585468	-9.92067
15.9143	-0.586343	-9.92154
15.9243	-0.58722	-9.92242
15.9343	-0.588097	-9.9233
15.9443	-0.588975	-9.92418
15.9542	-0.589854	-9.92505
15.9642	-0.590734	-9.92593
15.9742	-0.591615	-9.92681
15.9842	-0.592496	-9.9277
15.9941	-0.593379	-9.92858
16.0041	-0.594262	-9.92946
16.0141	-0.595147	-9.93035
16.0241	-0.596032	-9.93123
16.0341	-0.596918	-9.93212
16.044	-0.597805	-9.93301
16.054	-0.598693	-9.93389
16.064	-0.599582	-9.93478
16.074	-0.600472	-9.93567
16.0839	-0.601363	-9.93656
