Freq_GHz	Model_Norm_dB	Model_dBm_5mA
1.07779	-0.0104133	-3.9899
1.08777	-0.0106087	-3.9901
1.09775	-0.0108059	-3.9903
1.10773	-0.0110049	-3.9905
1.1177	-0.0112058	-3.9907
1.12768	-0.0114084	-3.9909
1.13766	-0.0116128	-3.9911
1.14764	-0.0118191	-3.99131
1.15761	-0.0120271	-3.99152
1.16759	-0.0122369	-3.99173
1.17757	-0.0124486	-3.99194
1.18755	-0.012662	-3.99215
1.19752	-0.0128773	-3.99237
1.2075	-0.0130943	-3.99258
1.21748	-0.0133132	-3.9928
1.22746	-0.0135339	-3.99302
1.23743	-0.0137563	-3.99325
1.24741	-0.0139806	-3.99347
1.25739	-0.0142067	-3.9937
1.26737	-0.0144345	-3.99393
1.27734	-0.0146642	-3.99415
1.28732	-0.0148957	-3.99439
1.2973	-0.015129	-3.99462
1.30728	-0.0153641	-3.99485
1.31725	-0.015601	-3.99509
1.32723	-0.0158397	-3.99533
1.33721	-0.0160802	-3.99557
1.34719	-0.0163225	-3.99581
1.35716	-0.0165666	-3.99606
1.36714	-0.0168125	-3.9963
1.37712	-0.0170602	-3.99655
1.3871	-0.0173097	-3.9968
1.39707	-0.0175611	-3.99705
1.40705	-0.0178142	-3.9973
1.41703	-0.0180691	-3.99756
1.42701	-0.0183259	-3.99782
1.43698	-0.0185844	-3.99807
1.44696	-0.0188448	-3.99834
1.45694	-0.0191069	-3.9986
1.46692	-0.0193709	-3.99886
1.47689	-0.0196366	-3.99913
1.48687	-0.0199042	-3.99939
1.49685	-0.0201736	-3.99966
1.50683	-0.0204447	-3.99994
1.5168	-0.0207177	-4.00021
1.52678	-0.0209925	-4.00048
1.53676	-0.0212691	-4.00076
1.54674	-0.0215475	-4.00104
1.55671	-0.0218277	-4.00132
1.56669	-0.0221097	-4.0016
1.57667	-0.0223935	-4.00188
1.58665	-0.0226791	-4.00217
1.59662	-0.0229666	-4.00246
1.6066	-0.0232558	-4.00275
1.61658	-0.0235468	-4.00304
1.62656	-0.0238397	-4.00333
1.63653	-0.0241343	-4.00362
1.64651	-0.0244308	-4.00392
1.65649	-0.024729	-4.00422
1.66647	-0.0250291	-4.00452
1.67644	-0.025331	-4.00482
1.68642	-0.0256346	-4.00513
1.6964	-0.0259401	-4.00543
1.70638	-0.0262474	-4.00574
1.71635	-0.0265565	-4.00605
1.72633	-0.0268674	-4.00636
1.73631	-0.0271801	-4.00667
1.74629	-0.0274946	-4.00699
1.75626	-0.027811	-4.0073
1.76624	-0.0281291	-4.00762
1.77622	-0.028449	-4.00794
1.7862	-0.0287708	-4.00826
1.79617	-0.0290943	-4.00858
1.80615	-0.0294197	-4.00891
1.81613	-0.0297468	-4.00924
1.82611	-0.0300758	-4.00957
1.83608	-0.0304066	-4.0099
1.84606	-0.0307392	-4.01023
1.85604	-0.0310736	-4.01056
1.86602	-0.0314098	-4.0109
1.87599	-0.0317478	-4.01124
1.88597	-0.0320876	-4.01158
1.89595	-0.0324292	-4.01192
1.90593	-0.0327727	-4.01226
1.9159	-0.0331179	-4.01261
1.92588	-0.033465	-4.01296
1.93586	-0.0338138	-4.0133
1.94584	-0.0341645	-4.01365
1.95581	-0.034517	-4.01401
1.96579	-0.0348712	-4.01436
1.97577	-0.0352273	-4.01472
1.98575	-0.0355852	-4.01508
1.99572	-0.0359449	-4.01544
2.0057	-0.0363065	-4.0158
2.01568	-0.0366698	-4.01616
2.02566	-0.0370349	-4.01653
2.03563	-0.0374019	-4.01689
2.04561	-0.0377706	-4.01726
2.05559	-0.0381412	-4.01763
2.06557	-0.0385136	-4.018
2.07554	-0.0388877	-4.01838
2.08552	-0.0392637	-4.01875
2.0955	-0.0396415	-4.01913
2.10548	-0.0400211	-4.01951
2.11545	-0.0404026	-4.01989
2.12543	-0.0407858	-4.02028
2.13541	-0.0411708	-4.02066
2.14539	-0.0415577	-4.02105
2.15536	-0.0419463	-4.02144
2.16534	-0.0423368	-4.02183
2.17532	-0.0427291	-4.02222
2.1853	-0.0431232	-4.02261
2.19527	-0.0435191	-4.02301
2.20525	-0.0439168	-4.02341
2.21523	-0.0443163	-4.02381
2.22521	-0.0447177	-4.02421
2.23518	-0.0451208	-4.02461
2.24516	-0.0455258	-4.02502
2.25514	-0.0459325	-4.02542
2.26512	-0.0463411	-4.02583
2.27509	-0.0467515	-4.02624
2.28507	-0.0471637	-4.02665
2.29505	-0.0475777	-4.02707
2.30503	-0.0479935	-4.02748
2.315	-0.0484112	-4.0279
2.32498	-0.0488306	-4.02832
2.33496	-0.0492519	-4.02874
2.34494	-0.0496749	-4.02917
2.35491	-0.0500998	-4.02959
2.36489	-0.0505265	-4.03002
2.37487	-0.050955	-4.03045
2.38485	-0.0513853	-4.03088
2.39482	-0.0518175	-4.03131
2.4048	-0.0522514	-4.03174
2.41478	-0.0526872	-4.03218
2.42476	-0.0531247	-4.03262
2.43473	-0.0535641	-4.03305
2.44471	-0.0540053	-4.0335
2.45469	-0.0544483	-4.03394
2.46467	-0.0548932	-4.03438
2.47464	-0.0553398	-4.03483
2.48462	-0.0557882	-4.03528
2.4946	-0.0562385	-4.03573
2.50458	-0.0566906	-4.03618
2.51455	-0.0571445	-4.03663
2.52453	-0.0576002	-4.03709
2.53451	-0.0580577	-4.03755
2.54449	-0.058517	-4.03801
2.55446	-0.0589782	-4.03847
2.56444	-0.0594411	-4.03893
2.57442	-0.0599059	-4.0394
2.5844	-0.0603725	-4.03986
2.59437	-0.0608409	-4.04033
2.60435	-0.0613111	-4.0408
2.61433	-0.0617831	-4.04127
2.62431	-0.062257	-4.04175
2.63428	-0.0627326	-4.04222
2.64426	-0.0632101	-4.0427
2.65424	-0.0636894	-4.04318
2.66422	-0.0641705	-4.04366
2.67419	-0.0646534	-4.04414
2.68417	-0.0651382	-4.04463
2.69415	-0.0656247	-4.04512
2.70413	-0.0661131	-4.0456
2.7141	-0.0666033	-4.04609
2.72408	-0.0670953	-4.04659
2.73406	-0.0675891	-4.04708
2.74404	-0.0680847	-4.04758
2.75401	-0.0685822	-4.04807
2.76399	-0.0690814	-4.04857
2.77397	-0.0695825	-4.04907
2.78395	-0.0700854	-4.04958
2.79392	-0.0705901	-4.05008
2.8039	-0.0710967	-4.05059
2.81388	-0.071605	-4.0511
2.82386	-0.0721152	-4.05161
2.83383	-0.0726272	-4.05212
2.84381	-0.073141	-4.05263
2.85379	-0.0736566	-4.05315
2.86377	-0.074174	-4.05366
2.87374	-0.0746933	-4.05418
2.88372	-0.0752144	-4.0547
2.8937	-0.0757372	-4.05523
2.90368	-0.0762619	-4.05575
2.91365	-0.0767885	-4.05628
2.92363	-0.0773168	-4.05681
2.93361	-0.077847	-4.05734
2.94359	-0.078379	-4.05787
2.95356	-0.0789128	-4.0584
2.96354	-0.0794484	-4.05894
2.97352	-0.0799858	-4.05948
2.9835	-0.0805251	-4.06002
2.99347	-0.0810661	-4.06056
3.00345	-0.081609	-4.0611
3.01343	-0.0821537	-4.06164
3.02341	-0.0827003	-4.06219
3.03338	-0.0832486	-4.06274
3.04336	-0.0837988	-4.06329
3.05334	-0.0843508	-4.06384
3.06332	-0.0849046	-4.0644
3.07329	-0.0854602	-4.06495
3.08327	-0.0860177	-4.06551
3.09325	-0.086577	-4.06607
3.10323	-0.087138	-4.06663
3.1132	-0.087701	-4.06719
3.12318	-0.0882657	-4.06776
3.13316	-0.0888322	-4.06832
3.14314	-0.0894006	-4.06889
3.15311	-0.0899708	-4.06946
3.16309	-0.0905428	-4.07003
3.17307	-0.0911167	-4.07061
3.18305	-0.0916923	-4.07118
3.19302	-0.0922698	-4.07176
3.203	-0.0928491	-4.07234
3.21298	-0.0934302	-4.07292
3.22296	-0.0940132	-4.0735
3.23293	-0.0945979	-4.07409
3.24291	-0.0951845	-4.07468
3.25289	-0.0957729	-4.07526
3.26287	-0.0963632	-4.07585
3.27284	-0.0969552	-4.07645
3.28282	-0.0975491	-4.07704
3.2928	-0.0981448	-4.07764
3.30278	-0.0987423	-4.07823
3.31275	-0.0993417	-4.07883
3.32273	-0.0999429	-4.07943
3.33271	-0.100546	-4.08004
3.34269	-0.101151	-4.08064
3.35266	-0.101757	-4.08125
3.36264	-0.102366	-4.08186
3.37262	-0.102976	-4.08247
3.3826	-0.103588	-4.08308
3.39257	-0.104202	-4.08369
3.40255	-0.104818	-4.08431
3.41253	-0.105435	-4.08493
3.42251	-0.106055	-4.08555
3.43248	-0.106676	-4.08617
3.44246	-0.107299	-4.08679
3.45244	-0.107924	-4.08741
3.46242	-0.108551	-4.08804
3.47239	-0.109179	-4.08867
3.48237	-0.10981	-4.0893
3.49235	-0.110442	-4.08993
3.50233	-0.111076	-4.09057
3.5123	-0.111712	-4.0912
3.52228	-0.112349	-4.09184
3.53226	-0.112989	-4.09248
3.54224	-0.11363	-4.09312
3.55221	-0.114273	-4.09376
3.56219	-0.114918	-4.09441
3.57217	-0.115565	-4.09506
3.58215	-0.116214	-4.0957
3.59212	-0.116864	-4.09635
3.6021	-0.117516	-4.09701
3.61208	-0.11817	-4.09766
3.62206	-0.118826	-4.09832
3.63203	-0.119484	-4.09897
3.64201	-0.120144	-4.09963
3.65199	-0.120805	-4.1003
3.66197	-0.121468	-4.10096
3.67194	-0.122133	-4.10162
3.68192	-0.1228	-4.10229
3.6919	-0.123469	-4.10296
3.70188	-0.12414	-4.10363
3.71185	-0.124812	-4.1043
3.72183	-0.125486	-4.10498
3.73181	-0.126162	-4.10565
3.74179	-0.12684	-4.10633
3.75176	-0.12752	-4.10701
3.76174	-0.128201	-4.10769
3.77172	-0.128885	-4.10837
3.7817	-0.12957	-4.10906
3.79167	-0.130257	-4.10975
3.80165	-0.130946	-4.11044
3.81163	-0.131636	-4.11113
3.82161	-0.132329	-4.11182
3.83158	-0.133023	-4.11251
3.84156	-0.133719	-4.11321
3.85154	-0.134417	-4.11391
3.86152	-0.135117	-4.11461
3.87149	-0.135819	-4.11531
3.88147	-0.136522	-4.11601
3.89145	-0.137227	-4.11672
3.90143	-0.137934	-4.11742
3.9114	-0.138643	-4.11813
3.92138	-0.139354	-4.11884
3.93136	-0.140067	-4.11956
3.94134	-0.140781	-4.12027
3.95131	-0.141498	-4.12099
3.96129	-0.142216	-4.12171
3.97127	-0.142936	-4.12243
3.98125	-0.143657	-4.12315
3.99122	-0.144381	-4.12387
4.0012	-0.145107	-4.1246
4.01118	-0.145834	-4.12532
4.02116	-0.146563	-4.12605
4.03113	-0.147294	-4.12678
4.04111	-0.148027	-4.12752
4.05109	-0.148761	-4.12825
4.06107	-0.149498	-4.12899
4.07104	-0.150236	-4.12973
4.08102	-0.150976	-4.13047
4.091	-0.151718	-4.13121
4.10098	-0.152462	-4.13195
4.11095	-0.153207	-4.1327
4.12093	-0.153955	-4.13345
4.13091	-0.154704	-4.13419
4.14089	-0.155455	-4.13495
4.15086	-0.156208	-4.1357
4.16084	-0.156963	-4.13645
4.17082	-0.15772	-4.13721
4.1808	-0.158478	-4.13797
4.19077	-0.159238	-4.13873
4.20075	-0.16	-4.13949
4.21073	-0.160764	-4.14025
4.22071	-0.16153	-4.14102
4.23068	-0.162298	-4.14179
4.24066	-0.163067	-4.14256
4.25064	-0.163839	-4.14333
4.26062	-0.164612	-4.1441
4.27059	-0.165387	-4.14488
4.28057	-0.166164	-4.14565
4.29055	-0.166942	-4.14643
4.30053	-0.167723	-4.14721
4.3105	-0.168505	-4.148
4.32048	-0.169289	-4.14878
4.33046	-0.170075	-4.14957
4.34044	-0.170863	-4.15035
4.35041	-0.171653	-4.15114
4.36039	-0.172444	-4.15193
4.37037	-0.173237	-4.15273
4.38035	-0.174033	-4.15352
4.39032	-0.17483	-4.15432
4.4003	-0.175628	-4.15512
4.41028	-0.176429	-4.15592
4.42026	-0.177232	-4.15672
4.43023	-0.178036	-4.15753
4.44021	-0.178842	-4.15833
4.45019	-0.17965	-4.15914
4.46017	-0.18046	-4.15995
4.47014	-0.181272	-4.16076
4.48012	-0.182085	-4.16158
4.4901	-0.182901	-4.16239
4.50008	-0.183718	-4.16321
4.51005	-0.184537	-4.16403
4.52003	-0.185358	-4.16485
4.53001	-0.186181	-4.16567
4.53998	-0.187005	-4.1665
4.54996	-0.187832	-4.16732
4.55994	-0.18866	-4.16815
4.56992	-0.18949	-4.16898
4.57989	-0.190322	-4.16981
4.58987	-0.191156	-4.17065
4.59985	-0.191992	-4.17148
4.60983	-0.192829	-4.17232
4.6198	-0.193668	-4.17316
4.62978	-0.19451	-4.174
4.63976	-0.195353	-4.17484
4.64974	-0.196197	-4.17569
4.65971	-0.197044	-4.17653
4.66969	-0.197893	-4.17738
4.67967	-0.198743	-4.17823
4.68965	-0.199595	-4.17909
4.69962	-0.200449	-4.17994
4.7096	-0.201305	-4.1808
4.71958	-0.202163	-4.18165
4.72956	-0.203022	-4.18251
4.73953	-0.203884	-4.18337
4.74951	-0.204747	-4.18424
4.75949	-0.205612	-4.1851
4.76947	-0.206479	-4.18597
4.77944	-0.207348	-4.18684
4.78942	-0.208219	-4.18771
4.7994	-0.209091	-4.18858
4.80938	-0.209965	-4.18946
4.81935	-0.210842	-4.19033
4.82933	-0.21172	-4.19121
4.83931	-0.212599	-4.19209
4.84929	-0.213481	-4.19297
4.85926	-0.214365	-4.19386
4.86924	-0.21525	-4.19474
4.87922	-0.216137	-4.19563
4.8892	-0.217026	-4.19652
4.89917	-0.217917	-4.19741
4.90915	-0.21881	-4.1983
4.91913	-0.219705	-4.1992
4.92911	-0.220601	-4.20009
4.93908	-0.221499	-4.20099
4.94906	-0.2224	-4.20189
4.95904	-0.223302	-4.20279
4.96902	-0.224205	-4.2037
4.97899	-0.225111	-4.2046
4.98897	-0.226019	-4.20551
4.99895	-0.226928	-4.20642
5.00893	-0.227839	-4.20733
5.0189	-0.228752	-4.20824
5.02888	-0.229667	-4.20916
5.03886	-0.230584	-4.21007
5.04884	-0.231503	-4.21099
5.05881	-0.232423	-4.21191
5.06879	-0.233345	-4.21284
5.07877	-0.234269	-4.21376
5.08875	-0.235195	-4.21469
5.09872	-0.236123	-4.21561
5.1087	-0.237053	-4.21654
5.11868	-0.237985	-4.21748
5.12866	-0.238918	-4.21841
5.13863	-0.239853	-4.21934
5.14861	-0.24079	-4.22028
5.15859	-0.241729	-4.22122
5.16857	-0.24267	-4.22216
5.17854	-0.243613	-4.2231
5.18852	-0.244557	-4.22405
5.1985	-0.245503	-4.22499
5.20848	-0.246452	-4.22594
5.21845	-0.247402	-4.22689
5.22843	-0.248354	-4.22784
5.23841	-0.249307	-4.2288
5.24839	-0.250263	-4.22975
5.25836	-0.25122	-4.23071
5.26834	-0.25218	-4.23167
5.27832	-0.253141	-4.23263
5.2883	-0.254104	-4.23359
5.29827	-0.255069	-4.23456
5.30825	-0.256035	-4.23553
5.31823	-0.257004	-4.23649
5.32821	-0.257974	-4.23746
5.33818	-0.258946	-4.23844
5.34816	-0.25992	-4.23941
5.35814	-0.260896	-4.24039
5.36812	-0.261874	-4.24136
5.37809	-0.262854	-4.24234
5.38807	-0.263835	-4.24333
5.39805	-0.264819	-4.24431
5.40803	-0.265804	-4.24529
5.418	-0.266791	-4.24628
5.42798	-0.26778	-4.24727
5.43796	-0.268771	-4.24826
5.44794	-0.269763	-4.24925
5.45791	-0.270758	-4.25025
5.46789	-0.271754	-4.25124
5.47787	-0.272752	-4.25224
5.48785	-0.273752	-4.25324
5.49782	-0.274754	-4.25424
5.5078	-0.275758	-4.25525
5.51778	-0.276763	-4.25625
5.52776	-0.277771	-4.25726
5.53773	-0.27878	-4.25827
5.54771	-0.279791	-4.25928
5.55769	-0.280804	-4.26029
5.56767	-0.281819	-4.26131
5.57764	-0.282836	-4.26233
5.58762	-0.283854	-4.26334
5.5976	-0.284875	-4.26437
5.60758	-0.285897	-4.26539
5.61755	-0.286921	-4.26641
5.62753	-0.287947	-4.26744
5.63751	-0.288975	-4.26847
5.64749	-0.290005	-4.2695
5.65746	-0.291036	-4.27053
5.66744	-0.29207	-4.27156
5.67742	-0.293105	-4.2726
5.6874	-0.294142	-4.27363
5.69737	-0.295181	-4.27467
5.70735	-0.296222	-4.27571
5.71733	-0.297265	-4.27676
5.72731	-0.298309	-4.2778
5.73728	-0.299355	-4.27885
5.74726	-0.300404	-4.27989
5.75724	-0.301454	-4.28094
5.76722	-0.302506	-4.282
5.77719	-0.30356	-4.28305
5.78717	-0.304615	-4.28411
5.79715	-0.305673	-4.28516
5.80713	-0.306732	-4.28622
5.8171	-0.307794	-4.28728
5.82708	-0.308857	-4.28835
5.83706	-0.309922	-4.28941
5.84704	-0.310988	-4.29048
5.85701	-0.312057	-4.29155
5.86699	-0.313128	-4.29262
5.87697	-0.3142	-4.29369
5.88695	-0.315274	-4.29476
5.89692	-0.31635	-4.29584
5.9069	-0.317428	-4.29692
5.91688	-0.318508	-4.298
5.92686	-0.31959	-4.29908
5.93683	-0.320674	-4.30016
5.94681	-0.321759	-4.30125
5.95679	-0.322846	-4.30234
5.96677	-0.323935	-4.30343
5.97674	-0.325026	-4.30452
5.98672	-0.326119	-4.30561
5.9967	-0.327214	-4.3067
6.00668	-0.328311	-4.3078
6.01665	-0.329409	-4.3089
6.02663	-0.330509	-4.31
6.03661	-0.331611	-4.3111
6.04659	-0.332715	-4.31221
6.05656	-0.333821	-4.31331
6.06654	-0.334929	-4.31442
6.07652	-0.336039	-4.31553
6.0865	-0.33715	-4.31664
6.09647	-0.338263	-4.31775
6.10645	-0.339379	-4.31887
6.11643	-0.340496	-4.31999
6.12641	-0.341615	-4.32111
6.13638	-0.342735	-4.32223
6.14636	-0.343858	-4.32335
6.15634	-0.344983	-4.32447
6.16632	-0.346109	-4.3256
6.17629	-0.347237	-4.32673
6.18627	-0.348367	-4.32786
6.19625	-0.349499	-4.32899
6.20623	-0.350633	-4.33012
6.2162	-0.351769	-4.33126
6.22618	-0.352906	-4.3324
6.23616	-0.354046	-4.33354
6.24614	-0.355187	-4.33468
6.25611	-0.35633	-4.33582
6.26609	-0.357475	-4.33697
6.27607	-0.358622	-4.33811
6.28605	-0.359771	-4.33926
6.29602	-0.360921	-4.34041
6.306	-0.362074	-4.34156
6.31598	-0.363228	-4.34272
6.32596	-0.364384	-4.34387
6.33593	-0.365542	-4.34503
6.34591	-0.366702	-4.34619
6.35589	-0.367864	-4.34735
6.36587	-0.369027	-4.34852
6.37584	-0.370193	-4.34968
6.38582	-0.37136	-4.35085
6.3958	-0.372529	-4.35202
6.40578	-0.373701	-4.35319
6.41575	-0.374873	-4.35436
6.42573	-0.376048	-4.35554
6.43571	-0.377225	-4.35672
6.44569	-0.378404	-4.35789
6.45566	-0.379584	-4.35907
6.46564	-0.380766	-4.36026
6.47562	-0.38195	-4.36144
6.4856	-0.383136	-4.36263
6.49557	-0.384324	-4.36381
6.50555	-0.385514	-4.365
6.51553	-0.386706	-4.3662
6.52551	-0.387899	-4.36739
6.53548	-0.389094	-4.36858
6.54546	-0.390292	-4.36978
6.55544	-0.391491	-4.37098
6.56542	-0.392692	-4.37218
6.57539	-0.393895	-4.37338
6.58537	-0.395099	-4.37459
6.59535	-0.396306	-4.3758
6.60533	-0.397514	-4.377
6.6153	-0.398724	-4.37821
6.62528	-0.399937	-4.37943
6.63526	-0.401151	-4.38064
6.64524	-0.402367	-4.38186
6.65521	-0.403584	-4.38307
6.66519	-0.404804	-4.38429
6.67517	-0.406025	-4.38552
6.68515	-0.407249	-4.38674
6.69512	-0.408474	-4.38796
6.7051	-0.409701	-4.38919
6.71508	-0.41093	-4.39042
6.72506	-0.412161	-4.39165
6.73503	-0.413394	-4.39288
6.74501	-0.414628	-4.39412
6.75499	-0.415865	-4.39536
6.76497	-0.417103	-4.39659
6.77494	-0.418343	-4.39783
6.78492	-0.419585	-4.39908
6.7949	-0.420829	-4.40032
6.80488	-0.422075	-4.40157
6.81485	-0.423322	-4.40281
6.82483	-0.424572	-4.40406
6.83481	-0.425823	-4.40531
6.84479	-0.427077	-4.40657
6.85476	-0.428332	-4.40782
6.86474	-0.429589	-4.40908
6.87472	-0.430848	-4.41034
6.8847	-0.432108	-4.4116
6.89467	-0.433371	-4.41286
6.90465	-0.434636	-4.41413
6.91463	-0.435902	-4.41539
6.92461	-0.43717	-4.41666
6.93458	-0.43844	-4.41793
6.94456	-0.439712	-4.4192
6.95454	-0.440986	-4.42048
6.96452	-0.442262	-4.42175
6.97449	-0.443539	-4.42303
6.98447	-0.444819	-4.42431
6.99445	-0.4461	-4.42559
7.00443	-0.447383	-4.42687
7.0144	-0.448668	-4.42816
7.02438	-0.449955	-4.42945
7.03436	-0.451244	-4.43073
7.04434	-0.452535	-4.43203
7.05431	-0.453827	-4.43332
7.06429	-0.455122	-4.43461
7.07427	-0.456418	-4.43591
7.08425	-0.457716	-4.43721
7.09422	-0.459016	-4.43851
7.1042	-0.460318	-4.43981
7.11418	-0.461622	-4.44111
7.12416	-0.462928	-4.44242
7.13413	-0.464235	-4.44373
7.14411	-0.465545	-4.44504
7.15409	-0.466856	-4.44635
7.16407	-0.468169	-4.44766
7.17404	-0.469484	-4.44897
7.18402	-0.470801	-4.45029
7.194	-0.47212	-4.45161
7.20398	-0.47344	-4.45293
7.21395	-0.474763	-4.45425
7.22393	-0.476087	-4.45558
7.23391	-0.477414	-4.4569
7.24389	-0.478742	-4.45823
7.25386	-0.480072	-4.45956
7.26384	-0.481404	-4.46089
7.27382	-0.482737	-4.46223
7.2838	-0.484073	-4.46356
7.29377	-0.485411	-4.4649
7.30375	-0.48675	-4.46624
7.31373	-0.488091	-4.46758
7.32371	-0.489434	-4.46892
7.33368	-0.490779	-4.47027
7.34366	-0.492126	-4.47162
7.35364	-0.493475	-4.47297
7.36362	-0.494826	-4.47432
7.37359	-0.496178	-4.47567
7.38357	-0.497533	-4.47702
7.39355	-0.498889	-4.47838
7.40353	-0.500247	-4.47974
7.4135	-0.501607	-4.4811
7.42348	-0.502969	-4.48246
7.43346	-0.504333	-4.48382
7.44344	-0.505698	-4.48519
7.45341	-0.507066	-4.48656
7.46339	-0.508435	-4.48793
7.47337	-0.509806	-4.4893
7.48335	-0.51118	-4.49067
7.49332	-0.512555	-4.49205
7.5033	-0.513931	-4.49342
7.51328	-0.51531	-4.4948
7.52326	-0.516691	-4.49618
7.53323	-0.518073	-4.49756
7.54321	-0.519458	-4.49895
7.55319	-0.520844	-4.50033
7.56317	-0.522232	-4.50172
7.57314	-0.523622	-4.50311
7.58312	-0.525014	-4.5045
7.5931	-0.526408	-4.5059
7.60308	-0.527804	-4.50729
7.61305	-0.529201	-4.50869
7.62303	-0.5306	-4.51009
7.63301	-0.532002	-4.51149
7.64299	-0.533405	-4.5129
7.65296	-0.53481	-4.5143
7.66294	-0.536217	-4.51571
7.67292	-0.537626	-4.51712
7.6829	-0.539036	-4.51853
7.69287	-0.540449	-4.51994
7.70285	-0.541863	-4.52135
7.71283	-0.54328	-4.52277
7.72281	-0.544698	-4.52419
7.73278	-0.546118	-4.52561
7.74276	-0.54754	-4.52703
7.75274	-0.548963	-4.52845
7.76272	-0.550389	-4.52988
7.77269	-0.551817	-4.53131
7.78267	-0.553246	-4.53274
7.79265	-0.554677	-4.53417
7.80263	-0.556111	-4.5356
7.8126	-0.557546	-4.53704
7.82258	-0.558983	-4.53847
7.83256	-0.560421	-4.53991
7.84254	-0.561862	-4.54135
7.85251	-0.563305	-4.5428
7.86249	-0.564749	-4.54424
7.87247	-0.566195	-4.54569
7.88245	-0.567644	-4.54713
7.89242	-0.569094	-4.54858
7.9024	-0.570546	-4.55004
7.91238	-0.572	-4.55149
7.92236	-0.573455	-4.55295
7.93233	-0.574913	-4.5544
7.94231	-0.576372	-4.55586
7.95229	-0.577834	-4.55732
7.96227	-0.579297	-4.55879
7.97224	-0.580762	-4.56025
7.98222	-0.582229	-4.56172
7.9922	-0.583698	-4.56319
8.00218	-0.585169	-4.56466
8.01215	-0.586641	-4.56613
8.02213	-0.588116	-4.56761
8.03211	-0.589592	-4.56908
8.04209	-0.59107	-4.57056
8.05206	-0.592551	-4.57204
8.06204	-0.594033	-4.57352
8.07202	-0.595517	-4.57501
8.082	-0.597002	-4.57649
8.09197	-0.59849	-4.57798
8.10195	-0.59998	-4.57947
