Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
10000000	-17.427933	-177.78883	-17.306024	-179.98179
2.0995e+08	-17.350817	-179.36699	-17.3042	-179.6178
4.099e+08	-17.304142	-178.60423	-17.299062	-179.25447
6.0985e+08	-17.299564	-178.01639	-17.290617	-178.89247
8.098e+08	-17.29138	-177.08931	-17.278881	-178.5324
1.00975e+09	-17.285036	-176.63605	-17.263871	-178.17491
1.2097e+09	-17.277536	-175.73172	-17.245612	-177.82061
1.40965e+09	-17.215466	-175.34143	-17.224133	-177.47011
1.6096e+09	-17.212065	-174.59863	-17.199466	-177.12399
1.80955e+09	-17.137722	-173.81602	-17.171652	-176.78283
2.0095e+09	-17.099874	-173.23543	-17.140732	-176.4472
2.20945e+09	-17.087053	-172.69055	-17.106752	-176.11762
2.4094e+09	-17.010839	-171.93224	-17.069765	-175.79462
2.60935e+09	-16.974995	-171.24838	-17.029824	-175.47869
2.8093e+09	-16.89382	-170.70804	-16.986987	-175.1703
3.00925e+09	-16.884378	-170.19724	-16.941314	-174.86991
3.2092e+09	-16.756676	-169.7529	-16.89287	-174.57794
3.40915e+09	-16.730165	-169.09709	-16.841719	-174.29479
3.6091e+09	-16.663357	-168.47868	-16.78793	-174.02082
3.80905e+09	-16.584997	-168.13596	-16.731574	-173.75638
4.009e+09	-16.510239	-167.36838	-16.67272	-173.50179
4.20895e+09	-16.41069	-167.11989	-16.611443	-173.25735
4.4089e+09	-16.360403	-166.40825	-16.547815	-173.02331
4.60885e+09	-16.261627	-166.20303	-16.481911	-172.79993
4.8088e+09	-16.204079	-165.47118	-16.413806	-172.58741
5.00875e+09	-16.106384	-165.18791	-16.343575	-172.38595
5.2087e+09	-16.032507	-164.84407	-16.271294	-172.19571
5.40865e+09	-15.921911	-164.30743	-16.197036	-172.01684
5.6086e+09	-15.845021	-164.06171	-16.120876	-171.84945
5.80855e+09	-15.772372	-163.59979	-16.042889	-171.69364
6.0085e+09	-15.634723	-163.36426	-15.963147	-171.54949
6.20845e+09	-15.584273	-162.98863	-15.881722	-171.41705
6.4084e+09	-15.450788	-162.67738	-15.798686	-171.29637
6.60835e+09	-15.420479	-162.42632	-15.714108	-171.18747
6.8083e+09	-15.256091	-162.20834	-15.628057	-171.09034
7.00825e+09	-15.181181	-161.94446	-15.540601	-171.00498
7.2082e+09	-15.077091	-161.49875	-15.451805	-170.93136
7.40815e+09	-14.975417	-161.59509	-15.361733	-170.86944
7.6081e+09	-14.878313	-161.38921	-15.270449	-170.81916
7.80805e+09	-14.730887	-161.1167	-15.178013	-170.78046
8.008e+09	-14.674653	-160.92055	-15.084485	-170.75327
8.20795e+09	-14.529219	-160.76529	-14.989923	-170.73749
8.4079e+09	-14.472864	-160.77892	-14.894382	-170.73304
8.60785e+09	-14.313023	-160.5226	-14.797919	-170.7398
8.8078e+09	-14.239074	-160.59729	-14.700585	-170.75767
9.00775e+09	-14.120217	-160.21045	-14.602431	-170.78653
9.2077e+09	-14.033386	-160.36339	-14.503507	-170.82626
9.40765e+09	-13.905294	-160.31483	-14.403862	-170.87672
9.6076e+09	-13.804749	-160.17664	-14.303541	-170.93779
9.80755e+09	-13.695829	-160.38988	-14.202589	-171.00932
1.00075e+10	-13.60491	-160.0957	-14.101049	-171.09118
1.02075e+10	-13.494461	-160.64612	-13.998937	-171.18325
1.04074e+10	-13.380438	-160.2525	-13.896371	-171.28531
1.06074e+10	-13.252077	-160.5708	-13.793286	-171.39731
1.08073e+10	-13.166287	-160.26555	-13.689823	-171.519
1.10073e+10	-13.048253	-160.58383	-13.585915	-171.65034
1.12072e+10	-12.958525	-160.76825	-13.4817	-171.79106
1.14072e+10	-12.828773	-160.82686	-13.377107	-171.94114
1.16071e+10	-12.684865	-160.95239	-13.272274	-172.10028
1.18071e+10	-12.633934	-160.7867	-13.167126	-172.2685
1.2007e+10	-12.448009	-161.34514	-13.061798	-172.44547
1.2207e+10	-12.437675	-161.10652	-12.956215	-172.63122
1.24069e+10	-12.215332	-161.50824	-12.85051	-172.82543
1.26069e+10	-12.241683	-161.29927	-12.744603	-173.02814
1.28068e+10	-12.043386	-162.06729	-12.638627	-173.23899
1.30068e+10	-11.978368	-162.05797	-12.5325	-173.45806
1.32067e+10	-11.852296	-162.44078	-12.426353	-173.68499
1.34067e+10	-11.752309	-162.53249	-12.320102	-173.91987
1.36066e+10	-11.689766	-162.92238	-12.213878	-174.16231
1.38066e+10	-11.526129	-163.13589	-12.107594	-174.41243
1.40065e+10	-11.495054	-163.50861	-12.001379	-174.66984
1.42065e+10	-11.311527	-163.64575	-11.895145	-174.93467
1.44064e+10	-11.280536	-163.97195	-11.789021	-175.20653
1.46064e+10	-11.145564	-164.20511	-11.682917	-175.48555
1.48063e+10	-11.080155	-164.83273	-11.576959	-175.77133
1.50063e+10	-10.928907	-164.95995	-11.471058	-176.06403
1.52062e+10	-10.819757	-165.40881	-11.365338	-176.36324
1.54062e+10	-10.75006	-165.63705	-11.25971	-176.66914
1.56061e+10	-10.650411	-166.06235	-11.154295	-176.98131
1.58061e+10	-10.553985	-166.55525	-11.049005	-177.29993
1.6006e+10	-10.423848	-166.7588	-10.943959	-177.62459
1.6206e+10	-10.369203	-167.25981	-10.839068	-177.95549
1.64059e+10	-10.219834	-167.505	-10.734451	-178.2922
1.66059e+10	-10.171249	-167.9265	-10.630018	-178.63493
1.68058e+10	-10.070394	-168.37984	-10.525887	-178.98325
1.70058e+10	-9.9560747	-168.91701	-10.421967	-179.3374
1.72057e+10	-9.8602133	-169.19641	-10.318376	-179.69693
1.74057e+10	-9.7568359	-169.45024	-10.215023	179.93791
1.76056e+10	-9.7104979	-170.18379	-10.112024	179.56759
1.78056e+10	-9.5771351	-170.49986	-10.009288	179.19181
1.80055e+10	-9.4938412	-171.04384	-9.9069301	178.81107
1.82055e+10	-9.4155922	-171.33635	-9.8048594	178.42506
1.84054e+10	-9.3112822	-171.97363	-9.7031899	178.03427
1.86054e+10	-9.2207527	-172.23581	-9.6018311	177.6384
1.88053e+10	-9.0996408	-172.71678	-9.5008956	177.23792
1.90053e+10	-9.0587463	-173.2476	-9.4002933	176.83254
1.92052e+10	-8.9277945	-173.68918	-9.3001356	176.42273
1.94052e+10	-8.8335228	-174.40614	-9.2003329	176.00818
1.96051e+10	-8.7645817	-174.54924	-9.1009952	175.58939
1.98051e+10	-8.6327429	-175.42383	-9.0020335	175.16601
2.0005e+10	-8.5784092	-175.33064	-8.9035567	174.73855
2.0205e+10	-8.4824877	-176.41551	-8.8054761	174.30667
2.04049e+10	-8.3976555	-176.68535	-8.7078995	173.87088
2.06049e+10	-8.3036118	-177.33771	-8.6107388	173.43082
2.08048e+10	-8.2199516	-177.72769	-8.5141007	172.987
2.10048e+10	-8.1903067	-178.3662	-8.4178975	172.53908
2.12047e+10	-8.0350761	-179.2057	-8.3222347	172.08755
2.14047e+10	-7.9831252	-179.65717	-8.2270254	171.63207
2.16046e+10	-7.8364468	-179.90358	-8.1323737	171.17314
2.18046e+10	-7.8763361	179.08755	-8.0381935	170.7104
2.20045e+10	-7.6880193	178.74037	-7.9445876	170.24437
2.22045e+10	-7.6873288	177.80959	-7.8514706	169.77467
2.24044e+10	-7.5239272	177.74863	-7.7589439	169.30184
2.26044e+10	-7.5095439	176.63132	-7.666923	168.82548
2.28043e+10	-7.3958325	176.57024	-7.575508	168.34613
2.30043e+10	-7.3030386	175.56915	-7.4846152	167.8634
2.32042e+10	-7.2450223	175.04587	-7.3943431	167.37784
2.34042e+10	-7.1353312	174.64282	-7.304609	166.88903
2.36041e+10	-7.1193748	173.79083	-7.21551	166.39754
2.38041e+10	-6.9935379	173.30338	-7.1269643	165.90294
2.4004e+10	-6.9370618	172.48085	-7.0390674	165.4058
2.4204e+10	-6.8560824	172.08818	-6.9517384	164.9057
2.44039e+10	-6.7742338	171.32837	-6.8650714	164.40321
2.46039e+10	-6.7296576	170.62245	-6.7789864	163.89789
2.48038e+10	-6.5972676	170.03522	-6.693576	163.39034
2.50038e+10	-6.5725088	169.38359	-6.608761	162.88009
2.52037e+10	-6.5003657	168.77568	-6.5246324	162.36775
2.54037e+10	-6.4163332	167.7065	-6.441112	161.85287
2.56036e+10	-6.3678694	167.44846	-6.3582893	161.33604
2.58036e+10	-6.2408233	166.25986	-6.276087	160.81681
2.60035e+10	-6.2064376	166.17467	-6.1945929	160.29577
2.62035e+10	-6.1159272	164.99031	-6.1137306	159.77247
2.64034e+10	-6.0840836	164.50658	-6.0335864	159.24751
2.66034e+10	-5.9864931	163.53964	-5.9540848	158.72044
2.68033e+10	-5.9284616	162.86172	-5.8753102	158.19185
2.70033e+10	-5.8539367	162.63597	-5.7971884	157.66129
2.72032e+10	-5.8239036	161.32216	-5.7198018	157.12936
2.74032e+10	-5.7308216	161.01239	-5.6430773	156.59561
2.76031e+10	-5.6512389	160.28351	-5.5670956	156.06063
2.78031e+10	-5.649097	159.61739	-5.4917844	155.52396
2.8003e+10	-5.5537324	159.08177	-5.4172228	154.98622
2.8203e+10	-5.5144768	157.8945	-5.3433394	154.44693
2.84029e+10	-5.4318833	157.79871	-5.2702113	153.90672
2.86029e+10	-5.3673105	156.43884	-5.1977683	153.36511
2.88028e+10	-5.3498416	155.7867	-5.1260858	152.82271
2.90028e+10	-5.194387	155.05756	-5.0550943	152.27906
2.92027e+10	-5.2714715	154.22032	-4.9848674	151.73477
