Freq_GHz	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit	S11_meas_dB	S11_fit_dB
9.2077e+09	-0.02628227	-0.21077674	-0.030455832	-0.17641089	-13.456541	-14.941942
9.40765e+09	-0.031678333	-0.21448412	-0.035555722	-0.17875033	-13.278379	-14.786541
9.6076e+09	-0.036682798	-0.21731694	-0.040743766	-0.18099329	-13.136115	-14.632065
9.80755e+09	-0.042100516	-0.2197616	-0.046018412	-0.18313776	-13.004431	-14.478536
1.00075e+10	-0.046945302	-0.22375251	-0.051378059	-0.18518174	-12.817554	-14.325974
1.02075e+10	-0.052747841	-0.22478868	-0.056822429	-0.18712372	-12.731727	-14.174358
1.04074e+10	-0.058500281	-0.2290147	-0.062345705	-0.18896032	-12.528212	-14.023817
1.06074e+10	-0.06443432	-0.23075401	-0.067951662	-0.1906914	-12.410942	-13.874213
1.08073e+10	-0.069521713	-0.23416773	-0.073632889	-0.19231331	-12.2426	-13.725705
1.10073e+10	-0.075401222	-0.23604789	-0.079393214	-0.19382577	-12.118037	-13.578154
1.12072e+10	-0.081154967	-0.23778861	-0.08522497	-0.19522535	-11.997673	-13.431715
1.14072e+10	-0.087373709	-0.24015888	-0.09113203	-0.19651161	-11.850173	-13.286248
1.16071e+10	-0.094385557	-0.24202303	-0.097106471	-0.19768139	-11.708006	-13.141902
1.18071e+10	-0.098971733	-0.24467453	-0.10315221	-0.19873407	-11.570101	-12.998537
1.2007e+10	-0.10727763	-0.24593843	-0.10926107	-0.1996668	-11.427025	-12.856299
1.2207e+10	-0.11132151	-0.24818559	-0.11543699	-0.20047876	-11.308354	-12.715047
1.24069e+10	-0.11991829	-0.24961728	-0.12167157	-0.20116741	-11.152659	-12.574925
1.26069e+10	-0.12314018	-0.25134405	-0.12796876	-0.20173175	-11.060312	-12.435792
1.28068e+10	-0.132772	-0.251557	-0.13431994	-0.20216957	-10.920014	-12.297787
1.30068e+10	-0.1379242	-0.25336762	-0.14072906	-0.20247968	-10.797815	-12.160772
1.32067e+10	-0.14531943	-0.25390406	-0.14718728	-0.20266021	-10.676023	-12.024883
1.34067e+10	-0.1519824	-0.25554114	-0.15369857	-0.20270979	-10.535481	-11.889983
1.36066e+10	-0.15779252	-0.25507065	-0.16025385	-0.2026269	-10.459529	-11.756206
1.38066e+10	-0.16585961	-0.2559542	-0.1668571	-0.20241001	-10.314145	-11.623415
1.40065e+10	-0.17116968	-0.2557328	-0.17349906	-0.20205794	-10.236577	-11.491741
1.42065e+10	-0.17982282	-0.25705167	-0.18018368	-0.20156901	-10.069528	-11.361051
1.44064e+10	-0.18494626	-0.25669409	-0.18690151	-0.20094241	-9.9957905	-11.231472
1.46064e+10	-0.19302837	-0.25695802	-0.19365648	-0.20017628	-9.8595276	-11.102873
1.48063e+10	-0.19945088	-0.25576186	-0.20043899	-0.19927021	-9.7800579	-10.97538
1.50063e+10	-0.20765832	-0.2562049	-0.20725293	-0.19822218	-9.635191	-10.848862
1.52062e+10	-0.2149299	-0.25523601	-0.21408854	-0.19703219	-9.5334768	-10.723444
1.54062e+10	-0.22159474	-0.25498964	-0.22094967	-0.19569804	-9.4262323	-10.598997
1.56061e+10	-0.22876111	-0.25334751	-0.22782645	-0.19422016	-9.3361216	-10.475642
1.58061e+10	-0.23583763	-0.25234855	-0.23472267	-0.1925962	-9.2336254	-10.353255
1.6006e+10	-0.24393297	-0.25156893	-0.24162834	-0.190827	-9.1083622	-10.231953
1.6206e+10	-0.25029231	-0.24957665	-0.24854721	-0.18891007	-9.0331678	-10.111614
1.64059e+10	-0.25863381	-0.24895375	-0.25546917	-0.18684669	-8.8985014	-9.9923551
1.66059e+10	-0.26429573	-0.24643518	-0.26239795	-0.18463424	-8.8411493	-9.8740536
1.68058e+10	-0.2721466	-0.24431971	-0.26932334	-0.18227442	-8.7368708	-9.7568255
1.70058e+10	-0.2801046	-0.24189457	-0.27624901	-0.17976449	-8.6336956	-9.6405507
1.72057e+10	-0.28712354	-0.24030415	-0.28316471	-0.17710661	-8.5329533	-9.525343
1.74057e+10	-0.29456733	-0.23850578	-0.29007403	-0.17429788	-8.426795	-9.4110844
1.76056e+10	-0.30062988	-0.23454287	-0.29696669	-0.17134096	-8.3746939	-9.2978866
1.78056e+10	-0.30890214	-0.2326264	-0.30384622	-0.16823282	-8.2525549	-9.1856337
1.80055e+10	-0.31554912	-0.22921803	-0.31070232	-0.16497657	-8.1783609	-9.0744355
1.82055e+10	-0.32244039	-0.22683516	-0.31753846	-0.16156906	-8.0848751	-8.9641782
1.84054e+10	-0.32995093	-0.22255052	-0.32434435	-0.1580139	-8.0025482	-8.8549694
1.86054e+10	-0.33720957	-0.22015289	-0.33112336	-0.15430782	-7.9000916	-8.7466975
1.88053e+10	-0.34556482	-0.21623975	-0.33786529	-0.15045489	-7.7943516	-8.6394683
1.90053e+10	-0.35095051	-0.21242817	-0.34457341	-0.14645174	-7.7393656	-8.533172
1.92052e+10	-0.35900238	-0.20866992	-0.35123758	-0.14230294	-7.6339765	-8.4279124
1.94052e+10	-0.36620301	-0.20363457	-0.35786099	-0.138005	-7.5554552	-8.3235819
1.96051e+10	-0.37302688	-0.20071968	-0.3644336	-0.13356297	-7.4608693	-8.2202822
1.98051e+10	-0.38141592	-0.19436711	-0.37095854	-0.12897327	-7.3694019	-8.1179075
2.0005e+10	-0.38740469	-0.19253502	-0.37742586	-0.12424143	-7.2780523	-8.0165579
2.0205e+10	-0.39434764	-0.18485511	-0.38383862	-0.11936378	-7.2197509	-7.9161294
2.04049e+10	-0.40102248	-0.18127962	-0.39018702	-0.11434632	-7.1291223	-7.8167199
2.06049e+10	-0.40780382	-0.17535046	-0.39647405	-0.10918529	-7.0541973	-7.7182275
2.08048e+10	-0.41453517	-0.17067449	-0.40269006	-0.10388719	-6.9687052	-7.6207483
2.10048e+10	-0.41887527	-0.16467372	-0.40883798	-0.098448141	-6.9341645	-7.524182
2.12047e+10	-0.4277468	-0.15707723	-0.41490836	-0.092875122	-6.8268776	-7.4286227
2.14047e+10	-0.43287107	-0.15228946	-0.42090404	-0.08716418	-6.7660465	-7.3339721
2.16046e+10	-0.44142327	-0.14748967	-0.42681581	-0.081322746	-6.643261	-7.2403223
2.18046e+10	-0.44300159	-0.1395689	-0.43264643	-0.075346789	-6.6608968	-7.1475768
2.20045e+10	-0.45267683	-0.13362985	-0.43838695	-0.069244189	-6.5213695	-7.0558256
2.22045e+10	-0.45589438	-0.12583246	-0.44404003	-0.063010839	-6.5038548	-6.9649742
2.24044e+10	-0.46532681	-0.12119936	-0.44959703	-0.056655055	-6.3597775	-6.8751104
2.26044e+10	-0.46823029	-0.11187831	-0.45506052	-0.050172653	-6.3496833	-6.7861416
2.28043e+10	-0.47523139	-0.10750032	-0.46042217	-0.043572375	-6.2451711	-6.6981536
2.30043e+10	-0.48106309	-0.097869632	-0.46568448	-0.03684996	-6.1798267	-6.6110555
2.32042e+10	-0.48570831	-0.091449319	-0.47083943	-0.030014556	-6.1212001	-6.5249311
2.34042e+10	-0.49211965	-0.084708417	-0.47588947	-0.023061831	-6.0317798	-6.4396911
2.36041e+10	-0.49468952	-0.075844379	-0.48082692	-0.01600132	-6.0124412	-6.3554175
2.38041e+10	-0.50160803	-0.069092722	-0.48565416	-0.0088286196	-5.9110837	-6.2720227
2.4004e+10	-0.50544453	-0.060207714	-0.4903639	-0.0015536324	-5.8653402	-6.1895866
2.4204e+10	-0.5099864	-0.05307434	-0.49495844	0.0058281176	-5.8020444	-6.1080232
2.44039e+10	-0.51489014	-0.044022708	-0.49943087	0.013306381	-5.7340765	-6.0274105
2.46039e+10	-0.518651	-0.03562473	-0.50378344	0.020885705	-5.682054	-5.9476642
2.48038e+10	-0.52477579	-0.026876376	-0.50800965	0.028555519	-5.5891476	-5.8688603
2.50038e+10	-0.52669336	-0.018970187	-0.51211167	0.03632044	-5.5632129	-5.790916
2.52037e+10	-0.53051531	-0.010254588	-0.51608344	0.0441696	-5.5044193	-5.7139054
2.54037e+10	-0.53428357	0.00073966006	-0.51992706	0.05210769	-5.4445553	-5.6377474
2.56036e+10	-0.5374773	0.0073280382	-0.52363692	0.060123566	-5.3919902	-5.5625139
2.58036e+10	-0.54171025	0.020356405	-0.52721504	0.068221995	-5.3185306	-5.4881256
2.60035e+10	-0.54458255	0.025424572	-0.53065628	0.076391588	-5.2692699	-5.4146525
2.62035e+10	-0.54745252	0.038454153	-0.53396258	0.084637184	-5.2116957	-5.3420166
2.64034e+10	-0.54906029	0.046578209	-0.53712927	0.092947176	-5.1764569	-5.2702861
2.66034e+10	-0.55295728	0.05785881	-0.54015823	0.10132648	-5.0988779	-5.1993845
2.68033e+10	-0.55422586	0.066642288	-0.54304527	0.1097633	-5.063921	-5.1293782
2.70033e+10	-0.55717237	0.073082477	-0.54579219	0.11826262	-5.006125	-5.0601922
2.72032e+10	-0.55663366	0.086916792	-0.54839527	0.12681249	-4.9839916	-4.9918908
2.74032e+10	-0.55991657	0.094609017	-0.55085626	0.13541798	-4.9152761	-4.9244007
2.76031e+10	-0.5620477	0.10493777	-0.55317193	0.144067	-4.8557239	-4.8577844
2.78031e+10	-0.56102557	0.11316743	-0.55534395	0.15276469	-4.847137	-4.7919699
2.8003e+10	-0.5645212	0.12263601	-0.55736957	0.16149886	-4.7661285	-4.7270178
2.8203e+10	-0.56353523	0.13497529	-0.55925039	0.17027474	-4.7393188	-4.6628578
2.84029e+10	-0.56640391	0.14232159	-0.56098416	0.17908006	-4.6715798	-4.5995485
2.86029e+10	-0.56423777	0.15672867	-0.56257239	0.18792013	-4.6479688	-4.5370211
2.88028e+10	-0.563111	0.16520632	-0.56401332	0.19678262	-4.6295309	-4.4753325
2.90028e+10	-0.56663754	0.17708645	-0.56530837	0.20567294	-4.5291762	-4.4144153
2.92027e+10	-0.56022636	0.18462795	-0.56645629	0.21457874	-4.5849433	-4.3543245
2.94027e+10	-0.56679554	0.19574148	-0.56745838	0.22350551	-4.4421425	-4.2949941
2.96026e+10	-0.55825267	0.20546148	-0.56831389	0.2324409	-4.5116796	-4.2364776
2.98026e+10	-0.56194132	0.21617315	-0.56902403	0.24139047	-4.4068136	-4.1787103
3.00025e+10	-0.5587503	0.22750012	-0.56958852	0.25034194	-4.3894849	-4.1217439
3.02025e+10	-0.56239829	0.23567242	-0.57000847	0.25930093	-4.2965169	-4.0655152
3.04024e+10	-0.56053997	0.24365236	-0.57028406	0.2682552	-4.2762623	-4.0100742
3.06024e+10	-0.55217205	0.25787427	-0.57041629	0.27721048	-4.3016615	-3.9553591
3.08023e+10	-0.56026495	0.26749019	-0.57040582	0.28615462	-4.1403441	-3.9014182
3.10023e+10	-0.55624746	0.2764054	-0.57025353	0.29509339	-4.1362519	-3.8481911
3.12022e+10	-0.55518092	0.2741657	-0.56996052	0.30401477	-4.1635618	-3.7957245
3.14022e+10	-0.54572758	0.29477611	-0.56952755	0.31292461	-4.1486478	-3.7439594
3.16021e+10	-0.5460018	0.29963711	-0.56895617	0.32181101	-4.1127982	-3.6929409
3.18021e+10	-0.54560867	0.32114313	-0.56824701	0.33067989	-3.9704874	-3.6426113
3.2002e+10	-0.54501175	0.31442758	-0.56740203	0.33951951	-4.0241175	-3.5930142
3.2202e+10	-0.53378545	0.33614316	-0.56642172	0.34833586	-4.0020518	-3.5440931
3.24019e+10	-0.5352405	0.34383824	-0.56530848	0.35711734	-3.9285915	-3.4958904
3.26019e+10	-0.53036596	0.35269489	-0.56406266	0.36587004	-3.9181454	-3.4483508
3.28018e+10	-0.52640265	0.36538677	-0.56268703	0.37458254	-3.8657339	-3.401515
3.30018e+10	-0.51895332	0.36796171	-0.5611818	0.38326096	-3.9285781	-3.3553292
3.32017e+10	-0.5191968	0.39014447	-0.55955013	0.39189412	-3.7491605	-3.3098328
3.34017e+10	-0.51201134	0.38986484	-0.55779207	0.40048819	-3.8284211	-3.2649732
3.36016e+10	-0.51409049	0.40478838	-0.55591114	0.40903219	-3.6841149	-3.2207882
3.38016e+10	-0.50069662	0.40923132	-0.55390725	0.41753234	-3.7864985	-3.1772268
3.40015e+10	-0.50658296	0.42164452	-0.55178424	0.4259779	-3.6209979	-3.1343253
3.42015e+10	-0.49387172	0.43563159	-0.54954188	0.43437513	-3.6282644	-3.0920338
3.44014e+10	-0.50317988	0.43943562	-0.54718433	0.44271354	-3.5037928	-3.0503877
3.46014e+10	-0.48849155	0.44715254	-0.54471119	0.45099942	-3.5796168	-3.0093381
3.48013e+10	-0.48144486	0.45379747	-0.54212693	0.45922252	-3.5880232	-2.968919
3.50013e+10	-0.4797375	0.4719978	-0.53943099	0.46738918	-3.4396892	-2.9290829
3.52012e+10	-0.47047804	0.47861704	-0.53662812	0.47548941	-3.4637861	-2.8898626
3.54012e+10	-0.48525244	0.4841106	-0.53371759	0.48352955	-3.2805648	-2.8512118
3.56011e+10	-0.45452339	0.48378384	-0.53070442	0.49149991	-3.5591774	-2.8131621
3.58011e+10	-0.45987747	0.50442921	-0.52758772	0.49940683	-3.3167362	-2.7756684
3.6001e+10	-0.43963039	0.51716935	-0.52437274	0.50724088	-3.3654501	-2.738761
3.6201e+10	-0.44208137	0.52099369	-0.52105844	0.51500843	-3.308037	-2.7023962
3.64009e+10	-0.43011258	0.53343307	-0.51765029	0.52270032	-3.2832031	-2.6666031
3.66009e+10	-0.41578031	0.53459632	-0.51414706	0.53032293	-3.3850298	-2.6313391
3.68008e+10	-0.41252473	0.55226991	-0.51055446	0.53786737	-3.2314303	-2.5966324
3.70008e+10	-0.40057951	0.55498813	-0.50687108	0.54534001	-3.2931287	-2.5624413
3.72007e+10	-0.39895239	0.56342959	-0.50310282	0.55273227	-3.2183146	-2.5287932
3.74007e+10	-0.38729284	0.57259857	-0.4992481	0.56005047	-3.206949	-2.4956474
3.76006e+10	-0.37770638	0.57173985	-0.49531298	0.56728633	-3.2831948	-2.4630303
3.78006e+10	-0.37521135	0.59271272	-0.49129574	0.57444616	-3.0795376	-2.4309024
3.80005e+10	-0.36469062	0.58913606	-0.48720259	0.58152195	-3.1868589	-2.3992891
3.82005e+10	-0.35985202	0.60538262	-0.48303162	0.58851999	-3.0453444	-2.3681519
3.84004e+10	-0.35150467	0.60641274	-0.47878919	0.59543254	-3.0866036	-2.3375153
3.86004e+10	-0.34677826	0.60769343	-0.47447324	0.60226587	-3.1020608	-2.3073419
3.88003e+10	-0.32920714	0.62511842	-0.47009025	0.60901252	-3.0176859	-2.2776553
3.90003e+10	-0.33439389	0.6193792	-0.46563799	0.6156787	-3.0500028	-2.2484192
3.92002e+10	-0.30431652	0.6398302	-0.46112305	0.62225725	-2.9930387	-2.2196563
3.94002e+10	-0.30991345	0.63519698	-0.45654303	0.62875431	-3.0144577	-2.1913313
3.96001e+10	-0.29208149	0.64167929	-0.45190463	0.63516301	-3.0358777	-2.1634661
3.98001e+10	-0.28517925	0.65099428	-0.4472053	0.64148943	-2.9660478	-2.1360264
4e+10	-0.27554367	0.65072288	-0.44245181	0.64772696	-3.0158226	-2.1090333
