Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg
3.28018e+10	-3.8657339	145.2347	-3.401515	146.34817
3.30018e+10	-3.9285781	144.66161	-3.3553292	145.66875
3.32017e+10	-3.7491605	143.07739	-3.3098328	144.99362
3.34017e+10	-3.8284211	142.71298	-3.2649732	144.32209
3.36016e+10	-3.6841149	141.78355	-3.2207882	143.65485
3.38016e+10	-3.7864985	140.74005	-3.1772268	142.99121
3.40015e+10	-3.6209979	140.22835	-3.1343253	142.33183
3.42015e+10	-3.6282644	138.58531	-3.0920338	141.67605
3.44014e+10	-3.5037928	138.86873	-3.0503877	141.02452
3.46014e+10	-3.5796168	137.52982	-3.0093381	140.37658
3.48013e+10	-3.5880232	136.69327	-2.968919	139.73288
3.50013e+10	-3.4396892	135.46593	-2.9290829	139.09276
3.52012e+10	-3.4637861	134.50867	-2.8898626	138.45685
3.54012e+10	-3.2805648	135.06749	-2.8512118	137.82452
3.56011e+10	-3.5591774	133.21385	-2.8131621	137.19638
3.58011e+10	-3.3167362	132.35477	-2.7756684	136.57181
3.6001e+10	-3.3654501	130.36688	-2.738761	135.95142
3.6201e+10	-3.308037	130.31577	-2.7023962	135.33457
3.64009e+10	-3.2832031	128.87959	-2.6666031	134.72188
3.66009e+10	-3.3850298	127.87386	-2.6313391	134.11272
3.68008e+10	-3.2314303	126.75834	-2.5966324	133.5077
3.70008e+10	-3.2931287	125.82101	-2.5624413	132.90619
3.72007e+10	-3.2183146	125.30149	-2.5287932	132.3088
3.74007e+10	-3.206949	124.07354	-2.4956474	131.7149
3.76006e+10	-3.2831948	123.4498	-2.4630303	131.12509
3.78006e+10	-3.0795376	122.33548	-2.4309024	130.53875
3.80005e+10	-3.1868589	121.75859	-2.3992891	129.95648
3.82005e+10	-3.0453444	120.72813	-2.3681519	129.37766
3.84004e+10	-3.0866036	120.09855	-2.3375153	128.80287
3.86004e+10	-3.1020608	119.7111	-2.3073419	128.23152
3.88003e+10	-3.0176859	117.77271	-2.2776553	127.66417
3.90003e+10	-3.0500028	118.36397	-2.2484192	127.10023
3.92002e+10	-2.9930387	115.43673	-2.2196563	126.54025
3.94002e+10	-3.0144577	116.00781	-2.1913313	125.98367
3.96001e+10	-3.0358777	114.47422	-2.1634661	125.43102
3.98001e+10	-2.9660478	113.65665	-2.1360264	124.88174
4e+10	-3.0158226	112.94986	-2.1090333	124.33635
