Freq_GHz	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit	S11_meas_dB	S11_fit_dB
6.20845e+09	0.40925926	-0.46225001	0.43817515	-0.39820174	-4.1888332	-4.5523505
6.4084e+09	0.39559052	-0.47365822	0.42802678	-0.40846286	-4.1925292	-4.5587137
6.60835e+09	0.38565939	-0.48394305	0.41761452	-0.41848597	-4.1687603	-4.5651257
6.8083e+09	0.37067689	-0.49429184	0.40694389	-0.42826464	-4.1824851	-4.5715723
7.00825e+09	0.3590234	-0.5037331	0.39602059	-0.43779256	-4.1720414	-4.5780391
7.2082e+09	0.34626296	-0.51408176	0.38485047	-0.44706353	-4.1546741	-4.584511
7.40815e+09	0.33170833	-0.5231474	0.3734396	-0.45607146	-4.1599278	-4.590973
7.6081e+09	0.31860803	-0.53189484	0.36179418	-0.46481042	-4.1519041	-4.5974092
7.80805e+09	0.30408088	-0.53985013	0.34992062	-0.47327459	-4.1577811	-4.6038039
8.008e+09	0.29141941	-0.54762756	0.33782548	-0.48145831	-4.1474099	-4.6101408
8.20795e+09	0.27648128	-0.55609376	0.3255155	-0.48935605	-4.1377044	-4.6164034
8.4079e+09	0.26325151	-0.56262568	0.31299758	-0.49696246	-4.1358261	-4.6225748
8.60785e+09	0.24812453	-0.57094588	0.30027879	-0.50427233	-4.1167789	-4.628638
8.8078e+09	0.23339524	-0.57638812	0.28736635	-0.51128063	-4.1262965	-4.6345758
9.00775e+09	0.21916697	-0.58341097	0.27426766	-0.5179825	-4.1071796	-4.6403707
9.2077e+09	0.20491707	-0.58848543	0.26099024	-0.52437327	-4.1082578	-4.646005
9.40765e+09	0.19013795	-0.59454697	0.2475418	-0.53044845	-4.0933809	-4.6514609
9.6076e+09	0.17542666	-0.59931467	0.23393017	-0.53620374	-4.0898819	-4.6567205
9.80755e+09	0.1598435	-0.60270081	0.22016333	-0.54163505	-4.1027575	-4.6617658
1.00075e+10	0.14610671	-0.609214	0.20624939	-0.54673851	-4.0617266	-4.6665787
1.02075e+10	0.1306794	-0.61029691	0.19219306	-0.55151158	-4.0944858	-4.6711421
1.04074e+10	0.11547399	-0.61580264	0.17801331	-0.55594737	-4.0610819	-4.6754347
1.06074e+10	0.099155653	-0.61714764	0.16370444	-0.56004708	-4.081532	-4.6794427
1.08073e+10	0.086029368	-0.62174177	0.14928936	-0.56380363	-4.0454359	-4.683144
1.10073e+10	0.069863155	-0.62370764	0.13476235	-0.56721801	-4.0462275	-4.6865246
1.12072e+10	0.055566031	-0.62511152	0.12014675	-0.5702843	-4.0466695	-4.6895633
1.14072e+10	0.039444114	-0.62678267	0.10543682	-0.57300331	-4.0404949	-4.6922455
1.16071e+10	0.022764104	-0.62790291	0.090656249	-0.57537029	-4.0364456	-4.6945514
1.18071e+10	0.0104741	-0.63065326	0.075799309	-0.57738587	-4.0029893	-4.6964662
1.2007e+10	-0.0080581839	-0.63024175	0.06088997	-0.57904653	-4.0091467	-4.6979713
1.2207e+10	-0.018768814	-0.63132817	0.045922496	-0.58035272	-3.99106	-4.6990517
1.24069e+10	-0.039214375	-0.63173515	0.030921074	-0.58130215	-3.9725971	-4.6996905
1.26069e+10	-0.047765275	-0.63112986	0.015879965	-0.58189511	-3.972821	-4.6998727
1.28068e+10	-0.068976374	-0.62974047	0.00082349971	-0.58213058	-3.9649751	-4.6995831
1.30068e+10	-0.080851618	-0.62968498	-0.014254068	-0.58200867	-3.9465168	-4.6988068
1.32067e+10	-0.098256832	-0.62748439	-0.029328341	-0.58152965	-3.9427373	-4.6975306
1.34067e+10	-0.11292412	-0.62661063	-0.044405072	-0.58069346	-3.9212403	-4.6957398
1.36066e+10	-0.12584059	-0.62334847	-0.059459874	-0.57950167	-3.9318974	-4.6934235
1.38066e+10	-0.14336824	-0.62143499	-0.074498514	-0.57795406	-3.9068749	-4.6905671
1.40065e+10	-0.15518955	-0.61703095	-0.089496693	-0.57605347	-3.9274771	-4.6871622
1.42065e+10	-0.17306051	-0.61614387	-0.10446019	-0.57379957	-3.8765786	-4.6831947
1.44064e+10	-0.18466602	-0.61167578	-0.11936489	-0.57119644	-3.8907509	-4.6786585
1.46064e+10	-0.20098693	-0.60868645	-0.13421659	-0.56824362	-3.8626921	-4.6735401
1.48063e+10	-0.21436489	-0.60243108	-0.1489914	-0.56494646	-3.884089	-4.6678363
1.50063e+10	-0.23011668	-0.59919217	-0.16369517	-0.56130435	-3.8511865	-4.6615338
1.52062e+10	-0.24454798	-0.59368901	-0.17830434	-0.5573239	-3.8481789	-4.6546324
1.54062e+10	-0.2569933	-0.58991811	-0.19282478	-0.55300435	-3.8294833	-4.6471195
1.56061e+10	-0.27201458	-0.58300159	-0.20723335	-0.54835352	-3.8312263	-4.6389978
1.58061e+10	-0.28480291	-0.57653912	-0.22153594	-0.54337052	-3.8351393	-4.6302553
1.6006e+10	-0.29968006	-0.57202867	-0.23570991	-0.53806435	-3.7983797	-4.6208976
1.6206e+10	-0.31125448	-0.56481189	-0.2497612	-0.532434	-3.8101962	-4.6109135
1.64059e+10	-0.32635452	-0.55990751	-0.26366771	-0.52648959	-3.7674689	-4.6003119
1.66059e+10	-0.33710207	-0.55206293	-0.27743544	-0.52022997	-3.7839661	-4.5890818
1.68058e+10	-0.35025063	-0.54474478	-0.29104291	-0.51366638	-3.773484	-4.5772354
1.70058e+10	-0.36352108	-0.53669056	-0.30449618	-0.50679749	-3.7656014	-4.5647626
1.72057e+10	-0.37584654	-0.53057416	-0.31777446	-0.49963561	-3.7389629	-4.5516783
1.74057e+10	-0.38755694	-0.52416706	-0.33088388	-0.49217925	-3.7166064	-4.537973
1.76056e+10	-0.39711742	-0.51296988	-0.34380439	-0.48444172	-3.7588263	-4.523665
1.78056e+10	-0.41102582	-0.5059093	-0.35654219	-0.47642136	-3.7172713	-4.5087451
1.80055e+10	-0.42130142	-0.49595627	-0.36907804	-0.46813241	-3.7317991	-4.4932345
1.82055e+10	-0.43179145	-0.48921932	-0.38141819	-0.45957303	-3.7081535	-4.4771247
1.84054e+10	-0.44348834	-0.47816997	-0.39354428	-0.45075837	-3.7127559	-4.4604395
1.86054e+10	-0.45418368	-0.47067331	-0.40546262	-0.44168635	-3.687428	-4.4431709
1.88053e+10	-0.46610875	-0.46165657	-0.41715574	-0.43237297	-3.6614373	-4.4253456
1.90053e+10	-0.47346729	-0.45125718	-0.42863003	-0.42281593	-3.6875484	-4.4069557
1.92052e+10	-0.48539719	-0.4423981	-0.43986896	-0.41303197	-3.6519384	-4.3880305
1.94052e+10	-0.49549672	-0.4300358	-0.45087898	-0.40301859	-3.6607952	-4.3685624
1.96051e+10	-0.50442475	-0.42392812	-0.46164454	-0.39279319	-3.6235082	-4.3485829
1.98051e+10	-0.51592865	-0.4092318	-0.47217213	-0.38235303	-3.628576	-4.3280846
2.0005e+10	-0.52263737	-0.40364727	-0.48244723	-0.37171614	-3.6043289	-4.3071013
2.0205e+10	-0.53287625	-0.38841709	-0.49247636	-0.36087951	-3.6168556	-4.2856256
2.04049e+10	-0.54077346	-0.38018012	-0.50224602	-0.3498617	-3.5954554	-4.2636931
2.06049e+10	-0.55064243	-0.3688102	-0.51176277	-0.33865946	-3.5730994	-4.2412964
2.08048e+10	-0.55804663	-0.35828997	-0.52101417	-0.3272918	-3.5675688	-4.2184728
2.10048e+10	-0.56353145	-0.34673825	-0.53000679	-0.31575519	-3.587291	-4.1952147
2.12047e+10	-0.57490875	-0.33209914	-0.53872923	-0.30406903	-3.5574865	-4.171561
2.14047e+10	-0.57990239	-0.32169632	-0.54718809	-0.29222951	-3.5676916	-4.1475039
2.16046e+10	-0.59141045	-0.31415035	-0.55537302	-0.28025634	-3.4827943	-4.1230833
2.18046e+10	-0.59006775	-0.29731028	-0.56329059	-0.26814542	-3.5994277	-4.0982912
2.20045e+10	-0.60458461	-0.2862422	-0.57093153	-0.2559167	-3.4924855	-4.0731686
2.22045e+10	-0.60563669	-0.27180514	-0.57830238	-0.24356577	-3.5588274	-4.0477069
2.24044e+10	-0.61636217	-0.26461348	-0.58539492	-0.23111278	-3.4686217	-4.021948
2.26044e+10	-0.61766048	-0.245543	-0.59221563	-0.21855299	-3.5477839	-3.9958828
2.28043e+10	-0.62531997	-0.23969168	-0.59875734	-0.20590665	-3.4825966	-3.9695538
2.30043e+10	-0.63272126	-0.22304834	-0.60502647	-0.19316873	-3.4670377	-3.9429513
2.32042e+10	-0.63615002	-0.21221645	-0.61101685	-0.18035951	-3.4705522	-3.9161182
2.34042e+10	-0.64253971	-0.20010238	-0.61673482	-0.16747365	-3.4399936	-3.8890442
2.36041e+10	-0.64394063	-0.18644359	-0.62217522	-0.15453141	-3.4734688	-3.8617724
2.38041e+10	-0.65069327	-0.17562157	-0.62734427	-0.14152713	-3.4271016	-3.8342917
2.4004e+10	-0.65342755	-0.16067159	-0.63223779	-0.12848101	-3.4410996	-3.8066454
2.4204e+10	-0.65679844	-0.14966729	-0.63686187	-0.11538705	-3.4315035	-3.7788216
2.44039e+10	-0.66128932	-0.13498946	-0.64121327	-0.10226533	-3.414871	-3.7508636
2.46039e+10	-0.66259074	-0.12134507	-0.64529793	-0.089109566	-3.431823	-3.7227586
2.48038e+10	-0.67014516	-0.11025937	-0.64911353	-0.075939622	-3.3606205	-3.6945498
2.50038e+10	-0.66841119	-0.096834849	-0.65266583	-0.06274892	-3.4089184	-3.6662234
2.52037e+10	-0.67210854	-0.08516294	-0.65595339	-0.049557105	-3.3820376	-3.6378224
2.54037e+10	-0.67264318	-0.065893859	-0.65898178	-0.036357296	-3.4028261	-3.6093323
2.56036e+10	-0.67499024	-0.058682806	-0.6617504	-0.023168869	-3.3813481	-3.5807953
2.58036e+10	-0.67961263	-0.039597052	-0.66426462	-0.0099846603	-3.3400531	-3.5521965
2.60035e+10	-0.67828422	-0.034722519	-0.66652463	0.0031762677	-3.3603995	-3.5235774
2.62035e+10	-0.68086415	-0.014425301	-0.66853556	0.016321351	-3.3368416	-3.4949221
2.64034e+10	-0.67934238	-0.0043671425	-0.67029838	0.029431872	-3.3580463	-3.4662717
2.66034e+10	-0.6838454	0.010715841	-0.67181796	0.042515526	-3.2997751	-3.4376095
2.68033e+10	-0.68168063	0.022558172	-0.67309601	0.055553971	-3.3236277	-3.4089758
2.70033e+10	-0.68335735	0.031646839	-0.67413712	0.068555149	-3.2977383	-3.3803532
2.72032e+10	-0.67989082	0.050889507	-0.67494368	0.081501119	-3.3269532	-3.3517813
2.74032e+10	-0.68202454	0.059531839	-0.67552002	0.094400052	-3.2910364	-3.323242
2.76031e+10	-0.68344742	0.072252819	-0.67586914	0.10723443	-3.2576289	-3.294774
2.78031e+10	-0.67696029	0.084325381	-0.67599509	0.12001265	-3.3218668	-3.2663585
2.8003e+10	-0.6795959	0.094920061	-0.67590149	0.13271762	-3.2710783	-3.2380334
2.8203e+10	-0.6750995	0.11252479	-0.67559205	0.14535793	-3.2936349	-3.2097793
2.84029e+10	-0.67734929	0.11899825	-0.67507096	0.15791697	-3.2517316	-3.1816331
2.86029e+10	-0.67325817	0.13924518	-0.67434161	0.17040349	-3.2544584	-3.1535751
2.88028e+10	-0.66716063	0.14754304	-0.67340872	0.18280136	-3.3080194	-3.1256411
2.90028e+10	-0.67421318	0.16592796	-0.67227536	0.19511948	-3.1686692	-3.0978108
2.92027e+10	-0.65994667	0.17200557	-0.6709467	0.2073422	-3.3243916	-3.0701192
2.94027e+10	-0.66953545	0.18672517	-0.6694255	0.21947857	-3.159234	-3.0425455
2.96026e+10	-0.6514064	0.19924555	-0.66771736	0.23151342	-3.334548	-3.0151239
2.98026e+10	-0.65842079	0.21186998	-0.6658247	0.24345592	-3.2020264	-2.987833
3.00025e+10	-0.65019494	0.22686167	-0.66375353	0.25529138	-3.2402043	-2.960706
3.02025e+10	-0.65469013	0.23358867	-0.66150593	0.26702908	-3.158885	-2.9337214
3.04024e+10	-0.64828339	0.24383436	-0.65908827	0.27865484	-3.1900625	-2.9069113
3.06024e+10	-0.63629719	0.26027962	-0.65650228	0.290178	-3.2548828	-2.880254
3.08023e+10	-0.64628341	0.26910083	-0.65375468	0.30158486	-3.0971751	-2.8537806
3.10023e+10	-0.6401376	0.28223824	-0.65084684	0.31288483	-3.1030536	-2.8274691
3.12022e+10	-0.6396475	0.27041781	-0.64778578	0.32406472	-3.1670551	-2.8013499
3.14022e+10	-0.61741213	0.30324808	-0.64457254	0.33513397	-3.2499461	-2.7754005
3.16021e+10	-0.62073844	0.30368766	-0.64121439	0.34607986	-3.2098806	-2.7496506
3.18021e+10	-0.61951233	0.33340107	-0.63771203	0.35691185	-3.0543709	-2.7240775
3.2002e+10	-0.61625429	0.31278349	-0.63407298	0.36761773	-3.2093308	-2.69871
3.2202e+10	-0.59983575	0.34721262	-0.63029759	0.37820694	-3.1843359	-2.6735254
3.24019e+10	-0.59853629	0.35457698	-0.6263936	0.38866775	-3.1518109	-2.6485514
3.26019e+10	-0.59685594	0.36451791	-0.62236102	0.39900959	-3.1059318	-2.6237655
3.28018e+10	-0.58587999	0.37703328	-0.61820776	0.40922118	-3.1389177	-2.5991945
3.30018e+10	-0.57431941	0.37882131	-0.61393353	0.41931193	-3.2481911	-2.5748157
3.32017e+10	-0.57600572	0.40658786	-0.60954638	0.42927102	-3.0355949	-2.5506552
3.34017e+10	-0.56202641	0.40267948	-0.60504569	0.4391078	-3.2054989	-2.5266904
3.36016e+10	-0.57007787	0.42125123	-0.60043967	0.4488119	-2.989146	-2.5029466
3.38016e+10	-0.54660173	0.42214282	-0.59572737	0.45839262	-3.2150164	-2.4794011
3.40015e+10	-0.56054976	0.43414623	-0.5909171	0.46784002	-2.9869199	-2.4560785
3.42015e+10	-0.53559706	0.45276028	-0.58600763	0.47716331	-3.0816195	-2.4329562
3.44014e+10	-0.55219809	0.45224675	-0.58100736	0.48635298	-2.9289856	-2.4100581
3.46014e+10	-0.53504825	0.46250688	-0.57591474	0.49541815	-3.0086565	-2.3873618
3.48013e+10	-0.52155889	0.46004952	-0.57073827	0.50434974	-3.1545153	-2.3648902
3.50013e+10	-0.52139413	0.49023185	-0.5654761	0.51315674	-2.9057815	-2.3426212
3.52012e+10	-0.50798959	0.4942692	-0.56013679	0.52183048	-2.9898887	-2.3205771
3.54012e+10	-0.53838256	0.49802383	-0.55471822	0.53037984	-2.6931176	-2.2987359
3.56011e+10	-0.48873945	0.48986501	-0.54922897	0.53879653	-3.1981504	-2.2771192
3.58011e+10	-0.50021103	0.51414071	-0.54366667	0.54708932	-2.8857095	-2.2557051
3.6001e+10	-0.46920487	0.53264514	-0.53803993	0.55525028	-2.9768662	-2.2345147
3.6201e+10	-0.47828825	0.53244315	-0.53234612	0.56328804	-2.9051349	-2.2135263
3.64009e+10	-0.46090938	0.54822352	-0.52659385	0.57119506	-2.8989408	-2.1927604
3.66009e+10	-0.4459639	0.54550504	-0.52078026	0.5789798	-3.0411613	-2.1721955
3.68008e+10	-0.44156489	0.56755198	-0.51491397	0.58663508	-2.8642983	-2.1518514
3.70008e+10	-0.42572165	0.56951101	-0.50899186	0.59416921	-2.9620864	-2.131707
3.72007e+10	-0.42729515	0.57946063	-0.50302255	0.60157534	-2.8537207	-2.1117814
3.74007e+10	-0.41229447	0.58950727	-0.49700271	0.60886164	-2.8608499	-2.0920539
3.76006e+10	-0.40226597	0.58441674	-0.49094093	0.61602157	-2.9812057	-2.0725431
3.78006e+10	-0.39598964	0.61133351	-0.48483367	0.62306313	-2.7528477	-2.0532283
3.80005e+10	-0.38451169	0.60336073	-0.4786895	0.62998012	-2.9082046	-2.0341277
3.82005e+10	-0.38594507	0.6197901	-0.47250466	0.63678035	-2.7319672	-2.0152209
3.84004e+10	-0.36668851	0.62371679	-0.46628769	0.64345792	-2.8109734	-1.9965257
3.86004e+10	-0.37633887	0.62512518	-0.46003465	0.65002046	-2.7375181	-1.9780219
3.88003e+10	-0.34116802	0.64422946	-0.45375404	0.65646238	-2.7455621	-1.9597268
3.90003e+10	-0.35917856	0.63056804	-0.44744173	0.66279112	-2.7849829	-1.9416205
3.92002e+10	-0.31466988	0.65695177	-0.44110616	0.66900138	-2.752305	-1.9237198
3.94002e+10	-0.32419791	0.64517525	-0.43474306	0.6751004	-2.8286614	-1.9060051
3.96001e+10	-0.30397889	0.66341847	-0.42836079	0.68108315	-2.7365818	-1.8884929
3.98001e+10	-0.29935572	0.65891455	-0.42195494	0.68695671	-2.8084924	-1.8711639
4e+10	-0.28365167	0.66544967	-0.4155338	0.69271628	-2.8126459	-1.8540338
