Freq_GHz	Norm_dB
0.1	-2.5146686e-05
0.109982	-3.0417556e-05
0.11996399	-3.6189562e-05
0.12994599	-4.2462707e-05
0.13992799	-4.9236994e-05
0.14990998	-5.6512426e-05
0.15989198	-6.4289007e-05
0.16987397	-7.256674e-05
0.17985597	-8.134563e-05
0.18983797	-9.0625679e-05
0.19981996	-0.00010040689
0.20980196	-0.00011068927
0.21978396	-0.00012147283
0.22976595	-0.00013275756
0.23974795	-0.00014454348
0.24972995	-0.00015683059
0.25971194	-0.00016961889
0.26969394	-0.00018290839
0.27967594	-0.0001966991
0.28965793	-0.00021099102
0.29963993	-0.00022578417
0.30962192	-0.00024107854
0.31960392	-0.00025687414
0.32958592	-0.00027317098
0.33956791	-0.00028996907
0.34954991	-0.00030726842
0.35953191	-0.00032506903
0.3695139	-0.00034337092
0.3794959	-0.00036217408
0.3894779	-0.00038147854
0.39945989	-0.00040128429
0.40944189	-0.00042159135
0.41942388	-0.00044239973
0.42940588	-0.00046370943
0.43938788	-0.00048552047
0.44936987	-0.00050783285
0.45935187	-0.0005306466
0.46933387	-0.00055396171
0.47931586	-0.00057777819
0.48929786	-0.00060209607
0.49927986	-0.00062691534
0.50926185	-0.00065223603
0.51924385	-0.00067805814
0.52922585	-0.00070438169
0.53920784	-0.00073120668
0.54918984	-0.00075853313
0.55917183	-0.00078636106
0.56915383	-0.00081469047
0.57913583	-0.00084352138
0.58911782	-0.00087285379
0.59909982	-0.00090268774
0.60908182	-0.00093302322
0.61906381	-0.00096386026
0.62904581	-0.00099519886
0.63902781	-0.001027039
0.6490098	-0.0010593808
0.6589918	-0.0010922242
0.66897379	-0.0011255692
0.67895579	-0.0011594159
0.68893779	-0.0011937642
0.69891978	-0.0012286142
0.70890178	-0.0012639659
0.71888378	-0.0012998192
0.72886577	-0.0013361743
0.73884777	-0.0013730312
0.74882977	-0.0014103898
0.75881176	-0.0014482502
0.76879376	-0.0014866123
0.77877576	-0.0015254763
0.78875775	-0.0015648421
0.79873975	-0.0016047097
0.80872174	-0.0016450792
0.81870374	-0.0016859506
0.82868574	-0.0017273239
0.83866773	-0.0017691991
0.84864973	-0.0018115762
0.85863173	-0.0018544553
0.86861372	-0.0018978364
0.87859572	-0.0019417195
0.88857772	-0.0019861045
0.89855971	-0.0020309917
0.90854171	-0.0020763809
0.9185237	-0.0021222721
0.9285057	-0.0021686655
0.9384877	-0.002215561
0.94846969	-0.0022629586
0.95845169	-0.0023108584
0.96843369	-0.0023592604
0.97841568	-0.0024081646
0.98839768	-0.0024575711
0.99837968	-0.0025074797
1.0083617	-0.0025578907
1.0183437	-0.002608804
1.0283257	-0.0026602196
1.0383077	-0.0027121375
1.0482897	-0.0027645579
1.0582717	-0.0028174806
1.0682537	-0.0028709057
1.0782356	-0.0029248333
1.0882176	-0.0029792634
1.0981996	-0.0030341959
1.1081816	-0.003089631
1.1181636	-0.0031455686
1.1281456	-0.0032020088
1.1381276	-0.0032589516
1.1481096	-0.0033163971
1.1580916	-0.0033743452
1.1680736	-0.0034327959
1.1780556	-0.0034917494
1.1880376	-0.0035512056
1.1980196	-0.0036111646
1.2080016	-0.0036716263
1.2179836	-0.0037325909
1.2279656	-0.0037940583
1.2379476	-0.0038560286
1.2479296	-0.0039185018
1.2579116	-0.0039814779
1.2678936	-0.004044957
1.2778756	-0.004108939
1.2878576	-0.0041734241
1.2978396	-0.0042384123
1.3078216	-0.0043039035
1.3178036	-0.0043698978
1.3277856	-0.0044363953
1.3377676	-0.0045033959
1.3477495	-0.0045708998
1.3577315	-0.0046389068
1.3677135	-0.0047074172
1.3776955	-0.0047764308
1.3876775	-0.0048459478
1.3976595	-0.0049159681
1.4076415	-0.0049864918
1.4176235	-0.005057519
1.4276055	-0.0051290496
1.4375875	-0.0052010836
1.4475695	-0.0052736213
1.4575515	-0.0053466624
1.4675335	-0.0054202072
1.4775155	-0.0054942556
1.4874975	-0.0055688076
1.4974795	-0.0056438634
1.5074615	-0.0057194229
1.5174435	-0.0057954861
1.5274255	-0.0058720531
1.5374075	-0.005949124
1.5473895	-0.0060266988
1.5573715	-0.0061047774
1.5673535	-0.00618336
1.5773355	-0.0062624466
1.5873175	-0.0063420372
1.5972995	-0.0064221318
1.6072815	-0.0065027305
1.6172635	-0.0065838334
1.6272454	-0.0066654404
1.6372274	-0.0067475517
1.6472094	-0.0068301671
1.6571914	-0.0069132869
1.6671734	-0.006996911
1.6771554	-0.0070810394
1.6871374	-0.0071656722
1.6971194	-0.0072508095
1.7071014	-0.0073364512
1.7170834	-0.0074225974
1.7270654	-0.0075092482
1.7370474	-0.0075964036
1.7470294	-0.0076840636
1.7570114	-0.0077722283
1.7669934	-0.0078608978
1.7769754	-0.0079500719
1.7869574	-0.0080397509
1.7969394	-0.0081299347
1.8069214	-0.0082206234
1.8169034	-0.008311817
1.8268854	-0.0084035156
1.8368674	-0.0084957192
1.8468494	-0.0085884279
1.8568314	-0.0086816416
1.8668134	-0.0087753605
1.8767954	-0.0088695845
1.8867774	-0.0089643138
1.8967594	-0.0090595484
1.9067413	-0.0091552883
1.9167233	-0.0092515335
1.9267053	-0.0093482841
1.9366873	-0.0094455402
1.9466693	-0.0095433018
1.9566513	-0.0096415689
1.9666333	-0.0097403416
1.9766153	-0.0098396199
1.9865973	-0.0099394039
1.9965793	-0.010039694
2.0065613	-0.010140489
2.0165433	-0.01024179
2.0265253	-0.010343598
2.0365073	-0.010445911
2.0464893	-0.01054873
2.0564713	-0.010652055
2.0664533	-0.010755886
2.0764353	-0.010860223
2.0864173	-0.010965066
2.0963993	-0.011070416
2.1063813	-0.011176272
2.1163633	-0.011282634
2.1263453	-0.011389502
2.1363273	-0.011496877
2.1463093	-0.011604758
2.1562913	-0.011713146
2.1662733	-0.011822041
2.1762553	-0.011931442
2.1862372	-0.012041349
2.1962192	-0.012151763
2.2062012	-0.012262684
2.2161832	-0.012374112
2.2261652	-0.012486047
2.2361472	-0.012598489
2.2461292	-0.012711437
2.2561112	-0.012824893
