Freq_GHz	Model_Norm_dB	Model_dBm_5mA
7.86249	-0.140222	-9.47543
7.87247	-0.140595	-9.4758
7.88245	-0.140968	-9.47617
7.89242	-0.141342	-9.47655
7.9024	-0.141717	-9.47692
7.91238	-0.142092	-9.4773
7.92236	-0.142468	-9.47767
7.93233	-0.142844	-9.47805
7.94231	-0.143221	-9.47842
7.95229	-0.143598	-9.4788
7.96227	-0.143976	-9.47918
7.97224	-0.144354	-9.47956
7.98222	-0.144733	-9.47994
7.9922	-0.145113	-9.48032
8.00218	-0.145493	-9.4807
8.01215	-0.145874	-9.48108
8.02213	-0.146255	-9.48146
8.03211	-0.146637	-9.48184
8.04209	-0.147019	-9.48222
8.05206	-0.147402	-9.48261
8.06204	-0.147786	-9.48299
8.07202	-0.14817	-9.48337
8.082	-0.148555	-9.48376
8.09197	-0.14894	-9.48414
8.10195	-0.149326	-9.48453
8.11193	-0.149712	-9.48492
8.12191	-0.150099	-9.4853
8.13188	-0.150487	-9.48569
8.14186	-0.150875	-9.48608
8.15184	-0.151263	-9.48647
8.16182	-0.151652	-9.48686
8.17179	-0.152042	-9.48725
8.18177	-0.152433	-9.48764
8.19175	-0.152823	-9.48803
8.20173	-0.153215	-9.48842
8.2117	-0.153607	-9.48881
8.22168	-0.154	-9.4892
8.23166	-0.154393	-9.4896
8.24164	-0.154786	-9.48999
8.25161	-0.155181	-9.49038
8.26159	-0.155576	-9.49078
8.27157	-0.155971	-9.49117
8.28155	-0.156367	-9.49157
8.29152	-0.156764	-9.49197
8.3015	-0.157161	-9.49236
8.31148	-0.157559	-9.49276
8.32146	-0.157957	-9.49316
8.33143	-0.158356	-9.49356
8.34141	-0.158755	-9.49396
8.35139	-0.159155	-9.49436
8.36137	-0.159556	-9.49476
8.37134	-0.159957	-9.49516
8.38132	-0.160359	-9.49556
8.3913	-0.160761	-9.49596
8.40128	-0.161164	-9.49637
8.41125	-0.161568	-9.49677
8.42123	-0.161972	-9.49717
8.43121	-0.162377	-9.49758
8.44119	-0.162782	-9.49798
8.45116	-0.163188	-9.49839
8.46114	-0.163594	-9.4988
8.47112	-0.164001	-9.4992
8.4811	-0.164409	-9.49961
8.49107	-0.164817	-9.50002
8.50105	-0.165225	-9.50043
8.51103	-0.165635	-9.50084
8.52101	-0.166045	-9.50125
8.53098	-0.166455	-9.50166
8.54096	-0.166866	-9.50207
8.55094	-0.167278	-9.50248
8.56092	-0.16769	-9.50289
8.57089	-0.168103	-9.50331
8.58087	-0.168516	-9.50372
8.59085	-0.16893	-9.50413
8.60083	-0.169344	-9.50455
8.6108	-0.16976	-9.50496
8.62078	-0.170175	-9.50538
8.63076	-0.170591	-9.50579
8.64074	-0.171008	-9.50621
8.65071	-0.171426	-9.50663
8.66069	-0.171844	-9.50705
8.67067	-0.172262	-9.50747
8.68065	-0.172682	-9.50788
8.69062	-0.173101	-9.5083
8.7006	-0.173522	-9.50872
8.71058	-0.173943	-9.50915
8.72056	-0.174364	-9.50957
8.73053	-0.174786	-9.50999
8.74051	-0.175209	-9.51041
8.75049	-0.175633	-9.51084
8.76047	-0.176056	-9.51126
8.77044	-0.176481	-9.51168
8.78042	-0.176906	-9.51211
8.7904	-0.177332	-9.51253
8.80038	-0.177758	-9.51296
8.81035	-0.178185	-9.51339
8.82033	-0.178612	-9.51382
8.83031	-0.17904	-9.51424
8.84029	-0.179469	-9.51467
8.85026	-0.179898	-9.5151
8.86024	-0.180328	-9.51553
8.87022	-0.180758	-9.51596
8.8802	-0.181189	-9.51639
8.89017	-0.181621	-9.51682
8.90015	-0.182053	-9.51726
8.91013	-0.182486	-9.51769
8.92011	-0.182919	-9.51812
8.93008	-0.183353	-9.51856
8.94006	-0.183788	-9.51899
8.95004	-0.184223	-9.51943
8.96002	-0.184659	-9.51986
8.96999	-0.185095	-9.5203
8.97997	-0.185532	-9.52074
8.98995	-0.18597	-9.52117
8.99992	-0.186408	-9.52161
9.0099	-0.186847	-9.52205
9.01988	-0.187286	-9.52249
9.02986	-0.187726	-9.52293
9.03983	-0.188166	-9.52337
9.04981	-0.188608	-9.52381
9.05979	-0.189049	-9.52425
9.06977	-0.189492	-9.52469
9.07974	-0.189935	-9.52514
9.08972	-0.190378	-9.52558
9.0997	-0.190822	-9.52603
9.10968	-0.191267	-9.52647
9.11965	-0.191713	-9.52692
9.12963	-0.192158	-9.52736
9.13961	-0.192605	-9.52781
9.14959	-0.193052	-9.52826
9.15956	-0.1935	-9.5287
9.16954	-0.193948	-9.52915
9.17952	-0.194397	-9.5296
9.1895	-0.194847	-9.53005
9.19947	-0.195297	-9.5305
9.20945	-0.195748	-9.53095
9.21943	-0.196199	-9.5314
9.22941	-0.196651	-9.53185
9.23938	-0.197104	-9.53231
9.24936	-0.197557	-9.53276
9.25934	-0.198011	-9.53321
9.26932	-0.198466	-9.53367
9.27929	-0.198921	-9.53412
9.28927	-0.199376	-9.53458
9.29925	-0.199833	-9.53504
9.30923	-0.200289	-9.53549
9.3192	-0.200747	-9.53595
9.32918	-0.201205	-9.53641
9.33916	-0.201664	-9.53687
9.34914	-0.202123	-9.53733
9.35911	-0.202583	-9.53779
9.36909	-0.203044	-9.53825
9.37907	-0.203505	-9.53871
9.38905	-0.203967	-9.53917
9.39902	-0.204429	-9.53963
9.409	-0.204892	-9.54009
9.41898	-0.205356	-9.54056
9.42896	-0.20582	-9.54102
9.43893	-0.206285	-9.54149
9.44891	-0.20675	-9.54195
9.45889	-0.207216	-9.54242
9.46887	-0.207683	-9.54289
9.47884	-0.20815	-9.54335
9.48882	-0.208618	-9.54382
9.4988	-0.209087	-9.54429
9.50878	-0.209556	-9.54476
9.51875	-0.210026	-9.54523
9.52873	-0.210496	-9.5457
9.53871	-0.210967	-9.54617
9.54869	-0.211439	-9.54664
9.55866	-0.211911	-9.54711
9.56864	-0.212384	-9.54759
9.57862	-0.212857	-9.54806
9.5886	-0.213332	-9.54853
9.59857	-0.213806	-9.54901
9.60855	-0.214282	-9.54948
9.61853	-0.214758	-9.54996
9.62851	-0.215234	-9.55044
9.63848	-0.215712	-9.55091
9.64846	-0.216189	-9.55139
9.65844	-0.216668	-9.55187
9.66842	-0.217147	-9.55235
9.67839	-0.217627	-9.55283
9.68837	-0.218107	-9.55331
9.69835	-0.218588	-9.55379
9.70833	-0.21907	-9.55427
9.7183	-0.219552	-9.55475
9.72828	-0.220035	-9.55524
9.73826	-0.220518	-9.55572
9.74824	-0.221002	-9.55621
9.75821	-0.221487	-9.55669
9.76819	-0.221973	-9.55718
9.77817	-0.222459	-9.55766
9.78815	-0.222945	-9.55815
9.79812	-0.223432	-9.55864
9.8081	-0.22392	-9.55912
9.81808	-0.224409	-9.55961
9.82806	-0.224898	-9.5601
9.83803	-0.225388	-9.56059
9.84801	-0.225878	-9.56108
9.85799	-0.226369	-9.56157
9.86797	-0.226861	-9.56206
9.87794	-0.227353	-9.56256
9.88792	-0.227846	-9.56305
9.8979	-0.22834	-9.56354
9.90788	-0.228834	-9.56404
9.91785	-0.229329	-9.56453
9.92783	-0.229824	-9.56503
9.93781	-0.230321	-9.56552
9.94779	-0.230817	-9.56602
9.95776	-0.231315	-9.56652
9.96774	-0.231813	-9.56702
9.97772	-0.232311	-9.56751
9.9877	-0.232811	-9.56801
9.99767	-0.233311	-9.56851
10.0077	-0.233811	-9.56901
10.0176	-0.234313	-9.56952
10.0276	-0.234814	-9.57002
10.0376	-0.235317	-9.57052
10.0476	-0.23582	-9.57102
10.0575	-0.236324	-9.57153
10.0675	-0.236828	-9.57203
10.0775	-0.237333	-9.57254
10.0875	-0.237839	-9.57304
10.0974	-0.238345	-9.57355
10.1074	-0.238852	-9.57406
10.1174	-0.23936	-9.57456
10.1274	-0.239868	-9.57507
10.1374	-0.240377	-9.57558
10.1473	-0.240887	-9.57609
10.1573	-0.241397	-9.5766
10.1673	-0.241908	-9.57711
10.1773	-0.242419	-9.57762
10.1872	-0.242932	-9.57813
10.1972	-0.243444	-9.57865
10.2072	-0.243958	-9.57916
10.2172	-0.244472	-9.57967
10.2272	-0.244987	-9.58019
10.2371	-0.245502	-9.58071
10.2471	-0.246018	-9.58122
10.2571	-0.246535	-9.58174
10.2671	-0.247052	-9.58226
10.277	-0.24757	-9.58277
10.287	-0.248089	-9.58329
10.297	-0.248608	-9.58381
10.307	-0.249128	-9.58433
10.317	-0.249649	-9.58485
10.3269	-0.25017	-9.58537
10.3369	-0.250692	-9.58589
10.3469	-0.251214	-9.58642
10.3569	-0.251738	-9.58694
10.3668	-0.252261	-9.58746
10.3768	-0.252786	-9.58799
10.3868	-0.253311	-9.58851
10.3968	-0.253837	-9.58904
10.4068	-0.254363	-9.58957
10.4167	-0.25489	-9.59009
10.4267	-0.255418	-9.59062
10.4367	-0.255947	-9.59115
10.4467	-0.256476	-9.59168
10.4566	-0.257006	-9.59221
10.4666	-0.257536	-9.59274
10.4766	-0.258067	-9.59327
10.4866	-0.258599	-9.5938
10.4965	-0.259131	-9.59433
10.5065	-0.259664	-9.59487
10.5165	-0.260198	-9.5954
10.5265	-0.260732	-9.59594
10.5365	-0.261267	-9.59647
10.5464	-0.261803	-9.59701
10.5564	-0.26234	-9.59754
10.5664	-0.262877	-9.59808
10.5764	-0.263414	-9.59862
10.5863	-0.263953	-9.59916
10.5963	-0.264492	-9.59969
10.6063	-0.265031	-9.60023
10.6163	-0.265572	-9.60077
10.6263	-0.266113	-9.60132
10.6362	-0.266654	-9.60186
10.6462	-0.267197	-9.6024
10.6562	-0.26774	-9.60294
10.6662	-0.268283	-9.60349
10.6761	-0.268828	-9.60403
10.6861	-0.269373	-9.60458
10.6961	-0.269919	-9.60512
10.7061	-0.270465	-9.60567
10.7161	-0.271012	-9.60621
10.726	-0.27156	-9.60676
10.736	-0.272108	-9.60731
10.746	-0.272657	-9.60786
10.756	-0.273207	-9.60841
10.7659	-0.273757	-9.60896
10.7759	-0.274308	-9.60951
10.7859	-0.27486	-9.61006
10.7959	-0.275412	-9.61062
10.8059	-0.275965	-9.61117
10.8158	-0.276519	-9.61172
10.8258	-0.277074	-9.61228
10.8358	-0.277629	-9.61283
10.8458	-0.278184	-9.61339
10.8557	-0.278741	-9.61394
10.8657	-0.279298	-9.6145
10.8757	-0.279856	-9.61506
10.8857	-0.280414	-9.61562
10.8956	-0.280973	-9.61618
10.9056	-0.281533	-9.61674
10.9156	-0.282094	-9.6173
10.9256	-0.282655	-9.61786
10.9356	-0.283217	-9.61842
10.9455	-0.283779	-9.61898
10.9555	-0.284343	-9.61955
10.9655	-0.284907	-9.62011
10.9755	-0.285471	-9.62067
10.9854	-0.286036	-9.62124
10.9954	-0.286602	-9.62181
11.0054	-0.287169	-9.62237
11.0154	-0.287736	-9.62294
11.0254	-0.288304	-9.62351
11.0353	-0.288873	-9.62408
11.0453	-0.289442	-9.62465
11.0553	-0.290013	-9.62522
11.0653	-0.290583	-9.62579
11.0752	-0.291155	-9.62636
11.0852	-0.291727	-9.62693
11.0952	-0.2923	-9.6275
11.1052	-0.292873	-9.62808
11.1152	-0.293447	-9.62865
11.1251	-0.294022	-9.62923
11.1351	-0.294598	-9.6298
11.1451	-0.295174	-9.63038
11.1551	-0.295751	-9.63095
11.165	-0.296329	-9.63153
11.175	-0.296907	-9.63211
11.185	-0.297486	-9.63269
11.195	-0.298066	-9.63327
11.205	-0.298646	-9.63385
11.2149	-0.299227	-9.63443
11.2249	-0.299809	-9.63501
11.2349	-0.300391	-9.63559
11.2449	-0.300975	-9.63618
11.2548	-0.301558	-9.63676
11.2648	-0.302143	-9.63735
11.2748	-0.302728	-9.63793
11.2848	-0.303314	-9.63852
11.2947	-0.303901	-9.6391
11.3047	-0.304488	-9.63969
11.3147	-0.305076	-9.64028
11.3247	-0.305665	-9.64087
11.3347	-0.306254	-9.64146
11.3446	-0.306845	-9.64205
11.3546	-0.307435	-9.64264
11.3646	-0.308027	-9.64323
11.3746	-0.308619	-9.64382
11.3845	-0.309212	-9.64442
11.3945	-0.309806	-9.64501
11.4045	-0.3104	-9.6456
11.4145	-0.310995	-9.6462
11.4245	-0.311591	-9.64679
11.4344	-0.312187	-9.64739
11.4444	-0.312784	-9.64799
11.4544	-0.313382	-9.64859
11.4644	-0.313981	-9.64918
11.4743	-0.31458	-9.64978
11.4843	-0.31518	-9.65038
11.4943	-0.315781	-9.65098
11.5043	-0.316382	-9.65159
11.5143	-0.316984	-9.65219
11.5242	-0.317587	-9.65279
11.5342	-0.318191	-9.65339
11.5442	-0.318795	-9.654
11.5542	-0.3194	-9.6546
11.5641	-0.320005	-9.65521
11.5741	-0.320612	-9.65581
11.5841	-0.321219	-9.65642
11.5941	-0.321826	-9.65703
11.6041	-0.322435	-9.65764
11.614	-0.323044	-9.65825
11.624	-0.323654	-9.65886
11.634	-0.324265	-9.65947
11.644	-0.324876	-9.66008
11.6539	-0.325488	-9.66069
11.6639	-0.326101	-9.6613
11.6739	-0.326714	-9.66192
11.6839	-0.327328	-9.66253
11.6938	-0.327943	-9.66315
11.7038	-0.328559	-9.66376
11.7138	-0.329175	-9.66438
11.7238	-0.329792	-9.665
11.7338	-0.33041	-9.66561
11.7437	-0.331029	-9.66623
11.7537	-0.331648	-9.66685
11.7637	-0.332268	-9.66747
11.7737	-0.332888	-9.66809
11.7836	-0.33351	-9.66871
11.7936	-0.334132	-9.66933
11.8036	-0.334755	-9.66996
11.8136	-0.335378	-9.67058
11.8236	-0.336002	-9.67121
11.8335	-0.336627	-9.67183
11.8435	-0.337253	-9.67246
11.8535	-0.337879	-9.67308
11.8635	-0.338507	-9.67371
11.8734	-0.339134	-9.67434
11.8834	-0.339763	-9.67497
11.8934	-0.340392	-9.6756
11.9034	-0.341022	-9.67623
11.9134	-0.341653	-9.67686
11.9233	-0.342285	-9.67749
11.9333	-0.342917	-9.67812
11.9433	-0.34355	-9.67875
11.9533	-0.344183	-9.67939
11.9632	-0.344818	-9.68002
11.9732	-0.345453	-9.68066
11.9832	-0.346089	-9.68129
11.9932	-0.346725	-9.68193
12.0032	-0.347363	-9.68257
12.0131	-0.348001	-9.6832
12.0231	-0.34864	-9.68384
12.0331	-0.349279	-9.68448
12.0431	-0.349919	-9.68512
12.053	-0.35056	-9.68576
12.063	-0.351202	-9.68641
12.073	-0.351845	-9.68705
12.083	-0.352488	-9.68769
12.0929	-0.353132	-9.68833
12.1029	-0.353776	-9.68898
12.1129	-0.354422	-9.68962
12.1229	-0.355068	-9.69027
12.1329	-0.355715	-9.69092
12.1428	-0.356362	-9.69157
12.1528	-0.357011	-9.69221
12.1628	-0.35766	-9.69286
12.1728	-0.35831	-9.69351
12.1827	-0.35896	-9.69416
12.1927	-0.359612	-9.69481
12.2027	-0.360264	-9.69547
12.2127	-0.360916	-9.69612
12.2227	-0.36157	-9.69677
12.2326	-0.362224	-9.69743
12.2426	-0.362879	-9.69808
12.2526	-0.363535	-9.69874
12.2626	-0.364192	-9.69939
12.2725	-0.364849	-9.70005
12.2825	-0.365507	-9.70071
12.2925	-0.366166	-9.70137
12.3025	-0.366825	-9.70203
12.3125	-0.367485	-9.70269
12.3224	-0.368146	-9.70335
12.3324	-0.368808	-9.70401
12.3424	-0.369471	-9.70467
12.3524	-0.370134	-9.70534
12.3623	-0.370798	-9.706
12.3723	-0.371462	-9.70667
12.3823	-0.372128	-9.70733
12.3923	-0.372794	-9.708
12.4023	-0.373461	-9.70866
12.4122	-0.374129	-9.70933
12.4222	-0.374797	-9.71
12.4322	-0.375467	-9.71067
12.4422	-0.376137	-9.71134
12.4521	-0.376807	-9.71201
12.4621	-0.377479	-9.71268
12.4721	-0.378151	-9.71335
12.4821	-0.378824	-9.71403
12.492	-0.379498	-9.7147
12.502	-0.380172	-9.71538
12.512	-0.380848	-9.71605
12.522	-0.381524	-9.71673
12.532	-0.382201	-9.7174
12.5419	-0.382878	-9.71808
12.5519	-0.383556	-9.71876
12.5619	-0.384236	-9.71944
12.5719	-0.384915	-9.72012
12.5818	-0.385596	-9.7208
12.5918	-0.386277	-9.72148
12.6018	-0.386959	-9.72216
12.6118	-0.387642	-9.72285
12.6218	-0.388326	-9.72353
12.6317	-0.38901	-9.72421
12.6417	-0.389696	-9.7249
12.6517	-0.390382	-9.72558
12.6617	-0.391068	-9.72627
12.6716	-0.391756	-9.72696
12.6816	-0.392444	-9.72765
12.6916	-0.393133	-9.72834
12.7016	-0.393823	-9.72903
12.7116	-0.394513	-9.72972
12.7215	-0.395205	-9.73041
12.7315	-0.395897	-9.7311
12.7415	-0.396589	-9.73179
12.7515	-0.397283	-9.73249
12.7614	-0.397977	-9.73318
12.7714	-0.398673	-9.73388
12.7814	-0.399369	-9.73457
12.7914	-0.400065	-9.73527
12.8014	-0.400763	-9.73597
12.8113	-0.401461	-9.73666
12.8213	-0.40216	-9.73736
12.8313	-0.40286	-9.73806
12.8413	-0.40356	-9.73876
12.8512	-0.404262	-9.73946
12.8612	-0.404964	-9.74017
12.8712	-0.405667	-9.74087
12.8812	-0.40637	-9.74157
12.8911	-0.407075	-9.74228
12.9011	-0.40778	-9.74298
12.9111	-0.408486	-9.74369
12.9211	-0.409193	-9.7444
12.9311	-0.4099	-9.7451
12.941	-0.410609	-9.74581
12.951	-0.411318	-9.74652
12.961	-0.412028	-9.74723
12.971	-0.412738	-9.74794
12.9809	-0.41345	-9.74865
12.9909	-0.414162	-9.74937
13.0009	-0.414875	-9.75008
13.0109	-0.415589	-9.75079
13.0209	-0.416303	-9.75151
13.0308	-0.417019	-9.75222
13.0408	-0.417735	-9.75294
13.0508	-0.418452	-9.75365
13.0608	-0.41917	-9.75437
13.0707	-0.419888	-9.75509
13.0807	-0.420608	-9.75581
13.0907	-0.421328	-9.75653
13.1007	-0.422049	-9.75725
13.1107	-0.42277	-9.75797
13.1206	-0.423493	-9.7587
13.1306	-0.424216	-9.75942
13.1406	-0.42494	-9.76014
13.1506	-0.425665	-9.76087
13.1605	-0.42639	-9.76159
13.1705	-0.427117	-9.76232
13.1805	-0.427844	-9.76305
13.1905	-0.428572	-9.76378
13.2005	-0.429301	-9.7645
13.2104	-0.43003	-9.76523
13.2204	-0.430761	-9.76596
13.2304	-0.431492	-9.76669
13.2404	-0.432224	-9.76743
13.2503	-0.432957	-9.76816
13.2603	-0.43369	-9.76889
13.2703	-0.434425	-9.76963
13.2803	-0.43516	-9.77036
13.2902	-0.435896	-9.7711
13.3002	-0.436633	-9.77184
13.3102	-0.43737	-9.77257
13.3202	-0.438108	-9.77331
13.3302	-0.438848	-9.77405
13.3401	-0.439588	-9.77479
13.3501	-0.440328	-9.77553
13.3601	-0.44107	-9.77627
13.3701	-0.441812	-9.77702
13.38	-0.442556	-9.77776
13.39	-0.443299	-9.7785
13.4	-0.444044	-9.77925
13.41	-0.44479	-9.77999
13.42	-0.445536	-9.78074
13.4299	-0.446283	-9.78149
13.4399	-0.447031	-9.78223
13.4499	-0.44778	-9.78298
13.4599	-0.44853	-9.78373
13.4698	-0.44928	-9.78448
13.4798	-0.450032	-9.78523
13.4898	-0.450784	-9.78599
13.4998	-0.451536	-9.78674
13.5098	-0.45229	-9.78749
13.5197	-0.453045	-9.78825
13.5297	-0.4538	-9.789
13.5397	-0.454556	-9.78976
13.5497	-0.455313	-9.79052
13.5596	-0.456071	-9.79127
13.5696	-0.456829	-9.79203
13.5796	-0.457589	-9.79279
13.5896	-0.458349	-9.79355
13.5995	-0.45911	-9.79431
13.6095	-0.459872	-9.79507
13.6195	-0.460634	-9.79584
13.6295	-0.461398	-9.7966
13.6395	-0.462162	-9.79736
13.6494	-0.462927	-9.79813
13.6594	-0.463693	-9.7989
13.6694	-0.46446	-9.79966
13.6794	-0.465227	-9.80043
13.6893	-0.465996	-9.8012
13.6993	-0.466765	-9.80197
13.7093	-0.467535	-9.80274
13.7193	-0.468306	-9.80351
13.7293	-0.469077	-9.80428
13.7392	-0.46985	-9.80505
13.7492	-0.470623	-9.80583
13.7592	-0.471397	-9.8066
13.7692	-0.472172	-9.80737
13.7791	-0.472948	-9.80815
13.7891	-0.473724	-9.80893
13.7991	-0.474502	-9.8097
13.8091	-0.47528	-9.81048
13.8191	-0.476059	-9.81126
13.829	-0.476839	-9.81204
13.839	-0.47762	-9.81282
13.849	-0.478401	-9.8136
13.859	-0.479184	-9.81439
13.8689	-0.479967	-9.81517
13.8789	-0.480751	-9.81595
13.8889	-0.481536	-9.81674
13.8989	-0.482322	-9.81752
13.9089	-0.483108	-9.81831
13.9188	-0.483895	-9.8191
13.9288	-0.484684	-9.81989
13.9388	-0.485473	-9.82068
13.9488	-0.486263	-9.82147
13.9587	-0.487053	-9.82226
13.9687	-0.487845	-9.82305
13.9787	-0.488637	-9.82384
13.9887	-0.489431	-9.82463
13.9986	-0.490225	-9.82543
14.0086	-0.49102	-9.82622
14.0186	-0.491815	-9.82702
14.0286	-0.492612	-9.82781
14.0386	-0.493409	-9.82861
14.0485	-0.494208	-9.82941
14.0585	-0.495007	-9.83021
14.0685	-0.495807	-9.83101
14.0785	-0.496607	-9.83181
14.0884	-0.497409	-9.83261
14.0984	-0.498212	-9.83341
14.1084	-0.499015	-9.83422
14.1184	-0.499819	-9.83502
14.1284	-0.500624	-9.83583
14.1383	-0.50143	-9.83663
14.1483	-0.502237	-9.83744
14.1583	-0.503044	-9.83825
14.1683	-0.503853	-9.83906
14.1782	-0.504662	-9.83986
14.1882	-0.505472	-9.84067
14.1982	-0.506283	-9.84149
14.2082	-0.507095	-9.8423
14.2182	-0.507907	-9.84311
14.2281	-0.508721	-9.84392
14.2381	-0.509535	-9.84474
14.2481	-0.51035	-9.84555
14.2581	-0.511166	-9.84637
14.268	-0.511983	-9.84719
14.278	-0.512801	-9.848
14.288	-0.51362	-9.84882
14.298	-0.514439	-9.84964
14.308	-0.51526	-9.85046
14.3179	-0.516081	-9.85128
14.3279	-0.516903	-9.85211
14.3379	-0.517726	-9.85293
14.3479	-0.518549	-9.85375
14.3578	-0.519374	-9.85458
14.3678	-0.5202	-9.8554
14.3778	-0.521026	-9.85623
14.3878	-0.521853	-9.85706
14.3977	-0.522681	-9.85788
14.4077	-0.52351	-9.85871
14.4177	-0.52434	-9.85954
14.4277	-0.52517	-9.86037
14.4377	-0.526002	-9.8612
14.4476	-0.526834	-9.86204
14.4576	-0.527668	-9.86287
14.4676	-0.528502	-9.8637
14.4776	-0.529337	-9.86454
14.4875	-0.530172	-9.86538
14.4975	-0.531009	-9.86621
14.5075	-0.531847	-9.86705
14.5175	-0.532685	-9.86789
14.5275	-0.533524	-9.86873
14.5374	-0.534365	-9.86957
14.5474	-0.535206	-9.87041
14.5574	-0.536048	-9.87125
14.5674	-0.53689	-9.87209
14.5773	-0.537734	-9.87294
14.5873	-0.538578	-9.87378
14.5973	-0.539424	-9.87463
14.6073	-0.54027	-9.87547
14.6173	-0.541117	-9.87632
14.6272	-0.541965	-9.87717
14.6372	-0.542814	-9.87802
14.6472	-0.543664	-9.87887
14.6572	-0.544515	-9.87972
14.6671	-0.545366	-9.88057
14.6771	-0.546218	-9.88142
14.6871	-0.547072	-9.88227
14.6971	-0.547926	-9.88313
14.7071	-0.548781	-9.88398
14.717	-0.549637	-9.88484
14.727	-0.550494	-9.8857
14.737	-0.551351	-9.88655
14.747	-0.55221	-9.88741
14.7569	-0.553069	-9.88827
14.7669	-0.553929	-9.88913
14.7769	-0.554791	-9.88999
14.7869	-0.555653	-9.89086
14.7968	-0.556516	-9.89172
14.8068	-0.55738	-9.89258
14.8168	-0.558244	-9.89345
14.8268	-0.55911	-9.89431
14.8368	-0.559976	-9.89518
14.8467	-0.560844	-9.89605
14.8567	-0.561712	-9.89691
14.8667	-0.562581	-9.89778
14.8767	-0.563451	-9.89865
14.8866	-0.564322	-9.89953
14.8966	-0.565194	-9.9004
14.9066	-0.566067	-9.90127
14.9166	-0.56694	-9.90214
14.9266	-0.567815	-9.90302
14.9365	-0.56869	-9.90389
14.9465	-0.569566	-9.90477
14.9565	-0.570444	-9.90565
14.9665	-0.571322	-9.90652
14.9764	-0.572201	-9.9074
14.9864	-0.573081	-9.90828
14.9964	-0.573961	-9.90916
15.0064	-0.574843	-9.91005
15.0164	-0.575725	-9.91093
15.0263	-0.576609	-9.91181
15.0363	-0.577493	-9.9127
15.0463	-0.578378	-9.91358
15.0563	-0.579265	-9.91447
15.0662	-0.580152	-9.91535
15.0762	-0.58104	-9.91624
15.0862	-0.581928	-9.91713
15.0962	-0.582818	-9.91802
15.1062	-0.583709	-9.91891
15.1161	-0.5846	-9.9198
15.1261	-0.585493	-9.9207
15.1361	-0.586386	-9.92159
15.1461	-0.58728	-9.92248
15.156	-0.588176	-9.92338
15.166	-0.589072	-9.92427
15.176	-0.589969	-9.92517
15.186	-0.590866	-9.92607
15.1959	-0.591765	-9.92697
15.2059	-0.592665	-9.92787
15.2159	-0.593566	-9.92877
15.2259	-0.594467	-9.92967
15.2359	-0.595369	-9.93057
15.2458	-0.596273	-9.93148
15.2558	-0.597177	-9.93238
15.2658	-0.598082	-9.93329
15.2758	-0.598988	-9.93419
15.2857	-0.599895	-9.9351
15.2957	-0.600803	-9.93601
15.3057	-0.601712	-9.93691
15.3157	-0.602622	-9.93782
15.3257	-0.603532	-9.93874
15.3356	-0.604444	-9.93965
15.3456	-0.605356	-9.94056
15.3556	-0.60627	-9.94147
15.3656	-0.607184	-9.94239
15.3755	-0.608099	-9.9433
15.3855	-0.609015	-9.94422
15.3955	-0.609932	-9.94514
15.4055	-0.61085	-9.94605
15.4155	-0.611769	-9.94697
15.4254	-0.612689	-9.94789
15.4354	-0.61361	-9.94881
15.4454	-0.614531	-9.94973
15.4554	-0.615454	-9.95066
15.4653	-0.616377	-9.95158
15.4753	-0.617302	-9.9525
15.4853	-0.618227	-9.95343
15.4953	-0.619153	-9.95436
15.5053	-0.620081	-9.95528
15.5152	-0.621009	-9.95621
15.5252	-0.621938	-9.95714
15.5352	-0.622868	-9.95807
15.5452	-0.623799	-9.959
15.5551	-0.624731	-9.95993
15.5651	-0.625663	-9.96087
15.5751	-0.626597	-9.9618
15.5851	-0.627532	-9.96273
15.595	-0.628467	-9.96367
15.605	-0.629404	-9.96461
15.615	-0.630341	-9.96554
15.625	-0.631279	-9.96648
15.635	-0.632219	-9.96742
15.6449	-0.633159	-9.96836
15.6549	-0.6341	-9.9693
15.6649	-0.635042	-9.97025
15.6749	-0.635985	-9.97119
15.6848	-0.636929	-9.97213
15.6948	-0.637874	-9.97308
15.7048	-0.63882	-9.97402
15.7148	-0.639767	-9.97497
15.7248	-0.640714	-9.97592
15.7347	-0.641663	-9.97687
15.7447	-0.642613	-9.97782
15.7547	-0.643563	-9.97877
15.7647	-0.644515	-9.97972
15.7746	-0.645467	-9.98067
15.7846	-0.64642	-9.98162
15.7946	-0.647375	-9.98258
15.8046	-0.64833	-9.98353
15.8146	-0.649286	-9.98449
15.8245	-0.650243	-9.98545
15.8345	-0.651201	-9.9864
15.8445	-0.65216	-9.98736
15.8545	-0.65312	-9.98832
15.8644	-0.654081	-9.98928
15.8744	-0.655043	-9.99025
15.8844	-0.656006	-9.99121
15.8944	-0.65697	-9.99217
15.9044	-0.657934	-9.99314
15.9143	-0.6589	-9.9941
15.9243	-0.659866	-9.99507
15.9343	-0.660834	-9.99604
15.9443	-0.661803	-9.99701
15.9542	-0.662772	-9.99797
15.9642	-0.663742	-9.99895
15.9742	-0.664714	-9.99992
15.9842	-0.665686	-10.0009
15.9941	-0.666659	-10.0019
16.0041	-0.667634	-10.0028
16.0141	-0.668609	-10.0038
16.0241	-0.669585	-10.0048
16.0341	-0.670562	-10.0058
16.044	-0.67154	-10.0067
16.054	-0.672519	-10.0077
16.064	-0.673499	-10.0087
16.074	-0.67448	-10.0097
16.0839	-0.675462	-10.0107
16.0939	-0.676445	-10.0116
