Freq_GHz	Model_Norm_dB	Model_dBm_5mA
8.13188	-0.805781	-2.8471
8.14186	-0.807754	-2.84908
8.15184	-0.80973	-2.85105
8.16182	-0.811708	-2.85303
8.17179	-0.813689	-2.85501
8.18177	-0.815672	-2.85699
8.19175	-0.817658	-2.85898
8.20173	-0.819645	-2.86097
8.2117	-0.821635	-2.86296
8.22168	-0.823628	-2.86495
8.23166	-0.825623	-2.86694
8.24164	-0.82762	-2.86894
8.25161	-0.829619	-2.87094
8.26159	-0.831621	-2.87294
8.27157	-0.833626	-2.87495
8.28155	-0.835632	-2.87695
8.29152	-0.837641	-2.87896
8.3015	-0.839653	-2.88097
8.31148	-0.841667	-2.88299
8.32146	-0.843683	-2.885
8.33143	-0.845701	-2.88702
8.34141	-0.847722	-2.88904
8.35139	-0.849745	-2.89107
8.36137	-0.851771	-2.89309
8.37134	-0.853799	-2.89512
8.38132	-0.855829	-2.89715
8.3913	-0.857862	-2.89918
8.40128	-0.859896	-2.90122
8.41125	-0.861934	-2.90326
8.42123	-0.863974	-2.9053
8.43121	-0.866016	-2.90734
8.44119	-0.86806	-2.90938
8.45116	-0.870107	-2.91143
8.46114	-0.872156	-2.91348
8.47112	-0.874207	-2.91553
8.4811	-0.876261	-2.91758
8.49107	-0.878317	-2.91964
8.50105	-0.880376	-2.9217
8.51103	-0.882437	-2.92376
8.52101	-0.8845	-2.92582
8.53098	-0.886566	-2.92789
8.54096	-0.888634	-2.92996
8.55094	-0.890704	-2.93203
8.56092	-0.892777	-2.9341
8.57089	-0.894852	-2.93617
8.58087	-0.896929	-2.93825
8.59085	-0.899009	-2.94033
8.60083	-0.901091	-2.94241
8.6108	-0.903175	-2.9445
8.62078	-0.905262	-2.94658
8.63076	-0.907351	-2.94867
8.64074	-0.909443	-2.95076
8.65071	-0.911536	-2.95286
8.66069	-0.913633	-2.95495
8.67067	-0.915731	-2.95705
8.68065	-0.917832	-2.95915
8.69062	-0.919935	-2.96126
8.7006	-0.922041	-2.96336
8.71058	-0.924149	-2.96547
8.72056	-0.926259	-2.96758
8.73053	-0.928371	-2.96969
8.74051	-0.930486	-2.97181
8.75049	-0.932604	-2.97393
8.76047	-0.934723	-2.97604
8.77044	-0.936845	-2.97817
8.78042	-0.938969	-2.98029
8.7904	-0.941096	-2.98242
8.80038	-0.943225	-2.98455
8.81035	-0.945356	-2.98668
8.82033	-0.94749	-2.98881
8.83031	-0.949626	-2.99095
8.84029	-0.951764	-2.99309
8.85026	-0.953905	-2.99523
8.86024	-0.956048	-2.99737
8.87022	-0.958194	-2.99952
8.8802	-0.960341	-3.00166
8.89017	-0.962491	-3.00381
8.90015	-0.964644	-3.00597
8.91013	-0.966798	-3.00812
8.92011	-0.968955	-3.01028
8.93008	-0.971115	-3.01244
8.94006	-0.973276	-3.0146
8.95004	-0.97544	-3.01676
8.96002	-0.977607	-3.01893
8.96999	-0.979776	-3.0211
8.97997	-0.981947	-3.02327
8.98995	-0.98412	-3.02544
8.99992	-0.986296	-3.02762
9.0099	-0.988474	-3.0298
9.01988	-0.990654	-3.03198
9.02986	-0.992837	-3.03416
9.03983	-0.995022	-3.03634
9.04981	-0.997209	-3.03853
9.05979	-0.999399	-3.04072
9.06977	-1.00159	-3.04291
9.07974	-1.00379	-3.04511
9.08972	-1.00598	-3.0473
9.0997	-1.00818	-3.0495
9.10968	-1.01038	-3.0517
9.11965	-1.01259	-3.05391
9.12963	-1.01479	-3.05611
9.13961	-1.017	-3.05832
9.14959	-1.01921	-3.06053
9.15956	-1.02142	-3.06275
9.16954	-1.02364	-3.06496
9.17952	-1.02586	-3.06718
9.1895	-1.02808	-3.0694
9.19947	-1.0303	-3.07162
9.20945	-1.03252	-3.07385
9.21943	-1.03475	-3.07607
9.22941	-1.03698	-3.0783
9.23938	-1.03921	-3.08053
9.24936	-1.04145	-3.08277
9.25934	-1.04368	-3.085
9.26932	-1.04592	-3.08724
9.27929	-1.04816	-3.08948
9.28927	-1.0504	-3.09173
9.29925	-1.05265	-3.09397
9.30923	-1.0549	-3.09622
9.3192	-1.05715	-3.09847
9.32918	-1.0594	-3.10072
9.33916	-1.06165	-3.10298
9.34914	-1.06391	-3.10523
9.35911	-1.06617	-3.10749
9.36909	-1.06843	-3.10975
9.37907	-1.0707	-3.11202
9.38905	-1.07296	-3.11428
9.39902	-1.07523	-3.11655
9.409	-1.0775	-3.11882
9.41898	-1.07978	-3.1211
9.42896	-1.08205	-3.12337
9.43893	-1.08433	-3.12565
9.44891	-1.08661	-3.12793
9.45889	-1.08889	-3.13021
9.46887	-1.09118	-3.1325
9.47884	-1.09346	-3.13478
9.48882	-1.09575	-3.13707
9.4988	-1.09804	-3.13937
9.50878	-1.10034	-3.14166
9.51875	-1.10263	-3.14396
9.52873	-1.10493	-3.14625
9.53871	-1.10723	-3.14856
9.54869	-1.10954	-3.15086
9.55866	-1.11184	-3.15316
9.56864	-1.11415	-3.15547
9.57862	-1.11646	-3.15778
9.5886	-1.11877	-3.16009
9.59857	-1.12109	-3.16241
9.60855	-1.1234	-3.16473
9.61853	-1.12572	-3.16705
9.62851	-1.12805	-3.16937
9.63848	-1.13037	-3.17169
9.64846	-1.1327	-3.17402
9.65844	-1.13502	-3.17635
9.66842	-1.13735	-3.17868
9.67839	-1.13969	-3.18101
9.68837	-1.14202	-3.18334
9.69835	-1.14436	-3.18568
9.70833	-1.1467	-3.18802
9.7183	-1.14904	-3.19036
9.72828	-1.15139	-3.19271
9.73826	-1.15373	-3.19506
9.74824	-1.15608	-3.19741
9.75821	-1.15844	-3.19976
9.76819	-1.16079	-3.20211
9.77817	-1.16314	-3.20447
9.78815	-1.1655	-3.20682
9.79812	-1.16786	-3.20919
9.8081	-1.17023	-3.21155
9.81808	-1.17259	-3.21391
9.82806	-1.17496	-3.21628
9.83803	-1.17733	-3.21865
9.84801	-1.1797	-3.22102
9.85799	-1.18208	-3.2234
9.86797	-1.18445	-3.22577
9.87794	-1.18683	-3.22815
9.88792	-1.18921	-3.23053
9.8979	-1.1916	-3.23292
9.90788	-1.19398	-3.2353
9.91785	-1.19637	-3.23769
9.92783	-1.19876	-3.24008
9.93781	-1.20115	-3.24247
9.94779	-1.20355	-3.24487
9.95776	-1.20594	-3.24727
9.96774	-1.20834	-3.24967
9.97772	-1.21075	-3.25207
9.9877	-1.21315	-3.25447
9.99767	-1.21556	-3.25688
10.0077	-1.21796	-3.25929
10.0176	-1.22038	-3.2617
10.0276	-1.22279	-3.26411
10.0376	-1.2252	-3.26653
10.0476	-1.22762	-3.26894
10.0575	-1.23004	-3.27136
10.0675	-1.23246	-3.27379
10.0775	-1.23489	-3.27621
10.0875	-1.23731	-3.27864
10.0974	-1.23974	-3.28107
10.1074	-1.24218	-3.2835
10.1174	-1.24461	-3.28593
10.1274	-1.24704	-3.28837
10.1374	-1.24948	-3.2908
10.1473	-1.25192	-3.29324
10.1573	-1.25437	-3.29569
10.1673	-1.25681	-3.29813
10.1773	-1.25926	-3.30058
10.1872	-1.26171	-3.30303
10.1972	-1.26416	-3.30548
10.2072	-1.26661	-3.30793
10.2172	-1.26907	-3.31039
10.2272	-1.27153	-3.31285
10.2371	-1.27399	-3.31531
10.2471	-1.27645	-3.31777
10.2571	-1.27892	-3.32024
10.2671	-1.28138	-3.32271
10.277	-1.28385	-3.32518
10.287	-1.28633	-3.32765
10.297	-1.2888	-3.33012
10.307	-1.29128	-3.3326
10.317	-1.29376	-3.33508
10.3269	-1.29624	-3.33756
10.3369	-1.29872	-3.34004
10.3469	-1.30121	-3.34253
10.3569	-1.30369	-3.34501
10.3668	-1.30618	-3.3475
10.3768	-1.30868	-3.35
10.3868	-1.31117	-3.35249
10.3968	-1.31367	-3.35499
10.4068	-1.31617	-3.35749
10.4167	-1.31867	-3.35999
10.4267	-1.32117	-3.36249
10.4367	-1.32368	-3.365
10.4467	-1.32618	-3.36751
10.4566	-1.32869	-3.37002
10.4666	-1.33121	-3.37253
10.4766	-1.33372	-3.37504
10.4866	-1.33624	-3.37756
10.4965	-1.33876	-3.38008
10.5065	-1.34128	-3.3826
10.5165	-1.3438	-3.38513
10.5265	-1.34633	-3.38765
10.5365	-1.34886	-3.39018
10.5464	-1.35139	-3.39271
10.5564	-1.35392	-3.39524
10.5664	-1.35646	-3.39778
10.5764	-1.35899	-3.40032
10.5863	-1.36153	-3.40285
10.5963	-1.36407	-3.4054
10.6063	-1.36662	-3.40794
10.6163	-1.36917	-3.41049
10.6263	-1.37171	-3.41304
10.6362	-1.37426	-3.41559
10.6462	-1.37682	-3.41814
10.6562	-1.37937	-3.42069
10.6662	-1.38193	-3.42325
10.6761	-1.38449	-3.42581
10.6861	-1.38705	-3.42837
10.6961	-1.38961	-3.43094
10.7061	-1.39218	-3.4335
10.7161	-1.39475	-3.43607
10.726	-1.39732	-3.43864
10.736	-1.39989	-3.44122
10.746	-1.40247	-3.44379
10.756	-1.40505	-3.44637
10.7659	-1.40763	-3.44895
10.7759	-1.41021	-3.45153
10.7859	-1.41279	-3.45411
10.7959	-1.41538	-3.4567
10.8059	-1.41797	-3.45929
10.8158	-1.42056	-3.46188
10.8258	-1.42315	-3.46447
10.8358	-1.42575	-3.46707
10.8458	-1.42834	-3.46966
10.8557	-1.43094	-3.47226
10.8657	-1.43354	-3.47487
10.8757	-1.43615	-3.47747
10.8857	-1.43875	-3.48008
10.8956	-1.44136	-3.48268
10.9056	-1.44397	-3.4853
10.9156	-1.44659	-3.48791
10.9256	-1.4492	-3.49052
10.9356	-1.45182	-3.49314
10.9455	-1.45444	-3.49576
10.9555	-1.45706	-3.49838
10.9655	-1.45968	-3.50101
10.9755	-1.46231	-3.50363
10.9854	-1.46494	-3.50626
10.9954	-1.46757	-3.50889
11.0054	-1.4702	-3.51152
11.0154	-1.47284	-3.51416
11.0254	-1.47547	-3.5168
11.0353	-1.47811	-3.51944
11.0453	-1.48076	-3.52208
11.0553	-1.4834	-3.52472
11.0653	-1.48605	-3.52737
11.0752	-1.48869	-3.53002
11.0852	-1.49134	-3.53267
11.0952	-1.494	-3.53532
11.1052	-1.49665	-3.53797
11.1152	-1.49931	-3.54063
11.1251	-1.50197	-3.54329
11.1351	-1.50463	-3.54595
11.1451	-1.50729	-3.54861
11.1551	-1.50996	-3.55128
11.165	-1.51263	-3.55395
11.175	-1.5153	-3.55662
11.185	-1.51797	-3.55929
11.195	-1.52064	-3.56197
11.205	-1.52332	-3.56464
11.2149	-1.526	-3.56732
11.2249	-1.52868	-3.57
11.2349	-1.53136	-3.57269
11.2449	-1.53405	-3.57537
11.2548	-1.53674	-3.57806
11.2648	-1.53943	-3.58075
11.2748	-1.54212	-3.58344
11.2848	-1.54481	-3.58613
11.2947	-1.54751	-3.58883
11.3047	-1.55021	-3.59153
11.3147	-1.55291	-3.59423
11.3247	-1.55561	-3.59693
11.3347	-1.55832	-3.59964
11.3446	-1.56102	-3.60235
11.3546	-1.56373	-3.60506
11.3646	-1.56645	-3.60777
11.3746	-1.56916	-3.61048
11.3845	-1.57188	-3.6132
11.3945	-1.57459	-3.61592
11.4045	-1.57731	-3.61864
11.4145	-1.58004	-3.62136
11.4245	-1.58276	-3.62408
11.4344	-1.58549	-3.62681
11.4444	-1.58822	-3.62954
11.4544	-1.59095	-3.63227
11.4644	-1.59368	-3.635
11.4743	-1.59642	-3.63774
11.4843	-1.59916	-3.64048
11.4943	-1.6019	-3.64322
11.5043	-1.60464	-3.64596
11.5143	-1.60738	-3.6487
11.5242	-1.61013	-3.65145
11.5342	-1.61288	-3.6542
11.5442	-1.61563	-3.65695
11.5542	-1.61838	-3.6597
11.5641	-1.62114	-3.66246
11.5741	-1.62389	-3.66522
11.5841	-1.62665	-3.66797
11.5941	-1.62941	-3.67074
11.6041	-1.63218	-3.6735
11.614	-1.63494	-3.67627
11.624	-1.63771	-3.67903
11.634	-1.64048	-3.6818
11.644	-1.64325	-3.68458
11.6539	-1.64603	-3.68735
11.6639	-1.64881	-3.69013
11.6739	-1.65158	-3.69291
11.6839	-1.65437	-3.69569
11.6938	-1.65715	-3.69847
11.7038	-1.65993	-3.70126
11.7138	-1.66272	-3.70404
11.7238	-1.66551	-3.70683
11.7338	-1.6683	-3.70962
11.7437	-1.6711	-3.71242
11.7537	-1.67389	-3.71521
11.7637	-1.67669	-3.71801
11.7737	-1.67949	-3.72081
11.7836	-1.68229	-3.72362
11.7936	-1.6851	-3.72642
11.8036	-1.6879	-3.72923
11.8136	-1.69071	-3.73204
11.8236	-1.69352	-3.73485
11.8335	-1.69634	-3.73766
11.8435	-1.69915	-3.74047
11.8535	-1.70197	-3.74329
11.8635	-1.70479	-3.74611
11.8734	-1.70761	-3.74893
11.8834	-1.71044	-3.75176
11.8934	-1.71326	-3.75458
11.9034	-1.71609	-3.75741
11.9134	-1.71892	-3.76024
11.9233	-1.72175	-3.76307
11.9333	-1.72459	-3.76591
11.9433	-1.72742	-3.76874
11.9533	-1.73026	-3.77158
11.9632	-1.7331	-3.77442
11.9732	-1.73595	-3.77727
11.9832	-1.73879	-3.78011
11.9932	-1.74164	-3.78296
12.0032	-1.74449	-3.78581
12.0131	-1.74734	-3.78866
12.0231	-1.75019	-3.79151
12.0331	-1.75305	-3.79437
12.0431	-1.75591	-3.79723
12.053	-1.75877	-3.80009
12.063	-1.76163	-3.80295
12.073	-1.76449	-3.80581
12.083	-1.76736	-3.80868
12.0929	-1.77023	-3.81155
12.1029	-1.7731	-3.81442
12.1129	-1.77597	-3.81729
12.1229	-1.77884	-3.82017
12.1329	-1.78172	-3.82304
12.1428	-1.7846	-3.82592
12.1528	-1.78748	-3.8288
12.1628	-1.79036	-3.83169
12.1728	-1.79325	-3.83457
12.1827	-1.79614	-3.83746
12.1927	-1.79903	-3.84035
12.2027	-1.80192	-3.84324
12.2127	-1.80481	-3.84613
12.2227	-1.80771	-3.84903
12.2326	-1.81061	-3.85193
12.2426	-1.81351	-3.85483
12.2526	-1.81641	-3.85773
12.2626	-1.81931	-3.86063
12.2725	-1.82222	-3.86354
12.2825	-1.82513	-3.86645
12.2925	-1.82804	-3.86936
12.3025	-1.83095	-3.87227
12.3125	-1.83386	-3.87519
12.3224	-1.83678	-3.8781
12.3324	-1.8397	-3.88102
12.3424	-1.84262	-3.88394
12.3524	-1.84554	-3.88687
12.3623	-1.84847	-3.88979
12.3723	-1.8514	-3.89272
12.3823	-1.85433	-3.89565
12.3923	-1.85726	-3.89858
12.4023	-1.86019	-3.90151
12.4122	-1.86313	-3.90445
12.4222	-1.86606	-3.90738
12.4322	-1.869	-3.91032
12.4422	-1.87194	-3.91327
12.4521	-1.87489	-3.91621
12.4621	-1.87783	-3.91916
12.4721	-1.88078	-3.9221
12.4821	-1.88373	-3.92505
12.492	-1.88668	-3.92801
12.502	-1.88964	-3.93096
12.512	-1.8926	-3.93392
12.522	-1.89555	-3.93688
12.532	-1.89851	-3.93984
12.5419	-1.90148	-3.9428
12.5519	-1.90444	-3.94576
12.5619	-1.90741	-3.94873
12.5719	-1.91038	-3.9517
12.5818	-1.91335	-3.95467
12.5918	-1.91632	-3.95764
12.6018	-1.9193	-3.96062
12.6118	-1.92227	-3.96359
12.6218	-1.92525	-3.96657
12.6317	-1.92823	-3.96955
12.6417	-1.93122	-3.97254
12.6517	-1.9342	-3.97552
12.6617	-1.93719	-3.97851
12.6716	-1.94018	-3.9815
12.6816	-1.94317	-3.98449
12.6916	-1.94616	-3.98748
12.7016	-1.94916	-3.99048
12.7116	-1.95216	-3.99348
12.7215	-1.95516	-3.99648
12.7315	-1.95816	-3.99948
12.7415	-1.96116	-4.00248
12.7515	-1.96417	-4.00549
12.7614	-1.96717	-4.0085
12.7714	-1.97018	-4.01151
12.7814	-1.9732	-4.01452
12.7914	-1.97621	-4.01753
12.8014	-1.97923	-4.02055
12.8113	-1.98224	-4.02357
12.8213	-1.98526	-4.02659
12.8313	-1.98829	-4.02961
12.8413	-1.99131	-4.03263
12.8512	-1.99434	-4.03566
12.8612	-1.99737	-4.03869
12.8712	-2.0004	-4.04172
12.8812	-2.00343	-4.04475
12.8911	-2.00646	-4.04778
12.9011	-2.0095	-4.05082
12.9111	-2.01254	-4.05386
12.9211	-2.01558	-4.0569
12.9311	-2.01862	-4.05994
12.941	-2.02166	-4.06299
12.951	-2.02471	-4.06603
12.961	-2.02776	-4.06908
12.971	-2.03081	-4.07213
12.9809	-2.03386	-4.07518
12.9909	-2.03692	-4.07824
13.0009	-2.03997	-4.0813
13.0109	-2.04303	-4.08435
13.0209	-2.04609	-4.08742
13.0308	-2.04916	-4.09048
13.0408	-2.05222	-4.09354
13.0508	-2.05529	-4.09661
13.0608	-2.05836	-4.09968
13.0707	-2.06143	-4.10275
13.0807	-2.0645	-4.10582
13.0907	-2.06758	-4.1089
13.1007	-2.07065	-4.11197
13.1107	-2.07373	-4.11505
13.1206	-2.07681	-4.11813
13.1306	-2.0799	-4.12122
13.1406	-2.08298	-4.1243
13.1506	-2.08607	-4.12739
13.1605	-2.08916	-4.13048
13.1705	-2.09225	-4.13357
13.1805	-2.09534	-4.13666
13.1905	-2.09844	-4.13976
13.2005	-2.10153	-4.14285
13.2104	-2.10463	-4.14595
13.2204	-2.10773	-4.14905
13.2304	-2.11083	-4.15216
13.2404	-2.11394	-4.15526
13.2503	-2.11705	-4.15837
13.2603	-2.12016	-4.16148
13.2703	-2.12327	-4.16459
13.2803	-2.12638	-4.1677
13.2902	-2.12949	-4.17082
13.3002	-2.13261	-4.17393
13.3102	-2.13573	-4.17705
13.3202	-2.13885	-4.18017
13.3302	-2.14197	-4.1833
13.3401	-2.1451	-4.18642
13.3501	-2.14823	-4.18955
13.3601	-2.15135	-4.19268
13.3701	-2.15449	-4.19581
13.38	-2.15762	-4.19894
13.39	-2.16075	-4.20208
13.4	-2.16389	-4.20521
13.41	-2.16703	-4.20835
13.42	-2.17017	-4.21149
13.4299	-2.17331	-4.21463
13.4399	-2.17646	-4.21778
13.4499	-2.1796	-4.22093
13.4599	-2.18275	-4.22407
13.4698	-2.1859	-4.22722
13.4798	-2.18906	-4.23038
13.4898	-2.19221	-4.23353
13.4998	-2.19537	-4.23669
13.5098	-2.19853	-4.23985
13.5197	-2.20169	-4.24301
13.5297	-2.20485	-4.24617
13.5397	-2.20801	-4.24933
13.5497	-2.21118	-4.2525
13.5596	-2.21435	-4.25567
13.5696	-2.21752	-4.25884
13.5796	-2.22069	-4.26201
13.5896	-2.22386	-4.26519
13.5995	-2.22704	-4.26836
13.6095	-2.23022	-4.27154
13.6195	-2.2334	-4.27472
13.6295	-2.23658	-4.2779
13.6395	-2.23976	-4.28109
13.6494	-2.24295	-4.28427
13.6594	-2.24614	-4.28746
13.6694	-2.24933	-4.29065
13.6794	-2.25252	-4.29384
13.6893	-2.25571	-4.29704
13.6993	-2.25891	-4.30023
13.7093	-2.26211	-4.30343
13.7193	-2.26531	-4.30663
13.7293	-2.26851	-4.30983
13.7392	-2.27171	-4.31303
13.7492	-2.27492	-4.31624
13.7592	-2.27812	-4.31945
13.7692	-2.28133	-4.32266
13.7791	-2.28455	-4.32587
13.7891	-2.28776	-4.32908
13.7991	-2.29097	-4.3323
13.8091	-2.29419	-4.33551
13.8191	-2.29741	-4.33873
13.829	-2.30063	-4.34195
13.839	-2.30385	-4.34518
13.849	-2.30708	-4.3484
13.859	-2.31031	-4.35163
13.8689	-2.31353	-4.35486
13.8789	-2.31676	-4.35809
13.8889	-2.32	-4.36132
13.8989	-2.32323	-4.36455
13.9089	-2.32647	-4.36779
13.9188	-2.32971	-4.37103
13.9288	-2.33295	-4.37427
13.9388	-2.33619	-4.37751
13.9488	-2.33943	-4.38075
13.9587	-2.34268	-4.384
13.9687	-2.34593	-4.38725
13.9787	-2.34918	-4.3905
13.9887	-2.35243	-4.39375
13.9986	-2.35568	-4.397
14.0086	-2.35894	-4.40026
14.0186	-2.36219	-4.40352
14.0286	-2.36545	-4.40677
14.0386	-2.36871	-4.41004
14.0485	-2.37198	-4.4133
14.0585	-2.37524	-4.41656
14.0685	-2.37851	-4.41983
14.0785	-2.38178	-4.4231
14.0884	-2.38505	-4.42637
14.0984	-2.38832	-4.42964
14.1084	-2.3916	-4.43292
14.1184	-2.39487	-4.43619
14.1284	-2.39815	-4.43947
14.1383	-2.40143	-4.44275
14.1483	-2.40471	-4.44604
14.1583	-2.408	-4.44932
14.1683	-2.41128	-4.45261
14.1782	-2.41457	-4.45589
14.1882	-2.41786	-4.45918
14.1982	-2.42115	-4.46247
14.2082	-2.42445	-4.46577
14.2182	-2.42774	-4.46906
14.2281	-2.43104	-4.47236
14.2381	-2.43434	-4.47566
14.2481	-2.43764	-4.47896
14.2581	-2.44094	-4.48226
14.268	-2.44425	-4.48557
14.278	-2.44755	-4.48888
14.288	-2.45086	-4.49218
14.298	-2.45417	-4.49549
14.308	-2.45749	-4.49881
14.3179	-2.4608	-4.50212
14.3279	-2.46412	-4.50544
14.3379	-2.46743	-4.50876
14.3479	-2.47075	-4.51208
14.3578	-2.47408	-4.5154
14.3678	-2.4774	-4.51872
14.3778	-2.48072	-4.52205
14.3878	-2.48405	-4.52537
14.3977	-2.48738	-4.5287
14.4077	-2.49071	-4.53203
14.4177	-2.49404	-4.53537
14.4277	-2.49738	-4.5387
14.4377	-2.50072	-4.54204
14.4476	-2.50405	-4.54538
14.4576	-2.50739	-4.54872
14.4676	-2.51074	-4.55206
14.4776	-2.51408	-4.5554
14.4875	-2.51743	-4.55875
14.4975	-2.52077	-4.5621
14.5075	-2.52412	-4.56545
14.5175	-2.52748	-4.5688
14.5275	-2.53083	-4.57215
14.5374	-2.53418	-4.57551
14.5474	-2.53754	-4.57886
14.5574	-2.5409	-4.58222
14.5674	-2.54426	-4.58558
14.5773	-2.54762	-4.58895
14.5873	-2.55099	-4.59231
14.5973	-2.55435	-4.59568
14.6073	-2.55772	-4.59904
14.6173	-2.56109	-4.60241
14.6272	-2.56446	-4.60579
14.6372	-2.56784	-4.60916
14.6472	-2.57121	-4.61253
14.6572	-2.57459	-4.61591
14.6671	-2.57797	-4.61929
14.6771	-2.58135	-4.62267
14.6871	-2.58473	-4.62605
14.6971	-2.58812	-4.62944
14.7071	-2.5915	-4.63283
14.717	-2.59489	-4.63621
14.727	-2.59828	-4.6396
14.737	-2.60167	-4.643
14.747	-2.60507	-4.64639
14.7569	-2.60846	-4.64979
14.7669	-2.61186	-4.65318
14.7769	-2.61526	-4.65658
14.7869	-2.61866	-4.65998
14.7968	-2.62206	-4.66339
14.8068	-2.62547	-4.66679
14.8168	-2.62887	-4.6702
14.8268	-2.63228	-4.6736
14.8368	-2.63569	-4.67701
14.8467	-2.63911	-4.68043
14.8567	-2.64252	-4.68384
14.8667	-2.64593	-4.68726
14.8767	-2.64935	-4.69067
14.8866	-2.65277	-4.69409
14.8966	-2.65619	-4.69751
14.9066	-2.65961	-4.70094
14.9166	-2.66304	-4.70436
14.9266	-2.66647	-4.70779
14.9365	-2.66989	-4.71121
14.9465	-2.67332	-4.71464
14.9565	-2.67675	-4.71808
14.9665	-2.68019	-4.72151
14.9764	-2.68362	-4.72495
14.9864	-2.68706	-4.72838
14.9964	-2.6905	-4.73182
15.0064	-2.69394	-4.73526
15.0164	-2.69738	-4.7387
15.0263	-2.70083	-4.74215
15.0363	-2.70427	-4.74559
15.0463	-2.70772	-4.74904
15.0563	-2.71117	-4.75249
15.0662	-2.71462	-4.75594
15.0762	-2.71808	-4.7594
15.0862	-2.72153	-4.76285
15.0962	-2.72499	-4.76631
15.1062	-2.72845	-4.76977
15.1161	-2.73191	-4.77323
15.1261	-2.73537	-4.77669
15.1361	-2.73883	-4.78015
15.1461	-2.7423	-4.78362
15.156	-2.74576	-4.78709
15.166	-2.74923	-4.79056
15.176	-2.7527	-4.79403
15.186	-2.75618	-4.7975
15.1959	-2.75965	-4.80097
15.2059	-2.76313	-4.80445
15.2159	-2.76661	-4.80793
15.2259	-2.77009	-4.81141
15.2359	-2.77357	-4.81489
15.2458	-2.77705	-4.81837
15.2558	-2.78054	-4.82186
15.2658	-2.78402	-4.82534
15.2758	-2.78751	-4.82883
15.2857	-2.791	-4.83232
15.2957	-2.79449	-4.83582
15.3057	-2.79799	-4.83931
15.3157	-2.80148	-4.8428
15.3257	-2.80498	-4.8463
15.3356	-2.80848	-4.8498
15.3456	-2.81198	-4.8533
15.3556	-2.81548	-4.8568
15.3656	-2.81899	-4.86031
15.3755	-2.82249	-4.86381
15.3855	-2.826	-4.86732
15.3955	-2.82951	-4.87083
15.4055	-2.83302	-4.87434
15.4155	-2.83653	-4.87786
15.4254	-2.84005	-4.88137
15.4354	-2.84357	-4.88489
15.4454	-2.84708	-4.88841
15.4554	-2.8506	-4.89193
15.4653	-2.85413	-4.89545
15.4753	-2.85765	-4.89897
15.4853	-2.86117	-4.9025
15.4953	-2.8647	-4.90602
15.5053	-2.86823	-4.90955
15.5152	-2.87176	-4.91308
15.5252	-2.87529	-4.91661
15.5352	-2.87883	-4.92015
15.5452	-2.88236	-4.92368
15.5551	-2.8859	-4.92722
15.5651	-2.88944	-4.93076
15.5751	-2.89298	-4.9343
15.5851	-2.89652	-4.93784
15.595	-2.90006	-4.94139
15.605	-2.90361	-4.94493
15.615	-2.90716	-4.94848
15.625	-2.91071	-4.95203
15.635	-2.91426	-4.95558
15.6449	-2.91781	-4.95913
15.6549	-2.92137	-4.96269
15.6649	-2.92492	-4.96624
15.6749	-2.92848	-4.9698
15.6848	-2.93204	-4.97336
15.6948	-2.9356	-4.97692
15.7048	-2.93916	-4.98048
15.7148	-2.94273	-4.98405
15.7248	-2.94629	-4.98762
15.7347	-2.94986	-4.99118
15.7447	-2.95343	-4.99475
15.7547	-2.957	-4.99832
15.7647	-2.96058	-5.0019
15.7746	-2.96415	-5.00547
15.7846	-2.96773	-5.00905
15.7946	-2.9713	-5.01263
15.8046	-2.97488	-5.01621
15.8146	-2.97847	-5.01979
15.8245	-2.98205	-5.02337
15.8345	-2.98563	-5.02696
15.8445	-2.98922	-5.03054
15.8545	-2.99281	-5.03413
15.8644	-2.9964	-5.03772
15.8744	-2.99999	-5.04131
15.8844	-3.00358	-5.04491
15.8944	-3.00718	-5.0485
15.9044	-3.01078	-5.0521
15.9143	-3.01437	-5.0557
15.9243	-3.01797	-5.0593
15.9343	-3.02158	-5.0629
15.9443	-3.02518	-5.0665
15.9542	-3.02878	-5.07011
15.9642	-3.03239	-5.07371
15.9742	-3.036	-5.07732
15.9842	-3.03961	-5.08093
15.9941	-3.04322	-5.08454
16.0041	-3.04683	-5.08815
16.0141	-3.05045	-5.09177
16.0241	-3.05406	-5.09539
16.0341	-3.05768	-5.099
16.044	-3.0613	-5.10262
16.054	-3.06492	-5.10625
16.064	-3.06855	-5.10987
16.074	-3.07217	-5.11349
16.0839	-3.0758	-5.11712
16.0939	-3.07943	-5.12075
16.1039	-3.08306	-5.12438
16.1139	-3.08669	-5.12801
16.1239	-3.09032	-5.13164
16.1338	-3.09396	-5.13528
16.1438	-3.09759	-5.13891
16.1538	-3.10123	-5.14255
16.1638	-3.10487	-5.14619
16.1737	-3.10851	-5.14983
16.1837	-3.11216	-5.15348
16.1937	-3.1158	-5.15712
16.2037	-3.11945	-5.16077
16.2137	-3.12309	-5.16442
16.2236	-3.12674	-5.16806
16.2336	-3.13039	-5.17172
16.2436	-3.13405	-5.17537
16.2536	-3.1377	-5.17902
16.2635	-3.14136	-5.18268
16.2735	-3.14502	-5.18634
16.2835	-3.14867	-5.19
16.2935	-3.15234	-5.19366
16.3035	-3.156	-5.19732
16.3134	-3.15966	-5.20098
16.3234	-3.16333	-5.20465
16.3334	-3.167	-5.20832
16.3434	-3.17066	-5.21199
16.3533	-3.17433	-5.21566
16.3633	-3.17801	-5.21933
