Freq_GHz	Model_Norm_dB	Model_dBm_5mA
0.908177	-0.00360573	-7.30968
0.918155	-0.0036864	-7.30976
0.928132	-0.00376796	-7.30984
0.93811	-0.0038504	-7.30992
0.948087	-0.00393372	-7.31001
0.958065	-0.00401792	-7.31009
0.968042	-0.00410301	-7.31018
0.97802	-0.00418898	-7.31026
0.987997	-0.00427583	-7.31035
0.997974	-0.00436357	-7.31044
1.00795	-0.00445219	-7.31052
1.01793	-0.00454169	-7.31061
1.02791	-0.00463207	-7.3107
1.03788	-0.00472334	-7.3108
1.04786	-0.0048155	-7.31089
1.05784	-0.00490853	-7.31098
1.06782	-0.00500245	-7.31108
1.07779	-0.00509725	-7.31117
1.08777	-0.00519294	-7.31127
1.09775	-0.00528951	-7.31136
1.10773	-0.00538697	-7.31146
1.1177	-0.0054853	-7.31156
1.12768	-0.00558453	-7.31166
1.13766	-0.00568463	-7.31176
1.14764	-0.00578562	-7.31186
1.15761	-0.0058875	-7.31196
1.16759	-0.00599025	-7.31206
1.17757	-0.0060939	-7.31217
1.18755	-0.00619842	-7.31227
1.19752	-0.00630383	-7.31238
1.2075	-0.00641013	-7.31248
1.21748	-0.00651731	-7.31259
1.22746	-0.00662537	-7.3127
1.23743	-0.00673432	-7.31281
1.24741	-0.00684415	-7.31292
1.25739	-0.00695487	-7.31303
1.26737	-0.00706647	-7.31314
1.27734	-0.00717896	-7.31325
1.28732	-0.00729233	-7.31337
1.2973	-0.00740659	-7.31348
1.30728	-0.00752173	-7.31359
1.31725	-0.00763776	-7.31371
1.32723	-0.00775467	-7.31383
1.33721	-0.00787247	-7.31395
1.34719	-0.00799115	-7.31406
1.35716	-0.00811071	-7.31418
1.36714	-0.00823117	-7.3143
1.37712	-0.00835251	-7.31443
1.3871	-0.00847473	-7.31455
1.39707	-0.00859784	-7.31467
1.40705	-0.00872183	-7.31479
1.41703	-0.00884671	-7.31492
1.42701	-0.00897248	-7.31505
1.43698	-0.00909913	-7.31517
1.44696	-0.00922667	-7.3153
1.45694	-0.00935509	-7.31543
1.46692	-0.0094844	-7.31556
1.47689	-0.0096146	-7.31569
1.48687	-0.00974568	-7.31582
1.49685	-0.00987765	-7.31595
1.50683	-0.0100105	-7.31608
1.5168	-0.0101442	-7.31622
1.52678	-0.0102789	-7.31635
1.53676	-0.0104144	-7.31649
1.54674	-0.0105508	-7.31662
1.55671	-0.0106881	-7.31676
1.56669	-0.0108262	-7.3169
1.57667	-0.0109653	-7.31704
1.58665	-0.0111053	-7.31718
1.59662	-0.0112461	-7.31732
1.6066	-0.0113878	-7.31746
1.61658	-0.0115304	-7.3176
1.62656	-0.0116739	-7.31775
1.63653	-0.0118183	-7.31789
1.64651	-0.0119636	-7.31804
1.65649	-0.0121097	-7.31818
1.66647	-0.0122568	-7.31833
1.67644	-0.0124047	-7.31848
1.68642	-0.0125535	-7.31863
1.6964	-0.0127032	-7.31878
1.70638	-0.0128538	-7.31893
1.71635	-0.0130053	-7.31908
1.72633	-0.0131577	-7.31923
1.73631	-0.013311	-7.31938
1.74629	-0.0134651	-7.31954
1.75626	-0.0136202	-7.31969
1.76624	-0.0137761	-7.31985
1.77622	-0.0139329	-7.32001
1.7862	-0.0140906	-7.32016
1.79617	-0.0142492	-7.32032
1.80615	-0.0144087	-7.32048
1.81613	-0.014569	-7.32064
1.82611	-0.0147303	-7.3208
1.83608	-0.0148925	-7.32097
1.84606	-0.0150555	-7.32113
1.85604	-0.0152194	-7.32129
1.86602	-0.0153842	-7.32146
1.87599	-0.0155499	-7.32162
1.88597	-0.0157165	-7.32179
1.89595	-0.015884	-7.32196
1.90593	-0.0160524	-7.32213
1.9159	-0.0162217	-7.32229
1.92588	-0.0163918	-7.32246
1.93586	-0.0165629	-7.32264
1.94584	-0.0167348	-7.32281
1.95581	-0.0169076	-7.32298
1.96579	-0.0170813	-7.32315
1.97577	-0.0172559	-7.32333
1.98575	-0.0174314	-7.3235
1.99572	-0.0176078	-7.32368
2.0057	-0.0177851	-7.32386
2.01568	-0.0179633	-7.32404
2.02566	-0.0181423	-7.32422
2.03563	-0.0183223	-7.3244
2.04561	-0.0185031	-7.32458
2.05559	-0.0186848	-7.32476
2.06557	-0.0188674	-7.32494
2.07554	-0.019051	-7.32512
2.08552	-0.0192354	-7.32531
2.0955	-0.0194207	-7.32549
2.10548	-0.0196069	-7.32568
2.11545	-0.0197939	-7.32587
2.12543	-0.0199819	-7.32605
2.13541	-0.0201708	-7.32624
2.14539	-0.0203605	-7.32643
2.15536	-0.0205512	-7.32662
2.16534	-0.0207427	-7.32682
2.17532	-0.0209351	-7.32701
2.1853	-0.0211285	-7.3272
2.19527	-0.0213227	-7.3274
2.20525	-0.0215178	-7.32759
2.21523	-0.0217138	-7.32779
2.22521	-0.0219107	-7.32798
2.23518	-0.0221085	-7.32818
2.24516	-0.0223072	-7.32838
2.25514	-0.0225067	-7.32858
2.26512	-0.0227072	-7.32878
2.27509	-0.0229086	-7.32898
2.28507	-0.0231108	-7.32918
2.29505	-0.023314	-7.32939
2.30503	-0.023518	-7.32959
2.315	-0.023723	-7.3298
2.32498	-0.0239288	-7.33
2.33496	-0.0241355	-7.33021
2.34494	-0.0243431	-7.33042
2.35491	-0.0245517	-7.33062
2.36489	-0.0247611	-7.33083
2.37487	-0.0249714	-7.33104
2.38485	-0.0251826	-7.33126
2.39482	-0.0253947	-7.33147
2.4048	-0.0256076	-7.33168
2.41478	-0.0258215	-7.33189
2.42476	-0.0260363	-7.33211
2.43473	-0.026252	-7.33232
2.44471	-0.0264685	-7.33254
2.45469	-0.026686	-7.33276
2.46467	-0.0269044	-7.33298
2.47464	-0.0271236	-7.3332
2.48462	-0.0273438	-7.33342
2.4946	-0.0275648	-7.33364
2.50458	-0.0277868	-7.33386
2.51455	-0.0280096	-7.33408
2.52453	-0.0282333	-7.33431
2.53451	-0.028458	-7.33453
2.54449	-0.0286835	-7.33476
2.55446	-0.0289099	-7.33498
2.56444	-0.0291373	-7.33521
2.57442	-0.0293655	-7.33544
2.5844	-0.0295946	-7.33567
2.59437	-0.0298246	-7.3359
2.60435	-0.0300555	-7.33613
2.61433	-0.0302873	-7.33636
2.62431	-0.03052	-7.33659
2.63428	-0.0307536	-7.33683
2.64426	-0.0309882	-7.33706
2.65424	-0.0312236	-7.3373
2.66422	-0.0314599	-7.33753
2.67419	-0.0316971	-7.33777
2.68417	-0.0319351	-7.33801
2.69415	-0.0321741	-7.33825
2.70413	-0.032414	-7.33849
2.7141	-0.0326548	-7.33873
2.72408	-0.0328965	-7.33897
2.73406	-0.0331391	-7.33921
2.74404	-0.0333826	-7.33946
2.75401	-0.033627	-7.3397
2.76399	-0.0338723	-7.33995
2.77397	-0.0341185	-7.34019
2.78395	-0.0343656	-7.34044
2.79392	-0.0346135	-7.34069
2.8039	-0.0348624	-7.34094
2.81388	-0.0351122	-7.34118
2.82386	-0.0353629	-7.34144
2.83383	-0.0356145	-7.34169
2.84381	-0.035867	-7.34194
2.85379	-0.0361204	-7.34219
2.86377	-0.0363747	-7.34245
2.87374	-0.0366299	-7.3427
2.88372	-0.0368859	-7.34296
2.8937	-0.0371429	-7.34322
2.90368	-0.0374008	-7.34347
2.91365	-0.0376596	-7.34373
2.92363	-0.0379193	-7.34399
2.93361	-0.0381799	-7.34425
2.94359	-0.0384414	-7.34451
2.95356	-0.0387038	-7.34478
2.96354	-0.0389672	-7.34504
2.97352	-0.0392314	-7.3453
2.9835	-0.0394965	-7.34557
2.99347	-0.0397625	-7.34584
3.00345	-0.0400294	-7.3461
3.01343	-0.0402972	-7.34637
3.02341	-0.040566	-7.34664
3.03338	-0.0408356	-7.34691
3.04336	-0.0411061	-7.34718
3.05334	-0.0413775	-7.34745
3.06332	-0.0416499	-7.34772
3.07329	-0.0419231	-7.348
3.08327	-0.0421973	-7.34827
3.09325	-0.0424723	-7.34855
3.10323	-0.0427483	-7.34882
3.1132	-0.0430251	-7.3491
3.12318	-0.0433029	-7.34938
3.13316	-0.0435816	-7.34965
3.14314	-0.0438611	-7.34993
3.15311	-0.0441416	-7.35021
3.16309	-0.044423	-7.3505
3.17307	-0.0447053	-7.35078
3.18305	-0.0449885	-7.35106
3.19302	-0.0452726	-7.35135
3.203	-0.0455576	-7.35163
3.21298	-0.0458435	-7.35192
3.22296	-0.0461303	-7.3522
3.23293	-0.046418	-7.35249
3.24291	-0.0467067	-7.35278
3.25289	-0.0469962	-7.35307
3.26287	-0.0472867	-7.35336
3.27284	-0.047578	-7.35365
3.28282	-0.0478703	-7.35394
3.2928	-0.0481634	-7.35424
3.30278	-0.0484575	-7.35453
3.31275	-0.0487525	-7.35483
3.32273	-0.0490484	-7.35512
3.33271	-0.0493452	-7.35542
3.34269	-0.0496429	-7.35572
3.35266	-0.0499415	-7.35601
3.36264	-0.050241	-7.35631
3.37262	-0.0505414	-7.35661
3.3826	-0.0508428	-7.35692
3.39257	-0.051145	-7.35722
3.40255	-0.0514482	-7.35752
3.41253	-0.0517523	-7.35783
3.42251	-0.0520572	-7.35813
3.43248	-0.0523631	-7.35844
3.44246	-0.0526699	-7.35874
3.45244	-0.0529776	-7.35905
3.46242	-0.0532862	-7.35936
3.47239	-0.0535957	-7.35967
3.48237	-0.0539062	-7.35998
3.49235	-0.0542175	-7.36029
3.50233	-0.0545298	-7.3606
3.5123	-0.054843	-7.36092
3.52228	-0.055157	-7.36123
3.53226	-0.055472	-7.36154
3.54224	-0.0557879	-7.36186
3.55221	-0.0561047	-7.36218
3.56219	-0.0564225	-7.3625
3.57217	-0.0567411	-7.36281
3.58215	-0.0570606	-7.36313
3.59212	-0.0573811	-7.36345
3.6021	-0.0577025	-7.36378
3.61208	-0.0580248	-7.3641
3.62206	-0.058348	-7.36442
3.63203	-0.0586721	-7.36474
3.64201	-0.0589971	-7.36507
3.65199	-0.059323	-7.3654
3.66197	-0.0596499	-7.36572
3.67194	-0.0599776	-7.36605
3.68192	-0.0603063	-7.36638
3.6919	-0.0606359	-7.36671
3.70188	-0.0609664	-7.36704
3.71185	-0.0612978	-7.36737
3.72183	-0.0616302	-7.3677
3.73181	-0.0619634	-7.36804
3.74179	-0.0622976	-7.36837
3.75176	-0.0626327	-7.36871
3.76174	-0.0629687	-7.36904
3.77172	-0.0633056	-7.36938
3.7817	-0.0636434	-7.36972
3.79167	-0.0639821	-7.37005
3.80165	-0.0643218	-7.37039
3.81163	-0.0646624	-7.37074
3.82161	-0.0650038	-7.37108
3.83158	-0.0653463	-7.37142
3.84156	-0.0656896	-7.37176
3.85154	-0.0660338	-7.37211
3.86152	-0.066379	-7.37245
3.87149	-0.066725	-7.3728
3.88147	-0.067072	-7.37314
3.89145	-0.0674199	-7.37349
3.90143	-0.0677688	-7.37384
3.9114	-0.0681185	-7.37419
3.92138	-0.0684692	-7.37454
3.93136	-0.0688208	-7.37489
3.94134	-0.0691733	-7.37525
3.95131	-0.0695267	-7.3756
3.96129	-0.069881	-7.37595
3.97127	-0.0702363	-7.37631
3.98125	-0.0705924	-7.37667
3.99122	-0.0709495	-7.37702
4.0012	-0.0713076	-7.37738
4.01118	-0.0716665	-7.37774
4.02116	-0.0720263	-7.3781
4.03113	-0.0723871	-7.37846
4.04111	-0.0727488	-7.37882
4.05109	-0.0731114	-7.37918
4.06107	-0.073475	-7.37955
4.07104	-0.0738394	-7.37991
4.08102	-0.0742048	-7.38028
4.091	-0.0745711	-7.38064
4.10098	-0.0749383	-7.38101
4.11095	-0.0753065	-7.38138
4.12093	-0.0756755	-7.38175
4.13091	-0.0760455	-7.38212
4.14089	-0.0764164	-7.38249
4.15086	-0.0767883	-7.38286
4.16084	-0.077161	-7.38323
4.17082	-0.0775347	-7.38361
4.1808	-0.0779093	-7.38398
4.19077	-0.0782848	-7.38436
4.20075	-0.0786613	-7.38473
4.21073	-0.0790386	-7.38511
4.22071	-0.0794169	-7.38549
4.23068	-0.0797962	-7.38587
4.24066	-0.0801763	-7.38625
4.25064	-0.0805574	-7.38663
4.26062	-0.0809394	-7.38701
4.27059	-0.0813223	-7.3874
4.28057	-0.0817061	-7.38778
4.29055	-0.0820909	-7.38816
4.30053	-0.0824766	-7.38855
4.3105	-0.0828632	-7.38894
4.32048	-0.0832508	-7.38932
4.33046	-0.0836392	-7.38971
4.34044	-0.0840286	-7.3901
4.35041	-0.084419	-7.39049
4.36039	-0.0848102	-7.39088
4.37037	-0.0852024	-7.39128
4.38035	-0.0855955	-7.39167
4.39032	-0.0859895	-7.39206
4.4003	-0.0863845	-7.39246
4.41028	-0.0867804	-7.39285
4.42026	-0.0871772	-7.39325
4.43023	-0.0875749	-7.39365
4.44021	-0.0879736	-7.39405
4.45019	-0.0883732	-7.39445
4.46017	-0.0887737	-7.39485
4.47014	-0.0891752	-7.39525
4.48012	-0.0895776	-7.39565
4.4901	-0.0899809	-7.39605
4.50008	-0.0903852	-7.39646
4.51005	-0.0907903	-7.39686
4.52003	-0.0911965	-7.39727
4.53001	-0.0916035	-7.39768
4.53998	-0.0920115	-7.39808
4.54996	-0.0924204	-7.39849
4.55994	-0.0928302	-7.3989
4.56992	-0.093241	-7.39931
4.57989	-0.0936526	-7.39973
4.58987	-0.0940653	-7.40014
4.59985	-0.0944788	-7.40055
4.60983	-0.0948933	-7.40097
4.6198	-0.0953087	-7.40138
4.62978	-0.0957251	-7.4018
4.63976	-0.0961424	-7.40222
4.64974	-0.0965606	-7.40263
4.65971	-0.0969798	-7.40305
4.66969	-0.0973998	-7.40347
4.67967	-0.0978209	-7.40389
4.68965	-0.0982428	-7.40432
4.69962	-0.0986657	-7.40474
4.7096	-0.0990895	-7.40516
4.71958	-0.0995143	-7.40559
4.72956	-0.09994	-7.40601
4.73953	-0.100367	-7.40644
4.74951	-0.100794	-7.40687
4.75949	-0.101223	-7.4073
4.76947	-0.101652	-7.40772
4.77944	-0.102082	-7.40816
4.78942	-0.102514	-7.40859
4.7994	-0.102946	-7.40902
4.80938	-0.103379	-7.40945
4.81935	-0.103813	-7.40989
4.82933	-0.104248	-7.41032
4.83931	-0.104684	-7.41076
4.84929	-0.105121	-7.41119
4.85926	-0.105559	-7.41163
4.86924	-0.105998	-7.41207
4.87922	-0.106438	-7.41251
4.8892	-0.106878	-7.41295
4.89917	-0.10732	-7.41339
4.90915	-0.107762	-7.41384
4.91913	-0.108206	-7.41428
4.92911	-0.10865	-7.41472
4.93908	-0.109096	-7.41517
4.94906	-0.109542	-7.41561
4.95904	-0.109989	-7.41606
4.96902	-0.110438	-7.41651
4.97899	-0.110887	-7.41696
4.98897	-0.111337	-7.41741
4.99895	-0.111788	-7.41786
5.00893	-0.11224	-7.41831
5.0189	-0.112693	-7.41877
5.02888	-0.113146	-7.41922
5.03886	-0.113601	-7.41967
5.04884	-0.114057	-7.42013
5.05881	-0.114514	-7.42059
5.06879	-0.114971	-7.42104
5.07877	-0.11543	-7.4215
5.08875	-0.115889	-7.42196
5.09872	-0.11635	-7.42242
5.1087	-0.116811	-7.42288
5.11868	-0.117273	-7.42335
5.12866	-0.117737	-7.42381
5.13863	-0.118201	-7.42427
5.14861	-0.118666	-7.42474
5.15859	-0.119132	-7.4252
5.16857	-0.119599	-7.42567
5.17854	-0.120067	-7.42614
5.18852	-0.120536	-7.42661
5.1985	-0.121006	-7.42708
5.20848	-0.121477	-7.42755
5.21845	-0.121948	-7.42802
5.22843	-0.122421	-7.42849
5.23841	-0.122895	-7.42897
5.24839	-0.123369	-7.42944
5.25836	-0.123845	-7.42992
5.26834	-0.124321	-7.43039
5.27832	-0.124799	-7.43087
5.2883	-0.125277	-7.43135
5.29827	-0.125757	-7.43183
5.30825	-0.126237	-7.43231
5.31823	-0.126718	-7.43279
5.32821	-0.1272	-7.43327
5.33818	-0.127683	-7.43376
5.34816	-0.128168	-7.43424
5.35814	-0.128653	-7.43473
5.36812	-0.129139	-7.43521
5.37809	-0.129626	-7.4357
5.38807	-0.130113	-7.43619
5.39805	-0.130602	-7.43668
5.40803	-0.131092	-7.43716
5.418	-0.131583	-7.43766
5.42798	-0.132074	-7.43815
5.43796	-0.132567	-7.43864
5.44794	-0.133061	-7.43913
5.45791	-0.133555	-7.43963
5.46789	-0.134051	-7.44012
5.47787	-0.134547	-7.44062
5.48785	-0.135045	-7.44112
5.49782	-0.135543	-7.44162
5.5078	-0.136042	-7.44211
5.51778	-0.136542	-7.44262
5.52776	-0.137044	-7.44312
5.53773	-0.137546	-7.44362
5.54771	-0.138049	-7.44412
5.55769	-0.138553	-7.44463
5.56767	-0.139058	-7.44513
5.57764	-0.139564	-7.44564
5.58762	-0.140071	-7.44614
5.5976	-0.140579	-7.44665
5.60758	-0.141088	-7.44716
5.61755	-0.141598	-7.44767
5.62753	-0.142108	-7.44818
5.63751	-0.14262	-7.44869
5.64749	-0.143133	-7.44921
5.65746	-0.143646	-7.44972
5.66744	-0.144161	-7.45023
5.67742	-0.144676	-7.45075
5.6874	-0.145193	-7.45127
5.69737	-0.14571	-7.45178
5.70735	-0.146229	-7.4523
5.71733	-0.146748	-7.45282
5.72731	-0.147269	-7.45334
5.73728	-0.14779	-7.45386
5.74726	-0.148312	-7.45438
5.75724	-0.148835	-7.45491
5.76722	-0.149359	-7.45543
5.77719	-0.149885	-7.45596
5.78717	-0.150411	-7.45648
5.79715	-0.150938	-7.45701
5.80713	-0.151466	-7.45754
5.8171	-0.151995	-7.45807
5.82708	-0.152525	-7.4586
5.83706	-0.153056	-7.45913
5.84704	-0.153587	-7.45966
5.85701	-0.15412	-7.46019
5.86699	-0.154654	-7.46073
5.87697	-0.155189	-7.46126
5.88695	-0.155724	-7.4618
5.89692	-0.156261	-7.46233
5.9069	-0.156799	-7.46287
5.91688	-0.157337	-7.46341
5.92686	-0.157877	-7.46395
5.93683	-0.158417	-7.46449
5.94681	-0.158959	-7.46503
5.95679	-0.159501	-7.46557
5.96677	-0.160045	-7.46612
5.97674	-0.160589	-7.46666
5.98672	-0.161135	-7.46721
5.9967	-0.161681	-7.46775
6.00668	-0.162228	-7.4683
6.01665	-0.162776	-7.46885
6.02663	-0.163326	-7.4694
6.03661	-0.163876	-7.46995
6.04659	-0.164427	-7.4705
6.05656	-0.164979	-7.47105
6.06654	-0.165532	-7.4716
6.07652	-0.166086	-7.47216
6.0865	-0.166641	-7.47271
6.09647	-0.167197	-7.47327
6.10645	-0.167754	-7.47383
6.11643	-0.168312	-7.47438
6.12641	-0.168871	-7.47494
6.13638	-0.169431	-7.4755
6.14636	-0.169992	-7.47606
6.15634	-0.170553	-7.47663
6.16632	-0.171116	-7.47719
6.17629	-0.17168	-7.47775
6.18627	-0.172245	-7.47832
6.19625	-0.17281	-7.47888
6.20623	-0.173377	-7.47945
6.2162	-0.173945	-7.48002
6.22618	-0.174513	-7.48059
6.23616	-0.175083	-7.48116
6.24614	-0.175653	-7.48173
6.25611	-0.176225	-7.4823
6.26609	-0.176797	-7.48287
6.27607	-0.177371	-7.48344
6.28605	-0.177945	-7.48402
6.29602	-0.178521	-7.48459
6.306	-0.179097	-7.48517
6.31598	-0.179674	-7.48575
6.32596	-0.180253	-7.48633
6.33593	-0.180832	-7.4869
6.34591	-0.181412	-7.48749
6.35589	-0.181994	-7.48807
6.36587	-0.182576	-7.48865
6.37584	-0.183159	-7.48923
6.38582	-0.183743	-7.48982
6.3958	-0.184328	-7.4904
6.40578	-0.184915	-7.49099
6.41575	-0.185502	-7.49157
6.42573	-0.18609	-7.49216
6.43571	-0.186679	-7.49275
6.44569	-0.187269	-7.49334
6.45566	-0.18786	-7.49393
6.46564	-0.188452	-7.49452
6.47562	-0.189045	-7.49512
6.4856	-0.189639	-7.49571
6.49557	-0.190234	-7.49631
6.50555	-0.19083	-7.4969
6.51553	-0.191427	-7.4975
6.52551	-0.192025	-7.4981
6.53548	-0.192623	-7.4987
6.54546	-0.193223	-7.4993
6.55544	-0.193824	-7.4999
6.56542	-0.194426	-7.5005
6.57539	-0.195029	-7.5011
6.58537	-0.195633	-7.50171
6.59535	-0.196237	-7.50231
6.60533	-0.196843	-7.50292
6.6153	-0.19745	-7.50352
6.62528	-0.198057	-7.50413
6.63526	-0.198666	-7.50474
6.64524	-0.199276	-7.50535
6.65521	-0.199886	-7.50596
6.66519	-0.200498	-7.50657
6.67517	-0.201111	-7.50718
6.68515	-0.201724	-7.5078
6.69512	-0.202339	-7.50841
6.7051	-0.202955	-7.50903
6.71508	-0.203571	-7.50964
6.72506	-0.204189	-7.51026
6.73503	-0.204807	-7.51088
6.74501	-0.205427	-7.5115
6.75499	-0.206047	-7.51212
6.76497	-0.206669	-7.51274
6.77494	-0.207291	-7.51336
6.78492	-0.207915	-7.51399
6.7949	-0.208539	-7.51461
6.80488	-0.209165	-7.51524
6.81485	-0.209791	-7.51586
6.82483	-0.210419	-7.51649
6.83481	-0.211047	-7.51712
6.84479	-0.211676	-7.51775
6.85476	-0.212307	-7.51838
6.86474	-0.212938	-7.51901
6.87472	-0.213571	-7.51964
6.8847	-0.214204	-7.52028
6.89467	-0.214838	-7.52091
6.90465	-0.215474	-7.52155
6.91463	-0.21611	-7.52218
6.92461	-0.216747	-7.52282
6.93458	-0.217386	-7.52346
6.94456	-0.218025	-7.5241
6.95454	-0.218665	-7.52474
6.96452	-0.219307	-7.52538
6.97449	-0.219949	-7.52602
6.98447	-0.220592	-7.52666
6.99445	-0.221237	-7.52731
7.00443	-0.221882	-7.52795
7.0144	-0.222528	-7.5286
7.02438	-0.223175	-7.52925
7.03436	-0.223824	-7.5299
7.04434	-0.224473	-7.53055
7.05431	-0.225123	-7.5312
7.06429	-0.225774	-7.53185
7.07427	-0.226427	-7.5325
7.08425	-0.22708	-7.53315
7.09422	-0.227734	-7.53381
7.1042	-0.228389	-7.53446
7.11418	-0.229046	-7.53512
7.12416	-0.229703	-7.53578
7.13413	-0.230361	-7.53643
7.14411	-0.23102	-7.53709
7.15409	-0.231681	-7.53775
7.16407	-0.232342	-7.53841
7.17404	-0.233004	-7.53908
7.18402	-0.233667	-7.53974
7.194	-0.234332	-7.5404
7.20398	-0.234997	-7.54107
7.21395	-0.235663	-7.54174
7.22393	-0.23633	-7.5424
7.23391	-0.236999	-7.54307
7.24389	-0.237668	-7.54374
7.25386	-0.238338	-7.54441
7.26384	-0.239009	-7.54508
7.27382	-0.239682	-7.54575
7.2838	-0.240355	-7.54643
7.29377	-0.241029	-7.5471
7.30375	-0.241704	-7.54778
7.31373	-0.242381	-7.54845
7.32371	-0.243058	-7.54913
7.33368	-0.243736	-7.54981
7.34366	-0.244415	-7.55049
7.35364	-0.245096	-7.55117
7.36362	-0.245777	-7.55185
7.37359	-0.246459	-7.55253
7.38357	-0.247142	-7.55322
7.39355	-0.247827	-7.5539
7.40353	-0.248512	-7.55458
7.4135	-0.249198	-7.55527
7.42348	-0.249886	-7.55596
7.43346	-0.250574	-7.55665
7.44344	-0.251263	-7.55734
7.45341	-0.251954	-7.55803
7.46339	-0.252645	-7.55872
7.47337	-0.253337	-7.55941
7.48335	-0.254031	-7.5601
7.49332	-0.254725	-7.5608
7.5033	-0.255421	-7.56149
7.51328	-0.256117	-7.56219
7.52326	-0.256814	-7.56289
7.53323	-0.257513	-7.56359
7.54321	-0.258212	-7.56429
7.55319	-0.258913	-7.56499
7.56317	-0.259614	-7.56569
7.57314	-0.260317	-7.56639
7.58312	-0.26102	-7.56709
7.5931	-0.261725	-7.5678
7.60308	-0.26243	-7.5685
7.61305	-0.263137	-7.56921
7.62303	-0.263844	-7.56992
7.63301	-0.264553	-7.57063
7.64299	-0.265262	-7.57134
7.65296	-0.265973	-7.57205
7.66294	-0.266684	-7.57276
7.67292	-0.267397	-7.57347
7.6829	-0.268111	-7.57418
7.69287	-0.268825	-7.5749
7.70285	-0.269541	-7.57561
7.71283	-0.270258	-7.57633
7.72281	-0.270975	-7.57705
7.73278	-0.271694	-7.57777
7.74276	-0.272414	-7.57849
7.75274	-0.273134	-7.57921
7.76272	-0.273856	-7.57993
7.77269	-0.274579	-7.58065
7.78267	-0.275303	-7.58138
7.79265	-0.276028	-7.5821
7.80263	-0.276753	-7.58283
7.8126	-0.27748	-7.58355
7.82258	-0.278208	-7.58428
7.83256	-0.278937	-7.58501
7.84254	-0.279667	-7.58574
7.85251	-0.280398	-7.58647
7.86249	-0.28113	-7.5872
7.87247	-0.281863	-7.58794
7.88245	-0.282597	-7.58867
7.89242	-0.283332	-7.5894
7.9024	-0.284068	-7.59014
7.91238	-0.284805	-7.59088
7.92236	-0.285543	-7.59162
7.93233	-0.286282	-7.59235
7.94231	-0.287022	-7.59309
7.95229	-0.287763	-7.59384
7.96227	-0.288505	-7.59458
7.97224	-0.289249	-7.59532
7.98222	-0.289993	-7.59607
7.9922	-0.290738	-7.59681
8.00218	-0.291484	-7.59756
8.01215	-0.292232	-7.5983
