Freq_GHz	Model_Norm_dB	Model_dBm_5mA
1.56669	-0.0228153	-4.00231
1.57667	-0.0231082	-4.0026
1.58665	-0.0234029	-4.0029
1.59662	-0.0236995	-4.00319
1.6066	-0.023998	-4.00349
1.61658	-0.0242983	-4.00379
1.62656	-0.0246005	-4.00409
1.63653	-0.0249045	-4.0044
1.64651	-0.0252104	-4.0047
1.65649	-0.0255182	-4.00501
1.66647	-0.0258278	-4.00532
1.67644	-0.0261393	-4.00563
1.68642	-0.0264527	-4.00595
1.6964	-0.0267679	-4.00626
1.70638	-0.027085	-4.00658
1.71635	-0.027404	-4.0069
1.72633	-0.0277248	-4.00722
1.73631	-0.0280474	-4.00754
1.74629	-0.028372	-4.00787
1.75626	-0.0286984	-4.00819
1.76624	-0.0290267	-4.00852
1.77622	-0.0293568	-4.00885
1.7862	-0.0296888	-4.00918
1.79617	-0.0300227	-4.00952
1.80615	-0.0303584	-4.00985
1.81613	-0.030696	-4.01019
1.82611	-0.0310355	-4.01053
1.83608	-0.0313768	-4.01087
1.84606	-0.03172	-4.01121
1.85604	-0.032065	-4.01156
1.86602	-0.032412	-4.01191
1.87599	-0.0327607	-4.01225
1.88597	-0.0331114	-4.0126
1.89595	-0.0334639	-4.01296
1.90593	-0.0338183	-4.01331
1.9159	-0.0341745	-4.01367
1.92588	-0.0345327	-4.01403
1.93586	-0.0348926	-4.01439
1.94584	-0.0352545	-4.01475
1.95581	-0.0356182	-4.01511
1.96579	-0.0359838	-4.01548
1.97577	-0.0363512	-4.01584
1.98575	-0.0367205	-4.01621
1.99572	-0.0370917	-4.01659
2.0057	-0.0374647	-4.01696
2.01568	-0.0378396	-4.01733
2.02566	-0.0382164	-4.01771
2.03563	-0.038595	-4.01809
2.04561	-0.0389756	-4.01847
2.05559	-0.0393579	-4.01885
2.06557	-0.0397422	-4.01924
2.07554	-0.0401283	-4.01962
2.08552	-0.0405162	-4.02001
2.0955	-0.0409061	-4.0204
2.10548	-0.0412978	-4.02079
2.11545	-0.0416914	-4.02118
2.12543	-0.0420868	-4.02158
2.13541	-0.0424841	-4.02198
2.14539	-0.0428833	-4.02238
2.15536	-0.0432843	-4.02278
2.16534	-0.0436872	-4.02318
2.17532	-0.044092	-4.02359
2.1853	-0.0444987	-4.02399
2.19527	-0.0449072	-4.0244
2.20525	-0.0453176	-4.02481
2.21523	-0.0457298	-4.02522
2.22521	-0.0461439	-4.02564
2.23518	-0.0465599	-4.02605
2.24516	-0.0469778	-4.02647
2.25514	-0.0473975	-4.02689
2.26512	-0.0478191	-4.02731
2.27509	-0.0482426	-4.02774
2.28507	-0.0486679	-4.02816
2.29505	-0.0490951	-4.02859
2.30503	-0.0495242	-4.02902
2.315	-0.0499551	-4.02945
2.32498	-0.0503879	-4.02988
2.33496	-0.0508226	-4.03032
2.34494	-0.0512591	-4.03075
2.35491	-0.0516976	-4.03119
2.36489	-0.0521378	-4.03163
2.37487	-0.05258	-4.03207
2.38485	-0.053024	-4.03252
2.39482	-0.0534699	-4.03296
2.4048	-0.0539177	-4.03341
2.41478	-0.0543673	-4.03386
2.42476	-0.0548188	-4.03431
2.43473	-0.0552722	-4.03477
2.44471	-0.0557274	-4.03522
2.45469	-0.0561845	-4.03568
2.46467	-0.0566435	-4.03614
2.47464	-0.0571044	-4.0366
2.48462	-0.0575671	-4.03706
2.4946	-0.0580317	-4.03753
2.50458	-0.0584982	-4.03799
2.51455	-0.0589665	-4.03846
2.52453	-0.0594367	-4.03893
2.53451	-0.0599088	-4.0394
2.54449	-0.0603828	-4.03988
2.55446	-0.0608586	-4.04035
2.56444	-0.0613363	-4.04083
2.57442	-0.0618159	-4.04131
2.5844	-0.0622973	-4.04179
2.59437	-0.0627806	-4.04227
2.60435	-0.0632658	-4.04276
2.61433	-0.0637529	-4.04325
2.62431	-0.0642418	-4.04374
2.63428	-0.0647326	-4.04423
2.64426	-0.0652253	-4.04472
2.65424	-0.0657198	-4.04521
2.66422	-0.0662162	-4.04571
2.67419	-0.0667145	-4.04621
2.68417	-0.0672147	-4.04671
2.69415	-0.0677167	-4.04721
2.70413	-0.0682206	-4.04771
2.7141	-0.0687264	-4.04822
2.72408	-0.0692341	-4.04873
2.73406	-0.0697436	-4.04924
2.74404	-0.070255	-4.04975
2.75401	-0.0707683	-4.05026
2.76399	-0.0712834	-4.05078
2.77397	-0.0718005	-4.05129
2.78395	-0.0723194	-4.05181
2.79392	-0.0728401	-4.05233
2.8039	-0.0733628	-4.05286
2.81388	-0.0738873	-4.05338
2.82386	-0.0744137	-4.05391
2.83383	-0.074942	-4.05444
2.84381	-0.0754721	-4.05497
2.85379	-0.0760041	-4.0555
2.86377	-0.076538	-4.05603
2.87374	-0.0770738	-4.05657
2.88372	-0.0776115	-4.0571
2.8937	-0.078151	-4.05764
2.90368	-0.0786924	-4.05819
2.91365	-0.0792356	-4.05873
2.92363	-0.0797808	-4.05927
2.93361	-0.0803278	-4.05982
2.94359	-0.0808767	-4.06037
2.95356	-0.0814275	-4.06092
2.96354	-0.0819801	-4.06147
2.97352	-0.0825347	-4.06203
2.9835	-0.0830911	-4.06258
2.99347	-0.0836494	-4.06314
3.00345	-0.0842095	-4.0637
3.01343	-0.0847715	-4.06426
3.02341	-0.0853355	-4.06483
3.03338	-0.0859012	-4.06539
3.04336	-0.0864689	-4.06596
3.05334	-0.0870384	-4.06653
3.06332	-0.0876099	-4.0671
3.07329	-0.0881832	-4.06768
3.08327	-0.0887583	-4.06825
3.09325	-0.0893354	-4.06883
3.10323	-0.0899143	-4.06941
3.1132	-0.0904951	-4.06999
3.12318	-0.0910778	-4.07057
3.13316	-0.0916624	-4.07116
3.14314	-0.0922488	-4.07174
3.15311	-0.0928371	-4.07233
3.16309	-0.0934273	-4.07292
3.17307	-0.0940194	-4.07351
3.18305	-0.0946134	-4.07411
3.19302	-0.0952092	-4.0747
3.203	-0.0958069	-4.0753
3.21298	-0.0964065	-4.0759
3.22296	-0.097008	-4.0765
3.23293	-0.0976113	-4.0771
3.24291	-0.0982165	-4.07771
3.25289	-0.0988237	-4.07832
3.26287	-0.0994326	-4.07893
3.27284	-0.100044	-4.07954
3.28282	-0.100656	-4.08015
3.2928	-0.101271	-4.08076
3.30278	-0.101887	-4.08138
3.31275	-0.102506	-4.082
3.32273	-0.103126	-4.08262
3.33271	-0.103748	-4.08324
3.34269	-0.104372	-4.08387
3.35266	-0.104998	-4.08449
3.36264	-0.105626	-4.08512
3.37262	-0.106256	-4.08575
3.3826	-0.106887	-4.08638
3.39257	-0.107521	-4.08701
3.40255	-0.108156	-4.08765
3.41253	-0.108793	-4.08829
3.42251	-0.109432	-4.08893
3.43248	-0.110073	-4.08957
3.44246	-0.110716	-4.09021
3.45244	-0.111361	-4.09085
3.46242	-0.112007	-4.0915
3.47239	-0.112656	-4.09215
3.48237	-0.113306	-4.0928
3.49235	-0.113958	-4.09345
3.50233	-0.114613	-4.09411
3.5123	-0.115269	-4.09476
3.52228	-0.115927	-4.09542
3.53226	-0.116586	-4.09608
3.54224	-0.117248	-4.09674
3.55221	-0.117912	-4.0974
3.56219	-0.118577	-4.09807
3.57217	-0.119244	-4.09874
3.58215	-0.119914	-4.09941
3.59212	-0.120585	-4.10008
3.6021	-0.121258	-4.10075
3.61208	-0.121932	-4.10143
3.62206	-0.122609	-4.1021
3.63203	-0.123288	-4.10278
3.64201	-0.123968	-4.10346
3.65199	-0.124651	-4.10414
3.66197	-0.125335	-4.10483
3.67194	-0.126021	-4.10551
3.68192	-0.126709	-4.1062
3.6919	-0.127399	-4.10689
3.70188	-0.128091	-4.10758
3.71185	-0.128785	-4.10828
3.72183	-0.12948	-4.10897
3.73181	-0.130178	-4.10967
3.74179	-0.130877	-4.11037
3.75176	-0.131578	-4.11107
3.76174	-0.132282	-4.11177
3.77172	-0.132987	-4.11248
3.7817	-0.133693	-4.11319
3.79167	-0.134402	-4.1139
3.80165	-0.135113	-4.11461
3.81163	-0.135826	-4.11532
3.82161	-0.13654	-4.11603
3.83158	-0.137256	-4.11675
3.84156	-0.137975	-4.11747
3.85154	-0.138695	-4.11819
3.86152	-0.139417	-4.11891
3.87149	-0.140141	-4.11963
3.88147	-0.140866	-4.12036
3.89145	-0.141594	-4.12109
3.90143	-0.142324	-4.12182
3.9114	-0.143055	-4.12255
3.92138	-0.143788	-4.12328
3.93136	-0.144524	-4.12402
3.94134	-0.145261	-4.12475
3.95131	-0.146	-4.12549
3.96129	-0.146741	-4.12623
3.97127	-0.147483	-4.12698
3.98125	-0.148228	-4.12772
3.99122	-0.148975	-4.12847
4.0012	-0.149723	-4.12922
4.01118	-0.150473	-4.12997
4.02116	-0.151226	-4.13072
4.03113	-0.15198	-4.13147
4.04111	-0.152736	-4.13223
4.05109	-0.153494	-4.13299
4.06107	-0.154253	-4.13375
4.07104	-0.155015	-4.13451
4.08102	-0.155779	-4.13527
4.091	-0.156544	-4.13604
4.10098	-0.157311	-4.1368
4.11095	-0.158081	-4.13757
4.12093	-0.158852	-4.13835
4.13091	-0.159625	-4.13912
4.14089	-0.1604	-4.13989
4.15086	-0.161177	-4.14067
4.16084	-0.161955	-4.14145
4.17082	-0.162736	-4.14223
4.1808	-0.163518	-4.14301
4.19077	-0.164303	-4.1438
4.20075	-0.165089	-4.14458
4.21073	-0.165877	-4.14537
4.22071	-0.166667	-4.14616
4.23068	-0.167459	-4.14695
4.24066	-0.168253	-4.14775
4.25064	-0.169049	-4.14854
4.26062	-0.169846	-4.14934
4.27059	-0.170646	-4.15014
4.28057	-0.171447	-4.15094
4.29055	-0.172251	-4.15174
4.30053	-0.173056	-4.15255
4.3105	-0.173863	-4.15336
4.32048	-0.174672	-4.15417
4.33046	-0.175483	-4.15498
4.34044	-0.176295	-4.15579
4.35041	-0.17711	-4.1566
4.36039	-0.177927	-4.15742
4.37037	-0.178745	-4.15824
4.38035	-0.179565	-4.15906
4.39032	-0.180388	-4.15988
4.4003	-0.181212	-4.16071
4.41028	-0.182038	-4.16153
4.42026	-0.182866	-4.16236
4.43023	-0.183696	-4.16319
4.44021	-0.184527	-4.16402
4.45019	-0.185361	-4.16485
4.46017	-0.186197	-4.16569
4.47014	-0.187034	-4.16653
4.48012	-0.187873	-4.16737
4.4901	-0.188714	-4.16821
4.50008	-0.189558	-4.16905
4.51005	-0.190403	-4.1699
4.52003	-0.191249	-4.17074
4.53001	-0.192098	-4.17159
4.53998	-0.192949	-4.17244
4.54996	-0.193801	-4.17329
4.55994	-0.194656	-4.17415
4.56992	-0.195512	-4.17501
4.57989	-0.196371	-4.17586
4.58987	-0.197231	-4.17672
4.59985	-0.198093	-4.17759
4.60983	-0.198957	-4.17845
4.6198	-0.199823	-4.17932
4.62978	-0.20069	-4.18018
4.63976	-0.20156	-4.18105
4.64974	-0.202432	-4.18193
4.65971	-0.203305	-4.1828
4.66969	-0.20418	-4.18367
4.67967	-0.205058	-4.18455
4.68965	-0.205937	-4.18543
4.69962	-0.206818	-4.18631
4.7096	-0.207701	-4.18719
4.71958	-0.208586	-4.18808
4.72956	-0.209473	-4.18897
4.73953	-0.210361	-4.18985
4.74951	-0.211252	-4.19075
4.75949	-0.212144	-4.19164
4.76947	-0.213039	-4.19253
4.77944	-0.213935	-4.19343
4.78942	-0.214833	-4.19433
4.7994	-0.215733	-4.19523
4.80938	-0.216635	-4.19613
4.81935	-0.217539	-4.19703
4.82933	-0.218445	-4.19794
4.83931	-0.219352	-4.19885
4.84929	-0.220262	-4.19976
4.85926	-0.221173	-4.20067
4.86924	-0.222087	-4.20158
4.87922	-0.223002	-4.2025
4.8892	-0.223919	-4.20341
4.89917	-0.224838	-4.20433
4.90915	-0.225759	-4.20525
4.91913	-0.226682	-4.20618
4.92911	-0.227607	-4.2071
4.93908	-0.228534	-4.20803
4.94906	-0.229462	-4.20896
4.95904	-0.230393	-4.20989
4.96902	-0.231325	-4.21082
4.97899	-0.232259	-4.21175
4.98897	-0.233195	-4.21269
4.99895	-0.234134	-4.21363
5.00893	-0.235074	-4.21457
5.0189	-0.236015	-4.21551
5.02888	-0.236959	-4.21645
5.03886	-0.237905	-4.2174
5.04884	-0.238853	-4.21835
5.05881	-0.239802	-4.2193
5.06879	-0.240754	-4.22025
5.07877	-0.241707	-4.2212
5.08875	-0.242662	-4.22216
5.09872	-0.243619	-4.22311
5.1087	-0.244578	-4.22407
5.11868	-0.245539	-4.22503
5.12866	-0.246502	-4.226
5.13863	-0.247467	-4.22696
5.14861	-0.248434	-4.22793
5.15859	-0.249402	-4.2289
5.16857	-0.250373	-4.22987
5.17854	-0.251345	-4.23084
5.18852	-0.252319	-4.23181
5.1985	-0.253296	-4.23279
5.20848	-0.254274	-4.23377
5.21845	-0.255254	-4.23475
5.22843	-0.256236	-4.23573
5.23841	-0.257219	-4.23671
5.24839	-0.258205	-4.2377
5.25836	-0.259193	-4.23869
5.26834	-0.260182	-4.23968
5.27832	-0.261174	-4.24067
5.2883	-0.262167	-4.24166
5.29827	-0.263163	-4.24266
5.30825	-0.26416	-4.24365
5.31823	-0.265159	-4.24465
5.32821	-0.26616	-4.24565
5.33818	-0.267163	-4.24666
5.34816	-0.268168	-4.24766
5.35814	-0.269174	-4.24867
5.36812	-0.270183	-4.24968
5.37809	-0.271193	-4.25069
5.38807	-0.272206	-4.2517
5.39805	-0.27322	-4.25271
5.40803	-0.274237	-4.25373
5.418	-0.275255	-4.25475
5.42798	-0.276275	-4.25577
5.43796	-0.277297	-4.25679
5.44794	-0.278321	-4.25781
5.45791	-0.279347	-4.25884
5.46789	-0.280374	-4.25987
5.47787	-0.281404	-4.2609
5.48785	-0.282435	-4.26193
5.49782	-0.283469	-4.26296
5.5078	-0.284504	-4.264
5.51778	-0.285542	-4.26503
5.52776	-0.286581	-4.26607
5.53773	-0.287622	-4.26712
5.54771	-0.288665	-4.26816
5.55769	-0.28971	-4.2692
5.56767	-0.290757	-4.27025
5.57764	-0.291805	-4.2713
5.58762	-0.292856	-4.27235
5.5976	-0.293909	-4.2734
5.60758	-0.294963	-4.27446
5.61755	-0.29602	-4.27551
5.62753	-0.297078	-4.27657
5.63751	-0.298138	-4.27763
5.64749	-0.2992	-4.27869
5.65746	-0.300264	-4.27976
5.66744	-0.30133	-4.28082
5.67742	-0.302398	-4.28189
5.6874	-0.303468	-4.28296
5.69737	-0.30454	-4.28403
5.70735	-0.305613	-4.28511
5.71733	-0.306689	-4.28618
5.72731	-0.307766	-4.28726
5.73728	-0.308845	-4.28834
5.74726	-0.309927	-4.28942
5.75724	-0.31101	-4.2905
5.76722	-0.312095	-4.29159
5.77719	-0.313182	-4.29268
5.78717	-0.314271	-4.29376
5.79715	-0.315362	-4.29486
5.80713	-0.316455	-4.29595
5.8171	-0.317549	-4.29704
5.82708	-0.318646	-4.29814
5.83706	-0.319744	-4.29924
5.84704	-0.320845	-4.30034
5.85701	-0.321947	-4.30144
5.86699	-0.323051	-4.30254
5.87697	-0.324157	-4.30365
5.88695	-0.325266	-4.30476
5.89692	-0.326376	-4.30587
5.9069	-0.327487	-4.30698
5.91688	-0.328601	-4.30809
5.92686	-0.329717	-4.30921
5.93683	-0.330835	-4.31033
5.94681	-0.331954	-4.31145
5.95679	-0.333076	-4.31257
5.96677	-0.334199	-4.31369
5.97674	-0.335325	-4.31482
5.98672	-0.336452	-4.31595
5.9967	-0.337581	-4.31707
6.00668	-0.338712	-4.31821
6.01665	-0.339845	-4.31934
6.02663	-0.34098	-4.32047
6.03661	-0.342117	-4.32161
6.04659	-0.343255	-4.32275
6.05656	-0.344396	-4.32389
6.06654	-0.345539	-4.32503
6.07652	-0.346683	-4.32618
6.0865	-0.34783	-4.32732
6.09647	-0.348978	-4.32847
6.10645	-0.350128	-4.32962
6.11643	-0.35128	-4.33077
6.12641	-0.352435	-4.33193
6.13638	-0.353591	-4.33308
6.14636	-0.354748	-4.33424
6.15634	-0.355908	-4.3354
6.16632	-0.35707	-4.33656
6.17629	-0.358234	-4.33773
6.18627	-0.359399	-4.33889
6.19625	-0.360567	-4.34006
6.20623	-0.361736	-4.34123
6.2162	-0.362908	-4.3424
6.22618	-0.364081	-4.34357
6.23616	-0.365256	-4.34475
6.24614	-0.366433	-4.34593
6.25611	-0.367612	-4.34711
6.26609	-0.368793	-4.34829
6.27607	-0.369976	-4.34947
6.28605	-0.371161	-4.35065
6.29602	-0.372348	-4.35184
6.306	-0.373537	-4.35303
6.31598	-0.374727	-4.35422
6.32596	-0.37592	-4.35541
6.33593	-0.377114	-4.35661
6.34591	-0.37831	-4.3578
6.35589	-0.379509	-4.359
6.36587	-0.380709	-4.3602
6.37584	-0.381911	-4.3614
6.38582	-0.383115	-4.36261
6.3958	-0.384321	-4.36381
6.40578	-0.385529	-4.36502
6.41575	-0.386739	-4.36623
6.42573	-0.38795	-4.36744
6.43571	-0.389164	-4.36866
6.44569	-0.390379	-4.36987
6.45566	-0.391597	-4.37109
6.46564	-0.392816	-4.37231
6.47562	-0.394038	-4.37353
6.4856	-0.395261	-4.37475
6.49557	-0.396486	-4.37598
6.50555	-0.397713	-4.37721
6.51553	-0.398942	-4.37844
6.52551	-0.400173	-4.37967
6.53548	-0.401406	-4.3809
6.54546	-0.402641	-4.38213
6.55544	-0.403878	-4.38337
6.56542	-0.405116	-4.38461
6.57539	-0.406357	-4.38585
6.58537	-0.407599	-4.38709
6.59535	-0.408844	-4.38834
6.60533	-0.41009	-4.38958
6.6153	-0.411338	-4.39083
6.62528	-0.412588	-4.39208
6.63526	-0.413841	-4.39333
6.64524	-0.415095	-4.39459
6.65521	-0.416351	-4.39584
6.66519	-0.417608	-4.3971
6.67517	-0.418868	-4.39836
6.68515	-0.42013	-4.39962
6.69512	-0.421394	-4.40089
6.7051	-0.422659	-4.40215
6.71508	-0.423927	-4.40342
6.72506	-0.425196	-4.40469
6.73503	-0.426468	-4.40596
6.74501	-0.427741	-4.40723
6.75499	-0.429016	-4.40851
6.76497	-0.430293	-4.40979
6.77494	-0.431572	-4.41107
6.78492	-0.432853	-4.41235
6.7949	-0.434136	-4.41363
6.80488	-0.435421	-4.41491
6.81485	-0.436708	-4.4162
6.82483	-0.437997	-4.41749
6.83481	-0.439287	-4.41878
6.84479	-0.44058	-4.42007
6.85476	-0.441874	-4.42137
6.86474	-0.443171	-4.42266
6.87472	-0.444469	-4.42396
6.8847	-0.445769	-4.42526
6.89467	-0.447071	-4.42656
6.90465	-0.448376	-4.42787
6.91463	-0.449682	-4.42918
6.92461	-0.45099	-4.43048
6.93458	-0.4523	-4.43179
6.94456	-0.453611	-4.4331
6.95454	-0.454925	-4.43442
6.96452	-0.456241	-4.43573
6.97449	-0.457558	-4.43705
6.98447	-0.458878	-4.43837
6.99445	-0.460199	-4.43969
7.00443	-0.461523	-4.44102
7.0144	-0.462848	-4.44234
7.02438	-0.464175	-4.44367
7.03436	-0.465505	-4.445
7.04434	-0.466836	-4.44633
7.05431	-0.468169	-4.44766
7.06429	-0.469504	-4.449
7.07427	-0.470841	-4.45033
7.08425	-0.47218	-4.45167
7.09422	-0.47352	-4.45301
7.1042	-0.474863	-4.45436
7.11418	-0.476208	-4.4557
7.12416	-0.477554	-4.45705
7.13413	-0.478903	-4.4584
7.14411	-0.480253	-4.45975
7.15409	-0.481605	-4.4611
7.16407	-0.48296	-4.46245
7.17404	-0.484316	-4.46381
7.18402	-0.485674	-4.46517
7.194	-0.487034	-4.46653
7.20398	-0.488396	-4.46789
7.21395	-0.48976	-4.46925
7.22393	-0.491126	-4.47062
7.23391	-0.492494	-4.47199
7.24389	-0.493863	-4.47336
7.25386	-0.495235	-4.47473
7.26384	-0.496609	-4.4761
7.27382	-0.497984	-4.47748
7.2838	-0.499361	-4.47885
7.29377	-0.500741	-4.48023
7.30375	-0.502122	-4.48162
7.31373	-0.503505	-4.483
7.32371	-0.504891	-4.48438
7.33368	-0.506278	-4.48577
7.34366	-0.507667	-4.48716
7.35364	-0.509058	-4.48855
7.36362	-0.510451	-4.48994
7.37359	-0.511845	-4.49134
7.38357	-0.513242	-4.49274
7.39355	-0.514641	-4.49413
7.40353	-0.516041	-4.49553
7.4135	-0.517444	-4.49694
7.42348	-0.518848	-4.49834
7.43346	-0.520255	-4.49975
7.44344	-0.521663	-4.50116
7.45341	-0.523073	-4.50257
7.46339	-0.524486	-4.50398
7.47337	-0.5259	-4.50539
7.48335	-0.527316	-4.50681
7.49332	-0.528734	-4.50823
7.5033	-0.530154	-4.50965
7.51328	-0.531576	-4.51107
7.52326	-0.532999	-4.51249
7.53323	-0.534425	-4.51392
7.54321	-0.535853	-4.51535
7.55319	-0.537282	-4.51678
7.56317	-0.538714	-4.51821
7.57314	-0.540147	-4.51964
7.58312	-0.541583	-4.52108
7.5931	-0.54302	-4.52251
7.60308	-0.544459	-4.52395
7.61305	-0.545901	-4.52539
7.62303	-0.547344	-4.52684
7.63301	-0.548789	-4.52828
7.64299	-0.550236	-4.52973
7.65296	-0.551685	-4.53118
7.66294	-0.553136	-4.53263
7.67292	-0.554588	-4.53408
7.6829	-0.556043	-4.53554
7.69287	-0.5575	-4.53699
7.70285	-0.558958	-4.53845
7.71283	-0.560419	-4.53991
7.72281	-0.561881	-4.54137
7.73278	-0.563346	-4.54284
7.74276	-0.564812	-4.54431
7.75274	-0.56628	-4.54577
7.76272	-0.567751	-4.54724
7.77269	-0.569223	-4.54872
7.78267	-0.570697	-4.55019
7.79265	-0.572173	-4.55167
7.80263	-0.573651	-4.55314
7.8126	-0.575131	-4.55462
7.82258	-0.576613	-4.55611
7.83256	-0.578096	-4.55759
7.84254	-0.579582	-4.55908
7.85251	-0.58107	-4.56056
7.86249	-0.582559	-4.56205
7.87247	-0.584051	-4.56354
7.88245	-0.585544	-4.56504
7.89242	-0.587039	-4.56653
7.9024	-0.588537	-4.56803
7.91238	-0.590036	-4.56953
7.92236	-0.591537	-4.57103
7.93233	-0.59304	-4.57253
7.94231	-0.594545	-4.57404
7.95229	-0.596052	-4.57555
7.96227	-0.597561	-4.57705
7.97224	-0.599072	-4.57857
7.98222	-0.600585	-4.58008
7.9922	-0.602099	-4.58159
8.00218	-0.603616	-4.58311
8.01215	-0.605135	-4.58463
8.02213	-0.606655	-4.58615
8.03211	-0.608178	-4.58767
8.04209	-0.609702	-4.5892
8.05206	-0.611228	-4.59072
8.06204	-0.612757	-4.59225
8.07202	-0.614287	-4.59378
8.082	-0.615819	-4.59531
8.09197	-0.617353	-4.59685
8.10195	-0.618889	-4.59838
