Freq_GHz	Norm_dB_model	Model_dBm_5mA
8.01215	-0.364861	-7.67094
8.02213	-0.365791	-7.67187
8.03211	-0.366722	-7.67281
8.04209	-0.367655	-7.67374
8.05206	-0.368589	-7.67467
8.06204	-0.369524	-7.67561
8.07202	-0.37046	-7.67654
8.082	-0.371398	-7.67748
8.09197	-0.372336	-7.67842
8.10195	-0.373277	-7.67936
8.11193	-0.374218	-7.6803
8.12191	-0.375161	-7.68124
8.13188	-0.376105	-7.68219
8.14186	-0.37705	-7.68313
8.15184	-0.377996	-7.68408
8.16182	-0.378944	-7.68503
8.17179	-0.379893	-7.68598
8.18177	-0.380843	-7.68693
8.19175	-0.381794	-7.68788
8.20173	-0.382747	-7.68883
8.2117	-0.383701	-7.68979
8.22168	-0.384656	-7.69074
8.23166	-0.385613	-7.6917
8.24164	-0.386571	-7.69265
8.25161	-0.38753	-7.69361
8.26159	-0.38849	-7.69457
8.27157	-0.389452	-7.69554
8.28155	-0.390415	-7.6965
8.29152	-0.391379	-7.69746
8.3015	-0.392344	-7.69843
8.31148	-0.393311	-7.69939
8.32146	-0.394279	-7.70036
8.33143	-0.395248	-7.70133
8.34141	-0.396218	-7.7023
8.35139	-0.39719	-7.70327
8.36137	-0.398163	-7.70425
8.37134	-0.399137	-7.70522
8.38132	-0.400113	-7.7062
8.3913	-0.401089	-7.70717
8.40128	-0.402067	-7.70815
8.41125	-0.403047	-7.70913
8.42123	-0.404027	-7.71011
8.43121	-0.405009	-7.71109
8.44119	-0.405992	-7.71208
8.45116	-0.406977	-7.71306
8.46114	-0.407962	-7.71405
8.47112	-0.408949	-7.71503
8.4811	-0.409938	-7.71602
8.49107	-0.410927	-7.71701
8.50105	-0.411918	-7.718
8.51103	-0.41291	-7.71899
8.52101	-0.413903	-7.71999
8.53098	-0.414898	-7.72098
8.54096	-0.415894	-7.72198
8.55094	-0.416891	-7.72297
8.56092	-0.417889	-7.72397
8.57089	-0.418889	-7.72497
8.58087	-0.41989	-7.72597
8.59085	-0.420892	-7.72698
8.60083	-0.421895	-7.72798
8.6108	-0.4229	-7.72898
8.62078	-0.423906	-7.72999
8.63076	-0.424914	-7.731
8.64074	-0.425922	-7.73201
8.65071	-0.426932	-7.73302
8.66069	-0.427943	-7.73403
8.67067	-0.428956	-7.73504
8.68065	-0.429969	-7.73605
8.69062	-0.430984	-7.73707
8.7006	-0.432001	-7.73808
8.71058	-0.433018	-7.7391
8.72056	-0.434037	-7.74012
8.73053	-0.435057	-7.74114
8.74051	-0.436079	-7.74216
8.75049	-0.437101	-7.74319
8.76047	-0.438125	-7.74421
8.77044	-0.43915	-7.74523
8.78042	-0.440177	-7.74626
8.7904	-0.441205	-7.74729
8.80038	-0.442234	-7.74832
8.81035	-0.443264	-7.74935
8.82033	-0.444296	-7.75038
8.83031	-0.445329	-7.75141
8.84029	-0.446363	-7.75245
8.85026	-0.447399	-7.75348
8.86024	-0.448435	-7.75452
8.87022	-0.449473	-7.75556
8.8802	-0.450513	-7.7566
8.89017	-0.451553	-7.75764
8.90015	-0.452595	-7.75868
8.91013	-0.453639	-7.75972
8.92011	-0.454683	-7.76077
8.93008	-0.455729	-7.76181
8.94006	-0.456776	-7.76286
8.95004	-0.457824	-7.76391
8.96002	-0.458874	-7.76496
8.96999	-0.459925	-7.76601
8.97997	-0.460977	-7.76706
8.98995	-0.462031	-7.76811
8.99992	-0.463086	-7.76917
9.0099	-0.464142	-7.77023
9.01988	-0.465199	-7.77128
9.02986	-0.466258	-7.77234
9.03983	-0.467318	-7.7734
9.04981	-0.468379	-7.77446
9.05979	-0.469442	-7.77553
9.06977	-0.470505	-7.77659
9.07974	-0.471571	-7.77765
9.08972	-0.472637	-7.77872
9.0997	-0.473705	-7.77979
9.10968	-0.474774	-7.78086
9.11965	-0.475844	-7.78193
9.12963	-0.476916	-7.783
9.13961	-0.477989	-7.78407
9.14959	-0.479063	-7.78515
9.15956	-0.480138	-7.78622
9.16954	-0.481215	-7.7873
9.17952	-0.482293	-7.78838
9.1895	-0.483373	-7.78946
9.19947	-0.484453	-7.79054
9.20945	-0.485535	-7.79162
9.21943	-0.486619	-7.7927
9.22941	-0.487703	-7.79379
9.23938	-0.488789	-7.79487
9.24936	-0.489876	-7.79596
9.25934	-0.490965	-7.79705
9.26932	-0.492054	-7.79814
9.27929	-0.493146	-7.79923
9.28927	-0.494238	-7.80032
9.29925	-0.495332	-7.80142
9.30923	-0.496427	-7.80251
9.3192	-0.497523	-7.80361
9.32918	-0.49862	-7.8047
9.33916	-0.499719	-7.8058
9.34914	-0.50082	-7.8069
9.35911	-0.501921	-7.80801
9.36909	-0.503024	-7.80911
9.37907	-0.504128	-7.81021
9.38905	-0.505233	-7.81132
9.39902	-0.50634	-7.81242
9.409	-0.507448	-7.81353
9.41898	-0.508557	-7.81464
9.42896	-0.509668	-7.81575
9.43893	-0.51078	-7.81686
9.44891	-0.511893	-7.81798
9.45889	-0.513008	-7.81909
9.46887	-0.514123	-7.82021
9.47884	-0.515241	-7.82132
9.48882	-0.516359	-7.82244
9.4988	-0.517479	-7.82356
9.50878	-0.5186	-7.82468
9.51875	-0.519722	-7.82581
9.52873	-0.520846	-7.82693
9.53871	-0.521971	-7.82806
9.54869	-0.523097	-7.82918
9.55866	-0.524225	-7.83031
9.56864	-0.525354	-7.83144
9.57862	-0.526484	-7.83257
9.5886	-0.527616	-7.8337
9.59857	-0.528749	-7.83483
9.60855	-0.529883	-7.83597
9.61853	-0.531018	-7.8371
9.62851	-0.532155	-7.83824
9.63848	-0.533293	-7.83938
9.64846	-0.534433	-7.84052
9.65844	-0.535573	-7.84166
9.66842	-0.536715	-7.8428
9.67839	-0.537859	-7.84394
9.68837	-0.539003	-7.84509
9.69835	-0.540149	-7.84623
9.70833	-0.541297	-7.84738
9.7183	-0.542445	-7.84853
9.72828	-0.543595	-7.84968
9.73826	-0.544746	-7.85083
9.74824	-0.545899	-7.85198
9.75821	-0.547053	-7.85314
9.76819	-0.548208	-7.85429
9.77817	-0.549365	-7.85545
9.78815	-0.550523	-7.85661
9.79812	-0.551682	-7.85777
9.8081	-0.552842	-7.85893
9.81808	-0.554004	-7.86009
9.82806	-0.555167	-7.86125
9.83803	-0.556332	-7.86242
9.84801	-0.557497	-7.86358
9.85799	-0.558664	-7.86475
9.86797	-0.559833	-7.86592
9.87794	-0.561003	-7.86709
9.88792	-0.562174	-7.86826
9.8979	-0.563346	-7.86943
9.90788	-0.56452	-7.8706
9.91785	-0.565695	-7.87178
9.92783	-0.566871	-7.87296
9.93781	-0.568049	-7.87413
9.94779	-0.569228	-7.87531
9.95776	-0.570408	-7.87649
9.96774	-0.57159	-7.87767
9.97772	-0.572773	-7.87886
9.9877	-0.573957	-7.88004
9.99767	-0.575143	-7.88123
10.0077	-0.576329	-7.88241
10.0176	-0.577518	-7.8836
10.0276	-0.578707	-7.88479
10.0376	-0.579898	-7.88598
10.0476	-0.581091	-7.88717
10.0575	-0.582284	-7.88837
10.0675	-0.583479	-7.88956
10.0775	-0.584675	-7.89076
10.0875	-0.585873	-7.89196
10.0974	-0.587072	-7.89316
10.1074	-0.588272	-7.89436
10.1174	-0.589473	-7.89556
10.1274	-0.590676	-7.89676
10.1374	-0.591881	-7.89796
10.1473	-0.593086	-7.89917
10.1573	-0.594293	-7.90038
10.1673	-0.595501	-7.90159
10.1773	-0.596711	-7.90279
10.1872	-0.597922	-7.90401
10.1972	-0.599134	-7.90522
10.2072	-0.600347	-7.90643
10.2172	-0.601562	-7.90765
10.2272	-0.602778	-7.90886
10.2371	-0.603996	-7.91008
10.2471	-0.605215	-7.9113
10.2571	-0.606435	-7.91252
10.2671	-0.607657	-7.91374
10.277	-0.60888	-7.91496
10.287	-0.610104	-7.91619
10.297	-0.611329	-7.91741
10.307	-0.612556	-7.91864
10.317	-0.613785	-7.91987
10.3269	-0.615014	-7.9211
10.3369	-0.616245	-7.92233
10.3469	-0.617477	-7.92356
10.3569	-0.618711	-7.92479
10.3668	-0.619946	-7.92603
10.3768	-0.621182	-7.92727
10.3868	-0.62242	-7.9285
10.3968	-0.623659	-7.92974
10.4068	-0.624899	-7.93098
10.4167	-0.626141	-7.93222
10.4267	-0.627384	-7.93347
10.4367	-0.628628	-7.93471
10.4467	-0.629873	-7.93596
10.4566	-0.63112	-7.9372
10.4666	-0.632369	-7.93845
10.4766	-0.633619	-7.9397
10.4866	-0.63487	-7.94095
10.4965	-0.636122	-7.94221
10.5065	-0.637376	-7.94346
10.5165	-0.638631	-7.94471
10.5265	-0.639887	-7.94597
10.5365	-0.641145	-7.94723
10.5464	-0.642404	-7.94849
10.5564	-0.643664	-7.94975
10.5664	-0.644926	-7.95101
10.5764	-0.646189	-7.95227
10.5863	-0.647454	-7.95354
10.5963	-0.64872	-7.9548
10.6063	-0.649987	-7.95607
10.6163	-0.651255	-7.95734
10.6263	-0.652525	-7.95861
10.6362	-0.653797	-7.95988
10.6462	-0.655069	-7.96115
10.6562	-0.656343	-7.96243
10.6662	-0.657618	-7.9637
10.6761	-0.658895	-7.96498
10.6861	-0.660173	-7.96626
10.6961	-0.661452	-7.96754
10.7061	-0.662733	-7.96882
10.7161	-0.664015	-7.9701
10.726	-0.665298	-7.97138
10.736	-0.666583	-7.97267
10.746	-0.667869	-7.97395
10.756	-0.669157	-7.97524
10.7659	-0.670446	-7.97653
10.7759	-0.671736	-7.97782
10.7859	-0.673027	-7.97911
10.7959	-0.67432	-7.9804
10.8059	-0.675614	-7.9817
10.8158	-0.67691	-7.98299
10.8258	-0.678207	-7.98429
10.8358	-0.679505	-7.98559
10.8458	-0.680805	-7.98689
10.8557	-0.682106	-7.98819
10.8657	-0.683408	-7.98949
10.8757	-0.684712	-7.9908
10.8857	-0.686017	-7.9921
10.8956	-0.687323	-7.99341
10.9056	-0.688631	-7.99472
10.9156	-0.68994	-7.99602
10.9256	-0.691251	-7.99733
10.9356	-0.692563	-7.99865
10.9455	-0.693876	-7.99996
10.9555	-0.695191	-8.00127
10.9655	-0.696507	-8.00259
10.9755	-0.697824	-8.00391
10.9854	-0.699143	-8.00523
10.9954	-0.700463	-8.00655
11.0054	-0.701784	-8.00787
11.0154	-0.703107	-8.00919
11.0254	-0.704431	-8.01052
11.0353	-0.705757	-8.01184
11.0453	-0.707083	-8.01317
11.0553	-0.708412	-8.0145
11.0653	-0.709741	-8.01583
11.0752	-0.711072	-8.01716
11.0852	-0.712404	-8.01849
11.0952	-0.713738	-8.01982
11.1052	-0.715073	-8.02116
11.1152	-0.71641	-8.02249
11.1251	-0.717747	-8.02383
11.1351	-0.719087	-8.02517
11.1451	-0.720427	-8.02651
11.1551	-0.721769	-8.02785
11.165	-0.723112	-8.0292
11.175	-0.724457	-8.03054
11.185	-0.725803	-8.03189
11.195	-0.72715	-8.03323
11.205	-0.728499	-8.03458
11.2149	-0.729849	-8.03593
11.2249	-0.731201	-8.03728
11.2349	-0.732554	-8.03864
11.2449	-0.733908	-8.03999
11.2548	-0.735263	-8.04135
11.2648	-0.73662	-8.0427
11.2748	-0.737979	-8.04406
11.2848	-0.739338	-8.04542
11.2947	-0.7407	-8.04678
11.3047	-0.742062	-8.04815
11.3147	-0.743426	-8.04951
11.3247	-0.744791	-8.05088
11.3347	-0.746158	-8.05224
11.3446	-0.747526	-8.05361
11.3546	-0.748895	-8.05498
11.3646	-0.750266	-8.05635
11.3746	-0.751638	-8.05772
11.3845	-0.753011	-8.0591
11.3945	-0.754386	-8.06047
11.4045	-0.755762	-8.06185
11.4145	-0.75714	-8.06322
11.4245	-0.758519	-8.0646
11.4344	-0.759899	-8.06598
11.4444	-0.761281	-8.06737
11.4544	-0.762664	-8.06875
11.4644	-0.764049	-8.07013
11.4743	-0.765434	-8.07152
11.4843	-0.766822	-8.07291
11.4943	-0.76821	-8.07429
11.5043	-0.7696	-8.07568
11.5143	-0.770992	-8.07708
11.5242	-0.772385	-8.07847
11.5342	-0.773779	-8.07986
11.5442	-0.775174	-8.08126
11.5542	-0.776571	-8.08266
11.5641	-0.77797	-8.08405
11.5741	-0.779369	-8.08545
11.5841	-0.78077	-8.08685
11.5941	-0.782173	-8.08826
11.6041	-0.783577	-8.08966
11.614	-0.784982	-8.09107
11.624	-0.786388	-8.09247
11.634	-0.787796	-8.09388
11.644	-0.789206	-8.09529
11.6539	-0.790617	-8.0967
11.6639	-0.792029	-8.09811
11.6739	-0.793442	-8.09953
11.6839	-0.794857	-8.10094
11.6938	-0.796274	-8.10236
11.7038	-0.797691	-8.10378
11.7138	-0.79911	-8.10519
11.7238	-0.800531	-8.10661
11.7338	-0.801953	-8.10804
11.7437	-0.803376	-8.10946
11.7537	-0.804801	-8.11088
11.7637	-0.806227	-8.11231
11.7737	-0.807654	-8.11374
11.7836	-0.809083	-8.11517
11.7936	-0.810513	-8.1166
11.8036	-0.811945	-8.11803
11.8136	-0.813378	-8.11946
11.8236	-0.814812	-8.1209
11.8335	-0.816248	-8.12233
11.8435	-0.817685	-8.12377
11.8535	-0.819124	-8.12521
11.8635	-0.820564	-8.12665
11.8734	-0.822005	-8.12809
11.8834	-0.823448	-8.12953
11.8934	-0.824892	-8.13098
11.9034	-0.826338	-8.13242
11.9134	-0.827785	-8.13387
11.9233	-0.829233	-8.13532
11.9333	-0.830683	-8.13677
11.9433	-0.832134	-8.13822
11.9533	-0.833586	-8.13967
11.9632	-0.83504	-8.14112
11.9732	-0.836496	-8.14258
11.9832	-0.837952	-8.14404
11.9932	-0.83941	-8.14549
12.0032	-0.84087	-8.14695
12.0131	-0.842331	-8.14841
12.0231	-0.843793	-8.14988
12.0331	-0.845257	-8.15134
12.0431	-0.846722	-8.15281
12.053	-0.848189	-8.15427
12.063	-0.849656	-8.15574
12.073	-0.851126	-8.15721
12.083	-0.852597	-8.15868
12.0929	-0.854069	-8.16015
12.1029	-0.855542	-8.16163
12.1129	-0.857017	-8.1631
12.1229	-0.858493	-8.16458
12.1329	-0.859971	-8.16606
12.1428	-0.86145	-8.16753
12.1528	-0.862931	-8.16901
12.1628	-0.864413	-8.1705
12.1728	-0.865896	-8.17198
12.1827	-0.867381	-8.17346
12.1927	-0.868867	-8.17495
12.2027	-0.870355	-8.17644
12.2127	-0.871844	-8.17793
12.2227	-0.873334	-8.17942
12.2326	-0.874826	-8.18091
12.2426	-0.876319	-8.1824
12.2526	-0.877814	-8.1839
12.2626	-0.87931	-8.18539
12.2725	-0.880807	-8.18689
12.2825	-0.882306	-8.18839
12.2925	-0.883806	-8.18989
12.3025	-0.885308	-8.19139
12.3125	-0.886811	-8.19289
12.3224	-0.888315	-8.1944
12.3324	-0.889821	-8.19591
12.3424	-0.891329	-8.19741
12.3524	-0.892837	-8.19892
12.3623	-0.894347	-8.20043
12.3723	-0.895859	-8.20194
12.3823	-0.897372	-8.20346
12.3923	-0.898886	-8.20497
12.4023	-0.900402	-8.20649
12.4122	-0.901919	-8.208
12.4222	-0.903438	-8.20952
12.4322	-0.904958	-8.21104
12.4422	-0.906479	-8.21256
12.4521	-0.908002	-8.21409
12.4621	-0.909526	-8.21561
12.4721	-0.911052	-8.21714
12.4821	-0.912579	-8.21866
12.492	-0.914107	-8.22019
12.502	-0.915637	-8.22172
12.512	-0.917169	-8.22325
12.522	-0.918701	-8.22479
12.532	-0.920236	-8.22632
12.5419	-0.921771	-8.22786
12.5519	-0.923308	-8.22939
12.5619	-0.924847	-8.23093
12.5719	-0.926386	-8.23247
12.5818	-0.927928	-8.23401
12.5918	-0.92947	-8.23555
12.6018	-0.931014	-8.2371
12.6118	-0.93256	-8.23864
12.6218	-0.934107	-8.24019
12.6317	-0.935655	-8.24174
12.6417	-0.937205	-8.24329
12.6517	-0.938756	-8.24484
12.6617	-0.940309	-8.24639
12.6716	-0.941863	-8.24795
12.6816	-0.943418	-8.2495
12.6916	-0.944975	-8.25106
12.7016	-0.946534	-8.25262
12.7116	-0.948093	-8.25418
12.7215	-0.949654	-8.25574
12.7315	-0.951217	-8.2573
12.7415	-0.952781	-8.25887
12.7515	-0.954346	-8.26043
12.7614	-0.955913	-8.262
12.7714	-0.957482	-8.26357
12.7814	-0.959051	-8.26514
12.7914	-0.960622	-8.26671
12.8014	-0.962195	-8.26828
12.8113	-0.963769	-8.26985
12.8213	-0.965344	-8.27143
12.8313	-0.966921	-8.27301
12.8413	-0.968499	-8.27458
12.8512	-0.970079	-8.27616
12.8612	-0.97166	-8.27774
12.8712	-0.973243	-8.27933
12.8812	-0.974827	-8.28091
12.8911	-0.976412	-8.2825
12.9011	-0.977999	-8.28408
12.9111	-0.979587	-8.28567
12.9211	-0.981177	-8.28726
12.9311	-0.982768	-8.28885
12.941	-0.984361	-8.29044
12.951	-0.985955	-8.29204
12.961	-0.98755	-8.29363
12.971	-0.989147	-8.29523
12.9809	-0.990745	-8.29683
12.9909	-0.992345	-8.29843
13.0009	-0.993946	-8.30003
13.0109	-0.995549	-8.30163
13.0209	-0.997153	-8.30324
13.0308	-0.998758	-8.30484
13.0408	-1.00037	-8.30645
13.0508	-1.00197	-8.30806
13.0608	-1.00358	-8.30967
13.0707	-1.00519	-8.31128
13.0807	-1.00681	-8.31289
13.0907	-1.00842	-8.31451
13.1007	-1.01004	-8.31612
13.1107	-1.01165	-8.31774
13.1206	-1.01327	-8.31936
13.1306	-1.01489	-8.32098
13.1406	-1.01651	-8.3226
13.1506	-1.01814	-8.32422
13.1605	-1.01976	-8.32584
13.1705	-1.02139	-8.32747
13.1805	-1.02301	-8.3291
13.1905	-1.02464	-8.33073
13.2005	-1.02627	-8.33235
13.2104	-1.0279	-8.33399
13.2204	-1.02954	-8.33562
13.2304	-1.03117	-8.33725
13.2404	-1.0328	-8.33889
13.2503	-1.03444	-8.34053
13.2603	-1.03608	-8.34216
13.2703	-1.03772	-8.3438
13.2803	-1.03936	-8.34545
13.2902	-1.041	-8.34709
13.3002	-1.04265	-8.34873
13.3102	-1.04429	-8.35038
13.3202	-1.04594	-8.35203
13.3302	-1.04759	-8.35367
13.3401	-1.04924	-8.35532
13.3501	-1.05089	-8.35698
13.3601	-1.05255	-8.35863
13.3701	-1.0542	-8.36028
13.38	-1.05586	-8.36194
13.39	-1.05751	-8.3636
13.4	-1.05917	-8.36526
13.41	-1.06083	-8.36692
13.42	-1.06249	-8.36858
13.4299	-1.06416	-8.37024
13.4399	-1.06582	-8.37191
13.4499	-1.06749	-8.37357
13.4599	-1.06915	-8.37524
13.4698	-1.07082	-8.37691
13.4798	-1.07249	-8.37858
13.4898	-1.07417	-8.38025
13.4998	-1.07584	-8.38192
13.5098	-1.07751	-8.3836
13.5197	-1.07919	-8.38527
13.5297	-1.08087	-8.38695
13.5397	-1.08255	-8.38863
13.5497	-1.08423	-8.39031
13.5596	-1.08591	-8.39199
13.5696	-1.08759	-8.39368
13.5796	-1.08928	-8.39536
13.5896	-1.09096	-8.39705
13.5995	-1.09265	-8.39874
13.6095	-1.09434	-8.40042
13.6195	-1.09603	-8.40212
13.6295	-1.09772	-8.40381
13.6395	-1.09942	-8.4055
13.6494	-1.10111	-8.4072
13.6594	-1.10281	-8.40889
13.6694	-1.10451	-8.41059
13.6794	-1.10621	-8.41229
13.6893	-1.10791	-8.41399
13.6993	-1.10961	-8.41569
13.7093	-1.11131	-8.4174
13.7193	-1.11302	-8.4191
13.7293	-1.11472	-8.42081
13.7392	-1.11643	-8.42252
13.7492	-1.11814	-8.42423
13.7592	-1.11985	-8.42594
13.7692	-1.12157	-8.42765
13.7791	-1.12328	-8.42936
13.7891	-1.12499	-8.43108
13.7991	-1.12671	-8.4328
13.8091	-1.12843	-8.43451
13.8191	-1.13015	-8.43623
13.829	-1.13187	-8.43796
13.839	-1.13359	-8.43968
13.849	-1.13532	-8.4414
13.859	-1.13704	-8.44313
13.8689	-1.13877	-8.44485
13.8789	-1.1405	-8.44658
13.8889	-1.14223	-8.44831
13.8989	-1.14396	-8.45004
13.9089	-1.14569	-8.45178
13.9188	-1.14743	-8.45351
13.9288	-1.14916	-8.45525
13.9388	-1.1509	-8.45699
13.9488	-1.15264	-8.45872
13.9587	-1.15438	-8.46046
13.9687	-1.15612	-8.46221
13.9787	-1.15787	-8.46395
13.9887	-1.15961	-8.46569
13.9986	-1.16136	-8.46744
14.0086	-1.1631	-8.46919
14.0186	-1.16485	-8.47094
14.0286	-1.1666	-8.47269
14.0386	-1.16836	-8.47444
14.0485	-1.17011	-8.47619
14.0585	-1.17186	-8.47795
14.0685	-1.17362	-8.4797
14.0785	-1.17538	-8.48146
14.0884	-1.17714	-8.48322
14.0984	-1.1789	-8.48498
14.1084	-1.18066	-8.48674
14.1184	-1.18242	-8.48851
14.1284	-1.18419	-8.49027
14.1383	-1.18596	-8.49204
14.1483	-1.18772	-8.49381
14.1583	-1.18949	-8.49558
14.1683	-1.19126	-8.49735
14.1782	-1.19304	-8.49912
14.1882	-1.19481	-8.5009
14.1982	-1.19659	-8.50267
14.2082	-1.19836	-8.50445
14.2182	-1.20014	-8.50623
14.2281	-1.20192	-8.50801
14.2381	-1.2037	-8.50979
14.2481	-1.20549	-8.51157
14.2581	-1.20727	-8.51335
14.268	-1.20906	-8.51514
14.278	-1.21084	-8.51693
14.288	-1.21263	-8.51872
14.298	-1.21442	-8.52051
14.308	-1.21621	-8.5223
14.3179	-1.21801	-8.52409
14.3279	-1.2198	-8.52589
14.3379	-1.2216	-8.52768
14.3479	-1.2234	-8.52948
14.3578	-1.22519	-8.53128
14.3678	-1.227	-8.53308
14.3778	-1.2288	-8.53488
14.3878	-1.2306	-8.53668
14.3977	-1.23241	-8.53849
14.4077	-1.23421	-8.5403
14.4177	-1.23602	-8.5421
14.4277	-1.23783	-8.54391
14.4377	-1.23964	-8.54572
14.4476	-1.24145	-8.54754
14.4576	-1.24327	-8.54935
14.4676	-1.24508	-8.55117
14.4776	-1.2469	-8.55298
14.4875	-1.24872	-8.5548
14.4975	-1.25054	-8.55662
14.5075	-1.25236	-8.55844
14.5175	-1.25418	-8.56026
14.5275	-1.256	-8.56209
14.5374	-1.25783	-8.56391
14.5474	-1.25966	-8.56574
14.5574	-1.26149	-8.56757
14.5674	-1.26332	-8.5694
14.5773	-1.26515	-8.57123
14.5873	-1.26698	-8.57306
14.5973	-1.26882	-8.5749
14.6073	-1.27065	-8.57674
14.6173	-1.27249	-8.57857
14.6272	-1.27433	-8.58041
14.6372	-1.27617	-8.58225
14.6472	-1.27801	-8.58409
14.6572	-1.27985	-8.58594
14.6671	-1.2817	-8.58778
14.6771	-1.28355	-8.58963
14.6871	-1.28539	-8.59148
14.6971	-1.28724	-8.59333
14.7071	-1.28909	-8.59518
14.717	-1.29095	-8.59703
14.727	-1.2928	-8.59888
14.737	-1.29465	-8.60074
14.747	-1.29651	-8.6026
14.7569	-1.29837	-8.60445
14.7669	-1.30023	-8.60631
14.7769	-1.30209	-8.60818
14.7869	-1.30395	-8.61004
14.7968	-1.30582	-8.6119
14.8068	-1.30768	-8.61377
14.8168	-1.30955	-8.61564
14.8268	-1.31142	-8.6175
14.8368	-1.31329	-8.61937
14.8467	-1.31516	-8.62125
14.8567	-1.31703	-8.62312
14.8667	-1.31891	-8.62499
14.8767	-1.32079	-8.62687
14.8866	-1.32266	-8.62875
14.8966	-1.32454	-8.63063
14.9066	-1.32642	-8.63251
14.9166	-1.32831	-8.63439
14.9266	-1.33019	-8.63627
14.9365	-1.33207	-8.63816
14.9465	-1.33396	-8.64004
14.9565	-1.33585	-8.64193
14.9665	-1.33774	-8.64382
14.9764	-1.33963	-8.64571
14.9864	-1.34152	-8.64761
14.9964	-1.34342	-8.6495
15.0064	-1.34531	-8.6514
15.0164	-1.34721	-8.65329
15.0263	-1.34911	-8.65519
15.0363	-1.35101	-8.65709
15.0463	-1.35291	-8.65899
15.0563	-1.35481	-8.6609
15.0662	-1.35672	-8.6628
15.0762	-1.35862	-8.66471
15.0862	-1.36053	-8.66661
15.0962	-1.36244	-8.66852
15.1062	-1.36435	-8.67043
15.1161	-1.36626	-8.67235
15.1261	-1.36817	-8.67426
15.1361	-1.37009	-8.67617
15.1461	-1.37201	-8.67809
15.156	-1.37392	-8.68001
15.166	-1.37584	-8.68193
15.176	-1.37776	-8.68385
15.186	-1.37969	-8.68577
15.1959	-1.38161	-8.6877
15.2059	-1.38354	-8.68962
15.2159	-1.38546	-8.69155
15.2259	-1.38739	-8.69348
15.2359	-1.38932	-8.69541
15.2458	-1.39125	-8.69734
15.2558	-1.39319	-8.69927
15.2658	-1.39512	-8.70121
15.2758	-1.39706	-8.70314
15.2857	-1.39899	-8.70508
15.2957	-1.40093	-8.70702
15.3057	-1.40287	-8.70896
15.3157	-1.40482	-8.7109
15.3257	-1.40676	-8.71284
15.3356	-1.4087	-8.71479
15.3456	-1.41065	-8.71674
15.3556	-1.4126	-8.71868
15.3656	-1.41455	-8.72063
15.3755	-1.4165	-8.72258
15.3855	-1.41845	-8.72454
15.3955	-1.42041	-8.72649
15.4055	-1.42236	-8.72845
15.4155	-1.42432	-8.7304
15.4254	-1.42628	-8.73236
15.4354	-1.42824	-8.73432
15.4454	-1.4302	-8.73628
15.4554	-1.43216	-8.73825
15.4653	-1.43413	-8.74021
15.4753	-1.43609	-8.74218
15.4853	-1.43806	-8.74414
15.4953	-1.44003	-8.74611
15.5053	-1.442	-8.74808
15.5152	-1.44397	-8.75006
15.5252	-1.44594	-8.75203
15.5352	-1.44792	-8.754
15.5452	-1.4499	-8.75598
15.5551	-1.45187	-8.75796
15.5651	-1.45385	-8.75994
15.5751	-1.45584	-8.76192
15.5851	-1.45782	-8.7639
15.595	-1.4598	-8.76589
15.605	-1.46179	-8.76787
15.615	-1.46377	-8.76986
15.625	-1.46576	-8.77185
15.635	-1.46775	-8.77384
15.6449	-1.46974	-8.77583
15.6549	-1.47174	-8.77782
15.6649	-1.47373	-8.77982
15.6749	-1.47573	-8.78181
15.6848	-1.47773	-8.78381
15.6948	-1.47973	-8.78581
15.7048	-1.48173	-8.78781
15.7148	-1.48373	-8.78981
15.7248	-1.48573	-8.79182
15.7347	-1.48774	-8.79382
15.7447	-1.48974	-8.79583
15.7547	-1.49175	-8.79784
15.7647	-1.49376	-8.79985
15.7746	-1.49577	-8.80186
15.7846	-1.49779	-8.80387
15.7946	-1.4998	-8.80588
15.8046	-1.50182	-8.8079
15.8146	-1.50383	-8.80992
15.8245	-1.50585	-8.81194
15.8345	-1.50787	-8.81396
15.8445	-1.50989	-8.81598
15.8545	-1.51192	-8.818
15.8644	-1.51394	-8.82003
15.8744	-1.51597	-8.82205
15.8844	-1.518	-8.82408
15.8944	-1.52003	-8.82611
15.9044	-1.52206	-8.82814
15.9143	-1.52409	-8.83017
15.9243	-1.52612	-8.83221
15.9343	-1.52816	-8.83424
15.9443	-1.5302	-8.83628
15.9542	-1.53224	-8.83832
15.9642	-1.53428	-8.84036
15.9742	-1.53632	-8.8424
15.9842	-1.53836	-8.84444
15.9941	-1.5404	-8.84649
16.0041	-1.54245	-8.84853
16.0141	-1.5445	-8.85058
16.0241	-1.54655	-8.85263
16.0341	-1.5486	-8.85468
16.044	-1.55065	-8.85673
16.054	-1.5527	-8.85879
16.064	-1.55476	-8.86084
16.074	-1.55682	-8.8629
16.0839	-1.55887	-8.86496
16.0939	-1.56093	-8.86702
16.1039	-1.563	-8.86908
16.1139	-1.56506	-8.87114
16.1239	-1.56712	-8.87321
16.1338	-1.56919	-8.87527
16.1438	-1.57126	-8.87734
16.1538	-1.57332	-8.87941
16.1638	-1.57539	-8.88148
16.1737	-1.57747	-8.88355
16.1837	-1.57954	-8.88562
16.1937	-1.58161	-8.8877
16.2037	-1.58369	-8.88978
16.2137	-1.58577	-8.89185
16.2236	-1.58785	-8.89393
16.2336	-1.58993	-8.89601
16.2436	-1.59201	-8.8981
