Freq_GHz	Norm_dB_model_hole
11.9886	-0.229199
11.9985	-0.229611
12.0085	-0.230023
12.0185	-0.230435
12.0285	-0.230848
12.0385	-0.231261
12.0484	-0.231675
12.0584	-0.232089
12.0684	-0.232504
12.0784	-0.232919
12.0884	-0.233334
12.0984	-0.23375
12.1083	-0.234167
12.1183	-0.234584
12.1283	-0.235001
12.1383	-0.235419
12.1483	-0.235837
12.1583	-0.236256
12.1682	-0.236675
12.1782	-0.237095
12.1882	-0.237515
12.1982	-0.237935
12.2082	-0.238356
12.2181	-0.238778
12.2281	-0.2392
12.2381	-0.239622
12.2481	-0.240045
12.2581	-0.240468
12.2681	-0.240892
12.278	-0.241316
12.288	-0.24174
12.298	-0.242166
12.308	-0.242591
12.318	-0.243017
12.3279	-0.243444
12.3379	-0.24387
12.3479	-0.244298
12.3579	-0.244726
12.3679	-0.245154
12.3779	-0.245583
12.3878	-0.246012
12.3978	-0.246442
12.4078	-0.246872
12.4178	-0.247302
12.4278	-0.247733
12.4377	-0.248165
12.4477	-0.248597
12.4577	-0.249029
12.4677	-0.249462
12.4777	-0.249895
12.4877	-0.250329
12.4976	-0.250764
12.5076	-0.251198
12.5176	-0.251634
12.5276	-0.252069
12.5376	-0.252505
12.5475	-0.252942
12.5575	-0.253379
12.5675	-0.253817
12.5775	-0.254255
12.5875	-0.254693
12.5975	-0.255132
12.6074	-0.255571
12.6174	-0.256011
12.6274	-0.256451
12.6374	-0.256892
12.6474	-0.257334
12.6574	-0.257775
12.6673	-0.258217
12.6773	-0.25866
12.6873	-0.259103
12.6973	-0.259547
12.7073	-0.259991
12.7172	-0.260436
12.7272	-0.260881
12.7372	-0.261326
12.7472	-0.261772
12.7572	-0.262218
12.7672	-0.262665
12.7771	-0.263113
12.7871	-0.263561
12.7971	-0.264009
12.8071	-0.264458
12.8171	-0.264907
12.827	-0.265357
12.837	-0.265807
12.847	-0.266258
12.857	-0.266709
12.867	-0.26716
12.877	-0.267612
12.8869	-0.268065
12.8969	-0.268518
12.9069	-0.268972
12.9169	-0.269426
12.9269	-0.26988
12.9368	-0.270335
12.9468	-0.27079
12.9568	-0.271246
12.9668	-0.271703
12.9768	-0.27216
12.9868	-0.272617
12.9967	-0.273075
13.0067	-0.273533
13.0167	-0.273992
13.0267	-0.274451
13.0367	-0.274911
13.0466	-0.275371
13.0566	-0.275832
13.0666	-0.276293
13.0766	-0.276755
13.0866	-0.277217
13.0966	-0.27768
13.1065	-0.278143
13.1165	-0.278606
13.1265	-0.27907
13.1365	-0.279535
13.1465	-0.28
13.1565	-0.280466
13.1664	-0.280932
13.1764	-0.281398
13.1864	-0.281865
13.1964	-0.282333
13.2064	-0.282801
13.2163	-0.283269
13.2263	-0.283738
13.2363	-0.284207
13.2463	-0.284677
13.2563	-0.285148
13.2663	-0.285619
13.2762	-0.28609
13.2862	-0.286562
13.2962	-0.287034
13.3062	-0.287507
13.3162	-0.28798
13.3261	-0.288454
13.3361	-0.288928
13.3461	-0.289403
13.3561	-0.289879
13.3661	-0.290354
13.3761	-0.290831
13.386	-0.291307
13.396	-0.291785
13.406	-0.292262
13.416	-0.292741
13.426	-0.293219
13.4359	-0.293699
13.4459	-0.294178
13.4559	-0.294659
13.4659	-0.295139
13.4759	-0.295621
13.4859	-0.296102
13.4958	-0.296584
13.5058	-0.297067
13.5158	-0.29755
13.5258	-0.298034
13.5358	-0.298518
13.5457	-0.299003
13.5557	-0.299488
13.5657	-0.299974
13.5757	-0.30046
13.5857	-0.300947
13.5957	-0.301434
13.6056	-0.301922
13.6156	-0.30241
13.6256	-0.302898
13.6356	-0.303388
13.6456	-0.303877
13.6556	-0.304367
13.6655	-0.304858
13.6755	-0.305349
13.6855	-0.305841
13.6955	-0.306333
13.7055	-0.306826
13.7154	-0.307319
13.7254	-0.307813
13.7354	-0.308307
13.7454	-0.308802
13.7554	-0.309297
13.7654	-0.309793
13.7753	-0.310289
13.7853	-0.310786
13.7953	-0.311283
13.8053	-0.311781
13.8153	-0.312279
13.8252	-0.312778
13.8352	-0.313277
13.8452	-0.313777
13.8552	-0.314277
13.8652	-0.314778
13.8752	-0.315279
13.8851	-0.315781
13.8951	-0.316283
13.9051	-0.316786
13.9151	-0.31729
13.9251	-0.317793
13.935	-0.318298
13.945	-0.318803
13.955	-0.319308
13.965	-0.319814
13.975	-0.32032
13.985	-0.320827
13.9949	-0.321335
14.0049	-0.321843
14.0149	-0.322351
14.0249	-0.32286
14.0349	-0.32337
14.0448	-0.32388
14.0548	-0.32439
14.0648	-0.324901
14.0748	-0.325413
14.0848	-0.325925
14.0948	-0.326438
14.1047	-0.326951
14.1147	-0.327464
14.1247	-0.327978
14.1347	-0.328493
14.1447	-0.329008
14.1547	-0.329524
14.1646	-0.33004
14.1746	-0.330557
14.1846	-0.331074
14.1946	-0.331592
14.2046	-0.33211
14.2145	-0.332629
14.2245	-0.333149
14.2345	-0.333669
14.2445	-0.334189
14.2545	-0.33471
14.2645	-0.335231
14.2744	-0.335753
14.2844	-0.336276
14.2944	-0.336799
14.3044	-0.337322
14.3144	-0.337846
14.3243	-0.338371
14.3343	-0.338896
14.3443	-0.339422
14.3543	-0.339948
14.3643	-0.340475
14.3743	-0.341002
14.3842	-0.34153
14.3942	-0.342058
14.4042	-0.342587
14.4142	-0.343116
14.4242	-0.343646
14.4341	-0.344177
14.4441	-0.344708
14.4541	-0.345239
14.4641	-0.345771
14.4741	-0.346304
14.4841	-0.346837
14.494	-0.34737
14.504	-0.347904
14.514	-0.348439
14.524	-0.348974
14.534	-0.34951
14.5439	-0.350046
14.5539	-0.350583
14.5639	-0.35112
14.5739	-0.351658
14.5839	-0.352197
14.5939	-0.352736
14.6038	-0.353275
14.6138	-0.353815
14.6238	-0.354356
14.6338	-0.354897
14.6438	-0.355438
14.6538	-0.355981
14.6637	-0.356523
14.6737	-0.357067
14.6837	-0.35761
14.6937	-0.358155
14.7037	-0.3587
14.7136	-0.359245
14.7236	-0.359791
14.7336	-0.360337
14.7436	-0.360884
14.7536	-0.361432
14.7636	-0.36198
14.7735	-0.362529
14.7835	-0.363078
14.7935	-0.363628
14.8035	-0.364178
14.8135	-0.364729
14.8234	-0.36528
14.8334	-0.365832
14.8434	-0.366385
14.8534	-0.366938
14.8634	-0.367491
14.8734	-0.368045
14.8833	-0.3686
14.8933	-0.369155
14.9033	-0.369711
14.9133	-0.370267
14.9233	-0.370824
14.9332	-0.371382
14.9432	-0.37194
14.9532	-0.372498
14.9632	-0.373057
14.9732	-0.373617
14.9832	-0.374177
14.9931	-0.374738
15.0031	-0.375299
15.0131	-0.375861
15.0231	-0.376423
15.0331	-0.376986
15.043	-0.37755
15.053	-0.378114
15.063	-0.378678
15.073	-0.379243
15.083	-0.379809
15.093	-0.380375
15.1029	-0.380942
15.1129	-0.38151
15.1229	-0.382077
15.1329	-0.382646
15.1429	-0.383215
15.1529	-0.383785
15.1628	-0.384355
15.1728	-0.384925
15.1828	-0.385497
15.1928	-0.386069
15.2028	-0.386641
15.2127	-0.387214
15.2227	-0.387787
15.2327	-0.388362
15.2427	-0.388936
15.2527	-0.389511
15.2627	-0.390087
15.2726	-0.390664
15.2826	-0.39124
15.2926	-0.391818
15.3026	-0.392396
15.3126	-0.392975
15.3225	-0.393554
15.3325	-0.394133
15.3425	-0.394714
15.3525	-0.395295
15.3625	-0.395876
15.3725	-0.396458
15.3824	-0.397041
15.3924	-0.397624
15.4024	-0.398207
15.4124	-0.398792
15.4224	-0.399376
15.4323	-0.399962
15.4423	-0.400548
15.4523	-0.401134
15.4623	-0.401722
15.4723	-0.402309
15.4823	-0.402897
15.4922	-0.403486
15.5022	-0.404076
15.5122	-0.404666
15.5222	-0.405256
15.5322	-0.405847
15.5421	-0.406439
15.5521	-0.407031
15.5621	-0.407624
15.5721	-0.408218
15.5821	-0.408812
15.5921	-0.409406
15.602	-0.410001
15.612	-0.410597
15.622	-0.411193
15.632	-0.41179
15.642	-0.412388
15.652	-0.412986
15.6619	-0.413585
15.6719	-0.414184
15.6819	-0.414784
15.6919	-0.415384
15.7019	-0.415985
15.7118	-0.416586
15.7218	-0.417189
15.7318	-0.417791
15.7418	-0.418395
15.7518	-0.418998
15.7618	-0.419603
15.7717	-0.420208
15.7817	-0.420814
15.7917	-0.42142
15.8017	-0.422027
15.8117	-0.422634
15.8216	-0.423242
15.8316	-0.42385
15.8416	-0.42446
15.8516	-0.425069
15.8616	-0.42568
15.8716	-0.426291
15.8815	-0.426902
15.8915	-0.427514
15.9015	-0.428127
15.9115	-0.42874
15.9215	-0.429354
15.9314	-0.429968
15.9414	-0.430583
15.9514	-0.431199
15.9614	-0.431815
15.9714	-0.432432
15.9814	-0.433049
15.9913	-0.433667
16.0013	-0.434286
16.0113	-0.434905
16.0213	-0.435525
16.0313	-0.436145
16.0412	-0.436766
16.0512	-0.437388
16.0612	-0.43801
16.0712	-0.438633
16.0812	-0.439256
16.0912	-0.43988
16.1011	-0.440505
16.1111	-0.44113
16.1211	-0.441756
16.1311	-0.442382
16.1411	-0.443009
16.1511	-0.443637
16.161	-0.444265
16.171	-0.444894
16.181	-0.445523
16.191	-0.446153
16.201	-0.446784
16.2109	-0.447415
16.2209	-0.448046
16.2309	-0.448679
16.2409	-0.449312
16.2509	-0.449945
16.2609	-0.45058
16.2708	-0.451214
16.2808	-0.45185
16.2908	-0.452486
16.3008	-0.453123
16.3108	-0.45376
16.3207	-0.454398
16.3307	-0.455036
16.3407	-0.455675
16.3507	-0.456315
16.3607	-0.456955
16.3707	-0.457596
16.3806	-0.458238
16.3906	-0.45888
16.4006	-0.459522
16.4106	-0.460166
16.4206	-0.46081
16.4305	-0.461454
16.4405	-0.462099
16.4505	-0.462745
16.4605	-0.463392
16.4705	-0.464039
16.4805	-0.464686
16.4904	-0.465335
16.5004	-0.465984
16.5104	-0.466633
16.5204	-0.467283
16.5304	-0.467934
16.5403	-0.468585
16.5503	-0.469237
16.5603	-0.46989
16.5703	-0.470543
16.5803	-0.471197
16.5903	-0.471851
16.6002	-0.472506
16.6102	-0.473162
16.6202	-0.473818
16.6302	-0.474475
16.6402	-0.475133
16.6502	-0.475791
16.6601	-0.47645
16.6701	-0.477109
16.6801	-0.477769
16.6901	-0.47843
16.7001	-0.479091
16.71	-0.479753
16.72	-0.480416
16.73	-0.481079
16.74	-0.481743
16.75	-0.482407
16.76	-0.483072
16.7699	-0.483738
16.7799	-0.484404
16.7899	-0.485071
16.7999	-0.485739
16.8099	-0.486407
16.8198	-0.487076
16.8298	-0.487746
16.8398	-0.488416
16.8498	-0.489086
16.8598	-0.489758
16.8698	-0.49043
16.8797	-0.491102
16.8897	-0.491776
16.8997	-0.49245
16.9097	-0.493124
16.9197	-0.493799
16.9296	-0.494475
16.9396	-0.495152
16.9496	-0.495829
16.9596	-0.496507
16.9696	-0.497185
16.9796	-0.497864
16.9895	-0.498544
16.9995	-0.499224
17.0095	-0.499905
17.0195	-0.500586
17.0295	-0.501269
17.0394	-0.501952
17.0494	-0.502635
17.0594	-0.503319
17.0694	-0.504004
17.0794	-0.504689
17.0894	-0.505376
17.0993	-0.506062
17.1093	-0.50675
17.1193	-0.507438
17.1293	-0.508126
17.1393	-0.508816
17.1492	-0.509506
17.1592	-0.510196
17.1692	-0.510887
17.1792	-0.511579
17.1892	-0.512272
17.1992	-0.512965
17.2091	-0.513659
17.2191	-0.514353
17.2291	-0.515049
17.2391	-0.515744
17.2491	-0.516441
17.2591	-0.517138
17.269	-0.517836
17.279	-0.518534
17.289	-0.519233
17.299	-0.519933
17.309	-0.520633
17.3189	-0.521334
17.3289	-0.522036
17.3389	-0.522738
17.3489	-0.523441
17.3589	-0.524145
17.3689	-0.524849
17.3788	-0.525554
17.3888	-0.52626
17.3988	-0.526966
17.4088	-0.527673
17.4188	-0.528381
17.4287	-0.529089
17.4387	-0.529798
17.4487	-0.530507
17.4587	-0.531218
17.4687	-0.531928
17.4787	-0.53264
17.4886	-0.533352
17.4986	-0.534065
17.5086	-0.534779
17.5186	-0.535493
17.5286	-0.536208
17.5385	-0.536923
17.5485	-0.53764
17.5585	-0.538357
17.5685	-0.539074
17.5785	-0.539792
17.5885	-0.540511
17.5984	-0.541231
17.6084	-0.541951
17.6184	-0.542672
17.6284	-0.543393
17.6384	-0.544116
17.6483	-0.544839
17.6583	-0.545562
17.6683	-0.546286
17.6783	-0.547011
17.6883	-0.547737
17.6983	-0.548463
17.7082	-0.54919
17.7182	-0.549918
17.7282	-0.550646
17.7382	-0.551375
17.7482	-0.552105
17.7582	-0.552835
17.7681	-0.553566
17.7781	-0.554298
17.7881	-0.55503
17.7981	-0.555763
17.8081	-0.556497
17.818	-0.557231
17.828	-0.557966
17.838	-0.558702
17.848	-0.559438
17.858	-0.560176
17.868	-0.560913
17.8779	-0.561652
17.8879	-0.562391
17.8979	-0.563131
17.9079	-0.563871
17.9179	-0.564613
17.9278	-0.565355
17.9378	-0.566097
17.9478	-0.56684
17.9578	-0.567584
17.9678	-0.568329
17.9778	-0.569074
17.9877	-0.56982
17.9977	-0.570567
18.0077	-0.571314
18.0177	-0.572063
18.0277	-0.572811
18.0376	-0.573561
18.0476	-0.574311
18.0576	-0.575062
18.0676	-0.575813
18.0776	-0.576566
18.0876	-0.577319
18.0975	-0.578072
18.1075	-0.578826
18.1175	-0.579581
18.1275	-0.580337
18.1375	-0.581094
18.1474	-0.581851
18.1574	-0.582608
18.1674	-0.583367
18.1774	-0.584126
18.1874	-0.584886
18.1974	-0.585647
18.2073	-0.586408
18.2173	-0.58717
18.2273	-0.587933
18.2373	-0.588696
18.2473	-0.58946
18.2573	-0.590225
18.2672	-0.59099
18.2772	-0.591756
18.2872	-0.592523
18.2972	-0.593291
18.3072	-0.594059
18.3171	-0.594828
18.3271	-0.595598
18.3371	-0.596368
18.3471	-0.597139
18.3571	-0.597911
18.3671	-0.598684
18.377	-0.599457
18.387	-0.600231
18.397	-0.601006
18.407	-0.601781
18.417	-0.602557
18.4269	-0.603334
18.4369	-0.604111
18.4469	-0.60489
18.4569	-0.605669
18.4669	-0.606448
18.4769	-0.607229
18.4868	-0.60801
18.4968	-0.608791
18.5068	-0.609574
18.5168	-0.610357
18.5268	-0.611141
18.5367	-0.611926
18.5467	-0.612711
18.5567	-0.613497
18.5667	-0.614284
18.5767	-0.615071
18.5867	-0.61586
18.5966	-0.616649
18.6066	-0.617438
18.6166	-0.618229
18.6266	-0.61902
18.6366	-0.619811
18.6465	-0.620604
18.6565	-0.621397
18.6665	-0.622191
18.6765	-0.622986
18.6865	-0.623781
18.6965	-0.624578
18.7064	-0.625374
18.7164	-0.626172
18.7264	-0.62697
18.7364	-0.627769
18.7464	-0.628569
18.7564	-0.62937
18.7663	-0.630171
18.7763	-0.630973
18.7863	-0.631776
18.7963	-0.632579
18.8063	-0.633383
18.8162	-0.634188
18.8262	-0.634994
18.8362	-0.6358
18.8462	-0.636607
18.8562	-0.637415
18.8662	-0.638224
18.8761	-0.639033
18.8861	-0.639843
18.8961	-0.640654
18.9061	-0.641465
18.9161	-0.642277
18.926	-0.64309
18.936	-0.643904
18.946	-0.644718
18.956	-0.645534
18.966	-0.64635
18.976	-0.647166
18.9859	-0.647984
18.9959	-0.648802
19.0059	-0.649621
19.0159	-0.65044
19.0259	-0.651261
19.0358	-0.652082
19.0458	-0.652903
19.0558	-0.653726
19.0658	-0.654549
19.0758	-0.655373
19.0858	-0.656198
19.0957	-0.657024
19.1057	-0.65785
19.1157	-0.658677
19.1257	-0.659505
19.1357	-0.660333
19.1456	-0.661163
19.1556	-0.661993
19.1656	-0.662824
19.1756	-0.663655
19.1856	-0.664487
19.1956	-0.66532
19.2055	-0.666154
19.2155	-0.666989
19.2255	-0.667824
19.2355	-0.66866
19.2455	-0.669497
19.2555	-0.670334
19.2654	-0.671173
19.2754	-0.672012
19.2854	-0.672852
19.2954	-0.673692
19.3054	-0.674533
19.3153	-0.675376
19.3253	-0.676218
19.3353	-0.677062
19.3453	-0.677906
19.3553	-0.678751
19.3653	-0.679597
19.3752	-0.680444
19.3852	-0.681291
19.3952	-0.68214
19.4052	-0.682988
19.4152	-0.683838
19.4251	-0.684689
19.4351	-0.68554
19.4451	-0.686392
19.4551	-0.687244
19.4651	-0.688098
19.4751	-0.688952
19.485	-0.689807
19.495	-0.690663
19.505	-0.69152
19.515	-0.692377
19.525	-0.693235
19.5349	-0.694094
19.5449	-0.694954
19.5549	-0.695814
19.5649	-0.696675
19.5749	-0.697537
19.5849	-0.6984
19.5948	-0.699263
19.6048	-0.700128
19.6148	-0.700993
19.6248	-0.701858
19.6348	-0.702725
19.6447	-0.703592
19.6547	-0.70446
19.6647	-0.705329
19.6747	-0.706199
19.6847	-0.70707
19.6947	-0.707941
19.7046	-0.708813
19.7146	-0.709686
19.7246	-0.710559
19.7346	-0.711433
19.7446	-0.712309
19.7546	-0.713185
19.7645	-0.714061
19.7745	-0.714939
19.7845	-0.715817
19.7945	-0.716696
19.8045	-0.717576
19.8144	-0.718456
19.8244	-0.719338
19.8344	-0.72022
19.8444	-0.721103
19.8544	-0.721987
19.8644	-0.722871
19.8743	-0.723757
19.8843	-0.724643
19.8943	-0.72553
19.9043	-0.726417
19.9143	-0.727306
19.9242	-0.728195
19.9342	-0.729085
19.9442	-0.729976
19.9542	-0.730868
19.9642	-0.73176
19.9742	-0.732653
19.9841	-0.733547
19.9941	-0.734442
20.0041	-0.735338
20.0141	-0.736234
20.0241	-0.737131
20.034	-0.738029
20.044	-0.738928
20.054	-0.739828
20.064	-0.740728
20.074	-0.741629
20.084	-0.742531
20.0939	-0.743434
20.1039	-0.744337
20.1139	-0.745242
20.1239	-0.746147
20.1339	-0.747053
20.1438	-0.74796
20.1538	-0.748867
20.1638	-0.749776
20.1738	-0.750685
20.1838	-0.751595
20.1938	-0.752506
20.2037	-0.753417
20.2137	-0.75433
20.2237	-0.755243
20.2337	-0.756157
20.2437	-0.757072
20.2537	-0.757987
20.2636	-0.758904
20.2736	-0.759821
20.2836	-0.760739
20.2936	-0.761658
20.3036	-0.762578
20.3135	-0.763498
20.3235	-0.76442
20.3335	-0.765342
20.3435	-0.766265
20.3535	-0.767188
20.3635	-0.768113
20.3734	-0.769038
20.3834	-0.769964
20.3934	-0.770891
20.4034	-0.771819
20.4134	-0.772748
20.4233	-0.773677
20.4333	-0.774608
20.4433	-0.775539
20.4533	-0.776471
20.4633	-0.777403
20.4733	-0.778337
20.4832	-0.779271
20.4932	-0.780206
20.5032	-0.781142
20.5132	-0.782079
20.5232	-0.783017
20.5331	-0.783955
20.5431	-0.784895
20.5531	-0.785835
20.5631	-0.786776
20.5731	-0.787718
20.5831	-0.78866
20.593	-0.789604
20.603	-0.790548
20.613	-0.791493
20.623	-0.792439
20.633	-0.793386
20.6429	-0.794333
20.6529	-0.795282
20.6629	-0.796231
20.6729	-0.797181
20.6829	-0.798132
20.6929	-0.799083
20.7028	-0.800036
20.7128	-0.800989
20.7228	-0.801944
20.7328	-0.802899
20.7428	-0.803855
20.7528	-0.804811
20.7627	-0.805769
20.7727	-0.806727
20.7827	-0.807687
20.7927	-0.808647
20.8027	-0.809608
20.8126	-0.810569
20.8226	-0.811532
20.8326	-0.812495
20.8426	-0.81346
20.8526	-0.814425
20.8626	-0.815391
20.8725	-0.816357
20.8825	-0.817325
20.8925	-0.818294
20.9025	-0.819263
20.9125	-0.820233
20.9224	-0.821204
20.9324	-0.822176
20.9424	-0.823149
20.9524	-0.824122
20.9624	-0.825097
20.9724	-0.826072
20.9823	-0.827048
20.9923	-0.828025
21.0023	-0.829003
21.0123	-0.829981
21.0223	-0.830961
21.0322	-0.831941
21.0422	-0.832922
21.0522	-0.833905
21.0622	-0.834887
21.0722	-0.835871
21.0822	-0.836856
21.0921	-0.837841
21.1021	-0.838828
21.1121	-0.839815
21.1221	-0.840803
21.1321	-0.841792
21.142	-0.842781
21.152	-0.843772
21.162	-0.844764
21.172	-0.845756
21.182	-0.846749
21.192	-0.847743
21.2019	-0.848738
21.2119	-0.849734
21.2219	-0.85073
21.2319	-0.851728
21.2419	-0.852726
21.2519	-0.853725
21.2618	-0.854726
21.2718	-0.855727
21.2818	-0.856728
21.2918	-0.857731
21.3018	-0.858735
21.3117	-0.859739
21.3217	-0.860744
21.3317	-0.86175
21.3417	-0.862757
21.3517	-0.863765
21.3617	-0.864774
21.3716	-0.865784
21.3816	-0.866794
21.3916	-0.867805
21.4016	-0.868818
21.4116	-0.869831
21.4215	-0.870845
21.4315	-0.87186
21.4415	-0.872875
21.4515	-0.873892
21.4615	-0.874909
21.4715	-0.875928
21.4814	-0.876947
21.4914	-0.877967
21.5014	-0.878988
21.5114	-0.88001
21.5214	-0.881033
21.5313	-0.882056
21.5413	-0.883081
21.5513	-0.884106
21.5613	-0.885133
21.5713	-0.88616
21.5813	-0.887188
21.5912	-0.888217
21.6012	-0.889246
21.6112	-0.890277
21.6212	-0.891309
21.6312	-0.892341
21.6411	-0.893374
21.6511	-0.894409
21.6611	-0.895444
21.6711	-0.89648
21.6811	-0.897517
21.6911	-0.898554
21.701	-0.899593
21.711	-0.900633
21.721	-0.901673
21.731	-0.902714
21.741	-0.903757
21.751	-0.9048
21.7609	-0.905844
21.7709	-0.906888
21.7809	-0.907934
21.7909	-0.908981
21.8009	-0.910029
21.8108	-0.911077
21.8208	-0.912126
21.8308	-0.913177
21.8408	-0.914228
21.8508	-0.91528
21.8608	-0.916333
21.8707	-0.917387
21.8807	-0.918441
21.8907	-0.919497
21.9007	-0.920554
21.9107	-0.921611
21.9206	-0.922669
21.9306	-0.923729
21.9406	-0.924789
21.9506	-0.92585
21.9606	-0.926912
21.9706	-0.927975
21.9805	-0.929038
21.9905	-0.930103
22.0005	-0.931169
22.0105	-0.932235
22.0205	-0.933302
22.0304	-0.934371
22.0404	-0.93544
22.0504	-0.93651
22.0604	-0.937581
22.0704	-0.938653
22.0804	-0.939726
22.0903	-0.9408
22.1003	-0.941874
22.1103	-0.94295
22.1203	-0.944026
22.1303	-0.945104
22.1402	-0.946182
22.1502	-0.947261
22.1602	-0.948341
22.1702	-0.949422
22.1802	-0.950504
22.1902	-0.951587
22.2001	-0.952671
22.2101	-0.953756
22.2201	-0.954841
22.2301	-0.955928
22.2401	-0.957015
22.2501	-0.958104
22.26	-0.959193
22.27	-0.960283
22.28	-0.961375
22.29	-0.962467
22.3	-0.96356
22.3099	-0.964654
22.3199	-0.965748
22.3299	-0.966844
22.3399	-0.967941
22.3499	-0.969038
22.3599	-0.970137
22.3698	-0.971236
22.3798	-0.972337
22.3898	-0.973438
22.3998	-0.97454
22.4098	-0.975644
22.4197	-0.976748
22.4297	-0.977853
22.4397	-0.978959
22.4497	-0.980066
22.4597	-0.981173
22.4697	-0.982282
22.4796	-0.983392
22.4896	-0.984503
22.4996	-0.985614
22.5096	-0.986727
22.5196	-0.98784
22.5295	-0.988954
22.5395	-0.99007
22.5495	-0.991186
22.5595	-0.992303
22.5695	-0.993421
22.5795	-0.99454
22.5894	-0.99566
22.5994	-0.996781
22.6094	-0.997903
22.6194	-0.999026
22.6294	-1.00015
22.6393	-1.00127
22.6493	-1.0024
22.6593	-1.00353
22.6693	-1.00465
22.6793	-1.00578
22.6893	-1.00691
22.6992	-1.00804
22.7092	-1.00917
22.7192	-1.01031
22.7292	-1.01144
22.7392	-1.01257
22.7491	-1.01371
22.7591	-1.01484
22.7691	-1.01598
22.7791	-1.01712
22.7891	-1.01826
22.7991	-1.0194
22.809	-1.02054
22.819	-1.02168
22.829	-1.02282
22.839	-1.02397
22.849	-1.02511
22.859	-1.02626
22.8689	-1.0274
22.8789	-1.02855
22.8889	-1.0297
22.8989	-1.03085
22.9089	-1.032
22.9188	-1.03315
22.9288	-1.0343
22.9388	-1.03546
22.9488	-1.03661
22.9588	-1.03776
22.9688	-1.03892
22.9787	-1.04008
22.9887	-1.04124
22.9987	-1.04239
23.0087	-1.04355
23.0187	-1.04472
23.0286	-1.04588
23.0386	-1.04704
23.0486	-1.0482
23.0586	-1.04937
23.0686	-1.05053
23.0786	-1.0517
23.0885	-1.05287
23.0985	-1.05404
23.1085	-1.05521
23.1185	-1.05638
23.1285	-1.05755
23.1384	-1.05872
23.1484	-1.05989
23.1584	-1.06107
23.1684	-1.06224
23.1784	-1.06342
23.1884	-1.0646
23.1983	-1.06578
23.2083	-1.06696
23.2183	-1.06814
23.2283	-1.06932
23.2383	-1.0705
23.2482	-1.07168
23.2582	-1.07287
23.2682	-1.07405
23.2782	-1.07524
23.2882	-1.07642
23.2982	-1.07761
23.3081	-1.0788
23.3181	-1.07999
23.3281	-1.08118
23.3381	-1.08237
23.3481	-1.08357
23.3581	-1.08476
23.368	-1.08596
23.378	-1.08715
23.388	-1.08835
23.398	-1.08955
23.408	-1.09075
23.4179	-1.09195
23.4279	-1.09315
23.4379	-1.09435
23.4479	-1.09555
23.4579	-1.09676
23.4679	-1.09796
23.4778	-1.09917
23.4878	-1.10037
23.4978	-1.10158
23.5078	-1.10279
23.5178	-1.104
23.5277	-1.10521
23.5377	-1.10642
23.5477	-1.10763
23.5577	-1.10885
23.5677	-1.11006
23.5777	-1.11128
23.5876	-1.11249
23.5976	-1.11371
23.6076	-1.11493
23.6176	-1.11615
23.6276	-1.11737
23.6375	-1.11859
23.6475	-1.11981
23.6575	-1.12104
23.6675	-1.12226
23.6775	-1.12349
23.6875	-1.12472
23.6974	-1.12594
23.7074	-1.12717
23.7174	-1.1284
23.7274	-1.12963
23.7374	-1.13086
23.7473	-1.1321
23.7573	-1.13333
23.7673	-1.13456
23.7773	-1.1358
23.7873	-1.13704
23.7973	-1.13827
23.8072	-1.13951
23.8172	-1.14075
23.8272	-1.14199
23.8372	-1.14323
23.8472	-1.14448
23.8572	-1.14572
23.8671	-1.14697
23.8771	-1.14821
23.8871	-1.14946
23.8971	-1.15071
23.9071	-1.15195
23.917	-1.1532
23.927	-1.15445
23.937	-1.15571
23.947	-1.15696
23.957	-1.15821
23.967	-1.15947
23.9769	-1.16072
23.9869	-1.16198
23.9969	-1.16324
24.0069	-1.1645
24.0169	-1.16576
24.0268	-1.16702
24.0368	-1.16828
24.0468	-1.16954
24.0568	-1.17081
24.0668	-1.17207
24.0768	-1.17334
24.0867	-1.1746
24.0967	-1.17587
24.1067	-1.17714
24.1167	-1.17841
24.1267	-1.17968
24.1366	-1.18095
24.1466	-1.18223
24.1566	-1.1835
24.1666	-1.18478
24.1766	-1.18605
24.1866	-1.18733
24.1965	-1.18861
24.2065	-1.18989
24.2165	-1.19117
24.2265	-1.19245
24.2365	-1.19373
24.2464	-1.19502
24.2564	-1.1963
24.2664	-1.19759
24.2764	-1.19887
24.2864	-1.20016
24.2964	-1.20145
24.3063	-1.20274
24.3163	-1.20403
24.3263	-1.20532
24.3363	-1.20661
24.3463	-1.20791
24.3563	-1.2092
24.3662	-1.2105
24.3762	-1.21179
24.3862	-1.21309
24.3962	-1.21439
24.4062	-1.21569
24.4161	-1.21699
24.4261	-1.21829
24.4361	-1.2196
24.4461	-1.2209
24.4561	-1.22221
24.4661	-1.22351
24.476	-1.22482
24.486	-1.22613
24.496	-1.22744
24.506	-1.22875
24.516	-1.23006
24.5259	-1.23137
24.5359	-1.23268
24.5459	-1.234
24.5559	-1.23531
24.5659	-1.23663
24.5759	-1.23795
24.5858	-1.23927
24.5958	-1.24059
24.6058	-1.24191
24.6158	-1.24323
24.6258	-1.24455
24.6357	-1.24588
24.6457	-1.2472
24.6557	-1.24853
24.6657	-1.24985
24.6757	-1.25118
24.6857	-1.25251
24.6956	-1.25384
24.7056	-1.25517
24.7156	-1.25651
24.7256	-1.25784
24.7356	-1.25917
24.7455	-1.26051
24.7555	-1.26185
24.7655	-1.26318
24.7755	-1.26452
