Freq_GHz	Norm_dB_model_hole
3.55377	-0.0373676
3.56375	-0.0375791
3.57373	-0.0377913
3.58372	-0.038004
3.5937	-0.0382173
3.60368	-0.0384313
3.61366	-0.0386458
3.62364	-0.038861
3.63363	-0.0390767
3.64361	-0.0392931
3.65359	-0.0395101
3.66357	-0.0397277
3.67355	-0.0399459
3.68354	-0.0401647
3.69352	-0.0403841
3.7035	-0.0406042
3.71348	-0.0408248
3.72346	-0.0410461
3.73345	-0.0412679
3.74343	-0.0414904
3.75341	-0.0417135
3.76339	-0.0419372
3.77337	-0.0421615
3.78336	-0.0423864
3.79334	-0.0426119
3.80332	-0.042838
3.8133	-0.0430648
3.82328	-0.0432921
3.83327	-0.0435201
3.84325	-0.0437487
3.85323	-0.0439778
3.86321	-0.0442076
3.87319	-0.044438
3.88318	-0.0446691
3.89316	-0.0449007
3.90314	-0.0451329
3.91312	-0.0453658
3.9231	-0.0455992
3.93309	-0.0458333
3.94307	-0.046068
3.95305	-0.0463033
3.96303	-0.0465392
3.97301	-0.0467758
3.983	-0.0470129
3.99298	-0.0472507
4.00296	-0.047489
4.01294	-0.047728
4.02292	-0.0479676
4.03291	-0.0482078
4.04289	-0.0484486
4.05287	-0.0486901
4.06285	-0.0489321
4.07283	-0.0491748
4.08282	-0.0494181
4.0928	-0.0496619
4.10278	-0.0499064
4.11276	-0.0501516
4.12274	-0.0503973
4.13273	-0.0506437
4.14271	-0.0508906
4.15269	-0.0511382
4.16267	-0.0513864
4.17265	-0.0516352
4.18264	-0.0518846
4.19262	-0.0521347
4.2026	-0.0523853
4.21258	-0.0526366
4.22256	-0.0528885
4.23255	-0.053141
4.24253	-0.0533941
4.25251	-0.0536479
4.26249	-0.0539022
4.27247	-0.0541572
4.28246	-0.0544128
4.29244	-0.054669
4.30242	-0.0549258
4.3124	-0.0551833
4.32238	-0.0554413
4.33237	-0.0557
4.34235	-0.0559593
4.35233	-0.0562192
4.36231	-0.0564797
4.37229	-0.0567409
4.38228	-0.0570026
4.39226	-0.057265
4.40224	-0.057528
4.41222	-0.0577917
4.4222	-0.0580559
4.43219	-0.0583208
4.44217	-0.0585862
4.45215	-0.0588523
4.46213	-0.0591191
4.47211	-0.0593864
4.4821	-0.0596544
4.49208	-0.0599229
4.50206	-0.0601921
4.51204	-0.060462
4.52202	-0.0607324
4.53201	-0.0610035
4.54199	-0.0612752
4.55197	-0.0615475
4.56195	-0.0618204
4.57193	-0.0620939
4.58192	-0.0623681
4.5919	-0.0626429
4.60188	-0.0629183
4.61186	-0.0631943
4.62184	-0.063471
4.63183	-0.0637483
4.64181	-0.0640262
4.65179	-0.0643047
4.66177	-0.0645838
4.67175	-0.0648636
4.68174	-0.065144
4.69172	-0.065425
4.7017	-0.0657066
4.71168	-0.0659889
4.72166	-0.0662718
4.73165	-0.0665553
4.74163	-0.0668394
4.75161	-0.0671242
4.76159	-0.0674096
4.77157	-0.0676956
4.78156	-0.0679822
4.79154	-0.0682695
4.80152	-0.0685573
4.8115	-0.0688458
4.82148	-0.069135
4.83147	-0.0694247
4.84145	-0.0697151
4.85143	-0.0700061
4.86141	-0.0702977
4.87139	-0.07059
4.88138	-0.0708829
4.89136	-0.0711764
4.90134	-0.0714705
4.91132	-0.0717653
4.9213	-0.0720607
4.93129	-0.0723567
4.94127	-0.0726533
4.95125	-0.0729506
4.96123	-0.0732485
4.97121	-0.073547
4.9812	-0.0738462
4.99118	-0.074146
5.00116	-0.0744464
5.01114	-0.0747474
5.02112	-0.0750491
5.03111	-0.0753514
5.04109	-0.0756543
5.05107	-0.0759579
5.06105	-0.0762621
5.07103	-0.0765669
5.08102	-0.0768723
5.091	-0.0771784
5.10098	-0.0774851
5.11096	-0.0777924
5.12094	-0.0781004
5.13093	-0.078409
5.14091	-0.0787182
5.15089	-0.0790281
5.16087	-0.0793386
5.17085	-0.0796497
5.18084	-0.0799614
5.19082	-0.0802738
5.2008	-0.0805868
5.21078	-0.0809005
5.22076	-0.0812147
5.23075	-0.0815296
5.24073	-0.0818452
5.25071	-0.0821613
5.26069	-0.0824782
5.27067	-0.0827956
5.28066	-0.0831137
5.29064	-0.0834324
5.30062	-0.0837517
5.3106	-0.0840717
5.32058	-0.0843923
5.33057	-0.0847135
5.34055	-0.0850354
5.35053	-0.0853579
5.36051	-0.085681
5.37049	-0.0860048
5.38048	-0.0863292
5.39046	-0.0866543
5.40044	-0.0869799
5.41042	-0.0873063
5.4204	-0.0876332
5.43039	-0.0879608
5.44037	-0.088289
5.45035	-0.0886179
5.46033	-0.0889474
5.47031	-0.0892775
5.4803	-0.0896083
5.49028	-0.0899397
5.50026	-0.0902717
5.51024	-0.0906044
5.52022	-0.0909377
5.53021	-0.0912717
5.54019	-0.0916063
5.55017	-0.0919415
5.56015	-0.0922774
5.57013	-0.0926139
5.58012	-0.092951
5.5901	-0.0932888
5.60008	-0.0936272
5.61006	-0.0939663
5.62004	-0.094306
5.63003	-0.0946463
5.64001	-0.0949873
5.64999	-0.0953289
5.65997	-0.0956712
5.66995	-0.0960141
5.67994	-0.0963576
5.68992	-0.0967018
5.6999	-0.0970466
5.70988	-0.0973921
5.71986	-0.0977382
5.72985	-0.0980849
5.73983	-0.0984323
5.74981	-0.0987803
5.75979	-0.099129
5.76977	-0.0994783
5.77976	-0.0998282
5.78974	-0.100179
5.79972	-0.10053
5.8097	-0.100882
5.81968	-0.101234
5.82967	-0.101588
5.83965	-0.101941
5.84963	-0.102296
5.85961	-0.102651
5.86959	-0.103007
5.87958	-0.103363
5.88956	-0.10372
5.89954	-0.104078
5.90952	-0.104436
5.9195	-0.104795
5.92949	-0.105155
5.93947	-0.105515
5.94945	-0.105876
5.95943	-0.106237
5.96941	-0.1066
5.9794	-0.106962
5.98938	-0.107326
5.99936	-0.10769
6.00934	-0.108055
6.01932	-0.10842
6.02931	-0.108786
6.03929	-0.109153
6.04927	-0.10952
6.05925	-0.109888
6.06923	-0.110257
6.07922	-0.110626
6.0892	-0.110996
6.09918	-0.111367
6.10916	-0.111738
6.11914	-0.11211
6.12913	-0.112483
6.13911	-0.112856
6.14909	-0.11323
6.15907	-0.113604
6.16905	-0.113979
6.17904	-0.114355
6.18902	-0.114732
6.199	-0.115109
6.20898	-0.115486
6.21896	-0.115865
6.22895	-0.116244
6.23893	-0.116624
6.24891	-0.117004
6.25889	-0.117385
6.26887	-0.117767
6.27886	-0.118149
6.28884	-0.118532
6.29882	-0.118916
6.3088	-0.1193
6.31878	-0.119685
6.32877	-0.12007
6.33875	-0.120457
6.34873	-0.120844
6.35871	-0.121231
6.36869	-0.121619
6.37868	-0.122008
6.38866	-0.122398
6.39864	-0.122788
6.40862	-0.123179
6.4186	-0.12357
6.42859	-0.123962
6.43857	-0.124355
6.44855	-0.124748
6.45853	-0.125142
6.46851	-0.125537
6.4785	-0.125933
6.48848	-0.126329
6.49846	-0.126725
6.50844	-0.127123
6.51842	-0.127521
6.52841	-0.127919
6.53839	-0.128319
6.54837	-0.128719
6.55835	-0.12912
6.56833	-0.129521
6.57832	-0.129923
6.5883	-0.130325
6.59828	-0.130729
6.60826	-0.131133
6.61824	-0.131537
6.62823	-0.131943
6.63821	-0.132349
6.64819	-0.132755
6.65817	-0.133162
6.66815	-0.13357
6.67814	-0.133979
6.68812	-0.134388
6.6981	-0.134798
6.70808	-0.135209
6.71806	-0.13562
6.72805	-0.136032
6.73803	-0.136444
6.74801	-0.136857
6.75799	-0.137271
6.76797	-0.137686
6.77796	-0.138101
6.78794	-0.138517
6.79792	-0.138933
6.8079	-0.139351
6.81788	-0.139769
6.82787	-0.140187
6.83785	-0.140606
6.84783	-0.141026
6.85781	-0.141447
6.86779	-0.141868
6.87778	-0.14229
6.88776	-0.142712
6.89774	-0.143135
6.90772	-0.143559
6.9177	-0.143984
6.92769	-0.144409
6.93767	-0.144835
6.94765	-0.145261
6.95763	-0.145688
6.96761	-0.146116
6.9776	-0.146545
6.98758	-0.146974
6.99756	-0.147404
7.00754	-0.147834
7.01752	-0.148265
7.02751	-0.148697
7.03749	-0.14913
7.04747	-0.149563
7.05745	-0.149997
7.06743	-0.150431
7.07742	-0.150867
7.0874	-0.151302
7.09738	-0.151739
7.10736	-0.152176
7.11734	-0.152614
7.12733	-0.153053
7.13731	-0.153492
7.14729	-0.153932
7.15727	-0.154372
7.16725	-0.154813
7.17724	-0.155255
7.18722	-0.155698
7.1972	-0.156141
7.20718	-0.156585
7.21716	-0.15703
7.22715	-0.157475
7.23713	-0.157921
7.24711	-0.158368
7.25709	-0.158815
7.26707	-0.159263
7.27706	-0.159711
7.28704	-0.160161
7.29702	-0.160611
7.307	-0.161061
7.31698	-0.161513
7.32697	-0.161965
7.33695	-0.162418
7.34693	-0.162871
7.35691	-0.163325
7.36689	-0.16378
7.37688	-0.164235
7.38686	-0.164691
7.39684	-0.165148
7.40682	-0.165605
7.4168	-0.166063
7.42679	-0.166522
7.43677	-0.166982
7.44675	-0.167442
7.45673	-0.167903
7.46671	-0.168364
7.4767	-0.168826
7.48668	-0.169289
7.49666	-0.169753
7.50664	-0.170217
7.51662	-0.170682
7.52661	-0.171148
7.53659	-0.171614
7.54657	-0.172081
7.55655	-0.172548
7.56653	-0.173017
7.57652	-0.173486
7.5865	-0.173955
7.59648	-0.174426
7.60646	-0.174897
7.61644	-0.175368
7.62643	-0.175841
7.63641	-0.176314
7.64639	-0.176788
7.65637	-0.177262
7.66635	-0.177737
7.67634	-0.178213
7.68632	-0.17869
7.6963	-0.179167
7.70628	-0.179645
7.71626	-0.180123
7.72625	-0.180603
7.73623	-0.181083
7.74621	-0.181563
7.75619	-0.182044
7.76617	-0.182526
7.77616	-0.183009
7.78614	-0.183493
7.79612	-0.183977
7.8061	-0.184461
7.81608	-0.184947
7.82607	-0.185433
7.83605	-0.18592
7.84603	-0.186407
7.85601	-0.186895
7.86599	-0.187384
7.87598	-0.187874
7.88596	-0.188364
7.89594	-0.188855
7.90592	-0.189347
7.9159	-0.189839
7.92589	-0.190332
7.93587	-0.190826
7.94585	-0.19132
7.95583	-0.191815
7.96581	-0.192311
7.9758	-0.192808
7.98578	-0.193305
7.99576	-0.193803
8.00574	-0.194301
8.01572	-0.1948
8.02571	-0.1953
8.03569	-0.195801
8.04567	-0.196302
8.05565	-0.196804
8.06563	-0.197307
8.07562	-0.19781
8.0856	-0.198315
8.09558	-0.198819
8.10556	-0.199325
8.11554	-0.199831
8.12553	-0.200338
8.13551	-0.200845
8.14549	-0.201354
8.15547	-0.201863
8.16545	-0.202372
8.17544	-0.202883
8.18542	-0.203394
8.1954	-0.203906
8.20538	-0.204418
8.21536	-0.204931
8.22535	-0.205445
8.23533	-0.20596
8.24531	-0.206475
8.25529	-0.206991
8.26527	-0.207508
8.27526	-0.208025
8.28524	-0.208543
8.29522	-0.209062
8.3052	-0.209581
8.31518	-0.210101
8.32517	-0.210622
8.33515	-0.211144
8.34513	-0.211666
8.35511	-0.212189
8.36509	-0.212713
8.37508	-0.213237
8.38506	-0.213762
8.39504	-0.214288
8.40502	-0.214814
8.415	-0.215342
8.42498	-0.21587
8.43497	-0.216398
8.44495	-0.216927
8.45493	-0.217457
8.46491	-0.217988
8.47489	-0.21852
8.48488	-0.219052
8.49486	-0.219585
8.50484	-0.220118
8.51482	-0.220652
8.5248	-0.221187
8.53479	-0.221723
8.54477	-0.222259
8.55475	-0.222796
8.56473	-0.223334
8.57471	-0.223873
8.5847	-0.224412
8.59468	-0.224952
8.60466	-0.225492
8.61464	-0.226034
8.62462	-0.226576
8.63461	-0.227118
8.64459	-0.227662
8.65457	-0.228206
8.66455	-0.228751
8.67453	-0.229297
8.68452	-0.229843
8.6945	-0.23039
8.70448	-0.230938
8.71446	-0.231486
8.72444	-0.232035
8.73443	-0.232585
8.74441	-0.233136
8.75439	-0.233687
8.76437	-0.234239
8.77435	-0.234792
8.78434	-0.235345
8.79432	-0.235899
8.8043	-0.236454
8.81428	-0.237009
8.82426	-0.237566
8.83425	-0.238123
8.84423	-0.23868
8.85421	-0.239239
8.86419	-0.239798
8.87417	-0.240358
8.88416	-0.240919
8.89414	-0.24148
8.90412	-0.242042
8.9141	-0.242605
8.92408	-0.243168
8.93407	-0.243732
8.94405	-0.244297
8.95403	-0.244863
8.96401	-0.245429
8.97399	-0.245996
8.98398	-0.246564
8.99396	-0.247132
9.00394	-0.247701
9.01392	-0.248271
9.0239	-0.248842
9.03389	-0.249413
9.04387	-0.249985
9.05385	-0.250558
9.06383	-0.251132
9.07381	-0.251706
9.0838	-0.252281
9.09378	-0.252857
9.10376	-0.253433
9.11374	-0.25401
9.12372	-0.254588
9.13371	-0.255167
9.14369	-0.255746
9.15367	-0.256326
9.16365	-0.256907
9.17363	-0.257488
9.18362	-0.258071
9.1936	-0.258654
9.20358	-0.259237
9.21356	-0.259822
9.22354	-0.260407
9.23353	-0.260993
9.24351	-0.261579
9.25349	-0.262166
9.26347	-0.262754
9.27345	-0.263343
9.28344	-0.263933
9.29342	-0.264523
9.3034	-0.265114
9.31338	-0.265706
9.32336	-0.266298
9.33335	-0.266891
9.34333	-0.267485
9.35331	-0.26808
9.36329	-0.268675
9.37327	-0.269271
9.38326	-0.269868
9.39324	-0.270465
9.40322	-0.271064
9.4132	-0.271663
9.42318	-0.272262
9.43317	-0.272863
9.44315	-0.273464
9.45313	-0.274066
9.46311	-0.274668
9.47309	-0.275272
9.48308	-0.275876
9.49306	-0.276481
9.50304	-0.277086
9.51302	-0.277693
9.523	-0.2783
9.53299	-0.278908
9.54297	-0.279516
9.55295	-0.280125
9.56293	-0.280735
9.57291	-0.281346
9.5829	-0.281958
9.59288	-0.28257
9.60286	-0.283183
9.61284	-0.283796
9.62282	-0.284411
9.63281	-0.285026
9.64279	-0.285642
9.65277	-0.286259
9.66275	-0.286876
9.67273	-0.287494
9.68272	-0.288113
9.6927	-0.288733
9.70268	-0.289353
9.71266	-0.289974
9.72264	-0.290596
9.73263	-0.291218
9.74261	-0.291842
9.75259	-0.292466
9.76257	-0.293091
9.77255	-0.293716
9.78254	-0.294343
9.79252	-0.29497
9.8025	-0.295597
9.81248	-0.296226
9.82246	-0.296855
9.83245	-0.297485
9.84243	-0.298116
9.85241	-0.298747
9.86239	-0.29938
9.87237	-0.300013
9.88236	-0.300646
9.89234	-0.301281
9.90232	-0.301916
9.9123	-0.302552
9.92228	-0.303189
9.93227	-0.303826
9.94225	-0.304465
9.95223	-0.305104
9.96221	-0.305743
9.97219	-0.306384
9.98218	-0.307025
9.99216	-0.307667
10.0021	-0.30831
10.0121	-0.308953
10.0221	-0.309597
10.0321	-0.310242
10.0421	-0.310888
10.0521	-0.311535
10.062	-0.312182
10.072	-0.31283
10.082	-0.313479
10.092	-0.314128
10.102	-0.314778
10.1119	-0.315429
10.1219	-0.316081
10.1319	-0.316734
10.1419	-0.317387
10.1519	-0.318041
10.1619	-0.318696
10.1718	-0.319351
10.1818	-0.320007
10.1918	-0.320665
10.2018	-0.321322
10.2118	-0.321981
10.2217	-0.32264
10.2317	-0.3233
10.2417	-0.323961
10.2517	-0.324623
10.2617	-0.325285
10.2717	-0.325948
10.2816	-0.326612
10.2916	-0.327277
10.3016	-0.327942
10.3116	-0.328608
10.3216	-0.329275
10.3315	-0.329943
10.3415	-0.330611
10.3515	-0.33128
10.3615	-0.33195
10.3715	-0.332621
10.3815	-0.333292
10.3914	-0.333965
10.4014	-0.334638
10.4114	-0.335311
10.4214	-0.335986
10.4314	-0.336661
10.4413	-0.337337
10.4513	-0.338014
10.4613	-0.338692
10.4713	-0.33937
10.4813	-0.340049
10.4913	-0.340729
10.5012	-0.34141
10.5112	-0.342091
10.5212	-0.342773
10.5312	-0.343456
10.5412	-0.34414
10.5512	-0.344825
10.5611	-0.34551
10.5711	-0.346196
10.5811	-0.346883
10.5911	-0.34757
10.6011	-0.348258
10.611	-0.348948
10.621	-0.349637
10.631	-0.350328
10.641	-0.35102
10.651	-0.351712
10.661	-0.352405
10.6709	-0.353098
10.6809	-0.353793
10.6909	-0.354488
10.7009	-0.355184
10.7109	-0.355881
10.7208	-0.356579
10.7308	-0.357277
10.7408	-0.357976
10.7508	-0.358676
10.7608	-0.359377
10.7708	-0.360078
10.7807	-0.36078
10.7907	-0.361483
10.8007	-0.362187
10.8107	-0.362892
10.8207	-0.363597
10.8306	-0.364303
10.8406	-0.36501
10.8506	-0.365718
10.8606	-0.366426
10.8706	-0.367135
10.8806	-0.367845
10.8905	-0.368556
10.9005	-0.369268
10.9105	-0.36998
10.9205	-0.370693
10.9305	-0.371407
10.9404	-0.372122
10.9504	-0.372837
10.9604	-0.373554
10.9704	-0.374271
10.9804	-0.374988
10.9904	-0.375707
11.0003	-0.376426
11.0103	-0.377147
11.0203	-0.377868
11.0303	-0.378589
11.0403	-0.379312
11.0503	-0.380035
11.0602	-0.380759
11.0702	-0.381484
11.0802	-0.38221
11.0902	-0.382936
11.1002	-0.383663
11.1101	-0.384391
11.1201	-0.38512
11.1301	-0.38585
11.1401	-0.38658
11.1501	-0.387311
11.1601	-0.388043
11.17	-0.388776
11.18	-0.38951
11.19	-0.390244
11.2	-0.390979
11.21	-0.391715
11.2199	-0.392452
11.2299	-0.393189
11.2399	-0.393927
11.2499	-0.394666
11.2599	-0.395406
11.2699	-0.396147
11.2798	-0.396888
11.2898	-0.39763
11.2998	-0.398374
11.3098	-0.399117
11.3198	-0.399862
11.3297	-0.400607
11.3397	-0.401354
11.3497	-0.402101
11.3597	-0.402848
11.3697	-0.403597
11.3797	-0.404346
11.3896	-0.405096
11.3996	-0.405847
11.4096	-0.406599
11.4196	-0.407352
11.4296	-0.408105
11.4395	-0.408859
11.4495	-0.409614
11.4595	-0.41037
11.4695	-0.411126
11.4795	-0.411884
11.4895	-0.412642
11.4994	-0.413401
11.5094	-0.414161
11.5194	-0.414921
11.5294	-0.415683
11.5394	-0.416445
11.5493	-0.417208
11.5593	-0.417971
11.5693	-0.418736
11.5793	-0.419501
11.5893	-0.420267
11.5993	-0.421034
11.6092	-0.421802
11.6192	-0.422571
11.6292	-0.42334
11.6392	-0.42411
11.6492	-0.424881
11.6592	-0.425653
11.6691	-0.426426
11.6791	-0.427199
11.6891	-0.427973
11.6991	-0.428748
11.7091	-0.429524
11.719	-0.430301
11.729	-0.431078
11.739	-0.431856
11.749	-0.432636
11.759	-0.433415
11.769	-0.434196
11.7789	-0.434978
11.7889	-0.43576
11.7989	-0.436543
11.8089	-0.437327
11.8189	-0.438112
11.8288	-0.438897
11.8388	-0.439683
11.8488	-0.440471
11.8588	-0.441259
11.8688	-0.442047
11.8788	-0.442837
11.8887	-0.443627
11.8987	-0.444419
11.9087	-0.445211
11.9187	-0.446003
11.9287	-0.446797
11.9386	-0.447592
11.9486	-0.448387
11.9586	-0.449183
11.9686	-0.44998
11.9786	-0.450778
11.9886	-0.451576
11.9985	-0.452376
12.0085	-0.453176
12.0185	-0.453977
12.0285	-0.454779
12.0385	-0.455581
12.0484	-0.456385
12.0584	-0.457189
12.0684	-0.457994
12.0784	-0.4588
12.0884	-0.459607
12.0984	-0.460414
12.1083	-0.461223
12.1183	-0.462032
12.1283	-0.462842
12.1383	-0.463653
12.1483	-0.464464
12.1583	-0.465277
12.1682	-0.46609
12.1782	-0.466904
12.1882	-0.467719
12.1982	-0.468535
12.2082	-0.469352
12.2181	-0.470169
12.2281	-0.470987
12.2381	-0.471807
12.2481	-0.472626
12.2581	-0.473447
12.2681	-0.474269
12.278	-0.475091
12.288	-0.475914
